"S0718-22952016000100002-chl","La manifestación de lo general en la comedia según Aristóteles","Cifuentes Acuña, Luis","Revista chilena de literatura; (92); 33-51","Revista chilena de literatura","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22952016000100002&lang=pt" 
"S0034-737X2016000200232-scl","Crescimento e nutrição mineral de cebolinha verde cultivada hidroponicamente sob diferentes concentrações de N, P e K","Araujo, Josinaldo Lopes, Faquin, Valdemar, Baliza, Danielle Pereira, Ávila, Fabrício William de, Guerrero, Amaralina Celoto","Revista Ceres; 63(2); 232-240","Revista Ceres","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2016000200232&lang=pt" 
"S0011-85162016000300004-sza","The whitening effect of four different commercial denture cleansers on stained acrylic resin","Maart, R, Grobler, SR, Kruijsse, HW, Osman, Y, Patel, N, Moodley, D","South African Dental Journal; 71(3); 106-111","South African Dental Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0011-85162016000300004&lang=pt" 
"S0011-85162016000300007-sza","Adolescent caries management: An interdisciplinary approach","Pradeep, K, Kariappa, S, Chethana, KC, Kuttappa, MA","South African Dental Journal; 71(3); 116-118","South African Dental Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0011-85162016000300007&lang=pt" 
"S0011-85162016000300009-sza","Oral medicine case book 73: HIV associated oral ulcerations differential diagnosis","Kungoane, Τ, Marnewick, JC, van Heerden, WFP","South African Dental Journal; 71(3); 128-130","South African Dental Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0011-85162016000300009&lang=pt" 
"S0011-85162016000300005-sza","Salivary Creatine Kinase MB in myocardial infarction","Mortazavi, H, Ebrahimi, S, Baharvand, M, Sabour, S","South African Dental Journal; 71(3); 112-115","South African Dental Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0011-85162016000300005&lang=pt" 
"S1516-18462016000200355-scl","Resolução temporal em idosos","Vellozo, Fernanda Freitas, Schwantes, Alessandra Luana, Souza, Amália El Hatal de, Peixe, Bruna Pias, Biaggio, Eliara Pinto Vieira, Martins, Quemile Pribs, Sanguebuche, Taissane Rodrigues, Garcia, Michele Vargas","Revista CEFAC; 18(2); 355-361","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200355&lang=pt" 
"S1516-18462016000200362-scl","Orientação no processo de reabilitação de crianças deficientes auditivas na perspectiva dos pais","Rabelo, Gabriela Regina Gonzaga, Melo, Luciana Pimentel Fernandes de","Revista CEFAC; 18(2); 362-368","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200362&lang=pt" 
"S1516-18462016000200399-scl","Impacto de atividades dialógicas intergeracionais na percepção de crianças, adolescentes e idosos","Massi, Giselle, Santos, Aline Romão dos, Berberian, Ana Paula, Ziesemer, Nadine de Biagi","Revista CEFAC; 18(2); 399-407","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200399&lang=pt" 
"S1516-18462016000200491-scl","Tempo máximo fonatório de /e/ e /ė/ não-vozeado e sua relação com índice de massa corporal e sexo em crianças","Cielo, Carla Aparecida, Pascotini, Fernanda dos Santos, Haeffner, Léris Salete Bonfanti, Ribeiro, Vanessa Veis, Christmann, Mara Keli","Revista CEFAC; 18(2); 491-497","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200491&lang=pt" 
"S0103-49792016000100119-scl","CONSIDERAÇÕES SOBRE A VIOLÊNCIA FRIA","Serra, Ordep, Volpini, Lorena","Caderno CRH; 29(76); 119-132","Caderno CRH","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792016000100119&lang=pt" 
"S1413-78522016000200098-scl","GLYCOSAMINOGLYCANS AND PROTEOGLYCANS IN PALMAR FASCIA OF PATIENTS WITH DUPUYTREN","Nascimento, Priscilla Carneiro Hirai, Kobayashi, Elsa Yoko, Lenzi, Luiz Guilherme de Saboya, Santos, João Baptista Gomes dos, Nader, Helena Bonciani, Faloppa, Flávio","Acta Ortopédica Brasileira; 24(2); 98-101","Acta Ortopédica Brasileira","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522016000200098&lang=pt" 
"S1413-78522016000200073-scl","USE OF SPATIOTEMPORAL GAIT PARAMETERS TO DETERMINE RETURN TO SPORTS AFTER ACL RECONSTRUCTION","LEPORACE, GUSTAVO, METSAVAHT, LEONARDO, ZEITOUNE, GABRIEL, MARINHO, THIAGO, OLIVEIRA, TAINÁ, PEREIRA, GLAUBER RIBEIRO, OLIVEIRA, LISZT PALMEIRA DE, BATISTA, LUIZ ALBERTO","Acta Ortopédica Brasileira; 24(2); 73-76","Acta Ortopédica Brasileira","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522016000200073&lang=pt" 
"S0103-49792016000100149-scl","UM VERGER, DOIS OLHARES: a construção da africanidade brasileira por um estrangeiro","Castro, Maurício Barros de, Santos, Myrian Sepúlveda dos","Caderno CRH; 29(76); 149-164","Caderno CRH","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792016000100149&lang=pt" 
"S0103-49792016000100009-scl","A COOPERAÇÃO SUL-SUL DO BRASIL COM A ÁFRICA","Muñoz, Enara Echart","Caderno CRH; 29(76); 9-12","Caderno CRH","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792016000100009&lang=pt" 
"S0103-49792016000100187-scl","BERRINGER,Tatiana. A burguesia brasileira e a política externa nos governos FHC e Lula. Ed. Appris, 2015.","Azzi, Diego","Caderno CRH; 29(76); 187-189","Caderno CRH","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792016000100187&lang=pt" 
"S0103-49792016000100181-scl","MÉSZÁROS, Ístvan. A montanha que devemos conquistar: reflexões acerca do Estado. São Paulo: Boitempo Editorial, 2015, 191p.","Felix, Jorgemar Soares","Caderno CRH; 29(76); 181-182","Caderno CRH","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792016000100181&lang=pt" 
"S1516-18462016000200333-scl","EDITORIAL","Silva, Hilton Justino da, Berretin-Felix, Giédre","Revista CEFAC; 18(2); 333-334","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200333&lang=pt" 
"S0034-737X2016000200129-scl","Sazonalidade e potencial energético da biomassa residual agrícola na região dos Campos Gerais do Paraná","Pierri, Letícia de, Pauletti, Volnei, Silva, Dimas Agostinho da, Scheraiber, Clewerson Frederico, Souza, Jorge Luiz Moretti de, Munaro, Fernando Cesar","Revista Ceres; 63(2); 129-137","Revista Ceres","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2016000200129&lang=pt" 
"S0034-737X2016000200191-scl","Cantaloupe melon ( Cucumis melo L.) conservation using hydrocooling","Aroucha, Edna Maria Mendes, Araujo, Jeane Medeiros Martins de, Nunes, Glauber Henrique de Sousa, Negreiros, Maria Zuleide de, Paiva, Cristiane Alves de, Souza, Marcelo Sobreira de","Revista Ceres; 63(2); 191-197","Revista Ceres","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2016000200191&lang=pt" 
"S0034-737X2016000200198-scl","Co-inoculation of Rhizobium tropici and Azospirillum brasilense in common beans grown under two irrigation depths","Peres²*, Amanda Ribeiro, Rodrigues³, Ricardo Antonio Ferreira, Arf, Orivaldo, Portugal, José Roberto, Corsini, Daiene Camila Dias Chaves","Revista Ceres; 63(2); 198-207","Revista Ceres","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2016000200198&lang=pt" 
"S0034-737X2016000200223-scl","Absorption of primary macronutrients and soybean growth at different compactation densities and moisture levels in a silt loam soil","Valicheski, Romano Roberto, Brandelero, Suzi Mari, Miquelutti, David José, K.Stürmer, Sidnei Leandro, Tramonti, Antonio Luis, Franzão, Marcos Cesar","Revista Ceres; 63(2); 223-231","Revista Ceres","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2016000200223&lang=pt" 
"S0034-737X2016000200138-scl","Comparison of methods for classification of the coefficient of variation in papaya","Ferreira, Jeferson Pereira, Schmildt, Edilson Romais, Schmildt, Omar, Cattaneo, Laercio Francisco, Alexandre, Rodrigo Sobreira, Cruz, Cosme Damião","Revista Ceres; 63(2); 138-144","Revista Ceres","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2016000200138&lang=pt" 
"S0034-737X2016000200145-scl","Análise de crescimento em cultivares de alface nas condições do sul do Piauí","Zuffo, Alan Mario, Zuffo Júnior, Joacir Mario, Silva, Luana Maria Alves da, Silva, Roberto Lustosa da, Menezes, Karen Oliveira de","Revista Ceres; 63(2); 145-153","Revista Ceres","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2016000200145&lang=pt" 
"S0121-08072016000100012-col","Amenazas para la salud en el Río Sonora: análisis exploratorio de la calidad del agua reportada en la base de datos oficial de México","Díaz-Caravantes, Rolando E, Duarte-Tagles, Héctor, Durazo-Gálvez, Francisco M","Revista de la Universidad Industrial de Santander. Salud; 48(1); 91-96","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072016000100012&lang=pt" 
"S0021-75572016000200106-scl","Daytime urinary incontinence: a chronic and comorbid condition of childhood","Wright, Anne J.","Jornal de Pediatria; 92(2); 106-108","Jornal de Pediatria","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572016000200106&lang=pt" 
"S0121-08072016000100014-col","Comentario editorial","Idrovo, Alvaro J","Revista de la Universidad Industrial de Santander. Salud; 48(1); 119-120","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072016000100014&lang=pt" 
"S0021-75572016000200111-scl","Should human milk for premature children be fortified after discharge to improve neurodevelopmental outcomes?","Peralta-Carcelen, Myriam, Cloud, Harriet H.","Jornal de Pediatria; 92(2); 111-112","Jornal de Pediatria","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572016000200111&lang=pt" 
"S0021-75572016000200103-scl","Microcephaly and Zika virus","Oliveira, Consuelo Silva de, Vasconcelos, Pedro Fernando da Costa","Jornal de Pediatria; 92(2); 103-105","Jornal de Pediatria","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572016000200103&lang=pt" 
"S0121-08072016000100009-col","&quot;Encierro sobre el encierro&quot; aislamiento por tuberculosis. Centro penitenciario Medellín Colombia","Almeida Rueda, Laura María, Giraldo Pineda, Álvaro, Forero Pulido, Constanza","Revista de la Universidad Industrial de Santander. Salud; 48(1); 61-69","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072016000100009&lang=pt" 
"S0021-75572016000200149-scl","Factors influencing excessive daytime sleepiness in adolescents","Vilela, Thiago de Souza, Bittencourt, Lia Rita Azeredo, Tufik, Sergio, Moreira, Gustavo Antonio","Jornal de Pediatria; 92(2); 149-155","Jornal de Pediatria","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572016000200149&lang=pt" 
"S0121-08072016000100006-col","Conocimientos, actitudes y prácticas sobre virus de papiloma humano (VPH) y cáncer de cuello uterino en mujeres de 30 y más años de edad, de un barrio ribereño de Asunción, (Bañado Sur). 2012","Páez B, Malvina, Rodríguez-Riveros, María I, Kasamatsu, Elena, Castro, Amalia, Orué, Elizabeth, Lampert, Natalia, Ruoti, Mónica, Sequera, Mónica, Giménez, Graciela, Mendoza, Laura, Mongelós, Pamela, Valenzuela, Adriana, Leguizamón S, María A","Revista de la Universidad Industrial de Santander. Salud; 48(1); 37-44","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072016000100006&lang=pt" 
"S0021-75572016000200197-scl","Nutritional evaluation of children with chronic cholestatic disease","Silva, Francislaine Veiga da, Ferri, Priscila Menezes, Queiroz, Thaís Costa Nascentes, Barbosa, Pamela de Souza Haueisen, Oliveira, Maria Cristina Cassiano de, Pereira, Laura Jácome de Melo, Simões e Silva, Ana Cristina, Penna, Francisco José, Fagundes, Eleonora Druve Tavares, Ferreira, Alexandre Rodrigues","Jornal de Pediatria; 92(2); 197-205","Jornal de Pediatria","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572016000200197&lang=pt" 
"S0021-75572016000200136-scl","Breast milk supplementation and preterm infant development after hospital discharge: a randomized clinical trial","Cunha, Roxana Desterro e Silva da, Lamy Filho, Fernando, Rafael, Eremita Val, Lamy, Zeni Carvalho, Queiroz, André Luiz Guimarães de","Jornal de Pediatria; 92(2); 136-142","Jornal de Pediatria","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572016000200136&lang=pt" 
"S0021-75572016000200143-scl","Translation and validation of the Brazilian version of the Cerebral Palsy Quality of Life Questionnaire for Children – child report","Braccialli, Lígia M.P., Almeida, Vanessa S., Sankako, Andreia N., Silva, Michelle Z., Braccialli, Ana C., Carvalho, Sebastião M.R., Magalhães, Alessandra T.","Jornal de Pediatria; 92(2); 143-148","Jornal de Pediatria","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572016000200143&lang=pt" 
"S0021-75572016000200156-scl","Association of eating frequency with anthropometric indices and blood pressure in children and adolescents: the CASPIAN-IV Study","Kelishadi, Roya, Qorbani, Mostafa, Motlagh, Mohammad Esmaeil, Heshmat, Ramin, Ardalan, Gelayol, Bahreynian, Maryam","Jornal de Pediatria; 92(2); 156-167","Jornal de Pediatria","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572016000200156&lang=pt" 
"S0121-08072016000100007-col","Concordancia interexaminador de hallazgos periodontales utilizando radiografía periapical convencional","Simancas-Pallares, Miguel, Arévalo-Tovar, Luisa, Díaz-Caballero, Antonio","Revista de la Universidad Industrial de Santander. Salud; 48(1); 45-50","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072016000100007&lang=pt" 
"S0021-75572016000200188-scl","Prevalence of musculoskeletal pain in adolescents and association with computer and videogame use","Silva, Georgia Rodrigues Reis, Pitangui, Ana Carolina Rodarti, Xavier, Michele Katherine Andrade, Correia-Júnior, Marco Aurélio Valois, Araújo, Rodrigo Cappato De","Jornal de Pediatria; 92(2); 188-196","Jornal de Pediatria","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572016000200188&lang=pt" 
"S0021-75572016000200174-scl","Association between general and abdominal obesity with high blood pressure: difference between genders","Silva, Alison O., Silva, Micaelly V., Pereira, Lisley K.N., Feitosa, Wallacy M.N., Ritti-Dias, Raphael M., Diniz, Paula R.B., Oliveira, Luciano M.F.T.","Jornal de Pediatria; 92(2); 174-180","Jornal de Pediatria","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572016000200174&lang=pt" 
"S0121-08072016000100011-col","El embarazo en adolescentes: una lectura social en clave cuantitativa","Rojas Betancur, Mauricio, Méndez Villamizar, Raquel","Revista de la Universidad Industrial de Santander. Salud; 48(1); 82-90","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072016000100011&lang=pt" 
"S0021-75572016000200122-scl","Reviewing the use of corticosteroids in bronchopulmonary dysplasia","Peixoto, Fernanda Aparecida de Oliveira, Costa, Paulo Sérgio Sucasas","Jornal de Pediatria; 92(2); 122-128","Jornal de Pediatria","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572016000200122&lang=pt" 
"S0121-08072016000100008-col","Perfil fitness en un grupo de estudiantes universitarios: Boyacá 2014","Pérez Lemus, Yessica Ivonne, Nonzoque Alba, Deisy Johanna, Sandoval Cuellar, Carolina","Revista de la Universidad Industrial de Santander. Salud; 48(1); 51-59","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072016000100008&lang=pt" 
"S0021-75572016000200168-scl","Translation and validation of the Pediatric Daytime Sleepiness Scale (PDSS) into Brazilian Portuguese","Felden, Érico P.G., Carniel, Joana D., Andrade, Rubian D., Pelegrini, Andreia, Anacleto, Tâmile S., Louzada, Fernando M.","Jornal de Pediatria; 92(2); 168-173","Jornal de Pediatria","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572016000200168&lang=pt" 
"S0021-75572016000200181-scl","Hospital-based surveillance of intussusception among infants","Fernandes, Eder Gatti, Leshem, Eyal, Patel, Manish, Flannery, Brendan, Pellini, Alessandra Cristina Guedes, Veras, Maria Amelia, Sato, Helena Keico","Jornal de Pediatria; 92(2); 181-187","Jornal de Pediatria","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572016000200181&lang=pt" 
"S0121-08072016000100010-col","Evaluación del efecto citotóxico de una resina dental a base de siloranos sobre fibroblastos L929","Guerrero F, Milena, Maya C, Claudia X, Vallejo L, Maricela","Revista de la Universidad Industrial de Santander. Salud; 48(1); 71-80","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072016000100010&lang=pt" 
"S0121-08072016000100013-col","Biobanco: Herramienta fundamental para la investigación biomédica actual","Serrano-Díaz, Norma, Páez-Leal, María C, Luna-González, María L, Guío-Mahecha, Elizabeth","Revista de la Universidad Industrial de Santander. Salud; 48(1); 97-117","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072016000100013&lang=pt" 
"S0021-75572016000200206-scl","High-frequency profile in adolescents and its relationship with the use of personal stereo devices","Silvestre, Renata Almeida Araújo, Ribas, Ângela, Hammerschmidt, Rogério, Lacerda, Adriana Bender Moreira de","Jornal de Pediatria; 92(2); 206-211","Jornal de Pediatria","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572016000200206&lang=pt" 
"S0121-08072016000100002-col","In Memoriam","OROSTEGUI ARENAS, MYRIAM","Revista de la Universidad Industrial de Santander. Salud; 48(1); 7-8","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072016000100002&lang=pt" 
"S0121-08072016000100001-col","Costumbres, mal uso y abuso en Estadística","Fernández Niño, Julián A., Trejo Valdivia, Belem","Revista de la Universidad Industrial de Santander. Salud; 48(1); 5-6","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072016000100001&lang=pt" 
"S0021-75572016000200213-scl","Erratum on &quot;Association between physical activity, participation in Physical Education classes, and social isolation in adolescents&quot;","","Jornal de Pediatria; 92(2); 213-215","Jornal de Pediatria","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572016000200213&lang=pt" 
"S0021-75572016000200109-scl","Retrospective studies in lower urinary tract dysfunction do matter","Franco, Israel","Jornal de Pediatria; 92(2); 109-110","Jornal de Pediatria","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572016000200109&lang=pt" 
"S0121-08072016000100005-col","Nueva metodología de evaluación del Holter basada en los sistemas dinámicos y la geometría fractal: confirmación de su aplicabilidad a nivel clínico","Rodríguez V., Javier O., Prieto B., Signed E., Correa H., Sandra C., María Y., Soracipa M., Méndez P., Laura R., Bernal C., Hebert J., Hoyos O., Natalia C., Valero, Laura P., Velasco R., Alejandro, Bermudez, Eduardo","Revista de la Universidad Industrial de Santander. Salud; 48(1); 27-36","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072016000100005&lang=pt" 
"S0021-75572016000200113-scl","Atypical manifestations of Epstein–Barr virus in children: a diagnostic challenge","Bolis, Vasileios, Karadedos, Christos, Chiotis, Ioannis, Chaliasos, Nikolaos, Tsabouri, Sophia","Jornal de Pediatria; 92(2); 113-121","Jornal de Pediatria","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572016000200113&lang=pt" 
"S0256-95742016000400026-sza","Piloting a national laboratory electronic programme status reporting system in Ekurhuleni health district, South Africa","Cassim, N, Coetzee, L M, Glencross, D K","SAMJ: South African Medical Journal; 106(4); 374-377","SAMJ: South African Medical Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742016000400026&lang=pt" 
"S0256-95742016000400022-sza","Where do children die and what are the causes? Under-5 deaths in the Metro West geographical service area of the Western Cape, South Africa, 2011","Reid, A E, Hendricks, M K, Groenewald, P, Bradshaw, D","SAMJ: South African Medical Journal; 106(4); 359-364","SAMJ: South African Medical Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742016000400022&lang=pt" 
"S0256-95742016000400029-sza","Distribution, incidence, prevalence and default of patients with diabetes mellitus accessing public healthcare in the 11 districts of KwaZulu-Natal, South Africa","Sahadew, N, Singaram, V S, Brown, S","SAMJ: South African Medical Journal; 106(4); 389-393","SAMJ: South African Medical Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742016000400029&lang=pt" 
"S1516-14392016000200370-scl","Microstructural Evolution and Mechanical Properties in Directionally Solidified Sn–10.2 Sb Peritectic Alloy at a Constant Temperature Gradient","Yılmaz, Elif, Çadırlı, Emin, Acer, Emine, Gündüz, Mehmet","Materials Research; 19(2); 370-378","Materials Research","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392016000200370&lang=pt" 
"S1516-14392016000200285-scl","Composition, Elastic Property and Packing Efficiency Predictions for Bulk Metallic Glasses in Binary, Ternary and Quaternary Systems","Borja Soto, Carlos Ernesto, Figueroa Vargas, Ignacio Alejandro, Fonseca Velázquez, José Ramón, Lara Rodriguez, Gabriel Ángel, Verduzco Martínez, Jorge Alejandro","Materials Research; 19(2); 285-294","Materials Research","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392016000200285&lang=pt" 
"S1516-14392016000200339-scl","Materials Selection for Sustainable Executive Aircraft Interiors","Santos, Celise Villa dos, Leiva, Daniel Rodrigo, Costa, Fábio Rodrigues, Gregolin, José Angelo Rodrigues","Materials Research; 19(2); 339-352","Materials Research","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392016000200339&lang=pt" 
"S1676-24442016000200084-scl","Chronic spontaneous urticaria: cutaneous reaction and laboratory aspects","Campos, Vitor Celso M., Yassumoto, Letícia, Almeida Filho, Odilon M., Antunes, Roseli N. S., Calamita, Zamir","Jornal Brasileiro de Patologia e Medicina Laboratorial; 52(2); 84-90","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442016000200084&lang=pt" 
"S1676-24442016000200070-scl","Amino acid reference intervals by high performance liquid chromatography in plasma sample of Brazilian children","Cruz, Ana F., Barbosa, Tatiana Maria C. C., Adelino, Talita Émile R., Lima, William P., Mendes, Magda O., Valadares, Eugênia R.","Jornal Brasileiro de Patologia e Medicina Laboratorial; 52(2); 70-77","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442016000200070&lang=pt" 
"S1676-24442016000200120-scl","Proliferating trichilemmal tumor: case report","Fonseca, Theresinha C., Bandeira, Camila L., Sousa, Bruno A., Farias, Terence P., Eisenberg, Ana Lúcia A.","Jornal Brasileiro de Patologia e Medicina Laboratorial; 52(2); 120-123","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442016000200120&lang=pt" 
"S1676-24442016000200091-scl","Emergence of polymyxin B-resistant Acinetobacter baumannii in hospitals in Rio de Janeiro","Genteluci, Gabrielle L., Gomes, Daniela B. C., Souza, Maria José de, Carvalho, Karyne R., Villas-Bôas, Maria Helena S.","Jornal Brasileiro de Patologia e Medicina Laboratorial; 52(2); 91-95","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442016000200091&lang=pt" 
"S1676-24442016000200096-scl","Are platelet indices useful in the evaluation of type 2 diabetic patients?","Alhadas, Kamilla R., Santos, Sandra N., Freitas, Marcela Mara S., Viana, Sophia Mara S. A., Ribeiro, Luiz Claudio, Costa, Monica B.","Jornal Brasileiro de Patologia e Medicina Laboratorial; 52(2); 96-102","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442016000200096&lang=pt" 
"S1130-63432016000200007-esp","Oral formulation of pyridoxine for the treatment of pyridoxine-dependent epilepsy in a paediatric patient","Leganés-Ramos, Alejandro, Álvaro-Alonso, E.A., Martín de Rosales-Cabrera, A.M., Pérez-Encinas, M.","Farmacia Hospitalaria; 40(2); 131-133","Farmacia Hospitalaria","Inglês","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-63432016000200007&lang=pt" 
"S1134-80462016000200010-esp","Radiofrecuencia pulsada en el tratamiento de la epicondilitis","Sierra Díaz-Peñalver, F., Sierra Marcos, F.","Revista de la Sociedad Española del Dolor; 23(2); 116-117","Revista de la Sociedad Española del Dolor","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462016000200010&lang=pt" 
"S1134-80462016000200008-esp","Nuevo simulador híbrido cadavérico/sintético para la enseñanza de técnicas intervencionistas para tratamiento del dolor refractario","Flores, J.C.","Revista de la Sociedad Española del Dolor; 23(2); 105-114","Revista de la Sociedad Española del Dolor","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462016000200008&lang=pt" 
"S1134-80462016000200009-esp","Capsaicina 8% parche frente a pregabalina oral en pacientes con dolor neuropático periférico","Alcántara Montero, A., González Curado, A.","Revista de la Sociedad Española del Dolor; 23(2); 115-116","Revista de la Sociedad Española del Dolor","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462016000200009&lang=pt" 
"S1134-80462016000200011-esp","Consideraciones sobre sesgos en los cuestionarios en menos de 500 palabras","Aguilera-Eguía, R.","Revista de la Sociedad Española del Dolor; 23(2); 117-117","Revista de la Sociedad Española del Dolor","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462016000200011&lang=pt" 
"S1134-80462016000200012-esp","¿Es seguro someterse a cambios de presión atmosférica tras una técnica epidural?","Vela de Toro, A., Mayoral Rojals, V.","Revista de la Sociedad Española del Dolor; 23(2); 117-117","Revista de la Sociedad Española del Dolor","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462016000200012&lang=pt" 
