"S0042-96862002000900008-spa","Rating maternal and neonatal health services in developing countries","Bulatao, Rodolfo A., Ross, John A.","Bulletin of the World Health Organization; 80(9); 721-727","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000900008&lang=pt" 
"S0004-282X2002000500007-scl","Interferon beta-1a-induced depression and suicidal ideation in multiple sclerosis","Lana-Peixoto, Marco Aurélio, Teixeira Jr., Antônio Lúcio, Haase, Vitor Geraldi","Arquivos de Neuro-Psiquiatria; 60(3B); 721-724","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500007&lang=pt" 
"S0004-282X2002000500012-scl","ABR and auditory P300 findings inchildren with ADHD","Schochat, Eliane, Scheuer, Claudia Ines, Andrade, Ênio Roberto de","Arquivos de Neuro-Psiquiatria; 60(3B); 742-747","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500012&lang=pt" 
"S0004-282X2002000500027-scl","Síndrome de Landau-Kleffner e regressão autística: a importância do diagnóstico diferencial","Ribeiro, Karla M.N., Assumpção Jr., Francisco B., Valente, Kelte D.R.","Arquivos de Neuro-Psiquiatria; 60(3B); 835-839","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500027&lang=pt" 
"S0004-282X2002000500036-scl","Consenso expandido do BCTRIMS para o tratamento da esclerose múltipla: II. As evidências para o uso de glicocorticóides e imunomoduladores","Moreira, Marcos Aurélio, Lana-Peixoto, Marco Aurélio, Callegaro, Dagoberto, Haussen, Sérgio Roberto, Gama, Paulo Diniz da, Gabbai, Alberto Alain, Rocha, Fernando Coronetti Gomes da, Lino, Angelina Maria Martins","Arquivos de Neuro-Psiquiatria; 60(3B); 875-880","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500036&lang=pt" 
"S0004-282X2002000500037-scl","Consenso expandido do BCTRIMS para o tratamento da esclerose múltipla: III. Diretrizes baseadas em evidências e recomendações","Lana-Peixoto, Marco Aurélio, Callegaro, Dagoberto, Moreira, Marcos Aurélio, Campos, Gilberto Belisário, Marchiori, Paulo Eurípedes, Gabbai, Alberto Alain, Bacheschi, Luiz Alberto, Arruda, Walter Oleschko, Gama, Paulo Diniz da, Melo, Aílton Souza, Rocha, Fernando Coronetti Gomes da, Lino, Angelina Maria Martins, Ferreira, Maria Lúcia Brito, Ataíde Júnior, Luiz","Arquivos de Neuro-Psiquiatria; 60(3B); 881-886","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500037&lang=pt" 
"S0004-282X2002000500018-scl","Determinação das coordenadas na tomografia computadorizada estereotáxica: simplificação do método convencional","Gusmão, Sebastião Silva","Arquivos de Neuro-Psiquiatria; 60(3B); 775-778","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500018&lang=pt" 
"S0004-282X2002000500019-scl","","Andraus, Maria Emilia Cosenza, Cosenza, Carlos Alberto Nunes, Fonseca, Léa Mirian Barbosa da, Andraus, Cesar Fantezia, D&#039;Andrea, Isabela, Alves-Leon, Soniza Vieira","Arquivos de Neuro-Psiquiatria; 60(3B); 779-787","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500019&lang=pt" 
"S0004-282X2002000500028-scl","Calcificação intracraniana occipital bilateral, epilepsia e doença celíaca: relato de caso","Santos, Carlos Henrique Souza, Almeida, Iara Leda Brandão de, Gomes, Maria Durce Costa, Serafim, Alexandre, Pereira, Mariana Machado, Muszkat, Mauro, Rizzutti, Sueli, Patrício, Francy Reis da Silva, Miranda, Mônica Carolina, Vilanova, Luiz Celso Pereira","Arquivos de Neuro-Psiquiatria; 60(3B); 840-843","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500028&lang=pt" 
"S0004-282X2002000500001-scl","Hemicrania continua: a report of ten new cases","Bigal, Marcelo E., Tepper, Stewart J, Sheftell, Fred D., Rapoport, Alan M.","Arquivos de Neuro-Psiquiatria; 60(3B); 695-698","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500001&lang=pt" 
"S0004-282X2002000500002-scl","A comparison between averaged spikes and individual visually-analyzed spikes in rolandic epileptiform discharges","Braga, Nadia I.O., Manzano, Gilberto M., Nóbrega, João Antonio M.","Arquivos de Neuro-Psiquiatria; 60(3B); 699-701","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500002&lang=pt" 
"S0004-282X2002000500004-scl","A house-to-house survey of epileptic seizures in an urban community of Rio de Janeiro, Brazil","Gomes, Marleide da Mota, Zeitoune, Regina Golnner, Kropf, Leandro Albuquerque Lemgruber, Beeck, Erica da Silva van","Arquivos de Neuro-Psiquiatria; 60(3B); 708-711","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500004&lang=pt" 
"S0004-282X2002000500011-scl","King-Denborough Syndrome: report of two Brazilian cases","Reed, Umbertina Conti, Resende, Maria Bernardete Dutra, Ferreira, Lúcio Gobbo, Carvalho, Mary Souza, Diament, Aron, Scaff, Milberto, Marie, Suely Kazue Nagahashi","Arquivos de Neuro-Psiquiatria; 60(3B); 739-741","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500011&lang=pt" 
"S0004-282X2002000500034-scl","Neuroma sintomático do nervo sural uma complicação rara após a retirada do nervo: relato de caso","Martins, Roberto S., Siqueira, Mario G., Tedesco-Marchese, Antonio João","Arquivos de Neuro-Psiquiatria; 60(3B); 866-868","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500034&lang=pt" 
"S0004-282X2002000500035-scl","Consenso expandido do BCTRIMS para o tratamento da esclerose múltipla: I. As evidências para o uso de imunossupressores, plasmaférese e transplante autólogo de células tronco","Callegaro, Dagoberto, Lana-Peixoto, Marco Aurélio, Moreira, Marcos Aurélio, Marchiori, Paulo Eurípedes, Bacheschi, Luiz Alberto, Arruda, Walter Oleschko, Campos, Gilberto Belisário, Lino, Angelina Maria Martins, Melo, Aílton Souza, Rocha, Fernando Coronetti Gomes da, Ferreira, Maria Lúcia Brito, Ataíde Júnior, Luiz, Maciel, Damacio Ramón Kaimen","Arquivos de Neuro-Psiquiatria; 60(3B); 869-874","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500035&lang=pt" 
"S0004-282X2002000500008-scl","Cerebellar liponeurocytoma: a newly recognized clinico-pathological entity","Montagna, Nádia, Moreira, Daniel, Vaz, Luiz Carlos, Reis, Marcelo","Arquivos de Neuro-Psiquiatria; 60(3B); 725-729","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500008&lang=pt" 
"S0004-282X2002000500009-scl","Cerebral trypanosomiasis and AIDS","Antunes, Apio Claudio Martins, Cecchini, Felipe Martins de Lima, Bolli, Fernando von Bock, Oliveira, Patricia Polanczyk de, Rebouças, Ricardo Gurgel, Monte, Thais Lampert, Fricke, Daniele","Arquivos de Neuro-Psiquiatria; 60(3B); 730-733","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500009&lang=pt" 
"S0004-282X2002000500015-scl","Valor preditivo da dor à compressão do globo ocular nas síndromes meníngeas","Holanda, Luciano, Holanda, Gabrielle Nascimento de, Tavares-Neto, José","Arquivos de Neuro-Psiquiatria; 60(3B); 760-763","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500015&lang=pt" 
"S0004-282X2002000500017-scl","Estereoscopia aplicada à neuroanatomia: estudo comparativo entre as técnicas de filtro de cores e de polarização","Meneses, Murilo Sousa de, Cruz, André Vieira da, Castro, Izara de Almeida, Pedrozo, Ari A.","Arquivos de Neuro-Psiquiatria; 60(3B); 769-774","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500017&lang=pt" 
"S0004-282X2002000500024-scl","Fatores prognósticos no tratamento dos tumores intramedulares","Koerbel, Andrei, Tatsui, Claudio Esteves, Prevedello, Daniel Monte-Serrat, Hanel, Ricardo Alexandre, Grande, César Vinícius, Ditzel, Léo Fernando da Silva, Araújo, João Cândido, Antoniuk, Affonso","Arquivos de Neuro-Psiquiatria; 60(3B); 818-822","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500024&lang=pt" 
"S0004-282X2002000500026-scl","Paralisia bulbar progressiva juvenil doença de Fazio-Londe: relato de caso","Batista, Bianca Helena Brum, Almeida, Andrea Garcia de, Nunes, Magda Lahorgue, Pitrez, Paulo Márcio Condessa, Ehlers, João Arthur","Arquivos de Neuro-Psiquiatria; 60(3B); 830-834","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500026&lang=pt" 
"S0004-282X2002000500031-scl","Sarcoma granulocítico de sistema nervoso central pós transplante de medula óssea: relato de caso","Tatsui, Cláudio Esteves, Koerbel, Andrei, Prevedello, Daniel Monte-Serrat, Araújo, João Candido, Ditzel, Léo Fernando da Silva, Bleggi-Torres, Luis Fernando","Arquivos de Neuro-Psiquiatria; 60(3B); 852-855","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500031&lang=pt" 
"S0004-282X2002000500030-scl","Adenocarcinoma do saco endolinfático: relato de caso","Silveira, Roberto Leal, Gusmão, Sebastião Silva, Pittella, José Eymard H., Santos, Sinval Pereira","Arquivos de Neuro-Psiquiatria; 60(3B); 847-851","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500030&lang=pt" 
"S0004-282X2002000500029-scl","Forma tumoral de neurocisticercose: relato de caso","Leal Filho, Manoel Baldoino, De Castro, José Adail Fonseca, Vieira, Marcelo Adriano da Cunha e Silva, Xavier, Aline de Almeida, Almeida, Bruno Ribeiro de, Morais, Ricardo Keyson Paiva de, Dantas, Karoline da Silva","Arquivos de Neuro-Psiquiatria; 60(3B); 844-846","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500029&lang=pt" 
"S0004-282X2002000500038-scl","Notícias e comentários","","Arquivos de Neuro-Psiquiatria; 60(3B); 887-888","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500038&lang=pt" 
"S0004-282X2002000500032-scl","Fístula arteriovenosa dural intracraniana com drenagem perimedular: relato de caso","Seda Jr, Lauro de Franco, Pieruccetti, Marco Antonio, Freitas, José Maria Modenesi de, Listik, Sérgio, Pereira, Clemente Augusto de Brito","Arquivos de Neuro-Psiquiatria; 60(3B); 856-860","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500032&lang=pt" 
"S0004-282X2002000500006-scl","Nocturnal panic attacks","Lopes, Fabiana L., Nardi, Antonio E., Nascimento, Isabella, Valença, Alexandre M., Zin, Walter A","Arquivos de Neuro-Psiquiatria; 60(3B); 717-720","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500006&lang=pt" 
"S0004-282X2002000500010-scl","Schwartz-jampel syndrome: report of five cases","Reed, Umbertina Conti, Reimão, Rubens, Espíndola, Adriana Ávila, Kok, Fernando, Ferreira, Lúcio Gobbo, Resende, Maria Bernardete Dutra, Messias, Thelma Correia, Carvalho, Mary Souza, Diament, Aron, Scaff, Milberto, Marie, Suely Kazue Nagahashi","Arquivos de Neuro-Psiquiatria; 60(3B); 734-738","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500010&lang=pt" 
"S0004-282X2002000500013-scl","Desenvolvimento mental e motor aos 24 meses de crianças nascidas a termo com baixo peso","Eickmann, Sophie Helena, Lira, Pedro Israel Cabral de, Lima, Marilia de Carvalho","Arquivos de Neuro-Psiquiatria; 60(3B); 748-754","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500013&lang=pt" 
"S0004-282X2002000500014-scl","Avaliação da idade gestacional de recém-nascidos pré-termo através do exame neurológico e das escalas neonatais e obstétrica","Egewarth, Cristiane, Pires, Fernanda Dias Almeida, Guardiola, Ana","Arquivos de Neuro-Psiquiatria; 60(3B); 755-759","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500014&lang=pt" 
"S0004-282X2002000500020-scl","Epilepsias generalizadas idiopáticas diagnosticadas incorretamente como epilepsias parciais","Mory, Susana B., Guerreiro, Carlos A.M., Li, Li M., Teixeira, Ricardo A., Costa, Alberto L.C., Cardoso, Tânia A.M., Cendes, Fernando","Arquivos de Neuro-Psiquiatria; 60(3B); 788-796","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500020&lang=pt" 
"S0004-282X2002000500021-scl","Epilepsia parcial associada a tumores cerebrais primários","Brainer-Lima, Paulo Thadeu, Brainer-Lima, Alessandra Mendes, Azevedo Filho, Hildo, Cukiert, Arthur","Arquivos de Neuro-Psiquiatria; 60(3B); 797-800","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500021&lang=pt" 
"S0004-282X2002000500022-scl","Lesão encefálica hipóxica em vítimas fatais de acidente de trânsito: prevalência, distribuição e associação com tempo de sobrevida e outras lesões cranioencefálicas e extracranianas","Gusmão, Sebastião Silva, Pittella, José Eymard Homem","Arquivos de Neuro-Psiquiatria; 60(3B); 801-806","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500022&lang=pt" 
"S0004-282X2002000500023-scl","Edema cerebral em meningiomas: aspectos radiológicos e histopatológicos","Souto, Antonio Aversa do, Chimelli, Leila, Takya, Cristina Maeda, Souza, Jorge Marcondes de, Fonseca, Ana Luiza V., Silva, Luís Felipe da","Arquivos de Neuro-Psiquiatria; 60(3B); 807-817","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500023&lang=pt" 
"S0004-282X2002000500025-scl","Tratamento cirúrgico das fraturas do odontóide tipo II com parafuso anterior: análise de 15 casos","Dantas, Fernando Luiz Rolemberg, Prandini, Mirto Nelso, Caíres, Antonio Carlos Vieira, Fonseca, Gilberto de Almeida, Raso, Jair Leopoldo","Arquivos de Neuro-Psiquiatria; 60(3B); 823-829","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500025&lang=pt" 
"S0004-282X2002000500033-scl","Primary pituitary abscess: case report","Hanel, Ricardo Alexandre, Koerbel, Andrei, Prevedello, Daniel Monte-Serrat, Moro, Marlus Sydnei, Araújo, João Cândido","Arquivos de Neuro-Psiquiatria; 60(3B); 861-865","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500033&lang=pt" 
"S0004-282X2002000500016-scl","Cefaléia associada a indicadores de transtornos de ansiedade em uma amostra de escolares de Ribeirão Preto, SP","Gorayeb, Maria Angela Marchini, Gorayeb, Ricardo","Arquivos de Neuro-Psiquiatria; 60(3B); 764-768","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500016&lang=pt" 
"S1131-57682002000800002-esp","Recomendaciones en el abordaje diagnóstico y terapéutico del fumador: Documento de consenso","Torrecilla García, M., Domínguez Grandal, F., Torres Lana, A., Cabezas Peña, C., Jiménez Ruiz, C. A., Barrueco Ferrero, M., Solano Reina, S., Granda Orive, J. I. de, Díaz-Maroto Muñoz, J. L., Alonso, J., Martínez, M. L., García, S., Cruz Amorós, E. de la, Abengozar Muela, R., Ramos Postigo, F., Ayesta, J.","Medifam; 12(8); 30-40","Medifam","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1131-57682002000800002&lang=pt" 
"S0212-71992002000900022-esp","Hidatidosis intraportal como causa de hipertensión portal","Colomé Pavón, J.A., Sicilia Urbán, J.J., Cruz Santamaría, D.M., Díaz Fernández, A.J.","Anales de Medicina Interna; 19(9); 73-73","Anales de Medicina Interna","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992002000900022&lang=pt" 
"S0212-71992002000900013-esp","Aplasia pulmonar: un hallazgo infrecuente en adultos","Romero Requena, J. M., Ramos Salado, J. L., Pérez Fernández, A., Checa Pinilla, J. M., Calvo Romero, J. M., Pérez Miranda, M.","Anales de Medicina Interna; 19(9); 60-61","Anales de Medicina Interna","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992002000900013&lang=pt" 
"S0212-71992002000900017-esp","Síndrome de Charles Bonnet","Asensio Sánchez, V. M.","Anales de Medicina Interna; 19(9); 64-64","Anales de Medicina Interna","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992002000900017&lang=pt" 
"S0212-71992002000900018-esp","Hepatitis colestásica inducida por enalapril","Muela Molinero, A., Linares Torres, P., Domínguez Carbajo, A. B., Olcoz Goñi, J. L.","Anales de Medicina Interna; 19(9); 64-69","Anales de Medicina Interna","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992002000900018&lang=pt" 
"S1516-14392002000300005-scl","Synthesis and Characterization of Silsesquioxane-Based Polymer Hybrids with Controlled Structure","Costa, Ricardo O.R., Vasconcelos, Wander L., Laine, Richard M.","Materials Research; 5(3); 247-252","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000300005&lang=pt" 
"S1516-14392002000300026-scl","Microstructural Characterization and the Effect of Phase Transformations on Toughness of the UNS S31803 Duplex Stainless Steel Aged Treated at 850 °C","Zucato, Igor, Moreira, Margarete C., Machado, Izabel F., Lebrão, Susana M. Giampietri","Materials Research; 5(3); 385-389","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000300026&lang=pt" 
"S1516-14392002000300025-scl","Interaction Between Second-Phase Particle Dissolution and Abnormal Grain Growth in an Austenitic Stainless Steel","Dutra, J.C., Siciliano Jr., F., Padilha, A.F.","Materials Research; 5(3); 379-384","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000300025&lang=pt" 
"S1516-14392002000300022-scl","Microstructural and Fractographic Characterization of a Thermally Embrittled Nuclear Grade Steel: Part I - Annealing","Tarpani, José R., Braz, Maria H.P., Bose Filho, Waldek W., Spinelli, Dirceu","Materials Research; 5(3); 357-364","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000300022&lang=pt" 
"S1516-14392002000300021-scl","Microstructural Characterization of Reaction Products on Iron Based Alloys Exposed to H2/H2S Atmospheres at High Temperatures","Pillis, Marina F., Ramanathan, Lalgudi V.","Materials Research; 5(3); 349-355","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000300021&lang=pt" 
"S1516-14392002000300020-scl","Microstructural Evolution of Ultra Fine Grained C-Mn Steel Warm Rolling and Intercritical Annea","Brzuszek, R.K., Rodrigues, P.C.M., Motta, L.S., Santos, D.B.","Materials Research; 5(3); 343-348","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000300020&lang=pt" 
"S1516-14392002000300019-scl","Aluminium Matrix Composites Reinforced with Co-continuous Interlaced Phases Aluminium-alumina Needles","Gregolin, Elvio de Napole, Goldenstein, Hélio, Gonçalves, Maria do Carmo, Santos, Rezende Gomes dos","Materials Research; 5(3); 337-342","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000300019&lang=pt" 
"S1516-14392002000300018-scl","Synthesis and Characterization of LaNiO3, LaNi(1-x)Fe xO3 andLaNi(1-x)Co xO3 Perovskite Oxides for Catalysis Application","Lima, Sania Maria de, Assaf, José Mansur","Materials Research; 5(3); 329-335","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000300018&lang=pt" 
"S1516-14392002000300016-scl","Synthesis and Characterization of the TAPO-5 Molecular Sieve","Rios, Sarah P.O., Pereira, Ricardo, Cardoso, Dilson","Materials Research; 5(3); 315-320","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000300016&lang=pt" 
"S1516-14392002000300015-scl","Numerical Characterization of Concrete Heterogeneity","Pitangueira, Roque Luiz, Silva, Raul Rosas e","Materials Research; 5(3); 309-314","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000300015&lang=pt" 
"S1516-14392002000300014-scl","Effects of High Temperature on the Residual Performance of Portland Cement Concretes","Tolentino, Evandro, Lameiras, Fernando S., Gomes, Abdias M., Silva, Cláudio A. Rigo da, Vasconcelos, Wander L.","Materials Research; 5(3); 301-307","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000300014&lang=pt" 
"S1516-14392002000300013-scl","Microcracking of High Performance Concrete Subjected to Biaxial Tension - Compression Stresses","Calixto, José Marcio F.","Materials Research; 5(3); 295-299","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000300013&lang=pt" 
"S1516-14392002000300012-scl","Carbonation-Related Microstructural Changesin Long-Term Durability Concrete","Silva, Cláudio A. Rigo da, Reis, Rubens J. Pedrosa, Lameiras, Fernando Soares, Vasconcelos, Wander Luiz","Materials Research; 5(3); 287-293","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000300012&lang=pt" 
"S1516-14392002000300009-scl","Porous Structure Characterization in Titanium Coating for Surgical Implants","Oliveira, M.V., Pereira, L.C., Cairo, C.A.A.","Materials Research; 5(3); 269-273","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000300009&lang=pt" 
"S1516-14392002000300008-scl","Geometrical Aspects During Formation of Compact Aggregates of Red Blood Cells","Cardoso, A.V., Camargos, A.O.","Materials Research; 5(3); 263-268","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000300008&lang=pt" 
"S1516-14392002000300010-scl","Development of a Computer Application to Simulate Porous Structures","Reis, S.C., Vasconcelos, V., Leite, M.C., Vasconcelos, W.L.","Materials Research; 5(3); 275-279","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000300010&lang=pt" 
"S1516-14392002000300004-scl","Bioactive Hierarchical Structures for Genetic Control of Bone Morphogenesis","Sepulveda, Pilar, Hench, Larry L.","Materials Research; 5(3); 243-246","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000300004&lang=pt" 
"S1516-14392002000300007-scl","Predicting Microstructure Development During HighTemperature Nitriding of Martensitic Stainless SteelsUsing Thermodynamic Modeling","Tschiptschin, André Paulo","Materials Research; 5(3); 257-262","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000300007&lang=pt" 
"S1516-14392002000300024-scl","Effect of the Annealing Temperature on the Structure and Magnetic Properties of 2% Si Steel","Cunha, Marco A. da, Paolinelli, Sebastião C.","Materials Research; 5(3); 373-378","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000300024&lang=pt" 
"S1516-14392002000300023-scl","Microstructural and Fractographic Characterization of a Thermally Embrittled Nuclear Grade Steel: Part II - Quenching and Tempering","Tarpani, José R., Braz, Maria H.P., Bose Filho, Waldek W., Spinelli, Dirceu","Materials Research; 5(3); 365-371","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000300023&lang=pt" 
"S0212-71992002000900008-esp","Pseudoartrosis vertebral en la espondilitis anquilosante","Manero Ruiz, F. J., Roca Espiau, M., Mota Martínez, J.","Anales de Medicina Interna; 19(9); 32-37","Anales de Medicina Interna","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992002000900008&lang=pt" 
"S0212-71992002000900003-esp","Isoenzimas de fosfatasa alcalina en el suero de pacientes con insuficiencia renal","Sánchez Navarro, Mª. R., Fernández-Conde, Mª. E., Blanco Martín, S., Samaniego, C.","Anales de Medicina Interna; 19(9); 11-18","Anales de Medicina Interna","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992002000900003&lang=pt" 
"S0212-71992002000900001-esp","Enfermedades infecciosas emergentes y reemergentes","Rey Calero, J. del","Anales de Medicina Interna; 19(9); 5-7","Anales de Medicina Interna","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992002000900001&lang=pt" 
"S0212-71992002000900012-esp","Piperacilina-tazobactam también en domicilio","Goenaga Sánchez, M. A.","Anales de Medicina Interna; 19(9); 58-60","Anales de Medicina Interna","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992002000900012&lang=pt" 
