"S0103-90162009000400008-scl","Minas-type fresh cheese developed from buffalo milk with addition of L. acidophilus","Marcatti, Bruna, Habitante, Ana Mônica Quinta Barbosa, Sobral, Paulo José do Amaral, Favaro-Trindade, Carmen Sílvia","Scientia Agricola; 66(4); 481-485","Scientia Agricola","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162009000400008&lang=pt" 
"S0120-28042009000200004-col","MÉTODO EXTENDIDO DE HILDEBRAND EN LA ESTIMACIÓN DE LA SOLUBILIDAD DE LA INDOMETACINA EN MEZCLAS ACETATO DE ETILO + ETANOL","Ruidiaz, Miller A., Martínez, Fleming","Revista Colombiana de Química; 38(2); 235-247","Revista Colombiana de Química","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28042009000200004&lang=pt" 
"S0120-28042009000200007-col","RELACIÓN ENTRE PARÁMETROS TEXTURALES Y ENERGÉTICOS DE MONOLITOS DE CARBÓN ACTIVADO A PARTIR DE CASCARA DE COCO","Vargas, Diana Paola, Giraldo, Liliana, Moreno, Juan C.","Revista Colombiana de Química; 38(2); 279-288","Revista Colombiana de Química","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28042009000200007&lang=pt" 
"S0120-28042009000200006-col","ESMECTITA PILARIZADA CON Al-Ce, MODIFICADA CON ÓXIDO DE POLIETILENO. EMPLEO COMO SOPORTE CATALÍTICO PARA EL NÍQUEL","Daza, Carlos Enrique, Puentes, Fabián, Moreno, Sonia, Molina, Rafael","Revista Colombiana de Química; 38(2); 257-277","Revista Colombiana de Química","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28042009000200006&lang=pt" 
"S0120-28042009000200001-col","PURIFICACIÓN Y CARACTERIZACIÓN DE a-AMILASA DE PENICILLIUM COMMUNE PRODUCIDA MEDIANTE FERMENTACIÓN EN FASE SÓLIDA","Espinel, Esperanza, López, Elizabeth","Revista Colombiana de Química; 38(2); 191-208","Revista Colombiana de Química","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28042009000200001&lang=pt" 
"S0120-28042009000200003-col","EVALUACIÓN DE LA DEGRADACIÓN Y MINERALIZACIÓN DEL MALATIÓN USANDO FOTOCATÁLISIS MEDIANTE UN COLECTOR SOLAR","Rodríguez, Diana C., López, Blady, Peñuela, Gustavo A., Agudelo, Sergio","Revista Colombiana de Química; 38(2); 221-234","Revista Colombiana de Química","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28042009000200003&lang=pt" 
"S0120-28042009000200002-col","ESTABILIZACIÓN DE HOLO-α-LACTOALBÚMINA EN PRESENCIA DE POLIOLES","Alois, Alberto R., Lozano, José M., Romero, Carmen M.","Revista Colombiana de Química; 38(2); 209-219","Revista Colombiana de Química","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28042009000200002&lang=pt" 
"S0120-28042009000200009-col","EVALUACIÓN CATALÍTICA DE ÓXIDOS POLICATIÓNICOS TIPO PEROVSKITA OBTENIDOS POR POLIMERIZACIÓN CON ÁCIDO CÍTRICO","Gómez-Cuaspud, Jairo A., Valencia-Ríos, Jesús S.","Revista Colombiana de Química; 38(2); 303-319","Revista Colombiana de Química","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28042009000200009&lang=pt" 
"S0120-28042009000200008-col","SÍNTESIS DE ÓXIDOS TIPO PEROVSKITA MEDIANTE POLIMERIZACIÓN CON ÁCIDO CÍTRICO Y PROPIÓNICO","Gómez-Cuaspud, Jairo A., Valencia-Ríos, Jesús S.","Revista Colombiana de Química; 38(2); 289-302","Revista Colombiana de Química","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28042009000200008&lang=pt" 
"S1690-75152009000200011-ven","El cine en la encrucijada de la educación y el conocimiento","Amar, Víctor","Enlace; 6(2); 131-140","Enlace","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-75152009000200011&lang=pt" 
"S1690-75152009000200010-ven","Para una des-comprensión filosófica del cine: el caso Inland Empire de David Lynch","Cabrera, Julio","Enlace; 6(2); 111-127","Enlace","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-75152009000200010&lang=pt" 
"S1690-75152009000200001-ven","","Andrade, Jesús Alberto","Enlace; 6(2); 07-08","Enlace","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-75152009000200001&lang=pt" 
"S1690-75152009000200002-ven","","Campo-Redondo, María","Enlace; 6(2); 09-10","Enlace","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-75152009000200002&lang=pt" 
"S1690-75152009000200003-ven","El cine en la creación de una ética para la profesión médica: Las normas de la casa de la sidra","Casado da Rocha, Antonio","Enlace; 6(2); 13-25","Enlace","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-75152009000200003&lang=pt" 
"S1690-75152009000200004-ven","El cine en la enseñanza de estrategias para el afrontamiento de la enfermedad","Muñoz, Francisco, Morales, José, Torres, Luis","Enlace; 6(2); 27-37","Enlace","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-75152009000200004&lang=pt" 
"S1690-75152009000200005-ven","Cine, cárcel y mujeres: Un ejemplo de creación de conocimiento","Pereira, Carmen","Enlace; 6(2); 39-55","Enlace","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-75152009000200005&lang=pt" 
"S1690-75152009000200006-ven","Cine interactivo como estrategia de intervención grupal","Lauretti, Paola, González, Lesbia, Flores, Yudelkis","Enlace; 6(2); 57-69","Enlace","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-75152009000200006&lang=pt" 
"S1690-75152009000200007-ven","Aplicación de una guía didáctica sobre cine para generar conocimiento en educación: resultados preliminares","Arreaza, Emperatriz, Sulbarán, Eugenio, Avila, Rita","Enlace; 6(2); 71-82","Enlace","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-75152009000200007&lang=pt" 
"S1690-75152009000200008-ven","El cine y la generación de conocimiento en la educación empresarial: estudio de caso con la película Los Coristas","Gorrochotegui, Alfredo","Enlace; 6(2); 83-94","Enlace","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-75152009000200008&lang=pt" 
"S1690-75152009000200009-ven","Cine comercial y conocimiento sobre el proceso de morir","Campo-Redondo, María","Enlace; 6(2); 95-107","Enlace","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-75152009000200009&lang=pt" 
"S0065-17372009000200001-mex","Entomofauna asociada al cultivo de jamaica (Hibiscus sabdariffa L.) en el municipio de Chiautla de Tapia, Puebla","PÉREZ TORRES, Betzabeth Cecilia, ARAGÓN GARCÍA, Agustín, BAUTISTA MARTÍNEZ, Néstor, TAPIA ROJAS, Ana María, LÓPEZ-OLGUÍN, Jesús Francisco","Acta zoológica mexicana; 25(2); 239-247","Acta zoológica mexicana","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0065-17372009000200001&lang=pt" 
"S0065-17372009000200010-mex","Variación de patrón de escutelación nucal del cocodrilo americano (Crocodylus acutus Cuvier 1807) en La Ventanilla, Oaxaca, México","GARCÍA-GRAJALES, Jesús, BUENROSTRO SILVA, Alejandra, TÉLLEZ-RODRÍGUEZ, Penélope R.","Acta zoológica mexicana; 25(2); 375-382","Acta zoológica mexicana","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0065-17372009000200010&lang=pt" 
"S0065-17372009000200011-mex","A new brachypterous Mesepipsocus (Psocodea: &#039;Psocoptera&#039;: Epipsocidae) from Bolivia","GARCÍA ALDRETE, Alfonso N.","Acta zoológica mexicana; 25(2); 383-386","Acta zoológica mexicana","Inglês","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0065-17372009000200011&lang=pt" 
"S0065-17372009000200012-mex","Informaciones ecológicas sobre Coprophanaeus (Coprophanaeus) gamezi Arnaud (Coleoptera: Scarabaeidae: Phanaeini) en un sistema agropastoril en la depresión de Maracaibo, Estado de Zulia, Venezuela","GÁMEZ, Jorge, ACCONCIA, Raffaele","Acta zoológica mexicana; 25(2); 387-396","Acta zoológica mexicana","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0065-17372009000200012&lang=pt" 
"S0065-17372009000200013-mex","Nuevos datos sobre Canthon (Coleoptera: Scarabaeinae) de Chiapas, México","HALFFTER, Violeta, HALFFTER, Gonzalo","Acta zoológica mexicana; 25(2); 397-407","Acta zoológica mexicana","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0065-17372009000200013&lang=pt" 
"S0065-17372009000200014-mex","Morfometría de especies de Trichogramma Westwood (Hymenoptera: Trichogrammatidae) de centros reproductores de México","GARCÍA-GONZÁLEZ, Fabián, GONZÁLEZ-HERNÁNDEZ, Alejandro, PINTO, Víctor Manuel, RAMÍREZ-ALARCÓN, Samuel","Acta zoológica mexicana; 25(2); 409-425","Acta zoológica mexicana","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0065-17372009000200014&lang=pt" 
"S0065-17372009000200015-mex","Dos nuevos registros de alimentación de Quiscalus mexicanus y Cyanocorax sanblasianus en la costa de Chamela, Jalisco, México","GURROLA HIDALGO, Marco A., SÁNCHEZ-HERNÁNDEZ, Cornelio, ROMERO ALMARAZ, María de Lourdes","Acta zoológica mexicana; 25(2); 427-430","Acta zoológica mexicana","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0065-17372009000200015&lang=pt" 
"S0065-17372009000200016-mex","New host and distribution record for Acanthoscelides malvitus Johnson (Coleoptera: Bruchidae)","ROMERO NÁPOLES, Jesús, KINGSOLVER, John M.","Acta zoológica mexicana; 25(2); 431-434","Acta zoológica mexicana","Inglês","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0065-17372009000200016&lang=pt" 
"S0065-17372009000200017-mex","Un caso de mirmecofilia de Micaria (Araneae: Gnaphosidae) en una sabana de la Orinoquia de Colombia","AMAT-GARCÍA, Germán, HERRERA-MOLINA, Camilo, SÁENZ-SUANCHA, Carlos","Acta zoológica mexicana; 25(2); 435-438","Acta zoológica mexicana","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0065-17372009000200017&lang=pt" 
"S0065-17372009000200018-mex","Zunino, M. &amp; A. Melic (EDS.). 2007. Escarabajos, diversidad y conservación biológica. Ensayos en homenaje a Gonzalo Halffter","IBÁÑEZ-BERNAL, Sergio","Acta zoológica mexicana; 25(2); 439-441","Acta zoológica mexicana","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0065-17372009000200018&lang=pt" 
"S0065-17372009000200002-mex","Especies del género Anicetus Howard (Hymenoptera: Encyrtidae) del Nuevo Mundo","TRJAPITZIN, Vladimir A., RUÍZ CANCINO, Enrique","Acta zoológica mexicana; 25(2); 249-268","Acta zoológica mexicana","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0065-17372009000200002&lang=pt" 
"S0065-17372009000200003-mex","Nuevos registros de anfibios y reptiles para Guanajuato, procedentes de la Reserva de la Biosfera &quot;Sierra Gorda de Guanajuato&quot; y zonas adyacentes","CAMPOS-RODRÍGUEZ, José Ismael, ELIZALDE-ARELLANO, Cynthia, LÓPEZ-VIDAL, Juan Carlos, AGUILAR-MARTÍNEZ, Gustavo F., RAMOS-REYES, Shaila N., HERNÁNDEZ-ARCIGA, Raúl","Acta zoológica mexicana; 25(2); 269-282","Acta zoológica mexicana","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0065-17372009000200003&lang=pt" 
"S0065-17372009000200004-mex","Distribution patterns of Charaxinae (Lepidoptera: Nymphalidae) in Yucatan Peninsula, Mexico","MAYA-MARTÍNEZ, Aixchel, POZO, Carmen, SCHMITTER-SOTO, Juan J.","Acta zoológica mexicana; 25(2); 283-301","Acta zoológica mexicana","Inglês","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0065-17372009000200004&lang=pt" 
"S0065-17372009000200005-mex","Histología de las membranas extraembrionarias durante la retención intrauterina en Sceloporus aeneus (Squamata: Phrynosomatidae)","CASTAÑOS, Melody, VILLAGRÁN, Maricela, RODRÍGUEZ, Felipe, MÉNDEZ, Fausto, HERNÁNDEZ, Oswaldo, MARTÍNEZ, Andrés","Acta zoológica mexicana; 25(2); 303-314","Acta zoológica mexicana","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0065-17372009000200005&lang=pt" 
"S0065-17372009000200006-mex","Morfología y protrusión-retracción de la cámara genital femenina de Phyllophaga obsoleta (Coleoptera: Melolonthidae)","ROMERO-LÓPEZ, A.A., ARZUFFI, R., VALDEZ, J., MORÓN, M. A.","Acta zoológica mexicana; 25(2); 315-321","Acta zoológica mexicana","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0065-17372009000200006&lang=pt" 
"S0065-17372009000200007-mex","Fauna de coleópteros lamelicornios de Santiago Xiacui, Sierra Norte, Oaxaca, México","RAMÍREZ-PONCE, Andrés, ALLENDE-CANSECO, Jazive, MORÓN, Miguel Ángel","Acta zoológica mexicana; 25(2); 323-343","Acta zoológica mexicana","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0065-17372009000200007&lang=pt" 
"S0065-17372009000200008-mex","Efecto de la interferencia parcial en la depredación natural sobre una comunidad de acrídidos en un pastizal del Desierto Chihuahuense","RIVERA GARCÍA, Eduardo, CANO-SANTANA, Zenón","Acta zoológica mexicana; 25(2); 345-357","Acta zoológica mexicana","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0065-17372009000200008&lang=pt" 
"S0065-17372009000200009-mex","Biological and behavioral aspects of two laboratory strains of Ceratitis capitata (Diptera: Tephritidae): The influence of periodic introduction of wild flies in the colony","JOACHIM-BRAVO, Iara Sordi, MOREIRA DA SILVA NETO, Alberto, SIMÕES DIAS, Vanessa","Acta zoológica mexicana; 25(2); 359-374","Acta zoológica mexicana","Inglês","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0065-17372009000200009&lang=pt" 
"S1870-34532009000200001-mex","Especie nueva de Heliocarpus (Tiliaceae), de la depresión del río Balsas, Guerrero, México","Gual-Díaz, Martha, Moreno-Gutiérrez, Elizabeth","Revista mexicana de biodiversidad; 80(2); 283-286","Revista mexicana de biodiversidad","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200001&lang=pt" 
"S1870-34532009000200010-mex","A review of the Mexican Frankliniella paricutinensis species assemblage in the Intonsa group (Insecta, Thysanoptera: Thripidae), with description of a new species","Johansen, Roberto M., Mojica-Guzmán, Áurea","Revista mexicana de biodiversidad; 80(2); 349-356","Revista mexicana de biodiversidad","Inglês","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200010&lang=pt" 
"S1870-34532009000200011-mex","Relaciones filogenéticas del género Anomala (Coleoptera: Melolonthidae: Rutelinae)","Ramírez-Ponce, Andrés, Morón, Miguel Ángel","Revista mexicana de biodiversidad; 80(2); 357-394","Revista mexicana de biodiversidad","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200011&lang=pt" 
"S1870-34532009000200012-mex","Revisión de los géneros Eurygerris y Tachygerris (Hemiptera: Tachygerrini) para la región neotropical","Morales-Castaño, Irina T., Molano-Rendón, Fredy","Revista mexicana de biodiversidad; 80(2); 395-410","Revista mexicana de biodiversidad","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200012&lang=pt" 
"S1870-34532009000200013-mex","Revisión del género Neoquintius stat. nov., con descripción de cuatro especies nuevas y un análisis del complejo Quintius (Hemiptera: Heteroptera: Coreidae: Nematopodini)","Brailovsky, Harry, Barrera, Ernesto","Revista mexicana de biodiversidad; 80(2); 411-418","Revista mexicana de biodiversidad","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200013&lang=pt" 
"S1870-34532009000200014-mex","The parasitic wasp genus Hecabolus (Hymenoptera: Braconidae: Doryctinae), with the description of a new species from Mexico","Zaldívar-Riverón, Alejandro, Belokobylskij, Sergey A.","Revista mexicana de biodiversidad; 80(2); 419-429","Revista mexicana de biodiversidad","Inglês","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200014&lang=pt" 
"S1870-34532009000200015-mex","Especies nuevas de Americanura (Collembola: Neanuridae) de América Latina","Palacios-Vargas, José G., Simón Benito, José C., Paniagua Nucamendi, Jorge","Revista mexicana de biodiversidad; 80(2); 431-443","Revista mexicana de biodiversidad","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200015&lang=pt" 
"S1870-34532009000200016-mex","Las especies neotropicales de Proisotoma (Collembola: Isotomidae), con descripción de dos especies nuevas cavernícolas de América","Palacios-Vargas, José G., Arbea, Javier I.","Revista mexicana de biodiversidad; 80(2); 445-453","Revista mexicana de biodiversidad","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200016&lang=pt" 
"S1870-34532009000200017-mex","Especie nueva del género Bryconamericus (Teleostei: Characidae) del río Fonce, sistema río Magdalena, Colombia","Román-Valencia, César, Vanegas-Ríos, James. A., Ruiz-C., Raquel I.","Revista mexicana de biodiversidad; 80(2); 455-463","Revista mexicana de biodiversidad","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200017&lang=pt" 
"S1870-34532009000200018-mex","Análisis comparado de las especies del género Bryconamericus (Teleostei: Characidae) en la cuenca de los ríos Cauca-Magdalena y Ranchería, Colombia","Román-Valencia, César, Vanegas-Ríos, James A., García G., María D.","Revista mexicana de biodiversidad; 80(2); 465-482","Revista mexicana de biodiversidad","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200018&lang=pt" 
"S1870-34532009000200019-mex","A new species of Algansea (Actinopterygii: Cyprinidae) from the Ameca River basin, in Central Mexico","Pérez-Rodríguez, Rodolfo, Pérez-Ponce de León, Gerardo, Domínguez-Domínguez, Omar, Doadrio, Ignacio","Revista mexicana de biodiversidad; 80(2); 483-490","Revista mexicana de biodiversidad","Inglês","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200019&lang=pt" 
"S1870-34532009000200002-mex","Diphysa yucatanensis (Papilionoideae: Leguminosae), una especie nueva de la península de Yucatán","Hanan A., Ana, Sousa S., Mario","Revista mexicana de biodiversidad; 80(2); 287-292","Revista mexicana de biodiversidad","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200002&lang=pt" 
"S1870-34532009000200020-mex","Mamíferos terrestres de la zona lagunar del istmo de Tehuantepec, Oaxaca, México","López, José A., Lorenzo, Consuelo, Barragán, Felipe, Bolaños, Jorge","Revista mexicana de biodiversidad; 80(2); 491-505","Revista mexicana de biodiversidad","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200020&lang=pt" 
"S1870-34532009000200021-mex","Mamíferos silvestres de la Reserva Ecológica del Pedregal de San Ángel en Ciudad Universitaria, Universidad Nacional Autónoma de México, México, D. F.","Hortelano-Moncada, Yolanda, Cervantes, Fernando A., Trejo-Ortiz, Aída","Revista mexicana de biodiversidad; 80(2); 507-520","Revista mexicana de biodiversidad","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200021&lang=pt" 
"S1870-34532009000200022-mex","Disponibilidad de esporomas de hongos comestibles en los bosques de pino-encino de Ixtlán de Juárez, Oaxaca","Garibay-Orijel, Roberto, Martínez-Ramos, Miguel, Cifuentes, Joaquín","Revista mexicana de biodiversidad; 80(2); 521-534","Revista mexicana de biodiversidad","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200022&lang=pt" 
"S1870-34532009000200023-mex","Avifauna de la selva baja caducifolia en la cañada del río Sabino, Oaxaca, México","Vázquez, Leopoldo, Moya, Héctor, del Coro Arizmendi, María","Revista mexicana de biodiversidad; 80(2); 535-549","Revista mexicana de biodiversidad","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200023&lang=pt" 
"S1870-34532009000200024-mex","Un ensayo sobre regionalización biogeográfica","Escalante, Tania","Revista mexicana de biodiversidad; 80(2); 551-560","Revista mexicana de biodiversidad","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200024&lang=pt" 
"S1870-34532009000200025-mex","Primer registro de Calostoma cinnabarina (Sclerodermatales) como especie comestible","Bautista-Nava, Efraín, Moreno-Fuentes, Ángel","Revista mexicana de biodiversidad; 80(2); 561-564","Revista mexicana de biodiversidad","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200025&lang=pt" 
"S1870-34532009000200026-mex","Registros nuevos de Ponthieva brenesii (Orchidaceae) y Piper xanthostachyum (Piperaceae) para el estado de Veracruz, México","Castillo-Campos, Gonzalo, García Franco, José G., Mehltreter, Klaus, Martínez, María Luisa","Revista mexicana de biodiversidad; 80(2); 565-569","Revista mexicana de biodiversidad","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200026&lang=pt" 
"S1870-34532009000200027-mex","Uso del microhábitat por hembras grávidas de la rana de hojarasca Craugastor loki en la selva alta perennifolia de Los Tuxtlas, Veracruz, México","Urbina-Cardona, José Nicolás, Reynoso, Víctor Hugo","Revista mexicana de biodiversidad; 80(2); 571-573","Revista mexicana de biodiversidad","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200027&lang=pt" 
"S1870-34532009000200028-mex","Notas sobre la distribución geográfica de las salamandras Pseudoeurycea gadovii y Pseudoeurycea melanomolga (Caudata: Plethodontidae)","Solano-Zavaleta, Israel, García-Vázquez, Uri Omar, Mendoza-Hernández, Andrés Alberto","Revista mexicana de biodiversidad; 80(2); 575-577","Revista mexicana de biodiversidad","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200028&lang=pt" 
"S1870-34532009000200003-mex","El género Bauhinia (Fabaceae, Caesalpinioideae, Cercideae) en la península de Yucatán (México, Belice y Guatemala)","Torres-Colín, Rafael, Duno de Stefano, Rodrigo, Lorena Can, Lilia","Revista mexicana de biodiversidad; 80(2); 293-301","Revista mexicana de biodiversidad","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200003&lang=pt" 
"S1870-34532009000200004-mex","El género Deguelia (Leguminosae, Papilionoideae, Millettieae) en Mesoamérica, una especie nueva y una combinación nueva","Sousa S., Mario","Revista mexicana de biodiversidad; 80(2); 303-308","Revista mexicana de biodiversidad","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200004&lang=pt" 
"S1870-34532009000200005-mex","Especie nueva de Echeveria (Crassulaceae) de Tamaulipas, México","Martínez-Ávalos, José Guadalupe, Mora-Olivo, Arturo, Terry, Martin","Revista mexicana de biodiversidad; 80(2); 309-314","Revista mexicana de biodiversidad","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200005&lang=pt" 
"S1870-34532009000200006-mex","Especie nueva de anfípodo comensal (Amphipoda: Gammaridea: Leucothoidae) del Parque Nacional Sistema Arrecifal Veracruzano, SO del golfo de México","Winfield, Ignacio, Ortiz, Manuel, Cházaro-Olvera, Sergio","Revista mexicana de biodiversidad; 80(2); 315-320","Revista mexicana de biodiversidad","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200006&lang=pt" 
"S1870-34532009000200007-mex","A new species of Centruroides (Scorpiones: Buthidae) from the northern mountain range of Oaxaca, Mexico","Santibáñez-López, Carlos E., Ponce-Saavedra, Javier","Revista mexicana de biodiversidad; 80(2); 321-331","Revista mexicana de biodiversidad","Inglês","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200007&lang=pt" 
"S1870-34532009000200008-mex","Redescripción de Tityopsis aliciae (Scorpiones: Buthidae)","Vidal-Acosta, Vianey, Francke, Oscar F.","Revista mexicana de biodiversidad; 80(2); 333-339","Revista mexicana de biodiversidad","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200008&lang=pt" 
"S1870-34532009000200009-mex","Odonata de un bosque tropical caducifolio: sierra de San Javier, Sonora, México","González-Soriano, Enrique, Noguera, Felipe A., Zaragoza-Caballero, Santiago, Ramírez-García, Enrique","Revista mexicana de biodiversidad; 80(2); 341-348","Revista mexicana de biodiversidad","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532009000200009&lang=pt" 
"S0482-50042009000400002-scl","Hiper-homocisteinemia e síndrome antifosfolípide primária","Carvalho, Jozélio Freire de, Caleiro, Maria Teresa Correia, Bonfá, Eloísa","Revista Brasileira de Reumatologia; 49(4); 337-345","Revista Brasileira de Reumatologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042009000400002&lang=pt" 
"S0482-50042009000400009-scl","Abordagem dos métodos avaliativos em fibromialgia e dor crônica aplicada à tecnologia da informação: revisão da literatura em periódicos, entre 1998 e 2008","Camargo, Rachel Schettert de, Moser, Auristela Duarte de Lima, Bastos, Laudelino Cordeiro","Revista Brasileira de Reumatologia; 49(4); 431-446","Revista Brasileira de Reumatologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042009000400009&lang=pt" 
"S0482-50042009000400010-scl","Osteoartropatia hipertrófica idiopática: relato de caso e revisão da literatura","Zanon, Aline Biral, Faccin, Mellysande Pontes, Anti, Sônia Maria Alvarenga, Cruz, Felipe José Silva Melo, Rosa, Renata Ferreira","Revista Brasileira de Reumatologia; 49(4); 447-455","Revista Brasileira de Reumatologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042009000400010&lang=pt" 
"S0482-50042009000400014-scl","O exercício legal da medicina em LER/DORT","Techy, Antonio, Siena, Cesar, Helfenstein Jr., Milton","Revista Brasileira de Reumatologia; 49(4); 473-479","Revista Brasileira de Reumatologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042009000400014&lang=pt" 
