"S0718-560X2014000400011-chl","Fishing in Easter Island, a recent history (1950-2010)","Zylich, Kyrstn, Harper, Sarah, Lidandeo, Roberto, Vega, Rodrigo, Zeller, Dirk","Latin american journal of aquatic research; 42(4); 845-856","Latin american journal of aquatic research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2014000400011&lang=pt" 
"S1852-16062014000200006-arg","","Moraes e Silva, Marcelo","Sociohistórica; (34); -","Sociohistórica","Português","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-16062014000200006&lang=pt" 
"S1852-16062014000200008-arg","Desterrar el destierro","Yankelevich, Pablo","Sociohistórica; (34); -","Sociohistórica","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-16062014000200008&lang=pt" 
"S1852-16062014000200001-arg","Las fronteras cambiantes entre lo político y lo social: aportes etnográficos al debate en torno de &quot;el 2001&quot; en Argentina","Ferraudi Curto, María Cecilia","Sociohistórica; (34); -","Sociohistórica","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-16062014000200001&lang=pt" 
"S1852-16062014000200002-arg","Peronismo, pos-peronismo y profesionalización: trayectorias académicas, estrategias de auto-preservación y círculos discipulares en la antropología porteña, 1945-1963","Perazzi, Pablo","Sociohistórica; (34); -","Sociohistórica","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-16062014000200002&lang=pt" 
"S1852-16062014000200003-arg","El Nacionalismo de derecha argentino a comienzos de la década del sesenta y la Revolución Cubana: lecturas del semanario Azul y Blanco","Galván, María Valeria","Sociohistórica; (34); -","Sociohistórica","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-16062014000200003&lang=pt" 
"S1852-16062014000200004-arg","Representaciones y discursos políticos en &quot;Montoneros Sabino Navarro: Una aproximación desde los márgenes","Seminara, Luciana","Sociohistórica; (34); -","Sociohistórica","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-16062014000200004&lang=pt" 
"S1852-16062014000200005-arg","Almanaques sí, relojes no: La prolongación de la jornada laboral en la agricultura pampeana, de la última dictadura al &quot;boom&quot; sojero","Villulla, Juan Manuel","Sociohistórica; (34); -","Sociohistórica","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-16062014000200005&lang=pt" 
"S1853-43922014000200002-arg","Reestructuración económica y transformaciones en el agro pampeano: la expansión del cultivo de la soja y sus efectos sobre la apicultura bonaerense en los inicios del siglo XXI","Salizzi, Esteban","Estudios Socioterritoriales; 16(1); -","Estudios Socioterritoriales","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-43922014000200002&lang=pt" 
"S1853-43922014000200003-arg","La desvalorización de la tierra en el patrón de producción, agudizada por las reformas energética y laboral de Enrique Peña Nieto (2012-2018)","Luna Gómez, Luis Alberto","Estudios Socioterritoriales; 16(1); -","Estudios Socioterritoriales","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-43922014000200003&lang=pt" 
"S1853-43922014000200001-arg","Presentación","Lan, Diana","Estudios Socioterritoriales; 16(1); -","Estudios Socioterritoriales","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-43922014000200001&lang=pt" 
"S1853-43922014000200006-arg","La configuración geohistórica del territorio en la provincia del Chaco y los proyectos de transporte y energía en el Siglo XXI","Schweitzer, Mariana, Carrizo, Silvina","Estudios Socioterritoriales; 16(1); -","Estudios Socioterritoriales","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-43922014000200006&lang=pt" 
"S1853-43922014000200004-arg","Lo del agua al agua: desarrollo y desastre en la Zona Metropolitana del Valle de México","Castillo Oropeza, Oscar Adán, Ramos, Gonzalo Alejandre","Estudios Socioterritoriales; 16(1); -","Estudios Socioterritoriales","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-43922014000200004&lang=pt" 
"S1853-43922014000200005-arg","Territorio y prácticas empresarias en la postconvertibilidad: el sector industrial metalmecánico en la ciudad de Córdoba, Argentina","Buffalo, Luciana","Estudios Socioterritoriales; 16(1); -","Estudios Socioterritoriales","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-43922014000200005&lang=pt" 
"S1560-43812014000300022-cub","Presentación de un paciente con eventración diafragmática","López LaO, Fidel","Correo Científico Médico; 18(3); 557-563","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300022&lang=pt" 
"S1560-43812014000300023-cub","Presentación de un paciente con displasia fibrosa ósea cráneo facial","Carballo Santos, Mercedes, Pupo Suárez, Rodolfo, Cruz Roch, José Luís, Cruz Pino, Yamily","Correo Científico Médico; 18(3); 564-570","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300023&lang=pt" 
"S1560-43812014000300020-cub","Síndrome de Wiskott Aldrich. Presentación de un caso","García Nieblas, María del Carmen, García Nieblas, Luis Manuel, Cruz Abreu, Yudy, García Niebla, Luis Alfonso, García Nieblas, Elizabeth M","Correo Científico Médico; 18(3); 544-550","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300020&lang=pt" 
"S1560-43812014000300021-cub","Presentación de un paciente con fascitis nodular pseudosarcomatosa del cuero cabelludo","Augello Díaz, Salvatore L., Rosales Garcés, Magnolis, Gonce Cutíé, Wilhen, González González, Alberto","Correo Científico Médico; 18(3); 551-556","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300021&lang=pt" 
"S1560-43812014000300026-cub","Evaluación de la calidad de los servicios bibliotecarios: un reto actual en bibliotecas médicas","Pérez Pupo, Annarelis, Lores Cruz, Aracely, Pérez Randiche, Lisbet, Lores Cruz, Arelys, Díaz Rojas, Yuna V","Correo Científico Médico; 18(3); 577-592","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300026&lang=pt" 
"S1560-43812014000300027-cub","Relatoría del III Taller Nacional de Prótesis Estomatológica","Romero Junquera, Carlos Rafael, Bauzá Botey, Xiomara","Correo Científico Médico; 18(3); 593-594","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300027&lang=pt" 
"S1560-43812014000300024-cub","Ictus isquémico y placa de ateroma: presentación de serie de casos","Manso López, Ana Margarita, Garrido Tapia, Elbert José, Morales González, Mayelín","Correo Científico Médico; 18(3); 571-573","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300024&lang=pt" 
"S1560-43812014000300025-cub","Caracterización de factores que inciden en el abandono de la lactancia materna exclusiva","Allison Ojeda, Susana, Elías Mejías, Yamilex, Ramírez Céspedes, Odalis, Vázquez Obregón, Annie, Campo del Riego, Magali","Correo Científico Médico; 18(3); 574-576","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300025&lang=pt" 
"S1560-43812014000300008-cub","Desarrollo psicomotor al año de edad en niños con antecedentes de asfixia al nacer","Hernández Velázquez, Norbelis, Landrove Borjas, Idalmis, Andrés Matos, Andrés","Correo Científico Médico; 18(3); 469-478","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300008&lang=pt" 
"S1560-43812014000300009-cub","Ejercicios pendulares en el síndrome del hombro doloroso","Martín Piñero, Bismarck, Batista Herrera, Yurlen, Águedo Santiesteban, Marisol, Osorio Hernández, Maday, Triana Guerra, Iliomar","Correo Científico Médico; 18(3); 479-490","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300009&lang=pt" 
"S1560-43812014000300004-cub","Factores predictores de mortalidad por trauma craneoencefálico grave","Cruz Portelles, Alain, Marrero Reyes, Yanelis, Fernández Chelala, Bernardo E, Terrero de la Cruz, Jorge, Batista Ojeda, Idaer, Miranda González, Isabel M","Correo Científico Médico; 18(3); 415-429","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300004&lang=pt" 
"S1560-43812014000300005-cub","Implementación de un protocolo para la separación de la ventilación mecánica de pacientes graves, dirigido por enfermeros intensivistas","Miranda González, Isabel Mayré, Fernández Chelala, Bernardo Enrique, Cruz Portelles, Alain, Pérez Reyes, Kenia, Góngora Trujillo, Arianna","Correo Científico Médico; 18(3); 430-443","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300005&lang=pt" 
"S1560-43812014000300006-cub","Evaluación nutricional y de la atrofia vellositaria en niños celíacos al año de tratamiento","Miranda Moles, Zulma, Abreu Sera, Gladys Grisel, Rodríguez Diéguez, Margarita, Mulet Pérez, Agustín, Pi Figueredo, Nidien María, Castellanos Saborit, Juliver","Correo Científico Médico; 18(3); 444-456","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300006&lang=pt" 
"S1560-43812014000300007-cub","Evaluación neurológica en recién nacidos con asfixia al nacer","Hernández Velázquez, Norbelis, Landrove Borjas, Idalmis, Andrés Matos, Andrés","Correo Científico Médico; 18(3); 457-468","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300007&lang=pt" 
"S1560-43812014000300001-cub","Experiencias en la Unidad de Quemados del hospital pediátrico Octavio de la Concepción y de la Pedraja","Márquez Camayd, Jorge Enrique, Cedeño Miranda, Aleida","Correo Científico Médico; 18(3); 389-390","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300001&lang=pt" 
"S1560-43812014000300002-cub","Comportamiento de las urgencias periodontales en pacientes de la Parroquia Olegario Villalobos, Maracaibo, Venezuela","Tamayo Márquez, Maelis, Caballero Pupo, Lidia María, Rosales Concepción, María Julia, Pérez Rodríguez, Katia","Correo Científico Médico; 18(3); 391-402","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300002&lang=pt" 
"S1560-43812014000300003-cub","Comportamientos y conocimiento sobre salud sexual y reproductiva en adolescentes","Montalvo Millán, Aida Esther","Correo Científico Médico; 18(3); 403-414","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300003&lang=pt" 
"S1560-43812014000300011-cub","Acciones para favorecer, desde un enfoque axiológico, la redacción en las publicaciones de la Revista Correo Científico Médico","Coello Velázquez, Denis, Hidalgo Hernández, Rubizeida, Pupo Sintras, Héctor Manuel, González Rodríguez, Martha Leonor, Betancourt Doimeadios, Juan Eusebio","Correo Científico Médico; 18(3); 500-508","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300011&lang=pt" 
"S1560-43812014000300010-cub","Desarrollo de la cirugía pediátrica: principios, premisas y métodos organizacionales que sustentan una concepción","Trinchet Soler, Rafael Manuel, Trinchet Varela, Carlos","Correo Científico Médico; 18(3); 491-499","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300010&lang=pt" 
"S1560-43812014000300017-cub","Microdominios o balsas lipídicas","Rodríguez Padrón, Damaris, Rodríguez Padrón, Julio","Correo Científico Médico; 18(3); 529-531","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300017&lang=pt" 
"S1560-43812014000300016-cub","Categorización del riesgo como parte de un programa integral para la prevención del pie diabético","Rodríguez Gurri, Daniel","Correo Científico Médico; 18(3); 526-528","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300016&lang=pt" 
"S1560-43812014000300015-cub","Consideraciones sobre el uso de las hormonas tiroideas","Lozano Álvarez, Elio Edgar, Lozada Suárez, Carmen Tania, Millán Morales, Tania","Correo Científico Médico; 18(3); 522-525","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300015&lang=pt" 
"S1560-43812014000300019-cub","Presentación atípica de neoplasia de pulmón","Hidalgo Rodríguez, Maria Teresa, Rojas Alonso, Jorge Luís, Paneque Acosta, Carlos Antonio, Ferrer Ballagas, Silvina, Tejeda Alvares, Idalmis","Correo Científico Médico; 18(3); 536-543","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300019&lang=pt" 
"S1560-43812014000300018-cub","El doctorado en las cuatro etapas de la vida profesional","Torres Acosta, Guadalupe Rafael","Correo Científico Médico; 18(3); 532-535","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300018&lang=pt" 
"S1560-43812014000300013-cub","Américo Negrette y la actualidad de la enfermedad de Huntington","Roca Socarrás, Armando Carlos, Verdecia Reyes, Julio Yamel","Correo Científico Médico; 18(3); 513-515","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300013&lang=pt" 
"S1560-43812014000300012-cub","Atención al Programa Integral para el Control del Cáncer en Camagüey","Sotomayor Cedeño, Miriam","Correo Científico Médico; 18(3); 509-512","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300012&lang=pt" 
"S1560-43812014000300014-cub","Rol de los factores ambientales en la aparición del cáncer bucal","Batista Marrero, Kelia, Niño Peña, Aluett, Martínez Cañete, Mario","Correo Científico Médico; 18(3); 516-521","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000300014&lang=pt" 
"S0120-99572014000300011-col","Presentación de hipertensión portal idiopática en paciente con esclerosis sistémica forma limitada","Ortega Espinosa, César Ricardo, Saldarriaga Rivera, Lina Maria","Revista Colombiana de Gastroenterologia; 29(3); 276-280","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572014000300011&lang=pt" 
"S0120-99572014000300014-col","Criptococosis esófago-gastroduodenal: reporte de caso","Hani, Albis Cecilia, Vargas, Rómulo, Concha, Alejandro, Costa, Valeria Atenea","Revista Colombiana de Gastroenterologia; 29(3); 296-302","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572014000300014&lang=pt" 
"S0120-99572014000300015-col","Colestasis neonatal e infantil: Aproximación al diagnóstico histopatológico","López Panqueva, Rocío del Pilar, Jaramillo Barberi, Lina Eugenia","Revista Colombiana de Gastroenterologia; 29(3); 304-311","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572014000300015&lang=pt" 
"S0120-99572014000300016-col","Conferencia &quot;Maestros de la endoscopia&quot; 2014","Sabbagh, Luis Carlos","Revista Colombiana de Gastroenterologia; 29(3); 313-315","Revista Colombiana de Gastroenterologia","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572014000300016&lang=pt" 
"S0120-99572014000300009-col","Eficacia de la erradicación del Helicobacter pylori en la prevención del cáncer gástrico: Revisión sistemática y metanálisis","Páramo Hernández, David B, Rodríguez Sabogal, Iván Arturo, Toledo Arenas, Jose Daniel","Revista Colombiana de Gastroenterologia; 29(3); 262-269","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572014000300009&lang=pt" 
"S0120-99572014000300008-col","Helicobacter pylori y cáncer de colon: Revisión","Urrego Díaz, José, Otero Regino, William, Gómez Zuleta, Martín","Revista Colombiana de Gastroenterologia; 29(3); 255-261","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572014000300008&lang=pt" 
"S0120-99572014000300007-col","Prevalencia de alergia alimentaria en pacientes con fibrosis quística, que asisten a la Unidad de Gastroenterología Pediátrica, Hepatología y Nutrición (Gastronutriped) en Bogotá entre 2009 y 2013","Daza, Wilson, Dadán, Silvana, Rojas, Ana María","Revista Colombiana de Gastroenterologia; 29(3); 247-252","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572014000300007&lang=pt" 
"S0120-99572014000300006-col","Simulación en endoscopia digestiva: aproximación conceptual desde la observación de talleres hands-on de la Asociación Colombiana de Endoscopia Digestiva. Un estudio de caso","Blanco Avellaneda, Camilo, Cortés Buitrago, Catalina, Forero Acosta, Alix Yineth, Flores, Nadia Sofía, Aponte Martín, Diego, Cañadas Garrido, Raúl","Revista Colombiana de Gastroenterologia; 29(3); 237-246","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572014000300006&lang=pt" 
"S0120-99572014000300005-col","Endoscopia cooperativa con laparoscopia: una nueva alternativa para el manejo del cáncer gástrico temprano","Gómez, Martín, Ortiz, Camilo, Muñoz, Giovanni","Revista Colombiana de Gastroenterologia; 29(3); 232-236","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572014000300005&lang=pt" 
"S0120-99572014000300004-col","Endoloop hecho en casa","Gómez Zuleta, Martín Alonso, Viveros Carreño, David Andrés, Buitrago, Melissa","Revista Colombiana de Gastroenterologia; 29(3); 228-231","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572014000300004&lang=pt" 
"S0120-99572014000300003-col","Resistencia antibiótica del Helicobacter pylori en América Latina y el Caribe","Martínez M, Julián David, Henao R, Sandra Consuelo, Lizarazo R, Jorge Iván","Revista Colombiana de Gastroenterologia; 29(3); 218-227","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572014000300003&lang=pt" 
"S0120-99572014000300002-col","Enfermedad inflamatoria intestinal en Centro y Suramérica: una oportunidad para identificar la etiología de estas condiciones","Farrukh, A, Mayberry, JF","Revista Colombiana de Gastroenterologia; 29(3); 216-217","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572014000300002&lang=pt" 
"S0120-99572014000300001-col","Infección por Helicobacter pylori: Asociaciones causales y casuales","Rodríguez Varón, Alberto","Revista Colombiana de Gastroenterologia; 29(3); 213-215","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572014000300001&lang=pt" 
"S0120-99572014000300010-col","Tratamiento acortado a 16 semanas en paciente con infección por genotipo 2 del virus de hepatitis C: Reporte de un caso y revisión de la literatura","Ortega Q, Rolando J, Moscote G, Mario, Diago M, Moisés","Revista Colombiana de Gastroenterologia; 29(3); 270-274","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572014000300010&lang=pt" 
"S0120-99572014000300012-col","Síndrome de Budd Chiari: Reporte de tres casos y revisión de la literatura","Ramírez, Ana Catalina, Correa Gaviria, Simón, Espinoza Herrera, Yeinis Paola, Marín, Juan Ignacio, Muñoz, Octavio, Santos, Oscar, Hoyos Duque, Sergio, Guzmán, Carlos, Mena, Álvaro, Restrepo Gutiérrez, Juan Carlos","Revista Colombiana de Gastroenterologia; 29(3); 281-284","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572014000300012&lang=pt" 
"S0120-99572014000300013-col","Manejo de las fístulas de las anastomosis esófago-intestinales con prótesis autoexpandibles (PAE) en pacientes con cáncer: Reporte de casos","Oliveros Wilches, Ricardo, Pinilla Morales, Raúl, Contreras Parra, Haylmanrth, Guevara Cruz, Oscar","Revista Colombiana de Gastroenterologia; 29(3); 285-295","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572014000300013&lang=pt" 
"S1851-300X2014000300008-arg","Dr. Gilberto González Rescigno","","Revista argentina de dermatología; 95(3); 38-38","Revista argentina de dermatología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-300X2014000300008&lang=pt" 
"S1851-300X2014000300006-arg","Fascitis eosinofílica: a propósito de un caso","Chiesura, V, Vásquez, M, Valente, E, Kurpis, M, Ruiz Lascano, A","Revista argentina de dermatología; 95(3); 27-30","Revista argentina de dermatología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-300X2014000300006&lang=pt" 
"S1851-300X2014000300007-arg","Pentoxifilina: ¿qué quedó de la droga de la década?: what has remained of the drug of the decade?","Achenbach, RE","Revista argentina de dermatología; 95(3); 31-36","Revista argentina de dermatología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-300X2014000300007&lang=pt" 
"S1851-300X2014000300004-arg","Acrodermatitis enteropática: presentación de un caso atípico","Pérez-Elizondo, AD, Sánchez-Castillo, JL","Revista argentina de dermatología; 95(3); 20-21","Revista argentina de dermatología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-300X2014000300004&lang=pt" 
"S1851-300X2014000300005-arg","Sífilis secundaria maligna, forma clínica rupioide, en una enferma VIH positiva. Rara presentación de la lúes secundaria: Presentación de un caso y revisión de la literatura","Corti, M, Palmieri, O, Maronna, E","Revista argentina de dermatología; 95(3); 22-26","Revista argentina de dermatología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-300X2014000300005&lang=pt" 
"S1851-300X2014000300002-arg","Morfea variedad liquen escleroso y atrófico asociada a vitiligo","Achenbach, RE, Boytenko, S, Sánchez, GF","Revista argentina de dermatología; 95(3); 10-16","Revista argentina de dermatología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-300X2014000300002&lang=pt" 
"S1851-300X2014000300003-arg","Plasmocitosis cutánea y sistémica: presentación de un caso","Halac, S, Garay, I, Kurpis, M, Carmona, MC, Ruiz Lascano, A","Revista argentina de dermatología; 95(3); 17-19","Revista argentina de dermatología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-300X2014000300003&lang=pt" 
"S1851-300X2014000300001-arg","Fibrosis sistémica nefrogénica: Presentación de un caso y revisión de la literatura","López de Goicoecha, ME, Acosta, V","Revista argentina de dermatología; 95(3); 1-9","Revista argentina de dermatología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-300X2014000300001&lang=pt" 
"S0717-34582014000500008-chl","Plant prebiotics and human health: Biotechnology to breed prebiotic-rich nutritious food crops","Dwivedi, Sangam, Sahrawat, Kanwar, Puppala, Naveen, Ortiz, Rodomiro","Electronic Journal of Biotechnology; 17(5); 238-245","Electronic Journal of Biotechnology","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582014000500008&lang=pt" 
"S0717-34582014000500009-chl","On the fermentative behavior of auxotrophic strains of Saccharomyces cerevisiae","Paciello, Lucia, Zueco, Jesus, Landi, Carmine","Electronic Journal of Biotechnology; 17(5); 246-249","Electronic Journal of Biotechnology","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582014000500009&lang=pt" 
"S0717-34582014000500002-chl","Impact of simulated acid rain on soil microbial community function in Masson pine seedlings","Wang, Lin, Chen, Zhan, Shang, He, Wang, Jing, Zhang, Peng-yan","Electronic Journal of Biotechnology; 17(5); 199-203","Electronic Journal of Biotechnology","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582014000500002&lang=pt" 
"S0717-34582014000500003-chl","Prolyl endopeptidase - Optimization of medium and culture conditions for enhanced production by Lactobacillus acidophilus","Brzozowski, Bartosz, Lewandowska, Malgorzata","Electronic Journal of Biotechnology; 17(5); 204-210","Electronic Journal of Biotechnology","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582014000500003&lang=pt" 
"S0717-34582014000500001-chl","Physicochemical and nutritional alterations induced by two-spotted spider mite infestation on strawberry plants","Livinali, Emanuele, Sperotto, Raul Antonio, Ferla, Noeli Juarez, Souza, Claucia Fernanda Volken de","Electronic Journal of Biotechnology; 17(5); 193-198","Electronic Journal of Biotechnology","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582014000500001&lang=pt" 
"S0717-34582014000500006-chl","Construction of a eukaryotic expression vector for pEGFP-FST and its biological activity in duck myoblasts","Li, Xinxin, Wang, Jiwen, Liu, Hehe, Wang, Haohan, Sun, Lingli, Yang, Chao, Li, Liang, Zheng, Yi","Electronic Journal of Biotechnology; 17(5); 224-229","Electronic Journal of Biotechnology","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582014000500006&lang=pt" 
"S0717-34582014000500007-chl","Analysis of gene expression profiles in response to Sporisorium reilianum f. sp. zeae in maize (Zea mays L.)","Yu, Tao, Wang, Zhenhua, Jin, Xiaochun, Liu, Xianjun, Kan, Shuaishuai","Electronic Journal of Biotechnology; 17(5); 230-237","Electronic Journal of Biotechnology","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582014000500007&lang=pt" 
"S0717-34582014000500004-chl","Establishment of a pheasant (Phasianus colchicus) spermatogonial stem cell line for the production of interspecies germ line chimeras","Kim, Jeong Hyun, Sharma, Neelesh, Kim, Sung Woo, Sodhi, Simrinder Singh, Ghosh, Mrinmoy, Kim, Nam Eun, Mongre, Raj Kumar, Oh, Sung Jong, Jeong, Dong Kee","Electronic Journal of Biotechnology; 17(5); 211-216","Electronic Journal of Biotechnology","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582014000500004&lang=pt" 
"S0717-34582014000500005-chl","Pleiotropic effects of the sdw1 locus in barley populations representing different rounds of recombination","Kuczyńska, Anetta, Mikołajczak, Krzysztof, Ćwiek, Hanna","Electronic Journal of Biotechnology; 17(5); 217-223","Electronic Journal of Biotechnology","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582014000500005&lang=pt" 
"S1678-91992014000200334-scl","Insecticidal activity of Leptodactylus knudseni andPhyllomedusa vaillantii crude skin secretions against the mosquitoes Anopheles darlingi and Aedes aegypti","Trindade, Frances TT, Soares, Ângela A, Moura, Andréa A de, Rego, Tiago B, Soares, Andreimar M, Stábeli, Rodrigo G, Calderon, Leonardo A, Almeida e Silva, Alexandre de","Journal of Venomous Animals and Toxins including Tropical Diseases; 20(); 1-6","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992014000200334&lang=pt" 
