"S0717-73482012000300011-chl","PANORAMA","Cruz M, Edgardo, Astorga F, Luis","Revista chilena de enfermedades respiratorias; 28(3); 255-259","Revista chilena de enfermedades respiratorias","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73482012000300011&lang=pt" 
"S0718-381X2012000200001-chl","Comparación de la Calidad de Obturación Radicular, entre el Sistema Termoplastificado Calamus y el Sistema de Compactación Lateral en Frío","Aracena Rojas, D, Bustos Medina, L, Alcántara Dufeu, R, Aguilera Pino, O, Aracena Ghisellini, A, Luengo Pedreros, P","International journal of odontostomatology; 6(2); 115-121","International journal of odontostomatology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000200001&lang=pt" 
"S0718-381X2012000200002-chl","Uso de Diferentes Protocolos Antibióticos en Cirugía Implantológica en las Ciudades de Antofagasta, Concepción y Temuco","Marín Escobar, Alvaro, Navarro Cáceres, Pablo, Fuentes, Ramón","International journal of odontostomatology; 6(2); 123-128","International journal of odontostomatology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000200002&lang=pt" 
"S0718-381X2012000200003-chl","Síndrome de Burnout en la Facultad de Odontología de la Universidad Autónoma del Estado de México: un Estudio Comparativo","Visoso Salgado, Angel, Sánchez Reyna, Paola Ariselda, Montiel Bastida, Norma Margarita","International journal of odontostomatology; 6(2); 129-138","International journal of odontostomatology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000200003&lang=pt" 
"S0718-381X2012000200005-chl","Chronic Temporomandibular Pain Treatment Using Sodium Diclofenac","Kurita Varoli, Fernando, Sato, Sandra, Sucena Pita, Murillo, do Nascimento, Cássio, Pedrazzi, Vinícius","International journal of odontostomatology; 6(2); 145-150","International journal of odontostomatology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000200005&lang=pt" 
"S0718-381X2012000200007-chl","Caracterización del Traumatismo Dentoalveolar que Afecta a los Tejidos de Soporte en Dientes Temporales","Ávila Rivera, Claudia, Cueto Urbina, Alfredo, González Ríos, Jenniffer","International journal of odontostomatology; 6(2); 157-161","International journal of odontostomatology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000200007&lang=pt" 
"S0718-381X2012000200009-chl","Referred Dental Pain, an Analysis of their Prevalence and Clinical Implication","Brandão, Sônia, Suazo Galdames, Iván, Guimarães, Antonio Sergio, Marie, Suely Nagahashi","International journal of odontostomatology; 6(2); 169-173","International journal of odontostomatology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000200009&lang=pt" 
"S0718-381X2012000200010-chl","Estudio del Espesor de la Mucosa del Trígono Retromolar con el Objetivo de Facilitar la Planificación de Instalación de Mini Implantes en la Región","Alves, Nilton, Nascimento, Carlos Manuel de Oliveira","International journal of odontostomatology; 6(2); 175-179","International journal of odontostomatology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000200010&lang=pt" 
"S0718-381X2012000200011-chl","Salud Bucodental de Postrados Severos","Muñoz A, Daniela, Flores A, Pricila, Cueto U, Alfredo, Barraza S, Alan","International journal of odontostomatology; 6(2); 181-187","International journal of odontostomatology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000200011&lang=pt" 
"S0718-381X2012000200012-chl","Efecto de la Musicoterapia sobre los Niveles de Estrés de los Usuarios Internos de la Clínica de Odontología de la Universidad del Desarrollo","Bancalari S, Loreto, Oliva M, Patricio","International journal of odontostomatology; 6(2); 189-193","International journal of odontostomatology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000200012&lang=pt" 
"S0718-381X2012000200013-chl","Condición Periodontal de las Prótesis Fijas Singulares Realizadas en la Clínica Odontológica Integral del Adulto de la Universidad Mayor de Temuco","Bustos Medina, Luis, Oyanader Martínez, Carla","International journal of odontostomatology; 6(2); 195-200","International journal of odontostomatology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000200013&lang=pt" 
"S0718-381X2012000200014-chl","Evaluación de las Tasas de Supervivencia Clínica de los Implantes Cortos: Revisión de la Literatura","Curto Aguilera, Adrián","International journal of odontostomatology; 6(2); 201-203","International journal of odontostomatology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000200014&lang=pt" 
"S0718-381X2012000200015-chl","Oclusión Dental: ¿Doctrina Mecanicista o Lógica Morfofisiológica?","Ramirez, L. M, Ballesteros, L. E","International journal of odontostomatology; 6(2); 205-220","International journal of odontostomatology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000200015&lang=pt" 
"S0718-381X2012000200016-chl","Riesgo Biológico de Caries en Niños con Sindrome de Down entre 12-17 Años del Cavime, Concepción, Año 2010","Bancalari S, Carla, Oliva M, Patricio","International journal of odontostomatology; 6(2); 221-224","International journal of odontostomatology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000200016&lang=pt" 
"S0718-381X2012000200017-chl","Imagen de Hipertrofia Bilateral del Proceso Coronoides Mandibular a Través de la Tomografía Computarizada Cone-Beam","Alves, Nilton, Figueiredo Deana, Naira","International journal of odontostomatology; 6(2); 225-228","International journal of odontostomatology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000200017&lang=pt" 
"S0718-381X2012000200018-chl","Capdepont&#039;s Teeth - a Hereditary Dentin Defect: Case Report &amp; Review","Pai, Anuradha, Prasad R, Shesha, Ramakrishna, , Rao, Raghoothama","International journal of odontostomatology; 6(2); 229-234","International journal of odontostomatology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000200018&lang=pt" 
"S0718-381X2012000200019-chl","La Obesidad y su Relación con las Patologías Periodontales: una Revisión Narrativa","Merello L, Margarita, Oliva M, Patricio","International journal of odontostomatology; 6(2); 235-239","International journal of odontostomatology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000200019&lang=pt" 
"S0718-381X2012000200020-chl","TMJ Total Joint Prosthesis for Condylar Fracture Malunion","de Moraes, Paulo Hemerson, Pozzer, Leandro, Olate, Sergio, Loureiro Sato, Fábio Ricardo, Fernandes Moreira, Roger William","International journal of odontostomatology; 6(2); 241-244","International journal of odontostomatology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000200020&lang=pt" 
"S0718-381X2012000200004-chl","Estimación de la Estatura a Partir de las Dimensiones de la Dentición Temporal","Garrido, Yasna, Zavando, Daniela, Suazo Galdames, Iván","International journal of odontostomatology; 6(2); 139-143","International journal of odontostomatology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000200004&lang=pt" 
"S0718-381X2012000200006-chl","Efectividad del Colutorio de Manzanilla Comparado con Placebo y Clorhexidina en Pacientes con Gingivitis entre 19 y 25 Años: Ensayo Clínico Controlado","Gaete Forno, María Jesús, Oliva Mella, Patricio","International journal of odontostomatology; 6(2); 151-156","International journal of odontostomatology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000200006&lang=pt" 
"S0718-381X2012000200008-chl","Oral Lichen Planus and Hepatitis C virus Infection: an Epidemiological Study of 149 Cases","Hakkou, Fouzia, Chbicheb, Saliha, Essaid, Elfaydi, El Wady, Wafae","International journal of odontostomatology; 6(2); 163-168","International journal of odontostomatology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000200008&lang=pt" 
"S1026-87742012000200001-mex","Datos isotópicos (δ13C, δ18O) de la fauna pleistocénica de la Laguna de las Cruces, San Luis Potosí, México","Pérez-Crespo, Victor Adrián, Arroyo-Cabrales, Joaquín, Alva-Valdivia, Luis M., Morales-Puente, Pedro, Cienfuegos-Alvarado, Edith","Revista mexicana de ciencias geológicas; 29(2); 299-307","Revista mexicana de ciencias geológicas","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1026-87742012000200001&lang=pt" 
"S1026-87742012000200010-mex","Lacustrine ostracodes from the Chihuahuan Desert of Mexico and inferred Late Quaternary paleoecological conditions","Chávez-Lara, Claudia M., Roy, Priyadarsi D., Caballero, Margarita M., Carreño, Ana Luisa, Lakshumanan, Chokkalingam","Revista mexicana de ciencias geológicas; 29(2); 422-431","Revista mexicana de ciencias geológicas","Inglês","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1026-87742012000200010&lang=pt" 
"S1026-87742012000200011-mex","Estudio gravimétrico de la estructura cortical en la cuenca de Grenada y las Antillas Menores","Ughi, Antonio","Revista mexicana de ciencias geológicas; 29(2); 432-449","Revista mexicana de ciencias geológicas","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1026-87742012000200011&lang=pt" 
"S1026-87742012000200012-mex","Distribución de Fe, Zn, Pb, Cu, Cd y As originada por residuos mineros y aguas residuales en un transecto del Río Taxco en Guerrero, México","Méndez-Ramírez, Miriam, Armienta Hernández, María Aurora","Revista mexicana de ciencias geológicas; 29(2); 450-462","Revista mexicana de ciencias geológicas","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1026-87742012000200012&lang=pt" 
"S1026-87742012000200013-mex","Petrología del complejo volcánico Barril Niyeu (Mioceno inferior), Patagonia Argentina","Remesal, Marcela B., Salani, Flavia María, Cerredo, María Elena","Revista mexicana de ciencias geológicas; 29(2); 463-477","Revista mexicana de ciencias geológicas","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1026-87742012000200013&lang=pt" 
"S1026-87742012000200014-mex","Depositional conditions and source of rare earth elements in carbonate strata of the Aptian-Albian Mural Formation, Pitaycachi section, northeastern Sonora, Mexico","Madhavaraju, Jayagopal, González-León, Carlos M.","Revista mexicana de ciencias geológicas; 29(2); 463-477","Revista mexicana de ciencias geológicas","Inglês","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1026-87742012000200014&lang=pt" 
"S1026-87742012000200015-mex","Island arc tholeiites of Early Silurian, Late Jurassic and Late Cretaceous ages in the El Fuerte region, northwestern Mexico","Vega-Granillo, Ricardo, Vidal-Solano, Jesús Roberto, Herrera-Urbina, Saúl","Revista mexicana de ciencias geológicas; 29(2); 492-513","Revista mexicana de ciencias geológicas","Inglês","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1026-87742012000200015&lang=pt" 
"S1026-87742012000200016-mex","Taphonomy, sedimentology and chronology of a fossiliferous outcrop from the continental Pleistocene of Uruguay","Corona, Andrea, Perea, Daniel, Toriño, Pablo, Goso, César","Revista mexicana de ciencias geológicas; 29(2); 514-525","Revista mexicana de ciencias geológicas","Inglês","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1026-87742012000200016&lang=pt" 
"S1026-87742012000200002-mex","New material of Tapirus (Perissodactyla: Tapiridae) from the Pleistocene of southern Brazil","Holanda, Elizete C., Ribeiro, Ana Maria, Ferigolo, Jorge","Revista mexicana de ciencias geológicas; 29(2); 308-318","Revista mexicana de ciencias geológicas","Inglês","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1026-87742012000200002&lang=pt" 
"S1026-87742012000200003-mex","Late Pleistocene mammals from Chivacabé, Huehuetenango, Guatemala","Mead, Jim I., Baez, Arturo, Swift, Sandra L., Lohse, Jon, Paiz, Lorena","Revista mexicana de ciencias geológicas; 29(2); 319-329","Revista mexicana de ciencias geológicas","Inglês","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1026-87742012000200003&lang=pt" 
"S1026-87742012000200004-mex","Microfacies, biota y paleoambientes sedimentarios del Ordovícico Temprano-Medio del Cerro Salazar, Sonora central, México","Beresi, Matilde S., Cabaleri, Nora G., Buitrón-Sánchez, Blanca E., Rodríguez, M. Cecilia, Heredia, Susana E., Tortello, M. Franco","Revista mexicana de ciencias geológicas; 29(2); 330-345","Revista mexicana de ciencias geológicas","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1026-87742012000200004&lang=pt" 
"S1026-87742012000200005-mex","The trilobite Maurotarion megacephalum sp. nov. (Aulacopleuridae) in the Lower Devonian of Argentina: phylogenetic and paleobiogeographic remarks","Rustán, Juan José, Vaccari, N. Emilio","Revista mexicana de ciencias geológicas; 29(2); 346-354","Revista mexicana de ciencias geológicas","Inglês","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1026-87742012000200005&lang=pt" 
"S1026-87742012000200006-mex","Geología y geoquímica del pórfido cuprífero Los Alisos, distrito minero de La Caridad, Sonora, México","Rascón-Heimpel, Mario Arturo, Valencia-Moreno, Martín, Ochoa-Landín, Lucas, Calmus, Thierry","Revista mexicana de ciencias geológicas; 29(2); 355-383","Revista mexicana de ciencias geológicas","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1026-87742012000200006&lang=pt" 
"S1026-87742012000200007-mex","Facies analysis and depositional environments of the Upper Cretaceous Sadr unit in the Nakhlak area, Central Iran","Hamid Vaziri, Seyed, Fürsich, Franz T., Kohansal-Ghadimvand, Nader","Revista mexicana de ciencias geológicas; 29(2); 384-397","Revista mexicana de ciencias geológicas","Inglês","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1026-87742012000200007&lang=pt" 
"S1026-87742012000200008-mex","New Albian-Cenomanian crabs (Crustacea, Decapoda, Podotremata) from Monte Orobe, Navarra, northern Spain","Artal, Pedro, Van Bakel, Barry W.M., Fraaije, René H.B., Jagt, John W.M., Klompmaker, Adiël A.","Revista mexicana de ciencias geológicas; 29(2); 398-410","Revista mexicana de ciencias geológicas","Inglês","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1026-87742012000200008&lang=pt" 
"S1026-87742012000200009-mex","Variability and symmetry of a Jurassic nocturnal predatory cockroach (Blattida: Raphidiomimidae)","Liang, Jun-Hui, Vrsansky, Peter, Ren, Dong","Revista mexicana de ciencias geológicas; 29(2); 411-421","Revista mexicana de ciencias geológicas","Inglês","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1026-87742012000200009&lang=pt" 
"S0213-91112012000400017-esp","Lipoatrofia semicircular: ¿otras medidas eficaces?","Reinoso Barbero, Luis, González Gómez, María Fernanda, Díaz Garrido, Ramón, Piñaga Solé, Montserrat","Gaceta Sanitaria; 26(4); 387-387","Gaceta Sanitaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112012000400017&lang=pt" 
"S0213-91112012000400021-esp","","Borrell, Carme","Gaceta Sanitaria; 26(4); 391-391","Gaceta Sanitaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112012000400021&lang=pt" 
"S0213-91112012000400008-esp","Relationship between physician and industry in Aragon (Spain)","Lobo, Elena, Rabanaque, M.ª Jose, Carrera, Patricia, Abad, Jose M.a, Moliner, Javier","Gaceta Sanitaria; 26(4); 336-342","Gaceta Sanitaria","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112012000400008&lang=pt" 
"S0213-91112012000400015-esp","Gestión de calidad en una organización de salud pública","Villalbí, Joan R., Ballestín, Manuela, Casas, Conrad, Subirana, Teresa","Gaceta Sanitaria; 26(4); 379-382","Gaceta Sanitaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112012000400015&lang=pt" 
"S0213-91112012000400011-esp","Rentabilidad de un hospital de día: análisis de actividad, coste y eficacia","Hernando Ortiz, Lili, Hinojosa Mena-Bernal, Carmen, González Sarmiento, Enrique, González Guilabert, Isabel, Arana Ruiz, Jorge, Muñoz Moreno, M.ª y Fe","Gaceta Sanitaria; 26(4); 360-365","Gaceta Sanitaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112012000400011&lang=pt" 
"S0213-91112012000400013-esp","El proceso de revisión a la traducción de Francisco Xavier Balmis del Tratado histórico y práctico de la vacuna, de Moreau de la Sarthe","Tuells, José","Gaceta Sanitaria; 26(4); 372-375","Gaceta Sanitaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112012000400013&lang=pt" 
"S0213-91112012000400014-esp","Proyecto de atención integral a víctimas de violencia sexual en el departamento de Escuintla, Guatemala","Agustí, Cristina, Sabidó, Meritxell, Guzmán, Karla, Pedroza, María Isabel, Casabona, Jordi","Gaceta Sanitaria; 26(4); 376-378","Gaceta Sanitaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112012000400014&lang=pt" 
"S0213-91112012000400016-esp","Intervención de ergonomía participativa en una empresa del sector químico","García, Ana M., Sevilla, María José, Gadea, Rafael, Casañ, Consuelo","Gaceta Sanitaria; 26(4); 383-386","Gaceta Sanitaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112012000400016&lang=pt" 
"S0213-91112012000400005-esp","Propiedades psicométricas del Cuestionario de Apoyo Social Funcional y de la Escala de Soledad en adultos mayores no institucionalizados en España","Ayala, Alba, Rodríguez-Blázquez, Carmen, Frades-Payo, Belén, João Forjaz, Maria, Martínez-Martín, Pablo, Fernández-Mayoralas, Gloria, Rojo-Pérez, Fermina","Gaceta Sanitaria; 26(4); 317-324","Gaceta Sanitaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112012000400005&lang=pt" 
"S0213-91112012000400007-esp","Análisis de la esperanza de vida libre de discapacidad a lo largo de la biografía: de la madurez a la vejez","Escobar Bravo, Miguel Ángel, Puga González, M.ª Dolores, Martín Baranera, Monserrat","Gaceta Sanitaria; 26(4); 330-335","Gaceta Sanitaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112012000400007&lang=pt" 
"S0213-91112012000400004-esp","Fortalezas y debilidades del programa para la detección y el control del cáncer cervicouterino: Evaluación cualitativa en San Luis Potosí, México","Tejada-Tayabas, Luz María, Hernández-Ibarra, Luis Eduardo, Pastor-Durango, María del Pilar","Gaceta Sanitaria; 26(4); 311-316","Gaceta Sanitaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112012000400004&lang=pt" 
"S0213-91112012000400003-esp","Prácticas de cribado de cáncer y estilos de vida asociados en la población de controles del estudio español multi-caso control (MCC-Spain)","Perea, M. Dolores, Castaño-Vinyals, Gemma, Altzibar, Jone M., Ascunce, Nieves, Moreno, Víctor, Tardon, Adonina, Pollán, Marina, Sala, Maria","Gaceta Sanitaria; 26(4); 301-310","Gaceta Sanitaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112012000400003&lang=pt" 
"S0213-91112012000400002-esp","¿Está en peligro la cobertura universal en nuestro Sistema Nacional de Salud?","López-Fernández, Luis Andrés, Martínez Millán, Juan Ignacio, Fernández Ajuria, Alberto, March Cerdà, Joan Carles, Suess, Amets, Danet Danet, Alina, Prieto Rodríguez, María Ángeles","Gaceta Sanitaria; 26(4); 298-300","Gaceta Sanitaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112012000400002&lang=pt" 
"S0213-91112012000400006-esp","Influenza-related mortality in Spain, 1999-2005","López-Cuadrado, Teresa, Mateo, Salvador de, Jiménez-Jorge, Silvia, Savulescu, Camelia, Larrauri, Amparo","Gaceta Sanitaria; 26(4); 325-329","Gaceta Sanitaria","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112012000400006&lang=pt" 
"S0213-91112012000400020-esp","Gasto farmacéutico de médicos de atención primaria del área de salud de Cuenca: Réplica","Segura Benito, M. Jesús, Moya Martínez, Pablo, Escribano Sotos, Francisco","Gaceta Sanitaria; 26(4); 389-390","Gaceta Sanitaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112012000400020&lang=pt" 
"S0213-91112012000400019-esp","La Clasificación Nacional de Ocupaciones-94 (CNO-94): discrepancias en el número de rúbricas","González-Galarzo, M. Carmen, García, Ana M.","Gaceta Sanitaria; 26(4); 389-389","Gaceta Sanitaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112012000400019&lang=pt" 
"S0213-91112012000400018-esp","La implantación de una guía de práctica clínica mejora los problemas relacionados con los medicamentos","Julián-Jiménez, Agustín","Gaceta Sanitaria; 26(4); 388-388","Gaceta Sanitaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112012000400018&lang=pt" 
"S0213-91112012000400001-esp","Los profesionales españoles de la salud pública ante la Ley General de Salud Pública","Hernández-Aguado, Ildefonso, Benavides, Fernando G., Porta, Miquel","Gaceta Sanitaria; 26(4); 295-297","Gaceta Sanitaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112012000400001&lang=pt" 
"S0213-91112012000400010-esp","Does innovation in obesity drugs affect stock markets?: An event study analysis","Pérez-Rodríguez, Jorge V., González López-Valcárcel, Beatriz","Gaceta Sanitaria; 26(4); 352-359","Gaceta Sanitaria","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112012000400010&lang=pt" 
"S0213-91112012000400009-esp","Desigualdades de género en salud laboral en España","Campos-Serna, Javier, Ronda-Pérez, Elena, Artazcoz, Lucía, Benavides, Fernando G.","Gaceta Sanitaria; 26(4); 343-351","Gaceta Sanitaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112012000400009&lang=pt" 
"S0213-91112012000400012-esp","La supuesta asociación entre la vacuna triple vírica y el autismo y el rechazo a la vacunación","Segura Benedicto, Andreu","Gaceta Sanitaria; 26(4); 366-371","Gaceta Sanitaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112012000400012&lang=pt" 
"S0212-16112012000400018-esp","Situación de folatos en escolares españoles y su asociación con la presencia del hábito tabáquico en los padres","González-Rodríguez, L. G., Rodríguez-Rodríguez, E., Perea, J. M., Estaire, P., Ortega, R. M.","Nutrición Hospitalaria; 27(4); 1092-1098","Nutrición Hospitalaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112012000400018&lang=pt" 
"S0212-16112012000400045-esp","Dietary intake increases serum levels of carboxymethil-lysine (CML) in diabetic patients","Jara, N., Leal, M. J., Bunout, D., Hirsch, S., Barrera, G., Leiva, L., de la Maza, M. P.","Nutrición Hospitalaria; 27(4); 1272-1278","Nutrición Hospitalaria","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112012000400045&lang=pt" 
"S0212-16112012000400009-esp","Técnicas mínimamente invasivas emergentes en el tratamiento de la obesidad","Cáncer, E., Abilés, V., Abilés, J., Martínez Olmos, M. A., Bretón, I., Peláez, N., Álvarez, V., Culebras, J. M., Mazure, R. A.","Nutrición Hospitalaria; 27(4); 1025-1030","Nutrición Hospitalaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112012000400009&lang=pt" 
"S1678-77572012000400009-scl","Methylparaben concentration in commercial Brazilian local anesthetics solutions","Silva, Gustavo Henrique Rodriguez da, Bottoli, Carla Beatriz Grespan, Groppo, Francisco Carlos, Volpato, Maria Cristina, Ranali, José, Ramacciato, Juliana Cama, Motta, Rogério Heládio Lopes","Journal of Applied Oral Science; 20(4); 444-448","Journal of Applied Oral Science","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572012000400009&lang=pt" 
"S0212-16112012000400008-esp","Mushrooms of the genus Agaricus as functional foods","Vinhal Costa Orsine, J., Vinhal da Costa, R., Carvalho Garbi Novaes, M.ª R.","Nutrición Hospitalaria; 27(4); 1017-1024","Nutrición Hospitalaria","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112012000400008&lang=pt" 
"S0212-16112012000400010-esp","Alimentación y diabetes","Durán Agüero, S., Carrasco Piña, E., Araya Pérez, M.","Nutrición Hospitalaria; 27(4); 1031-1036","Nutrición Hospitalaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112012000400010&lang=pt" 
"S0212-16112012000400005-esp","Possible molecular mechanisms soy-mediated in preventing and treating nonalcoholic fatty liver disease","Oliveira, L. P. M., de Jesús, R. P., Freiré, T. O., Oliveira, C. P., Castro Lyra, A., Lyra, L. G. C.","Nutrición Hospitalaria; 27(4); 991-998","Nutrición Hospitalaria","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112012000400005&lang=pt" 
"S0212-16112012000400035-esp","El té verde en la quimioprevención in vivo del daño genotóxico inducido por metales cancerígenos (cromo [VI])","García-Rodríguez, M. C., Vilches-Larrea, R. E., Nicolás-Méndez, T., Altamirano-Lozano, M. A.","Nutrición Hospitalaria; 27(4); 1204-1212","Nutrición Hospitalaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112012000400035&lang=pt" 
"S0212-16112012000400004-esp","Role of oleic acid in immune system; mechanism of action: a review","Carrillo, C., Cavia, M.ª M., Alonso-Torre, S.","Nutrición Hospitalaria; 27(4); 978-990","Nutrición Hospitalaria","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112012000400004&lang=pt" 
"S0212-16112012000400042-esp","Factores de riesgo para el síndrome metabólico en una población con apnea del sueño: evaluación en un grupo de pacientes de Granada y provincia; estudio GRANADA","Valenza, M.ª C., Martín Martín, L., González Jiménez, E., Aguilar Cordero, M.ª J., Botella López, M., Muñoz Casaubon, T., Valenza Demet, G.","Nutrición Hospitalaria; 27(4); 1255-1260","Nutrición Hospitalaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112012000400042&lang=pt" 
"S0212-16112012000400044-esp","Metoclopramida, factor de riesgo para hiperglucemia postprandial en diabetes tipo 2","Gutiérrez-Hermosillo, H., Díaz de León-González, E., Beltrán Santiago, D., Armando Cedillo-Rodríguez, J., Gutiérrez Hermosillo, V., Taméz-Pérez, H. E.","Nutrición Hospitalaria; 27(4); 1267-1271","Nutrición Hospitalaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112012000400044&lang=pt" 
"S0212-16112012000400060-esp","Dilatación gástrica aguda en una paciente bulímica: repercusión sistémica","Franco-López, Á., Badillo, S., Contreras, J.","Nutrición Hospitalaria; 27(4); 1364-1367","Nutrición Hospitalaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112012000400060&lang=pt" 
"S0212-16112012000400041-esp","Association between nutritional risk based on the NRS-2002 test and hospital morbidity and mortality","Mercadal-Orfila, G., Lluch-Taltavull, J., Campillo-Artero, C., Torrent-Quetglas, M.","Nutrición Hospitalaria; 27(4); 1248-1254","Nutrición Hospitalaria","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112012000400041&lang=pt" 
