"S0103-50532005000600029-scl","Solid state oxidation of phenols to quinones with sodium perborate on wet montmorillonite K10","Hashemi, Mohammed M., Eftekhari-Sis, Bagher, Khalili, Behzad, Karimi-Jaberi, Zahed","Journal of the Brazilian Chemical Society; 16(5); 1082-1084","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000600029&lang=pt" 
"S1516-89132005000700012-scl","Comparative biodistribution profile of [131I]VIP and [131I]VIP10-28","Colturato, Maria Tereza, Muramoto, Emiko, Araújo, Elaine Bortoleti de","Brazilian Archives of Biology and Technology; 48(spe2); 79-83","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700012&lang=pt" 
"S1516-89132005000700010-scl","Radiolabeling and biodistribution of monoclonal antibody (MAb) anti-CD20 with iodine-131","Akanji, Akinkunmi Ganiyu, Muramoto, Emiko, Caldeira Filho, José de Souza, Couto, Renata Martinussi, Araújo, Elaine Bortoletti de","Brazilian Archives of Biology and Technology; 48(spe2); 69-72","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700010&lang=pt" 
"S1516-89132005000700009-scl","In Vitro antileishmanial properties of neutron-irradiated meglumine antimoniate","Borborema, Samanta Etel Treiger, Andrade Junior, Heitor Franco de, Osso Junior, João Alberto, Nascimento, Nanci do","Brazilian Archives of Biology and Technology; 48(spe2); 63-68","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700009&lang=pt" 
"S1516-89132005000700008-scl","In Vitro study of Vellozia pusilla pohl (Velloziaceae), a Brazilian plant species: antitumoral activity and labeling of blood elements","Dantas, Ana Letícia Almeida, Valente, Lígia Maria Marino, Morais, Lilia Aparecida Salgado de, Feliciano, Glaucio, Bernardo-Filho, Mário","Brazilian Archives of Biology and Technology; 48(spe2); 63-67","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700008&lang=pt" 
"S1516-89132005000700007-scl","Study of gels of molybdenum with cerium in the preparation of generators of 99Mo - 99mTc","Moraes, Vanessa, Marczewski, Bárbara, Dias, Carla Roberta, Osso Junior, João Alberto","Brazilian Archives of Biology and Technology; 48(spe2); 51-56","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700007&lang=pt" 
"S1516-89132005000700006-scl","Assessment of bacterial translocation in obstructive jaundice using Tc-99m Escherichia coli","Diniz, Simone Odília Fernandes, Barbosa, Alfredo José Afonso, Araújo, Ivana Durval, Nelson, David Lee, Machado, Leonardo Augusto da Silva, Bernardo Filho, Mário, Cardoso, Valbert Nascimento","Brazilian Archives of Biology and Technology; 48(spe2); 45-49","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700006&lang=pt" 
"S1516-89132005000700005-scl","Evaluation of the phagocitary capacity of the mononuclear system in an experimental model of obstructive jaundice employing Tc- 99m Escherichia coli","Diniz, Simone Odília Fernandes, Barbosa, Alfredo José Afonso, Araújo, Ivana Durval, Nelson, David Lee, Machado, Leonardo Augusto da Silva, Cardoso, Valbert Nascimento","Brazilian Archives of Biology and Technology; 48(spe2); 37-43","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700005&lang=pt" 
"S1516-89132005000700002-scl","Preparation of crotalus venom radiolabeled with technetium-99m as a tool for biodistribution study","Pujatti, Priscilla Brunelli, Simal, Carlos Jorge Rodrigues, Santos, Raquel Gouvêa dos","Brazilian Archives of Biology and Technology; 48(spe2); 9-12","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700002&lang=pt" 
"S1516-89132005000700003-scl","Drug interaction with radiopharmaceuticals: a review","Bernardo-Filho, Mario, Santos-Filho, Sebastião David, Moura, Egberto Gaspar de, Maiworm, Adalgisa Ieda, Orlando, Margarida Maria de Camões, Penas, Maria Expósito, Cardoso, Valbert Nascimento, Bernardo, Luciana Camargo, Brito, Lavínia de Carvalho","Brazilian Archives of Biology and Technology; 48(spe2); 13-27","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700003&lang=pt" 
"S1516-89132005000700011-scl","Bioavailability of the sodium pertechnetate and morphometry of organs isolated from rats: study of possible pharmacokinetic interactions of a ginkgo biloba extract","Moreno, Silvana Ramos Farias, Carvalho, Jorge José, Nascimento, Ana Lúcia, Pereira, Mário, Rocha, Emely Kazan, Diré, Gláucio, Arnobio, Adriano, Caldas, Luiz Querino de Araújo, Bernardo-Filho, Mario","Brazilian Archives of Biology and Technology; 48(spe2); 73-78","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700011&lang=pt" 
"S0100-40422005000500022-scl","Síntese e caracterização de nanocompósitos Ni: SiO2 processados na forma de filmes finos","Gouveia, Paulo Sérgio, Escote, Marcia Tsuijama, Longo, Elson, Leite, Edson R., Carreño, Neftali L. V., Fonseca, Fabio C., Jardim, Renato de F.","Química Nova; 28(5); 842-846","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500022&lang=pt" 
"S0103-90162005000500003-scl","Fermentation and epiphytic microflora dynamics in sugar cane silage","Pedroso, André de Faria, Nussio, Luiz Gustavo, Paziani, Solidete de Fátima, Loures, Daniele Rebouças Santana, Igarasi, Mauricio Scoton, Coelho, Rodrigo Michelini, Packer, Irineu Humberto, Horii, Jorge, Gomes, Luiz Humberto","Scientia Agricola; 62(5); 427-432","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000500003&lang=pt" 
"S0103-90162005000500004-scl","Forage yield and grazing efficiency on rotationally stocked pastures of &#039;Tanzania-1&#039; guineagrass and &#039;Guaçu&#039; elephantgrass","Pedreira, Carlos Guilherme Silveira, Rosseto, Frederico Alberto de Andrade, Silva, Sila Carneiro da, Nussio, Luiz Gustavo, Moreno, Leonardo Simões de Barros, Lima, Maria Lúcia Pereira, Leme, Paulo Roberto","Scientia Agricola; 62(5); 433-439","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000500004&lang=pt" 
"S0103-90162005000500005-scl","Choice of tracers for the evaluation of spray deposits","Palladini, Luiz Antonio, Raetano, Carlos Gilberto, Velini, Edivaldo Domingues","Scientia Agricola; 62(5); 440-445","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000500005&lang=pt" 
"S0103-90162005000500008-scl","Temperature-related changes in respiration and Q10 coefficient of Guava","Bron, Ilana Urbano, Ribeiro, Rafael Vasconcelos, Cavalini, Flávia Cristina, Jacomino, Angelo Pedro, Trevisan, Marcos José","Scientia Agricola; 62(5); 458-463","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000500008&lang=pt" 
"S0103-90162005000500017-scl","Dissolved organic carbon and bioavailability of N and P as indicators of soil quality","Silveira, Maria Lucia Azevedo","Scientia Agricola; 62(5); 502-508","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000500017&lang=pt" 
"S0103-90162005000500012-scl","Susceptibility of Podisus nigrispinus (Dallas) (Heteroptera: Pentatomidea) to gamma-cyhalothrin under laboratory conditions","Pereira, Alexandre Igor de Azevedo, Ramalho, Francisco de Sousa, Zanuncio, José Cola","Scientia Agricola; 62(5); 478-482","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000500012&lang=pt" 
"S0103-90162005000500006-scl","Post-harvest quality of fresh-marketed tomatoes as a function of harvest periods","Ferreira, Marcos David, Franco, André Toshiro Oshima, Kasper, Ricardo Freitas, Ferraz, Antonio Carlos Oliveira, Honório, Sylvio Luiz, Tavares, Marcelo","Scientia Agricola; 62(5); 446-451","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000500006&lang=pt" 
"S0103-90162005000500016-scl","Heavy metals in a degraded soil treated with sludge from water treatment plant","Teixeira, Sandra Tereza, Melo, Wanderley José de, Silva, Érica Tomé","Scientia Agricola; 62(5); 498-501","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000500016&lang=pt" 
"S0103-90162005000500011-scl","Population dynamics of Cyrtomon luridus Boheman (Coloptera: Curculionidae) on Duboisia sp. (Solanaceae) in Brazil","Paulo, Tironi, von Treuenfels, Adrian, Parra, José Roberto Postali","Scientia Agricola; 62(5); 473-477","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000500011&lang=pt" 
"S0103-90162005000500007-scl","Resistence of Euphorbia Heterophylla L. to ALS-inhibiting herbicides in soybean","Gelmini, Gerson Augusto, Victória Filho, Ricardo, Novo, Maria do Carmo de Salvo Soares, Adoryan, Márcio Luiz","Scientia Agricola; 62(5); 452-457","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000500007&lang=pt" 
"S0100-40422005000500014-scl","Estudo espectroscópico de complexos de Eu3+, Tb3+ E Gd3+ com ligantes derivados de ácidos dicarboxílicos","Lima, Patrícia P., Malta, Oscar L., Alves Júnior, Severino","Química Nova; 28(5); 805-808","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500014&lang=pt" 
"S0100-40422005000500016-scl","Caracterização de cimento odontológico obtido a partir de um vidro preparado pelo método dos precursores poliméricos","Bertolini, Marcio José, Zaghete, Maria Aparecida, Gimenes, Rossano, Paiva-Santos, Carlos de Oliveira, Palma-Dibb, Regina Guenka","Química Nova; 28(5); 813-816","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500016&lang=pt" 
"S0100-40422005000500004-scl","Avaliação de indicadores de uso diverso como inibidores de corrosão","Cardoso, Sheila Pressentin, Reis, Fernanda Almeida dos, Massapust, Filipe Castelletti, Costa, Jeremias de Freitas, Tebaldi, Larissa Silveira, Araújo, Luiz Felipe Leal de, Silva, Marcus Vinícius Augusto da, Oliveira, Thiago Sousa de, Gomes, José Antônio da Cunha Ponciano, Hollauer, Eduardo","Química Nova; 28(5); 756-760","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500004&lang=pt" 
"S0100-40422005000500008-scl","Pilarização de uma argila brasileira com poliidroxications de alumínio: preparação, caracterização e propriedades catalíticas","Pergher, Sibele Berenice Castellã, Sprung, Renato","Química Nova; 28(5); 777-782","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500008&lang=pt" 
"S0100-40422005000500007-scl","Diazepam e nordiazepam em plasma: métodos de extração líquido-líquido e em fase sólida no pré-tratamento de amostras para análise cromatográfica em fase líquida","Freire, Ellen Figueiredo, Miranda, Juniella Luiza, Maia, Patrícia Penido, Vieira, Elisabeth Pizzamiglio, Borges, Keyller Bastos, Siqueira, Maria Elisa Pereira Bastos de","Química Nova; 28(5); 773-776","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500007&lang=pt" 
"S0100-40422005000500010-scl","O impacto industrial na composição química das águas subterrâneas com enfoque de consumo humano (Rio Grande, RS)","Mirlean, Nicolai, Machado, Maria Isabel, Osinaldi, Guillermo Martinez, Demoliner, Adriana, Baisch, Paulo","Química Nova; 28(5); 788-791","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500010&lang=pt" 
"S0100-40422005000500012-scl","Determinação indireta de N-acetil-L-cisteína por injeção em fluxo empregando Ce(IV) e ferroína","Vieira, Heberth Juliano, Fatibello-Filho, Orlando","Química Nova; 28(5); 797-800","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500012&lang=pt" 
"S0100-40422005000500021-scl","Utilização de regressão multivariada para avaliação espectrofotométrica da demanda química de oxigênio em amostras de relevância ambiental","Peralta-Zamora, Patricio, Cordeiro, Gilcélia A., Nagata, Noemi","Química Nova; 28(5); 838-841","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500021&lang=pt" 
"S0100-40422005000500020-scl","Constituintes químicos de Luehea divaricata Mart. (Tiliaceae)","Tanaka, Júlio Cesar Akio, Silva, Cleuza Conceição da, Dias Filho, Benedito Prado, Nakamura, Celso Vataru, Carvalho, João Ernesto de, Foglio, Mary Ann","Química Nova; 28(5); 834-837","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500020&lang=pt" 
"S0100-40422005000500019-scl","Hemes férricos pentacoordenados e hexacoordenados dos monômeros d nativo e reconstituído da hemoglobina extracelular de Glossoscolex paulistus: estudos espectroscópicos em meio ácido","Ribelatto, Julio C., Poli, Alessandra L., Moreira, Leonardo M., Imasato, Hidetake","Química Nova; 28(5); 829-833","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500019&lang=pt" 
"S0100-40422005000500025-scl","Aerossóis atmosféricos: perspectiva histórica, fontes, processos químicos de formação e composição orgânica","Alves, Célia","Química Nova; 28(5); 859-870","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500025&lang=pt" 
"S0100-40422005000500027-scl","Análise de fármacos em material biológico: acoplamento microextração em fase sólida &quot;no tubo&quot; e cromatografia líquida de alta eficiência","Queiroz, Maria Eugênia C., Lanças, Fernando M.","Química Nova; 28(5); 880-886","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500027&lang=pt" 
"S0100-40422005000500030-scl","Da cor à cor inexistente: uma reflexão sobre espectros eletrônicos e efeitos cromáticos","Toma, Henrique E., Bonifácio, Leonardo da Silva, Anaissi, Fauze J.","Química Nova; 28(5); 897-900","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500030&lang=pt" 
"S0100-40422005000500034-scl","Montagem de câmara com lâmpada de ultravioleta de baixo custo","Alvarenga, Elson Santiago de, Saliba, William Argolo, Milagres, Benjamin Gonçalves","Química Nova; 28(5); 927-928","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500034&lang=pt" 
"S0100-40422005000500033-scl","Construção e estudos de perfomance de um reator fotoquímico tipo CPC (&quot;Compound Parabolic Concentrator&quot;)","Duarte, Edward Thomas Fleury Mendonça, Xavier, Thiago Padovani, Souza, Danilo Rodrigues de, Miranda, Jacques Antonio de, Machado, Antonio Eduardo da Hora, Jung, Christian, Oliveira, Lamark de, Sattler, Christian","Química Nova; 28(5); 921-926","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500033&lang=pt" 
"S0100-40422005000500035-scl","The trouble with resonance energies: a Hückel theory topic","Langler, Richard Francis","Química Nova; 28(5); 929-931","Química Nova","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500035&lang=pt" 
"S0100-40422005000500005-scl","Decomposição térmica de complexos de Zn e Cd com isomaleonitriladitiolato (imnt)","Barbosa, Cristiane M. L., Sansiviero, Maria Terezinha Caruso","Química Nova; 28(5); 761-765","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500005&lang=pt" 
"S0100-40422005000500006-scl","Aplicação da tecnologia de eletrofloculação na recuperação do corante índigo blue a partir de efluentes industriais","Paschoal, Fabiana Maria Monteiro, Tremiliosi-Filho, Germano","Química Nova; 28(5); 766-772","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500006&lang=pt" 
"S0100-40422005000500009-scl","Determinação turbidimétrica de dipirona em fluxo utilizando um reator contendo cloreto de prata imobilizado em resina poliéster","Marcolino-Jr., Luiz H., Bonifácio, Viviane Gomes, Fatibello-Filho, Orlando, Teixeira, Marcos F. S.","Química Nova; 28(5); 783-787","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500009&lang=pt" 
"S0100-40422005000500011-scl","Estudo da influência do solvente, carboidrato e ácido graxo na síntese enzimática de ésteres de açúcares","Paula, Ariela V. de, Barboza, Jayne C. de Souza, Castro, Heizir F. de","Química Nova; 28(5); 792-796","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500011&lang=pt" 
"S0100-40422005000500013-scl","Triterpenóides tipo cicloartano de própolis de Teresina - PI","Silva, Maria do Socorro Sousa da, Citó, Antônia Maria das Graças Lopes, Chaves, Mariana H., Lopes, José Arimatéia Dantas","Química Nova; 28(5); 801-804","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500013&lang=pt" 
"S0100-40422005000500017-scl","Utilização de um eletrodo de grafite-epóxi recoberto com [Zn(FEN)3][tetratris(4-clorofenil) borato]2 sensível a zinco(II) em meio 1,10-fenantrolina como eletrodo indicador em titulações potenciométricas de precipitação","Teixeira, Marcos F. S., Fatibello-Filho, Orlando, Ramos, Luiz Antônio","Química Nova; 28(5); 817-821","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500017&lang=pt" 
"S0100-40422005000500018-scl","Adsorção de As, Cu, Pb e Cr na avaliação da capacidade de fixação de metais por resíduo de mineradoras de ferro","Basílio, Márcio Silva, Friese, Kurt, Lena, Jorge Carvalho de, Nalini Júnior, Hermínio Arias, Roeser, Hubert Mathias Peter","Química Nova; 28(5); 822-828","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500018&lang=pt" 
"S0100-40422005000500024-scl","Alendronato de sódio: metodologias para análise quantitativa","Ribeiro, Ana Ferreira, Volpato, Nadia Maria","Química Nova; 28(5); 852-858","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500024&lang=pt" 
"S0100-40422005000500026-scl","Produção, purificação, clonagem e aplicação de enzimas líticas","Fleuri, Luciana Francisco, Sato, Hélia Harumi","Química Nova; 28(5); 871-879","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500026&lang=pt" 
"S0100-40422005000500028-scl","Riboflavina: uma vitamina multifuncional","Souza, Ana Carolina Santos de, Ferreira, Carmen Veríssima, Jucá, Marilena Bezerra, Aoyama, Hiroshi, Cavagis, Alexandre D. Martins, Peppelenbosch, Maikel P.","Química Nova; 28(5); 887-891","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500028&lang=pt" 
"S0100-40422005000500029-scl","Taninos: uma abordagem da química à ecologia","Monteiro, Julio Marcelino, Albuquerque, Ulysses Paulino de, Araújo, Elcida de Lima, Amorim, Elba Lúcia Cavalcanti de","Química Nova; 28(5); 892-896","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500029&lang=pt" 
"S0100-40422005000500031-scl","Los electrodos de pasta de carbono en el estudio electroquímico de minerales metálicos","Nava, José L., González, Ignacio","Química Nova; 28(5); 901-909","Química Nova","Espanhol","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500031&lang=pt" 
"S0100-40422005000500032-scl","PARAFAC: uma ferramenta quimiométrica para tratamento de dados multidimensionais. Aplicações na determinação direta de fármacos em plasma humano por espectrofluorimetria","Sena, Marcelo M., Trevisan, Marcello G., Poppi, Ronei J.","Química Nova; 28(5); 910-920","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500032&lang=pt" 
"S0100-40422005000500036-scl","Uso de membranas de Nafion para a construção de sensores ópticos para medidas de pH","Pinheiro, Silvia Cristina Lopes, Raimundo Jr, Ivo M.","Química Nova; 28(5); 932-936","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500036&lang=pt" 
"S0100-40422005000500015-scl","Síntese e caracterização de novos complexos de platina (II) com ligantes derivados do furano e nitrofurano","Guerra, Wendell, Fontes, Ana Paula Soares, Almeida, Mauro Vieira de, Silva, Heveline","Química Nova; 28(5); 809-812","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500015&lang=pt" 
"S0100-40422005000500001-scl","Editorial","Torresi, Susana I. Córdoba de, Pardini, Vera Lucia, Ferreira, Vitor F, Pinto, Angelo C., Andrade, Jailson B. de","Química Nova; 28(5); 745-745","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500001&lang=pt" 
"S0100-40422005000500003-scl","Materiais magnéticos baseados em diferentes zeólitas para remoção de metais em água","Pergher, Sibele B. C., Oliveira, Luiz C. A., Smaniotto, Alessandra, Petkowicz, Diego I.","Química Nova; 28(5); 751-755","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500003&lang=pt" 
"S0100-40422005000500002-scl","Análise de praguicidas organofosforados em água por extração em fase sólida (SPE) utilizando discos C18 e cromatografia em fase gasosa: avaliação da contaminação do reservatório de Furnas (MG-Brasil)","Santos Neto, Alvaro José dos, Siqueira, Maria Elisa Pereira Bastos de","Química Nova; 28(5); 747-750","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500002&lang=pt" 
"S0100-40422005000500023-scl","Utilização de reações foto-Fenton na prevenção de contaminações agrícolas","Trovó, Alam Gustavo, Dalla Villa, Ricardo, Nogueira, Raquel Fernandes Pupo","Química Nova; 28(5); 847-851","Química Nova","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422005000500023&lang=pt" 
"S0103-90162005000500010-scl","Infestation by Enneothrips flavens Moulton and yield of peanut cultivars","Moraes, Andrea Rocha Almeida de, Lourenção, André Luiz, Godoy, Ignácio José de, Teixeira, Gustavo de Carvalho","Scientia Agricola; 62(5); 469-472","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000500010&lang=pt" 
"S0103-90162005000500009-scl","Biological parameters of Spodoptera frugiperda (J.E. Smith) (Lepidoptera: Noctuidae) assayed with Bacillus thuringiensis berliner","Polanczyk, Ricardo Antonio, Alves, Sérgio Batista","Scientia Agricola; 62(5); 464-468","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000500009&lang=pt" 
"S0103-90162005000500018-scl","Erratum","","Scientia Agricola; 62(5); 509-509","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000500018&lang=pt" 
"S0103-90162005000500013-scl","Hanging the beef carcass by the forequarter to improve tenderness of the Longissimus dorsi and Biceps femoris muscles","Luchiari Filho, Albino, Macedo, Renato Prates, Pereira, Angélica Simone Cravo, Silva, Saulo da Luz e, Leme, Paulo Roberto, Feitosa, Guilherme","Scientia Agricola; 62(5); 483-486","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000500013&lang=pt" 
"S0103-90162005000500015-scl","Alternative method for volumetric core removal in hardsetting soils","Lima, Herdjania Veras de, Silva, Álvaro Pires da, Imhoff, Sílvia, Neves Junior, Afrânio Ferreira","Scientia Agricola; 62(5); 493-497","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000500015&lang=pt" 
"S0003-25732005000400001-prt","Modernidade, educação, criação de riqueza e legitimação política nos séculos XIX e XX em Portugal","Candeias, António","Análise Social; (176); 477-498","Análise Social","Português","2005","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0003-25732005000400001&lang=pt" 
"S0003-25732005000400002-prt","Explorando as transferências educacionais nas primeiras décadas do século XX","Carvalho, Luís Miguel","Análise Social; (176); 499-518","Análise Social","Português","2005","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0003-25732005000400002&lang=pt" 
"S0003-25732005000400003-prt","O lugar do trabalho escolar: entre o trabalho e o lazer?","Vieira, Maria Manuel","Análise Social; (176); 519-545","Análise Social","Português","2005","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0003-25732005000400003&lang=pt" 
"S0003-25732005000400004-prt","Quando a escola é uma opção: relação com a escola e relação com os saberes em Marrocos","Schlemmer, B.","Análise Social; (176); 547-562","Análise Social","Português","2005","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0003-25732005000400004&lang=pt" 
"S0003-25732005000400005-prt","A relação família-escola na contemporaneidade: fenômeno social/interrogações sociológicas","Nogueira, Maria Alice","Análise Social; (176); 563-578","Análise Social","Português","2005","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0003-25732005000400005&lang=pt" 
"S0003-25732005000400006-prt","O que as famílias fazem à escola... pistas para um debate","Almeida, Ana Nunes de","Análise Social; (176); 579-593","Análise Social","Português","2005","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0003-25732005000400006&lang=pt" 
"S0003-25732005000400007-prt","Os circuitos da reflexividade mediatizada: apresentação de dados preliminares","Melo, Maria Benedita Portugal e","Análise Social; (176); 595-617","Análise Social","Português","2005","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0003-25732005000400007&lang=pt" 
"S0003-25732005000400008-prt","O trabalho em equipa e os riscos da gestão da turma","Barrère, Anne","Análise Social; (176); 619-631","Análise Social","Português","2005","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0003-25732005000400008&lang=pt" 
"S1657-07902005000100016-col","The Mediated Learning Experience and the Mediator’s Implications","Torres Vigoya, Fanny Stella","Profile Issues in Teachers` Professional Development; (6); 177-186","Profile Issues in Teachers` Professional Development","Inglês","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-07902005000100016&lang=pt" 
"S1657-07902005000100015-col","Technology in Teacher Education: Developing Online Teacher Education Programs","Motallebzadeh, Khalil","Profile Issues in Teachers` Professional Development; (6); 171-176","Profile Issues in Teachers` Professional Development","Inglês","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-07902005000100015&lang=pt" 
"S1657-07902005000100014-col","Tasting Teaching Flavors: A Group of Student-Teachers´ Experiences in their Practicum","Castañeda, Liliana Prada, Zuleta Garzón, Xatlí","Profile Issues in Teachers` Professional Development; (6); 157-170","Profile Issues in Teachers` Professional Development","Inglês","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-07902005000100014&lang=pt" 
"S1657-07902005000100013-col","Responding to Observation: How Student Teachers´ Use of their Counselor´s Notes Support their Preparation","Viáfara González, John Jairo","Profile Issues in Teachers` Professional Development; (6); 141-156","Profile Issues in Teachers` Professional Development","Inglês","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-07902005000100013&lang=pt" 
