"S0120-62302010000200013-col","Técnica robusta de marca de agua basada en normalización de imágenes","Hernández, Manuel Cedillo, Nakano Miyatake, Mariko, Pérez Meana, Héctor","Revista Facultad de Ingeniería Universidad de Antioquia; (52); 147-160","Revista Facultad de Ingeniería Universidad de Antioquia","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302010000200013&lang=pt" 
"S0102-311X2010000300015-scl","A revolução demográfica dos povos indígenas no Brasil: a experiência dos Kayabí do Parque Indígena do Xingu, Mato Grosso, Brasil, 1970-2007","Pagliaro, Heloisa","Cadernos de Saúde Pública; 26(3); 579-590","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000300015&lang=pt" 
"S0102-311X2010000300016-scl","Dor crônica em pacientes esquizofrênicos: prevalência e características","Almeida, Jouce Gabriela de, Kurita, Geana Paula, Braga, Patricia Emilia, Pimenta, Cibele Andrucioli de Mattos","Cadernos de Saúde Pública; 26(3); 591-602","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000300016&lang=pt" 
"S0102-311X2010000300017-scl","Modelo para avaliação da gestão de recursos humanos em saúde","Scalco, Sirlesia Vigarani, Lacerda, Josimari Telino de, Calvo, Maria Cristina Marino","Cadernos de Saúde Pública; 26(3); 603-614","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000300017&lang=pt" 
"S0102-311X2010000300018-scl","Evolution of disease mortality burden in Cuba: 1990-2005","Seuc, Armando H., Domínguez, Emma","Cadernos de Saúde Pública; 26(3); 615-623","Cadernos de Saúde Pública","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000300018&lang=pt" 
"S0102-311X2010000300002-spa","Qualidade de vida e transtornos alimentares: uma revisão sistemática","Tirico, Patrícia Passarelli, Stefano, Sérgio Carlos, Blay, Sergio Luís","Cadernos de Saúde Pública; 26(3); 431-449","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000300002&lang=pt" 
"S0102-311X2010000300004-spa","Caracterização de demandas judiciais de fornecimento de medicamentos &quot;essenciais&quot; no Estado do Rio de Janeiro, Brasil","Pepe, Vera Lúcia Edais, Ventura, Miriam, Sant&#039;ana, João Maurício Brambati, Figueiredo, Tatiana Aragão, Souza, Vanessa dos Reis de, Simas, Luciana, Osorio-de-Castro, Claudia Garcia Serpa","Cadernos de Saúde Pública; 26(3); 461-471","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000300004&lang=pt" 
"S0102-311X2010000300006-spa","Mortes evitáveis em menores de um ano, Brasil, 1997 a 2006: contribuições para a avaliação de desempenho do Sistema Único de Saúde","Malta, Deborah Carvalho, Duarte, Elisabeth Carmen, Escalante, Juan José Cortez, Almeida, Márcia Furquim de, Sardinha, Luciana M. Vasconcelos, Macário, Eduardo Marques, Monteiro, Rosane Aparecida, Morais Neto, Otaliba Libânio de","Cadernos de Saúde Pública; 26(3); 481-491","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000300006&lang=pt" 
"S0102-311X2010000300010-spa","Metodologia de elaboração do Índice de Responsividade do Serviço (IRS)","Andrade, Gabriela Rieveres Borges de, Vaitsman, Jeni, Farias, Luis Otávio","Cadernos de Saúde Pública; 26(3); 523-534","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000300010&lang=pt" 
"S0102-311X2010000300013-spa","Colegiados de gestão em serviços de saúde: um estudo empírico","Cecilio, Luiz Carlos de Oliveira","Cadernos de Saúde Pública; 26(3); 557-566","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000300013&lang=pt" 
"S0102-311X2010000300014-spa","Gravidez na adolescência e outros fatores de risco para mortalidade fetal e infantil no Município do Rio de Janeiro, Brasil","Oliveira, Elaine Fernandes Viellas de, Gama, Silvana Granado Nogueira da, Silva, Cosme Marcelo Furtado Passos da","Cadernos de Saúde Pública; 26(3); 567-578","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000300014&lang=pt" 
"S0102-311X2010000300015-spa","A revolução demográfica dos povos indígenas no Brasil: a experiência dos Kayabí do Parque Indígena do Xingu, Mato Grosso, Brasil, 1970-2007","Pagliaro, Heloisa","Cadernos de Saúde Pública; 26(3); 579-590","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000300015&lang=pt" 
"S1679-87592010010500001-scl","O clima de ondas ao longo da costa Brasileira","Pianca, Cássia","Brazilian Journal of Oceanography; 58(1); -","Brazilian Journal of Oceanography","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-87592010010500001&lang=pt" 
"S1679-87592010000100003-scl","Spatial variability in the population of Isognomon bicolor (C.B. Adams, 1845) (mollusca, bivalvia) on rocky shores in Espírito Santo, Brazil","Zamprogno, Gabriela Carvalho, Fernandes, Luiz Loureiro, Fernandes, Flavio da Costa","Brazilian Journal of Oceanography; 58(1); 23-29","Brazilian Journal of Oceanography","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-87592010000100003&lang=pt" 
"S1679-87592010000100008-scl","Predation on the toxic zoanthid Palythoa caribaeorum by reef fishes in the abrolhos bank, eastern Brazil","Francini-Filho, Ronaldo Bastos, Moura, Rodrigo Leão de","Brazilian Journal of Oceanography; 58(1); 77-79","Brazilian Journal of Oceanography","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-87592010000100008&lang=pt" 
"S1679-87592010000100007-scl","Sightings and bycatch of small pelagic cetaceans, new information registered by volunteer fishermen off São Paulo, Brazil","Marigo, Juliana, Giffoni, Bruno de Barros","Brazilian Journal of Oceanography; 58(1); 72-75","Brazilian Journal of Oceanography","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-87592010000100007&lang=pt" 
"S1679-87592010000100002-scl","Atlantorchestoidea brasiliensis (Crustacea: Amphipoda) as an indicator of disturbance caused by urbanization of a beach ecosystem","Veloso, Valéria Gomes, Sallorenzo, Ilana Azevedo, Ferreira, Bárbara Carolina Araújo, Souza, Gabriela Neves de","Brazilian Journal of Oceanography; 58(1); 13-21","Brazilian Journal of Oceanography","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-87592010000100002&lang=pt" 
"S0717-92272010000200001-chl","Desastres y salud mental","de la Barra, Flora, Silva, Hernán","Revista chilena de neuro-psiquiatría; 48(1); 7-10","Revista chilena de neuro-psiquiatría","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272010000200001&lang=pt" 
"S0717-92272010000200002-chl","Perfil de estrés y síndrome de burnout en estudiantes mexicanos de odontología de una universidad pública","Preciado-Serrano, María de Lourdes, Vázquez-Goñi, Juan Manuel","Revista chilena de neuro-psiquiatría; 48(1); 11-19","Revista chilena de neuro-psiquiatría","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272010000200002&lang=pt" 
"S0717-92272010000200003-chl","Trastornos somatomorfos en la atención primaria: Características psicosociales y resultados de una propuesta de consejería familiar","Schade Y, Nieves, González C, Angélica, Beyebach, Mark, Torres C, Patricio","Revista chilena de neuro-psiquiatría; 48(1); 20-29","Revista chilena de neuro-psiquiatría","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272010000200003&lang=pt" 
"S0717-92272010000200004-chl","Respuesta a fluoxetina y polimorfismos del transportador de serotonina en trastorno límite de personalidad","Silva I, Hernán, Iturra C, Patricia, Solari I, Aldo, Villarroel G, Juana, Jerez C, Sonia, Roa V, Natalia, Bustamante C, María Leonor","Revista chilena de neuro-psiquiatría; 48(1); 29-37","Revista chilena de neuro-psiquiatría","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272010000200004&lang=pt" 
"S0717-92272010000200005-chl","Neuritis óptica luética en pacientes no VIH: Revisión a propósito de 2 casos","Araya C, Luis, Jiménez F, Daniel, Wimmer D, Jonathan, Moya V, Juan","Revista chilena de neuro-psiquiatría; 48(1); 38-43","Revista chilena de neuro-psiquiatría","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272010000200005&lang=pt" 
"S0717-92272010000200006-chl","Persistencia de movimientos en espejo congénitos en una hemiplejía por infarto cerebral","Cartier R, Luis, Bustamante F, Gonzalo, Grandjean B, Marcela","Revista chilena de neuro-psiquiatría; 48(1); 44-48","Revista chilena de neuro-psiquiatría","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272010000200006&lang=pt" 
"S0717-92272010000200007-chl","La neuroinflamación como factor detonante del desarrollo de la enfermedad de Alzheimer","Morales G, Inelia, Farías G, Gonzalo, Maccioni B, Ricardo B","Revista chilena de neuro-psiquiatría; 48(1); 49-57","Revista chilena de neuro-psiquiatría","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272010000200007&lang=pt" 
"S0717-92272010000200008-chl","Temblor esencial: Una revisión crítica","Venegas F, Pablo, Gómez R, Rodrigo, Sinning O, Mariana","Revista chilena de neuro-psiquiatría; 48(1); 58-65","Revista chilena de neuro-psiquiatría","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272010000200008&lang=pt" 
"S0717-92272010000200009-chl","Caracterización psiquiátrica del delito de parricidio","Galleguillos U, Tamara, Leslie L, Andrea, Tapia R, Javier, Aliaga M, Álvaro","Revista chilena de neuro-psiquiatría; 48(1); 66-73","Revista chilena de neuro-psiquiatría","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272010000200009&lang=pt" 
"S0717-92272010000200010-chl","","","Revista chilena de neuro-psiquiatría; 48(1); 75-79","Revista chilena de neuro-psiquiatría","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272010000200010&lang=pt" 
"S1657-95342010000100009-col","Case report of Schizophyllum commune sinusitis in an immunocompetent patient","Castro, Luz Ángela, Álvarez, María Inés, Martínez, Ernesto","Colombia Médica; 41(1); 71-75","Colombia Médica","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342010000100009&lang=pt" 
"S1657-95342010000100008-col","Standardization of a quantification method for Salmonella spp. and Shigella spp. in specific liquid media","Rivera, Sandra Patricia, Flórez, Liliana Janeth, Sanabria, Janeth","Colombia Médica; 41(1); 60-70","Colombia Médica","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342010000100008&lang=pt" 
"S1657-95342010000100007-col","Unilateral renal agenesis: case review of ambulatory pediatric nephrology clinics in Cali","Restrepo de Rovetto, Consuelo, Urcuqui, Luz Ángela, Valencia, Maribel, de Castaño, Iris, Martínez, Alexander Maximiliano","Colombia Médica; 41(1); 52-59","Colombia Médica","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342010000100007&lang=pt" 
"S1657-95342010000100006-col","Adverse drug reactions in internal medicine units at a university hospital: A descriptive pilot study","López, Luis Carlos, Botero, Marcela, Pino, Jaime, Ramírez, Jorge Hernán, Palacios, Mauricio","Colombia Médica; 41(1); 45-51","Colombia Médica","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342010000100006&lang=pt" 
"S1657-95342010000100005-col","Percepción de riesgo de abuso sexual entre adolescentes escolarizados de la ciudad de Cali","Mosquera, Janeth, Bermúdez, Amparo","Colombia Médica; 41(1); 35-44","Colombia Médica","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342010000100005&lang=pt" 
"S1657-95342010000100004-col","Servicios amigables para jóvenes: Construcción conjunta entre jóvenes y funcionarios","Valencia, Claudia Patricia, Canaval, Gladys Eugenia, Molina, Amanda Patricia, Caicedo, Hugo Andrés, Serrano, Lina Marcela, Valencia, Raquel, Piedrahita, Vivian, Vasquez, Yurani, Echeverri, Jaime Humberto","Colombia Médica; 41(1); 26-34","Colombia Médica","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342010000100004&lang=pt" 
"S1657-95342010000100003-col","Long-term randomized clinical trials of pharmacological treatment of obesity: Systematic review","CastañedaGonzález, Lidia, Camberos-Solís, Rafael, Bacardí-Gascón, Montserrat, Jiménez-Cruz, Arturo","Colombia Médica; 41(1); 17-25","Colombia Médica","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342010000100003&lang=pt" 
"S1657-95342010000100002-col","Mechanisms of relaxation induced by flavonoid ayanin in isolated aorta rings from Wistar rats","Carrón, Rosalía, Sanz, Eva, Puebla, Pilar, Martín, María Luisa, San Román, Luis, Guerrero, Mario Francisco","Colombia Médica; 41(1); 10-16","Colombia Médica","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342010000100002&lang=pt" 
"S1657-95342010000100001-col","Revista electrónica con sistema abierto: un salto tecnológico","HERRERA, JULIÁN ALBERTO","Colombia Médica; 41(1); 09-09","Colombia Médica","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342010000100001&lang=pt" 
"S1657-95342010000100012-col","Effectiveness of health promotion and public health interventions: Lessons from Latin American Cases","de Salazar, Ligia","Colombia Médica; 41(1); 85-97","Colombia Médica","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342010000100012&lang=pt" 
"S1657-95342010000100010-col","Glycogen storage disease: report of two cases in the city of Cartagena","Alvear, Ciro C, Barboza, Miriam, Rodríguez, Zeudy K","Colombia Médica; 41(1); 76-81","Colombia Médica","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342010000100010&lang=pt" 
"S1657-95342010000100011-col","The Abstract: The letter of presentation for a scientific paper","Camps, Diego","Colombia Médica; 41(1); 82-84","Colombia Médica","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342010000100011&lang=pt" 
"S0102-77862010000100005-scl","Avaliação do modelo regional eta utilizando as análises do CPTEC e NCEP","Moura, Rildo Gonçalves de, Herdies, Dirceu Luis, Mendes, David, Mendes, Mônica Cristina Damião","Revista Brasileira de Meteorologia; 25(1); 46-53","Revista Brasileira de Meteorologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-77862010000100005&lang=pt" 
"S0102-77862010000100003-scl","Determinação do albedo da superfície a partir de dados AVHRR/NOAA e T/LANDSAT-5","Dantas, Fabiane Regina da Cunha, Braga, Célia Campos, Souza, Enio Pereira de, Silva, Saulo Tasso Araújo da","Revista Brasileira de Meteorologia; 25(1); 24-31","Revista Brasileira de Meteorologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-77862010000100003&lang=pt" 
"S0102-77862010000100010-scl","Séries anuais de temperatura máxima média do ar no Estado de São Paulo: variações e tendências climáticas","Blain, Gabriel Constantino","Revista Brasileira de Meteorologia; 25(1); 114-124","Revista Brasileira de Meteorologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-77862010000100010&lang=pt" 
"S0101-98802010000100013-scl","Colangiocarcinoma associado a Retocolite Ulcerativa: relato de caso e revisão de literatura","Torres Neto, Juvenal da Rocha, Santiago, Rodrigo R., Prudente, Ana Carolina Lisboa, Mariano, Dan Rodrigues, Ramos, Fernanda Mendonça, Torres, Felipe Augusto do Prado, Torres, Júlio Augusto do Prado, Santana, Raquel Matos de","Revista Brasileira de Coloproctologia; 30(1); 87-91","Revista Brasileira de Coloproctologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802010000100013&lang=pt" 
"S0101-98802010000100005-scl","Avaliação da qualidade de vida em pacientes submetidos à ressecção colorretal por via laparoscópica ou aberta em período pós-operatório inicial","Oliveira, Teon Augusto Noronha de, Queiroz, Fábio Lopes de, Lacerda-Filho, Antônio, Mansur, Eliane Sander, Carmona, Maria Zuleime, Resende, Marcelo Santos, Lamounier, Paulo César de Carvalho, Paiva, Rodrigo de Almeida, Alves Filho, Valdivino","Revista Brasileira de Coloproctologia; 30(1); 37-44","Revista Brasileira de Coloproctologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802010000100005&lang=pt" 
"S0101-98802010000100004-scl","Tratamento laparoscópico de 98 pacientes com endometriose intestinal","Costa, Luciana Maria Pyramo, Ávila, Ivete de, Filogonio, Ivone Dirk Souza, Machado, Luiz Gonzaga Rodrigues, Carneiro, Márcia Mendonça","Revista Brasileira de Coloproctologia; 30(1); 31-36","Revista Brasileira de Coloproctologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802010000100004&lang=pt" 
"S0101-98802010000100012-scl","Técnica de delorme como opção para o tratamento da procidência retal recidivada: relato de Caso","César, Maria Auxiliadora Prolungatti, Vasconcellos, Bruna Moratore, Soares, Carla Beatriz Carneiro da Cunha, Campos, Carolina Calafiori de, Salera, Camila, Bortman, Daniela, Sansoni, Gabriel Contreira, Leite, Júlia Mota, Gomes, Luciana Vendramel Tenório, Silva, Nina Rosa Konichi da, Muniz, Rafaela Cristina Coelho, Coradini, Renata Martins","Revista Brasileira de Coloproctologia; 30(1); 83-86","Revista Brasileira de Coloproctologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802010000100012&lang=pt" 
"S0101-98802010000100011-scl","Carcinoma espinocelular de reto: relato de caso","Lopes, Juliana Magalhães, Salem, Juliana Barreto, Balsamo, Flávia, Sobral, Hernán Augusto Centurión, Sarmanho, Letícia, Formiga, Galdino José Sitonio","Revista Brasileira de Coloproctologia; 30(1); 79-82","Revista Brasileira de Coloproctologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802010000100011&lang=pt" 
"S0101-98802010000100010-scl","Invasão do reto por carcinoma prostático avançado com disseminação linfática simulando câncer retal: relato de caso","Fonseca, Leonardo Maciel da, Nogueira, Ana Margarida Miguel F., Hanan, Bernardo, Luz, Magda Maria Profeta da, Silva, Rodrigo Gomes da, Lacerda-Filho, Antônio","Revista Brasileira de Coloproctologia; 30(1); 74-78","Revista Brasileira de Coloproctologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802010000100010&lang=pt" 
"S0101-98802010000100016-scl","Unroofing and curettage for the treatment of acute and chronic pilonidal disease","Pandini, Luis Cláudio","Revista Brasileira de Coloproctologia; 30(1); 95-95","Revista Brasileira de Coloproctologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802010000100016&lang=pt" 
"S0101-98802010000100001-scl","Análise de 33 peças cirúrgicas de colectomias laparoscópicas para câncer, durante a curva de aprendizado inicial: margens oncológicas e número de linfonodos não diferem de colectomias abertas","Neiva, Augusto Motta, Lacerda-Filho, Antônio, Cabral, Mônica Maria Demas Álvares, Luz, Magda Maria Profeta da, Fonseca, Leonardo Maciel da, Hanan, Bernardo, Silva, Rodrigo Gomes da","Revista Brasileira de Coloproctologia; 30(1); 07-13","Revista Brasileira de Coloproctologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802010000100001&lang=pt" 
"S0101-98802010000100017-scl","Australasian laparoscopic colon cancer study shows that elderly patints may benefit from lower postoperative complication rates following laparoscopic versusopen resection","Pandini, Luis Cláudio","Revista Brasileira de Coloproctologia; 30(1); 95-96","Revista Brasileira de Coloproctologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802010000100017&lang=pt" 
"S0101-98802010000100019-scl","Splenic salvage after intraoperative splenic injury during colectomy","Pandini, Luis Cláudio","Revista Brasileira de Coloproctologia; 30(1); 96-97","Revista Brasileira de Coloproctologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802010000100019&lang=pt" 
"S0100-55022010000100001-scl","Diretrizes curriculares, gestores de saúde, gestores de educação, pesquisadores e o hospital de ensino: a polifonia ruidosa de uma crise de identidade","Barbosa Neto, Francisco","Revista Brasileira de Educação Médica; 34(1); 03-04","Revista Brasileira de Educação Médica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022010000100001&lang=pt" 
"S0100-55022010000100007-scl","A comunicação do diagnóstico &quot;sombrio&quot; na relação médico-paciente entre estudantes de Medicina: uma experiência de dramatização na educação médica","Jucá, Natalia Braga Hortêncio, Gomes, Annatália Meneses de Amorim, Mendes, Lucas Silvestre, Gomes, Diego Morais, Martins, Bruna Vitória Lima, Silva, Carlos Maximiliano Gaspar Carvalho, Lino, Carolina Arcanjo, Augusto, Kathiane Lustosa, Caprara, Andrea","Revista Brasileira de Educação Médica; 34(1); 57-64","Revista Brasileira de Educação Médica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022010000100007&lang=pt" 
"S0100-55022010000100012-scl","Medicinas alternativas e complementares no ensino médico: revisão sistemática","Christensen, Marisa Corrêa, Barros, Nelson Filice de","Revista Brasileira de Educação Médica; 34(1); 97-105","Revista Brasileira de Educação Médica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022010000100012&lang=pt" 
"S0100-55022010000100016-scl","Processo ensino-aprendizagem na residência médica","Botti, Sérgio Henrique de Oliveira, Rego, Sergio","Revista Brasileira de Educação Médica; 34(1); 132-140","Revista Brasileira de Educação Médica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022010000100016&lang=pt" 
"S0100-55022010000100022-scl","Bioética para profissionais de saúde: associando exemplos práticos à reflexão teórica","Ribeiro, Carlos Dimas Martins","Revista Brasileira de Educação Médica; 34(1); 184-185","Revista Brasileira de Educação Médica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022010000100022&lang=pt" 
"S0100-55022010000100020-scl","Desenvolvendo habilidades para um atendimento clínico humanizado: relato de uma experiência na disciplina de Semiologia Médica","Leal, Sebastião Soares, Ribeiro, Maria Mônica Freitas","Revista Brasileira de Educação Médica; 34(1); 168-171","Revista Brasileira de Educação Médica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022010000100020&lang=pt" 
"S0100-55022010000100013-scl","Médicos de UTI: prevalência da Síndrome de Burnout, características sociodemográficas e condições de trabalho","Nascimento Sobrinho, Carlito Lopes, Barros, Dalton de Souza, Tironi, Márcia Oliveira Staffa, Marques Filho, Edson Silva","Revista Brasileira de Educação Médica; 34(1); 106-115","Revista Brasileira de Educação Médica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022010000100013&lang=pt" 
"S0100-55022010000100019-scl","Normatização da abertura de ligas acadêmicas: a experiência da Faculdade de Medicina de Botucatu","Hamamoto Filho, Pedro Tadao, Villas-Bôas, Paulo José Fortes, Corrêa, Fabiane Gomes, Muñoz, Gabriela Ortega Cisternas, Zaba, Michelle, Venditti, Vinicius Cunha, Schellini, Silvana Artioli","Revista Brasileira de Educação Médica; 34(1); 160-167","Revista Brasileira de Educação Médica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022010000100019&lang=pt" 
"S0101-98802010000100014-scl","Uso de imiquimode tópico no tratamento da infecção anal pelo papilomavírus humano","Manzione, Carmen Ruth, Formiga, Fernanda Bellotti, Nadal, Sidney Roberto","Revista Brasileira de Coloproctologia; 30(1); 92-94","Revista Brasileira de Coloproctologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802010000100014&lang=pt" 
"S0101-98802010000100015-scl","Increased serum levels of C-reactive protein precede anastomotic leakage in colorectal surgery","Pandini, Luis Cláudio","Revista Brasileira de Coloproctologia; 30(1); 95-95","Revista Brasileira de Coloproctologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802010000100015&lang=pt" 
"S0101-98802010000100018-scl","Randomized clinical trial of symptom control after stapled anopexy or diathermy excision for haemorrhoid prolapse","Pandini, Luis Cláudio","Revista Brasileira de Coloproctologia; 30(1); 96-96","Revista Brasileira de Coloproctologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802010000100018&lang=pt" 
"S0102-33062010000100001-scl","Estudos morfoanatômicos da semente e da plântula de espécies de Anileiras (Indigofera L., Leguminosae)","Paulino, Juliana Villela, Pessine, Elisângela, Teixeira, Simone de Pádua","Acta Botanica Brasilica; 24(1); 1-7","Acta Botanica Brasilica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062010000100001&lang=pt" 
"S0102-33062010000100002-scl","Pteridaceae (Polypodiopsida) do Campo Experimental da Embrapa Amazônia Oriental, município de Moju, estado do Pará, Brasil","Maciel, Sebastião, Pietrobom, Marcio Roberto","Acta Botanica Brasilica; 24(1); 8-19","Acta Botanica Brasilica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062010000100002&lang=pt" 
"S0102-33062010000100004-scl","Lycopodiaceae no Parque Nacional do Itatiaia, RJ e MG, Brasil","Ramos, Carla Gabriela Vargas, Sylvestre, Lana da Silva","Acta Botanica Brasilica; 24(1); 25-46","Acta Botanica Brasilica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062010000100004&lang=pt" 
"S0102-33062010000100005-scl","Aplicação de ácido giberélico (GA3) e anatomia da epiderme foliar visando à detecção de variantes somaclonais de bananeira Musa sp. Colla cv. Prata-anã (Musaceae)","Silva, Janaína de Oliveira Costa, Lacerda, Guilherme Araújo, Castro, Evaristo Mauro de, Chalfun-Júnior, Antonio, Paiva, Luciano Vilela, Oliveira, Cynthia de","Acta Botanica Brasilica; 24(1); 47-52","Acta Botanica Brasilica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062010000100005&lang=pt" 
"S0102-33062010000100006-scl","Diversidade polínica das Mimosoideae (Leguminosae) ocorrentes em uma área de caatinga, Pernambuco, Brasil","Buril, Maria Teresa, Santos, Francisco de Assis Ribeiro do, Alves, Marccus","Acta Botanica Brasilica; 24(1); 53-64","Acta Botanica Brasilica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062010000100006&lang=pt" 
"S0102-33062010000100007-scl","Crescimento, parâmetros biofísicos e aspectos anatômicos de plantas jovens de seringueira inoculadas com fungo micorrízico arbuscular Glomus clarum","Diniz, Patrícia Fabian de Araújo, Oliveira, Luiz Edson Mota de, Gomes, Marcelo Pedrosa, Castro, Evaristo Mauro de, Mesquita, Alessandro Carlos, Bonome, Lisandro Tomas da Silva, Silva, Luciana da","Acta Botanica Brasilica; 24(1); 65-72","Acta Botanica Brasilica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062010000100007&lang=pt" 
"S0102-33062010000100008-scl","Morfoanatomia e ontogênese do fruto e semente de Vernonia platensis (Spreng.) Less. (Asteraceae)","Galastri, Natália Arias, Oliveira, Denise Maria Trombert de","Acta Botanica Brasilica; 24(1); 73-83","Acta Botanica Brasilica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062010000100008&lang=pt" 
