"S1519-69842007000200019-scl","The defensive strike of five species of lanceheads of the genus Bothrops (Viperidae)","Araújo, MS., Martins, M.","Brazilian Journal of Biology; 67(2); 327-332","Brazilian Journal of Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842007000200019&lang=pt" 
"S0066-782X2007000500030-scl","I Diretriz de avaliação perioperatória","Caramelli, Bruno, Pinho, Cláudio, Calderaro, Daniela, Gualandro, Danielle Menosi, Yu, Pai Ching","Arquivos Brasileiros de Cardiologia; 88(5); e139-e178","Arquivos Brasileiros de Cardiologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500030&lang=pt" 
"S0102-311X2007000500001-scl","Doença inflamatória intestinal: qual a relevância da doença no Brasil?","Zaltman, Cyrla","Cadernos de Saúde Pública; 23(5); 992-993","Cadernos de Saúde Pública","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500001&lang=pt" 
"S0102-311X2007000500025-scl","","","Cadernos de Saúde Pública; 23(5); 1233-1235","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500025&lang=pt" 
"S0102-311X2007000500004-scl","Uma aplicação do sensoriamento remoto para a investigação de endemias urbanas","Correia, Virginia Ragoni de Moraes, Monteiro, Antônio Miguel Vieira, Carvalho, Marilia Sá, Werneck, Guilherme Loureiro","Cadernos de Saúde Pública; 23(5); 1015-1028","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500004&lang=pt" 
"S0102-311X2007000500029-scl","Epidemiology and culture","Coimbra Jr., Carlos E. A.","Cadernos de Saúde Pública; 23(5); 1243-1244","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500029&lang=pt" 
"S0102-311X2007000500007-scl","Resistência do Mycobacterium tuberculosis às drogas em pacientes HIV+ em cinco municípios da Baixada Santista, São Paulo, Brasil","Rozman, Luciana Martins, Santo, Augusto Hasiak, Rozman, Mauro Abrahão","Cadernos de Saúde Pública; 23(5); 1051-1059","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500007&lang=pt" 
"S0102-311X2007000500028-scl","O útero artificial","Diniz, Debora","Cadernos de Saúde Pública; 23(5); 1241-1243","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500028&lang=pt" 
"S0102-311X2007000500013-scl","Bem-estar psicológico e adolescência: fatores associados","Silva, Ricardo Azevedo da, Horta, Bernardo Lessa, Pontes, Lívia Malta, Faria, Augusto Duarte, Souza, Luciano Dias de Mattos, Cruzeiro, Ana Laura Sica, Pinheiro, Ricardo Tavares","Cadernos de Saúde Pública; 23(5); 1113-1118","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500013&lang=pt" 
"S0102-311X2007000500027-scl","O terror e a dádiva","Mota, Leonardo de Araújo e","Cadernos de Saúde Pública; 23(5); 1239-1241","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500027&lang=pt" 
"S0102-311X2007000500021-scl","Prevalência de anemia e fatores associados em mulheres adultas residentes em São Leopoldo, Rio Grande do Sul, Brasil","Fabian, Cristina, Olinto, Maria Teresa Anselmo, Dias-da-Costa, Juvenal Soares, Bairros, Fernanda, Nácul, Luis Carlos","Cadernos de Saúde Pública; 23(5); 1199-1205","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500021&lang=pt" 
"S0102-311X2007000500026-scl","Políticas internacionais de saúde na Era Vargas: o serviço especial de Saúde Pública","Campos, Rodrigo Pires de","Cadernos de Saúde Pública; 23(5); 1237-1238","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500026&lang=pt" 
"S0102-311X2007000500024-scl","Phlebotomine sandfly species from an American visceral leishmaniasis area in the Northern Rainforest region of Pernambuco State, Brazil","Carvalho, Maria Rosimery de, Lima, Bruna Santos, Marinho-Júnior, José Ferreira, Silva, Fernando José da, Valença, Hélio França, Almeida, Francisco de Assis, Silva, Amilton Lopes da, Brandão-Filho, Sinval Pinto","Cadernos de Saúde Pública; 23(5); 1227-1232","Cadernos de Saúde Pública","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500024&lang=pt" 
"S0102-311X2007000500011-scl","Percepção dos problemas da comunidade: influência de fatores sócio-demográficos e de saúde mental","Marín-León, Leticia, Oliveira, Helenice Bosco de, Barros, Marilisa Berti de Azevedo, Dalgalarrondo, Paulo, Botega, Neury José","Cadernos de Saúde Pública; 23(5); 1089-1097","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500011&lang=pt" 
"S0102-311X2007000500028-spa","O útero artificial","Diniz, Debora","Cadernos de Saúde Pública; 23(5); 1241-1243","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500028&lang=pt" 
"S0102-311X2007000500027-spa","O terror e a dádiva","Mota, Leonardo de Araújo e","Cadernos de Saúde Pública; 23(5); 1239-1241","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500027&lang=pt" 
"S0102-311X2007000500026-spa","Políticas internacionais de saúde na Era Vargas: o serviço especial de Saúde Pública","Campos, Rodrigo Pires de","Cadernos de Saúde Pública; 23(5); 1237-1238","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500026&lang=pt" 
"S0102-311X2007000500029-spa","Epidemiology and culture","Coimbra Jr., Carlos E. A.","Cadernos de Saúde Pública; 23(5); 1243-1244","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500029&lang=pt" 
"S0102-311X2007000500025-spa","","","Cadernos de Saúde Pública; 23(5); 1233-1235","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500025&lang=pt" 
"S0102-311X2007000500024-spa","Phlebotomine sandfly species from an American visceral leishmaniasis area in the Northern Rainforest region of Pernambuco State, Brazil","Carvalho, Maria Rosimery de, Lima, Bruna Santos, Marinho-Júnior, José Ferreira, Silva, Fernando José da, Valença, Hélio França, Almeida, Francisco de Assis, Silva, Amilton Lopes da, Brandão-Filho, Sinval Pinto","Cadernos de Saúde Pública; 23(5); 1227-1232","Cadernos de Saúde Pública","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500024&lang=pt" 
"S0102-311X2007000500023-spa","Acesso à alimentação escolar e estado nutricional de escolares no Nordeste e Sudeste do Brasil, 1997","Burlandy, Luciene, Anjos, Luiz Antonio dos","Cadernos de Saúde Pública; 23(5); 1217-1226","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500023&lang=pt" 
"S0102-311X2007000500022-spa","Desigualdades sócio-espaciais da adequação das informações de nascimentos e óbitos do Ministério da Saúde, Brasil, 2000-2002","Andrade, Carla Lourenço Tavares de, Szwarcwald, Célia Landmann","Cadernos de Saúde Pública; 23(5); 1207-1216","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500022&lang=pt" 
"S0102-311X2007000500021-spa","Prevalência de anemia e fatores associados em mulheres adultas residentes em São Leopoldo, Rio Grande do Sul, Brasil","Fabian, Cristina, Olinto, Maria Teresa Anselmo, Dias-da-Costa, Juvenal Soares, Bairros, Fernanda, Nácul, Luis Carlos","Cadernos de Saúde Pública; 23(5); 1199-1205","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500021&lang=pt" 
"S0102-311X2007000500020-spa","Os indicadores da hanseníase e as estratégias de eliminação da doença, em município endêmico do Estado do Rio de Janeiro, Brasil","Cunha, Mônica Duarte da, Cavaliere, Flávia Amorim Meira, Hércules, Flávio Marcondes, Duraes, Sandra Maria Barbosa, Oliveira, Maria Leide Wal-Del-Rey de, Matos, Haroldo José de","Cadernos de Saúde Pública; 23(5); 1187-1197","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500020&lang=pt" 
"S0102-311X2007000500002-scl","Evaluation of STD/AIDS prevention programs: a review of approaches and methodologies","Cruz, Marly Marques da, Santos, Elizabeth Moreira dos, Monteiro, Simone","Cadernos de Saúde Pública; 23(5); 995-1003","Cadernos de Saúde Pública","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500002&lang=pt" 
"S0102-311X2007000500003-scl","Exposição ambiental a interferentes endócrinos com atividade estrogênica e sua associação com distúrbios puberais em crianças","Alves, Crésio, Flores, Lindiana Chagas, Cerqueira, Taís Souza, Toralles, Maria Betânia P.","Cadernos de Saúde Pública; 23(5); 1005-1014","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500003&lang=pt" 
"S0102-311X2007000500005-scl","Avaliação de políticas públicas de segurança alimentar e combate à fome no período de 1995-2002: 1 - Abordagem metodológica","Santos, Sandra Maria Chaves dos, Santos, Leonor Maria Pacheco","Cadernos de Saúde Pública; 23(5); 1029-1040","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500005&lang=pt" 
"S0102-311X2007000500006-scl","A doença mental feminina em Porto Alegre, Rio Grande do Sul, Brasil (1870-1910)","Vasconcellos, Cristiane Teresinha de Deus Virgili, Vasconcellos, Silvio José Lemos","Cadernos de Saúde Pública; 23(5); 1041-1049","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500006&lang=pt" 
"S0102-311X2007000500008-scl","Variáveis associadas ao câncer de mama em usuárias de unidades básicas de saúde","Pinho, Valéria Fernandes de Souza, Coutinho, Evandro Silva Freire","Cadernos de Saúde Pública; 23(5); 1061-1069","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500008&lang=pt" 
"S0102-311X2007000500009-scl","Demographic dynamics of the Suyá, a Jê people of the Xingu Indigenous Park, Central Brazil, 1970-2004","Pagliaro, Heloisa, Carvalho, Natália da Silva, Rodrigues, Douglas, Baruzzi, Roberto G.","Cadernos de Saúde Pública; 23(5); 1071-1081","Cadernos de Saúde Pública","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500009&lang=pt" 
"S0102-311X2007000500010-scl","Heterocontrole da fluoretação das águas em três cidades no Piauí, Brasil","Silva, Josiene Saibrosa da, Val, Cinthya Melo do, Costa, Juliana Nolêto, Moura, Marcoeli Silva de, Silva, Thais Alves Elias, Sampaio, Fábio Correia","Cadernos de Saúde Pública; 23(5); 1083-1088","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500010&lang=pt" 
"S0102-311X2007000500012-scl","Spatial analysis for stratification of priority malaria control areas, Mato Grosso State, Brazil","Atanaka-Santos, Marina, Souza-Santos, Reinaldo, Czeresnia, Dina","Cadernos de Saúde Pública; 23(5); 1099-1112","Cadernos de Saúde Pública","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500012&lang=pt" 
"S0102-311X2007000500014-scl","Atenção à saúde bucal e a descentralização da saúde no Brasil: estudo de dois casos exemplares no Estado da Bahia","Chaves, Sônia Cristina Lima, Vieira-da-Silva, ","Cadernos de Saúde Pública; 23(5); 1119-1131","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500014&lang=pt" 
"S0102-311X2007000500015-scl","Epidemiología de la enfermedad de Chagas en el municipio Andrés Eloy Blanco, Lara, Venezuela: infestación triatomínica y seroprevalencia en humanos","Rodríguez-Bonfante, Claudina, Amaro, Aned, García, María, Mejías Wohlert, Ligia Elena, Guillen, Pamela, Antonio García, Rafael, Álvarez, Naysan, Díaz, Marialejandra, Cárdenas, Elsys, Castillo, Silvia, Bonfante-Garrido, Rafael, Bonfante-Cabarcas, Rafael","Cadernos de Saúde Pública; 23(5); 1133-1140","Cadernos de Saúde Pública","Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500015&lang=pt" 
"S0102-311X2007000500016-scl","Levantamento de dados sobre o conhecimento e informação acerca dos medicamentos genéricos em uma população de pacientes do serviço de saúde ambulatorial do Recife, Pernambuco, Brasil","Rocha, Chiara Erminia da, Barros, José Augusto Cabral de, Silva, Maria Dolores Paes","Cadernos de Saúde Pública; 23(5); 1141-1150","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500016&lang=pt" 
"S0102-311X2007000500017-scl","Prevalência e caracterização da dor crônica em idosos não institucionalizados","Dellaroza, Mara Solange Gomes, Pimenta, Cibele Andrucioli de Mattos, Matsuo, Tiemi","Cadernos de Saúde Pública; 23(5); 1151-1160","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500017&lang=pt" 
"S0102-311X2007000500018-scl","A estética do grotesco e a produção audiovisual para a educação em saúde: segregação ou empatia? O caso das leishmanioses no Brasil","Pimenta, Denise Nacif, Leandro, Anita, Schall, Virgínia Torres","Cadernos de Saúde Pública; 23(5); 1161-1171","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500018&lang=pt" 
"S0102-311X2007000500019-scl","Distribuição espacial da taxa de mortalidade infantil e principais determinantes no Ceará, Brasil, no período 2000-2002","Bezerra Filho, José Gomes, Kerr, Lígia Regina Franco Sansigolo, Miná, Daniel de Lima, Barreto, Maurício Lima","Cadernos de Saúde Pública; 23(5); 1173-1185","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500019&lang=pt" 
"S0102-311X2007000500020-scl","Os indicadores da hanseníase e as estratégias de eliminação da doença, em município endêmico do Estado do Rio de Janeiro, Brasil","Cunha, Mônica Duarte da, Cavaliere, Flávia Amorim Meira, Hércules, Flávio Marcondes, Duraes, Sandra Maria Barbosa, Oliveira, Maria Leide Wal-Del-Rey de, Matos, Haroldo José de","Cadernos de Saúde Pública; 23(5); 1187-1197","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500020&lang=pt" 
"S0102-311X2007000500022-scl","Desigualdades sócio-espaciais da adequação das informações de nascimentos e óbitos do Ministério da Saúde, Brasil, 2000-2002","Andrade, Carla Lourenço Tavares de, Szwarcwald, Célia Landmann","Cadernos de Saúde Pública; 23(5); 1207-1216","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500022&lang=pt" 
"S0102-311X2007000500023-scl","Acesso à alimentação escolar e estado nutricional de escolares no Nordeste e Sudeste do Brasil, 1997","Burlandy, Luciene, Anjos, Luiz Antonio dos","Cadernos de Saúde Pública; 23(5); 1217-1226","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000500023&lang=pt" 
"S0102-311X2007000500018-spa","A estética do grotesco e a produção audiovisual para a educação em saúde: segregação ou empatia? O caso das leishmanioses no Brasil","Pimenta, Denise Nacif, Leandro, Anita, Schall, Virgínia Torres","Cadernos de Saúde Pública; 23(5); 1161-1171","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500018&lang=pt" 
"S0102-311X2007000500019-spa","Distribuição espacial da taxa de mortalidade infantil e principais determinantes no Ceará, Brasil, no período 2000-2002","Bezerra Filho, José Gomes, Kerr, Lígia Regina Franco Sansigolo, Miná, Daniel de Lima, Barreto, Maurício Lima","Cadernos de Saúde Pública; 23(5); 1173-1185","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500019&lang=pt" 
"S0102-311X2007000500001-spa","Doença inflamatória intestinal: qual a relevância da doença no Brasil?","Zaltman, Cyrla","Cadernos de Saúde Pública; 23(5); 992-993","Cadernos de Saúde Pública","Inglês, Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500001&lang=pt" 
"S0102-311X2007000500002-spa","Evaluation of STD/AIDS prevention programs: a review of approaches and methodologies","Cruz, Marly Marques da, Santos, Elizabeth Moreira dos, Monteiro, Simone","Cadernos de Saúde Pública; 23(5); 995-1003","Cadernos de Saúde Pública","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500002&lang=pt" 
"S0102-311X2007000500003-spa","Exposição ambiental a interferentes endócrinos com atividade estrogênica e sua associação com distúrbios puberais em crianças","Alves, Crésio, Flores, Lindiana Chagas, Cerqueira, Taís Souza, Toralles, Maria Betânia P.","Cadernos de Saúde Pública; 23(5); 1005-1014","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500003&lang=pt" 
"S0102-311X2007000500015-spa","Epidemiología de la enfermedad de Chagas en el municipio Andrés Eloy Blanco, Lara, Venezuela: infestación triatomínica y seroprevalencia en humanos","Rodríguez-Bonfante, Claudina, Amaro, Aned, García, María, Mejías Wohlert, Ligia Elena, Guillen, Pamela, Antonio García, Rafael, Álvarez, Naysan, Díaz, Marialejandra, Cárdenas, Elsys, Castillo, Silvia, Bonfante-Garrido, Rafael, Bonfante-Cabarcas, Rafael","Cadernos de Saúde Pública; 23(5); 1133-1140","Cadernos de Saúde Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500015&lang=pt" 
"S0102-311X2007000500014-spa","Atenção à saúde bucal e a descentralização da saúde no Brasil: estudo de dois casos exemplares no Estado da Bahia","Chaves, Sônia Cristina Lima, Vieira-da-Silva, ","Cadernos de Saúde Pública; 23(5); 1119-1131","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500014&lang=pt" 
"S0102-311X2007000500013-spa","Bem-estar psicológico e adolescência: fatores associados","Silva, Ricardo Azevedo da, Horta, Bernardo Lessa, Pontes, Lívia Malta, Faria, Augusto Duarte, Souza, Luciano Dias de Mattos, Cruzeiro, Ana Laura Sica, Pinheiro, Ricardo Tavares","Cadernos de Saúde Pública; 23(5); 1113-1118","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500013&lang=pt" 
"S0102-311X2007000500011-spa","Percepção dos problemas da comunidade: influência de fatores sócio-demográficos e de saúde mental","Marín-León, Leticia, Oliveira, Helenice Bosco de, Barros, Marilisa Berti de Azevedo, Dalgalarrondo, Paulo, Botega, Neury José","Cadernos de Saúde Pública; 23(5); 1089-1097","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500011&lang=pt" 
"S0102-311X2007000500010-spa","Heterocontrole da fluoretação das águas em três cidades no Piauí, Brasil","Silva, Josiene Saibrosa da, Val, Cinthya Melo do, Costa, Juliana Nolêto, Moura, Marcoeli Silva de, Silva, Thais Alves Elias, Sampaio, Fábio Correia","Cadernos de Saúde Pública; 23(5); 1083-1088","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500010&lang=pt" 
"S0102-311X2007000500009-spa","Demographic dynamics of the Suyá, a Jê people of the Xingu Indigenous Park, Central Brazil, 1970-2004","Pagliaro, Heloisa, Carvalho, Natália da Silva, Rodrigues, Douglas, Baruzzi, Roberto G.","Cadernos de Saúde Pública; 23(5); 1071-1081","Cadernos de Saúde Pública","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500009&lang=pt" 
"S0102-311X2007000500008-spa","Variáveis associadas ao câncer de mama em usuárias de unidades básicas de saúde","Pinho, Valéria Fernandes de Souza, Coutinho, Evandro Silva Freire","Cadernos de Saúde Pública; 23(5); 1061-1069","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500008&lang=pt" 
"S0102-311X2007000500007-spa","Resistência do Mycobacterium tuberculosis às drogas em pacientes HIV+ em cinco municípios da Baixada Santista, São Paulo, Brasil","Rozman, Luciana Martins, Santo, Augusto Hasiak, Rozman, Mauro Abrahão","Cadernos de Saúde Pública; 23(5); 1051-1059","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500007&lang=pt" 
"S0102-311X2007000500006-spa","A doença mental feminina em Porto Alegre, Rio Grande do Sul, Brasil (1870-1910)","Vasconcellos, Cristiane Teresinha de Deus Virgili, Vasconcellos, Silvio José Lemos","Cadernos de Saúde Pública; 23(5); 1041-1049","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500006&lang=pt" 
"S0102-311X2007000500005-spa","Avaliação de políticas públicas de segurança alimentar e combate à fome no período de 1995-2002: 1 - Abordagem metodológica","Santos, Sandra Maria Chaves dos, Santos, Leonor Maria Pacheco","Cadernos de Saúde Pública; 23(5); 1029-1040","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500005&lang=pt" 
"S0102-311X2007000500012-spa","Spatial analysis for stratification of priority malaria control areas, Mato Grosso State, Brazil","Atanaka-Santos, Marina, Souza-Santos, Reinaldo, Czeresnia, Dina","Cadernos de Saúde Pública; 23(5); 1099-1112","Cadernos de Saúde Pública","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500012&lang=pt" 
"S0102-311X2007000500016-spa","Levantamento de dados sobre o conhecimento e informação acerca dos medicamentos genéricos em uma população de pacientes do serviço de saúde ambulatorial do Recife, Pernambuco, Brasil","Rocha, Chiara Erminia da, Barros, José Augusto Cabral de, Silva, Maria Dolores Paes","Cadernos de Saúde Pública; 23(5); 1141-1150","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500016&lang=pt" 
"S0102-311X2007000500004-spa","Uma aplicação do sensoriamento remoto para a investigação de endemias urbanas","Correia, Virginia Ragoni de Moraes, Monteiro, Antônio Miguel Vieira, Carvalho, Marilia Sá, Werneck, Guilherme Loureiro","Cadernos de Saúde Pública; 23(5); 1015-1028","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000500004&lang=pt" 
"S0124-00642007000200010-col","Serotipo, Patrón de Infección y Dengue Hemorrágico en Área Endémica Colombiana","Ocazionez, Raquel E, Gómez, Sergio Y, M. Cortés, Fabián","Revista de Salud Pública; 9(2); 262-274","Revista de Salud Pública","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642007000200010&lang=pt" 
"S0124-00642007000200007-col","Caracterización Psiquiátrica y Social del Intento Suicida Atendido en una Clínica Infantil, 2003-2005","Pérez-Olmos, Isabel, Rodríguez-Sandoval, Esther, Dussán-Buitrago, Mónica M., Ayala-Aguilera, Juan P.","Revista de Salud Pública; 9(2); 230-240","Revista de Salud Pública","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642007000200007&lang=pt" 
"S0124-00642007000200011-col","Exposición a Solventes Orgánicos y Efectos Genotóxicos en Trabajadores de Fábricas de Pinturas en Bogotá","Cárdenas-Bustamante, Omayda, Varona-Uribe, Marcela, Patiño-Florez, Rosa I., Groot-Restrepo, Helena, Sicard-Suárez, Diana, M. Tórres-Carvajal, María, Pardo-Pardo, Darío","Revista de Salud Pública; 9(2); 275-288","Revista de Salud Pública","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642007000200011&lang=pt" 
"S0124-00642007000200003-col","Obesidad como Factor de Riesgo para Trastornos Metabólicos en Adolescentes Mexicanos, 2005","Marcos-Daccarett, Nydia J., Núñez-Rocha, Georgina M., Salinas- Martínez, Ana M., Santos-Ayarzagoitia, Magaly, Decanini-Arcaute, Horacio","Revista de Salud Pública; 9(2); 180-193","Revista de Salud Pública","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642007000200003&lang=pt" 
"S0124-00642007000200006-col","Consumo de Sustancias Psicoactivas en Adolescentes, Bucaramanga, Colombia, 1996-2004","Martínez-Mantilla, Jorge A., Amaya-Naranjo, Walter, Campillo, Horacio A., Rueda-Jaimes, Germán E., Campo-Arias, Adalberto, Díaz-Martínez, Luis A.","Revista de Salud Pública; 9(2); 215-229","Revista de Salud Pública","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642007000200006&lang=pt" 
"S0124-00642007000200009-col","Seroprevalencia de Anticuerpos para Virus Linfotrópicos Humanos (HTLV I/II) en donantes de sangre de una Clínica de Bogotá, Colombia. 1999-2004","Martínez-Nieto, Oscar, Isaza-Ruget, Mario, Rangel-Espinosa, Nancy, Morales-Reyes, Olga L.","Revista de Salud Pública; 9(2); 253-261","Revista de Salud Pública","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642007000200009&lang=pt" 
"S0124-00642007000200005-col","Salud y Regímenes Políticos: ¿Presidencialismo o Parlamentarismo para Colombia?","Idrovo, Alvaro J.","Revista de Salud Pública; 9(2); 205-214","Revista de Salud Pública","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642007000200005&lang=pt" 
"S0124-00642007000200004-col","Aleitamento Natural, Aleitamento Artificial, Hábitos de Sucção e Maloclusões em Pré-escolares Brasileiros","Leite-Cavalcanti, Alessandro, Medeiros-Bezerra, Priscila K., Moura, Cristiano","Revista de Salud Pública; 9(2); 194-204","Revista de Salud Pública","Português","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642007000200004&lang=pt" 
"S0124-00642007000200001-col","La Salud Pública en la Sociedad del Riesgo","Eslava C., Juan Carlos","Revista de Salud Pública; 9(2); 165-165","Revista de Salud Pública","Inglês, Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642007000200001&lang=pt" 
"S0124-00642007000200002-col","Gasto Nacional en Salud de Colombia 1993-2003: Composición y Tendencias","Barón-Leguizamón, Gilberto","Revista de Salud Pública; 9(2); 167-179","Revista de Salud Pública","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642007000200002&lang=pt" 
