"S0042-96862008000800030-spa","Integrating cervical cancer prevention in HIV/AIDS treatment and care programmes","Mwanahamuntu, Mulindi H, Sahasrabuddhe, Vikrant V, Stringer, Jeffrey SA, Parham, Groesbeck P","Bulletin of the World Health Organization; 86(8); D-E","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000800030&lang=pt" 
"S1413-86702008000400017-scl","Blastocystis sp. and other intestinal parasites in hemodialysis patients","Kulik, Rose Anne, Falavigna, Dina Lúcia Morais, Nishi, Letícia, Araujo, Silvana Marques","Brazilian Journal of Infectious Diseases; 12(4); 338-341","Brazilian Journal of Infectious Diseases","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702008000400017&lang=pt" 
"S1413-86702008000400018-scl","Lipodystrophic syndrome in children and adolescents infected with the human immunodeficiency virus","Alves, Crésio, Oliveira, Ana Cláudia, Brites, Carlos","Brazilian Journal of Infectious Diseases; 12(4); 342-348","Brazilian Journal of Infectious Diseases","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702008000400018&lang=pt" 
"S1561-29532008000200001-cub","Importancia del sitio diabetes mellitus en Infomed.","Díaz Díaz, Oscar","Revista Cubana de Endocrinología; 19(2); -","Revista Cubana de Endocrinología","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532008000200001&lang=pt" 
"S1561-29532008000200003-cub","Asociación entre variables hormonales y clínicas y el resultado del ultrasonido ginecológico en mujeres con síndrome metabólico.","Ovies Carballo, Gisel, Domínguez Alonso, Emma, Verdeja Varela, Olga L, Zamora Recinos, Hugo","Revista Cubana de Endocrinología; 19(2); -","Revista Cubana de Endocrinología","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532008000200003&lang=pt" 
"S1561-29532008000200004-cub","La carga de la diabetes en Cuba, período 1990-2005.","Domínguez Alonso, Emma, Seuc Jo, Armando H, Díaz Díaz, Oscar, Aldana Padilla, Deysi","Revista Cubana de Endocrinología; 19(2); -","Revista Cubana de Endocrinología","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532008000200004&lang=pt" 
"S1561-29532008000200006-cub","Comentarios sobre la participación de la atención primaria de salud en el niño y el adolescente con diabetes.","González Fernández, Pedro","Revista Cubana de Endocrinología; 19(2); -","Revista Cubana de Endocrinología","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532008000200006&lang=pt" 
"S1561-29532008000200008-cub","El desafío de vivir con enfermedades endocrinas: algunas anotaciones para la atención en salud","Ledón Llanes, Loraine","Revista Cubana de Endocrinología; 19(2); -","Revista Cubana de Endocrinología","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532008000200008&lang=pt" 
"S0120-56332008000400006-col","Foramen ovale permeable y ataque criptogénico: Papel de la ecocardiografía y estado del arte","Jaramillo U, Mario H","Revista Colombiana de Cardiología; 15(4); 184-192","Revista Colombiana de Cardiología","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332008000400006&lang=pt" 
"S0120-56332008000400005-col","Resistencia al ácido acetil salicílico y al clopidogrel: una entidad clínica emergente","Lugo, José J, Hurtado, Edgar F, Calderón, Luis I, Gómez, Germán, Castro, Pablo, Estrada, Gilberto, Fonseca, Jaime A","Revista Colombiana de Cardiología; 15(4); 172-183","Revista Colombiana de Cardiología","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332008000400005&lang=pt" 
"S0120-56332008000400004-col","En pacientes de alto riesgo, mientras más bajo el colesterol de baja densidad (c-LDL), mejor: ¿Qué tan bajo y cuál es su grado de recomendación y nivel de evidencia?","Merchán, Alonso","Revista Colombiana de Cardiología; 15(4); 165-172","Revista Colombiana de Cardiología","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332008000400004&lang=pt" 
"S0103-63512008000200001-scl","O &quot;Outubro&quot; de Marx","Paula, João Antonio de","Nova Economia; 18(2); 167-190","Nova Economia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-63512008000200001&lang=pt" 
"S0103-63512008000200002-scl","Consolidação fiscal nos Estados brasileiros: uma análise de duração","Rocha, Bruno de Paula, Rocha, Fabiana","Nova Economia; 18(2); 193-223","Nova Economia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-63512008000200002&lang=pt" 
"S0103-63512008000200003-scl","Os vetores de expansão da atividade imobiliária em Belo Horizonte: 1994-2003","Paixão, Luiz Andrés, Abramo, Pedro","Nova Economia; 18(2); 229-263","Nova Economia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-63512008000200003&lang=pt" 
"S0103-63512008000200004-scl","A experiência internacional de regimes de metas de inflação: uma análise com painel dinâmico","Rocha, Marcos, Oreiro, José Luís","Nova Economia; 18(2); 267-291","Nova Economia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-63512008000200004&lang=pt" 
"S0103-63512008000200005-scl","Padrões de eficiência no comércio: definições e implicações normativas","Martins, Marcilene","Nova Economia; 18(2); 293-313","Nova Economia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-63512008000200005&lang=pt" 
"S0101-74382008000200004-scl","Multicriteria approach to data envelopment analysis","Vieira Junior, Hélcio","Pesquisa Operacional; 28(2); 231-242","Pesquisa Operacional","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-74382008000200004&lang=pt" 
"S0718-16202008000200001-chl","Grape and wine phenolics: Observations and recent findings","Kennedy, James A","Ciencia e investigación agraria; 35(2); 107-120","Ciencia e investigación agraria","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202008000200001&lang=pt" 
"S0718-16202008000200002-chl","Control de Oxalis latifolia: Revisión y propuestas para su mejoramiento","Royo-Esnal, Aritz, López, María Luisa","Ciencia e investigación agraria; 35(2); 121-136","Ciencia e investigación agraria","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202008000200002&lang=pt" 
"S0718-16202008000200003-chl","Mapeo de loci de caracteres cuantitativos (QTL) usando un enfoque multivariado","Mora, Freddy, Santos, Alexandra I, Scapim, Carlos A","Ciencia e investigación agraria; 35(2); 137-145","Ciencia e investigación agraria","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202008000200003&lang=pt" 
"S0718-16202008000200004-chl","Evolución del daño por insolación de manzanas &#039;Granny Smith&#039; durante el almacenaje refrigerado","Contreras, Carolina, Zoffoli, Juan Pablo, Alcalde, José Antonio, Ayala, Marlene","Ciencia e investigación agraria; 35(2); 147-157","Ciencia e investigación agraria","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202008000200004&lang=pt" 
"S0718-16202008000200005-chl","Screening of white rot fungal species for their capacity to degrade lindane and other isomers of hexachlorocyclohexane (HCH)","Quintero, Juan C, Moreira, María T, Feijoo, Gumersindo, Lema, Juan M","Ciencia e investigación agraria; 35(2); 159-167","Ciencia e investigación agraria","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202008000200005&lang=pt" 
"S0718-16202008000200006-chl","Aceptación diferenciada de alimentos transgénicos de origen vegetal y animal en la Región de La Araucanía, Chile","Schnettler, Berta, Sepúlveda, Oriana, Ruiz, Danilo","Ciencia e investigación agraria; 35(2); 169-180","Ciencia e investigación agraria","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202008000200006&lang=pt" 
"S0718-16202008000200007-chl","Aplicación de la Norma Chilena Oficial de denominación de origen botánico de la miel para la caracterización de la producción apícola","Montenegro, Gloria, Gómez, Miguel, Díaz-Forestier, Javiera, Pizarro, Rodrigo","Ciencia e investigación agraria; 35(2); 181-190","Ciencia e investigación agraria","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202008000200007&lang=pt" 
"S0718-16202008000200008-chl","Efecto del tamaño de trampas adhesivas amarillas para el muestreo de Frankliniella occidentalis en pimiento (Capsicum annum) en invernadero","Carrizo, Paola","Ciencia e investigación agraria; 35(2); 191-197","Ciencia e investigación agraria","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202008000200008&lang=pt" 
"S0718-16202008000200009-chl","Physical and spectroscopic characterization of Pakistani honey","ur-Rehman, Saif, Farooq Khan, Zia, Maqbool, Tahir","Ciencia e investigación agraria; 35(2); 199-204","Ciencia e investigación agraria","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202008000200009&lang=pt" 
"S0718-16202008000200010-chl","Impact of odor signáis on Cycloneda sanguínea (Coleóptera: Coccinellidae) searching behavior","Heit, Guillermo E, Cohén, Graciela, Mareggiani, Graciela","Ciencia e investigación agraria; 35(2); 205-210","Ciencia e investigación agraria","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202008000200010&lang=pt" 
"S0718-16202008000200011-chl","Efficacy of chemical and biological strategies for controlling the soybean brown spot (Septoria glycines)","Mantecón, Jorge D","Ciencia e investigación agraria; 35(2); 211-214","Ciencia e investigación agraria","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202008000200011&lang=pt" 
"S0718-16202008000200012-chl","Efecto del coadyuvante siliconado e insecticidas en el control del chanchito blanco de la vid, Pseudococcus viburni (Hemiptera: Pseudococcidae)","Sazo, Luis, Araya, Jaime E, de la Cerda, José","Ciencia e investigación agraria; 35(2); 215-222","Ciencia e investigación agraria","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202008000200012&lang=pt" 
"S0120-56332008000400003-col","Comportamiento de la TSH y la T4 en una cohorte de pacientes con arritmia cardiaca tratados con amiodarona u otros antiarrítmicos","Vargas, Erwing A, González, Javier D, Pérez, María T, Granados, Carlos E, Gómez, Efraín A","Revista Colombiana de Cardiología; 15(4); 161-164","Revista Colombiana de Cardiología","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332008000400003&lang=pt" 
"S0120-56332008000400002-col","La epidemia de las enfermedades cardiometabólicas en latinoamérica: características diferentes que acciones particulares","López-Jaramillo, Patricio","Revista Colombiana de Cardiología; 15(4); 153-160","Revista Colombiana de Cardiología","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332008000400002&lang=pt" 
"S0120-56332008000400001-col","Factores de riesgo cardiovascular: guias de prevención primaria (una propuesta)","Vera-Delgado, Adolfo","Revista Colombiana de Cardiología; 15(4); 149-152","Revista Colombiana de Cardiología","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332008000400001&lang=pt" 
"S0120-56332008000400007-col","Uso rutinario del balón de contra-pulsación aórtica preoperatorio en pacientes con enfermedad del tronco común izquierdo sometidos a cirugía de revascularización coronaria","Fernández, Andrés, Uribe, Carlos, Villegas, Francisco A, Fernández, Darío, Porras, Álvaro","Revista Colombiana de Cardiología; 15(4); 193-202","Revista Colombiana de Cardiología","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332008000400007&lang=pt" 
"S0718-34372008000200001-chl","ELECCIONES Y DECISIONES","Vivanco Martínez, Ángela","Revista chilena de derecho; 35(2); 221-222","Revista chilena de derecho","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372008000200001&lang=pt" 
"S0718-34372008000200002-chl","LESIONES Y VIOLENCIA INTRAFAMILIAR","Van Weezel de la Cruz, Alex","Revista chilena de derecho; 35(2); 223-259","Revista chilena de derecho","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372008000200002&lang=pt" 
"S0718-34372008000200003-chl","EL CONCEPTO DE PATRIMONIO Y SU CONTENIDO EN EL DELITO DE ESTAFA","Schlack Muñoz, Andrés","Revista chilena de derecho; 35(2); 261-292","Revista chilena de derecho","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372008000200003&lang=pt" 
"S0718-34372008000200004-chl","LAS GARANTÍAS DEL ACREEDOR FRENTE AL INCUMPLIMIENTO: ESPECIAL REFERENCIA A LA BOLETA BANCARIA DE GARANTÍA","Aedo Barrena, Cristián","Revista chilena de derecho; 35(2); 293-310","Revista chilena de derecho","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372008000200004&lang=pt" 
"S0718-34372008000200005-chl","LA DOBLE NATURALEZA DE DEUDA HEREDITARIA Y ASIGNACIÓN HEREDITARIA FORZOSA DE LOS ALIMENTOS DEBIDOS POR LEY A CIERTAS PERSONAS","Guzmán Brito, Alejandro","Revista chilena de derecho; 35(2); 311-339","Revista chilena de derecho","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372008000200005&lang=pt" 
"S0718-34372008000200006-chl","EL CONCEPTO DE LIBERTAD RELIGIOSA EN ALGUNOS INSTRUMENTOS INTERNACIONALES SOBRE DERECHOS HUMANOS QUE VINCULAN JURÍDICAMENTE AL ESTADO DE CHILE","Badilla Poblete, Elvira","Revista chilena de derecho; 35(2); 341-364","Revista chilena de derecho","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372008000200006&lang=pt" 
"S0718-34372008000200007-chl","ALCALDE RODRÍGUEZ, ENRIQUE (2007): LA SOCIEDAD ANÓNIMA, AUTONOMÍA PRIVADA, INTERÉS SOCIAL Y CONFLICTOS DE INTERÉS","Guerrero Valenzuela, Roberto","Revista chilena de derecho; 35(2); 365-366","Revista chilena de derecho","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372008000200007&lang=pt" 
"S0718-34372008000200008-chl","CORRAL TALCIANI, HERNÁN (2007): DERECHO CIVIL Y PERSONA HUMANA. CUESTIONES DEBATIDAS","Silva Bascuñán, Alejandro","Revista chilena de derecho; 35(2); 367-369","Revista chilena de derecho","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372008000200008&lang=pt" 
"S0718-34372008000200009-chl","IN MEMORIAM DEL PRESBÍTERO ALBERTO VILLARROEL CARMONA","López Manzini, Valeria","Revista chilena de derecho; 35(2); 371-372","Revista chilena de derecho","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372008000200009&lang=pt" 
"S0718-34372008000200010-chl","REFLEXIONES ACERCA DEL JUICIO LIMÍTROFE DE PERÚ CONTRA CHILE, ANTE LA CORTE INTERNACIONAL DE JUSTICIA","Fernández Illanes, Samuel","Revista chilena de derecho; 35(2); 373-383","Revista chilena de derecho","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372008000200010&lang=pt" 
"S0718-34372008000200011-chl","TRANSPARENCIA DE LA FUNCIÓN PÚBLICA Y ACCESO A LA INFORMACIÓN DE LA ADMINISTRACIÓN DEL ESTADO: UNA NORMATIVA PARA CHILE","Vivanco Martínez, Ángela","Revista chilena de derecho; 35(2); 371-391","Revista chilena de derecho","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372008000200011&lang=pt" 
"S0718-34372008000200012-chl","CONTRAPUNTO SOBRE EL ROL DE LA CONTRALORÍA GENERAL DE LA REPÚBLICA","Vergara, Alejandro, Zúñiga, Francisco","Revista chilena de derecho; 35(2); 393-398","Revista chilena de derecho","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372008000200012&lang=pt" 
"S0718-50732008000200001-chl","Simulación digital de procesos de construcción de estructura en concreto: casos de estudio práctico en Bogotá","Echeverry, Diego, Páez, Holmes, Mesa, Harrison","Revista ingeniería de construcción; 23(2); 64-71","Revista ingeniería de construcción","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50732008000200001&lang=pt" 
"S0718-50732008000200002-chl","Losas de concreto reforzadas con acero inoxidable de desecho","Pérez González, Jorge Alberto","Revista ingeniería de construcción; 23(2); 72-81","Revista ingeniería de construcción","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50732008000200002&lang=pt" 
"S0718-50732008000200003-chl","Experiences of success in industrial plants projects","Forcada, Nuria, Casals, Miquel, Gangolells, Marta, Roca, Xavier, Fuertes, Alba","Revista ingeniería de construcción; 23(2); 82-93","Revista ingeniería de construcción","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50732008000200003&lang=pt" 
"S0718-50732008000200004-chl","Impactos ambientales en la ciudad de Manaus: una búsqueda de comprensión","Damasceno do Nascimento, Eveline Maria, Caldas Torres, Iraildes","Revista ingeniería de construcción; 23(2); 94-101","Revista ingeniería de construcción","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50732008000200004&lang=pt" 
"S0718-50732008000200005-chl","3CV+2: modelo de calidad para la construcción de la vivienda","García Rodríguez, Salvador, Solís Flores, Juan Pablo","Revista ingeniería de construcción; 23(2); 102-111","Revista ingeniería de construcción","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50732008000200005&lang=pt" 
"S0718-50732008000200006-chl","Enhancing R&amp;D&amp;i through standardization and certification: the case of the Spanish construction industry","Pellicer, Eugenio, Yepes, Víctor, Correa, Christian, Martínez, Germán","Revista ingeniería de construcción; 23(2); 112-121","Revista ingeniería de construcción","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50732008000200006&lang=pt" 
"S1676-24442008000400007-scl","Ocorrência de hemoglobina S no estado de Mato Grosso do Sul, Brasil","Holsbach, Denise Rodrigues, Ivo, Maria Lúcia, Honer, Michael Robin, Rigo, Leonardo, Botelho, Carlos Augusto de Oliveira","Jornal Brasileiro de Patologia e Medicina Laboratorial; 44(4); 277-282","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442008000400007&lang=pt" 
"S1676-24442008000400011-scl","Optimization of methods to assess mitochondrial DNA in archival paraffin-embedded tissues from mammary canine tumors","Bertagnolli, Angélica C., Máximo, Valdemar, van Asch, Bárbara, Amorim, António, Cirnes, Luis, Soares, Paula, Cassali, Geovanni D.","Jornal Brasileiro de Patologia e Medicina Laboratorial; 44(4); 305-308","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442008000400011&lang=pt" 
"S1676-24442008000400009-scl","Múltiplos melanomas malignos em área de cicatriz de queimadura: relato de caso e revisão da literatura","Maion, Victor Hugo, Guilherme, Elisete Lopes, Germano, Carla Maria Ramos, Avó, Lucimar Retto da Silva de","Jornal Brasileiro de Patologia e Medicina Laboratorial; 44(4); 287-292","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442008000400009&lang=pt" 
"S1676-24442008000400005-scl","Monitoramento em cabine de segurança biológica: manipulação de cepas e descontaminação em um laboratório de micobactérias","Ueki, Suely Yoko Mizuka, Chimara, Erica, Yamauchi, Jonas Umeoka, Latrilha, Fábio de Oliveira, Simeão, Fernanda Cristina dos Santos, Moniz, Letícia Lisboa, Giampaglia, Carmen Maria Saraiva, Telles, Maria Alice da Silva","Jornal Brasileiro de Patologia e Medicina Laboratorial; 44(4); 263-269","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442008000400005&lang=pt" 
"S1676-24442008000400004-scl","Mecanismos fisiopatogênicos e diagnóstico laboratorial da infecção causada pela Entamoeba histolytica","Santos, Fred Luciano Neves, Soares, Neci Matos","Jornal Brasileiro de Patologia e Medicina Laboratorial; 44(4); 249-261","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442008000400004&lang=pt" 
"S1676-24442008000400006-scl","Variabilidade genética de amostras de Salmonella Typhi isoladas de surto e de casos esporádicos ocorridos em Belém, Brasil","Bastos, Flávia Corrêa, Lima, Karla Valéria Batista, Sá, Lena Lílian Canto de, Souza, Cintya de Oliveira, Lopes, Maria Luíza, Ramos, Francisco Lúzio de Paula","Jornal Brasileiro de Patologia e Medicina Laboratorial; 44(4); 271-276","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442008000400006&lang=pt" 
"S0718-19572008000200001-chl","Louis Henry DiSalvo Chalfant (1940-2008)","Vásquez, Julio A","Revista de biología marina y oceanografía; 43(2); i-ii","Revista de biología marina y oceanografía","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-19572008000200001&lang=pt" 
"S0718-19572008000200002-chl","Revisión bibliográfica de especies endoparásitas y hospedadoras de sistemas acuáticos de Chile","Muñoz, Gabriela, Olmos, Viviana","Revista de biología marina y oceanografía; 43(2); 173-245","Revista de biología marina y oceanografía","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-19572008000200002&lang=pt" 
"S0718-19572008000200003-chl","Parámetros poblacionales de la jaiba azul Callinectes sapidus (Rathbun, 1896) en la bahía de Chetumal, Quintana Roo, México","Rosas-Correa, Carmen O, Navarrete, Alberto de Jesús","Revista de biología marina y oceanografía; 43(2); 247-253","Revista de biología marina y oceanografía","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-19572008000200003&lang=pt" 
"S0718-19572008000200004-chl","Infracomunidades de parásitos eumetazoos del bagre de mar Aphos porosus (Valenciennes, 1837) (Actinopterygii: Batrachoidiformes) en Chile central","Cortés, Yurima, Muñoz, Gabriela","Revista de biología marina y oceanografía; 43(2); 255-263","Revista de biología marina y oceanografía","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-19572008000200004&lang=pt" 
"S0718-19572008000200005-chl","Pseudione tuberculata Richardson, 1904 (Isopoda: Bopyridae): a parasite of juveniles of the king crab Lithodes santolla (Molina, 1782) (Anomura: Lithodidae) in the Magellan Strait, Chile","Cañete, Juan I, Cárdenas, César A, Oyarzún, Sylvia, Plana, Jordi, Palacios, Mauricio, Santana, Mario","Revista de biología marina y oceanografía; 43(2); 265-274","Revista de biología marina y oceanografía","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-19572008000200005&lang=pt" 
"S0718-19572008000200006-chl","Fotóforos subcutáneos en el calamar gigante Dosidicus gigas (d&#039;Orbigny, 1835) (Cephalopoda: Ommastrephidae)","Lohrmann, Karin B","Revista de biología marina y oceanografía; 43(2); 275-284","Revista de biología marina y oceanografía","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-19572008000200006&lang=pt" 
"S0718-19572008000200007-chl","Análisis de las temporadas de veda en la explotación marina de camarones del Golfo de Tehuantepec, México","Cervantes-Hernández, Pedro, Gallardo-Berumen, María Isabel, Ramos-Cruz, Sebastián, Gómez-Ponce, Mario Alejandro, Gracia Gasca, Adolfo","Revista de biología marina y oceanografía; 43(2); 285-294","Revista de biología marina y oceanografía","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-19572008000200007&lang=pt" 
"S0718-19572008000200008-chl","Food habits of the yellow snapper Lutjanus argentiventris (Peters, 1869) (Percoidei: Lutjanidae) in La Paz Bay, Mexico","Vázquez, Rosa I, Rodríguez, Jesús, Abitia, Leonardo A, Galván, Felipe","Revista de biología marina y oceanografía; 43(2); 295-302","Revista de biología marina y oceanografía","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-19572008000200008&lang=pt" 
"S0718-19572008000200009-chl","Marine diatoms from Buenos Aires coastal waters (Argentina). V. Species of the genus Chaetoceros","Sunesen, Inés, Hernández-Becerril, David U, Sar, Eugenia A","Revista de biología marina y oceanografía; 43(2); 303-326","Revista de biología marina y oceanografía","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-19572008000200009&lang=pt" 
"S0718-19572008000200010-chl","Reproductive biology of the spotback skate, Atlantoraja castelnaui (Ribeiro, 1907) (Chondrichthyes, Rajidae), in southeastern Brazilian waters","Oddone, María C, Amorim, Alberto F, Mancini, Patricia L","Revista de biología marina y oceanografía; 43(2); 327-334","Revista de biología marina y oceanografía","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-19572008000200010&lang=pt" 
"S0718-19572008000200011-chl","El alga invasora Undaria pinnatifida (Harvey) Suringar en la Ría Deseado (Patagonia austral, Argentina): ciclo del esporofito y factores ambientales determinantes de su distribución","Martin, Juan P, Bastida, Ricardo","Revista de biología marina y oceanografía; 43(2); 335-344","Revista de biología marina y oceanografía","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-19572008000200011&lang=pt" 
"S0718-19572008000200012-chl","Starvation effects on physiological parameters and biochemical composition of the hepatopancreas of the southern king crab Lithodes santolla (Molina, 1782)","Comoglio, Laura, Goldsmit, Jesica, Amin, Oscar","Revista de biología marina y oceanografía; 43(2); 345-353","Revista de biología marina y oceanografía","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-19572008000200012&lang=pt" 
"S0718-19572008000200013-chl","Análisis de la morfología ósea de peces de la laguna costera Mar Chiquita, Argentina","Deli Antoni, Mariana Y, González Castro, Mariano, Díaz de Astarloa, Juan M","Revista de biología marina y oceanografía; 43(2); 355-380","Revista de biología marina y oceanografía","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-19572008000200013&lang=pt" 
"S0718-19572008000200014-chl","Spawning and early nursery areas of anchoveta Engraulis ringens Jenyns, 1842 in fjords of southern Chile","Bustos, Claudia A, Landaeta, Mauricio F, Balbontín, Fernando","Revista de biología marina y oceanografía; 43(2); 381-389","Revista de biología marina y oceanografía","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-19572008000200014&lang=pt" 
"S0718-19572008000200015-chl","Effect of condition index on allometric relationships of clearance rate in Mytilus galloprovincialis Lamarck, 1819","Filgueira, Ramón, Labarta, Uxío, Fernández-Reiriz, María José","Revista de biología marina y oceanografía; 43(2); 391-398","Revista de biología marina y oceanografía","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-19572008000200015&lang=pt" 
"S0718-19572008000200016-chl","Patterns of distribution of the hermit crab Loxopagurus loxochelis (Moreira, 1901) (Decapoda, Diogenidae) in two coastal areas of southern Brazil","Ayres-Peres, Luciane, Mantelatto, Fernando L","Revista de biología marina y oceanografía; 43(2); 399-411","Revista de biología marina y oceanografía","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-19572008000200016&lang=pt" 
"S0718-19572008000200017-chl","Leucistic South American sea lion in Chile, with a review of anomalously color in otariids","Acevedo, Jorge, Aguayo, Mauricio","Revista de biología marina y oceanografía; 43(2); 413-417","Revista de biología marina y oceanografía","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-19572008000200017&lang=pt" 
