"S1028-47962007000100002-cub","Revista Cubana de Plantas Medicinales (1998-2006)","Rodríguez Luis, Yraida","Revista Cubana de Plantas Medicinales; 12(1); -","Revista Cubana de Plantas Medicinales","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962007000100002&lang=pt" 
"S0370-44672007000100010-scl","Evolução temporal da interfase aço inoxidável P558/solução de cloreto de sódio por espectroscopia de impedância eletroquímica","Jaimes, Ruth Flavia Vera Villamil, Afonso, Mónica Luisa Chaves de Andrade, Agostinho, Silvia Maria Leite, Barbosa, Celso Antonio","Rem: Revista Escola de Minas; 60(1); 63-68","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000100010&lang=pt" 
"S0370-44672007000100002-scl","Tocantins: grande jazida de minério de ferro é descoberta","","Rem: Revista Escola de Minas; 60(1); 7-12","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000100002&lang=pt" 
"S0370-44672007000100001-scl","Carta do Editor","","Rem: Revista Escola de Minas; 60(1); 3-3","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000100001&lang=pt" 
"S0370-44672007000100008-scl","Investigação do efeito do teor de intersticiais sobre o grau de sensitização em aços inoxidáveis ferríticos a 600ºC","Serna-Giraldo, Carlos Augusto, Ide, Cristiane Reis, Magnabosco, Rodrigo, Kunioshi, Clarice Terui, Alonso-Falleiros, Neusa","Rem: Revista Escola de Minas; 60(1); 49-54","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000100008&lang=pt" 
"S0370-44672007000100007-scl","Efeito da chuva ácida em aços inoxidáveis coloridos","Loureiro, Célia Regina de Oliveira, Carvalho, Ciomara Rabelo de, Cardoso, José Antônio, Junqueira, Rosa Maria Rabelo","Rem: Revista Escola de Minas; 60(1); 45-48","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000100007&lang=pt" 
"S0370-44672007000100006-scl","Estudo do comportamento eletroquímico do benzotriazol e benzimidazol na oxidação do aço inoxidável tipo ABNT 304","Tussolini, Martha, Cristiane, Spagnol, Gomes, Everton Carlos, Cunha, Maico Taras da, Rodrigues, Paulo Rogério Pinto","Rem: Revista Escola de Minas; 60(1); 41-44","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000100006&lang=pt" 
"S0370-44672007000100013-scl","Efeito da usinagem na estrutura e propriedades mecânicas do aço superaustenítico ASTM A351 CN3MN","Gravalos, Márcio Tadeu, Martins, Marcelo, Diniz, Anselmo Eduardo, Mei, Paulo Roberto","Rem: Revista Escola de Minas; 60(1); 83-88","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000100013&lang=pt" 
"S0370-44672007000100017-scl","Envelhecimento em um aço inoxidável AISI 304 contendo martensita induzida por deformação","Castro, Cynthia Serra Batista, Sales, Luciana Spíndola, Gonzalez, Berenice Mendonça","Rem: Revista Escola de Minas; 60(1); 111-115","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000100017&lang=pt" 
"S0370-44672007000100023-scl","Efeitos da adição de níquel em ligas ferro-cromo. Parte I: propriedades mecânicas","Bubani, Franco de Castro, Decarli, Célia Cristina Moretti, Marques, Daniel Cirillo, Barbosa, Celso Antonio, Diniz, Anselmo Eduardo, Mei, Paulo Roberto","Rem: Revista Escola de Minas; 60(1); 149-154","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000100023&lang=pt" 
"S0370-44672007000100022-scl","Comportamento plástico do aço inoxidável austenítico em baixa temperatura","Antunes, Augusto Eduardo Baptista, Antunes, Lidia Mikiko Doi","Rem: Revista Escola de Minas; 60(1); 141-147","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000100022&lang=pt" 
"S1516-93322007000100001-scl","Editorial","Lopes, João Luis Callegari","Revista Brasileira de Ciências Farmacêuticas; 43(1); i-ii","Revista Brasileira de Ciências Farmacêuticas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000100001&lang=pt" 
"S1516-93322007000100009-scl","Influência da maceração carbônica e da irradiação ultravioleta nos níveis de trans-resveratrol em vinhos de uva cabernet sauvignon","Bertagnolli, Silvana Maria Michelin, Rossato, Simone Bertazzo, Silva, Vagner Lopes, Cervo, Taciana, Sautter, Cláudia Kachler, Hecktheuer, Luisa Helena, Penna, Neidi Garcia","Revista Brasileira de Ciências Farmacêuticas; 43(1); 71-77","Revista Brasileira de Ciências Farmacêuticas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000100009&lang=pt" 
"S1516-93322007000100007-scl","Riscos de problemas relacionados com medicamentos em pacientes de uma instituição geriátrica","Correr, Cassyano Januário, Pontarolo, Roberto, Ferreira, Luciano César, Baptistão, Silmara Aparecida Martin","Revista Brasileira de Ciências Farmacêuticas; 43(1); 55-62","Revista Brasileira de Ciências Farmacêuticas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000100007&lang=pt" 
"S1516-93322007000100005-scl","Desenvolvimento e validação de metodologia analítica para a determinação do teor de ácido glicólico na matéria-prima e em formulações dermocosméticas","Henriques, Bianca Gonzalez, Sousa, Valéria Pereira de, Volpato, Nadia Maria, Garcia, Sheila","Revista Brasileira de Ciências Farmacêuticas; 43(1); 39-45","Revista Brasileira de Ciências Farmacêuticas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000100005&lang=pt" 
"S1516-93322007000100006-scl","Semi-continuous xylitol bioproduction in sugarcane bagasse hydrolysate: effect of nutritional supplementation","Carvalho, Walter, Canilha, Larissa, Silva, Silvio Silvério da","Revista Brasileira de Ciências Farmacêuticas; 43(1); 47-53","Revista Brasileira de Ciências Farmacêuticas","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000100006&lang=pt" 
"S0102-695X2007000100020-scl","Atividade antimicrobiana dos óleos essenciais: uma abordagem multifatorial dos métodos","Nascimento, Paula F.C., Nascimento, Analuiza C., Rodrigues, Carolina S., Antoniolli, Ângelo R., Santos, Patrícia O., Barbosa Júnior, Antônio Márcio, Trindade, Rita C.","Revista Brasileira de Farmacognosia; 17(1); 108-113","Revista Brasileira de Farmacognosia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2007000100020&lang=pt" 
"S0100-83582007000100005-scl","Períodos de interferência das plantas daninhas na cultura da soja nos sistemas de semeadura direta e convencional","Nepomuceno, M., Alves, P.L.C.A., Dias, T.C.S., Pavani, M.C.M.D.","Planta Daninha; 25(1); 43-50","Planta Daninha","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100005&lang=pt" 
"S0100-83582007000100009-scl","Efeito da cobertura morta de milheto (Pennisetum americanum) sobre a eficácia do herbicida metribuzin no controle de Ipomoea grandifolia e Sida rhombifolia","Godoy, M.C., Meschede, D.K., Carbonari, C.A., Correia, M.R., Velini, E.D.","Planta Daninha; 25(1); 79-86","Planta Daninha","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100009&lang=pt" 
"S0100-83582007000100014-scl","Crescimento do eucalipto sob efeito da deriva de glyphosate","Tuffi Santos, L.D., Machado, A.F.L., Viana, R.G., Ferreira, L.R., Ferreira, F.A., Souza, G.V.R.","Planta Daninha; 25(1); 133-137","Planta Daninha","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100014&lang=pt" 
"S0100-83582007000100013-scl","Atrazine and picloram adsorption in organic horizon forest samples under laboratory conditions","Pinho, A.P., Matos, A.T., Morris, L.A., Costa, L.M.","Planta Daninha; 25(1); 125-131","Planta Daninha","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100013&lang=pt" 
"S0100-83582007000100020-scl","Interação entre herbicida e inseticida sobre o milho-pipoca (Zea mays), as plantas daninhas e a lagarta-do-cartucho","Silva, A.A., Jakelaitis, A., Freitas, F.M., Ferreira, L.R., Vivian, R.","Planta Daninha; 25(1); 181-186","Planta Daninha","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100020&lang=pt" 
"S0100-83582007000100019-scl","Tolerância do milheto (Pennisetum americanum) ao 2, 4-D","Pacheco, L.P., Petter, F.A., Câmara, A.C.F., Lima, D.B.C., Procópio, S.O., Barroso, A.L.L., Cargnelutti Filho, A., Silva, I.S.","Planta Daninha; 25(1); 173-179","Planta Daninha","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100019&lang=pt" 
"S0100-83582007000100022-scl","Aspectos metodológicos para análise de depósitos de pulverizações pela determinação dos depósitos pontuais","Souza, R.T., Velini, E.D., Palladini, L.A.","Planta Daninha; 25(1); 195-202","Planta Daninha","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100022&lang=pt" 
"S0100-83582007000100024-scl","Características técnicas de pontas de pulverização LA-1JC e SR-1","Viana, R.G., Ferreira, L.R., Teixeira, M.M., Cecon, P.R., Freitas, F.C.L., Quirino, A.L.S., Santos, M.V.","Planta Daninha; 25(1); 211-218","Planta Daninha","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100024&lang=pt" 
"S0100-83582007000100026-scl","Atividade alelopática do filtrado de cultura produzido por Fusarium solani","Souza Filho, A.P.S., Duarte, M.L.R.","Planta Daninha; 25(1); 227-230","Planta Daninha","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100026&lang=pt" 
"S0535-51332007000100011-ven","Regulación inmuno-testicular y citocinas","Vivas-A, Giovanny, Lozano-H, Jesús, Velasco, Judith","Investigación Clínica; 48(1); 107-121","Investigación Clínica","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332007000100011&lang=pt" 
"S0535-51332007000100010-ven","Diagnóstico y tratamiento de la aciduria metilmalónica: a propósito de un caso","Mahfoud, Antonieta, Domínguez, Carmen L, Pérez, Analy, Rizzo, Cristiano, Merinero, Begoña, Pérez, Belén","Investigación Clínica; 48(1); 99-105","Investigación Clínica","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332007000100010&lang=pt" 
"S0535-51332007000100012-ven","","","Investigación Clínica; 48(1); 123-125","Investigación Clínica","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332007000100012&lang=pt" 
"S0535-51332007000100008-ven","Efecto protector de la melatonina y el tiosulfato de sodio sobre la histopatología y la ultraestructura del riñón en ratas con intoxicación aguda por Paraquat","Ramírez-Zambrano, Elizabeth, Zambrano, Eulogia, Rojas, Gloria, Zambrano, Miguel, Teneud, Luis","Investigación Clínica; 48(1); 81-89","Investigación Clínica","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332007000100008&lang=pt" 
"S0535-51332007000100009-ven","Analysis of CFTR gene mutations and Cystic Fibrosis incidence in the Ecuatorian population","Valle, Édison Patricio, Burgos, Ramiro Israel, Valle, José Rubén, Béjar, Daniela Egas, Ruiz-Cabezas, Juan-Carlos","Investigación Clínica; 48(1); 91-98","Investigación Clínica","Inglês","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332007000100009&lang=pt" 
"S0535-51332007000100002-ven","Experiencia de caries y fluorosis dental en escolares que consumen agua con diferentes concentraciones de fluoruro en Maiquetía, Estado Vargas, Venezuela","Montero, Maglynert, Rojas-Sanchez, Fátima, Socorro, Mairobys, Torres, José, Acevedo, Ana María","Investigación Clínica; 48(1); 5-19","Investigación Clínica","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332007000100002&lang=pt" 
"S0535-51332007000100003-ven","Evaluación de una formulación antioxidante y estimuladora mitocondrial en piel de pacientes con vitiligo vulgar estable","Rojas-Urdaneta, Janeth Elizabeth, Poleo-Romero, Abel Gustavo","Investigación Clínica; 48(1); 21-31","Investigación Clínica","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332007000100003&lang=pt" 
"S0535-51332007000100001-ven","Cryptosporidium: Filogenia y taxonomía","Chacín-Bonilla, Leonor","Investigación Clínica; 48(1); 1-4","Investigación Clínica","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332007000100001&lang=pt" 
"S0535-51332007000100006-ven","Obtención de heterohibridoma productor de anticuerpos monoclonales de tipo IgM contra el antígeno D del sistema Rh","León-González, Graciela, Cruz, Carlos","Investigación Clínica; 48(1); 57-67","Investigación Clínica","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332007000100006&lang=pt" 
"S0535-51332007000100007-ven","Frecuencia e implicaciones clínicas del Anticoagulante Lúpico en pacientes con Insuficiencia Renal Crónica Estadio V en Programa de Hemodiálisis en Maracaibo, Venezuela","Fernández-Abreu, Mary C, Diez-Ewald, María, Briceño, Soledad, Torres-Guerra, Enrique, Rodríguez, Zulay, Fernández, Nelson","Investigación Clínica; 48(1); 69-79","Investigación Clínica","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332007000100007&lang=pt" 
"S0535-51332007000100004-ven","Differential expression of HSP70 and ultrastructure of heart and liver tissues of rats treated with adriamycin: protective role of L-carnitine","Strauss, Mirian, Porras, Noraidys","Investigación Clínica; 48(1); 33-43","Investigación Clínica","Inglês","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332007000100004&lang=pt" 
"S0535-51332007000100005-ven","Black hispanics have a worse cardiovascular risk profile than mixed hispanics in Venezuela","Ryder, Elena, Silva, Eglee, Sulbarán, Tulio, Fernández, Virginia, Campos, Gilberto, Calmon, Gustavo, Clavell, Emilio, Raleigh, Xiomara, Florez, Hermes","Investigación Clínica; 48(1); 45-55","Investigación Clínica","Inglês","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332007000100005&lang=pt" 
"S0100-83582007000100001-scl","Revisão de modelos matemáticos da dinâmica do banco de sementes de plantas daninhas em agrossistemas","Vismara, L.S., Oliveira, V.A., Karam, D.","Planta Daninha; 25(1); 1-11","Planta Daninha","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100001&lang=pt" 
"S0100-83582007000100002-scl","Vegetative and reproductive development of Costa Rican weedy rice compared with commercial rice (Oryza sativa)","Sánchez-Olquín, E., Arrieta-Espinoza, G., Espinoza Esquivel, A.M.","Planta Daninha; 25(1); 13-23","Planta Daninha","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100002&lang=pt" 
"S0100-83582007000100003-scl","Leaf blade quantitative anatomy of sugarcane cultivars and clones","Ferreira, E.A., Ventrella, M.C., Santos, J.B., Barbosa, M.H.P., Silva, A.A., Procópio, S.O., Silva, E.A.M.","Planta Daninha; 25(1); 25-34","Planta Daninha","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100003&lang=pt" 
"S0100-83582007000100004-scl","Floral biology and breeding system of three Ipomoea weeds","Maimoni-Rodella, R.C.S., Yanagizawa, Y.A.N.P.","Planta Daninha; 25(1); 35-42","Planta Daninha","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100004&lang=pt" 
"S0100-83582007000100006-scl","Potencial alelopático de duas neolignanas isoladas de folhas de Virola surinamensis (Myristicaceae)","Borges, F.C., Santos, L.S., Corrêa, M.J.C., Oliveira, M.N., Souza Filho, A.P.S.","Planta Daninha; 25(1); 51-59","Planta Daninha","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100006&lang=pt" 
"S0100-83582007000100007-scl","Efeito de herbicidas sobre a comunidade de artrópodes do solo do feijoeiro cultivado em sistema de plantio direto e convencional","Pereira, J.L., Picanço, M.C., Silva, A.A., Barros, E.C., Xavier, V.M., Gontijo, P.C.","Planta Daninha; 25(1); 61-69","Planta Daninha","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100007&lang=pt" 
"S0100-83582007000100008-scl","Atividade microbiana e produção de milho (Zea mays) e de Brachiaria brizantha sob diferentes métodos de controle de plantas daninhas","Jakelaitis, A., Santos, J.B., Vivian, R., Silva, A.A.","Planta Daninha; 25(1); 71-78","Planta Daninha","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100008&lang=pt" 
"S0100-83582007000100010-scl","Development of bean plants in soil contaminated with trifloxysulfuron-sodium after Stizolobium aterrimum and Canavalia ensiformis cultivation","Procópio, S.O., Santos, J.B., Pires, F.R., Silva, A.A., Santos, E.A., Cargnelutti Filho, A.","Planta Daninha; 25(1); 87-96","Planta Daninha","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100010&lang=pt" 
"S0100-83582007000100011-scl","Adsorção e dessorção de trifloxysulfuron-sodium e ametryn em solos brasileiros","Vivian, R., Guimarães, A.A., Queiroz, M.E.L.R., Silva, A.A., Reis, M.R., Santos, J.B.","Planta Daninha; 25(1); 97-109","Planta Daninha","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100011&lang=pt" 
"S0100-83582007000100012-scl","Persistência e lixiviação de ametryn e trifloxysulfuron-sodium em solo cultivado com cana-de-açúcar","Vivian, R., Queiroz, M.E.L.R., Jakelaitis, A., Guimarães, A.A., Reis, M.R., Carneiro, P.M., Silva, A.A.","Planta Daninha; 25(1); 111-124","Planta Daninha","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100012&lang=pt" 
"S0100-83582007000100015-scl","Glyphosate sobre a resistência à ferrugem (Puccinia psidii) do eucalipto","Tuffi Santos, L.D., Neves Graça, R., Alfenas, A.C., Ferreira, F.A., Ferreira, L.R., Oda, S.","Planta Daninha; 25(1); 139-147","Planta Daninha","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100015&lang=pt" 
"S0100-83582007000100017-scl","Resistência de Conyza canadensis e C. bonariensis ao herbicida glyphosate","Moreira, M.S., Nicolai, M., Carvalho, S.J.P., Christoffoleti, P.J.","Planta Daninha; 25(1); 157-164","Planta Daninha","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100017&lang=pt" 
"S0100-83582007000100018-scl","Avaliação de formulações de glyphosate sobre soja Roundup Ready","Santos, J.B., Ferreira, E.A., Reis, M.R., Silva, A.A., Fialho, C.M.T., Freita, M.A.M.","Planta Daninha; 25(1); 165-171","Planta Daninha","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100018&lang=pt" 
"S0100-83582007000100021-scl","Aspectos da resistência de Sagittaria montevidensis ao herbicida pirazosulfuron-ethyl inibidor da ALS","Concenço, G., Noldin, J. A., Lopes, N. F., Comiotto, A.","Planta Daninha; 25(1); 187-194","Planta Daninha","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100021&lang=pt" 
"S0100-83582007000100023-scl","Efeito da intensidade do vento, da pressão e de pontas de pulverização na deriva de aplicações de herbicidas em pré-emergência","Costa, A.G.F., Velini, E.D., Negrisoli, E., Carbonari, C.A., Rossi, C.V.S., Corrêa, M.R., Silva, F.M.L.","Planta Daninha; 25(1); 203-210","Planta Daninha","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100023&lang=pt" 
"S0100-83582007000100016-scl","Controle de Brachiaria brizantha, com uso do glyphosate, na formação de pastagem de Tifton 85 (Cynodon spp.)","Santos, M.V., Ferreira, F.A., Freitas, F.C.L., Tuffi Santos, L.D., Viana, J.M., Rocha, D.C.C., Fialho, C.M.T.","Planta Daninha; 25(1); 149-155","Planta Daninha","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100016&lang=pt" 
"S0100-83582007000100025-scl","Detecção da resistência de capim-arroz (Echinochloa sp.) ao herbicida quinclorac em regiões orizícolas do sul do Brasil","Andres, A., Concenço, G., Melo, P.T.B.S., Schmidt, M., Resende, R.G.","Planta Daninha; 25(1); 221-226","Planta Daninha","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582007000100025&lang=pt" 
"S1415-47572007000300028-scl","Allozyme variation and sociogenetic structure of Polistes satan Bequaert 1940 colonies (Hymenoptera, Vespidae)","Gaspar, Jane Cristina Wehren, López-Uribe, Margarita María, Del Lama, Marco Antônio","Genetics and Molecular Biology; 30(2); 470-474","Genetics and Molecular Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572007000300028&lang=pt" 
"S1415-47572007000300002-scl","Article Molecular analysis of three FUT3 gene single nucleotide polymorphisms and their relationship with the lewis erythrocytary phenotype in a human population of japanese-ancestry living in Tomé Açu, a town in the Brazilian Amazon","Francez, Pablo Abdon da Costa, Corvelo, Tereza Cristina de Oliveira, Silva, Flávio Ricardo Leal da, Santos, Sidney Emanuel Batista dos","Genetics and Molecular Biology; 30(2); 308-313","Genetics and Molecular Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572007000300002&lang=pt" 
"S1415-47572007000300001-scl","Between the cross and the sword: the crisis of the gene concept","El-Hani, Charbel Niño","Genetics and Molecular Biology; 30(2); 297-307","Genetics and Molecular Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572007000300001&lang=pt" 
"S1415-47572007000300005-scl","Preimplantation genetic diagnosis of Von Hippel-Lindau disease cancer syndrome by combined mutation and segregation analysis","Sumita, Denilce R., Rocha, José Cláudio C., Iaconelli Jr., Assumpto, Borges Jr., Edson, Pereira, Lygia V.","Genetics and Molecular Biology; 30(2); 330-335","Genetics and Molecular Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572007000300005&lang=pt" 
"S1415-47572007000300009-scl","Genetic evaluation for persistency of lactation in Holstein cows using a random regression model","Cobuci, Jaime Araujo, Euclydes, Ricardo Frederico, Costa, Claudio Napolis, Torres, Robledo de Almeida, Lopes, Paulo Sávio, Pereira, Carmen Silva","Genetics and Molecular Biology; 30(2); 349-355","Genetics and Molecular Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572007000300009&lang=pt" 
"S1415-47572007000300010-scl","Structure and genetic relationships between Brazilian naturalized and exotic purebred goat domestic goat (Capra hircus) breeds based on microsatellites","Oliveira, Joelliton Domingos de, Igarashi, Maria Luiza Silveira de Paiva, Machado, Théa Mírian Medeiros, Miretti, Marcos Mateo, Ferro, Jesus Aparecido, Contel, Eucleia Primo Betioli","Genetics and Molecular Biology; 30(2); 356-363","Genetics and Molecular Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572007000300010&lang=pt" 
"S1415-47572007000300011-scl","Quantitative trait loci (QTL) mapping for growth traits on bovine chromosome 14","Miyata, Marcelo, Gasparin, Gustavo, Coutinho, Luiz Lehmann, Martinez, Mario Luiz, Machado, Marco Antonio, Silva, Marcos Vinicius G. Barbosa da, Campos, Ana Lucia, Sonstegard, Tad S., Rosário, Millor Fernandes do, Regitano, Luciana Correia de Almeida","Genetics and Molecular Biology; 30(2); 364-369","Genetics and Molecular Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572007000300011&lang=pt" 
"S1415-47572007000300012-scl","Associations of MYF5 gene polymorphisms with meat quality traits in different domestic pig (Sus scrofa) populations","Liu, Min, Peng, Jian, Xu, Dequan, Zheng, Rong, Li, Feng’e, Li, Jialian, Zuo, Bo, Lei, Minggang, Xiong, Yuanzhu, Deng, Changyan, Jiang, Siwen","Genetics and Molecular Biology; 30(2); 370-374","Genetics and Molecular Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572007000300012&lang=pt" 
"S1415-47572007000300014-scl","Application of a double-enrichment procedure for microsatellite isolation and the use of tailed primers for high throughput genotyping","Diniz, Fábio Mendonça, Iyengar, Arati, Lima, Paulo Sarmanho da Costa, Maclean, Norman, Bentzen, Paul","Genetics and Molecular Biology; 30(2); 380-384","Genetics and Molecular Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572007000300014&lang=pt" 
"S1415-47572007000300015-scl","A novel statistical method for assessing SSR variation in autotetraploid alfalfa (Medicago sativa L.)","Liu, Zhi-Peng, Liu, Gong-She, Yang, Qing-Chuan","Genetics and Molecular Biology; 30(2); 385-391","Genetics and Molecular Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572007000300015&lang=pt" 
"S1415-47572007000300016-scl","Association between genetic distances in wheat (Triticum aestivum L.) as estimated by AFLP and morphological markers","Vieira, Eduardo Alano, Carvalho, Fernando Irajá Félix de, Bertan, Ivandro, Kopp, Mauricio Marini, Zimmer, Paulo Dejalma, Benin, Giovani, Silva, José Antônio Gonzalez da, Hartwig, Irineu, Malone, Gaspar, Oliveira, Antônio Costa de","Genetics and Molecular Biology; 30(2); 392-399","Genetics and Molecular Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572007000300016&lang=pt" 
"S1415-47572007000300018-scl","Combining ability analysis for grain filling duration and yield traits in spring wheat (Triticum aestivum L. em. Thell.)","Kamaluddin, , Singh, Rishi M., Prasad, Lal C., Abdin, Malik Z., Joshi, Arun K.","Genetics and Molecular Biology; 30(2); 411-416","Genetics and Molecular Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572007000300018&lang=pt" 
"S1415-47572007000300022-scl","Quantitative real-time PCR for the clinical detection of Helicobacter pylori","Ribeiro, Marcelo Lima, Ecclissato, Christina Cunha, Mattos, Ricardo Gabriel, Mendonca, Sergio, Pedrazzoli Jr., José","Genetics and Molecular Biology; 30(2); 431-434","Genetics and Molecular Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572007000300022&lang=pt" 
"S1415-47572007000300026-scl","Evaluation of DNA damage in an Ecuadorian population exposed to glyphosate","Paz-y-Miño, César, Sánchez, María Eugenia, Arévalo, Melissa, Muñoz, María José, Witte, Tania, De-la-Carrera, Gabriela Oleas, Leone, Paola E.","Genetics and Molecular Biology; 30(2); 456-460","Genetics and Molecular Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572007000300026&lang=pt" 
"S1415-47572007000300027-scl","Research Article Comparing covariance matrices: random skewers method compared to the common principal components model","Cheverud, James M., Marroig, Gabriel","Genetics and Molecular Biology; 30(2); 461-469","Genetics and Molecular Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572007000300027&lang=pt" 
