"S0102-76382015000500001-scl","Overcoming Obstacles","Braile, Domingo M.","Brazilian Journal of Cardiovascular Surgery; 30(5); I-II","Brazilian Journal of Cardiovascular Surgery","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382015000500001&lang=pt" 
"S0213-91112015000500006-esp","Twenty years trends and socio-demographic characteristics of HIV prevalence in women giving birth in Catalonia (Spain)","Carnicer-Pont, Dolors, Montoliu, Alexandra, Marín, José Luis, Almeda, Jesús, González, Victoria, Muñoz, Rafael, Martínez, Carmen, Jané, Mireia, Casabona, Jordi","Gaceta Sanitaria; 29(5); 347-352","Gaceta Sanitaria","Inglês","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112015000500006&lang=pt" 
"S0213-91112015000500009-esp","Consumo de tabaco y alcohol según la jornada laboral en España","García-Díaz, Vanesa, Fernández-Feito, Ana, Arias, Lucía, Lana, Alberto","Gaceta Sanitaria; 29(5); 364-369","Gaceta Sanitaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112015000500009&lang=pt" 
"S0213-91112015000500004-esp","El uso de Facebook en asociaciones españolas de enfermedades raras: ¿cómo y para qué lo utilizan?","Armayones, Manuel, Requena, Samantha, Gómez-Zúñiga, Beni, Pousada, Modesta, Bañón, Antonio M.","Gaceta Sanitaria; 29(5); 335-340","Gaceta Sanitaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112015000500004&lang=pt" 
"S0718-84712015000100009-chl","LOS EPISTOLARIOS DE KAVAFIS: CARTAS A VAIANOS","Castillo Didier, Miguel","Byzantion nea hellás; (34); 203-217","Byzantion nea hellás","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-84712015000100009&lang=pt" 
"S0718-84712015000100014-chl","LA CONCEPCIÓN DEL TIEMPO EN ARISTÓTELES","Vidal Arenas, Jorge","Byzantion nea hellás; (34); 323-340","Byzantion nea hellás","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-84712015000100014&lang=pt" 
"S0718-84712015000100010-chl","Las relaciones diplomáticas entre la España liberal y la Grecia insurrecta: la misión de Andreas Louriotis en Madrid (1822)","Latorre Broto, Eva","Byzantion nea hellás; (34); 219-257","Byzantion nea hellás","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-84712015000100010&lang=pt" 
"S0718-84712015000100012-chl","ALEXANDER’S TALE OR A COLLECTION OF SYMBOLS ACCORDING TO THE KUSH-NAMEH","Akbarzadeh, Daryoosh","Byzantion nea hellás; (34); 293-307","Byzantion nea hellás","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-84712015000100012&lang=pt" 
"S0718-84712015000100001-chl","LA PSICOLOGÍA DE CLITEMNESTRA: Mito y significación en Esquilo","García Álvarez, César","Byzantion nea hellás; (34); 9-18","Byzantion nea hellás","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-84712015000100001&lang=pt" 
"S0103-84782015001001761-scl","Diferentes tratamentos de sementes sobre o desenvolvimento de plantas de soja","Cunha, Ricardo Pereira da, Corrêa, Marciabela Fernandes, Schuch, Luis Osmar Braga, Oliveira, Roberto Caetano de, Abreu Junior, José de Souza, Silva, Jéssica Dias Gomes da, Almeida, Tainan Lopes de","Ciência Rural; 45(10); 1761-1767","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001761&lang=pt" 
"S0103-84782015001001768-scl","Honey bees ( Apis mellifera ) visiting flowers of yellow melon ( Cucumis melo ) using different number of hives","Ribeiro, Márcia de Fátima, Silva, Eva Mônica Sarmento da, Lima Júnior, Ivan de Oliveira, Kiill, Lúcia Helena Piedade","Ciência Rural; 45(10); 1768-1773","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001768&lang=pt" 
"S0103-84782015001001774-scl","Crescimento de planta, partição de assimilados e produção de frutos de melão amarelo sombreado por diferentes malhas","Pereira, Francisco Hevilásio Freire, Sá, Francisco Vanies da Silva, Puiatti, Mário, Finger, Fernando Luiz, Cecon, Paulo Roberto","Ciência Rural; 45(10); 1774-1781","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001774&lang=pt" 
"S0103-84782015001001895-scl","Produção e caracterização de massas alimentícias a base de alimentos biofortificados: trigo, arroz polido e feijão carioca com casca","Minguita, Adriana Paula da Silva, Carvalho, José Luiz Viana de, Oliveira, Edna Maria Moraes, Galdeano, Melícia Cintia","Ciência Rural; 45(10); 1895-1901","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001895&lang=pt" 
"S0103-84782015001001890-scl","Characterization of biodegradable film based on zein and oleic acid added with nanocarbonate","Ribeiro, Wanessa Ximenes, Lopes Filho, José Francisco, Cortes, Monica Souza, Tadini, Carmen Cecília","Ciência Rural; 45(10); 1890-1894","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001890&lang=pt" 
"S0103-84782015001001727-scl","Anastrepha aczeli Blanchard and Anastrepha similis Greene (Diptera: Tephritidae) in Minas Gerais, Brazil","Duarte, Pedro Augusto Silva, Garcia, Flávio Roberto Mello, Andaló, Vanessa","Ciência Rural; 45(10); 1727-1728","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001727&lang=pt" 
"S0103-84782015001001736-scl","Germinação sob altas temperaturas para avaliação do potencial fisiológico de sementes de milho","Sbrussi, Cesar Augusto Gasparetto, Zucareli, Claudemir","Ciência Rural; 45(10); 1736-1741","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001736&lang=pt" 
"S0103-84782015001001887-scl","Porcine luteinising hormone given at oestrus onset by intramuscular route does not advance ovulation in gilts","Ulguim, Rafael da Rosa, Sbardella, Pedro Ernesto, Fontana, Diogo Luiz, Moroni, Julia Linck, Pommerehn, Luiza, Bernardi, Mari Lourdes, Wentz, Ivo, Bortolozzo, Fernando Pandolfo","Ciência Rural; 45(10); 1887-1889","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001887&lang=pt" 
"S0103-84782015001001809-scl","Número de operações mecanizadas na colheita do café","Santinato, Felipe, Ruas, Renato Adriane Alves, Silva, Rouverson Pereira da, Carvalho Filho, Alberto, Santinato, Roberto","Ciência Rural; 45(10); 1809-1814","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001809&lang=pt" 
"S0103-84782015001001826-scl","Laparoendoscopic Single-Site Surgery na realização de criptorquidectomia laparoscópica em um gato","Feranti, João Pedro Scussel, Oliveira, Marília Teresa de, Souza, Fernando Wiecheteck de, Corrêa, Luís Felipe Dutra, Pinto Filho, Saulo Tadeu Lemos, Dalmolin, Fabíola, Hartmann, Hellen Fialho, Brun, Maurício Veloso","Ciência Rural; 45(10); 1826-1829","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001826&lang=pt" 
"S0103-84782015001001815-scl","Rooting of semihardwood cuttings of cataia collected in four seasons","Zem, Luciele Milani, Zuffellato-Ribas, Katia Christina, Radomski, Maria Izabel, Koehler, Henrique Soares","Ciência Rural; 45(10); 1815-1818","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001815&lang=pt" 
"S0103-84782015001001830-scl","Ractopamine hydrochloride on performance and carcass traits of confined Nellores cattle","Kill, João Luis, Haddade, Ismail Ramalho, Santos Júnior, Iron Cardoso dos, Haese, Douglas, Chambela Neto, Alberto, Paulino, Pedro Veiga Rodrigues, Possatti, Carolina D&#039;ávila","Ciência Rural; 45(10); 1830-1834","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001830&lang=pt" 
"S0103-84782015001001835-scl","Kaolin in the diet and its effects on performance, litter moisture and intestinal morphology of broiler chickens","Lemos, Marina Jorge de, Calixto, Lígia Fátima Lima, Alves, Osvanira dos Santos, Souza, Daniele Santos de, Moura, Bárbara Brandt, Reis, Túlio Leite","Ciência Rural; 45(10); 1835-1840","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001835&lang=pt" 
"S0103-84782015001001841-scl","Modeling performance and nutritional requirements of pigs lots during growth and finishing","Fraga, Bruno Neutzling, Lovatto, Paulo Alberto, Rorato, Paulo Roberto Nogara, Oliveira, Vladimir de, Rossi, Carlos Augusto Rigon, Lehnen, Cheila Roberta","Ciência Rural; 45(10); 1841-1847","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001841&lang=pt" 
"S0103-84782015001001782-scl","Desempenho de progênies de diferentes matrizes de cajuzinho-do-cerrado mediante o armazenamento e o peso das núculas","Ressel, Kaila de Assis, Lima-Ribeiro, Matheus de Souza, Reis, Edésio Fialho dos","Ciência Rural; 45(10); 1782-1787","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001782&lang=pt" 
"S0103-84782015001001720-scl","Validação de escala diagramática para quantificação da severidade da antracnose do colmo do milho","Nicoli, Alessandro, Costa, Rodrigo Veras da, Cota, Luciano Viana, Silva, Dagma Dionísia da, Zambolim, Laércio, Lanza, Fabrício Esutáquio, Guimarães, Daniel Pereira, Landau, Elena Charlotte","Ciência Rural; 45(10); 1720-1726","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001720&lang=pt" 
"S0103-84782015001001729-scl","Qualidade das sementes de girassol de diferentes genótipos","Nobre, Danúbia Aparecida Costa, Costa, Cândido Alves da, Brandão Junior, Delacyr da Silva, Resende, José Carlos Fialho de, Flávio, Nicoletta Stefânia Dias da Silva","Ciência Rural; 45(10); 1729-1735","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001729&lang=pt" 
"S0103-84782015001001742-scl","Potencialidade de processamento industrial de cultivares de batatas","Garcia, Émerson Loli, Carmo, Ezequiel Lopes do, Pádua, Joaquim Gonçalves de, Leonel, Magali","Ciência Rural; 45(10); 1742-1747","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001742&lang=pt" 
"S0103-84782015001001748-scl","Escarificação e ácido giberélico na emergência e crescimento de plântulas de biribá","Campos, Luiz Fernandes Cardoso, Abreu, Camila Meira de, Guimarães, Ricardo Neves, Seleguini, Alexsander","Ciência Rural; 45(10); 1748-1754","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001748&lang=pt" 
"S0103-84782015001001755-scl","Stay-green: a potentiality in plant breeding","Luche, Henrique de Souza, Silva, José Antonio Gonzalez da, Maia, Luciano Carlos da, Oliveira, Antonio Costa de","Ciência Rural; 45(10); 1755-1760","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001755&lang=pt" 
"S0103-84782015001001788-scl","Plant regulators and invertase activity in sugarcane at the beginning of the harvest season","Leite, Glauber Henrique Pereira, Alexandre, Carlos, Crusciol, Costa, Siqueira, Gabriela Ferraz de, Silva, Marcelo de Almeida","Ciência Rural; 45(10); 1788-1794","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001788&lang=pt" 
"S0103-84782015001001795-scl","Regeneração natural de espécies arbóreas em diferentes comunidades de um remanescente de floresta ombrófila mista","Callegaro, Rafael Marian, Longhi, Solon Jonas, Andrzejewski, Camila, Araujo, Maristela Machado","Ciência Rural; 45(10); 1795-1801","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001795&lang=pt" 
"S0103-84782015001001802-scl","Gradiente ambiental em comunidades arbóreas no baixo rio Jacuí","Scipioni, Marcelo Callegari, Galvão, Franklin, Longhi, Solon Jonas, Pedron, Fabrício de Araújo","Ciência Rural; 45(10); 1802-1808","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001802&lang=pt" 
"S0103-84782015001001819-scl","A retrospective study of canine cutaneous food allergy at a Veterinary Teaching Hospital from Jaboticabal, São Paulo, Brazil","Rondelli, Mariana Cristina Hoeppner, Oliveira, Michele Cristina de Camargo, Silva, Flavio Lopes da, Palacios Junior, Reinaldo Juan Garrido, Peixoto, Mayara Corrêa, Carciofi, Aulus Cavalieri, Tinucci-Costa, Mirela","Ciência Rural; 45(10); 1819-1825","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001819&lang=pt" 
"S0103-84782015001001848-scl","Productive performance of dairy cows fed with hydrolyzed sugarcane","Teixeira Junior, Donizeti, Missio, Regis Luis, Sforcini, Mariana Paula Rossi, Oliveira, Mauro Dal Secco de, Ferrari, Viviane Borba, Santos, Rafael Ferreira","Ciência Rural; 45(10); 1848-1853","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001848&lang=pt" 
"S0103-84782015001001854-scl","Net ion fluxes and ammonia excretion during transport of Rhamdia quelen juveniles","Garcia, Luciano de Oliveira, Barcellos, Leonardo José Gil, Baldisserotto, Bernardo","Ciência Rural; 45(10); 1854-1858","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001854&lang=pt" 
"S0103-84782015001001859-scl","Beef heifers performance in natural grassland under continuous and rotational grazing in the autumn-winter","Soares, Émerson Mendes, Quadros, Fernando Luiz Ferreira de, Carvalho, Régis Maximiliano Roos de, Oliveira, Leandro Bittencourt de, Jochims, Felipe, Dutra, Gabriela Machado, Fernandes, Augusto Miranda, Trindade, José Pedro Pereira, Ilha, Gustavo Freitas","Ciência Rural; 45(10); 1859-1864","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001859&lang=pt" 
"S0103-84782015001001865-scl","Predictive efficiency of distinct color image segmentation methods for measuring intramuscular fat in beef","Mello, Renius, Vaz, Fabiano Nunes, Pacheco, Paulo Santana, Pascoal, Leonir Luiz, Prestes, Rosa Cristina, Costa, Patrícia Barcellos, Kipper, Djenifer Kirch","Ciência Rural; 45(10); 1865-1871","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001865&lang=pt" 
"S0103-84782015001001872-scl","Curva de crescimento de diferentes linhagens de frango de corte caipira","Morais, Jonas, Ferreira, Priscila Becker, Jacome, Ianglio Márcio Travassos Duarte, Mello, Renius, Breda, Fernanda Cristina, Rorato, Paulo Roberto Nogara","Ciência Rural; 45(10); 1872-1878","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001872&lang=pt" 
"S0103-84782015001001879-scl","Challenges and perspectives to enhance cattle production via in vitro techniques: focus on epigenetics and cell-secreted vesicles","Bressan, Fabiana Fernandes, Fantinato-Neto, Paulo, Andrade, Gabriella Mamede, Sangalli, Juliano Rodrigues, Sampaio, Rafael Vilar, Silveira, Juliano Coelho da, Perecin, Felipe, Meirelles, Flávio Vieira","Ciência Rural; 45(10); 1879-1886","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015001001879&lang=pt" 
"S1130-63432015000500002-esp","Desarrollo de una aplicación informática de ayuda al soporte nutricional especializado integrado en la historia clínica electrónica","Siquier Homar, Pedro, Pinteño Blanco, Manel, Calleja Hernández, Miguel Ángel, Fernández Cortés, Francisco, Martínez Sotelo, Jesús","Farmacia Hospitalaria; 39(5); 240-268","Farmacia Hospitalaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-63432015000500002&lang=pt" 
"S1690-31102015000300002-ven","Falla ovárica prematura","Lara, Mariarlenis, Escalante, Cesar","Revista Venezolana de Endocrinología y Metabolismo; 13(3); 136-145","Revista Venezolana de Endocrinología y Metabolismo","Espanhol","2015","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-31102015000300002&lang=pt" 
"S1690-31102015000300006-ven","Resistencia a la parathormona como causa infrecuente de hipocalcemia de inicio tardío en pacientes pediátricos: Reporte de un caso","Hung Huang, Seilee, Briceño, Yajaira, Barrios, Mary Carmen, Silvestre, Rebeca, Paoli, Mariela","Revista Venezolana de Endocrinología y Metabolismo; 13(3); 175-179","Revista Venezolana de Endocrinología y Metabolismo","Espanhol","2015","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-31102015000300006&lang=pt" 
"S1690-31102015000300003-ven","Interrelación de índices de resistencia y sensibilidad a la insulina con variables antropométricas y metabólicas de mujeres del tercer trimestre de embarazo y recién nacido a término","Salas Paredes, Alba, Galicia Colina, Secundino A, Sosa Peña, María Alejandra, Arata-Bellabarba, Gabriela, Buela, Lenys, Velázquez-Maldonado, Elsy M","Revista Venezolana de Endocrinología y Metabolismo; 13(3); 146-155","Revista Venezolana de Endocrinología y Metabolismo","Espanhol","2015","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-31102015000300003&lang=pt" 
"S1690-31102015000300004-ven","Prevalencia de los patrones geométricos el ventrículo izquierdo en una población de hipertensos tratados: efecto de la edad, sexo, índice de masa corporal, control de la presión arterial y tratamiento","Madariaga Galvis, William E, Donis, José Hipólito","Revista Venezolana de Endocrinología y Metabolismo; 13(3); 156-163","Revista Venezolana de Endocrinología y Metabolismo","Espanhol","2015","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-31102015000300004&lang=pt" 
"S1690-31102015000300005-ven","Espesor de tejido adiposo epicárdico en escolares y adolescentes con obesidad, sobrepeso, y normopeso","González, Berlis, Camacho-Camargo, Nolis, Santiago, Justo, Molina, Yudisay, Cichetti, Rosanna, Reyes, Yubriangel, Paoli, Mariela","Revista Venezolana de Endocrinología y Metabolismo; 13(3); 164-174","Revista Venezolana de Endocrinología y Metabolismo","Espanhol","2015","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-31102015000300005&lang=pt" 
"S1690-31102015000300007-ven","Resúmenes de los trabajos libres presentados en el IV Congreso Nacional de Fenadiabetes “Dra. Elizabeth Gruber de Bustos”: Caracas, junio 2015","","Revista Venezolana de Endocrinología y Metabolismo; 13(3); 180-182","Revista Venezolana de Endocrinología y Metabolismo","Espanhol","2015","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-31102015000300007&lang=pt" 
"S1690-31102015000300001-ven","Un círculo azul en el horizonte","Gómez-Pérez, Roald E, Rivera Valbuena, Jenny","Revista Venezolana de Endocrinología y Metabolismo; 13(3); 134-135","Revista Venezolana de Endocrinología y Metabolismo","Espanhol","2015","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-31102015000300001&lang=pt" 
"S2007-11322015000500005-mex","Coeficientes de carbono para arbustos y herbáceas del bosque de oyamel del Parque Nacional El Chico","Razo Zárate, Ramón, Gordillo Martínez, Alberto José, Rodríguez Laguna, Rodrigo, Maycotte Morales, Carlos César, Acevedo Sandoval, Otilio Arturo","Revista mexicana de ciencias forestales; 6(31); 58-67","Revista mexicana de ciencias forestales","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322015000500005&lang=pt" 
"S2007-11322015000500003-mex","Variabilidad de la temperatura local en bosques de coníferas por efectos de la deforestación","González Hernández, Antonio, Pérez Miranda, Ramiro, Moreno Sánchez, Francisco, Ramírez Ojeda, Gabriela, Rosales Mata, Sergio, Cano Pineda, Antonio, Guerra de la Cruz, Vidal, Torres Esquivel, María del Carmen","Revista mexicana de ciencias forestales; 6(31); 22-39","Revista mexicana de ciencias forestales","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322015000500003&lang=pt" 
"S2007-11322015000500006-mex","Crecimiento de árboles individuales de Mistol (Ziziphus mistol Griseb.), especie importante del Chaco Argentino","Giménez, Ana María, Ríos, Norfol, Hernández, Patricia, Cavilla, Cintia","Revista mexicana de ciencias forestales; 6(31); 68-81","Revista mexicana de ciencias forestales","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322015000500006&lang=pt" 
"S2007-11322015000500007-mex","Aclareo y fertilización química en la productividad primaria neta de plantaciones de Pinus patula Schiede ex Schltdl. et Cham.","Vásquez García, Irma, López López, Miguel Ángel, Ángeles Pérez, Gregorio, Trinidad Santos, Antonio, Jiménez Casas, Marcos, Aguilar Benítez, Gisela","Revista mexicana de ciencias forestales; 6(31); 82-93","Revista mexicana de ciencias forestales","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322015000500007&lang=pt" 
"S2007-11322015000500004-mex","Crecimiento radial anual del fresno (Fraxinus udhei (Wenz.) Lingelsh.) en dos parques de la Comarca Lagunera","Villanueva Díaz, José, Pérez Evangelista, Emilia Raquel, Beramendi Orozco, Laura, Cerano Paredes, Julián","Revista mexicana de ciencias forestales; 6(31); 40-57","Revista mexicana de ciencias forestales","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322015000500004&lang=pt" 
"S2007-11322015000500002-mex","Ecuaciones altura-diámetro generalizadas para Pinus teocote Schlecht. &amp; Cham. en el estado Hidalgo","Hernández Ramos, Jonathan, García Cuevas, Xavier, Hernández Ramos, Adrián, García Magaña, José Jesús, Muñoz Flores, Hipólito Jesús, Flores López, Celestino, García-Espinoza, Guadalupe Geraldine","Revista mexicana de ciencias forestales; 6(31); 08-21","Revista mexicana de ciencias forestales","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322015000500002&lang=pt" 
"S2007-11322015000500008-mex","Sustratos y tamaños de contenedor en el desarrollo de Hevea brasiliensis Müll. Arg. en vivero","Santiago Trinidad, Olga, Vargas Hernández, José de Jesús, Aldrete, Arnulfo, López Upton, Javier, Fierros González, Aurelio Manuel","Revista mexicana de ciencias forestales; 6(31); 94-113","Revista mexicana de ciencias forestales","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322015000500008&lang=pt" 
"S2007-11322015000500001-mex","Cambio climático","Zamora Martínez, Marisela Cristina","Revista mexicana de ciencias forestales; 6(31); 04-07","Revista mexicana de ciencias forestales","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322015000500001&lang=pt" 
"S1806-37132015000500485-scl","What does the p value really mean?","Ferreira, Juliana Carvalho, Patino, Cecilia Maria","Jornal Brasileiro de Pneumologia; 41(5); 485-485","Jornal Brasileiro de Pneumologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132015000500485&lang=pt" 
"S1806-37132015000500402-scl","My time at the Jornal Brasileiro de Pneumologia","Baddini-Martinez, José","Jornal Brasileiro de Pneumologia; 41(5); 402-402","Jornal Brasileiro de Pneumologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132015000500402&lang=pt" 
"S1806-37132015000500401-scl","My time at the JBP","Lorenzi-Filho, Geraldo","Jornal Brasileiro de Pneumologia; 41(5); 401-401","Jornal Brasileiro de Pneumologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132015000500401&lang=pt" 
"S1806-37132015000500400-scl","Gratitude for my time at the Jornal de Pneumologia","Queluz, Thais Helena Abrahão Thomaz","Jornal Brasileiro de Pneumologia; 41(5); 400-400","Jornal Brasileiro de Pneumologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132015000500400&lang=pt" 
"S0120-87482015000400002-col","Fibrilación auricular en pacientes con ataque cerebrovascular: experiencia en un centro de referencia del suroccidente colombiano","García, Lina, Pérez, Manuel, Amaya González, Pablo","Acta Neurológica Colombiana; 31(4); 363-368","Acta Neurológica Colombiana","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87482015000400002&lang=pt" 
"S0120-87482015000400003-col","Caracterización de ALTE en neuropediatría. Hospital La Misericordia, Bogotá, Colombia, 2009-2013","Ramírez Rodríguez, Sandra Milena, Zúñiga, Yenny, Benítez, Diana, Penagos, Natalia, Pardo Cardoso, Nathalia, Bobadilla, Edna Julieth, Cuervo Alarcón, Ruth Carolina, Duarte, Marvid Sol, Izquierdo Bello, Álvaro Hernando","Acta Neurológica Colombiana; 31(4); 369-377","Acta Neurológica Colombiana","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87482015000400003&lang=pt" 
"S0120-87482015000400014-col","Farmacoterapia de la acatisia aguda inducida por neurolépticos","Escobar-Córdoba, Franklin, Álvarez-Vanegas, Carolina, Torres-Espinosa, Laura","Acta Neurológica Colombiana; 31(4); 447-453","Acta Neurológica Colombiana","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87482015000400014&lang=pt" 
"S1806-37132015000500484-scl","Diffuse lung cysts","Marchiori, Edson, Zanetti, Gláucia, Hochhegger, Bruno","Jornal Brasileiro de Pneumologia; 41(5); 484-484","Jornal Brasileiro de Pneumologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132015000500484&lang=pt" 
"S1806-37132015000500403-scl","My time at the JBP","Carvalho, Carlos Roberto Ribeiro","Jornal Brasileiro de Pneumologia; 41(5); 403-403","Jornal Brasileiro de Pneumologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132015000500403&lang=pt" 
"S0120-87482015000400010-col","Encefalitis por anticuerpos contra el receptor NMDA en tres pacientes pediátricos no asociados a tumor","Jaramillo Orrego, Yesyka Sibila, López Ospina, Lina María, Cabrera Hemer, Dagoberto Nicanor","Acta Neurológica Colombiana; 31(4); 417-422","Acta Neurológica Colombiana","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87482015000400010&lang=pt" 
"S0120-87482015000400007-col","Rendimiento cognitivo y calidad de vida de adultos mayores asistentes a grupos de tercera edad","García Mejía, María Alejandra, Moya Polania, Lina María, Cristina Quijano, María","Acta Neurológica Colombiana; 31(4); 398-403","Acta Neurológica Colombiana","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87482015000400007&lang=pt" 
"S0120-87482015000400006-col","Prevalencia y factores asociados de la discapacidad moderada y severa en pacientes con enfermedad cerebrovascular aguda y fibrilación auricular en un hospital universitario de Bogotá","Roa W, Luis Fernando, Mendoza O, Mario, Jiménez, Néstor, Toledo, Daniel","Acta Neurológica Colombiana; 31(4); 391-397","Acta Neurológica Colombiana","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87482015000400006&lang=pt" 
"S0120-87482015000400013-col","Parálisis facial periférica bilateral como presentación inicial del síndrome de Guillain-Barré: informe de un caso","Lora Andosilla, Mario Alberto, Macia Brun, Fanny, Cassiani Miranda, Carlos Arturo, Herrera, Rafael Ignacio, Luján Agámez, Marco Antonio, Hernández Ayazo, Helí","Acta Neurológica Colombiana; 31(4); 440-446","Acta Neurológica Colombiana","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87482015000400013&lang=pt" 
