"S0717-34582010000400009-chl","Valorization of raw glycerol for citric acid production by Yarrowia lipolytica yeast","Rywinska, Anita, Rymowicz, Waldemar, Marcinkiewicz, Marta","Electronic Journal of Biotechnology; 13(4); 9-10","Electronic Journal of Biotechnology","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582010000400009&lang=pt" 
"S0256-95742010000700016-sza","Emergency centres lack defibrillator knowledge","Louw, Pauline, Maritz, David, Wallis, Lee","SAMJ: South African Medical Journal; 100(7); -","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000700016&lang=pt" 
"S0256-95742010000700017-sza","Potential for nosocomial transmission of multidrug-resistant (MDR) tuberculosis in a South African tertiary hospital","Bamford, Colleen M, Taljaard, Jantjie J","SAMJ: South African Medical Journal; 100(7); -","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000700017&lang=pt" 
"S0256-95742010000700018-sza","The correlation between C-reactive protein and toxic granulation of neutrophils in the peripheral blood","van de Vyver, A, Delport, E F, Esterhuizen, M, Pool, R","SAMJ: South African Medical Journal; 100(7); -","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000700018&lang=pt" 
"S0256-95742010000700019-sza","Anaemia among clinically well under-fives attending a community health centre in Venda, Limpopo Province","Heckman, James, Samie, Amidou, Bessong, Pascal, Ntsieni, Mmboniseni, Hamandi, Hassan, Kohler, Matthew, Milam, Benjamin, Scriver, Jessica, Dillingham, Rebecca","SAMJ: South African Medical Journal; 100(7); -","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000700019&lang=pt" 
"S0256-95742010000700020-sza","Profile and management of patients at a memory clinic","Kalula, Sebastiana Zimba, Ferreira, Monica, Thomas, Kevin G F, Villiers, Linda de, Joska, John A, Geffen, Leon N","SAMJ: South African Medical Journal; 100(7); -","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000700020&lang=pt" 
"S0256-95742010000700021-sza","Testicular cancer: management challenges in an African developing country","Ugwumba, F O, Aghaji, A E","SAMJ: South African Medical Journal; 100(7); -","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000700021&lang=pt" 
"S0256-95742010000700022-sza","Snakebite: admissions at a tertiary health care centre in Maharashtra, India","Inamdar, I F, Aswar, N R, Ubaidulla, M, Dalvi, S D","SAMJ: South African Medical Journal; 100(7); -","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000700022&lang=pt" 
"S0256-95742010000700023-sza","29 July - 1 August, Sandton Convention Centre, Johannesburg","","SAMJ: South African Medical Journal; 100(7); -","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000700023&lang=pt" 
"S0256-95742010000700003-sza","Clinical trials in South Africa: need for capacity building and training","Burgess, L J, Sulzer, N U","SAMJ: South African Medical Journal; 100(7); -","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000700003&lang=pt" 
"S0100-85872010000100010-scl","La mercantilización de la fe y el processo de resignificación de las prácticas de brujería y sanación en Puerto Rico","Kerman, Analía","Religião &amp; Sociedade; 30(1); 188-190","Religião &amp; Sociedade","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872010000100010&lang=pt" 
"S1414-40772010000200011-scl","Criatividade na educação superior: fatores inibidores","Alencar, Eunice Maria Lima Soriano de, Fleith, Denise de Souza","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 15(2); 201-206","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772010000200011&lang=pt" 
"S1020-49892010000700004-spa","Seroprevalencia de la enfermedad de Chagas en el cantón Aguarico, Amazonía ecuatoriana","Amunárriz, Manuel, Quito, Segundo, Tandazo, Víctor, López, Mayra","Revista Panamericana de Salud Pública; 28(1); 25-29","Revista Panamericana de Salud Pública","Espanhol","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892010000700004&lang=pt" 
"S1020-49892010000700010-spa","How to improve the health of undocumented Latino immigrants with HIV in New Orleans: an agenda for action","Ruiz, Marco, Briones-Chavez, Carlo Sebastian","Revista Panamericana de Salud Pública; 28(1); 66-70","Revista Panamericana de Salud Pública","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892010000700010&lang=pt" 
"S1020-49892010000700001-spa","Physical activity and cardiovascular risk factors among rural and urban groups and rural-to-urban migrants in Peru: a cross-sectional study","Creber, Ruth M. Masterson, Smeeth, Liam, Gilman, Robert H, Miranda, J. Jaime","Revista Panamericana de Salud Pública; 28(1); 1-8","Revista Panamericana de Salud Pública","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892010000700001&lang=pt" 
"S1020-49892010000700002-spa","Calidad de vida y factores asociados en mujeres con cáncer de mama en Antioquia, Colombia","Salas Zapata, Carolina, Grisales Romero, Hugo","Revista Panamericana de Salud Pública; 28(1); 9-18","Revista Panamericana de Salud Pública","Espanhol","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892010000700002&lang=pt" 
"S1020-49892010000700003-spa","Mosquito vector abundance immediately before and after tropical storms Alma and Arthur, northern Belize, 2008","Morrow, Meredith G, Johnson, Richard N, Polanco, Jorge, Claborn, David M","Revista Panamericana de Salud Pública; 28(1); 19-24","Revista Panamericana de Salud Pública","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892010000700003&lang=pt" 
"S1020-49892010000700005-spa","Sobrepeso e obesidade em crianças e adolescentes: comparação de três critérios de classificação baseados no índice de massa corporal","Dumith, Samuel C, Farias Júnior, José Cazuza","Revista Panamericana de Salud Pública; 28(1); 30-35","Revista Panamericana de Salud Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892010000700005&lang=pt" 
"S1020-49892010000700006-spa","Comparison of the QuantiFERON®-TB Gold assay and tuberculin skin test to detect latent tuberculosis infection among target groups in Trinidad &amp; Tobago","Baboolal, Shirematee, Ramoutar, Dottin, Akpaka, Patrick Eberechi","Revista Panamericana de Salud Pública; 28(1); 36-42","Revista Panamericana de Salud Pública","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892010000700006&lang=pt" 
"S1020-49892010000700007-spa","O sistema público de saúde e as ações de reabilitação no Brasil","Ribeiro, Carla Trevisan Martins, Ribeiro, Marcia Gonçalves, Araújo, Alexandra Prufer, Mello, Lívia Rodrigues, Rubim, Luciana da Cruz, Ferreira, Joyce Espírito Santo","Revista Panamericana de Salud Pública; 28(1); 43-48","Revista Panamericana de Salud Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892010000700007&lang=pt" 
"S1020-49892010000700008-spa","Comparison of three methods for diabetes screening in a rural clinic in Honduras","Piette, John D, Milton, Evan C, Aiello, Allison E, Mendoza-Avelares, Milton O, Herman, William H","Revista Panamericana de Salud Pública; 28(1); 49-57","Revista Panamericana de Salud Pública","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892010000700008&lang=pt" 
"S1020-49892010000700009-spa","Ética e telessaúde: reflexões para uma prática segura","Rezende, Edson José Carpintero, Melo, Maria do Carmo Barros de, Tavares, Eduardo Carlos, Santos, Alaneir de Fátima dos, Souza, Cláudio de","Revista Panamericana de Salud Pública; 28(1); 58-65","Revista Panamericana de Salud Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892010000700009&lang=pt" 
"S0187-71512010000300001-mex","Hypoxis colliculata (Hypoxidaceae), a new species from Mexico and a key to the American species with black seeds","Sánchez-Ken, J. Gabriel","Acta botánica mexicana; (92); 1-9","Acta botánica mexicana","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-71512010000300001&lang=pt" 
"S0187-71512010000300002-mex","Reevaluación del riesgo de extinción de cinco especies del género Polianthes L. (Agavaceae)","Feria-Arroyo, Teresa Patricia, Solano, Eloy, García-Mendoza, Abisaí","Acta botánica mexicana; (92); 11-28","Acta botánica mexicana","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-71512010000300002&lang=pt" 
"S0187-71512010000300003-mex","Variación morfológica del género Prochnyanthes (Agavaceae)","Castro-Castro, Arturo, Rodríguez, Aarón, Vargas-Amado, Georgina, Ramírez-Delgadillo, Raymundo","Acta botánica mexicana; (92); 29-49","Acta botánica mexicana","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-71512010000300003&lang=pt" 
"S0187-71512010000300004-mex","Flora del centro del estado de Chihuahua, México","Estrada-Castillón, Eduardo, Villarreal-Quintanilla, José Ángel","Acta botánica mexicana; (92); 51-118","Acta botánica mexicana","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-71512010000300004&lang=pt" 
"S0187-71512010000300005-mex","Una nueva especie de Bursera (Burseraceae), endémica de la cuenca baja del río Balsas en los estados de Michoacán y Guerrero, México","Guevara-Féfer, Fernando","Acta botánica mexicana; (92); 119-128","Acta botánica mexicana","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-71512010000300005&lang=pt" 
"S1134-80462010000500003-esp","La población fibromiálgica ante la cirugía: Estudio descriptivo y análisis del dolor posoperatorio en histerectomías","Morales, C., Villegas, A., Mayorga, M.J., Caba, F., Echevarría, M.","Revista de la Sociedad Española del Dolor; 17(5); 233-238","Revista de la Sociedad Española del Dolor","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462010000500003&lang=pt" 
"S1134-80462010000500002-esp","Impacto de un programa de educación sanitaria en pacientes con fibromialgia","Mayorga Buiza, M.J., Fernández Muñoz, I., Bullón Barrera, F., Morales Muñoz, C., Herrera Silva, J., Echevarría Moreno, M.","Revista de la Sociedad Española del Dolor; 17(5); 227-232","Revista de la Sociedad Española del Dolor","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462010000500002&lang=pt" 
"S1134-80462010000500006-esp","David Butler, Lorimer Moseley. Explicando el dolor","Lluch Girbes, E., Torres Cueco, R.","Revista de la Sociedad Española del Dolor; 17(5); 253-254","Revista de la Sociedad Española del Dolor","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462010000500006&lang=pt" 
"S0042-96862010000700001-spa","In This Month&#039;s Bulletin","","Bulletin of the World Health Organization; 88(7); 481-481","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000700001&lang=pt" 
"S0042-96862010000700013-spa","How valuable are environmental health interventions? Evaluation of water and sanitation programmes in India","Pattanayak, Subhrendu K, Poulos, Christine, Yang, Jui-Chen, Patil, Sumeet","Bulletin of the World Health Organization; 88(7); 535-542","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000700013&lang=pt" 
"S0102-695X2010000300009-scl","Avaliação da mutagenicidade e antimutagenicidade de um biopolímero extraído do microorganismo Agrobacterium radiobacter em camundongos Swiss","Primo, Milka Selestina, Calliari, Caroline Maria, Castro-Gómez, Raúl Jorge Hernan, Mauro, Mariana de Oliveira, Mantovani, Mário Sérgio, Oliveira, Rodrigo Juliano","Revista Brasileira de Farmacognosia; 20(3); 340-347","Revista Brasileira de Farmacognosia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2010000300009&lang=pt" 
"S0102-695X2010000300025-scl","Atividade farmacológica da monocrotalina isolada de plantas do gênero Crotalaria","Honório Júnior, José E. R., Soares, Paula M., Melo, Célio L. de, Arruda Filho, Antônio C. V., Sena Filho, José G., Barbosa Filho, José M., Sousa, Francisca Cléa Florenço, Fonteles, Marta Maria França, Leal, Luzia Kalyne de Almeida, Queiroz, Maria Goretti Rodrigues de, Vasconcêlos, Silvânia M.M.","Revista Brasileira de Farmacognosia; 20(3); 453-458","Revista Brasileira de Farmacognosia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2010000300025&lang=pt" 
"S0104-59702010000500001-scl","Carta do editor convidado","Teixeira, Luiz Antonio","História, Ciências, Saúde-Manguinhos; 17(); 7-8","História, Ciências, Saúde-Manguinhos","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702010000500001&lang=pt" 
"S0104-59702010010500001-scl","Câncer e saúde pública na primeira metade do século XX","Teixeira, Luiz Antonio da Silva","História, Ciências, Saúde-Manguinhos; 17(); -","História, Ciências, Saúde-Manguinhos","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702010010500001&lang=pt" 
"S0104-59702010000500009-scl","Nunca aos domingos: um estudo sobre a temática do câncer nas emissoras de TV Brasileiras","Jurberg, Claudia, Verjovsky, Marina","História, Ciências, Saúde-Manguinhos; 17(); 149-163","História, Ciências, Saúde-Manguinhos","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702010000500009&lang=pt" 
"S0104-59702010000500008-scl","Laços de sociabilidade, filantropia e o Hospital do Câncer do Rio de Janeiro (1922-1936)","Sanglard, Gisele","História, Ciências, Saúde-Manguinhos; 17(); 127-147","História, Ciências, Saúde-Manguinhos","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702010000500008&lang=pt" 
"S0104-59702010000500015-scl","Do caranguejo vermelho ao Cristo cor-de-rosa: as campanhas educativas para a prevenção do câncer no Brasil","Rocha, Vânia","História, Ciências, Saúde-Manguinhos; 17(); 253-263","História, Ciências, Saúde-Manguinhos","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702010000500015&lang=pt" 
"S0104-59702010000500014-scl","Neurociências, artes gráficas e saúde pública: as novas advertências sanitárias para maços de cigarros","Nascimento, Billy E.M., Gamba Jr., Nilton, Pereira, Leticia de Oliveira Mirtes G., Spitz, Rejane, Gleiser, Sonia, Perez, Cristina, Vianna, Cristiane, Cavalcante, Tania, Volchan, Eliane","História, Ciências, Saúde-Manguinhos; 17(); 243-252","História, Ciências, Saúde-Manguinhos","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702010000500014&lang=pt" 
"S0104-59702010000500011-scl","As transformações no tratamento cirúrgico dos cânceres: das grandes incisões nos anos 1970 aos cortes quase invisíveis de hoje","Benchimol, Jaime L., Martins, Ruth B.","História, Ciências, Saúde-Manguinhos; 17(); 181-202","História, Ciências, Saúde-Manguinhos","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702010000500011&lang=pt" 
"S0104-59702010000500016-scl","A luta contra o câncer na Bahia: de doença invisível a uma questão social","Souza, Christiane Maria Cruz de","História, Ciências, Saúde-Manguinhos; 17(); 265-267","História, Ciências, Saúde-Manguinhos","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702010000500016&lang=pt" 
"S0104-59702010000500013-scl","As campanhas educativas contra o câncer","Costa, Manuela Castilho Coimbra, Teixeira, Luiz Antonio","História, Ciências, Saúde-Manguinhos; 17(); 223-241","História, Ciências, Saúde-Manguinhos","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702010000500013&lang=pt" 
"S1413-81232010000400005-scl","Sair da resistência e partir para novas competências","Guimarães, Reinaldo Felippe Nery","Ciência &amp; Saúde Coletiva; 15(4); 1913-1915","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000400005&lang=pt" 
"S1413-81232010000400003-scl","Pós-graduação em Saúde Coletiva no Brasil: o imprescindível papel da avaliação","Barata, Rita Baradas, Santos, Ricardo Ventura","Ciência &amp; Saúde Coletiva; 15(4); 1908-1909","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000400003&lang=pt" 
"S1413-81232010000400001-scl","Pós-graduação em Saúde Coletiva no contexto do desenvolvimento científico e tecnológico do Brasil","Minayo, Maria Cecília de Souza","Ciência &amp; Saúde Coletiva; 15(4); 1894-1894","Ciência &amp; Saúde Coletiva","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000400001&lang=pt" 
"S1413-81232010011700001-scl","Pós-graduação em Saúde Coletiva de 1997 a 2007: desafios, avanços e tendências","Minayo, Maria Cecília","Ciência &amp; Saúde Coletiva; 15(4); -","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010011700001&lang=pt" 
"S1413-81232010000400004-scl","Janus bifronte e a pós-graduação","Carvalheiro, José da Rocha","Ciência &amp; Saúde Coletiva; 15(4); 1910-1913","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000400004&lang=pt" 
"S1413-81232010000400006-scl","A autora responde","","Ciência &amp; Saúde Coletiva; 15(4); 1915-1916","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000400006&lang=pt" 
"S1413-81232010000400022-scl","Direito humano à alimentação adequada: um olhar urbano","Casemiro, Juliana Pereira, Valla, Victor Vincent, Guimarães, Maria Beatriz Lisboa","Ciência &amp; Saúde Coletiva; 15(4); 2085-2093","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000400022&lang=pt" 
"S1413-81232010000400023-scl","A mídia e o corpo: o que o jovem tem a dizer?","Conti, Maria Aparecida, Bertolin, Maria Natacha Toral, Peres, Stela Verzinhasse","Ciência &amp; Saúde Coletiva; 15(4); 2095-2103","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000400023&lang=pt" 
"S1413-81232010000400021-scl","Morbidade por acidentes de transporte entre jovens de Goiânia, Goiás","Caixeta, Carlos Roberto, Minamisava, Ruth, Oliveira, Lizete Malagoni de Almeida Cavalcante, Brasil, Virginia Visconde","Ciência &amp; Saúde Coletiva; 15(4); 2075-2084","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000400021&lang=pt" 
"S1413-81232010000400025-scl","Participação social na saúde mental: espaço de construção de cidadania, formulação de políticas e tomada de decisão","Guimarães, José Maria Ximenes, Jorge, Maria Salete Bessa, Maia, Regina Claudia Furtado, Oliveira, Lucia Conde de, Morais, Ana Patrícia Pereira, Lima, Marcos Paulo de Oliveira, Assis, Marluce Maria Araújo, Santos, Adriano Maia dos","Ciência &amp; Saúde Coletiva; 15(4); 2113-2122","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000400025&lang=pt" 
"S1413-81232010000400039-scl","Aids e juventude: gênero, classe e raça","Marques Jr., Joilson Santana","Ciência &amp; Saúde Coletiva; 15(4); 2251-2253","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000400039&lang=pt" 
"S1413-81232010000400007-scl","O campo da Saúde Coletiva na perspectiva das disciplinas","Nunes, Everardo Duarte, Ferreto, Lirane Elize, Oliveira, Ana Luiza de Oliveira e, Nascimento, Juliana Luporini do, Barros, Nelson Filice de, Castellanos, Marcelo Eduardo Pfeiffer","Ciência &amp; Saúde Coletiva; 15(4); 1917-1922","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000400007&lang=pt" 
"S1413-81232010000400016-scl","Avaliação dos egressos do curso de especialização em Saúde da Família no Espírito Santo, Brasil","Maciel, Ethel Leonor Noia, Figueiredo, Pryscilla Formiga, Prado, Thiago Nascimento do, Galavote, Heleticia Scabelo, Ramos, Maria Cristina, Araújo, Maristela Dalbello de, Lima, Rita de Cássia Duarte","Ciência &amp; Saúde Coletiva; 15(4); 2021-2028","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000400016&lang=pt" 
"S1413-81232010000400012-scl","Epidemiologia e Saúde Coletiva: tendências da produção epidemiológica brasileira quanto ao volume, indexação e áreas de investigação - 2001 a 2006","Turci, Silvana Rubano Barretto, Guilam, Maria Cristina Rodrigues, Câmara, Maria Clara Coelho","Ciência &amp; Saúde Coletiva; 15(4); 1967-1976","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000400012&lang=pt" 
"S1413-81232010000400013-scl","Produção científica dos cursos de pós-graduação em Saúde Coletiva no período 1998-2006","Viacava, Francisco","Ciência &amp; Saúde Coletiva; 15(4); 1977-1988","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000400013&lang=pt" 
"S1413-81232010000400009-scl","A questão curricular para o plano de formação em Saúde Coletiva: aspectos teóricos","Nunes, Everardo Duarte, Nascimento, Juliana Luporini do, Barros, Nelson Filice de","Ciência &amp; Saúde Coletiva; 15(4); 1935-1943","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000400009&lang=pt" 
"S1413-81232010000400005-spa","Sair da resistência e partir para novas competências","Guimarães, Reinaldo Felippe Nery","Ciência &amp; Saúde Coletiva; 15(4); 1913-1915","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400005&lang=pt" 
"S1413-81232010000400004-spa","Janus bifronte e a pós-graduação","Carvalheiro, José da Rocha","Ciência &amp; Saúde Coletiva; 15(4); 1910-1913","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400004&lang=pt" 
"S1413-81232010000400003-spa","Pós-graduação em Saúde Coletiva no Brasil: o imprescindível papel da avaliação","Barata, Rita Baradas, Santos, Ricardo Ventura","Ciência &amp; Saúde Coletiva; 15(4); 1897-1907","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400003&lang=pt" 
"S1413-81232010000400039-spa","Aids e juventude: gênero, classe e raça","Marques Jr., Joilson Santana","Ciência &amp; Saúde Coletiva; 15(4); 2251-2253","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400039&lang=pt" 
"S1413-81232010011700001-spa","Pós-graduação em Saúde Coletiva de 1997 a 2007: desafios, avanços e tendências","Minayo, Maria Cecília","Ciência &amp; Saúde Coletiva; 15(4); -","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010011700001&lang=pt" 
"S1413-81232010000400001-spa","Pós-graduação em Saúde Coletiva no contexto do desenvolvimento científico e tecnológico do Brasil","Minayo, Maria Cecília de Souza","Ciência &amp; Saúde Coletiva; 15(4); 1894-1894","Ciência &amp; Saúde Coletiva","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400001&lang=pt" 
"S1413-81232010000400006-spa","A autora responde","","Ciência &amp; Saúde Coletiva; 15(4); 1915-1916","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400006&lang=pt" 
"S1413-81232010000400038-spa","Os protocolos e a decisão médica: medicina baseada em vivências e ou evidências?","Uchôa, Severina Alice da Costa, Camargo Jr, Kenneth Rochel de","Ciência &amp; Saúde Coletiva; 15(4); 2241-2249","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400038&lang=pt" 
"S1413-81232010000400035-spa","Perfil da condição bucal de idosas do Distrito Federal","Costa, Ana Maria, Guimarães, Maria do Carmo Machado, Pedrosa, Sérgio de Freitas, Nóbrega, Otávio de Tolêdo, Bezerra, Ana Cristina Barreto","Ciência &amp; Saúde Coletiva; 15(4); 2207-2213","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400035&lang=pt" 
"S1413-81232010000400034-spa","A integralidade da atenção em diabéticos com doença periodontal","Silva, Aline Mendes, Vargas, Andréa Maria Duarte, Ferreira, Efigênia Ferreira e, Abreu, Mauro Henrique Nogueira Guimarães de","Ciência &amp; Saúde Coletiva; 15(4); 2197-2206","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400034&lang=pt" 
"S1413-81232010000400033-spa","Análise da atenção à saúde bucal na Estratégia de Saúde da Família do Distrito Sanitário VI, Recife (PE)","Pimentel, Fernando Castim, Martelli, Petrônio José de Lima, Araújo Junior, José Luiz do Amaral Correa de, Acioli, Raquel Moura Lins, Macedo, Cícera Lissandra Sá Vieira","Ciência &amp; Saúde Coletiva; 15(4); 2189-2196","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400033&lang=pt" 
"S1413-81232010000400032-spa","Reprodutibilidade de uma escala odontológica proposta como indicador de saúde bucal em crianças e adolescentes HIV+/SIDA","Campos, Juliana Alvares Duarte Bonini, Loffredo, Leonor de Castro Monteiro","Ciência &amp; Saúde Coletiva; 15(4); 2181-2187","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400032&lang=pt" 
"S1413-81232010000400031-spa","Desigualdades na distribuição da cárie dentária em adolescentes de Indaiatuba (SP), 2004","Rihs, Lilian Berta, Sousa, Maria da Luz Rosário de, Cypriano, Silvia, Abdalla, Nádja Moscoso","Ciência &amp; Saúde Coletiva; 15(4); 2173-2180","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400031&lang=pt" 
"S1413-81232010000400030-spa","O impacto das condições bucais na qualidade de vida de pessoas com cinquenta ou mais anos de vida","Bianco, Vinicius Cappo, Lopes, Eymar Sampaio, Borgato, Maria Helena, Silva, Poliana Moura e, Marta, Sara Nader","Ciência &amp; Saúde Coletiva; 15(4); 2165-2172","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400030&lang=pt" 
"S1413-81232010000400027-spa","Compreensão das mudanças comportamentais do usuário no Programa Saúde da Família por meio da participação habilitadora","Machado, Maria de Fátima Antero Sousa, Vieira, Neiva Francenely Cunha, Silva, Raimunda Magalhães da","Ciência &amp; Saúde Coletiva; 15(4); 2133-2143","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400027&lang=pt" 
