"S0021-75572011000500016-scl","Gravidade das coinfecções virais em lactentes hospitalizados com infecção por vírus sincicial respiratório","Bezerra, Patrícia G. M., Duarte, Maria do Carmo M. B., Britto, Murilo C. A., Correia, Jailson B.","Jornal de Pediatria; 87(5); 461-462","Jornal de Pediatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011000500016&lang=pt" 
"S1445-73772011000200004-sza","Men&#039;s grief, meaning and growth: A phenomenological investigation into the experience of loss","Spaten, Ole Michael, Byrialsen, Mia Nørremark, Langdridge, Darren","Indo-Pacific Journal of Phenomenology; 11(2); 1-15","Indo-Pacific Journal of Phenomenology","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1445-73772011000200004&lang=pt" 
"S1445-73772011000200005-sza","Perceived helpfulness and unfolding processes in body-oriented therapy practice","Price, Cynthia, Krycka, Kevin, Breitenbucher, Tara, Brown, Naoko","Indo-Pacific Journal of Phenomenology; 11(2); 1-15","Indo-Pacific Journal of Phenomenology","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1445-73772011000200005&lang=pt" 
"S1445-73772011000200002-sza","Childhood as a mirror of culture","Koops, Willem","Indo-Pacific Journal of Phenomenology; 11(2); 1-9","Indo-Pacific Journal of Phenomenology","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1445-73772011000200002&lang=pt" 
"S1445-73772011000200001-sza","Editorial","Stones, Christopher R.","Indo-Pacific Journal of Phenomenology; 11(2); 1-2","Indo-Pacific Journal of Phenomenology","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1445-73772011000200001&lang=pt" 
"S2007-09342011000800008-mex","Perspectivas del sistema de producción de manzano en Chihuahua, ante el cambio climático","Ramírez Legarreta, Manuel Rafael, Ruiz Corral, José Ariel, Medina García, Guillermo, Jacobo Cuéllar, Juan Luis, Parra Quezada, Rafael Ángel, Ávila Marioni, Mario René, Amado Álvarez, Jesús Pilar","Revista mexicana de ciencias agrícolas; 2(spe2); 265-279","Revista mexicana de ciencias agrícolas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342011000800008&lang=pt" 
"S2007-09342011000800001-mex","Eventos hidrometeorológicos extremos y desastres en comunidades rurales y urbanas en Motozintla, Chiapas","Sánchez-Núñez, Juan Manuel, Serrano Flores, María Elena, Sangermán Jarquín, Dora Ma., Navarro Bravo, Agustín, Vera Alejandre, Germán Raúl, Cuevas Sánchez, Jesús Axayacatl, Macías Vázquez, José Luis","Revista mexicana de ciencias agrícolas; 2(spe2); 167-181","Revista mexicana de ciencias agrícolas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342011000800001&lang=pt" 
"S2007-09342011000800014-mex","Impactos del cambio climático sobre la agroclimatología del maíz en Ciénega de Chapala, Jalisco","Zarazúa-Villaseñor, Patricia, Ruiz-Corral, José Ariel, González-Eguiarte, Diego Raymundo, Flores-López, Hugo Ernesto, Ron-Parra, José","Revista mexicana de ciencias agrícolas; 2(spe2); 351-363","Revista mexicana de ciencias agrícolas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342011000800014&lang=pt" 
"S2007-09342011000800010-mex","Cambio climático y agroclimático para el ciclo otoño-invierno en la región Ciénega de Chapala","Zarazúa-Villaseñor, Patricia, Ruiz-Corral, José Ariel, González-Eguiarte, Diego Raymundo, Flores-López, Hugo Ernesto, Ron-Parra, José","Revista mexicana de ciencias agrícolas; 2(spe2); 295-308","Revista mexicana de ciencias agrícolas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342011000800010&lang=pt" 
"S2007-09342011000800013-mex","Expectativas de adaptación al cambio climático de tres variedades de frijol en Jalisco","González Eguiarte, Diego Raymundo, Ruiz Corral, José Ariel, Lépiz Ildefonso, Rogelio, González Ávila, Alfredo, López Alcocer, Eduardo, Ramírez Ojeda, Gabriela, Zarazúa Villaseñor, Patricia, Durán Puga, Noé","Revista mexicana de ciencias agrícolas; 2(spe2); 337-350","Revista mexicana de ciencias agrícolas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342011000800013&lang=pt" 
"S2007-09342011000800005-mex","Variabilidad hidroclimática histórica del norte de México inferida con anillos de crecimiento de Douglas-fir","Villanueva Díaz, José, Cerano Paredes, Julián, Constante García, Vicenta, Stahle, D. W., Estrada Ávalos, Juan, Tostado Plascencia, Miriam Marcela","Revista mexicana de ciencias agrícolas; 2(spe2); 221-334","Revista mexicana de ciencias agrícolas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342011000800005&lang=pt" 
"S2007-09342011000800002-mex","Consecuencias del cambio climático en la ecofisiología vegetal de un bosque templado en Veracruz","Barradas, Víctor L., Tapia Vargas, Luis Mario, Cervantes Pérez, Juan","Revista mexicana de ciencias agrícolas; 2(spe2); 183-194","Revista mexicana de ciencias agrícolas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342011000800002&lang=pt" 
"S2007-09342011000800009-mex","Sistemas de siembra en trigo: encarando la escasez de agua causada por el calentamiento global","Villaseñor Mir, Héctor Eduardo, Limón Ortega, Agustín, Espitia Rangel, Eduardo, Mariscal Amaro, Luis Antonio","Revista mexicana de ciencias agrícolas; 2(spe2); 281-293","Revista mexicana de ciencias agrícolas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342011000800009&lang=pt" 
"S2007-09342011000800011-mex","Cambio climático y sus implicaciones en cinco zonas productoras de maíz en México","Ruiz Corral, José Ariel, Medina García, Guillermo, Ramírez Díaz, José Luis, Flores López, Hugo Ernesto, Ramírez Ojeda, Gabriela, Manríquez Olmos, José Damián, Zarazúa Villaseñor, Patricia, González Eguiarte, Diego Raymundo, Díaz Padilla, Gabriel, Mora Orozco, Celia de la","Revista mexicana de ciencias agrícolas; 2(spe2); 309-323","Revista mexicana de ciencias agrícolas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342011000800011&lang=pt" 
"S2007-09342011000800006-mex","Sequías reconstruidas en los últimos 600 años para el noreste de México","Cerano Paredes, Julián, Villanueva Díaz, José, Valdez Cepeda, Ricardo David, Méndez González, Jorge, Constante García, Vicenta","Revista mexicana de ciencias agrícolas; 2(spe2); 235-249","Revista mexicana de ciencias agrícolas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342011000800006&lang=pt" 
"S2007-09342011000800004-mex","Tendencias de temperaturas extremas en Zacatecas, México","Santillán-Espinoza, Lina Elisa, Blanco-Macías, Fidel, Magallanes-Quintanar, Rafael, García-Hernández, José Luis, Cerano-Paredes, Julián, Delgadillo-Ruiz, Olivia, Valdez-Cepeda, Ricardo David","Revista mexicana de ciencias agrícolas; 2(spe2); 207-219","Revista mexicana de ciencias agrícolas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342011000800004&lang=pt" 
"S2007-09342011000800012-mex","Cambio climático en la zona aguacatera de Michoacán: análisis de precipitación y temperatura a largo plazo","Tapia Vargas, Luis Mario, Larios Guzmán, Antonio, Vidales Fernández, Ignacio, Pedraza Santos, Martha Elena, Barradas, Víctor Luis","Revista mexicana de ciencias agrícolas; 2(spe2); 325-335","Revista mexicana de ciencias agrícolas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342011000800012&lang=pt" 
"S2007-09342011000800016-mex","Cambio climático y el impacto en la concentración de oxígeno disuelto en el Lago de Chapala","Mora Orozco, Celia de la, Flores López, Hugo Ernesto, Durán Chávez, Álvaro, Ruiz Corral, José Ariel","Revista mexicana de ciencias agrícolas; 2(spe2); 381-394","Revista mexicana de ciencias agrícolas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342011000800016&lang=pt" 
"S2007-09342011000800015-mex","Razas mexicanas de maíz como fuente de germoplasma para la adaptación al cambio climático","Ruiz Corral, José Ariel, Ramírez Díaz, José Luis, Hernández Casillas, Juan Manuel, Aragón Cuevas, Flavio, Sánchez González, José de Jesús, Ortega Corona, Alejandro, Medina García, Guillermo, Ramírez Ojeda, Gabriela","Revista mexicana de ciencias agrícolas; 2(spe2); 365-379","Revista mexicana de ciencias agrícolas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342011000800015&lang=pt" 
"S2007-09342011000800007-mex","Efecto del cambio climático en la acumulación de frío en la región manzanera de Chihuahua","Medina-García, Guillermo, Ruiz-Corral, José Ariel, Ramírez-Legarreta, Manuel Rafael, Díaz Padilla, Gabriel","Revista mexicana de ciencias agrícolas; 2(spe2); 251-263","Revista mexicana de ciencias agrícolas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342011000800007&lang=pt" 
"S2007-09342011000800003-mex","Impactos del cambio climático en plagas y enfermedades de las plantas en Brasil","Hamada, Emilia, Ghini, Raquel","Revista mexicana de ciencias agrícolas; 2(spe2); 195-205","Revista mexicana de ciencias agrícolas","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342011000800003&lang=pt" 
"S1018-130X2011000400002-per","Sobrevida en hemodiálisis según el periodo de ingreso de pacientes entre 1982 y 2007 en Lima, Perú","Meneses Liendo, Víctor, León Rabanal, Cristian, Huapaya Carrera, Julio, Cieza Zevallos, Javier","Revista Medica Herediana; 22(4); 157-158","Revista Medica Herediana","Espanhol","2011","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2011000400002&lang=pt" 
"S1018-130X2011000400003-per","Coexistencia de síndrome de Burnout y síntomas depresivos en médicos residentes: Estudio descriptivo transversal en un hospital nacional de Lima.","Mariños, Alejandro, Otero, Miluska, Málaga, Germán, Tomateo, Jorge","Revista Medica Herediana; 22(4); 159-160","Revista Medica Herediana","Espanhol","2011","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2011000400003&lang=pt" 
"S1018-130X2011000400004-per","Frecuencia de control prenatal inadecuado y de factores asociados a su ocurrencia: Frequency of inadequate prenatal care and associated factors","Arispe, Claudia, Salgado, Mary, Tang, Giuliana, González, Carmen, Rojas, José Luis","Revista Medica Herediana; 22(4); 159-160","Revista Medica Herediana","Espanhol","2011","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2011000400004&lang=pt" 
"S1018-130X2011000400005-per","Aislamiento de Cándida sp. en cultivos de catéteres intravasculares en un hospital de alta complejidad.: 2008 y 2009, Lima-Perú.","Sedano-Rojas, Katherine, Soto-Flores, Milton, Vera-Vera, Pedro, Málaga-Rodríguez, Germán, Tapia-Egoavil, Elena","Revista Medica Herediana; 22(4); 176-181","Revista Medica Herediana","Espanhol","2011","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2011000400005&lang=pt" 
"S1018-130X2011000400006-per","Síndrome Nefrótico y Linfoma de Hodgkin: Reporte de dos casos","Vásquez, Luciola, Loza, Reyner, Chaparro, Eduardo, Noriega, Katiuska, Mayo, Nancy","Revista Medica Herediana; 22(4); 182-185","Revista Medica Herediana","Espanhol","2011","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2011000400006&lang=pt" 
"S1018-130X2011000400007-per","Apoplejía pituitaria con parálisis del III par craneal: Reporte de caso","Pinto Valdivia, Miguel, Ortiz Torres, Milagros, Villena Chávez, Jaime","Revista Medica Herediana; 22(4); 186-189","Revista Medica Herediana","Espanhol","2011","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2011000400007&lang=pt" 
"S1018-130X2011000400008-per","Conversatorio clínico patológico en el Hospital Nacional Arzobispo Loayza_2011-02","Cipriani, Enrique, Aviles, Roberto, Ruíz, Oscar, Charaja Costa, Katherine, Valladares, Leonardo","Revista Medica Herediana; 22(4); 190-196","Revista Medica Herediana","Espanhol","2011","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2011000400008&lang=pt" 
"S1018-130X2011000400009-per","El problema de la nomenclatura de la enfermedad no es la falta de ella, sino la falta de aplicación","Giovannini-Sanguineti, Giancarlo","Revista Medica Herediana; 22(4); 197-197","Revista Medica Herediana","Espanhol","2011","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2011000400009&lang=pt" 
"S1018-130X2011000400010-per","Comentario a la carta: El problema de la nomenclatura de la enfermedad no es falta de ella, sino la falta de aplicación","León Barúa, Raúl","Revista Medica Herediana; 22(4); 198-198","Revista Medica Herediana","Espanhol","2011","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2011000400010&lang=pt" 
"S1018-130X2011000400011-per","Los ángulos de confort en la posición sedente en niños de educación primaria en Lima-Perú.","Loayza-Castañeda, Nadia, Zanabria-Inga, Jacqueline, Camacho-Conchucos, Herminio, Meléndez-Olivari, Elizabeth","Revista Medica Herediana; 22(4); 199-201","Revista Medica Herediana","Espanhol","2011","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2011000400011&lang=pt" 
"S1018-130X2011000400012-per","Infecciones intrahospitalarias: Un círculo vicioso","Castañeda-Díaz, Milagros, Requelme-Portocarrero, Frank, Poma-Ortíz, Jaquelyn","Revista Medica Herediana; 22(4); 202-203","Revista Medica Herediana","Espanhol","2011","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2011000400012&lang=pt" 
"S1018-130X2011000400001-per","Conductores somnolientos en las carreteras del Perú: hallazgos y propuestas","Rey de Castro, Jorge","Revista Medica Herediana; 22(4); 155-156","Revista Medica Herediana","Espanhol","2011","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2011000400001&lang=pt" 
"S1727-897X2011000500005-cub","Repercusión de la implementación del Diplomado de Mastología en la provincia de Cienfuegos","Torres Ajá, Lidia, Iglesias León, Miriam, Zerquera Álvarez, Carlos","MediSur; 9(5); 439-442","MediSur","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1727-897X2011000500005&lang=pt" 
"S1727-897X2011000500004-cub","Epilepsia en niños y adolescentes con discapacidades del desarrollo","Garófalo Gómez, Nicolás, Gómez García, Ana","MediSur; 9(5); 434-438","MediSur","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1727-897X2011000500004&lang=pt" 
"S1727-897X2011000500007-cub","Caracterización de la mortalidad fetal tardía en Villa Clara","Suárez González, Juan, Gutiérrez Machado, Mario, Corrales Gutiérrez, Alexis","MediSur; 9(5); 452-456","MediSur","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1727-897X2011000500007&lang=pt" 
"S1727-897X2011000500001-cub","La enseñanza y aprendizaje del inglés como lengua extranjera en las ciencias médicas y el empleo de las tecnologías de la información y la comunicación","Peña Cedeño, Lázaro","MediSur; 9(5); 418-419","MediSur","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1727-897X2011000500001&lang=pt" 
"S1727-897X2011000500008-cub","Aplicación de un instrumento para la estratificación del paciente con neumonía adquirida en la comunidad en el Departamento de Urgencias","Corona Martínez, Luis, Fragoso Marchante, Maria, González Morales, Iris, Sierra Martínez, Dianelys, Borroto Lecuna, Sandra, Chávez Troya, Osmel","MediSur; 9(5); 457-466","MediSur","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1727-897X2011000500008&lang=pt" 
"S0100-204X2011001000020-scl","Diversidade metabólica e atividade microbiana no solo em sistema de integração lavoura-pecuária sob intensidades de pastejo","Chávez, Luis Fernando, Escobar, Luisa Fernanda, Anghinoni, Ibanor, Carvalho, Paulo César de Faccio, Meurer, Egon José","Pesquisa Agropecuária Brasileira; 46(10); 1254-1261","Pesquisa Agropecuária Brasileira","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2011001000020&lang=pt" 
"S0718-40262011000500014-chl","Uso de endoprótesis fenestrada para la reparación de aneurismas aórticos complejos: Reporte de dos casos","BERGOEING R, MICHEL, MERTENS M, RENATO, VALDÉS E, FRANCISCO, MARINÉ M, LEOPOLDO, KRÄMER SCH, ALBRECHT, VERGARA M, JEANNETTE","Revista chilena de cirugía; 63(5); 519-523","Revista chilena de cirugía","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262011000500014&lang=pt" 
"S0718-40262011000500013-chl","Tumor de cuerpo carotídeo","YÁÑEZ M, RICARDO, LOYOLA B, FRANCISCO, CORNEJO F, JORGE","Revista chilena de cirugía; 63(5); 513-518","Revista chilena de cirugía","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262011000500013&lang=pt" 
"S0718-40262011000500001-chl","Visión sobre docencia y cirugía actual","Velasco M, Nicolás","Revista chilena de cirugía; 63(5); 451-452","Revista chilena de cirugía","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262011000500001&lang=pt" 
"S0718-40262011000500002-chl","Evisceración transestomal: una complicación excepcional de las colostomías","NOFUENTES R, CARMEN, MELLA L, MARIO, PÉREZ B, SUSANA, SOLIVERES S, EDELMIRA, GARCÍA M, ANDRÉS, GARCÍA G, SALVADOR","Revista chilena de cirugía; 63(5); 453-454","Revista chilena de cirugía","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262011000500002&lang=pt" 
"S0718-40262011000500003-chl","Prof. Manuel Fernández","NAVARRETE G, CLAUDIO","Revista chilena de cirugía; 63(5); 455-458","Revista chilena de cirugía","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262011000500003&lang=pt" 
"S0718-40262011000500004-chl","Colgajo radial: experiencia del equipo de Cirugía Plástica de la Universidad de Chile","ANDRADES C, PATRICIO, CALDERÓN G, MARÍA ELSA, DANILLA E, STEFAN, BENÍTEZ S, SUSANA, ERAZO C, CRISTIAN, SEPÚLVEDA, SERGIO","Revista chilena de cirugía; 63(5); 459-467","Revista chilena de cirugía","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262011000500004&lang=pt" 
"S0718-40262011000500005-chl","Osteosarcomas de la región de cabeza y cuello","LAS HERAS F, ROCÍO, FERNÁNDEZ G, FRANCISCA, CAPDEVILLE F, FELIPE, VELOSO O, MARCELO, HARBST S, HANS, MÜLLER, BETTINA, MADRID M, ARTURO","Revista chilena de cirugía; 63(5); 468-472","Revista chilena de cirugía","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262011000500005&lang=pt" 
"S0718-40262011000500006-chl","Tratamiento del hiperparatiroidismo primario mediante abordaje mínimamente invasivo","ALÁEZ C, ANA BELÉN, RAMIRO P, CARMEN, CALERO A, ALICIA, LATORRE F, RAQUEL, DÍEZ T, MARÍA, ROJO B, ROBERTO, COLLADO S, MARIVI, GARCÍA V, AUGUSTO","Revista chilena de cirugía; 63(5); 473-478","Revista chilena de cirugía","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262011000500006&lang=pt" 
"S0718-40262011000500007-chl","Cirugía laparoscópica colorrectal en Chile","LÓPEZ K, FRANCISCO, SUAZO L, CRISTÓBAL, HEINE T, CLAUDIO, ABEDRAPO M, MARIO, AVENDAÑO H, RODOLFO, GERMAIN P, FERNANDO, MANSILLA E, JUAN ANDRÉS, MELKONIAN T, ERNESTO, MIGUIELES C, RODRIGO, OCARES U, MISAEL, PINEDO M, GEORGE, SANHUEZA G, MARCEL","Revista chilena de cirugía; 63(5); 479-484","Revista chilena de cirugía","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262011000500007&lang=pt" 
"S0718-40262011000500008-chl","Índice ganglionar y número de linfonodos metastásicos como factores pronósticos en cáncer de colon","BANNURA C, GUILLERMO, VARGAS S, CLAUDIO, BARRERA E, ALEJANDRO, MELO L, CARLOS, CONTRERAS P, JAIME","Revista chilena de cirugía; 63(5); 845-892","Revista chilena de cirugía","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262011000500008&lang=pt" 
"S0718-40262011000500009-chl","Diseño de una escala para evaluar calidad metodológica de estudios de pruebas diagnósticas. Estudio piloto","BURGOS D, MARÍA EUGENIA, MANTEROLA D, CARLOS, SANHUEZA C, ANTONIO","Revista chilena de cirugía; 63(5); 493-494","Revista chilena de cirugía","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262011000500009&lang=pt" 
"S0718-40262011000500010-chl","Calidad de vida en pacientes con hiperhidrosis primaria sometidos a simpatectomía videotoracoscópica","ZAMARÍN M, JAIME, EGAÑA D, JOSEFINA, BERRÍOS S, RAÚL","Revista chilena de cirugía; 63(5); 498-503","Revista chilena de cirugía","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262011000500010&lang=pt" 
"S0718-40262011000500011-chl","Nefrectomía simple por puerto único (LESS) asistida por robot (da Vinci)","CASTILLO C, OCTAVIO A, VIDAL M, IVAR, SEPÚLVEDA T, FRANCISCO","Revista chilena de cirugía; 63(5); 504-507","Revista chilena de cirugía","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262011000500011&lang=pt" 
"S0718-40262011000500012-chl","Linfadenectomía lumboaórtica asistida por robot en tumor residual postquimioterapia en cáncer testicular","CASTILLO C, OCTAVIO A, SEPÚLVEDA T, FRANCISCO, SUSANIBAR N, LUIS F, VIDAL M, IVAR, RUBIO L, GONZALO","Revista chilena de cirugía; 63(5); 508-512","Revista chilena de cirugía","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262011000500012&lang=pt" 
"S0718-40262011000500015-chl","Resección de aneurisma de arteria esplénica por vía laparoscópica conservando el bazo","RIVERA A, MARCO A, BRAVO F, JUAN I, MARINO C, CARLO U, TOBAR M, JUAN C","Revista chilena de cirugía; 63(5); 524-526","Revista chilena de cirugía","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262011000500015&lang=pt" 
"S0718-40262011000500016-chl","Enfermedad pilonidal sacro-coccígea: factores de riesgo y tratamiento quirúrgico","BANNURA C, GUILLERMO","Revista chilena de cirugía; 63(5); 527-533","Revista chilena de cirugía","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262011000500016&lang=pt" 
"S0718-40262011000500017-chl","Resultados de la unidad de oncología del Departamento de Cirugía de un hospital universitario (2004-2010)","CORTÉS L, SOLANGE, CSENDES J, ATTILA, YARMUCH G, JULIO","Revista chilena de cirugía; 63(5); 534-537","Revista chilena de cirugía","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262011000500017&lang=pt" 
"S0718-40262011000500018-chl","REVISTA DE REVISTAS","","Revista chilena de cirugía; 63(5); 538-539","Revista chilena de cirugía","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262011000500018&lang=pt" 
"S0718-40262011000500019-chl","CRÓNICA","","Revista chilena de cirugía; 63(5); 540-540","Revista chilena de cirugía","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262011000500019&lang=pt" 
"S0718-40262011000500020-chl","","","Revista chilena de cirugía; 63(5); 541-541","Revista chilena de cirugía","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262011000500020&lang=pt" 
"S1983-41952011000400007-scl","Lajes lisas nervuradas de concreto armado ao cisalhamento","Souza, S. S. M., Oliveira, D. R. C.","Revista IBRACON de Estruturas e Materiais; 4(4); 610-641","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952011000400007&lang=pt" 
"S1983-41952011000400004-scl","Using the accelerated Brazilian concrete prism test (ABCPT) to evaluate alkali aggregate reaction (AAR)","Sanchez, L., Kuperman, S. C., Helene, P.","Revista IBRACON de Estruturas e Materiais; 4(4); 575-581","Revista IBRACON de Estruturas e Materiais","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952011000400004&lang=pt" 
"S1983-41952011000400005-scl","Estimation of compressive strength based on Pull-Out bond test results for on-site concrete quality control","Lorrain, M. S., Barbosa, M. P., Silva Fº, L. C. P.","Revista IBRACON de Estruturas e Materiais; 4(4); 582-591","Revista IBRACON de Estruturas e Materiais","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952011000400005&lang=pt" 
"S1983-41952011000400001-scl","Editorial","Campos Filho, Américo, Sousa, José Luiz Antunes de Oliveira e, Silva Filho, Luiz Carlos Pinto da, Toledo Filho, Romildo Dias","Revista IBRACON de Estruturas e Materiais; 4(4); -","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952011000400001&lang=pt" 
"S1983-41952011000400003-scl","Propriedades nanomecânicas de pastas de cimento","Pelisser, F., Gleize, P. J. P., Michel, M. D.","Revista IBRACON de Estruturas e Materiais; 4(4); 561-574","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952011000400003&lang=pt" 
"S1983-41952011000400006-scl","Concreto submetido a vibrações nas primeiras idades","Fernandes, J. F., Bittencourt, T. N., Helene, P.","Revista IBRACON de Estruturas e Materiais; 4(4); 592-609","Revista IBRACON de Estruturas e Materiais","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952011000400006&lang=pt" 
"S1983-41952011000400008-scl","Influência do emprego de areia de fundição residual nas propriedades no estado fresco e endurecido de misturas cimentícias","Silva, W. R. L da, Tochetto, E., Prudêncio JR, L. R., Oliveira, A. L.","Revista IBRACON de Estruturas e Materiais; 4(4); 642-662","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952011000400008&lang=pt" 
"S1983-41952011000400009-scl","Estudo da (não-)conformidade de concretos produzidos no Brasil e sua influência na confiabilidade de pilares curtos","Santiago, W. C., Beck, A. T.","Revista IBRACON de Estruturas e Materiais; 4(4); 663-690","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952011000400009&lang=pt" 
"S1983-41952011000400002-scl","A 3D finite element model for reinforced concrete structures analysis","Bono, G. F. F., Campos Filho, A., Pacheco, A. R.","Revista IBRACON de Estruturas e Materiais; 4(4); 548-560","Revista IBRACON de Estruturas e Materiais","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952011000400002&lang=pt" 
"S1983-41952011000400010-scl","A Levenberg-Marquardt algorithm for fi tting σ-w curves from three-point bend tests for plain and fi ber reinforced concretes","Sousa, J.L.A.O.","Revista IBRACON de Estruturas e Materiais; 4(4); 691-694","Revista IBRACON de Estruturas e Materiais","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952011000400010&lang=pt" 
