"S0120-35842014000200005-col","¿Edificar o educar?: Impacto de los megacolegios en pruebas estandarizadas Saber 11°","Velasco Rodríguez, Tatiana","Desarrollo y Sociedad; (74); 181-223","Desarrollo y Sociedad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-35842014000200005&lang=pt" 
"S1692-35612014000200011-col","UTILIZACIÓN DE ALMIDÓN DE MALANGA (Colocasia esculenta L.) EN LA ELABORACIÓN DE SALCHICHAS TIPO FRANKFURT","TORRES- RAPELO, ALBERTO LUIS, MONTERO-CASTILLO, PIEDAD MARGARITA, JULIO-GONZÁLEZ, LESBIA CRISTINA","Biotecnología en el Sector Agropecuario y Agroindustrial; 12(2); 97-105","Biotecnología en el Sector Agropecuario y Agroindustrial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-35612014000200011&lang=pt" 
"S1692-35612014000200010-col","PROPIEDADES FUNCIONALES DEL ALMIDON DE SAGU (Maranta arundinacea)","GRANADOS C, CLEMENTE, GUZMAN C, LUIS ENRIQUE, ACEVEDO C, DIOFANOR, DÍAZ M, MARÍA, HERRERA A, ANA","Biotecnología en el Sector Agropecuario y Agroindustrial; 12(2); 90-96","Biotecnología en el Sector Agropecuario y Agroindustrial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-35612014000200010&lang=pt" 
"S1692-35612014000200017-col","AISLAMIENTO Y CARACTERIZACION DE UNA LEVADURA FLOCULANTE PARA PRODUCIR ETANOL DEL BANANO DE RECHAZO","GUEVARA-BRAVO, CARLOS, ACEVEDO, JOSÉ, PELÁEZ-JARAMILLO, CARLOS","Biotecnología en el Sector Agropecuario y Agroindustrial; 12(2); 151-159","Biotecnología en el Sector Agropecuario y Agroindustrial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-35612014000200017&lang=pt" 
"S1692-35612014000200016-col","EFECTO DEL MARINADO CON NaCl Y TRIPOLIFOSFATO-SÓDICO SOBRE LAS PROPIEDADES BROMATOLÓGICAS EN CARNE DE CABRA","PEÑA F, RICARDO, DURAN O, DANIEL SALVADOR, BALETA M, LUIS CARLOS","Biotecnología en el Sector Agropecuario y Agroindustrial; 12(2); 142-150","Biotecnología en el Sector Agropecuario y Agroindustrial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-35612014000200016&lang=pt" 
"S1692-35612014000200015-col","FILMS DE ALMIDÓN TERMOPLÁSTICO. INFLUENCIA DE LA INCORPORACIÓN DE HIDROXIPROPIL-METIL-CELULOSA Y ÁCIDO CÍTRICO","ORTEGA-TORO, RODRIGO, JIMÉNEZ M, ALBERTO, TALENS O, PAU, CHIRALT B, AMPARO","Biotecnología en el Sector Agropecuario y Agroindustrial; 12(2); 134-141","Biotecnología en el Sector Agropecuario y Agroindustrial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-35612014000200015&lang=pt" 
"S1692-35612014000200014-col","RECUENTO DE COLIFORMES Y Escherichia coli EN CANALES BOVINAS SOMETIDAS A TRATAMIENTOS FÍSICOS Y QUÍMICOS","CORPAS-IGUARÁN, EDUARDO JAVID, ARCILA-HENAO, JUAN SEBASTIÁN","Biotecnología en el Sector Agropecuario y Agroindustrial; 12(2); 125-133","Biotecnología en el Sector Agropecuario y Agroindustrial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-35612014000200014&lang=pt" 
"S1870-35422014000200003-mex","The four particles paradox in special relativity","García-Islas, J.M.","Revista mexicana de física E; 60(2); 107-110","Revista mexicana de física E","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-35422014000200003&lang=pt" 
"S0103-73312014000401127-spa","Cartografia das pesquisas avaliativas de serviços de saúde mental no Brasil (2004-2013)","Dantas, Clarissa de Rosalmeida, Oda, Ana Maria Galdini Raimundo","Physis: Revista de Saúde Coletiva; 24(4); 1127-1179","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312014000401127&lang=pt" 
"S1870-11912014000200002-mex","Algunas consideraciones sobre investigación etnográfica en la tribu yaqui","Lerma Rodríguez, Enriqueta","Culturales; 2(2); 41-62","Culturales","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-11912014000200002&lang=pt" 
"S1870-11912014000200003-mex","Disputando la hegemonía de los sentidos culturales: Cuerpos, actores emergentes y nuevas ciudadanías","Maier, Elizabeth","Culturales; 2(2); 63-79","Culturales","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-11912014000200003&lang=pt" 
"S1870-11912014000200001-mex","Usos sociales de la religión como recurso ante la violencia: católicos, evangélicos y testigos de Jehová en Tijuana, México","Valenzuela, Erika, Odgers, Olga","Culturales; 2(2); 9-40","Culturales","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-11912014000200001&lang=pt" 
"S1870-11912014000200007-mex","Subjetividades disidentes y el (des)dominio del biopoder paralegal: la producción sociocultural de los cuerpos en Ciudad Juárez, México","Salazar Gutiérrez, Salvador","Culturales; 2(2); 157-177","Culturales","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-11912014000200007&lang=pt" 
"S1870-11912014000200006-mex","Hombres violentados en la pareja: Jóvenes de Baja California, México","González Galbán, Humberto, Fernández de Juan, Teresa","Culturales; 2(2); 129-155","Culturales","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-11912014000200006&lang=pt" 
"S1870-11912014000200005-mex","El cuento en la frontera de lo insólito: Enrique Vila-Matas","Quintana Tejera, Luis María","Culturales; 2(2); 109-128","Culturales","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-11912014000200005&lang=pt" 
"S1870-11912014000200004-mex","Reconciliando el patrimonio cultural religioso y cívico en Jiquilpan, México","Chavolla Mc Ewen, José Jaime","Culturales; 2(2); 81-107","Culturales","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-11912014000200004&lang=pt" 
"S1870-11912014000200010-mex","La posesión de Loudun","Gruel Sández, Víctor Manuel","Culturales; 2(2); 239-243","Culturales","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-11912014000200010&lang=pt" 
"S1870-11912014000200011-mex","Cantar a los narcos","Olmos Aguilera, Miguel","Culturales; 2(2); 245-251","Culturales","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-11912014000200011&lang=pt" 
"S1870-11912014000200012-mex","Por tierras inhóspitas y desconocidas: Baja California en el imaginario de dos viajeros extranjeros","Meza Espinoza, Cristian","Culturales; 2(2); 253-256","Culturales","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-11912014000200012&lang=pt" 
"S1870-11912014000200009-mex","No soy mexicano, soy de Tijuana: juventud e identidad en la frontera norte de México","Ongay, Luis","Culturales; 2(2); 211-237","Culturales","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-11912014000200009&lang=pt" 
"S1870-11912014000200008-mex","De Max Weber a Michel Maffesoli: inmigración, reencantamiento del mundo y politeísmo de valores en Estados Unidos","Arriaga Martínez, Rafael","Culturales; 2(2); 179-209","Culturales","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-11912014000200008&lang=pt" 
"S0103-73312014000401367-spa","Práticas Integrativas na Oncologia","Siegel, Pamela, Barros, Nelson Filice de","Physis: Revista de Saúde Coletiva; 24(4); 1367-1370","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312014000401367&lang=pt" 
"S0103-73312014000401275-spa","Da cidadania à realização de projetos de vida: inclusão social de usuários de um Centro de Atenção Psicossocial na vida cotidiana","Salles, Mariana Moraes, Barros, Sonia","Physis: Revista de Saúde Coletiva; 24(4); 1275-1292","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312014000401275&lang=pt" 
"S0103-73312014000401207-spa","Coordenação dos cuidados em saúde no Brasil: o desafio federal de fortalecer a atenção primária à saúde","Silva, Roberta Marinho da, Andrade, Luiz Odorico Monteiro de","Physis: Revista de Saúde Coletiva; 24(4); 1207-1228","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312014000401207&lang=pt" 
"S0103-73312014000401315-spa","Trajetórias profissionais na constituição das Ciências Sociais e Humanas em Saúde na Abrasco","Ianni, Aurea Maria Zöllner, Spadacio, Cristiane, Barboza, Renato, Alves, Olga Sofia Fabergé, Viana, Sabrina Daniela Lopes, Rocha, Ane Talita","Physis: Revista de Saúde Coletiva; 24(4); 1315-1336","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312014000401315&lang=pt" 
"S0103-73312014000401293-spa","Processo decisório do aborto provocado: vivência de mulheres","Santos, Danyelle Leonette Araújo dos, Brito, Rosineide Santana de","Physis: Revista de Saúde Coletiva; 24(4); 1293-1314","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312014000401293&lang=pt" 
"S0103-73312014000401079-spa","Psiquiatria no século XXI: transformações a partir da integração com a Atenção Primária pelo matriciamento","Fortes, Sandra, Menezes, Alice, Athié, Karen, Chazan, Luiz Fernando, Rocha, Helio, Thiesen, Joana, Ragoni, Celina, Pithon, Thiago, Machado, Angela","Physis: Revista de Saúde Coletiva; 24(4); 1079-1102","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312014000401079&lang=pt" 
"S0103-73312014000401255-spa","&quot;Fazendo a escolha certa&quot;: tecnologias reprodutivas, práticas lésbicas e uso de bancos de sêmen","Machin, Rosana, Couto, Marcia Thereza","Physis: Revista de Saúde Coletiva; 24(4); 1255-1274","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312014000401255&lang=pt" 
"S0103-73312014000401103-spa","Sobrecarga do cuidado, solidariedade e estratégia de lida na experiência de familiares de Centros de Atenção Psicossocial","Delgado, Pedro Gabriel","Physis: Revista de Saúde Coletiva; 24(4); 1103-1126","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312014000401103&lang=pt" 
"S0103-73312014000401337-spa","O discurso sobre a alimentação saudável como estratégia de biopoder","Kraemer, Fabiana Bom, Prado, Shirley Donizete, Ferreira, Francisco Romão, Carvalho, Maria Claudia Veiga Soares de","Physis: Revista de Saúde Coletiva; 24(4); 1337-1360","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312014000401337&lang=pt" 
"S0103-73312014000401181-spa","Bioterrorismo, riscos biológicos e as medidas de biossegurança aplicáveis ao Brasil","Rambauske, Dora, Cardoso, Telma Abdalla de Oliveira, Navarro, Marli Brito Moreira de Albuquerque","Physis: Revista de Saúde Coletiva; 24(4); 1181-1205","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312014000401181&lang=pt" 
"S0103-73312014000401229-spa","Os &quot;daltônicos&quot; e suas dificuldades: condição negligenciada no Brasil?","Melo, Débora Gusmão, Galon, José Eduardo Vitorino, Fontanella, Bruno José Barcellos","Physis: Revista de Saúde Coletiva; 24(4); 1229-1253","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312014000401229&lang=pt" 
"S0103-73312014000401053-spa","Experiência, narrativa e conhecimento: a perspectiva do psiquiatra e a do usuário","Serpa Junior, Octavio, Campos, Rosana Onocko, Malajovich, Nuria, Pitta, Ana Maria, Diaz, Alberto Giovanello, Dahl, Catarina, Leal, Erotildes","Physis: Revista de Saúde Coletiva; 24(4); 1053-1077","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312014000401053&lang=pt" 
"S0103-73312014000401035-spa","A crise da psiquiatria centrada no diagnóstico e o futuro da clínica psiquiátrica: psicopatologia, antropologia médica e o sujeito da psicanálise","Pereira, Mario Eduardo Costa","Physis: Revista de Saúde Coletiva; 24(4); 1035-1052","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312014000401035&lang=pt" 
"S0103-73312014000401013-spa","Perspectivas da psiquiatria brasileira ontem e hoje","Zorzanelli, Rafaela","Physis: Revista de Saúde Coletiva; 24(4); 1013-1016","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312014000401013&lang=pt" 
"S0103-73312014000401361-spa","Uma metafísica das classificações em psiquiatria","Serpa Jr., Octavio Domont de","Physis: Revista de Saúde Coletiva; 24(4); 1361-1366","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312014000401361&lang=pt" 
"S0103-73312014000401023-spa","Entrevista: Jurandir Freire Costa","Bezerra Jr, Benilton, Costa, Jurandir Freire","Physis: Revista de Saúde Coletiva; 24(4); 1023-1033","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312014000401023&lang=pt" 
"S0103-73312014000401017-spa","A agenda atual da Reforma Sanitária Brasileira","Souza, Luis Eugênio Portela Fernandes de","Physis: Revista de Saúde Coletiva; 24(4); 1017-1021","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312014000401017&lang=pt" 
"S0103-73312014000401023-scl","Entrevista: Jurandir Freire Costa","Bezerra Jr, Benilton, Costa, Jurandir Freire","Physis: Revista de Saúde Coletiva; 24(4); 1023-1033","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312014000401023&lang=pt" 
"S0103-73312014000401255-scl","&quot;Fazendo a escolha certa&quot;: tecnologias reprodutivas, práticas lésbicas e uso de bancos de sêmen","Machin, Rosana, Couto, Marcia Thereza","Physis: Revista de Saúde Coletiva; 24(4); 1255-1274","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312014000401255&lang=pt" 
"S0103-73312014000401275-scl","Da cidadania à realização de projetos de vida: inclusão social de usuários de um Centro de Atenção Psicossocial na vida cotidiana","Salles, Mariana Moraes, Barros, Sonia","Physis: Revista de Saúde Coletiva; 24(4); 1275-1292","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312014000401275&lang=pt" 
"S0103-73312014000401293-scl","Processo decisório do aborto provocado: vivência de mulheres","Santos, Danyelle Leonette Araújo dos, Brito, Rosineide Santana de","Physis: Revista de Saúde Coletiva; 24(4); 1293-1314","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312014000401293&lang=pt" 
"S0103-73312014000401103-scl","Sobrecarga do cuidado, solidariedade e estratégia de lida na experiência de familiares de Centros de Atenção Psicossocial","Delgado, Pedro Gabriel","Physis: Revista de Saúde Coletiva; 24(4); 1103-1126","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312014000401103&lang=pt" 
"S0103-73312014000401315-scl","Trajetórias profissionais na constituição das Ciências Sociais e Humanas em Saúde na Abrasco","Ianni, Aurea Maria Zöllner, Spadacio, Cristiane, Barboza, Renato, Alves, Olga Sofia Fabergé, Viana, Sabrina Daniela Lopes, Rocha, Ane Talita","Physis: Revista de Saúde Coletiva; 24(4); 1315-1336","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312014000401315&lang=pt" 
"S0103-73312014000401035-scl","A crise da psiquiatria centrada no diagnóstico e o futuro da clínica psiquiátrica: psicopatologia, antropologia médica e o sujeito da psicanálise","Pereira, Mario Eduardo Costa","Physis: Revista de Saúde Coletiva; 24(4); 1035-1052","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312014000401035&lang=pt" 
"S0103-73312014000401013-scl","Perspectivas da psiquiatria brasileira ontem e hoje","Zorzanelli, Rafaela","Physis: Revista de Saúde Coletiva; 24(4); 1013-1016","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312014000401013&lang=pt" 
"S0103-73312014000401017-scl","A agenda atual da Reforma Sanitária Brasileira","Souza, Luis Eugênio Portela Fernandes de","Physis: Revista de Saúde Coletiva; 24(4); 1017-1021","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312014000401017&lang=pt" 
"S0103-73312014000401229-scl","Os &quot;daltônicos&quot; e suas dificuldades: condição negligenciada no Brasil?","Melo, Débora Gusmão, Galon, José Eduardo Vitorino, Fontanella, Bruno José Barcellos","Physis: Revista de Saúde Coletiva; 24(4); 1229-1253","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312014000401229&lang=pt" 
"S0103-73312014000401361-scl","Uma metafísica das classificações em psiquiatria","Serpa Jr., Octavio Domont de","Physis: Revista de Saúde Coletiva; 24(4); 1361-1366","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312014000401361&lang=pt" 
"S0103-73312014000401367-scl","Práticas Integrativas na Oncologia","Siegel, Pamela, Barros, Nelson Filice de","Physis: Revista de Saúde Coletiva; 24(4); 1367-1370","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312014000401367&lang=pt" 
"S0071-16752014000200003-mex","Venus más allá de las tablas astronómicas: Una relectura de las láminas 53-54 del Códice Borgia","Díaz Álvarez, Ana","Estudios de cultura náhuatl; 48(); 89-128","Estudios de cultura náhuatl","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752014000200003&lang=pt" 
"S0071-16752014000200014-mex","Grandes hallazgos de la arqueología","Ladrón de Guevara, Sara","Estudios de cultura náhuatl; 48(); 431-435","Estudios de cultura náhuatl","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752014000200014&lang=pt" 
"S0071-16752014000200008-mex","Jesucristo, &quot;pontífice de los bienes futuros&quot;: Un sermón en náhuatl de fray Bernardino de Sahagún","Sánchez Aguilera, Mario Alberto","Estudios de cultura náhuatl; 48(); 265-299","Estudios de cultura náhuatl","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752014000200008&lang=pt" 
"S0071-16752014000200009-mex","El Mapa de Popotla y las copias vienesas","Bueno Bravo, Isabel","Estudios de cultura náhuatl; 48(); 301-332","Estudios de cultura náhuatl","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752014000200009&lang=pt" 
"S0071-16752014000200006-mex","La adivinación por medio del maíz","González Torres, Yolotl","Estudios de cultura náhuatl; 48(); 213-233","Estudios de cultura náhuatl","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752014000200006&lang=pt" 
"S0071-16752014000200007-mex","El testamento de Alonso Begerano en náhuatl","León-Portilla, Miguel, Brito Guadarrama, Baltazar","Estudios de cultura náhuatl; 48(); 235-264","Estudios de cultura náhuatl","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752014000200007&lang=pt" 
"S0071-16752014000200004-mex","Las ayauhcalli en el ciclo de las veintenas del año solar: Funciones y ubicación de las casas de niebla y sus relaciones con la liturgia del maíz","Mazzetto, Elena","Estudios de cultura náhuatl; 48(); 135-175","Estudios de cultura náhuatl","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752014000200004&lang=pt" 
"S0071-16752014000200005-mex","Tonalli, naturaleza fría y personalidad temerosa: el susto entre los nahuas del siglo XVI","Echeverría García, Jaime","Estudios de cultura náhuatl; 48(); 177-212","Estudios de cultura náhuatl","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752014000200005&lang=pt" 
"S0071-16752014000200002-mex","Miccacuicatl: cantos mortuorios nahuas prehispánicos. Textos y &quot;con-textos&quot;","Johansson K., Patrick","Estudios de cultura náhuatl; 48(); 7-87","Estudios de cultura náhuatl","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752014000200002&lang=pt" 
"S0071-16752014000200001-mex","Volumen 48","","Estudios de cultura náhuatl; 48(); 5-6","Estudios de cultura náhuatl","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752014000200001&lang=pt" 
"S0071-16752014000200011-mex","Paleografía y traducción del segundo capítulo del libro X del Códice florentino","Romero Galván, José Rubén","Estudios de cultura náhuatl; 48(); 411-421","Estudios de cultura náhuatl","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752014000200011&lang=pt" 
"S0071-16752014000200010-mex","Los cantos religiosos de los antiguos mexicanos [segunda parte, cantos 11 a 20&amp;#093","Seler, Eduard","Estudios de cultura náhuatl; 48(); 333-409","Estudios de cultura náhuatl","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752014000200010&lang=pt" 
"S0071-16752014000200013-mex","Los locos de ayer: Enfermedad y desviación en el México antiguo","Romero Galván, José Rubén","Estudios de cultura náhuatl; 48(); 425-431","Estudios de cultura náhuatl","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752014000200013&lang=pt" 
"S0071-16752014000200012-mex","Códice de Coyoacán: Matrícula de tributos","Noguez, Xavier","Estudios de cultura náhuatl; 48(); 423-425","Estudios de cultura náhuatl","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752014000200012&lang=pt" 
"S0103-73312014000401181-scl","Bioterrorismo, riscos biológicos e as medidas de biossegurança aplicáveis ao Brasil","Rambauske, Dora, Cardoso, Telma Abdalla de Oliveira, Navarro, Marli Brito Moreira de Albuquerque","Physis: Revista de Saúde Coletiva; 24(4); 1181-1205","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312014000401181&lang=pt" 
"S0103-73312014000401053-scl","Experiência, narrativa e conhecimento: a perspectiva do psiquiatra e a do usuário","Serpa Junior, Octavio, Campos, Rosana Onocko, Malajovich, Nuria, Pitta, Ana Maria, Diaz, Alberto Giovanello, Dahl, Catarina, Leal, Erotildes","Physis: Revista de Saúde Coletiva; 24(4); 1053-1077","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312014000401053&lang=pt" 
"S0103-73312014000401337-scl","O discurso sobre a alimentação saudável como estratégia de biopoder","Kraemer, Fabiana Bom, Prado, Shirley Donizete, Ferreira, Francisco Romão, Carvalho, Maria Claudia Veiga Soares de","Physis: Revista de Saúde Coletiva; 24(4); 1337-1360","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312014000401337&lang=pt" 
"S0103-73312014000401127-scl","Cartografia das pesquisas avaliativas de serviços de saúde mental no Brasil (2004-2013)","Dantas, Clarissa de Rosalmeida, Oda, Ana Maria Galdini Raimundo","Physis: Revista de Saúde Coletiva; 24(4); 1127-1179","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312014000401127&lang=pt" 
"S0103-73312014000401079-scl","Psiquiatria no século XXI: transformações a partir da integração com a Atenção Primária pelo matriciamento","Fortes, Sandra, Menezes, Alice, Athié, Karen, Chazan, Luiz Fernando, Rocha, Helio, Thiesen, Joana, Ragoni, Celina, Pithon, Thiago, Machado, Angela","Physis: Revista de Saúde Coletiva; 24(4); 1079-1102","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312014000401079&lang=pt" 
"S0103-73312014000401207-scl","Coordenação dos cuidados em saúde no Brasil: o desafio federal de fortalecer a atenção primária à saúde","Silva, Roberta Marinho da, Andrade, Luiz Odorico Monteiro de","Physis: Revista de Saúde Coletiva; 24(4); 1207-1228","Physis: Revista de Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312014000401207&lang=pt" 
"S0459-12832014000100007-ven","El día a día en las aulas Ana María Kaufman","Seijas, María de Lourdes","Letras; 56(90); 133-137","Letras","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0459-12832014000100007&lang=pt" 
"S0459-12832014000100006-ven","La escuela y los textos Ana María Kaufman y María Elena Rodríguez","Sánchez Piña, Claribel","Letras; 56(90); 130-132","Letras","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0459-12832014000100006&lang=pt" 
"S0459-12832014000100008-ven","Mal de escuela Daniel Pennac","Arias Escalante, María Alejandra","Letras; 56(90); 138-139","Letras","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0459-12832014000100008&lang=pt" 
"S1688-499X2014000200008-ury","ASIGNACIÓN PARTIDARIA Y ESPECIALIZACIÓN: LAS LEGISLADORAS EN EL SISTEMA DE COMISIONES DE LA CÁMARA DE DIPUTADOS DE ARGENTINA","Pérez, Verónica","Revista Uruguaya de Ciencia Política; 23(spe); 165-184","Revista Uruguaya de Ciencia Política","Espanhol","2014","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-499X2014000200008&lang=pt" 
"S1688-499X2014000200005-ury","Más allá del hogar: Las legisladoras, el cambio feminista en las políticas y la representación sustantiva en México","Piscopo, Jennifer M.","Revista Uruguaya de Ciencia Política; 23(spe); 87-110","Revista Uruguaya de Ciencia Política","Espanhol","2014","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-499X2014000200005&lang=pt" 
"S1688-499X2014000100005-ury","REGULACIÓN DEL CANNABIS: ¿UN ASUNTO DE SEGURIDAD? ENTRADA Y MANTENIMIENTO EN AGENDA DE UN PROBLEMA DE POLÍTICA PÚBLICA","Repetto, Lorena","Revista Uruguaya de Ciencia Política; 23(1); 119-141","Revista Uruguaya de Ciencia Política","Espanhol","2014","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-499X2014000100005&lang=pt" 
"S1688-499X2014000100006-ury","TRANSFORMACIONES EN LA GOBERNANZA DE UN ESTADO SOCIAL CENTENARIO: ESTRUCTURA Y FUNCIONAMIENTO DEL SISTEMA NACIONAL INTEGRADO DE SALUD DE URUGUAY","Setaro Montes de Oca, Marcelo","Revista Uruguaya de Ciencia Política; 23(1); 143-165","Revista Uruguaya de Ciencia Política","Espanhol","2014","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-499X2014000100006&lang=pt" 
