"S1519-69842014000200501-scl","Loss of desiccation tolerance in Copaifera langsdorffii Desf. seeds during germination","Pereira, WVS., Faria, JMR., Tonetti, OAO, Silva, EAA.","Brazilian Journal of Biology; 74(2); 501-508","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000200501&lang=pt" 
"S0066-782X2014000500014-scl","Obesidade e Alteração dos Parâmetros Ecocardiográficos","Wilhelms, Roberta Casanova, Rosa, Eduardo Maffini da, Lizott, Mauricio, Melo, Raphael Martin de","Arquivos Brasileiros de Cardiologia; 102(5); 518-518","Arquivos Brasileiros de Cardiologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2014000500014&lang=pt" 
"S0066-782X2014000500018-scl","O Heart Team é fundamental para o Tratamento Transcateter da Estenose Aórtica?","Rosa, Vitor Emer Egypto, Lopes, Antônio Sergio de Santis Andrade, Accorsi, Tarso Augusto Duenhas, Lemos Neto, Pedro Alves, Pomerantzeff, Pablo Maria Alberto, Tarasoutchi, Flávio","Arquivos Brasileiros de Cardiologia; 102(5); e55-e56","Arquivos Brasileiros de Cardiologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2014000500018&lang=pt" 
"S0066-782X2014000500521-scl","Errata","","Arquivos Brasileiros de Cardiologia; 102(5); 521-521","Arquivos Brasileiros de Cardiologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2014000500521&lang=pt" 
"S0066-782X2014000500013-scl","Biologia de Sistemas Aplicada à Insuficiência Cardíaca com Fração de Ejeção Normal","Mesquita, Evandro Tinoco, Jorge, Antonio Jose Lagoeiro, Souza Junior, Celso Vale de, Cassino, João Paulo Pedroza","Arquivos Brasileiros de Cardiologia; 102(5); 510-517","Arquivos Brasileiros de Cardiologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2014000500013&lang=pt" 
"S0066-782X2014000500016-scl","Caso 2/2014 - Paciente de 51 Anos com Lupus Eritematoso Sistêmico e Febre após Troca Valvar","Ribeiro, Wilma Noia, Yamada, Alice Tatsuko, Gutierrez, Paulo Sampaio","Arquivos Brasileiros de Cardiologia; 102(5); e44-e51","Arquivos Brasileiros de Cardiologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2014000500016&lang=pt" 
"S0066-782X2014000500001-scl","Trajetórias da Saúde Cardiovascular: Epidemiologia do Curso da Vida no Brasil","Pellanda, Lucia Campos","Arquivos Brasileiros de Cardiologia; 102(5); 418-419","Arquivos Brasileiros de Cardiologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2014000500001&lang=pt" 
"S0066-782X2014000500002-scl","I Diretriz de Prevenção Cardiovascular da Sociedade Brasileira de Cardiologia - Resumo Executivo","Simão, Antonio Felipe, Précoma, Dalton Bertolim, Andrade, Jadelson Pinheiro de, Correa Filho, Harry, Saraiva, José Francisco Kerr, Oliveira, Gláucia Maria Moraes de","Arquivos Brasileiros de Cardiologia; 102(5); 420-431","Arquivos Brasileiros de Cardiologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2014000500002&lang=pt" 
"S0066-782X2014000500004-scl","Efeitos da Esqueletização em Comparação com a Manutenção do Pedículo da Artéria Radial sobre a Patência e Fluxo Pós-Operatórios do Enxerto","Bonini, Rômulo C. Arnal, Staico, Rodolfo, Issa, Mario, Arnoni, Antoninho Sanfins, Chaccur, Paulo, Abdulmassih Neto, Camilo, Dinkhuysen, Jarbas Jackson, Paulista, Paulo Paredes, Souza, Luiz Carlos Bento de, Moreira, Luiz Felipe P.","Arquivos Brasileiros de Cardiologia; 102(5); 441-448","Arquivos Brasileiros de Cardiologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2014000500004&lang=pt" 
"S0100-736X2014000500001-scl","Diarrhea outbreaks in suckling piglets due to rotavirus group C single and mixed (rotavirus groups A and B) infections","Lorenzetti, Elis, Stipp, Danilo T., Possatti, Flávia, Campanha, Joice E.T., Alfieri, Alice F., Alfieri, Amauri A.","Pesquisa Veterinária Brasileira; 34(5); 391-397","Pesquisa Veterinária Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000500001&lang=pt" 
"S0100-736X2014000500009-scl","Intoxicação espontânea e experimental por frutos de Eugenia uvalha Cambess. (Myrtaceae) em ovinos","Emmerich, Tiffany, Borelli, Vanessa, Cardoso, Thalita C., Wisser, Claudia S., Wicpolt, Nathalia S., Biff, Claudia P., Traverso, Sandra D., Gava, Aldo","Pesquisa Veterinária Brasileira; 34(5); 438-442","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000500009&lang=pt" 
"S0100-736X2014000500017-scl","Avaliação comparativa da ultraestrutura e propriedades físicas do esmalte bovino, bubalino e humano","Nogueira, Bárbara C.L., Fernandes, Piero M., Paiva, Augusto C.J., Fagundes, Nathália C.F., Teixeira, Francisco B., Lima, Rafael R.","Pesquisa Veterinária Brasileira; 34(5); 485-490","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000500017&lang=pt" 
"S0100-736X2014000500018-scl","Os ramos colaterais da aorta abdominal em jaguatirica (Leopardus pardalis)","Pinheiro, Luane L., Araújo, Elenara B., Lima, Ana Rita de, Martins, Danielli M., Melul, Raysa, Souza, Ana Carla B., Pereira, Luiza C., Branco, Érika","Pesquisa Veterinária Brasileira; 34(5); 491-495","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000500018&lang=pt" 
"S0100-736X2014000500012-scl","Avaliação da imunomarcação de células-tronco tumorais em carcinossarcomas mamários e carcinomas em tumores mistos em cadelas","Magalhães, Geórgia M., Terra, Erika M., Calazans, Sabryna G., Vasconcelos, Rosemeri de O., Alessi, Antonio Carlos","Pesquisa Veterinária Brasileira; 34(5); 455-461","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000500012&lang=pt" 
"S0100-736X2014000500013-scl","Levantamento soroepidemiológico para arbovírus em macaco-prego-galego (Cebus flavius) de vida livre no estado da Paraíba e em macaco-prego (Cebus libidinosus) de cativeiro do nordeste do Brasil","Laroque, Plautino O., Valença-Montenegro, Mônica M., Ferreira, Débora R.A., Chiang, Jannifer O., Cordeiro, Marli T., Vasconcelos, Pedro F.C., Silva, Jean C.R.","Pesquisa Veterinária Brasileira; 34(5); 462-468","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000500013&lang=pt" 
"S0100-736X2014000500010-scl","Aspectos clínicos, histopatológicos e moleculares da dermatosparaxia em ovinos White Dorper","Andrade, Danilo Giorgi A., Pavan, Leonardo Fabrício, Amorim, Rogério M., Chiacchio, Simone B., Laufer-Amorim, Renée, Gonçalves, Roberto C., Borges, Alexandre S., Oliveira-Filho, José P.","Pesquisa Veterinária Brasileira; 34(5); 443-448","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000500010&lang=pt" 
"S0100-736X2014000500011-scl","Efeitos colaterais do uso da ribavirina, prednisona e DMSO em cães naturalmente infectados pelo vírus da cinomose","Mangia, Simone H., Moraes, Lívia F., Takahira, Regina K., Motta, Rodrigo G., Franco, Marília M.J., Megid, Jane, Silva, Aristeu V., Paes, Antonio C.","Pesquisa Veterinária Brasileira; 34(5); 449-454","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000500011&lang=pt" 
"S0100-736X2014000500016-scl","Utilização da vitamina D3 e seus metabólitos na alimentação de frangos de corte sobre parâmetros imunológicos e morfometria intestinal","Guerra, Ana Flávia Q. Garcia, Murakami, Alice E., Santos, Tatiana C., Eyng, Cinthia, Picoli, Karla P., Ospina-Rojas, Iván C.","Pesquisa Veterinária Brasileira; 34(5); 477-484","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000500016&lang=pt" 
"S0100-736X2014000500014-scl","QT interval in healthy dogs: which method of correcting the QT interval in dogs is appropriate for use in small animal clinics?","Oliveira, Maira S., Muzzi, Ruthnéa A.L., Muzzi, Leonardo A.L., Cherem, Marcos, Mantovani, Matheus M.","Pesquisa Veterinária Brasileira; 34(5); 469-472","Pesquisa Veterinária Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000500014&lang=pt" 
"S0100-736X2014000500015-scl","Distribuição dos brônquios lobares dos pulmões do veado-catingueiro Mazama gouazoubira","Martins, Tracy Martina M., Pereira, Kleber F., Lima, Fabiano Campos, Fontana, Cássio Aparecido P., Santos, André L.Q., Malysz, Taís","Pesquisa Veterinária Brasileira; 34(5); 473-476","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000500015&lang=pt" 
"S0100-736X2014000500003-scl","Ascophyllum nodosum in the diet of tilapia (Oreochromis niloticus) and its effect after inoculation of Aeromonas hydrophila","Oliveira, Samira T.L., Veneroni-Gouveia, Gisele, Santos, Augusto C., Sousa, Silia M.N., Veiga, Marcelo L., Krewer, Cristina C., Costa, Mateus M.","Pesquisa Veterinária Brasileira; 34(5); 403-408","Pesquisa Veterinária Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000500003&lang=pt" 
"S0100-736X2014000500002-scl","Acid-base balance of dairy cows and its relationship with alcoholic stability and mineral composition of milk","Fagnani, Rafael, Beloti, Vanerli, Battaglini, Ana Paula P.","Pesquisa Veterinária Brasileira; 34(5); 398-402","Pesquisa Veterinária Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000500002&lang=pt" 
"S0100-736X2014000500005-scl","Ocorrência de algas cianofíticas em água de dessedentação de bovinos criados extensivamente","Silva, Ariane C., Souza, Aires M., Dutra, Iveraldo S.","Pesquisa Veterinária Brasileira; 34(5); 415-420","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000500005&lang=pt" 
"S0100-736X2014000500004-scl","Fontes de óleo na dieta e sua influência no desempenho e na imunidade de frangos de corte","Pinto, Marcos F., Lima, Valéria M.F., Ribeiro, Sheila C., Bossolani, Iderlipes L.C., Ponsano, Elisa H.G., Garcia-Neto, Manoel","Pesquisa Veterinária Brasileira; 34(5); 409-414","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000500004&lang=pt" 
"S0100-736X2014000500007-scl","Seneciosis in cattle associated with photosensitization","Giaretta, Paula R., Panziera, Welden, Galiza, Glauco J.A., Brum, Juliana S., Bianchi, Ronaldo M., Hammerschmitt, Márcia E., Bazzi, Talissa, Barros, Claudio S.L.","Pesquisa Veterinária Brasileira; 34(5); 427-432","Pesquisa Veterinária Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000500007&lang=pt" 
"S0100-736X2014000500006-scl","Suppurative intracranial processes in 15 domestic ruminants","Câmara, Antônio Carlos Lopes, Vale, André Menezes do, Batista, Jael Soares, Feijó, Francisco Marlon C., Soto-Blanco, Benito","Pesquisa Veterinária Brasileira; 34(5); 421-426","Pesquisa Veterinária Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000500006&lang=pt" 
"S0100-736X2014000500008-scl","Fibrose cardíaca associada à intoxicação por Amorimia septentrionalis em bovinos","Albuquerque, Samuel S.C., Rocha, Brena P., Almeida, Valdir M., Oliveira, Juceli S., Riet-Correa, Franklin, Lee, Stephen T., Evêncio Neto, Joaquim, Mendonça, Fábio S.","Pesquisa Veterinária Brasileira; 34(5); 433-437","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000500008&lang=pt" 
"S2007-09342014000300014-mex","Productividad de tomate mediante micorriza arbuscular en agricultura protegida","Alvarado Carrillo, Manuel, Díaz Franco, Arturo, Peña del Río, María de los Ángeles","Revista mexicana de ciencias agrícolas; 5(3); 513-518","Revista mexicana de ciencias agrícolas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342014000300014&lang=pt" 
"S2007-09342014000300015-mex","Extracción nutrimental en fresa (Fragaria x ananassa Duch.)","Avitia-García, Edilberto, Pineda-Pineda, Joel, Castillo-González, Ana María, Trejo-Téllez, Libia I., Corona-Torres, Tarsicio, Cervantes-Urbán, Elizabeth","Revista mexicana de ciencias agrícolas; 5(3); 519-524","Revista mexicana de ciencias agrícolas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342014000300015&lang=pt" 
"S2007-09342014000300016-mex","Relaciones amonio/nitrato en soluciones nutritivas ácidas y alcalinas para arándano","Crisóstomo Crisóstomo, María Natividad, Hernández Rodríguez, Ofelia Adriana, López Medina, José, Manjarrez-Domínguez, Carlos, Pinedo-Alvárez, Alfredo","Revista mexicana de ciencias agrícolas; 5(3); 525-532","Revista mexicana de ciencias agrícolas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342014000300016&lang=pt" 
"S2007-09342014000300010-mex","Nutrición orgánica del aguacate cv. &quot;Hass&quot; y efecto nutrimental y agronómico","Tapia Vargas, Luis Mario, Larios Guzmán, Antonio, Hernández Pérez, Anselmo, Guillén Andrade, Héctor","Revista mexicana de ciencias agrícolas; 5(3); 463-472","Revista mexicana de ciencias agrícolas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342014000300010&lang=pt" 
"S2007-09342014000300011-mex","Variación y cambio climático en la vertiente del Golfo de México: Impactos en la cafeticultura","Granados Ramírez, Rebeca, Medina Barrios, Ma. de la Paz, Peña Manjarrez, Vicente","Revista mexicana de ciencias agrícolas; 5(3); 473-485","Revista mexicana de ciencias agrícolas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342014000300011&lang=pt" 
"S2007-09342014000300012-mex","Factores que influyen en el uso de fondos externos en explotaciones agrícolas de pequeña escala en Abia, Nigeria","Emerole, C. O., Anyiro, C. O., Osondu, K C., Nwachukwu, A. N., Mbubaegbu, K. K., Ibezim, G. M. C.","Revista mexicana de ciencias agrícolas; 5(3); 487-501","Revista mexicana de ciencias agrícolas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342014000300012&lang=pt" 
"S2007-09342014000300013-mex","Contribución al conocimiento etnobotánico del chile de agua (Capsicum annuum L.) en los Valles Centrales de Oaxaca, México","Montaño-Lugo, María Lesly, Velasco Velasco, Vicente Arturo, Ruíz Luna, Judith, Campos Ángeles, Gisela Virginia, Rodríguez Ortiz, Gerardo, Martínez Martínez, Leonardo","Revista mexicana de ciencias agrícolas; 5(3); 503-511","Revista mexicana de ciencias agrícolas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342014000300013&lang=pt" 
"S2007-09342014000300003-mex","Evaluación y calibración del índice de fósforo en los Altos de Jalisco, México","Flores López, Hugo Ernesto, Figueroa Viramontes, Uriel, De La Mora Orozco, Celia, Núñez González, Gregorio, Valdivia Gómez, Laura","Revista mexicana de ciencias agrícolas; 5(3); 367-378","Revista mexicana de ciencias agrícolas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342014000300003&lang=pt" 
"S2007-09342014000300002-mex","El raleo químico en floración incrementa el tamaño del fruto y el valor de la producción en durazno variedad Zee Lady","Osborne, Jason, Parra-Quezada, Rafael A., Robinson, Terence L., Arreola-Ávila, Jesús G.","Revista mexicana de ciencias agrícolas; 5(3); 353-365","Revista mexicana de ciencias agrícolas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342014000300002&lang=pt" 
"S2007-09342014000300001-mex","Servicio de riego mediante internet y dispositivos móviles en la zona del Colegio de Postgraduados en Ciencias Agrícolas","Aguado Rodríguez, Graciano Javier, Quevedo Nolasco, Abel, Castro Popoca, Martiniano, Vázquez Peña, Mario Alberto","Revista mexicana de ciencias agrícolas; 5(3); 341-352","Revista mexicana de ciencias agrícolas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342014000300001&lang=pt" 
"S2007-09342014000300007-mex","Caracterización de suelos cultivados con amaranto y algunos aspectos agronómicos de la planta","Hernández Acosta, Elizabeth, García Gallegos, Elizabeth, Ramírez Téllez, José Luis","Revista mexicana de ciencias agrícolas; 5(3); 421-431","Revista mexicana de ciencias agrícolas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342014000300007&lang=pt" 
"S2007-09342014000300006-mex","Determinantes ecofisiológicos del rendimiento en tres cultivares de trigo en función y fraccionamiento del nitrógeno","Villafaña Arroyo, Tania Lilibeth, Morales Rosales, Edgar Jesús, Estrada Campuzano, Gaspar, Martínez Rueda, Carlos Gustavo","Revista mexicana de ciencias agrícolas; 5(3); 405-419","Revista mexicana de ciencias agrícolas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342014000300006&lang=pt" 
"S2007-09342014000300005-mex","Red de valor para maíz con alta calidad de proteína","Domínguez Mercado, Claudia Alejandra, Brambila Paz, José de Jesús, Carballo Carballo, Aquiles, Quero Carrillo, Adrián Raymundo","Revista mexicana de ciencias agrícolas; 5(3); 391-403","Revista mexicana de ciencias agrícolas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342014000300005&lang=pt" 
"S2007-09342014000300004-mex","Características de planta, suelo y productividad entre sorgo fertilizado e inoculado con micorriza arbuscular","Díaz Franco, Arturo, Salinas García, Jaime R., Espinosa Sandoval, Fidel, Peña del Río, María de los Ángeles, Requena, Francisco R. de la Garza, Grageda Cabrera, Oscar Arath","Revista mexicana de ciencias agrícolas; 5(3); 379-390","Revista mexicana de ciencias agrícolas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342014000300004&lang=pt" 
"S2007-09342014000300009-mex","Análisis económico de la aplicación de fertilizantes minerales en el rendimiento del nopal tunero","Zegbe, Jorge A., Sánchez-Toledano, Blanca Isabel, Serna-Pérez, Alfonso, Mena-Covarrubias, Jaime","Revista mexicana de ciencias agrícolas; 5(3); 449-461","Revista mexicana de ciencias agrícolas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342014000300009&lang=pt" 
"S2007-09342014000300008-mex","Función objetivo en el diseño de la laguna facultativa (estudio de caso)","Cortés Martínez, Facundo, Treviño Cansino, Alejandro, Luévanos Rojas, Arnulfo, Luévanos Rojas, Ramón, Uranga Sifuentes, Armando Cesar","Revista mexicana de ciencias agrícolas; 5(3); 433-447","Revista mexicana de ciencias agrícolas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342014000300008&lang=pt" 
"S0718-18762014000200007-chl","Open Government Data Implementation Evaluation","Parycek, Peter, Hochtl, Johann, Ginner, Michael","Journal of theoretical and applied electronic commerce research; 9(2); 80-99","Journal of theoretical and applied electronic commerce research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-18762014000200007&lang=pt" 
"S0718-18762014000200006-chl","A Metrics-Driven Approach for Quality Assessment of Linked Open Data","Behkamal, Behshid, Kahani, Mohsen, Bagheri, Ebrahim, Jeremic, Zoran","Journal of theoretical and applied electronic commerce research; 9(2); 64-79","Journal of theoretical and applied electronic commerce research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-18762014000200006&lang=pt" 
"S0718-18762014000200004-chl","A State-of-the-Art Analysis of the Current Public Data Landscape from a Functional, Semantic and Technical Perspective","Petychakis, Michael, Vasileiou, Olga, Georgis, Charilaos, Mouzakitis, Spiros, Psarras, John","Journal of theoretical and applied electronic commerce research; 9(2); 34-47","Journal of theoretical and applied electronic commerce research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-18762014000200004&lang=pt" 
"S0718-18762014000200005-chl","Using a Method and Tool for Hybrid Ontology Engineering: an Evaluation in the Flemish Research Information Space","Debruyne, Christophe, De Leenheer, Pieter","Journal of theoretical and applied electronic commerce research; 9(2); 48-63","Journal of theoretical and applied electronic commerce research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-18762014000200005&lang=pt" 
"S0718-18762014000200002-chl","Going Beyond Open Data: Challenges and Motivations for Smart Disclosure in Ethical Consumption","Sigit Sayogo, Djoko, Zhang, Jing, Pardo, Theresa A, Tayi, Giri K, Hrdinova, Jana, Andersen, David F, Luna-Reyes, Luis Felipe","Journal of theoretical and applied electronic commerce research; 9(2); 1-16","Journal of theoretical and applied electronic commerce research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-18762014000200002&lang=pt" 
"S0718-18762014000200003-chl","Shaping Local Open Data Initiatives: Politics and Implications","Lassinantti, Josefin, Bergvall-Kåreborn, Birgitta, Ståhlbröst, Anna","Journal of theoretical and applied electronic commerce research; 9(2); 17-33","Journal of theoretical and applied electronic commerce research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-18762014000200003&lang=pt" 
"S0718-18762014000200001-chl","Special Issue on Innovation through Open Data: Guest Editors&#039; Introduction","Zuiderwijk, Anneke, Helbig, Natalie, Gil-García, J. Ramón, Janssen, Marijn","Journal of theoretical and applied electronic commerce research; 9(2); i-xiii","Journal of theoretical and applied electronic commerce research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-18762014000200001&lang=pt" 
"S0718-18762014000200008-chl","Data-Driven Innovation through Open Government Data","Jetzek, Thorhildur, Avital, Michel, Bjorn-Andersen, Niels","Journal of theoretical and applied electronic commerce research; 9(2); 100-120","Journal of theoretical and applied electronic commerce research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-18762014000200008&lang=pt" 
"S0719-04332014000100001-chl","COULD AN INCREASE IN EDUCATION RAISE INCOME INEQUALITY ?: EVIDENCE FOR LATIN AMERICA","Battistón, Diego, García-Domench, Carolina, Gasparini, Leonardo","Latin american journal of economics; 51(1); 1-39","Latin american journal of economics","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0719-04332014000100001&lang=pt" 
"S0719-04332014000100002-chl","INFLATION TARGETING AND AN OPTIMAL TAYLOR RULE FOR AN OPEN ECONOMY: EVIDENCE FOR COLOMBIA 1990-2011*","VILLA, EDGAR, MISAS, MARTHA A, GIRALDO, ANDRÉS F","Latin american journal of economics; 51(1); 41-83","Latin american journal of economics","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0719-04332014000100002&lang=pt" 
"S0719-04332014000100003-chl","HAS THE NATIONAL AGREEMENT FOR THE MODERNIZATION OF BASIC EDUCATION CONTRIBUTED TO IMPROVING LEVELS OF BASIC EDUCATION AND REDUCING DISPARITIES BETWEEN THE STATES?","Gómez-Zaldívar, Manuel","Latin american journal of economics; 51(1); 85-107","Latin american journal of economics","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0719-04332014000100003&lang=pt" 
"S0719-04332014000100004-chl","TEENAGE PREGNANCY IN MEXICO: EVOLUTION AND CONSEQUENCES","Arceo-Gomez, Eva O, Campos-Vazquez, Raymundo M","Latin american journal of economics; 51(1); 109-146","Latin american journal of economics","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0719-04332014000100004&lang=pt" 
"S0719-04332014000100005-chl","A COHORT ANALYSIS OF THE COLLEGE PREMIUM IN MEXICO","Benita, Francisco","Latin american journal of economics; 51(1); 147-178","Latin american journal of economics","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0719-04332014000100005&lang=pt" 
"S1853-70812014000100002-arg","Configuraciones de poder en el campo evangélico indígena del Chaco argentino","Ceriani Cernadas, César","Sociedad y religión; 24(41); 13-41","Sociedad y religión","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-70812014000100002&lang=pt" 
"S1853-70812014000100010-arg","Miradas antropológicas sobre la vida religiosa III.: Religiones mágicas: breves observaciones antropológicas, y otros ensayos","Dalla-Corte Caballero, Gabriela","Sociedad y religión; 24(41); 198-203","Sociedad y religión","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-70812014000100010&lang=pt" 
"S1853-70812014000100005-arg","Las dos Iglesias: memorias sobre el surgimiento de la corriente tercermundista en Córdoba","Lacombe, Eliana","Sociedad y religión; 24(41); 119-150","Sociedad y religión","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-70812014000100005&lang=pt" 
"S1853-70812014000100004-arg","Religión y política en los orígenes del peronismo santiagueño: afinidades discursivas y pertenencias católicas de A. Mittelbach y C. Juárez","Vezzosi, José","Sociedad y religión; 24(41); 79-118","Sociedad y religión","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-70812014000100004&lang=pt" 
"S1853-70812014000100007-arg","Una pócima peligrosa: la enseñanza laica para una &quot;nación católica&quot;. El discurso de monseñor Leopoldo Buteler (Río Cuarto, 1936-1943)","Camaño, Rebeca Raquel","Sociedad y religión; 24(41); 184-198","Sociedad y religión","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-70812014000100007&lang=pt" 
"S1853-70812014000100006-arg","El catolicismo integral como mecanismo de inclusión social urbana para los migrantes campesinos y trabajadores manuales: El caso del presbítero Franz Bohle Schwerter, Osorno, Chile (1894-1897)","Muñoz Sougarret, Jorge","Sociedad y religión; 24(41); 151-183","Sociedad y religión","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-70812014000100006&lang=pt" 
"S1853-70812014000100001-arg","Presentación","Ameigeiras, Aldo","Sociedad y religión; 24(41); 7-12","Sociedad y religión","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-70812014000100001&lang=pt" 
"S1853-70812014000100003-arg","El neo-pentecostalismo en América latina: Contribución a una antropología de la mundialización","García-Ruiz, Jesús, Michel, Patrick","Sociedad y religión; 24(41); 43-78","Sociedad y religión","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-70812014000100003&lang=pt" 
"S1853-70812014000100009-arg","VIII Jornadas Internacionales Ciencias Sociales y Religión 28, 29 y 30 de octubre de 2014 Buenos Aires - Argentina Nacionalismos, religiones y globalización","","Sociedad y religión; 24(41); 210-211","Sociedad y religión","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-70812014000100009&lang=pt" 
