"S0104-11692007000100026-scl","Nursing history: reflections on teaching and research at undergraduate level","Oguisso, Taka, Freitas, Genival Fernandes de","Revista Latino-Americana de Enfermagem; 15(1); 174-176","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692007000100026&lang=pt" 
"S0716-10182007000100010-chl","Micobacteriosis hepato-esplénica, forma inusual de probable tuberculosis extrapulmonar: Caso clínico y revisión bibliográfica","Velásquez M, Juan, Szigethi Q, Muschi, Panace V, Rita, Morales I, Ricardo, Márquez C, Silvia, Pefaur P, Jacqueline, Mocarquer M, Alfredo, Salinas C, Pedro, Beltrán B, Carlos","Revista chilena de infectología; 24(1); 59-62","Revista chilena de infectología","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182007000100010&lang=pt" 
"S0716-10182007000100011-chl","Trombocitopenia grave e infección por virus de inmunodeficiencia humana: Comunicación de dos casos y revisión de la literatura","Pizarro P, Rolando, Aguad R, Lucia, Castro G, Juan L","Revista chilena de infectología; 24(1); 63-67","Revista chilena de infectología","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182007000100011&lang=pt" 
"S0716-10182007000100012-chl","Presentación inhabitual de un caso de neumonía bulosa aguda bilateral por Pneumocystis jiroveci complicada con neumotórax","Pizarro P, Rolando, Valdés H, Claudio, Vitali C, Jaime","Revista chilena de infectología; 24(1); 68-71","Revista chilena de infectología","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182007000100012&lang=pt" 
"S0716-10182007000100013-chl","Baja eficacia clínica de oseltamivir contra influenza B","Coria De la H, Paulina","Revista chilena de infectología; 24(1); 72-72","Revista chilena de infectología","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182007000100013&lang=pt" 
"S0716-10182007000100014-chl","Uso del puntaje PORT en urgencias","Calvo A, Mario","Revista chilena de infectología; 24(1); 73-73","Revista chilena de infectología","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182007000100014&lang=pt" 
"S0716-10182007000100015-chl","Erradicación de Staphylococcus aureus resistente a meticilina","Hervé E, Beatrice","Revista chilena de infectología; 24(1); 74-74","Revista chilena de infectología","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182007000100015&lang=pt" 
"S0716-10182007000100016-chl","Acinetobacter lwoffii y anitratus","Ledermann D, Walter","Revista chilena de infectología; 24(1); 76-80","Revista chilena de infectología","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182007000100016&lang=pt" 
"S1415-43662007000100011-scl","Avaliação da concentração de metais pesados em áreas olerícolas no Estado de Minas Gerais","Fernandes, Raphael B. A., Luz, Walcrislei V., Fontes, Maurício P. F., Fontes, Luiz E. F.","Revista Brasileira de Engenharia Agrícola e Ambiental; 11(1); 81-93","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662007000100011&lang=pt" 
"S1415-43662007000100012-scl","Doses de potássio na lixiviação do solo com lodo de esgoto","Paglia, Edmilson C., Serrat, Beatriz M., Freire, Clarice A. de L., Veiga, Andréa M., Borsatto, Ricardo S.","Revista Brasileira de Engenharia Agrícola e Ambiental; 11(1); 94-100","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662007000100012&lang=pt" 
"S0103-90162007000100001-scl","Agrometeorological models for &#039;Valencia&#039; and &#039;Hamlin&#039; sweet oranges to estimate the number of fruits per plant","Paulino, Silvia Elisandra Pasqua, Mourão Filho, Francisco de Assis Alves, Maia, Aline de Holanda Nunes, Avilés, Tatiana Eugenia Cantuarias, Dourado Neto, Durval","Scientia Agricola; 64(1); 1-11","Scientia Agricola","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162007000100001&lang=pt" 
"S0103-90162007000100002-scl","Improving predictions of leaf appearance in field grown potato","Streck, Nereu Augusto, Lago, Isabel, Paula, Fabiana Luiza Matielo de, Bisognin, Dilson Antônio, Heldwein, Arno Bernardo","Scientia Agricola; 64(1); 12-18","Scientia Agricola","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162007000100002&lang=pt" 
"S0103-90162007000100004-scl","Growth of bare root Pinus taeda, L. seedlings cultivated under five densities in nursery","Carneiro, José Geraldo de Araújo, Barroso, Deborah Guerra, Soares, Luis Maurício da Silva","Scientia Agricola; 64(1); 23-29","Scientia Agricola","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162007000100004&lang=pt" 
"S0103-90162007000100007-scl","Nitrogen and sulphur in Marandu grass: relationship between supply and concentration in leaf tissues","Batista, Karina, Monteiro, Francisco Antonio","Scientia Agricola; 64(1); 44-51","Scientia Agricola","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162007000100007&lang=pt" 
"S0103-90162007000100008-scl","Pb-phytoextraction by maize in a Pb-EDTA treated Oxisol","Pereira, Bruno Fernando Faria, Abreu, Cleide Aparecida de, Romeiro, Solange, Lagôa, Ana Maria Magalhães Andrade, Paz-González, Antônio","Scientia Agricola; 64(1); 52-60","Scientia Agricola","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162007000100008&lang=pt" 
"S0103-90162007000100009-scl","Enzyme activity and microbial biomass in an Oxisol amended with sewage sludge contaminated with nickel","Revoredo, Marcos Donizeti, Melo, Wanderley José de","Scientia Agricola; 64(1); 61-67","Scientia Agricola","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162007000100009&lang=pt" 
"S0103-90162007000100010-scl","Recovery of soil microbiological properties in a degraded area planted with Corymbia citriodora and Leucaena leucocephala","Valpassos, Maria Alexandra Reis, Maltoni, Kátia Luciene, Cassiolato, Ana Maria Rodrigues, Nahas, Ely","Scientia Agricola; 64(1); 68-72","Scientia Agricola","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162007000100010&lang=pt" 
"S0103-90162007000100012-scl","The risk of erosion in Brazilian cultivated pastures","Sparovek, Gerd, Correchel, Vladia, Barretto, Alberto G.O. Pereira","Scientia Agricola; 64(1); 77-82","Scientia Agricola","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162007000100012&lang=pt" 
"S0103-90162007000100013-scl","Tropical agriculture and global warming: impacts and mitigation options","Cerri, Carlos Eduardo P., Sparovek, Gerd, Bernoux, Martial, Easterling, Willian E., Melillo, Jerry M., Cerri, Carlos Clemente","Scientia Agricola; 64(1); 83-99","Scientia Agricola","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162007000100013&lang=pt" 
"S1806-37132007000100002-scl","A farmacoeconomia e o tratamento da asma","Jardim, José Roberto","Jornal Brasileiro de Pneumologia; 33(1); iv-vi","Jornal Brasileiro de Pneumologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132007000100002&lang=pt" 
"S1806-37132007000100001-scl","Em busca da qualidade total","Martinez, José Antônio Baddini","Jornal Brasileiro de Pneumologia; 33(1); i-iii","Jornal Brasileiro de Pneumologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132007000100001&lang=pt" 
"S1806-37132007000100003-scl","Repercussões respiratórias da obesidade","Stirbulov, Roberto","Jornal Brasileiro de Pneumologia; 33(1); vii-viii","Jornal Brasileiro de Pneumologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132007000100003&lang=pt" 
"S1806-37132007000100021-scl","Teratoma do mediastino simulando derrame pleural no estudo radiológico do tórax","Castro Júnior, Miguel Angelo Martins de, Rosemberg, Nelson Perelman, Castro, Miguel Angelo Martins de, Castro, Angela Potter de, Wietzycoscki, Cacio, Mespaque, Cleiton","Jornal Brasileiro de Pneumologia; 33(1); 113-115","Jornal Brasileiro de Pneumologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132007000100021&lang=pt" 
"S1806-37132007000100023-scl","Diagnóstico do caso da edição anterior","Jasinowodolinski, Dany, Leite, Ana Paula Klautau, Müller, Nestor L.","Jornal Brasileiro de Pneumologia; 33(1); 117-118","Jornal Brasileiro de Pneumologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132007000100023&lang=pt" 
"S1806-37132007000100022-scl","Perguntamos: qual o diagnóstico?","Szarf, Gilberto, Jasinowodolinsky, Dany, Müller, Nestor L.","Jornal Brasileiro de Pneumologia; 33(1); 116-116","Jornal Brasileiro de Pneumologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132007000100022&lang=pt" 
"S1806-37132007000100004-scl","Asma e doença pulmonar obstrutiva crônica: uma comparação entre variáveis de ansiedade e depressão","Carvalho, Neide Suzane, Ribeiro, Priscila Robles, Ribeiro, Marcos, Nunes, Maria do Patrocínio Tenório, Cukier, Alberto, Stelmach, Rafael","Jornal Brasileiro de Pneumologia; 33(1); 1-6","Jornal Brasileiro de Pneumologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132007000100004&lang=pt" 
"S1806-37132007000100005-scl","Comparação entre o tratamento farmacológico aplicado em crianças de zero a cinco anos atendidas em uma unidade de emergência e as diretrizes do III Consenso Brasileiro no Manejo da Asma","Santos, Ana Paula Ochoa, Lima, Luciane Soares de, Wanderley, Almir Gonçalves","Jornal Brasileiro de Pneumologia; 33(1); 7-14","Jornal Brasileiro de Pneumologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132007000100005&lang=pt" 
"S1806-37132007000100006-scl","Impacto de um programa para o controle da asma grave na utilização de recursos do Sistema Único de Saúde","Ponte, Eduardo, Franco, Rosana Abreu, Souza-Machado, Adelmir, Souza-Machado, Carolina, Cruz, Álvaro Augusto","Jornal Brasileiro de Pneumologia; 33(1); 15-19","Jornal Brasileiro de Pneumologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132007000100006&lang=pt" 
"S1806-37132007000100007-scl","Prevalência dos atendimentos por crises de asma nos serviços públicos do Município de Juiz de Fora (MG)","Ezequiel, Oscarina da Silva, Gazeta, Gilberto Salles, Freire, Nicolau Maués da Serra","Jornal Brasileiro de Pneumologia; 33(1); 20-27","Jornal Brasileiro de Pneumologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132007000100007&lang=pt" 
"S1806-37132007000100008-scl","Prevalência de dispnéia e possíveis mecanismos fisiopatológicos envolvidos em indivíduos com obesidade graus 2 e 3","Teixeira, Christiane Aires, Santos, José Ernesto dos, Silva, Gerusa Alves, Souza, Elisa Sebba Tosta de, Martinez, José Antônio Baddini","Jornal Brasileiro de Pneumologia; 33(1); 28-35","Jornal Brasileiro de Pneumologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132007000100008&lang=pt" 
"S1806-37132007000100009-scl","A espirometria na avaliação pré e pós-transplante de medula óssea","Mancuzo, Eliane Viana, Silva, Walace Espada da, Rezende, Nilton Alves de","Jornal Brasileiro de Pneumologia; 33(1); 36-42","Jornal Brasileiro de Pneumologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132007000100009&lang=pt" 
"S1806-37132007000100010-scl","Comparação entre a azitromicina e a amoxicilina no tratamento da exacerbação infecciosa da doença pulmonar obstrutiva crônica","Andre-Alves, Mara Rúbia, Jardim, José Roberto, Silva, Rodney Frare e, Fiss, Elie, Freire, Denison Noronha, Teixeira, Paulo José Zimermann","Jornal Brasileiro de Pneumologia; 33(1); 43-50","Jornal Brasileiro de Pneumologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132007000100010&lang=pt" 
"S1806-37132007000100011-scl","Eventos adversos após vacinação contra o pneumococo","Donalisio, Maria Rita, Rodrigues, Somnia Marlene Cadogan Piraggini, Mendes, Elisa Teixeira, Krutman, Mariana","Jornal Brasileiro de Pneumologia; 33(1); 51-56","Jornal Brasileiro de Pneumologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132007000100011&lang=pt" 
"S1806-37132007000100012-scl","O muco traqueobrônquico humano mantido em temperatura ambiente e suas propriedades físico-químicas","Zanchet, Renata Claudia, Feijó, Gilvânia, Gastaldi, Ada Clarice, Jardim, José Roberto","Jornal Brasileiro de Pneumologia; 33(1); 57-61","Jornal Brasileiro de Pneumologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132007000100012&lang=pt" 
"S1806-37132007000100013-scl","O efeito da adenotonsilectomia na saturação de oxigênio em crianças com distúrbios respiratórios do sono","Arrarte, Jaime Luís Freitas, Lubianca Neto, José Faibes, Fischer, Gilberto Bueno","Jornal Brasileiro de Pneumologia; 33(1); 62-68","Jornal Brasileiro de Pneumologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132007000100013&lang=pt" 
"S1806-37132007000100014-scl","Avaliação da participação de pequeno número de estudantes universitários em um programa de tratamento do tabagismo","Spiandorello, Wilson Paloschi, Filippini, Liliana Zugno, Dal Pizzol, Angélica, Kreische, Fernanda, Soligo, Diogo Sandri, Spiandorello, Tiago, Boff, Raquel, Michele, Mauricio","Jornal Brasileiro de Pneumologia; 33(1); 69-75","Jornal Brasileiro de Pneumologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132007000100014&lang=pt" 
"S1806-37132007000100015-scl","Características do tabagismo na categoria médica do Distrito Federal","Viegas, Carlos Alberto de Assis, Andrade, Ana Paula Alves de, Silvestre, Rosangela da Silva","Jornal Brasileiro de Pneumologia; 33(1); 76-80","Jornal Brasileiro de Pneumologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132007000100015&lang=pt" 
"S1806-37132007000100016-scl","Insuficiência respiratória crônica nas doenças neuromusculares: diagnóstico e tratamento","Paschoal, Ilma Aparecida, Villalba, Wander de Oliveira, Pereira, Mônica Corso","Jornal Brasileiro de Pneumologia; 33(1); 81-92","Jornal Brasileiro de Pneumologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132007000100016&lang=pt" 
"S1806-37132007000100017-scl","Síndrome da apnéia-hipopnéia obstrutiva do sono. Fisiopatologia","Martins, Andrea Barral, Tufik, Sérgio, Moura, Sonia Maria Guimaraes Pereira Togeiro","Jornal Brasileiro de Pneumologia; 33(1); 93-100","Jornal Brasileiro de Pneumologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132007000100017&lang=pt" 
"S1806-37132007000100020-scl","Telangiectasia hemorrágica hereditária: uma causa rara de anemia grave","Santos, José Wellington Alves dos, Dalcin, Tiago Chagas, Neves, Kelly Ribeiro, Mann, Keli Cristina, Pretto, Gustavo Luis Nunes, Bertolazi, Alessandra Naimaier","Jornal Brasileiro de Pneumologia; 33(1); 109-112","Jornal Brasileiro de Pneumologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132007000100020&lang=pt" 
"S1806-37132007000100019-scl","Fístula esôfago-traqueal após ingestão cáustica","Crema, Eduardo, Fatureto, Marcelo Cunha, Gonzaga, Marcel Noronha, Pastore, Ricardo, Silva, Alex Augusto da","Jornal Brasileiro de Pneumologia; 33(1); 105-108","Jornal Brasileiro de Pneumologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132007000100019&lang=pt" 
"S1806-37132007000100018-scl","Estenose idiopática de traquéia: relato de quatro casos","Rossi, Carolina, Colombari, Fernanda, Guembarowsky, Alda Losi, Ferreira Filho, Olavo Franco, Thomson, João Carlos","Jornal Brasileiro de Pneumologia; 33(1); 101-104","Jornal Brasileiro de Pneumologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132007000100018&lang=pt" 
"S1415-54192007000100007-scl","Comparação de parâmetros periodontais após utilização de contenção convencional 3x3 plana e contenção modificada","Shirasu, Bianca Keiko, Hayacibara, Roberto Masayuki, Ramos, Adilson Luiz","Revista Dental Press de Ortodontia e Ortopedia Facial; 12(1); 41-47","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192007000100007&lang=pt" 
"S1415-54192007000100008-scl","Análise radiográfica computadorizada da reabsorção radicular apical após a utilização de duas mecânicas ortodônticas","Santos, Eduardo César Almada, Lara, Tulio Silva, Arantes, Flávia de Moraes, Coclete, Gilberto Aparecido, Silva, Ricardo Santos","Revista Dental Press de Ortodontia e Ortopedia Facial; 12(1); 48-55","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192007000100008&lang=pt" 
"S1415-54192007000100010-scl","Avaliação do atrito produzido por braquetes cerâmicos e de aço inoxidável, quando combinados com fios de aço inoxidável","Bággio, Paulo Eduardo, Telles, Carlos de Souza, Domiciano, João Baptista","Revista Dental Press de Ortodontia e Ortopedia Facial; 12(1); 67-77","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192007000100010&lang=pt" 
"S1415-54192007000100014-scl","Estudo sobre o crescimento e desenvolvimento craniofacial: teste de associação entre marcadores genéticos e indicadores morfológicos numa amostra de fissurados labiopalatais do estado do Paraná - Brasil","Silva, Alcion Alves","Revista Dental Press de Ortodontia e Ortopedia Facial; 12(1); 102-109","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192007000100014&lang=pt" 
"S1415-54192007000100016-scl","Determinação dos valores cefalométricos de Wits em jovens amazonenses, com oclusão normal","Oliveira Junior, Wilson Maia de, Vigorito, Julio Wilson, Tuma, Carlos Eduardo da S. Nossa, Cabral, Lioney da Silva, Maia, Savana de Alencar, Maia, Dácia Sarina Parente","Revista Dental Press de Ortodontia e Ortopedia Facial; 12(1); 118-124","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192007000100016&lang=pt" 
"S1415-54192007000100017-scl","Padrões cefalométricos de Ricketts aplicados a indivíduos brasileiros com oclusão excelente","Nobuyasu, Masato, Myahara, Minol, Takahashi, Tieo, Attizzani, Adélqui, Maruo, Hiroshi, Rino, Walter, Nobuyasu, André Masato, Carvalho, Sebastião Marcos Ribeiro de","Revista Dental Press de Ortodontia e Ortopedia Facial; 12(1); 125-156","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192007000100017&lang=pt" 
"S0100-39842007000100015-scl","","","Radiologia Brasileira; 40(1); 8-8","Radiologia Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842007000100015&lang=pt" 
"S0100-39842007000100002-scl","Qual o seu diagnóstico?","Nacif, Marcelo Souto, Oliveira Júnior, Amarino Carvalho de, Moreira, Denise Madeira, Nagano, Mônica Regina, Luz, José Hugo Mendes, Silva, Paulo Roberto Dutra da, Rochitte, Carlos Eduardo","Radiologia Brasileira; 40(1); 7-9","Radiologia Brasileira","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842007000100002&lang=pt" 
"S0100-39842007000100001-scl","Avaliação das mamas com métodos de imagem","Chala, Luciano Fernandes, Barros, Nestor de","Radiologia Brasileira; 40(1); 4-6","Radiologia Brasileira","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842007000100001&lang=pt" 
"S0100-39842007000100007-scl","Análise da nova classificação de laudos de densitometria óssea","Sampaio Netto, Osvaldo, Coutinho, Larissa de Oliveira Lima, Souza, Danielle Cristina de","Radiologia Brasileira; 40(1); 23-25","Radiologia Brasileira","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842007000100007&lang=pt" 
"S0100-39842007000100006-scl","Tomografia computadorizada da coluna lombar após artrodese com emprego de material metálico: avaliação da qualidade da imagem para diferentes algoritmos matemáticos","Marconato, José Augusto, Aesse, Flávio Franciosi, Ferreira, José Hamilton Pinheiro, Pinheiro, Cláudio Pitta, Mazzola, Alessandro André","Radiologia Brasileira; 40(1); 17-22","Radiologia Brasileira","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842007000100006&lang=pt" 
"S0100-39842007000100018-scl","","","Radiologia Brasileira; 40(1); 38-38","Radiologia Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842007000100018&lang=pt" 
"S0100-39842007000100019-scl","","","Radiologia Brasileira; 40(1); 68-68","Radiologia Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842007000100019&lang=pt" 
"S0100-39842007000100016-scl","","","Radiologia Brasileira; 40(1); 12-12","Radiologia Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842007000100016&lang=pt" 
"S0100-39842007000100017-scl","","","Radiologia Brasileira; 40(1); 26-26","Radiologia Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842007000100017&lang=pt" 
"S1415-43662007000100001-scl","Equação de Hazen-Williams corrigida para água residuária proveniente da suinocultura","Sampaio, Silvio C., Cilene, Kátia, Boas, Márcio A. Vilas, Queiroz, Manoel M. F. de, Gomes, Benedito M., Fazolo, Ajadir","Revista Brasileira de Engenharia Agrícola e Ambiental; 11(1); 5-10","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662007000100001&lang=pt" 
"S1415-54192007000100001-scl","A palavra","Faber, Jorge","Revista Dental Press de Ortodontia e Ortopedia Facial; 12(1); 5-5","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192007000100001&lang=pt" 
"S0100-39842007000100003-scl","Ultra-sonografia mamária: avaliação dos critérios ecográficos na diferenciação das lesões mamárias","Calas, Maria Julia Gregorio, Koch, Hilton Augusto, Dutra, Maria Virginia Peixoto","Radiologia Brasileira; 40(1); 1-7","Radiologia Brasileira","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842007000100003&lang=pt" 
"S0100-39842007000100004-scl","Correlação radiológica e histológica de lesões mamárias não-palpáveis em pacientes submetidas a marcação pré-cirúrgica, utilizando-se o sistema BI-RADS","Melhado, Vaneska de Carvalho, Alvares, Beatriz Regina, Almeida, Orlando José de","Radiologia Brasileira; 40(1); 9-11","Radiologia Brasileira","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842007000100004&lang=pt" 
"S0100-39842007000100005-scl","Comparação entre tomografia computadorizada e mediastinoscopia na avaliação do envolvimento ganglionar mediastínico no carcinoma brônquico não de pequenas células","Renck, Décio Valente, Araújo, Daniel Brito de, Gomes, Nilton Haertel, Mendonça, Rodrigo","Radiologia Brasileira; 40(1); 13-16","Radiologia Brasileira","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842007000100005&lang=pt" 
"S0100-39842007000100008-scl","A importância do controle de qualidade em serviços de hemodinâmica e cardiologia intervencionista","Luz, Eara de Souza, Canevaro, Lucía Viviana, Ferreira, Nadya Maria Prado Damasceno, Campos, Julio Eduardo","Radiologia Brasileira; 40(1); 27-31","Radiologia Brasileira","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842007000100008&lang=pt" 
"S0100-39842007000100009-scl","Proposta de um programa básico para a formação do médico residente em radiologia e diagnóstico por imagem","Boéchat, Ana Luiza, Sousa, Evandro Guimarães de, Moreira, Fernando Alves, Koch, Hilton Augusto","Radiologia Brasileira; 40(1); 33-37","Radiologia Brasileira","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842007000100009&lang=pt" 
"S0100-39842007000100010-scl","Avaliação dos serviços de radiodiagnóstico convencional de dois hospitais da rede pública estadual de Rio Branco, Acre","Pacheco, José Geraldo, Santos, Marcelo Benício dos, Tavares-Neto, José","Radiologia Brasileira; 40(1); 39-44","Radiologia Brasileira","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842007000100010&lang=pt" 
"S0100-39842007000100012-scl","Sacroiliíte: avaliação por imagem","Montandon, Cristiano, Costa, Marlos Augusto Bitencourt, Carvalho, Tarcísio Nunes, Montandon Júnior, Marcelo Eustáquio, Teixeira, Kim-Ir-Sen Santos","Radiologia Brasileira; 40(1); 53-60","Radiologia Brasileira","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842007000100012&lang=pt" 
"S0100-39842007000100013-scl","Aspectos ultra-sonográficos das alterações não-neoplásicas do testículo","Vital, Ricardo Jorge, Mattos, Leandro Accardo de, Souza, Luís Ronan Marquez Ferreira de, Figueirêdo, Sizenildo da Silva, Szejnfeld, Jacob","Radiologia Brasileira; 40(1); 61-67","Radiologia Brasileira","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842007000100013&lang=pt" 
"S0100-39842007000100014-scl","Condrodisplasia punctata rizomélica: relato de caso e breve revisão da literatura","Figueirêdo, Sizenildo da Silva, Araújo, Jobelino Sousa de, Kozan, José Eduardo Marini, Santos, Nilton César Lima dos, Tanganeli, Valessa","Radiologia Brasileira; 40(1); 69-72","Radiologia Brasileira","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842007000100014&lang=pt" 
"S1415-43662007000100004-scl","Uso de manipueira no desenvolvimento vegetativo do milho em ambiente protegido","Saraiva, Fernanda Z., Sampaio, Silvio C., Silvestre, Marciane G., Queiroz, Manoel M. F. de, Nóbrega, Lúcia H. P., Gomes, Benedito M.","Revista Brasileira de Engenharia Agrícola e Ambiental; 11(1); 30-36","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662007000100004&lang=pt" 
"S1413-70542007000100014-scl","Photosynthetic behaviour during the leaf ontogeny of rubber tree clones[Hevea brasiliensis (Wild. ex. Adr. de Juss.) Muell. Arg.], in Lavras, MG","Miguel, Aurélio Antas, Oliveira, Luiz Edson Mota de, Cairo, Paulo Araquém Ramos, Oliveira, Davi Melo de","Ciência e Agrotecnologia; 31(1); 91-97","Ciência e Agrotecnologia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542007000100014&lang=pt" 
"S1413-70542007000100013-scl","Óleos essenciais no controle da ferrugem asiática da soja Phakopsora pachyrhizi Syd. &amp; P. Syd.","Medice, Regiane, Alves, Eduardo, Assis, Rafael Tadeu de, Magno Júnior, Ronaldo Goulart, Lopes, Eloísa Aparecida das Graças Leite","Ciência e Agrotecnologia; 31(1); 83-90","Ciência e Agrotecnologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542007000100013&lang=pt" 
