"S0100-879X2016001000607-scl","Impact of acute undernutrition on growth, ileal morphology and nutrient transport in a murine model","Sampaio, I.C., Medeiros, P.H.Q.S., Rodrigues, F.A.P., Cavalcante, P.A., Ribeiro, S.A., Oliveira, J.S., Prata, M.M.G., Costa, D.V.S., Fonseca, S.G.C., Guedes, M.M., Soares, A.M., Brito, G.A.C., Havt, A., Moore, S.R., Lima, A.A.M.","Brazilian Journal of Medical and Biological Research; 49(10); -","Brazilian Journal of Medical and Biological Research","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2016001000607&lang=pt" 
"S1806-11172016000400403-scl","Entropy production in a heat conduction problem","Miranda, Enrique N.","Revista Brasileira de Ensino de Física; 38(4); -","Revista Brasileira de Ensino de Física","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172016000400403&lang=pt" 
"S1676-06032016000200209-scl","Fragment edge and isolation affect the food web: effects on the strength of interactions among trophic guilds","Melo, Michele Molina, Silva, Cristina Magalhães, Barbosa, Carina Santos, Morais, Maristela Calvente, D&#039;Anunciação, Paula Eveline Ribeiro, Silva, Vinícius Xavier da, Hasui, Érica","Biota Neotropica; 16(2); -","Biota Neotropica","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032016000200209&lang=pt" 
"S0185-11012016000100143-mex","A method for local rectification of 2MASS positions with UCAC4","Bustos Fierro, I. H., Calderón, J. H.","Revista mexicana de astronomía y astrofísica; 52(1); 143-153","Revista mexicana de astronomía y astrofísica","Inglês","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012016000100143&lang=pt" 
"S0185-11012016000100003-mex","A cross-check for H 0 from lyman-α forest and baryon. Acoustic oscillations","Busti, V. C., Guimarães, R. N., Lima, J. A. S.","Revista mexicana de astronomía y astrofísica; 52(1); 3-10","Revista mexicana de astronomía y astrofísica","Inglês","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012016000100003&lang=pt" 
"S2222-34362016000200004-sza","An exploration of the online investor relations (IR) practices of companies listed on the Johannesburg Stock Exchange (JSE)","Esterhuyse, Leana, Wingard, Christa","South African Journal of Economic and Management Sciences; 19(2); 215-231","South African Journal of Economic and Management Sciences","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2222-34362016000200004&lang=pt" 
"S2222-34362016000200007-sza","Unfulfilled loan demand among Agro SMEs in Namibia","Amadhila, Elina, Ikhide, Sylvanus","South African Journal of Economic and Management Sciences; 19(2); 282-301","South African Journal of Economic and Management Sciences","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2222-34362016000200007&lang=pt" 
"S0185-11012016000100171-mex","Pipe3D, a pipeline to analyze integral field spectroscopy data: II. Analysis sequence and CALIFA dataproducts","Sánchez, S. F., Pérez, E., Sánchez-Blázquez, P., García-Benito, R., Ibarra-Mede, H. J., González, J.J., Rosales-Ortega, F.F., Sánchez-Menguiano, L., Ascasibar, Y., Bitsakis, T., Law, D., Cano-Díaz, M., López-Cobá, C., Marino, R. A., Gil de Paz, A., López-Sánchez, A. R., Barrera-Ballesteros, J., Galbany, L., Mast, D., Abril-Melgarejo, V., Roman-Lopes, A.","Revista mexicana de astronomía y astrofísica; 52(1); 171-220","Revista mexicana de astronomía y astrofísica","Inglês","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012016000100171&lang=pt" 
"S0185-11012016000100011-mex","Halo occupation distributions of moderate X-ray AGNS formed through major and minor mergers in A Λ-CDM Cosmology","Altamirano-Dévora, L., Miyaji, T., Aceves, H., Castro, A., Cañas, R., Tamayo, F.","Revista mexicana de astronomía y astrofísica; 52(1); 11-20","Revista mexicana de astronomía y astrofísica","Inglês","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012016000100011&lang=pt" 
"S2222-34362016000200008-sza","The increased use of information and communication technology (ICT) among employees: Implications for work-life interaction","de Wet, Wihan, Koekemoer, Eileen","South African Journal of Economic and Management Sciences; 19(2); 264-281","South African Journal of Economic and Management Sciences","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2222-34362016000200008&lang=pt" 
"S0185-11012016000100021-mex","Pipe3D, a pipeline to analyze integral field spectroscopy data: I. New fitting philosophy of FIT3D","Sánchez, S.F., Pérez, E., Sánchez-Blázquez, P., González, J.J., Rosález-Ortega, F.F., Cano-Díaz, M., López-Cobá, C., Marino, R. A., Gil de Paz, A., Mollá, M., López-Sánchez, A. R., Ascasibar, Y., Barrera-Ballesteros, J.","Revista mexicana de astronomía y astrofísica; 52(1); 21-54","Revista mexicana de astronomía y astrofísica","Inglês","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012016000100021&lang=pt" 
"S2179-975X2016000100303-scl","Influence of land-use on structural and functional macroinvertebrate composition communities associated on detritus in Subtropical Atlantic Forest streams","Hepp, Luiz Ubiratan, Urbim, Frederico Machado, Tonello, Gabriela, Loureiro, Rafael Chaves, Sausen, Tanise Luisa, Fornel, Rodrigo, Restello, Rozane Maria","Acta Limnologica Brasiliensia; 28(); -","Acta Limnologica Brasiliensia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-975X2016000100303&lang=pt" 
"S2179-975X2016000100306-scl","Can a one-sampling campaign produce robust results for water quality monitoring? A case of study in Itupararanga reservoir, SP, Brazil","Beghelli, Frederico Guilherme de Souza, Pompêo, Marcelo Luiz Martins, Páscoli, Mônica, Lira, Vivian Silva, Lima, Renata de, Moschini-Carlos, Viviane","Acta Limnologica Brasiliensia; 28(); -","Acta Limnologica Brasiliensia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-975X2016000100306&lang=pt" 
"S2179-975X2016000100302-scl","Landscape effects on the occurrence of ichthyofauna in first-order streams of southeastern Brazil","Tibúrcio, Gabriela Santos, Carvalho, Carolina da Silva, Ferreira, Fabio Cop, Goitein, Roberto, Ribeiro, Milton Cezar","Acta Limnologica Brasiliensia; 28(); -","Acta Limnologica Brasiliensia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-975X2016000100302&lang=pt" 
"S1981-67232016000100402-scl","Determinação e verificação de como a gordura trans é notificada nos rótulos de alimentos, em especial naqueles expressos “0% gordura trans”","Pinto, Ana Luisa Daibert, Miranda, Tânia Lucia Santos, Ferraz, Vany Perpétua, Athayde, Daniel Dornellas, Salum, Adriane","Brazilian Journal of Food Technology; 19(); -","Brazilian Journal of Food Technology","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-67232016000100402&lang=pt" 
"S1981-67232016000100600-scl","Avaliação do processo produtivo de polvilho azedo em indústrias de Santa Catarina","Aquino, Ana Carolina Moura de Sena, Gervin, Vanessa Maria, Amante, Edna Regina","Brazilian Journal of Food Technology; 19(); -","Brazilian Journal of Food Technology","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-67232016000100600&lang=pt" 
"S1981-67232016000100408-scl","Saturação do ozônio em coluna contendo grãos de amendoim e efeito na qualidade","Roberto, Matheus de Almeida, Alencar, Ernandes Rodrigues de, Ferreira, Wallas Felippe de Souza, Mendonça, Marcio Antonio, Alves, Hanna","Brazilian Journal of Food Technology; 19(); -","Brazilian Journal of Food Technology","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-67232016000100408&lang=pt" 
"S1981-67232016000100500-scl","A survey on the composition of wines made with grapes produced by an organic system","Miele, Alberto, Rizzon, Luiz Antenor, Queiroz, Sonia Claudia do Nascimento de","Brazilian Journal of Food Technology; 19(); -","Brazilian Journal of Food Technology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-67232016000100500&lang=pt" 
"S1981-67232016000100405-scl","Planejamento experimental do processo de secagem da amora-preta (Rubus sp.) para a produção de farinha enriquecida com compostos bioativos","Casarin, Fabiana, Mendes, Caroline Eliza, Lopes, Toni Jefferson, Moura, Neusa Fernandes de","Brazilian Journal of Food Technology; 19(); -","Brazilian Journal of Food Technology","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-67232016000100405&lang=pt" 
"S1981-67232016000100406-scl","Desenvolvimento de chocolate branco com extrato de erva-mate","Zanchett, Catia Santin, Mignoni, Marcelo Luis, Barro, Najara Pinto Ribeiro, Rosa, Clarissa Dalla","Brazilian Journal of Food Technology; 19(); -","Brazilian Journal of Food Technology","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-67232016000100406&lang=pt" 
"S0104-07072016000200313-scl","AVALIAÇÃO DA CULTURA DE SEGURANÇA DO PACIENTE EM TERAPIA INTENSIVA NA PERSPECTIVA DA EQUIPE DE SAÚDE","Minuzzi, Ana Paula, Salum, Nádia Chiodelli, Locks, Melissa Orlandi Honório","Texto &amp; Contexto - Enfermagem; 25(2); -","Texto &amp; Contexto - Enfermagem","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072016000200313&lang=pt" 
"S1981-67232016000100404-scl","Physical and chemical properties of starch and flour from different common bean (Phaseolus vulgaris L.) cultivars","Marquezi, Milene, Gervin, Vanessa Maria, Watanabe, Lucas Bertoldi, Bassinello, Priscila Zaczuk, Amante, Edna Regina","Brazilian Journal of Food Technology; 19(); -","Brazilian Journal of Food Technology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-67232016000100404&lang=pt" 
"S1981-67232016000100401-scl","Enzyme optimization to reduce the viscosity of pitanga (Eugenia uniflora L.) juice","Ongaratto, Ricardo Schmitz, Viotto, Luiz Antonio","Brazilian Journal of Food Technology; 19(); -","Brazilian Journal of Food Technology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-67232016000100401&lang=pt" 
"S1981-67232016000100403-scl","Atmosfera controlada associada ao 1-metilciclopropeno na preservação da qualidade de kiwi ‘tewi’","Pegoraro, Camila, Storch, Tatiane Timm, Crizel, Giseli Rodrigues, Ferreira, Wanderson Araujo, Girardi, César Luis","Brazilian Journal of Food Technology; 19(); -","Brazilian Journal of Food Technology","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-67232016000100403&lang=pt" 
"S1981-67232016000100400-scl","Conservation of minimally processed apples using edible coatings made of turnip extract and xanthan gum","Borges, Caroline Dellinghausen, Mendonça, Carla Rosane Barboza, Nogueira, Daiane, Hartwig, Ederson Schwenske, Rutz, Josiane Kuhn","Brazilian Journal of Food Technology; 19(); -","Brazilian Journal of Food Technology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-67232016000100400&lang=pt" 
"S0104-07072016000200502-scl","TECNOLOGIAS EDUCATIVAS PARA PROMOÇÃO DA VACINAÇÃO CONTRA O PAPILOMAVÍRUS HUMANO: REVISÃO INTEGRATIVA DA LITERATURA","Interaminense, Iris Nayara da Conceição Souza, Oliveira, Sheyla Costa de, Leal, Luciana Pedrosa, Linhares, Francisca Márcia Pereira, Pontes, Cleide Maria","Texto &amp; Contexto - Enfermagem; 25(2); -","Texto &amp; Contexto - Enfermagem","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072016000200502&lang=pt" 
"S0104-07072016000200315-scl","ACIDENTES DOMICILIARES POR FORÇAS MECÂNICAS INANIMADAS EM CRIANÇAS, ADOLESCENTES E JOVENS","Brito, Jackeline Gonçalves, Pedroso, Bruna Rafaela Pais, Martins, Christine Baccarat de Godoy","Texto &amp; Contexto - Enfermagem; 25(2); -","Texto &amp; Contexto - Enfermagem","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072016000200315&lang=pt" 
"S0104-07072016000200312-scl","PREVALÊNCIA E FATORES ASSOCIADOS A QUEDAS EM IDOSOS","Nascimento, Janaína Santos, Tavares, Darlene Mara dos Santos","Texto &amp; Contexto - Enfermagem; 25(2); -","Texto &amp; Contexto - Enfermagem","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072016000200312&lang=pt" 
"S1981-67232016000100501-scl","Inclusão de fibra alimentar em pães isentos de glúten","Saueressig, Andressa Luciane Ceccon, Kaminski, Tiago André, Escobar, Thomas Duzac","Brazilian Journal of Food Technology; 19(); -","Brazilian Journal of Food Technology","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-67232016000100501&lang=pt" 
"S1981-67232016000100407-scl","Influence of temperature, concentration and shear rate on the rheological behavior of malay apple (Syzygium malaccense) juice","Santos, Pedro Henrique, Silva, Luiza Helena Meller da, Rodrigues, Antônio Manoel da Cruz, Souza, José Antonio Ribeiro de","Brazilian Journal of Food Technology; 19(); -","Brazilian Journal of Food Technology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-67232016000100407&lang=pt" 
"S1981-67232016000100409-scl","Obtenção e caracterização de farinha de casca de uva e sua utilização em snack extrusado","Bender, Ana Betine Beutinger, Luvielmo, Márcia de Mello, Loureiro, Bruno Bianch, Speroni, Caroline Sefrin, Boligon, Aline Augusti, Silva, Leila Picolli da, Penna, Neidi Garcia","Brazilian Journal of Food Technology; 19(); -","Brazilian Journal of Food Technology","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-67232016000100409&lang=pt" 
"S0104-07072016000200314-scl","CULTURA DO TABACO VERSUS SAÚDE DOS FUMICULTORES","Cargnin, Marcia Casaril dos Santos, Teixeira, Carolina de Castilhos, Mantovani, Vanessa Monteiro, Lucena, Amália de Fátima, Echer, Isabel Cristina","Texto &amp; Contexto - Enfermagem; 25(2); -","Texto &amp; Contexto - Enfermagem","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072016000200314&lang=pt" 
"S1981-67232016000100200-scl","Editorial","Sarantópoulos, Claire Isabel Grígoli de Luca, Germer, Silvia Pimentel Marconi","Brazilian Journal of Food Technology; 19(); -","Brazilian Journal of Food Technology","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-67232016000100200&lang=pt" 
"S0718-22442016000100006-chl","Habitar en el espacio y el lenguaje: El léxico de la geografía Kawésqar","Aguilera F, Oscar E","Magallania (Punta Arenas); 44(1); 85-101","Magallania (Punta Arenas)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442016000100006&lang=pt" 
"S0718-22442016000100001-chl","Bucaneros en el estrecho de Magallanes durante la segunda mitad del siglo XVII, nuevos antecedentes","Martinic B, Mateo","Magallania (Punta Arenas); 44(1); 5-14","Magallania (Punta Arenas)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442016000100001&lang=pt" 
"S0718-22442016000100015-chl","Sello arqueológico sobre grabados en la Meseta del Guitarra (Santa Cruz-Argentina)","Re, Anahi, Cassiodoro, Gisela, Guichón, Francisco, Flores Coni, Josefina, Dellepiane, Juan, Goñi, Rafael","Magallania (Punta Arenas); 44(1); 259-266","Magallania (Punta Arenas)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442016000100015&lang=pt" 
"S0718-22442016000100014-chl","El uso de la fauna en Laguna Cóndor, Provincia de Santa Cruz, Argentina","L&#039;heureux, G. Lorena, Borrero, Luis A","Magallania (Punta Arenas); 44(1); 249-257","Magallania (Punta Arenas)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442016000100014&lang=pt" 
"S0718-22442016000100005-chl","Patagonia: Retorno a lo desconocido, la paradójica reminiscencia de un paisaje vacío","Chiuminatto, Pablo, del Río, Rodrigo","Magallania (Punta Arenas); 44(1); 73-83","Magallania (Punta Arenas)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442016000100005&lang=pt" 
"S0718-22442016000100004-chl","El procesamiento de ballenas varadas en las costas de la Patagonia occidental [a propósito de un grabado de mediados del siglo XIX]","Quiroz, Daniel, Carreño, Gastón, de la Fuente, Paula","Magallania (Punta Arenas); 44(1); 57-72","Magallania (Punta Arenas)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442016000100004&lang=pt" 
"S0718-22442016000100007-chl","El cuerpo en la memoria cultural Kawésqar","Acuña D, Ángel","Magallania (Punta Arenas); 44(1); 103-129","Magallania (Punta Arenas)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442016000100007&lang=pt" 
"S0718-22442016000100010-chl","Gestión de recursos líticos y organización espacial de cazadores recolectores en la estepa de los valles de Cisnes y Simpson, Región de Aysén, Chile","Contreras, Catalina, Méndez, César, Reyes, Omar","Magallania (Punta Arenas); 44(1); 167-185","Magallania (Punta Arenas)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442016000100010&lang=pt" 
"S0718-22442016000100017-chl","Real provisión, capitulación e instrucción de Pedro Sarmiento de Gamboa para la fortificación y población del Estrecho de Magallanes","Zuleta Carrandi, Joaquín","Magallania (Punta Arenas); 44(1); 287-300","Magallania (Punta Arenas)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442016000100017&lang=pt" 
"S0718-22442016000100009-chl","Lenguaje, discriminación y discapacidad en el contexto educativo de Magallanes: Un enfoque de derechos humanos desde la terapia ocupacional","Yupanqui C, Andrea, González B, Mara Á, Llancalahuén V, Miguel, Quilodrán O, Walter, Toledo A, Carla","Magallania (Punta Arenas); 44(1); 149-166","Magallania (Punta Arenas)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442016000100009&lang=pt" 
"S0718-22442016000100002-chl","La sospecha de ingleses en el extremo sur de Chile, 1669-1683: Actitudes imperiales y locales como consecuencia de la expedición de John Narborough","Urbina C, María Ximena","Magallania (Punta Arenas); 44(1); 15-40","Magallania (Punta Arenas)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442016000100002&lang=pt" 
"S0718-22442016000100003-chl","Medicina y resistencias culturales en la provincia de Chiloé, 1826-1930","León L, Marco Antonio","Magallania (Punta Arenas); 44(1); 41-55","Magallania (Punta Arenas)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442016000100003&lang=pt" 
"S1678-91992016000100503-scl","Fatal neurotoxic envenomation following the bite of a greater black krait (Bungarus niger) in Nepal: a case report","Pandey, Deb Prasad, Sharma, Sanjib Kumar, Alirol, Emilie, Chappuis, François, Kuch, Ulrich","Journal of Venomous Animals and Toxins including Tropical Diseases; 22(); -","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992016000100503&lang=pt" 
"S1679-62252016000200901-scl","ERRATA","","Neotropical Ichthyology; 14(2); -","Neotropical Ichthyology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-62252016000200901&lang=pt" 
"S1678-91992016000100201-scl","Paths to the discovery of antivenom serotherapy in France","Bochner, Rosany","Journal of Venomous Animals and Toxins including Tropical Diseases; 22(); -","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992016000100201&lang=pt" 
"S1679-62252016000200216-scl","Characterization of the early development of Pseudoplatystoma reticulatum Eigenmann &amp; Eigenmann, 1889 (Siluriformes: Pimelodidae) from the Paraguay River Basin","Andrade, Fernanda F., Lima, Ariane F., Assumpção, Lucileine, Makrakis, Sergio, Kasai, Rodrigo I. D., Makrakis, Maristela C.","Neotropical Ichthyology; 14(2); -","Neotropical Ichthyology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-62252016000200216&lang=pt" 
"S1679-62252016000200219-scl","The dawn of phylogenetic research on Neotropical fishes: a commentary and introduction to Baskin (1973), with an overview of past progress on trichomycterid phylogenetics","de Pinna, Mário C. C.","Neotropical Ichthyology; 14(2); -","Neotropical Ichthyology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-62252016000200219&lang=pt" 
"S1679-62252016000200215-scl","Zoogeography of Elasmobranchs in the Colombian Pacific Ocean and Caribbean Sea","Navia, Andrés Felipe, Mejía-Falla, Paola Andrea, Hleap, José Sergio","Neotropical Ichthyology; 14(2); -","Neotropical Ichthyology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-62252016000200215&lang=pt" 
"S0073-47212016000100219-scl","Revaluation of the taxonomic characters and distribution of Omalonyx geayi (Gastropoda, Succineidae)","Arruda, Janine O., Barker, Gary M., Thomé, José W.","Iheringia. Série Zoologia; 106(); -","Iheringia. Série Zoologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212016000100219&lang=pt" 
"S0073-47212016000100217-scl","Polyphasic growth in fish: a case study with Corydoras paleatus (Siluriformes, Callichthyidae)","Barradas, José R. S., Lermen, Isabel S., Larré, Gabriel G., Martins, Thaís P., Fontoura, Nelson F.","Iheringia. Série Zoologia; 106(); -","Iheringia. Série Zoologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212016000100217&lang=pt" 
"S0073-47212016000100216-scl","Natural history of G ynaikothrips uzeli (Thysanoptera, Phlaeothripidae) in galls of Ficus benjamina (Rosales, Moraceae)","Mascarenhas, André Luiz S., Silva Junior, Juvenal C.","Iheringia. Série Zoologia; 106(); -","Iheringia. Série Zoologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212016000100216&lang=pt" 
"S0073-47212016000100220-scl","Effect of temperature changes on the cercarial-shedding rate of two trematodes","Achiorno, Cecilia L., Martorelli, Sergio R.","Iheringia. Série Zoologia; 106(); -","Iheringia. Série Zoologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212016000100220&lang=pt" 
"S0034-73292016000200202-scl","Rethinking IR from the Amazon","Picq, Manuela","Revista Brasileira de Política Internacional; 59(2); -","Revista Brasileira de Política Internacional","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-73292016000200202&lang=pt" 
"S0034-73292016000200203-scl","Teaching IR to the Global South: Some Reflections and Insights","Liu, Tony Tai-Ting","Revista Brasileira de Política Internacional; 59(2); -","Revista Brasileira de Política Internacional","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-73292016000200203&lang=pt" 
"S0034-73292016000200205-scl","Resisting the denial of coevalness in International Relations: provincializing, perspectivism, border thinking","Lage, Victor Coutinho, Chamon, Paulo Henrique","Revista Brasileira de Política Internacional; 59(2); -","Revista Brasileira de Política Internacional","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-73292016000200205&lang=pt" 
"S0034-73292016000200204-scl","International Relations Theory in Brazil: trends and challenges in teaching and research","Barasuol, Fernanda, Silva, André Reis da","Revista Brasileira de Política Internacional; 59(2); -","Revista Brasileira de Política Internacional","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-73292016000200204&lang=pt" 
"S1519-69842016005121105-scl","Changes in energetic metabolism of Biomphalaria glabrata (Mollusca, Planorbidae) in response to exogenous calcium","Silva, L. D., Amaral, V. C. S., Vinaud, M. C., Castro, A. M., Rezende, H. H. A., Santos, D. B., Mello-Silva, C. C., Bezerra, J. C. B.","Brazilian Journal of Biology; (ahead); -","Brazilian Journal of Biology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842016005121105&lang=pt" 
"S1676-06032016000300208-scl","Bat fauna of the Cerrado savanna of eastern Maranhão, Brazil, with new species occurrences","Olímpio, Ana Priscila Medeiros, Ventura, Marcelo Cardoso da Silva, Mascarenhas, Márcia de Jesus Oliveira, Nascimento, Daiane Chaves do, Andrade, Fernanda Atanaena Gonçalves de, Fraga, Elmary da Costa, Barros, Maria Claudene","Biota Neotropica; 16(3); -","Biota Neotropica","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032016000300208&lang=pt" 
"S1519-69842016005121104-scl","Plant antiherbivore defenses in Fabaceae species of the Chaco","Lima, T. E., Sartori, A. L. B., Rodrigues, M. L. M.","Brazilian Journal of Biology; (ahead); -","Brazilian Journal of Biology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842016005121104&lang=pt" 
"S1519-69842016005121103-scl","Development of antennal sensilla of Tetragonisca angustula Latreille, 1811 (Hymenoptera: Meliponini) during pupation","Dohanik, V. T., Souza, E. A., Lisboa, L. C. O., Zanuncio, J. C., Serrão, J. E.","Brazilian Journal of Biology; (ahead); -","Brazilian Journal of Biology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842016005121103&lang=pt" 
"S0034-73292016000200201-scl","Many Worlds, Many Theories, Many Rules: Formulating an Ethical System for the World to Come","Onuf, Nicholas","Revista Brasileira de Política Internacional; 59(2); -","Revista Brasileira de Política Internacional","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-73292016000200201&lang=pt" 
"S2179-975X2016000100310-scl","Null models for study Rotifers and Crustaceans Zooplankton species richness in Chilean Patagonian lakes","Escalante, Patricio de los Ríos","Acta Limnologica Brasiliensia; 28(); -","Acta Limnologica Brasiliensia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-975X2016000100310&lang=pt" 
"S0073-47212016000100218-scl","Dependencia térmica de la salamandra endémica de Colombia Bolitoglossa ramosi (Caudata, Plethodontidae)","Cruz, Erika X., Galindo, Carlos A., Bernal, Manuel H.","Iheringia. Série Zoologia; 106(); -","Iheringia. Série Zoologia","Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212016000100218&lang=pt" 
"S1519-69842016005121106-scl","Centrocestus formosanus (Trematoda: Heterophyidae) in Melanoides tuberculata (Gastropoda: Thiaridae) from Vila do Abraão, Ilha Grande, Rio de Janeiro, Brazil","Ximenes, R. F., Gonçalves, I. C. B., Miyahira, I. C., Pinto, H. A., Melo, A. L., Santos, S. B.","Brazilian Journal of Biology; (ahead); -","Brazilian Journal of Biology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842016005121106&lang=pt" 
"S2179-975X2016000100309-scl","Assessing the impacts of mining activities on zooplankton functional diversity","Moreira, Francisco Wagner Araujo, Leite, Mariângela Garcia Praça, Fujaco, Maria Augusta Gonçalves, Mendonça, Fellipe Pinheiro Chagas, Campos, Larissa Paraguassú, Eskinazi-Sant’Anna, Eneida Maria","Acta Limnologica Brasiliensia; 28(); -","Acta Limnologica Brasiliensia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-975X2016000100309&lang=pt" 
"S0073-47212016000100215-scl","Hábitat y historia de vida de Pachychelles laevidactylus (Crustacea, Anomura, Porcellanidae) en el intermareal rocoso de Mar del Plata, Argentina","Camiolo, Martina Daniela, Luppi, Tomás Atilio","Iheringia. Série Zoologia; 106(); -","Iheringia. Série Zoologia","Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212016000100215&lang=pt" 
"S1519-69842016005121101-scl","Histological and immunohistochemical findings of the action of botulinum toxin in salivary gland: systematic review","Oliveira, J. B., Evêncio-Neto, J., Baratella-Evêncio, L.","Brazilian Journal of Biology; (ahead); -","Brazilian Journal of Biology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842016005121101&lang=pt" 
