"S0104-42302015000500452-scl","Knowledge and attitudes of nurses regarding patient rights: a Corum/Turkey sample","Akca, Selen Ozakar, Akpinar, Yeliz Yelen, Habbani, Turgay","Revista da Associação Médica Brasileira; 61(5); 452-457","Revista da Associação Médica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302015000500452&lang=pt" 
"S1516-18462015000501415-scl","Prevalência de disfagia orofaríngea no acidente vascular cerebral após cirurgia cardíaca","Almeida, Tatiana Magalhães de, Cola, Paula Cristina, Magnoni, Daniel, França, João Ítalo Dias, Silva, Roberta Gonçalves da","Revista CEFAC; 17(5); 1415-1419","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501415&lang=pt" 
"S1516-18462015000501521-scl","Promoção da saúde da população ribeirinha da região amazônica: relato de experiência","Franco, Elen Caroline, Santo, Cristina do Espirito, Arakawa, Aline Megumi, Xavier, Angela, França, Mônica de Lima, Oliveira, Ariádnes Nóbrega de, Machado, Maria Aparecida Miranda de Paula, Bastos, Roosevelt da Silva, Bastos, José Roberto de Magalhães, Caldana, Magali de Lourdes","Revista CEFAC; 17(5); 1521-1530","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501521&lang=pt" 
"S1516-18462015000501483-scl","Avaliação da consciência fonológica na síndrome de Williams","Segin, Miriam, Dias, Natália Martins, Seabra, Alessandra Gotuzo, Teixeira, Maria Cristina Triguero Veloz, Carreiro, Luiz Renato Rodrigues","Revista CEFAC; 17(5); 1483-1489","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501483&lang=pt" 
"S1516-18462015000501620-scl","Uso da eletroestimulação na clínica fonoaudiológica: uma revisão integrativa da literatura","Santos, Juscelina Kubitscheck de Oliveira, Gama, Ana Cristina Côrtes, Silvério, Kelly Cristina Alves, Oliveira, Neide Fátima Cordeiro Diniz","Revista CEFAC; 17(5); 1620-1632","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501620&lang=pt" 
"S1516-18462015000501403-scl","Triagem auditiva escolar: identificação de alterações auditivas em crianças do primeiro ano do ensino fundamental","Tamanini, Daiane, Ramos, Natália, Dutra, Louise Varela, Bassanesi, Humberto José Chisté","Revista CEFAC; 17(5); 1403-1414","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501403&lang=pt" 
"S1516-18462015000501531-scl","As contribuições da educação continuada em disfagia orofaríngea para a assistência de enfermagem pediátrica em um hospital de ensino","Leonor, Verena Dias, Santos, Rosane Sampaio, Mendes, Jair Marques, Willig, Mariluci Hautsch","Revista CEFAC; 17(5); 1531-1540","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501531&lang=pt" 
"S1516-18462015000501610-scl","Disfagia orofaríngea neurogênica: análise de protocolos de videofluoroscopia brasileiros e norte-americanos","Resende, Patrícia Dorotéia de, Dobelin, Juliane Borges, Oliveira, Iara Bittante de, Luchesi, Karen Fontes","Revista CEFAC; 17(5); 1610-1619","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501610&lang=pt" 
"S1516-18462015000501580-scl","Índice de capacidade para o trabalho e desequilíbrio esforço-recompensa relacionado ao distúrbio de voz em professoras da rede estadual de Alagoas","Ferracciu, Cristiane Cunha Soderini, Santos, Daniela Monique Tavares dos, Barros, Phillipe Xavier de, Teixeira, Liliane Reis, Almeida, Marcia Soalheiro de","Revista CEFAC; 17(5); 1580-1589","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501580&lang=pt" 
"S1516-18462015000501432-scl","Aeração nasal e força muscular respiratória em crianças respiradoras orais","Cunha, Renata Andrade da, Cunha, Daniele Andrade da, Bezerra, Luciana Ângelo, Melo, Ana Carolina Cardoso de, Peixoto, Décio Medeiros, Tashiro, Tetsuo, Silva, Hilton Justino da","Revista CEFAC; 17(5); 1432-1440","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501432&lang=pt" 
"S1516-18462015000501698-scl","Repercussões fonoaudiológicas na Síndrome de Seckel: estudo de caso","Brito, Aline Ferreira de, Baldrighi, Sílvia Elaine Zuim de Moraes","Revista CEFAC; 17(5); 1698-1715","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501698&lang=pt" 
"S1516-18462015000501590-scl","Fatores na infância e adolescência que podem influenciar o processamento auditivo: revisão sistemática","Carvalho, Nádia Giulian de, Novelli, Carolina Verônica Lino, Colella-Santos, Maria Francisca","Revista CEFAC; 17(5); 1590-1603","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501590&lang=pt" 
"S1516-18462015000501657-scl","Linguagem em idosos com doença de Alzheimer: uma revisão sistemática","Araújo, Aline Menezes Guedes Dias de, Lima, Daviany Oliveira, Nascimento, Islan da Penha, Almeida, Anna Alice Figueirêdo de, Rosa, Marine Raquel Diniz da","Revista CEFAC; 17(5); 1657-1663","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501657&lang=pt" 
"S1516-31802015000500455-scl","Alginate dressings for treating pressure ulcers","Dumville, Jo C., Keogh, Samantha J., Liu, Zhenmi, Stubbs, Nikki, Walker, Rachel M., Fortnam, Mathew","Sao Paulo Medical Journal; 133(5); 455-455","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000500455&lang=pt" 
"S2014-98322015000600002-esp","Síndrome de Geschwind y la película Se7en","Gargantilla-Madera, Pedro, Arroyo-Pardo, Noelia, Alvarado-Lavado, Francisco J.","FEM: Revista de la Fundación Educación Médica; 18(5); 303-303","FEM: Revista de la Fundación Educación Médica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2014-98322015000600002&lang=pt" 
"S2014-98322015000600003-esp","Mindfulness en estudiantes de medicina","Oro, Pere, Esquerda, Montse, Viñas-Salas, Joan, Soler-González, Jorge, Pifarré, Josep","FEM: Revista de la Fundación Educación Médica; 18(5); 305-312","FEM: Revista de la Fundación Educación Médica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2014-98322015000600003&lang=pt" 
"S0120-00112015000400016-col","Violencia cultural, colonialismo y reetnización; el sentido de las prácticas en salud desde el punto de vista indígena","Morales-Hernández, Leonardo A","Revista de la Facultad de Medicina; 63(4); 699-706","Revista de la Facultad de Medicina","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00112015000400016&lang=pt" 
"S0120-00112015000400015-col","Fissuras labiopalatinas, ganho de peso e cirurgias: leite materno versus fórmulas lácteas","Tovani-Palone, Marcos Roberto","Revista de la Facultad de Medicina; 63(4); 695-698","Revista de la Facultad de Medicina","Português","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00112015000400015&lang=pt" 
"S0104-14282015000500001-scl","Mudanças na Polímeros","De Paoli, Marco-Aurelio","Polímeros; 25(5); E1-E1","Polímeros","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282015000500001&lang=pt" 
"S0120-00112015000400022-col","Fonoaudiologia e fissuras labiopalatinas","Tovani-Palone, Marcos Roberto","Revista de la Facultad de Medicina; 63(4); 741-742","Revista de la Facultad de Medicina","Português","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00112015000400022&lang=pt" 
"S0120-00112015000400021-col","Cirugía plástica básica para el no especialista Prof. Dr. Felipe Coiffman, FACS","Fernández, Juan Carlos","Revista de la Facultad de Medicina; 63(4); 739-739","Revista de la Facultad de Medicina","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00112015000400021&lang=pt" 
"S0120-00112015000400017-col","Escalas de evaluación de riesgo suicida en atención primaria","Rangel-Garzón, Claudia Ximena, Suárez-Beltrán, María Fernanda, Escobar-Córdoba, Franklin","Revista de la Facultad de Medicina; 63(4); 707-716","Revista de la Facultad de Medicina","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00112015000400017&lang=pt" 
"S0104-14282015000500011-scl","Desenvolvimento e caracterização de filmes compósitos de quitosana e zeólitas com prata","Yassue-Cordeiro, Patricia Hissae, Zandonai, Cassio Henrique, Silva, Classius Ferreira da, Fernandes-Machado, Nádia Regina Carmargo","Polímeros; 25(5); 492-502","Polímeros","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282015000500011&lang=pt" 
"S1135-57272015000500002-esp","El tráfico inverso de medicamentos: experiencia en Galicia","Vázquez-Mourelle, Raquel, Rodriguez Costa, Elia, Pose Reino, José Manuel, Cadórniga Valiño, Luis","Revista Española de Salud Pública; 89(5); 431-445","Revista Española de Salud Pública","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272015000500002&lang=pt" 
"S0718-50492015000400002-chl","El entramado cultural de la militancia revolucionaria en el Partido Revolucionario de los Trabajadores-Ejército Revolucionario del Pueblo y Montoneros de la Argentina en los setenta","Ruiz, María Olga","Izquierdas; (25); 29-53","Izquierdas","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50492015000400002&lang=pt" 
"S0718-50492015000400008-chl","Experiencias de &quot;peronización&quot; en la Universidad de Buenos Aires entre la dictadura de Onganía y el gobierno de Cámpora (1966-1973)","Ghilini, Anabela, Dip, Nicolás","Izquierdas; (25); 196-209","Izquierdas","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50492015000400008&lang=pt" 
"S0718-50492015000400011-chl","Theotonio Dos Santos, un intelectual revolucionario","Lozoya López, Ivette","Izquierdas; (25); 238-275","Izquierdas","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50492015000400011&lang=pt" 
"S0718-50492015000400004-chl","Identidad, ideología y política en el Movimiento Nacional Socialistade Chile, 1932-1938","Corvalán Marquez, Luis","Izquierdas; (25); 76-119","Izquierdas","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50492015000400004&lang=pt" 
"S0718-50492015000400012-chl","Las derrotas de la izquierda y el histórico ascenso del bipartidismo en Nuevo León, México","Medellín Mendoza, Laura","Izquierdas; (25); 276-295","Izquierdas","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50492015000400012&lang=pt" 
"S0718-50492015000400007-chl","Intelectuales y artistas por la Revolución: La Revista de Oriente, 1925-1926","Ávila, Natalia","Izquierdas; (25); 165-195","Izquierdas","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50492015000400007&lang=pt" 
"S0716-10182015000600008-chl","Toxoplasmosis, zoonosis parasitaria prevalente en Chile: recuento y desafíos","Mimica, Francisco, Muñoz-Zanzi, Claudia, Torres, Marisa, Padilla, Oslando","Revista chilena de infectología; 32(5); 541-549","Revista chilena de infectología","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182015000600008&lang=pt" 
"S0716-10182015000600002-chl","Quinolonas: Perspectivas actuales y mecanismos de resistencia","Álvarez-Hernández, Diego Abelardo, Garza-Mayén, Gilda Sofía, Vázquez-López, Rosalno","Revista chilena de infectología; 32(5); 499-504","Revista chilena de infectología","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182015000600002&lang=pt" 
"S0716-10182015000600003-chl","Características clínicas y factores pronósticos de la enfermedad meningocóccica: un estudio de serie de casos en Chile durante el brote 2012-2013","Matute, Isabel, Olea, Andrea, López, Darío, Loayza, Sergio, Nájera, Manuel, González, Claudia, Poffald, Lucy, Hirmas, Macarena, Delgado, Iris, Pedroni, Elena, Alfaro, Tania, Gormaz, Ana María, Sanhueza, Gabriel, Vial, Pablo, Dabanch, Jeannette, Gallegos, Doris, Aguilera, Ximena","Revista chilena de infectología; 32(5); 505-516","Revista chilena de infectología","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182015000600003&lang=pt" 
"S0123-921X2015000400001-col","Editorial","García-Ubaque, César Augusto","Tecnura; 19(46); 11-12","Tecnura","Inglês, Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2015000400001&lang=pt" 
"S0100-06832015000501336-scl","Estimate of Groundwater Recharge Based on Water Balance in The Unsaturated Soil Zone","Melo, Davi de Carvalho Diniz, Wendland, Edson, Guanabara, Rafael Chaves","Revista Brasileira de Ciência do Solo; 39(5); 1336-1343","Revista Brasileira de Ciência do Solo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832015000501336&lang=pt" 
"S0100-06832015000501456-scl","Micronutrient Accumulation in Conilon Coffee Berries with Different Maturation Cycles","Marré, Wellington Braida, Partelli, Fábio Luiz, Espindula, Marcelo Curitiba, Dias, Jairo Rafael Machado, Gontijo, Ivoney, Vieira, Henrique Duarte","Revista Brasileira de Ciência do Solo; 39(5); 1456-1462","Revista Brasileira de Ciência do Solo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832015000501456&lang=pt" 
"S0100-06832015000501275-scl","Crescimento de Milhos Transgênico (Bt) e Não Transgênico Inoculados com Fungos Micorrízicos Arbusculares em Solo Contaminado por Cádmio","Del Ducca, Ana Paula, Melloni, Eliane Guimarães Pereira, Melloni, Rogério, Martins, Fabrina Bolzan","Revista Brasileira de Ciência do Solo; 39(5); 1275-1281","Revista Brasileira de Ciência do Solo","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832015000501275&lang=pt" 
"S0100-06832015000501282-scl","Tempo de Captura de Organismos da Mesofauna do Solo e seus Reflexos na Interpretação de Índices da Comunidade Edáfica","Freire, Luiz Rodrigues, Araújo, Ednaldo da Silva, Berbara, Ricardo Luís Louro","Revista Brasileira de Ciência do Solo; 39(5); 1282-1291","Revista Brasileira de Ciência do Solo","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832015000501282&lang=pt" 
"S0100-06832015000501428-scl","Carbon and Nitrogen Mineralization in Soil Combining Sewage Sludge and Straw","Giacomini, Sandro José, Simon, Vera Lúcia Guedes, Aita, Celso, Bastos, Leonardo Mendes, Weiler, Douglas Adams, Redin, Marciel","Revista Brasileira de Ciência do Solo; 39(5); 1428-1435","Revista Brasileira de Ciência do Solo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832015000501428&lang=pt" 
"S0123-921X2015000400004-col","Evaluación cualitativa de la utilización del lenguaje de programación visual kodu en niños de educación básica","Suarez Castillón, Sir Alexci, Soto Arévalo, Fanny Stella","Tecnura; 19(46); 37-48","Tecnura","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2015000400004&lang=pt" 
"S0100-06832015000501507-scl","Experimental Method to Determine Some Physical Properties in Physics Classes","Pires, Luiz Fernando, Brinatti, André Maurício, Saab, Sérgio da Costa","Revista Brasileira de Ciência do Solo; 39(5); 1507-1512","Revista Brasileira de Ciência do Solo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832015000501507&lang=pt" 
"S0123-921X2015000400002-col","Automatic orchestration of converged services on JSLEE environment","Ramirez, Jesus David, Corrales, Juan Carlos","Tecnura; 19(46); 15-26","Tecnura","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2015000400002&lang=pt" 
"S0123-921X2015000400003-col","Stress tests for videostreaming services based on RTSP protocol","Chanchí Golondrino, Gabriel Elías, Urbano Ordoñez, Franco Arturo, Campo Muñoz, Wilmar Yesid","Tecnura; 19(46); 27-36","Tecnura","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2015000400003&lang=pt" 
"S0123-921X2015000400009-col","Herramienta de emulación de sistemas dinámicos a través de internet","Ruiz Olaya, Daniel, Franco Mejía, Edinson","Tecnura; 19(46); 103-113","Tecnura","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2015000400009&lang=pt" 
"S0123-921X2015000400011-col","Implantación de un sistema de gestión de seguridad de información bajo la ISO 27001: análisis del riesgo de la información","Arévalo Ascanio, José Gregorio, Bayona Trillos, Ramón Armando, Rico Bautista, Dewar Willmer","Tecnura; 19(46); 123-134","Tecnura","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2015000400011&lang=pt" 
"S0123-921X2015000400010-col","Aplicación de herramientas CAD/CAM para el diseño y fabricación de prototipos de moldes de inyección de plásticos","Suárez Castrillón, Albert Miyer, Tafur Preciado, Wilson, Calderón Nieves, Pedro Rodolfo","Tecnura; 19(46); 115-121","Tecnura","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2015000400010&lang=pt" 
"S0123-921X2015000400008-col","Análisis de velocidad de transmisión del protocolo AX.25 Implementado en la estación terrena satelital UPTC","Vera Cely, Oscar Fernando, Mesa Lara, Jairo Alonso, Ferro Escobar, Roberto","Tecnura; 19(46); 93-102","Tecnura","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2015000400008&lang=pt" 
"S0100-06832015000501490-scl","Soil Compaction Curve of an Oxisol Under Sugarcane Planted After In-row Deep Tillage","Marasca, Indiamara, Lemos, Stella Vannucci, Silva, Reginaldo Barbosa, Guerra, Saulo Philipe Sebastião, Lanças, Kleber Pereira","Revista Brasileira de Ciência do Solo; 39(5); 1490-1497","Revista Brasileira de Ciência do Solo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832015000501490&lang=pt" 
"S0100-06832015000501498-scl","Sheep Excreta as Source of Nitrous Oxide in Ryegrass Pasture in Southern Brazil","Tomazi, Michely, Magiero, Emanuelle Cavazini, Assmann, Joice Mari, Bagatini, Tatiane, Dieckow, Jeferson, Carvalho, Paulo Cesar de Faccio, Bayer, Cimélio","Revista Brasileira de Ciência do Solo; 39(5); 1498-1506","Revista Brasileira de Ciência do Solo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832015000501498&lang=pt" 
"S0100-06832015000501235-scl","Atributos Físicos, Macro e Micromorfológicos de Neossolos Regolíticos no Agreste Meridional de Pernambuco","Almeida, Alison Van Der Linden de, Corrêa, Marcelo Metri, Lima, José Romualdo de Sousa, Souza, Eduardo Soares de, Santoro, Kleber Régis, Antonino, Antonio Celso Dantas","Revista Brasileira de Ciência do Solo; 39(5); 1235-1246","Revista Brasileira de Ciência do Solo","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832015000501235&lang=pt" 
"S0100-06832015000501436-scl","Estoques de Carbono e Nitrogênio e Densidade do Solo em Sistemas de Adubação Orgânica de Café Conilon","Silva, Victor Maurício da, Teixeira, Alex Fabian Rabelo, Souza, Jacimar Luis de, Guimarães, Gabriel Pinto, Benassi, Antônio Carlos, Mendonça, Eduardo de Sá","Revista Brasileira de Ciência do Solo; 39(5); 1436-1444","Revista Brasileira de Ciência do Solo","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832015000501436&lang=pt" 
"S0100-06832015000501406-scl","Suprimento de Nitrogênio para Culturas de Verão pela Aplicação Antecipada em Azevém Pastejado por Ovinos","Alves, Rubens Cherubini, Bremm, Carolina, Nunes, Cleist Luiz Ribeiro, Barro, Raquel Santiago, Barth Neto, Armindo, Schons, Radael Marinho Tres, Caetano, Luis Augusto Martins, Carvalho, Paulo César de Faccio","Revista Brasileira de Ciência do Solo; 39(5); 1406-1415","Revista Brasileira de Ciência do Solo","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832015000501406&lang=pt" 
"S0100-06832015000501387-scl","Surface Complexation Modeling in Variable Charge Soils: Charge Characterization by Potentiometric Titration","Marchi, Giuliano, Vilar, Cesar Crispim, O’Connor, George, Silva, Marx Leandro Naves","Revista Brasileira de Ciência do Solo; 39(5); 1387-1394","Revista Brasileira de Ciência do Solo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832015000501387&lang=pt" 
"S0100-06832015000501344-scl","Filter Paper Method for the Determination of the Soil Water Retention Curve","Almeida, Eurileny Lucas de, Teixeira, Adunias dos Santos, Silva Filho, Francisco Chagas da, Assis Júnior, Raimundo Nonato de, Leão, Raimundo Alípio de Oliveira","Revista Brasileira de Ciência do Solo; 39(5); 1344-1352","Revista Brasileira de Ciência do Solo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832015000501344&lang=pt" 
"S0100-06832015000501353-scl","Variabilidade Espacial da Resistência à Penetração em Neossolo Litólico Degradado","Corado Neto, Fabriciano da Cunha, Sampaio, Fabricio de Menezes Telo, Veloso, Marcos Emanuel da Costa, Matias, Sammy Sidney Rocha, Andrade, Fabricio Ribeiro, Lobato, Marcio Godofredo Rocha","Revista Brasileira de Ciência do Solo; 39(5); 1353-1361","Revista Brasileira de Ciência do Solo","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832015000501353&lang=pt" 
"S0123-921X2015000400012-col","Modelos matemáticos para la definición del layout de las celdas de manufactura. Revisión de literatura","Romero Duque, Gustavo Andrés, Mejía Moncayo, Camilo, Torres Martínez, Johanna Alexandra","Tecnura; 19(46); 135-147","Tecnura","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2015000400012&lang=pt" 
"S0123-921X2015000400006-col","Control óptimo inverso como alternativa para la regulación de un convertidor DC-DC elevador","Vega Pérez, Carlos Jesús, Alzate Castaño, Ricardo","Tecnura; 19(46); 65-78","Tecnura","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2015000400006&lang=pt" 
"S0100-06832015000501247-scl","Genesis, Characterization, and Classification of Mangrove Soils in the Subaé River Basin, Bahia, Brazil","Bomfim, Marcela Rebouças, Santos, Jorge Antonio Gonzaga, Costa, Oldair Vinhas, Otero, Xosé Luis, Boas, Geraldo da Silva Vilas, Capelão, Valdinei da Silva, Santos, Edson de Souza dos, Nacif, Paulo Gabriel Soledade","Revista Brasileira de Ciência do Solo; 39(5); 1247-1260","Revista Brasileira de Ciência do Solo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832015000501247&lang=pt" 
"S0123-921X2015000400007-col","Marco de referencia para la integración de recursos web como servicios de e-learning en .LRN","Sotelo Gómez, Fabinton, Ordóñez, Armando, Solarte, Mario Fernando","Tecnura; 19(46); 79-91","Tecnura","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2015000400007&lang=pt" 
"S0100-06832015000501463-scl","Liming in Agricultural Production Models with and Without the Adoption of Crop-Livestock Integration","Silva, Francisco Carlos Mainardes da, Sachs, Luís Guilherme, and, Inês Cristina Batista Fonseca, Tavares Filho, João","Revista Brasileira de Ciência do Solo; 39(5); 1463-1472","Revista Brasileira de Ciência do Solo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832015000501463&lang=pt" 
"S0100-06832015000501322-scl","Water Balance Components in Covered and Uncovered Soil Growing Irrigated Muskmelon","Libardi, Paulo Leonel, Mota, Jaedson Cláudio Anunciato, Assis Júnior, Raimundo Nonato de, Brito, Alexsandro dos Santos, Amaro Filho, Joaquim","Revista Brasileira de Ciência do Solo; 39(5); 1322-1334","Revista Brasileira de Ciência do Solo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832015000501322&lang=pt" 
"S0123-921X2015000400013-col","Selección de tecnologías para el tratamiento de aguas residuales municipales","Rodríguez Miranda, Juan Pablo, García Ubaque, César Augusto, Pardo Pinzón, Janneth","Tecnura; 19(46); 149-164","Tecnura","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2015000400013&lang=pt" 
"S0120-33472015000400014-col","","Raffán-Sanábria, Fernando","Revista Colombiana de Anestesiología; 43(4); 346-347","Revista Colombiana de Anestesiología","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472015000400014&lang=pt" 
"S0120-33472015000400012-col","Comments on: &quot;Perioperative bridging anticoagulation in patients with atrial fibrillation&quot;","Oliveros-Rodríguez, Henry, Rmz-Ávila, Héctor Andrés","Revista Colombiana de Anestesiología; 43(4); 340-342","Revista Colombiana de Anestesiología","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472015000400012&lang=pt" 
"S0100-69162015000500808-scl","Low-flow estimates in regions of extrapolation of the regionalization equations: a new concept","Pruski, Fernando F., Rodriguez, Renata Del G., Nunes, Aline A., Pruski, Pedro L., Singh, Vijay P.","Engenharia Agrícola; 35(5); 808-816","Engenharia Agrícola","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162015000500808&lang=pt" 
"S0100-69162015000500918-scl","Mineralização do resíduo da pupunheira em condições de campo e laboratório","Pereira, Magno S., Matos, Antonio T., Borges, Alisson C., Nunes, Michael F.","Engenharia Agrícola; 35(5); 918-930","Engenharia Agrícola","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162015000500918&lang=pt" 
"S0104-14282015000500006-scl","Rheological, mechanical and morphological properties of poly(methyl methacrylate)/poly(ethylene terephthalate) blend with dual reactive interfacial compatibilization","Reinaldo, Juciklécia da Silva, Nascimento, Maria Carolina Burgos Costa do, Ito, Edson Noriyuki, Hage Junior, Elias","Polímeros; 25(5); 451-460","Polímeros","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282015000500006&lang=pt" 
"S0104-14282015000500005-scl","Synthesis and characterization of novel polyester containing Schiff-base unit","Mighani, Hossein, Fathollahi, Ehsan, Ghaemy, Moosa","Polímeros; 25(5); 447-450","Polímeros","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282015000500005&lang=pt" 
"S0103-64402015000500514-scl","Analysis of the Color and Fluorescence Alterations of Enamel and Dentin Treated With Hydrogen Peroxide","Caneppele, Taciana Marco Ferraz, Torres, Carlos Rocha Gomes, Bresciani, Eduardo","Brazilian Dental Journal; 26(5); 514-518","Brazilian Dental Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-64402015000500514&lang=pt" 
"S0122-82852015000400005-col","La ecología de los medios: metadisciplina compleja y sistémica","Islas, Octavio","Palabra Clave; 18(4); 1057-1083","Palabra Clave","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-82852015000400005&lang=pt" 
