"S1678-58782011000100005-scl","The use of cylindrical grinding to produce a martensitic structure on the surface of 4340 Steel","Lima, André de, Gâmbaro, Luiz Sérgio, Vieira Junior, Milton, Baptista, Elesandro Antonio","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 33(1); 34-40","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782011000100005&lang=pt" 
"S2179-64912011000100011-scl","Comparação de diferentes protocolos de reabilitação vestibular em pacientes com disfunções vestibulares periféricas","Morozetti, Pâmela Garcia, Ganança, Cristina Freitas, Chiari, Brasília Maria","Jornal da Sociedade Brasileira de Fonoaudiologia; 23(1); 44-50","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912011000100011&lang=pt" 
"S2179-64912011000100012-scl","Avaliação da restrição de participação e de processos cognitivos em idosos antes e após intervenção fonoaudiológica","Magalhães, Ruth, Iório, Maria Cecilia Martinelli","Jornal da Sociedade Brasileira de Fonoaudiologia; 23(1); 51-56","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912011000100012&lang=pt" 
"S1807-55092011000100002-scl","Tendências atuais da pesquisa brasileira em Educação Física. Parte 2: a heterogeneidade epistemológica nos programas de pós-graduação","Rosa, Suely, Leta, Jacqueline","Revista Brasileira de Educação Física e Esporte; 25(1); 7-18","Revista Brasileira de Educação Física e Esporte","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-55092011000100002&lang=pt" 
"S1807-55092011000100004-scl","Influência da pedalada com os joelhos tangenciando o quadro da bicicleta sobre a ativação dos músculos do membro inferior","Bini, Rodrigo Rico, Carpes, Felipe Pivetta, Diefenthaeler, Fernando","Revista Brasileira de Educação Física e Esporte; 25(1); 27-37","Revista Brasileira de Educação Física e Esporte","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-55092011000100004&lang=pt" 
"S1984-82502011000100016-scl","Effect of silicification on the water sorption properties of microcrystalline cellulose II","Camargo, John Rojas, Garcia, Carlos Andrés Ortiz","Brazilian Journal of Pharmaceutical Sciences; 47(1); 125-135","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100016&lang=pt" 
"S1984-82502011000100018-scl","Effects of Cymbopogon winterianus Jowitt ex Bor essential oil on the growth and morphogenesis of Trichophyton mentagrophytes","Pereira, Fillipe de Oliveira, Wanderley, Paulo Alves, Viana, Fernando Antônio Cavalcanti, Lima, Rita Baltazar de, Sousa, Frederico Barbosa de, Santos, Sócrates Golzio dos, Lima, Edeltrudes de Oliveira","Brazilian Journal of Pharmaceutical Sciences; 47(1); 145-153","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100018&lang=pt" 
"S1984-82502011000100019-scl","Virulence potential of filamentous fungi isolated from poultry barns in Cascavel, Paraná, Brazil","Taira, Cleison Ledesma, Marcondes, Nadir Rodrigues, Mota, Valdeci Aparecido, Svidzinski, Terezinha Inez Estivalet","Brazilian Journal of Pharmaceutical Sciences; 47(1); 155-160","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100019&lang=pt" 
"S1984-82502011000100021-scl","Effects of depomedroxyprogesterone acetate on the development and maintenance of Candida albicans in the vagina of oophorectomized Wistar rats (Rattus norvegicus)","Storti-Filho, Agenor, Damke, Edilson, Carrara, Márcia Aparecida, Batista, Marcia Regina, Donatti, Lucélia, Boer, Cinthia Gandolfi, Svizdinski, Terezinha Inez Estivalet, Consolaro, Márcia Edilaine Lopes","Brazilian Journal of Pharmaceutical Sciences; 47(1); 167-174","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100021&lang=pt" 
"S1028-47962011000100001-cub","Efecto protector de los polifenoles de Rhizophora mangle L. sobre el daño oxidativo a proteínas y ADN","Sánchez Calero, Janet, Martínez Sánchez, Gregorio, Faure García, Roberto","Revista Cubana de Plantas Medicinales; 16(1); 1-12","Revista Cubana de Plantas Medicinales","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962011000100001&lang=pt" 
"S1028-47962011000100002-cub","Efecto antiinflamatorio y antimicótico del extracto alcohólico y composición química del aceite de hojas de Conyza bonariensis (L.) Cronquist (canilla de venado)","Manzano Santana, Patricia, Miranda, Migdalia, Gutiérrez, Yamilet, García, Gastón, Orellana, Tulio, Orellana-Manzano, Andrea","Revista Cubana de Plantas Medicinales; 16(1); 13-23","Revista Cubana de Plantas Medicinales","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962011000100002&lang=pt" 
"S1028-47962011000100003-cub","Efecto cicatrizante de la pasta de clorofila-caroteno de Pinus caribaea var. caribaea sobre heridas abiertas asépticas","Mancebo Dorvigny, Betty, Sánchez Perera, Luz María, Díaz Aguirre, Susana, Bulnes Goucohea, Carlos, Regalado, Ada Ivis, Escobar Medina, Arturo, Cordero Machado, Elena","Revista Cubana de Plantas Medicinales; 16(1); 24-33","Revista Cubana de Plantas Medicinales","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962011000100003&lang=pt" 
"S1028-47962011000100004-cub","Actividad antimicrobiana y toxicidad frente a Artemia salina del extracto diclorometánico de raíces de Morinda royoc L.","Borroto, Janetsy, Trujillo, Reinaldo, de la Torre, Yael C, Waksman, Noemí, Hernández, Martha, Salazar, Ricardo","Revista Cubana de Plantas Medicinales; 16(1); 34-42","Revista Cubana de Plantas Medicinales","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962011000100004&lang=pt" 
"S1028-47962011000100005-cub","Análisis fitoquímico preliminar y actividad antioxidante, antiinflamatoria y antiproliferativa del extracto etanólico de corteza de Zanthoxylum fagara (L.) Sarg. (Rutaceae)","Macías Villamizar, Víctor Enrique, Coy Barrera, Ericsson David, Cuca Suárez, Luís Enrique","Revista Cubana de Plantas Medicinales; 16(1); 43-53","Revista Cubana de Plantas Medicinales","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962011000100005&lang=pt" 
"S1028-47962011000100006-cub","Análisis fitoquímico de la Salvia coccinea que crece en Cuba","Sierra Pérez, Roxana de la C, Gónzález Canavaciolo, Victor L, Marrero Delange, David, Rodríguez Leyes, Eduardo A","Revista Cubana de Plantas Medicinales; 16(1); 54-59","Revista Cubana de Plantas Medicinales","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962011000100006&lang=pt" 
"S1028-47962011000100007-cub","Caracterización fitoquímica y de las actividades antibacterianas y anticolinesterasa de Banisteriopsis anisandra A. Juss. (Malpighiaceae)","Amâncio de Frias, Ulysses, Mendes Costa, Maria Cristina, Aparecida Takahashi, Jacqueline","Revista Cubana de Plantas Medicinales; 16(1); 60-71","Revista Cubana de Plantas Medicinales","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962011000100007&lang=pt" 
"S1028-47962011000100008-cub","Fitoesteroles y escualeno como hipocolesterolémicos en cinco variedades de semillas de Cucurbita maxima y Cucurbita moschata (calabaza)","Martínez Aguilar, Yordan, Martínez Yero, Orlando, Córdova López, Jesús, Valdivié Navarro, Manuel, Estarrón Espinosa, Mirna","Revista Cubana de Plantas Medicinales; 16(1); 72-81","Revista Cubana de Plantas Medicinales","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962011000100008&lang=pt" 
"S1028-47962011000100009-cub","Validación del método de cuantificación de taninos totales en formulaciones semisólidas de Rhizophora mangle L. (mangle rojo)","Travieso Novelles, María del Carmen, Betancourt Bravo, Arsenio, Escobar Medina, Arturo, Linares Nuñez, Anel, Rodríguez Perdomo, Yanet, Pérez Bueno, Tania","Revista Cubana de Plantas Medicinales; 16(1); 82-93","Revista Cubana de Plantas Medicinales","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962011000100009&lang=pt" 
"S1028-47962011000100010-cub","Influencia de la preparación de la corteza de Rhizophora mangle L. en el proceso de extracción sólido-líquido","Pérez Bueno, Tania, Rodríguez Perdomo, Yanet, Díaz Casañas, Elaine, Domínguez Parra, Antonio, Riverón, Yamilka, Núñez, Amalia","Revista Cubana de Plantas Medicinales; 16(1); 94-104","Revista Cubana de Plantas Medicinales","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962011000100010&lang=pt" 
"S1028-47962011000100011-cub","Influencia de las condiciones de cultivo y del momento óptimo de cosecha en Artemisia annua L.","Acosta de la Luz, Lérida, Hechevarría Sosa, Isabel, Rodríguez Ferradá, Carlos","Revista Cubana de Plantas Medicinales; 16(1); 105-114","Revista Cubana de Plantas Medicinales","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962011000100011&lang=pt" 
"S1887-85712011000100010-esp","Dermatosis localizada en región nasal de un perro pastor alemán","Galán Torres, J.A., Ortega García, MªV.","Sanidad Militar; 67(1); 49-50","Sanidad Militar","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1887-85712011000100010&lang=pt" 
"S1887-85712011000100007-esp","Brote de gripe A H1N1 en la base española de Camp &quot;Arena&quot; (Herat, Afganistán) durante julio y agosto de 2009. Parte II: Medidas clínicas y preventivas","Maimir Jané, F., Sánchez Gil, M.A., García Ortiz, J.M., García de Guadiana, R.L., Torner Alonso, A.","Sanidad Militar; 67(1); 31-35","Sanidad Militar","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1887-85712011000100007&lang=pt" 
"S1887-85712011000100002-esp","Brote de gripe A H1N1 en la base española de Camp &quot;Arena&quot; (Herat, Afganistán) durante julio y agosto de 2009. Parte I: Características clínicas y reducción de la duración de la fiebre con el uso de oseltamivir","Maimir Jané, F., García Ortiz, J.M., Sánchez Gil, M.A., García de Guadiana, R.L., Gutiérrez Ortega, C.","Sanidad Militar; 67(1); 6-10","Sanidad Militar","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1887-85712011000100002&lang=pt" 
"S1887-85712011000100009-esp","Aspectos psicológicos de la supervivencia en operaciones militares","Martínez Sánchez, J.A.","Sanidad Militar; 67(1); 43-48","Sanidad Militar","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1887-85712011000100009&lang=pt" 
"S0103-84782011010300001-scl","Equinos são submetidos à hipóxia, simulando o que acontece na altitude","De La Corte, Flávio Desessards","Ciência Rural; 41(3); -","Ciência Rural","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011010300001&lang=pt" 
"S1887-85712011000100012-esp","Sanidad Militar y aspectos sanitarios en Fernando Poo durante el gobierno de los brigadieres (1859-1869)","De Granda Orive, J.","Sanidad Militar; 67(1); 53-60","Sanidad Militar","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1887-85712011000100012&lang=pt" 
"S1887-85712011000100005-esp","Reparación de una eventración abdominal mediante técnica SILS","Gascón Hove, M., Garijo Álvarez, J.A., González Elosua de Francisco, T.","Sanidad Militar; 67(1); 25-27","Sanidad Militar","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1887-85712011000100005&lang=pt" 
"S1887-85712011000100003-esp","Estabilidad emocional y cortisol como factores diferenciadores de la fibromialgia","Díaz Robredo, L.A., Robles Sánchez, J.I.","Sanidad Militar; 67(1); 11-17","Sanidad Militar","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1887-85712011000100003&lang=pt" 
"S1887-85712011000100001-esp","Hacia el nuevo Hospital Central de la Defensa &quot;Gómez Ulla&quot;","Fernández Díez, Ángel","Sanidad Militar; 67(1); 5-5","Sanidad Militar","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1887-85712011000100001&lang=pt" 
"S1887-85712011000100006-esp","Evaluación positiva de medicamentos: 4º Trimestre 2010","Puerro Vicente, M., García Luque, A., Sánchez López, P., Cabanes Mariscal, M.A.","Sanidad Militar; 67(1); 28-30","Sanidad Militar","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1887-85712011000100006&lang=pt" 
"S1887-85712011000100011-esp","Lesiones serocostrosas en mucosa labial","Molinero Barranco, M.A.","Sanidad Militar; 67(1); 51-52","Sanidad Militar","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1887-85712011000100011&lang=pt" 
"S0103-84782011010300002-scl","Limeira ácida &#039;Tahiti&#039; floresce apenas com indução por frio","Santos, Dierlei dos","Ciência Rural; 41(3); -","Ciência Rural","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011010300002&lang=pt" 
"S0103-84782011000300006-scl","Indução floral de limeiras ácidas &#039;Tahiti&#039; submetidas a baixas temperaturas","Santos, Dierlei dos, Siqueira, Dalmo Lopes de, Cecon, Paulo Roberto","Ciência Rural; 41(3); 397-403","Ciência Rural","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011000300006&lang=pt" 
"S0103-84782011000300016-scl","Cortisol, resposta glicêmica e secreção de insulina em equinos clinicamente sadios submetidos a sessões de hipóxia normobárica","Gasperi, Diego De, Silveira, Eduardo Almeida da, Silva, Diego Rafael Palma da, Pereira, Roberta Carneiro da Fontoura, Portela, Luiz Osório Cruz, Brass, Karin Erica, De La Corte, Flávio Desessards","Ciência Rural; 41(3); 463-469","Ciência Rural","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011000300016&lang=pt" 
"S1887-85712011000100004-esp","Análisis del agente lesivo en la baja de combate: Experiencia de la Sanidad Militar española desplegada en Herat (Afganistán)","Navarro Suay, R., Hernández-Abadía de Barbará, A., Gutiérrez Ortega, C., Tamburri Bariain, R., Bartolomé Cela, E., Gilsanz Rodríguez, F.","Sanidad Militar; 67(1); 18-24","Sanidad Militar","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1887-85712011000100004&lang=pt" 
"S1887-85712011000100008-esp","Caries en una población militar española","Mombiedro Sandoval, R., Llena Puy, C.","Sanidad Militar; 67(1); 36-42","Sanidad Militar","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1887-85712011000100008&lang=pt" 
"S1020-49892011000300008-spa","Knowledge and attitudes about intrauterine devices among women&#039;s health care providers in El Salvador","Hohmann, Heather Lyn, Cremer, Miriam L., Gonzalez, Enrique, Maza, Mauricio","Revista Panamericana de Salud Pública; 29(3); 198-202","Revista Panamericana de Salud Pública","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011000300008&lang=pt" 
"S1020-49892011000300006-spa","Atendimentos a brasileiros residentes na fronteira Brasil-Paraguai pelo Sistema Único de Saúde","Cazola, Luiza Helena de Oliveira, Pícoli, Renata Palópoli, Tamaki, Edson Mamoru, Pontes, Elenir R. J. C., Ajalla, Maria Elizabeth","Revista Panamericana de Salud Pública; 29(3); 185-190","Revista Panamericana de Salud Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011000300006&lang=pt" 
"S1020-49892011000300010-spa","Letters","","Revista Panamericana de Salud Pública; 29(3); 211-212","Revista Panamericana de Salud Pública","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011000300010&lang=pt" 
"S1020-49892011000300007-spa","A road traffic injury surveillance system using combined data sources in Peru","Medina, Yliana Rojas, Espitia-Hardeman, Victoria, Dellinger, Ann M., Loayza, Manuel, Leiva, Rene, Cisneros, Gloria","Revista Panamericana de Salud Pública; 29(3); 191-197","Revista Panamericana de Salud Pública","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011000300007&lang=pt" 
"S1020-49892011000300001-spa","Overview of newborn hearing screening activities in Latin America","Garcia, Barbara Gerner de, Gaffney, Claudia, Chacon, Susan, Gaffney, Marcus","Revista Panamericana de Salud Pública; 29(3); 145-152","Revista Panamericana de Salud Pública","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011000300001&lang=pt" 
"S1020-49892011000300003-spa","Frequência da colpocitologia oncótica em jovens com antecedentes obstétricos em Teresina, Piauí, Brasil","Barroso, Michelina F., Gomes, Keila R. O., Andrade, Jesusmar Ximenes","Revista Panamericana de Salud Pública; 29(3); 162-168","Revista Panamericana de Salud Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011000300003&lang=pt" 
"S1020-49892011000300004-spa","Deinstitutionalization and attitudes toward mental illness in Jamaica: a qualitative study","Hickling, Frederick W., Robertson-Hickling, Hilary, Paisley, Vanessa","Revista Panamericana de Salud Pública; 29(3); 169-176","Revista Panamericana de Salud Pública","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011000300004&lang=pt" 
"S1020-49892011000300005-spa","Feasibility of community-based health insurance in rural tropical Ecuador","Eckhardt, Martin, Forsberg, Birger Carl, Wolf, Dorothee, Crespo-Burgos, Antonio","Revista Panamericana de Salud Pública; 29(3); 177-184","Revista Panamericana de Salud Pública","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011000300005&lang=pt" 
"S1020-49892011000300009-spa","Evaluación del primer &quot;Entrenamiento en Metodología de Investigación Clínica en Chile&quot;","Espinoza, Manuel, Cabieses, Báltica, Pedreros, César, Zitko, Pedro","Revista Panamericana de Salud Pública; 29(3); 203-210","Revista Panamericana de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011000300009&lang=pt" 
"S1414-32832011000100020-spa","Evidence produced by qualitative investigations on type 2 diabetes: a review of the literature","Castellanos, Marcelo Eduardo Pfeiffer, Barros, Nelson Filice de, Spadacio, Cristiane, Alegre, Sarah Monte, Tovey, Philip, Broom, Alex","Interface - Comunicação, Saúde, Educação; 15(36); 257-276","Interface - Comunicação, Saúde, Educação","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832011000100020&lang=pt" 
"S1414-32832011000100025-spa","A sociologia do corpo","Canesqui, Ana Maria","Interface - Comunicação, Saúde, Educação; 15(36); 321-323","Interface - Comunicação, Saúde, Educação","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832011000100025&lang=pt" 
"S1414-32832011000100026-spa","Pesquisa-ação em Educação para a Saúde, cuidado e humanização no cotidiano profissional de enfermeiros","Coscrato, Gisele","Interface - Comunicação, Saúde, Educação; 15(36); 325-325","Interface - Comunicação, Saúde, Educação","Inglês, Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832011000100026&lang=pt" 
"S1414-32832011000100028-spa","Compromisso social da escola médica","Magaldi, Cecilia","Interface - Comunicação, Saúde, Educação; 15(36); 327-331","Interface - Comunicação, Saúde, Educação","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832011000100028&lang=pt" 
"S1414-32832011000100001-spa","Editorial","Cyrino, Antonio Pithon, Cyrino, Eliana Goldfarb","Interface - Comunicação, Saúde, Educação; 15(36); 5-5","Interface - Comunicação, Saúde, Educação","Inglês, Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832011000100001&lang=pt" 
"S1414-32832011000100014-spa","Educar para a &quot;grande saúde&quot;: vida e (trans) formação","Ratto, Cleber Gibbon, Silva, Simone Chaves Machado da","Interface - Comunicação, Saúde, Educação; 15(36); 177-184","Interface - Comunicação, Saúde, Educação","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832011000100014&lang=pt" 
"S1414-40772011000100002-scl","Avaliação institucional externa no SINAES: considerações sobre a prática recente","Peixoto, Maria do Carmo de Lacerda","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 16(1); 11-36","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772011000100002&lang=pt" 
"S1414-40772011000100003-scl","Da universidade autônoma ao ensino superior operacional: considerações sobre a crise da universidade e a crise do Estado nacional","Groppo, Luís Antonio","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 16(1); 37-55","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772011000100003&lang=pt" 
"S1414-40772011000100004-scl","Avaliação das universidades brasileiras: as possibilidades de avaliar e as dificuldades de ser avaliado","Ribeiro, Jorge Luiz Lordêlo de Sales","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 16(1); 57-71","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772011000100004&lang=pt" 
"S1414-40772011000100005-scl","La construcción de desigualdades en el mercado de trabajo de los investigadores en México","Ríos, Guillermo Campos, Daza, Germán Sánchez, Ita, María Eugenia Martínez de","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 16(1); 73-97","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772011000100005&lang=pt" 
"S1414-40772011000100006-scl","Avaliação de resultados da capacitação docente: o pós-doutorado na Universidade Federal Fluminense sob a ótica da produção científica e bibliográfica","Calvosa, Marcello Vinicius Doria, Repossi, Melina Garcia, Castro, Pedro Marcos Roma de","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 16(1); 99-122","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772011000100006&lang=pt" 
"S1414-40772011000100007-scl","O desafio da avaliação de equipes de alta capacitação e autonomia: o caso do credenciamento de docentes na pós-graduação","Sanchez, Otavio Prospero, Sanchez, Lucia Helena Aponi","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 16(1); 123-147","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772011000100007&lang=pt" 
"S1414-40772011000100008-scl","Ensino superior, assistência estudantil e mercado de trabalho: um estudo com egressos da UFMG","Vargas, Michely de Lima Ferreira","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 16(1); 149-163","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772011000100008&lang=pt" 
"S1414-40772011000100009-scl","Avaliação da formação interprofissional no ensino superior em saúde: aspectos da colaboração e do trabalho em equipe","Aguilar-da-Silva, Rinaldo Henrique, Scapin, Luciana Teixeira, Batista, Nildo alves","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 16(1); 165-184","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772011000100009&lang=pt" 
"S1414-40772011000100010-scl","O programa de pós-graduação em educação da UNESP de Marília: contribuições para uma agenda de discussões sobre aspectos da política de pós-graduação no Brasil","Castro, Rosane Michelli de","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 16(1); 183-200","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772011000100010&lang=pt" 
"S1414-81452011000100024-scl","Globalización y competitividad: contexto desafiante para la formación de enfermería","Carvalho, Vilma de","Escola Anna Nery; 15(1); 171-179","Escola Anna Nery","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000100024&lang=pt" 
"S1414-81452011000100025-scl","Planejamento da assistência de enfermagem ao paciente com câncer: reflexão teórica sobre as dimensões sociais","Silva, Rita de Cássia Velozo da, Cruz, Enêde Andrade da","Escola Anna Nery; 15(1); 180-185","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000100025&lang=pt" 
"S1414-81452011000100027-scl","Tecnologia educacional em saúde: contribuições para a enfermagem pediátrica e neonatal","Fonseca, Luciana Mara Monti, Leite, Adriana Moraes, Mello, Débora Falleiros de, Silva, Marta Angélica Iossi, Lima, Regina Aparecida Garcia de, Scochi, Carmen Gracinda Silvan","Escola Anna Nery; 15(1); 190-196","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000100027&lang=pt" 
"S1414-81452011000100003-scl","Mundo da vida da mulher que tem HIV/AIDS no cotidiano da (im)possibilidade de amamentar","Padoin, Stela Maris de Mello, Terra, Marlene Gomes, Souza, Ívis Emília de Oliveira","Escola Anna Nery; 15(1); 13-21","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000100003&lang=pt" 
"S1414-81452011000100004-scl","Percepções de casais heterossexuais acerca do uso da camisinha feminina","Gomes, Vera Lúcia de Oliveira, Fonseca, Adriana Dora da, Jundi, Maria da Graça, Severo, Tarsila Piveta","Escola Anna Nery; 15(1); 22-30","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000100004&lang=pt" 
"S1414-81452011000100005-scl","Qualidade de vida de clientes em hemodiálise e necessidades de orientação de enfermagem para o autocuidado","Santos, Iraci dos, Rocha, Renata de Paula Faria, Berardinelli, Lina Márcia Miguéis","Escola Anna Nery; 15(1); 31-38","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000100005&lang=pt" 
"S1414-81452011000100006-scl","Vivendo entre o pesadelo e o despertar: o primeiro momento no enfrentamento da diálise peritoneal","Santos, Felipe Kaezer dos, Valadares, Glaucia Valente","Escola Anna Nery; 15(1); 39-46","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000100006&lang=pt" 
"S1414-81452011000100007-scl","Investigação sobre o acesso ao tratamento de tuberculose em Itaboraí/RJ","Lafaiete, Rute dos Santos, Silva, Cleidiani Baptista da, Oliveira, Monalisa Garcia de, Motta, Maria Catarina Salvador da, Villa, Tereza Cristina Scatena","Escola Anna Nery; 15(1); 47-53","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000100007&lang=pt" 
"S1414-81452011000100008-scl","Características do apoio social associados à prematuridade em uma população de puérperas de baixa renda","Guimarães, Elaine da Costa, Melo, Enirtes Caetano Prates","Escola Anna Nery; 15(1); 54-61","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000100008&lang=pt" 
"S1414-81452011000100009-scl","Perfil epidemiológico da hanseníase na microrregião de araçuaí e sua relação com ações de controle","Lana, Francisco Carlos Félix, Carvalho, Ana Paula Mendes, Davi, Raquel Ferraz Lopez, Davi, Raquel Ferraz Lopez","Escola Anna Nery; 15(1); 62-67","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000100009&lang=pt" 
