"S0102-311X2007001200026-spa","Entre fetichismo e sobrevivência: o artigo científico é uma mercadoria acadêmica?","Castiel, Luis David, Sanz-Valero, Javier","Cadernos de Saúde Pública; 23(12); 3041-3050","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007001200026&lang=pt" 
"S0366-69132007000400007-scl","Planejamento experimental no estudo da maximização do teor de resíduos em blocos e revestimentos cerâmicos","Campos, L. F. A., Menezes, R. R., Lisboa, D., Santana, L. N. L., Neves, G. A., Ferreira, H. C.","Cerâmica; 53(328); 373-380","Cerâmica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132007000400007&lang=pt" 
"S0366-69132007000400009-scl","Utilização do resíduo do beneficiamento do caulim para a produção de corpos mulíticos","Menezes, R. R., Oliveira, M. F., Santana, L. N. L., Neves, G. A., Ferreira, H. C.","Cerâmica; 53(328); 388-395","Cerâmica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132007000400009&lang=pt" 
"S0366-69132007000400010-scl","Aditivos e sua influência no comportamento de secagem e resistência à tração de concretos refratários","Oliveira, I. R., Salomão, R., Pandolfelli, V. C.","Cerâmica; 53(328); 396-403","Cerâmica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132007000400010&lang=pt" 
"S0366-69132007000400015-scl","Influência do tempo de indução nas propriedades de hidroxiapatita porosa obtida por gelcasting de espumas","Volkmer, T. M., Santos, L. A. dos","Cerâmica; 53(328); 429-435","Cerâmica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132007000400015&lang=pt" 
"S0102-37722007000400003-scl","Desenvolvimento humano: desafios para a compreensão das trajetórias probabilísticas","Sifuentes, Thirza Reis, Dessen, Maria Auxiliadora, Oliveira, Maria Cláudia Santos Lopes de","Psicologia: Teoria e Pesquisa; 23(4); 379-385","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000400003&lang=pt" 
"S0102-37722007000400006-scl","Desenvolvimento de um jogo terapêutico para prevenção da recaída e motivação para mudança em jovens usuários de drogas","Williams, Anna Virginia, Meyer, Elisabeth, Pechansky, Flavio","Psicologia: Teoria e Pesquisa; 23(4); 407-413","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000400006&lang=pt" 
"S0102-37722007000400007-scl","Estilos de professores na promoção da motivação intrínseca: reformulação e validação de instrumento","Bzuneck, José Aloyseo, Guimarães, Sueli Édi Rufini","Psicologia: Teoria e Pesquisa; 23(4); 415-421","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000400007&lang=pt" 
"S0102-37722007000400008-scl","Consciência da &quot;estrutura argumentativa&quot; e produção textual","Pinheiro, Regina, Leitão, Selma","Psicologia: Teoria e Pesquisa; 23(4); 423-431","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000400008&lang=pt" 
"S0102-37722007000400010-scl","Auto-regulação: diferenças em função do ano e área em alunos universitários","Ribeiro, Iolanda da Silva, Silva, Carla Ferreira da","Psicologia: Teoria e Pesquisa; 23(4); 443-448","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000400010&lang=pt" 
"S0102-37722007000400011-scl","Comportamento humano e normas de conduta em economia solidária: relato de experiência","Cortegoso, Ana Lucia, Porto, Vanessa Camargo Franchini Correa","Psicologia: Teoria e Pesquisa; 23(4); 449-456","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000400011&lang=pt" 
"S0102-37722007000400013-scl","Hamlet e o problema da verdade","Coelho, Maria Thereza Ávila Dantas","Psicologia: Teoria e Pesquisa; 23(4); 467-472","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000400013&lang=pt" 
"S0102-37722007000400014-scl","A angústia epistemológica na psicologia","Silveira, Ronie Alexsandro Teles da, Hüning, Simone Maria","Psicologia: Teoria e Pesquisa; 23(4); 473-480","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000400014&lang=pt" 
"S0102-37722007000400012-scl","O pensamento em Watson: rompendo com o legado metafísico e buscando uma referência materializante","Oliveira, Cláudio Ivan de, Pires, Anderson Clayton","Psicologia: Teoria e Pesquisa; 23(4); 457-465","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000400012&lang=pt" 
"S1415-65552007000400004-scl","Percepções de pesquisadores sobre atividades cooperativas de P&amp;D: uma análise com base na teoria institucional","Aguiar, Afrânio Carvalho","Revista de Administração Contemporânea; 11(4); 59-86","Revista de Administração Contemporânea","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552007000400004&lang=pt" 
"S1415-65552007000400007-scl","Gestão da imagem: desenvolvendo um instrumento para a configuração da imagem de produto","De Toni, Deonir, Schuler, Maria","Revista de Administração Contemporânea; 11(4); 131-151","Revista de Administração Contemporânea","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552007000400007&lang=pt" 
"S0101-31572007000400001-scl","Por que novo-desenvolvimentismo?","Siscú, João, Paula, Luiz Fernando de, Michel, Renalt","Revista de Economia Política; 27(4); 507-524","Revista de Economia Política","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572007000400001&lang=pt" 
"S0101-31572007000400002-scl","The false promises of the (second) Washington consensus: evidence from Latin America and the Caribbean (1990-2003)","Berr, Eric, Combarnous, François","Revista de Economia Política; 27(4); 525-545","Revista de Economia Política","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572007000400002&lang=pt" 
"S0101-31572007000400003-scl","O milagre irlandês como exemplo da adoção de uma estratégia nacional de desenvolvimento","Godoi, Alexandra Strommer de Farias","Revista de Economia Política; 27(4); 546-566","Revista de Economia Política","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572007000400003&lang=pt" 
"S0101-31572007000400005-scl","Para superar el estancamiento económico en México: &quot;nudos críticos&quot; de un proyecto nacional de desarrollo","Guillén R., Arturo","Revista de Economia Política; 27(4); 575-594","Revista de Economia Política","Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572007000400005&lang=pt" 
"S0101-31572007000400006-scl","Posicionamento social e a hipótese da distribuição de renda desconhecida. Brasil: quão pobres, quão ricos e quão desiguais nos percebemos?","Rocha, Rudi, Urani, André","Revista de Economia Política; 27(4); 595-615","Revista de Economia Política","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572007000400006&lang=pt" 
"S0101-31572007000400007-scl","Os limites da participação dos trabalhadores nos ganhos das empresas","Cipolla, Francisco Paulo","Revista de Economia Política; 27(4); 616-632","Revista de Economia Política","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572007000400007&lang=pt" 
"S0101-31572007000400008-scl","Um modelo evolucionário Norte-Sul","Fernandes, André Luiz, Porcile, Gabriel","Revista de Economia Política; 27(4); 633-650","Revista de Economia Política","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572007000400008&lang=pt" 
"S0102-261X2007000400006-scl","As três anomalias elípticas da porção sul do Cráton São Francisco: novos alvos para a mineralização de grafita?","Zacchi, Érico Natal Pedro, Silva, Adalene Moreira, Toledo, Catarina L. Benfica, Souza Filho, Carlos Roberto de","Revista Brasileira de Geofísica; 25(4); 421-431","Revista Brasileira de Geofísica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2007000400006&lang=pt" 
"S0120-56092007000300011-col","Modelo numérico del golpe de ariete con Scilab","Rodríguez Calderón, Wilson, Pallares Muñoz, Myriam Rocío","Ingeniería e Investigación; 27(3); 98-105","Ingeniería e Investigación","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092007000300011&lang=pt" 
"S0120-56092007000300010-col","Análisis de una red de transporte de gas","Tarifa, Enrique Eduardo, Erdmann, Eleonora, Humana, Demetrio, Vicente, María Soledad, Cari, Luis Rodolfo, Mercado Fuentes, Lorgio","Ingeniería e Investigación; 27(3); 89-97","Ingeniería e Investigación","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092007000300010&lang=pt" 
"S0120-56092007000300013-col","Inspección de piezas 3D: revisión de la literatura","Jaramillo, Andrés Eleázar, Prieto, Flavio, Boulanger, Pierre","Ingeniería e Investigación; 27(3); 118-126","Ingeniería e Investigación","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092007000300013&lang=pt" 
"S0120-56092007000300012-col","Entrenamiento de una red neuronal multicapa para la tasa de cambio euro - dólar (EUR/USD)","Villamil Torres, Jaime Alberto, Delgado Rivera, Jesús Alberto","Ingeniería e Investigación; 27(3); 106-117","Ingeniería e Investigación","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092007000300012&lang=pt" 
"S0120-56092007000300015-col","Diseño y estudio económico preliminar de una planta productora de biogas utilizando residuos orgánicos de ganado vacuno","Mantilla González, Juan Miguel, Duque Daza, Carlos Alberto, Galeano Urueña, Carlos Humberto","Ingeniería e Investigación; 27(3); 133-142","Ingeniería e Investigación","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092007000300015&lang=pt" 
"S0120-56092007000300014-col","Mecanismo de falla de los tubos del sobrecalentador de una caldera acuotubular","Coronado Marín, John Jairo","Ingeniería e Investigación; 27(3); 127-132","Ingeniería e Investigación","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092007000300014&lang=pt" 
"S0120-56092007000300017-col","Análisis de los límites de exposición humana a campos electromagnéticos de acuerdo a la norma UIT-K.52 para frecuencias entre 10 kHz y 3 GHz en áreas urbanas de Bucaramanga","Rugeles Uribe, José de Jesús, Jaimes Oviedo, Antonio, Sánchez Barón, Víctor Hugo, Mantilla Prada, Óscar Alberto, Sastoque Gálvez, Eduard","Ingeniería e Investigación; 27(3); 149-158","Ingeniería e Investigación","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092007000300017&lang=pt" 
"S0120-56092007000300016-col","Propuesta de solución bimodal al problema de la contaminación vehicular urbana","Osorio Gómez, Gilberto, Viganò, Roberto","Ingeniería e Investigación; 27(3); 143-148","Ingeniería e Investigación","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092007000300016&lang=pt" 
"S0120-56092007000300019-col","Revisión de parámetros fisicoquímicos como indicadores de calidad y contaminación del agua","Samboni Ruiz, Natalia Eugenia, Carvajal Escobar, Yesid, Escobar, Juan Carlos","Ingeniería e Investigación; 27(3); 172-181","Ingeniería e Investigación","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092007000300019&lang=pt" 
"S0120-56092007000300018-col","Una revisión del fenómeno de aislamiento magnético: A review of magnetic insulation","Arévalo Velosa, Zósimo, Sinitsyn, Alexander V., Castañeda U., Octavio Alejandro, Camelo B., Miguel Hernando","Ingeniería e Investigación; 27(3); 159-171","Ingeniería e Investigación","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092007000300018&lang=pt" 
"S0120-35922007000200008-col","Perfil cultural de las empresas innovadoras: Un estudio de caso en empresas metalmecánicas","Calderón Hernández, Gregorio, Naranjo Valencia, Julia Clemencia","Cuadernos de Administración; 20(34); 161-189","Cuadernos de Administración","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-35922007000200008&lang=pt" 
"S0120-35922007000200009-col","Estructura financiera y factores determinantes de la estructura de capital de las pymes del sector de confecciones del Valle del cauca en el período 2000-2004","Rivera Godoy, Jorge Alberto","Cuadernos de Administración; 20(34); 191-219","Cuadernos de Administración","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-35922007000200009&lang=pt" 
"S0101-31572007000400009-scl","Uma análise da proposta de déficit nominal zero","Pires, Manoel Carlos de Castro","Revista de Economia Política; 27(4); 651-663","Revista de Economia Política","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572007000400009&lang=pt" 
"S0101-31572007000400010-scl","O que é que o reeleito tem? O retorno: o esboço de uma teoria da reeleição no Brasil","Pereira, Carlos, Renno, Lucio","Revista de Economia Política; 27(4); 664-683","Revista de Economia Política","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572007000400010&lang=pt" 
"S1676-26492007000400008-scl","Late side-effects of valproate and lamotrigine","Moreira, Bernardo, Thomé-Souza, Sigride, Valente, Kette","Journal of Epilepsy and Clinical Neurophysiology; 13(4); 187-189","Journal of Epilepsy and Clinical Neurophysiology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492007000400008&lang=pt" 
"S0102-37722007000400009-scl","&quot;Falácia da conjunção&quot;: definição e variáveis de controle","Rodrigues, Lílian Cavalheiro, Abreu-Rodrigues, Josele","Psicologia: Teoria e Pesquisa; 23(4); 433-442","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000400009&lang=pt" 
"S0102-37722007000400004-scl","Leitura recombinativa em pessoas com necessidades educacionais especiais: análise do controle parcial pelas sílabas","Alves, Keila Regina Sales, Kato, Olivia Misae, Assis, Grauben José Alves de, Maranhão, Carolina Monteiro de Albuquerque","Psicologia: Teoria e Pesquisa; 23(4); 387-398","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000400004&lang=pt" 
"S0102-37722007000400005-scl","O conceito de executivo central e suas origens","Oliveira, Rosinda Martins","Psicologia: Teoria e Pesquisa; 23(4); 399-406","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000400005&lang=pt" 
"S0102-37722007000400002-scl","Práticas educativas de pais e mães de crianças aos 18 meses de idade","Piccinini, Cesar Augusto, Frizzo, Giana Bitencourt, Alvarenga, Patrícia, Lopes, Rita Sobreira, Tudge, Jonathan","Psicologia: Teoria e Pesquisa; 23(4); 369-377","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000400002&lang=pt" 
"S0366-69132007000400001-scl","Editorial","","Cerâmica; 53(328); -","Cerâmica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132007000400001&lang=pt" 
"S0366-69132007000400014-scl","Efeito da temperatura de calcinação nas propriedades de ossos bovinos para a fabricação de porcelana de ossos","Gouvêa, D., Bernard, S., Alatrista, G. A. V., Tofolli, S. M.","Cerâmica; 53(328); 423-428","Cerâmica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132007000400014&lang=pt" 
"S0366-69132007000400017-scl","Structural and morphological characterization of rare earth modified lead titanate","Lemos, F. C. D., Melo, D. M. A., Lima, P. S. de, Paskocimas, C. A., Longo, E., Silva, J. E.C. da","Cerâmica; 53(328); 422-447","Cerâmica","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132007000400017&lang=pt" 
"S0100-41582007000600012-scl","Pseudocercospora holmskioldiae and Cercospora apii associated with foliar spots on Holmskioldia sanguinea in Brazil","Ferreira, Eraclides M., Soares, Dartanhã J.","Fitopatologia Brasileira; 32(6); 518-518","Fitopatologia Brasileira","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582007000600012&lang=pt" 
"S0100-41582007000600001-scl","Evaluation of phenotypic stability of resistance to Phytophthora spp. in cacao clones","Pinto, Luiz Roberto M., Silva, Stela Dalva V.M., Yamada, Milton M.","Fitopatologia Brasileira; 32(6); 453-457","Fitopatologia Brasileira","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582007000600001&lang=pt" 
"S0100-41582007000600004-scl","Efeito da cercosporiose no rendimento de híbridos comerciais de milho","Brito, André H., Von Pinho, Renzo G., Pozza, Edson A., Pereira, José L.A.R., Faria Filho, Edmir M.","Fitopatologia Brasileira; 32(6); 472-479","Fitopatologia Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582007000600004&lang=pt" 
"S0100-41582007000600011-scl","Avaliação de danos causados pelo Barley yellow dwarf virus: PAV em cultivares de trigo no Brasil","Lanzarini, Ariane C., Schons, Jurema, Salvadori, José R., Nienow, Alexandre A., Nicolini-Teixeira, Fernanda, Binotto-Missiura, Francini, Deuner, Elaine","Fitopatologia Brasileira; 32(6); 512-517","Fitopatologia Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582007000600011&lang=pt" 
"S0100-41582007000600009-scl","Reação de genótipos de cacaueiros a isolados de Ceratocystis cacaofunesta","Silva, Stela Dalva V.M., Mandarino, Edmundo P., Damaceno, Virgínia O., Santos Filho, Lindolfo P.","Fitopatologia Brasileira; 32(6); 504-506","Fitopatologia Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582007000600009&lang=pt" 
"S0100-41582007000600007-scl","Expression of Grapevine leafroll-associated virus 3 coat protein gene in Escherichia coli and production of polyclonal antibodies","Fajardo, Thor V.M., Barros, Danielle R., Nickel, Osmar, Kuhn, Gilmar B., Zerbini, F. Murilo","Fitopatologia Brasileira; 32(6); 496-500","Fitopatologia Brasileira","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582007000600007&lang=pt" 
"S0100-41582007000600010-scl","Peroxidases ativadas por frações protéicas de extrato biológico eficaz na proteção do tomateiro contra a mancha bacteriana","Cavalcanti, Fábio R., Resende, Mário Lúcio V., Oliveira, José Tadeu A.","Fitopatologia Brasileira; 32(6); 507-511","Fitopatologia Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582007000600010&lang=pt" 
"S0100-41582007000600013-scl","Detection of the &quot;Candidatus Liberibacter americanus&quot; in phloem vessels of experimentally infected cataranthus roseus by scanning electron microscopy","Tanaka, Francisco André O., Coletta-Filho, Helvécio Della, Alves, Kely Cristina S., Spinelli, Myldred O., Machado, Marcos Antonio, Kitajima, Elliot W.","Fitopatologia Brasileira; 32(6); 519-519","Fitopatologia Brasileira","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582007000600013&lang=pt" 
"S0120-41572007000400005-col","Incidencia y factores asociados al abandono del tratamiento antituberculoso","Cáceres, Flor de María, Orozco, Luis Carlos","Biomédica; 27(4); 498-504","Biomédica","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-41572007000400005&lang=pt" 
"S0120-41572007000400006-col","Concentración sérica de leptina en población escolar de cinco departamentos del centro-oriente colombiano y su relación con parámetros antropométricos y perfil lipídico","Poveda, Elpidia, Callas, Ney E, Baracaldo, César M, Castillo, Carlina, Hernández, Patricia","Biomédica; 27(4); 505-514","Biomédica","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-41572007000400006&lang=pt" 
"S0120-41572007000400001-col","","Jaramillo, Ernesto","Biomédica; 27(4); 473-475","Biomédica","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-41572007000400001&lang=pt" 
"S0120-41572007000400002-col","Tuberculosis congénita asociada con tuberculosis materna miliar diseminada","Sosa, Luis Miguel, Cala, Luz Libia, Mantilla, Julio César","Biomédica; 27(4); 475-482","Biomédica","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-41572007000400002&lang=pt" 
"S0120-41572007000400003-col","Frecuencia de anticuerpos anti-Trypanosoma cruzi en pacientes portadores de marcapasos de la Clínica San Pedro Claver de Bogotá","Mora, Guillermo, Echeverry, María Clara, Rey, Gustavo Enrique, López, Myriam Consuelo, Posada, Luisa Fernanda, Rivas, Fabio Aurelio","Biomédica; 27(4); 483-489","Biomédica","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-41572007000400003&lang=pt" 
"S0120-09762007000200003-col","Análisis de la influencia y el impacto entre revistas periféricas no incluidas en el Science Citation Index","Gorbea-Portal, Salvador, Suárez-Balseiro, Carlos A","Revista Interamericana de Bibliotecología; 30(2); 47-70","Revista Interamericana de Bibliotecología","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762007000200003&lang=pt" 
"S0120-09762007000200002-col","Acceso, conocimiento y uso de Internet en la Universidad de Antioquia: modelo de diagnóstico y caracterización","Uribe Tirado, Alejandro, Ramírez Marín, Gabriel Jaime, Arroyave Palacio, Margarita María, Pineda Gaviria, Mónica, Valderrama Muñoz, Ángela María, Preciado, Juan Fernando","Revista Interamericana de Bibliotecología; 30(2); 13-39","Revista Interamericana de Bibliotecología","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762007000200002&lang=pt" 
"S0120-09762007000200001-col","Presentación","Arenas Grisales, Sandra","Revista Interamericana de Bibliotecología; 30(2); 9-10","Revista Interamericana de Bibliotecología","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762007000200001&lang=pt" 
"S0120-09762007000200007-col","Gestión del conocimiento en los grupos de investigación de excelencia de la Universidad de Antioquia","Gaviria Velásquez, Margarita María, Mejía Correa, Adriana María, Henao Henao, Doris Liliana","Revista Interamericana de Bibliotecología; 30(2); 137-163","Revista Interamericana de Bibliotecología","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762007000200007&lang=pt" 
"S0120-09762007000200006-col","Los estudios de egresados del área bibliotecológica: de la teoría a la práctica","Escalona Ríos, Lina, Fernández Cruz, Elba","Revista Interamericana de Bibliotecología; 30(2); 113-135","Revista Interamericana de Bibliotecología","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762007000200006&lang=pt" 
"S0120-09762007000200005-col","Estructura organizativa de los grupos de investigación de la Universidad de Antioquia como fuente de creación de conocimiento","Mejía Correa, Adriana María","Revista Interamericana de Bibliotecología; 30(2); 89-112","Revista Interamericana de Bibliotecología","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762007000200005&lang=pt" 
"S0120-09762007000200004-col","Aproximación a la epistemología de la bibliotecología como estudio regional del conocimiento","Quintero Castro, Nathalia","Revista Interamericana de Bibliotecología; 30(2); 71-87","Revista Interamericana de Bibliotecología","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762007000200004&lang=pt" 
"S0120-09762007000200009-col","El patrimonio documental de la Universidad de Antioquia. Segunda etapa: áreas de Ciencias Exactas y Naturales, Económicas, Ingeniería y Tecnología","Múnera Torres, María Teresa, Isaza Restrepo, Irma, Lotero Marín, Libia","Revista Interamericana de Bibliotecología; 30(2); 189-203","Revista Interamericana de Bibliotecología","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762007000200009&lang=pt" 
"S0120-09762007000200008-col","La oferta formativa en bibliotecología en Colombia: análisis actual del sector","Zapata Cárdenas, Carlos Alberto","Revista Interamericana de Bibliotecología; 30(2); 165-188","Revista Interamericana de Bibliotecología","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762007000200008&lang=pt" 
"S0120-09762007000200010-col","Un reconocimiento de los actores de la biblioteca pública en Antioquia","Montoya Ríos, Mónica, Jaramillo, Orlanda, Moncada Patiño, José Daniel","Revista Interamericana de Bibliotecología; 30(2); 205-227","Revista Interamericana de Bibliotecología","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762007000200010&lang=pt" 
"S0120-09762007000200011-col","Bibliotecas indígenas en Australia y Nueva Zelanda: una revisión bibliográfica","Civallero, Edgardo","Revista Interamericana de Bibliotecología; 30(2); 231-250","Revista Interamericana de Bibliotecología","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762007000200011&lang=pt" 
"S0120-09762007000200012-col","La evaluación de la calidad de contenidos y su repercusión en el ámbito de las revistas científicas de biblioteconomía y documentación: algunas recomendaciones a editores y autores","López Yepes, José","Revista Interamericana de Bibliotecología; 30(2); 251-273","Revista Interamericana de Bibliotecología","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762007000200012&lang=pt" 
"S0120-09762007000200013-col","A transmissão do conhecimento através do tempo: da tradição oral ao hipertexto","Borém Lima, Gercina Ângela","Revista Interamericana de Bibliotecología; 30(2); 275-285","Revista Interamericana de Bibliotecología","Português","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762007000200013&lang=pt" 
"S1414-753X2007000200012-scl","","Jacobi, Pedro Roberto","Ambiente &amp; Sociedade; 10(2); 167-168","Ambiente &amp; Sociedade","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2007000200012&lang=pt" 
"S1414-753X2007000200002-scl","Mata Atlântica, paleoterritórios e história ambiental","Oliveira, Rogério Ribeiro de","Ambiente &amp; Sociedade; 10(2); 11-23","Ambiente &amp; Sociedade","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2007000200002&lang=pt" 
"S1414-753X2007000200003-scl","À sombra dos fícus: cidade e natureza em Belo Horizonte","Duarte, Regina Horta","Ambiente &amp; Sociedade; 10(2); 25-44","Ambiente &amp; Sociedade","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2007000200003&lang=pt" 
"S1414-753X2007000200005-scl","Como os movimentos ambientalistas podem ser mais eficazes: priorizando temas ambientais no discurso político","Burns, Thomas J., LeMoyne, Terri","Ambiente &amp; Sociedade; 10(2); 61-82","Ambiente &amp; Sociedade","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2007000200005&lang=pt" 
"S1414-753X2007000200010-scl","Impactos do sistema estadual de gerenciamento de recursos hídricos na bacia do Rio Jundiaí (SP)","Neves, Mirna Aparecida, Pereira, Sueli Yoshinaga, Fowler, Harold Gordon","Ambiente &amp; Sociedade; 10(2); 149-160","Ambiente &amp; Sociedade","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2007000200010&lang=pt" 
"S1414-753X2007000200013-scl","Mercadores de moralidade: aretórica ambientalista e a prática do desenvolvimento sustentável","Fonseca, Igor Ferraz da, Bursztyn, Marcel","Ambiente &amp; Sociedade; 10(2); 169-186","Ambiente &amp; Sociedade","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2007000200013&lang=pt" 
"S0103-40142007000300024-scl","Direito à mobilidade individual e a soberania dos Estados","Oliveira, Adriana Capuano de","Estudos Avançados; 21(61); 323-327","Estudos Avançados","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142007000300024&lang=pt" 
