"S1021-545X2013000200003-sza","A historical perspective on the recognition of same-sex unions in South Africa","de Ru, H","Fundamina; 19(2); 221-250","Fundamina","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1021-545X2013000200003&lang=pt" 
"S0716-10182013000100014-chl","Piomiositis en niños: Reporte de 2 casos","Cavagnaro, Felipe, Rodríguez, Jaime, Arancibia, M. Eugenia, Walker, Bárbara, Espinoza, Aníbal","Revista chilena de infectología; 30(1); 81-85","Revista chilena de infectología","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182013000100014&lang=pt" 
"S0716-10182013000100015-chl","Infección de herida traumática por Cedecea lapagei: Comunicación de un caso y revisión de la literatura","Salazar, Grace, Almeida, Alex, Gómez, Marcelo","Revista chilena de infectología; 30(1); 86-89","Revista chilena de infectología","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182013000100015&lang=pt" 
"S0716-10182013000100016-chl","Tiña negra (tinea nigra): comunicación de un caso alóctono en Chile","Cabrera, Raúl, Sabatin¡, Natalia, Urrutia, Mauricio, Sepúlveda, Rodrigo","Revista chilena de infectología; 30(1); 90-93","Revista chilena de infectología","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182013000100016&lang=pt" 
"S0716-10182013000100019-chl","Vigilancia de enterobacterias productoras de carbapenemasas en cultivos rectales en un hospital universitario de Santiago, Chile","Gutiérrez, Catalina, Labarca, Jaime, Román, Juan C, Sanhueza, Francia, Moraga, Marcela, Wozniak, Aniela, García, Patricia","Revista chilena de infectología; 30(1); 103-106","Revista chilena de infectología","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182013000100019&lang=pt" 
"S0716-10182013000100020-chl","Anna María Prat i Trabal (1938-2013)","Aguirre, Marcela","Revista chilena de infectología; 30(1); 107-108","Revista chilena de infectología","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182013000100020&lang=pt" 
"S0716-10182013000100021-chl","","Tapia P, Cecilia","Revista chilena de infectología; 30(1); 109-110","Revista chilena de infectología","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182013000100021&lang=pt" 
"S0716-10182013000100017-chl","Bacteriemia por Shigellaflexneri serotipo 6 en pacientes con SIDA: Presentación de dos casos clínicos","Hitateguy, Patricia, Caiata, Leticia, Mota, María I, Bazet, Cristina, Varela, Gustavo","Revista chilena de infectología; 30(1); 94-97","Revista chilena de infectología","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182013000100017&lang=pt" 
"S0100-69162013000100021-scl","","","Engenharia Agrícola; 33(1); 212-212","Engenharia Agrícola","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162013000100021&lang=pt" 
"S0034-75902013000100011-scl","Movimentos sociais","Rosa, Alexandre Reis","Revista de Administração de Empresas; 53(1); 95-95","Revista de Administração de Empresas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902013000100011&lang=pt" 
"S0034-75902013000100010-scl","Gestão de pessoas no setor público","Klein, Fabio Alvim, Pinhanez, Mônica, Mascarenhas, André Ofenhejm","Revista de Administração de Empresas; 53(1); 94-94","Revista de Administração de Empresas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902013000100010&lang=pt" 
"S0871-34132013000100002-prt","O eletrocardiograma na consulta de medicina geral e familiar: resultados dos exames requisitados num centro de saúde","Santos, Paulo, Couto, Luciana, Hespanhol, Alberto","Arquivos de Medicina; 27(1); 15-18","Arquivos de Medicina","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-34132013000100002&lang=pt" 
"S0871-34132013000100003-prt","Doença celíaca refratária","Cunha, M, Carneiro, F, Amil, J","Arquivos de Medicina; 27(1); 19-26","Arquivos de Medicina","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-34132013000100003&lang=pt" 
"S0871-34132013000100001-prt","Análise das regiões subteloméricas em 1180 doentes com atraso mental por FISH e MLPA","Freitas, Manuela Mota, Silva, Maria da Luz Fonseca e, Ribeiro, Joana, Teles, Natália Oliva, Candeias, Cristina, Bronze-da-Rocha, Elsa","Arquivos de Medicina; 27(1); 10-14","Arquivos de Medicina","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-34132013000100001&lang=pt" 
"S0871-34132013000100004-prt","A importância dos biofilmes nas infeções nosocomiais: O estado da arte","Henriques, A., Vasconcelos, C., Cerca, N.","Arquivos de Medicina; 27(1); 27-36","Arquivos de Medicina","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-34132013000100004&lang=pt" 
"S0124-00642013000100003-spa","Prevalencia de accidentes ocupacionales y factores relacionados en estudiantes de odontología","Arrieta-Vergara, Katherine M, Díaz-Cárdenas, Shyrley, González-Martínez, Farith D.","Revista de Salud Pública; 15(1); 23-31","Revista de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000100003&lang=pt" 
"S0124-00642013000100005-spa","Rectoría y gobernanza en salud pública en el contexto del sistema de salud colombiano, 2012-2013","Roth-Deubel, André N., Molina-Marín, Gloria","Revista de Salud Pública; 15(1); 44-55","Revista de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000100005&lang=pt" 
"S0124-00642013000100013-spa","The performance of students with and without disability on the 11th grade university admission test","Padilla-Muñoz, Andrea, Rodríguez, Viviana, Castro, Sergio, Reveiz, Yamile, Gómez-Restrepo, Carlos","Revista de Salud Pública; 15(1); 138-148","Revista de Salud Pública","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000100013&lang=pt" 
"S0124-00642013000100011-spa","Efectos auditivos y neuropsicológicos por exposición a ruido ambiental en escolares, en una localidad de Bogotá, 2010","Quiroz-Arcentales, Leonardo, Hernández-Flórez, Luís J., Corredor-Gutiérrez, Jeimy C., Rico-Castañeda, Viviana A., Rugeles-Forero, Claudia, Medina-Palacios, Katalina","Revista de Salud Pública; 15(1); 116-128","Revista de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000100011&lang=pt" 
"S0124-00642013000100014-spa","Certificación de discapacidad como herramienta para la accesibilidad a derechos e inclusión social","Guzmán-Suárez, Olga B.","Revista de Salud Pública; 15(1); 149-157","Revista de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000100014&lang=pt" 
"S0124-00642013000100012-spa","Clasificación internacional del funcionamiento, la discapacidad y certificación de discapacidad en Colombia","Cortés-Reyes, Edgar, Riveros, Leidy T., Pineda-Ortiz, Gustavo A.","Revista de Salud Pública; 15(1); 129-137","Revista de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000100012&lang=pt" 
"S0124-00642013000100009-spa","Estimación de los beneficios económicos en salud asociados a la reducción de PM10 en Bogotá","Ortiz-Durán, Edison Y., Rojas-Roa, Néstor Y.","Revista de Salud Pública; 15(1); 90-102","Revista de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000100009&lang=pt" 
"S0124-00642013000100008-spa","Contaminación del aire de interiores en hogares en situación de pobreza extrema en Colombia","Soto-Moreno, Jose A., Ballester-Díez, Ferran","Revista de Salud Pública; 15(1); 80-89","Revista de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000100008&lang=pt" 
"S0124-00642013000100007-spa","Enfermedad y síntomas respiratorios en niños de cinco municipios carboníferos del Cesar, Colombia","Quiroz-Arcentales, Leonardo, Hernández-Flórez, Luis J., Agudelo Calderón, Carlos A., Medina, Katalina, Robledo-Martínez, Rocío, Osorio-García, Samuel D.","Revista de Salud Pública; 15(1); 66-79","Revista de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000100007&lang=pt" 
"S0124-00642013000100006-spa","Evolución del marco normativo de la salud ambiental en Colombia","García-Ubaque, Cesar A., García-Ubaque, Juan C., Vaca-Bohórquez, Martha L.","Revista de Salud Pública; 15(1); 56-65","Revista de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000100006&lang=pt" 
"S0124-00642013000100001-spa","Enteroparasitismo, higiene y saneamiento ambiental en menores de seis comunidades indígenas. Cali-Colombia","Bermúdez, Amparo, Flórez, Ofelia, Bolaños, María V., Medina, John J., Salcedo-Cifuentes, Mercedes","Revista de Salud Pública; 15(1); 1-11","Revista de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000100001&lang=pt" 
"S0124-00642013000100002-spa","Efecto del ejercicio en subpoblaciones de lipoproteínas de alta densidad y en la presión arterial","Nieto, Olga A., García, Diana M., Jiménez, Jorge A., Landázuri, Patricia","Revista de Salud Pública; 15(1); 12-22","Revista de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000100002&lang=pt" 
"S0124-00642013000100004-spa","Consumo de marihuana en estudiantes de una universidad colombiana","Quimbayo-Díaz, José H., Olivella-Fernández, Madeleine C.","Revista de Salud Pública; 15(1); 32-43","Revista de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000100004&lang=pt" 
"S0124-00642013000100010-spa","Contaminación ambiental por PM10 dentro y fuera del domicilio y capacidad respiratoria en Puerto Nare, Colombia","Montoya-Rendon, María L., Zapata-Saldarriaga, Patricia M., Correa-Ochoa, Mauricio A.","Revista de Salud Pública; 15(1); 103-115","Revista de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000100010&lang=pt" 
"S2225-71602013000200003-sza","Collective sale of sports television rights in the European Union: competition law aspects","Blackshaw, Ian","De Jure; 46(2); 401-412","De Jure","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-71602013000200003&lang=pt" 
"S2225-71602013000200002-sza","Plain packaging and its impact on trademark law","Harms, Louis","De Jure; 46(2); 387-400","De Jure","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-71602013000200002&lang=pt" 
"S2225-71602013000200015-sza","The consequences of pleading a non-admission","Vettori, M S, de Beer, R J","De Jure; 46(2); 612-619","De Jure","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-71602013000200015&lang=pt" 
"S2225-71602013000200010-sza","Dawn of a competitive electricity sector for South Africa: The Independent System and Market Operator Bill B 9-2012 - Context, content and comment","Steyn, Elsa","De Jure; 46(2); 539-556","De Jure","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-71602013000200010&lang=pt" 
"S2225-71602013000200011-sza","The labour rights of educators in South Africa and Germany and quality education: An exploratory comparison","Beckmann, Johan, Füssel, Hans-Peter","De Jure; 46(2); 557-582","De Jure","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-71602013000200011&lang=pt" 
"S2225-71602013000200012-sza","Incoterms® variants: greater precision or more uncertainty?","Coetzee, J","De Jure; 46(2); 583-591","De Jure","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-71602013000200012&lang=pt" 
"S2225-71602013000200013-sza","The winner takes it all! Reflections on the world anti-doping code and the possible criminalisation of doping in sport","Stevens, G P","De Jure; 46(2); 592-600","De Jure","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-71602013000200013&lang=pt" 
"S2225-71602013000200014-sza","Regulated flexibility and the Labour Relations Amendment Bill of 2012","van Eck, B P S","De Jure; 46(2); 600-612","De Jure","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-71602013000200014&lang=pt" 
"S2225-71602013000200016-sza","Makulu Plastics &amp; Packaging CC v Born Free Investments 128 (Pty) Ltd and Others 2013 1 SA 377 (GSJ)","Scott, J","De Jure; 46(2); 620-632","De Jure","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-71602013000200016&lang=pt" 
"S2225-71602013000200007-sza","The role of the judiciary in balancing flexibility and security","van Staden, Marius","De Jure; 46(2); 470-485","De Jure","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-71602013000200007&lang=pt" 
"S2225-71602013000200006-sza","Restricting freedom of speech or regulating gatherings?","Hjul, Paul","De Jure; 46(2); 451-469","De Jure","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-71602013000200006&lang=pt" 
"S2225-71602013000200005-sza","Cosmetic surgery and responsible patient selection - does a legal duty to screen patients exist?","Verwey, Hanneke, Carstens, Pieter","De Jure; 46(2); 432-450","De Jure","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-71602013000200005&lang=pt" 
"S2225-71602013000200004-sza","Diverse probleme rondom die bestaan en geldigheid van &#039;n testament by die dood van die testateur (deel 1)","Schoeman-Malan, Linda","De Jure; 46(2); 413-431","De Jure","Africaner","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-71602013000200004&lang=pt" 
"S2225-71602013000200001-sza","Editorial","Cornelius, Steve","De Jure; 46(2); iii-iv","De Jure","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-71602013000200001&lang=pt" 
"S2225-71602013000200009-sza","Surrogate motherhood agreements and their confirmation: A new challenge for practitioners?","Nicholson, Caroline, Bauling, Andrea","De Jure; 46(2); 510-538","De Jure","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-71602013000200009&lang=pt" 
"S2225-71602013000200008-sza","Pashukanis on crime and punishment","Koen, Raymond","De Jure; 46(2); 486-509","De Jure","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-71602013000200008&lang=pt" 
"S0100-879X2013000200117-scl","Brazilian scientific funding agency budgets have not matched the country&#039;s economic growth","Helene, A.F., Ribeiro, P.L.","Brazilian Journal of Medical and Biological Research; 46(2); 117-120","Brazilian Journal of Medical and Biological Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2013000200117&lang=pt" 
"S0100-879X2013000200121-scl","VP22 herpes simplex virus protein can transduce proteins into stem cells","Gabanyi, I., Lojudice, F.H., Kossugue, P.M., Rebelato, E., Demasi, M.A., Sogayar, M.C.","Brazilian Journal of Medical and Biological Research; 46(2); 121-127","Brazilian Journal of Medical and Biological Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2013000200121&lang=pt" 
"S0100-879X2013000200138-scl","Exogenous normal lymph alleviates microcirculation disturbances and abnormal hemorheological properties in rats with disseminated intravascular coagulation","Niu, Chun-Yu, Zhao, Zi-Gang, Zhang, Yu-Ping, Hou, Ya-Li, Li, Jun-Jie, Jiang, Hua, Zhang, Jing","Brazilian Journal of Medical and Biological Research; 46(2); 138-147","Brazilian Journal of Medical and Biological Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2013000200138&lang=pt" 
"S0100-879X2013000200194-scl","Reliability and validity of heart rate variability threshold assessment during an incremental shuttle-walk test in middle-aged and older adults","Dourado, V.Z., Guerra, R.L.F.","Brazilian Journal of Medical and Biological Research; 46(2); 194-199","Brazilian Journal of Medical and Biological Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2013000200194&lang=pt" 
"S0100-879X2013000200103-scl","Challenges in the research and development of new human vaccines","Barbosa, T., Barral-Netto, M.","Brazilian Journal of Medical and Biological Research; 46(2); 103-108","Brazilian Journal of Medical and Biological Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2013000200103&lang=pt" 
"S0100-879X2013000200148-scl","Short-term and long-term antibody response by mice after immunization against Neisseria meningitidis B or diphtheria toxoid","Silva, G.P., Cruz, S.C., Cruz, A.C., Milagres, L.G.","Brazilian Journal of Medical and Biological Research; 46(2); 148-153","Brazilian Journal of Medical and Biological Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2013000200148&lang=pt" 
"S0100-879X2013000200200-scl","Use of inflammatory molecules to predict the occurrence of fever in onco-hematological patients with neutropenia","Ribeiro, A.F. Tibúrcio, Nobre, V., Neuenschwander, L.C., Teixeira, A.L., Xavier, S.G., Paula, F.D.F., Teixeira, M.M., Teixeira, J.C.A., Bittencourt, H.","Brazilian Journal of Medical and Biological Research; 46(2); 200-206","Brazilian Journal of Medical and Biological Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2013000200200&lang=pt" 
"S0100-879X2013000200109-scl","Experimental models in vaccine research: malaria and leishmaniasis","Teixeira, C., Gomes, R.","Brazilian Journal of Medical and Biological Research; 46(2); 109-116","Brazilian Journal of Medical and Biological Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2013000200109&lang=pt" 
"S0100-879X2013000200178-scl","Acute exposure to lead increases myocardial contractility independent of hypertension development","Fioresi, M., Furieri, L.B., Simões, M.R., Ribeiro Junior, R.F., Meira, E.F., Fernandes, A.A., Stefanon, I., Vassallo, D.V.","Brazilian Journal of Medical and Biological Research; 46(2); 178-185","Brazilian Journal of Medical and Biological Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2013000200178&lang=pt" 
"S0100-879X2013000200164-scl","Myosin Va is developmentally regulated and expressed in the human cerebellum from birth to old age","Souza, C.C.R., Dombroski, T.C.D., Machado, H.R., Oliveira, R.S., Rocha, L.B., Rodrigues, A.R.A., Neder, L., Chimelli, L., Corrêa, V.M.A., Larson, R.E., Martins, A.R.","Brazilian Journal of Medical and Biological Research; 46(2); 164-170","Brazilian Journal of Medical and Biological Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2013000200164&lang=pt" 
"S0100-879X2013000200186-scl","Application of a modified sequential organ failure assessment score to critically ill patients","Ñamendys-Silva, S.A., Silva-Medina, M.A., Vásquez-Barahona, G.M., Baltazar-Torres, J.A., Rivero-Sigarroa, E., Fonseca-Lazcano, J.A., Domínguez-Cherit, G.","Brazilian Journal of Medical and Biological Research; 46(2); 186-193","Brazilian Journal of Medical and Biological Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2013000200186&lang=pt" 
"S0100-879X2013000200171-scl","The chronic blockade of angiotensin I-converting enzyme eliminates the sex differences of serum cytokine levels of spontaneously hypertensive rats","Dalpiaz, P.L.M., Lamas, A.Z., Caliman, I.F., Medeiros, A.R.S., Abreu, G.R., Moysés, M.R., Andrade, T.U., Alves, M.F., Carmona, A.K., Bissoli, N.S.","Brazilian Journal of Medical and Biological Research; 46(2); 171-177","Brazilian Journal of Medical and Biological Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2013000200171&lang=pt" 
"S0100-879X2013000200154-scl","Chromatic spatial contrast sensitivity estimated by visual evoked cortical potential and psychophysics","Barboni, M.T.S., Gomes, B.D., Souza, G.S., Rodrigues, A.R., Ventura, D.F., Silveira, L.C.L.","Brazilian Journal of Medical and Biological Research; 46(2); 154-163","Brazilian Journal of Medical and Biological Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2013000200154&lang=pt" 
"S0100-879X2013000200128-scl","TNNI3K is a novel mediator of myofilament function and phosphorylates cardiac troponin I","Wang, Hui, Wang, Lin, Song, Li, Zhang, Yan-Wan, Ye, Jue, Xu, Rui-Xia, Shi, Na, Meng, Xian-Min","Brazilian Journal of Medical and Biological Research; 46(2); 128-137","Brazilian Journal of Medical and Biological Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2013000200128&lang=pt" 
"S1727-897X2013000100008-cub","Severidad y nivel de control del asma bronquial en la población pediátrica de Yamanigüey. Moa","Torres Molina, Alexander, Loforte Columbié, Yamila","MediSur; 11(1); 54-60","MediSur","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1727-897X2013000100008&lang=pt" 
"S1727-897X2013000100010-cub","Tumor de colon. Reporte de dos casos y revisión de la literatura","Corrales Hernández, Yarisdey","MediSur; 11(1); 69-79","MediSur","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1727-897X2013000100010&lang=pt" 
"S1727-897X2013000100009-cub","Trastornos por déficit de atención y síndrome de apnea obstructiva del sueño en la edad pediátrica","Torres Molina, Alexander, Prego Beltrán, César","MediSur; 11(1); 61-68","MediSur","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1727-897X2013000100009&lang=pt" 
"S1727-897X2013000100011-cub","Xantelasma gástrico y Helicobacter pylori. Reporte de un caso y revisión de la literatura","Pila Pérez, Rafael, Rosales Torres, Pedro, Pila Peláez, Rafael, Holguín Prieto, Víctor","MediSur; 11(1); 80-86","MediSur","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1727-897X2013000100011&lang=pt" 
"S1727-897X2013000100002-cub","A propósito del día mundial de lucha contra la lepra","Blanco Cordova, Carlos","MediSur; 11(1); 3-5","MediSur","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1727-897X2013000100002&lang=pt" 
"S1727-897X2013000100007-cub","Ética y bioseguridad en la atención estomatológica al paciente con virus de inmunodeficiencia humana","Betancourt García, Ana, Nodal García, Carlos, García Rodríguez, Jorge, Ferrer Vilches, Diosky, Álvarez Heredia, Elizabeth","MediSur; 11(1); 44-53","MediSur","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1727-897X2013000100007&lang=pt" 
