"S1517-83822016000300658-scl","Production of mycelial biomass by the Amazonian edible mushroom Pleurotus albidus","Kirsch, Larissa de Souza, Macedo, Ana Júlia Porto de, Teixeira, Maria Francisca Simas","Brazilian Journal of Microbiology; 47(3); 658-664","Brazilian Journal of Microbiology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822016000300658&lang=pt" 
"S0718-50492016000400006-chl","Orígenes, trayectoria e identidades ideológicas de la milicia republicana, 1932-1936","Corvalán Marquez, Luis","Izquierdas; (29); 149-185","Izquierdas","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50492016000400006&lang=pt" 
"S0250-71612016000300008-chl","Vectores de expansión urbana y su interacción con los patrones socioeconómicos existentes en la ciudad de Santiago","Cox, Tomás, Hurtubia, Ricardo","EURE (Santiago); 42(127); 185-207","EURE (Santiago)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612016000300008&lang=pt" 
"S0250-71612016000300006-chl","Percepciones políticas y prácticas de participación como instrumento para la gobernanza de los territorios","Delamaza, Gonzalo, Thayer, Luis Eduardo","EURE (Santiago); 42(127); 137-158","EURE (Santiago)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612016000300006&lang=pt" 
"S0718-50492016000400008-chl","La izquierda se toma la universidad: La protesta universitaria en Colombia durante los años sesenta","Cruz Rodríguez, Edwin","Izquierdas; (29); 205-232","Izquierdas","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50492016000400008&lang=pt" 
"S0250-71612016000300011-chl","Oportunidades y obstáculos para la adaptación urbana frente al cambio climático en América Latina: Casos de la Ciudad de México, Lima y Santiago de Chile","Schaller, Sven, Jean-Baptiste, Nathalie, Lehmann, Paul","EURE (Santiago); 42(127); 257-278","EURE (Santiago)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612016000300011&lang=pt" 
"S0250-71612016000300002-chl","Planes fuera del sistema: Instrumentos ad hoc para la ordenación y gestión de las áreas urbanas plurimunicipales","Elinbaum, Pablo","EURE (Santiago); 42(127); 29-54","EURE (Santiago)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612016000300002&lang=pt" 
"S0718-50492016000400004-chl","Oportunidad, conflicto y reconocimiento: El movimiento de trabajadores subcontratados de CODELCO y el Gobierno de Michelle Bachelet, 2006-2007","Ponce López, José Ignacio","Izquierdas; (29); 106-132","Izquierdas","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50492016000400004&lang=pt" 
"S0718-50492016000400005-chl","Reforma y revolución: La vía chilena al socialismo en la nueva izquierda intelectual argentina","Zarowsky, Mariano","Izquierdas; (29); 133-148","Izquierdas","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50492016000400005&lang=pt" 
"S0718-50492016000400001-chl","La asamblea constituyente de asalariados e intelectuales Chile, 1925: Entre el olvido y la mitificación","Grez Toso, Sergio","Izquierdas; (29); 1-48","Izquierdas","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50492016000400001&lang=pt" 
"S0718-50492016000400002-chl","La Tarea Militar del Partido Comunista de Chile: ¿Continuidad o ruptura de la Política Militar del comunismo chileno?","Pérez Silva, Claudio","Izquierdas; (29); 49-82","Izquierdas","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50492016000400002&lang=pt" 
"S0103-507X2016000300354-scl","Resposta para: Fatores na admissão à unidade de terapia intensiva associados à readmissão em pacientes onco-hematológicos graves: estudo retrospectivo de coorte","Rodrigues, Cinthia Mendes, Pires, Ellen Maria Campos, Feliciano, Jorge Patrick Oliveira, Vieira Jr., Jose Mauro, Taniguchi, Leandro Utino","Revista Brasileira de Terapia Intensiva; 28(3); 354-355","Revista Brasileira de Terapia Intensiva","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2016000300354&lang=pt" 
"S0103-507X2016000300358-scl","Resposta para: Tratamento atual de crianças com asma crítica e quase fatal","Shein, Steven L, Speicher, Richard H, Rotta, Alexandre T","Revista Brasileira de Terapia Intensiva; 28(3); 358-359","Revista Brasileira de Terapia Intensiva","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2016000300358&lang=pt" 
"S1991-38772016000300004-sza","Penalised for poverty: The unfair assessment of &#039;flight risk&#039; in bail hearings","Omar, Jameelah","SA Crime Quarterly; (57); 27-34","SA Crime Quarterly","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1991-38772016000300004&lang=pt" 
"S0103-507X2016000300350-scl","Resposta para: Heliox no tratamento do mal asmático: relato de casos","Carvalho, Inês, Querido, Sara, Silvestre, Joana, Póvoa, Pedro","Revista Brasileira de Terapia Intensiva; 28(3); 350-351","Revista Brasileira de Terapia Intensiva","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2016000300350&lang=pt" 
"S0104-92242016000300303-scl","Efecto del Gas de Protección, Ángulos de Trabajo y Desplazamiento sobre las Características de Juntas de Filete Obtenidas por GMAW en un Acero Microaleado de Alta Resistencia","Marconi, César, Castillo, María José, Ramini, Mabel, Svoboda, Hernán","Soldagem &amp; Inspeção; 21(3); 303-316","Soldagem &amp; Inspeção","Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-92242016000300303&lang=pt" 
"S0102-86502016000900597-scl","Antioxidant effects of açaí seed ( Euterpe oleracea ) in anorexia-cachexia syndrome induced by Walker-256 tumor","Nascimento, Vitor Hugo Nunes do, Lima, Carla dos Santos, Paixão, Jorge Tadeu Campos, Freitas, Jofre Jacob da Silva, Kietzer, Katia Simone","Acta Cirurgica Brasileira; 31(9); 597-601","Acta Cirurgica Brasileira","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502016000900597&lang=pt" 
"S0103-507X2016000300256-scl","Os diferentes delineamentos de pesquisa e suas particularidades na terapia intensiva","Nedel, Wagner Luis, Silveira, Fernando da","Revista Brasileira de Terapia Intensiva; 28(3); 256-260","Revista Brasileira de Terapia Intensiva","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2016000300256&lang=pt" 
"S0104-92242016000300354-scl","Efeitos da Pulsação Ultrassônica da Corrente sobre a Geometria da ZF e ZAC na Soldagem Arco Submerso","Voigt, Anna Louise, Cunha, Tiago Vieira da","Soldagem &amp; Inspeção; 21(3); 354-362","Soldagem &amp; Inspeção","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-92242016000300354&lang=pt" 
"S0104-92242016000300342-scl","Microstructure and Abrasion Resistance of Fe-Cr-C and Fe-Cr-C-Nb Hardfacing Alloys Deposited by S-FCAW and Cold Solid Wires","Cruz-Crespo, Amado, Fernández-Fuentes, Rafael, Ferraressi, Antonio Valtair, Gonçalves, Rafael Ariza, Scotti, Américo","Soldagem &amp; Inspeção; 21(3); 342-353","Soldagem &amp; Inspeção","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-92242016000300342&lang=pt" 
"S0102-86502016000900586-scl","Oral or topical administration of L-arginine changes the expression of TGF and iNOS and results in early wounds healing","Jerônimo, Márcio Sousa, Barros, Adria do Prado, MoritaI, Vinícius Elord Zen, Alves, Erika Oliveira, Souza, Nathalia Lobão Barroso de, Almeida, Rosane Mansan de, Nóbrega, Yanna Karla Medeiros, Cavalcanti Neto, Florêncio Figueiredo, Amorin, Rivadávio, Borin, Maria de Fátima, Bocca, Anamélia Lorenzetti","Acta Cirurgica Brasileira; 31(9); 586-596","Acta Cirurgica Brasileira","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502016000900586&lang=pt" 
"S0066-782X2016004200239-scl","Fondaparinux versus Enoxaparin - Which is the Best Anticoagulant for Acute Coronary Syndrome? - Brazilian Registry Data","Soeiro, Alexandre de Matos, Silva, Pedro Gabriel Melo de Barros e, Roque, Eduardo Alberto de Castro, Bossa, Aline Siqueira, César, Maria Cristina, Simões, Sheila Aparecida, Okada, Mariana Yumi, Leal, Tatiana de Carvalho Andreucci Torres, Pedroti, Fátima Cristina Monteiro, Oliveira Jr., Múcio Tavares de","Arquivos Brasileiros de Cardiologia; 107(3); 239-244","Arquivos Brasileiros de Cardiologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2016004200239&lang=pt" 
"S0102-86502016000900621-scl","Noradrenaline and dobutamine effects on the volume expansion with normal saline in rabbits subjected to hemorrhage","Ramalho, Gualter Lisboa, Vane, Matheus Fachini, Lima, Luciana Cavalcanti, Vane, Lucas Fachini, Amorim, Rosa Beatriz, Domingues, Maria Aparecida, Moraes, José Mariano Soares de, Carvalho, Lídia Raquel de, Tanaka, Pedro Paulo, Vane, Luiz Antonio","Acta Cirurgica Brasileira; 31(9); 621-628","Acta Cirurgica Brasileira","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502016000900621&lang=pt" 
"S0102-86502016000900615-scl","L-carnitine has a protective effect on the colonic mucosa during abdominopelvic radiotherapy in rats","Tas, Sukru, Ozkan, Omer Faruk, Cikman, Oztekin, Kiraz, Asli, Akgun, Yilmaz, Karaayvaz, Muammer","Acta Cirurgica Brasileira; 31(9); 615-620","Acta Cirurgica Brasileira","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502016000900615&lang=pt" 
"S0103-507X2016000300301-scl","Cuidados paliativos no paciente com HIV/AIDS internado na unidade de terapia intensiva","Souza, Paola Nóbrega, Miranda, Erique José Peixoto de, Cruz, Ronaldo, Forte, Daniel Neves","Revista Brasileira de Terapia Intensiva; 28(3); 301-309","Revista Brasileira de Terapia Intensiva","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2016000300301&lang=pt" 
"S0104-92242016000300330-scl","Estudo do Processo TIG Hot-Wire com Material de Adição AISI-316L Analisando o Efeito do Sopro Magnético do Arco sobre a Diluição do Cordão de Solda","Olivares, Erick Alejandro González, Díaz, Victor Manuel Vergara","Soldagem &amp; Inspeção; 21(3); 330-341","Soldagem &amp; Inspeção","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-92242016000300330&lang=pt" 
"S0103-507X2016000300348-scl","Para: Heliox no tratamento do mal asmático: relato de caso","Chantar, Cayetano Díaz, Cravo, João Pedro Abreu, Esquinas, Antonio M.","Revista Brasileira de Terapia Intensiva; 28(3); 348-349","Revista Brasileira de Terapia Intensiva","Inglês, Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2016000300348&lang=pt" 
"S1413-24782016000300631-scl","O conversar como estratégia de formação contínua na tutoria da educação profissional a distância","BROD, FERNANDO AUGUSTO TREPTOW, RODRIGUES, SHEYLA COSTA","Revista Brasileira de Educação; 21(66); 631-652","Revista Brasileira de Educação","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-24782016000300631&lang=pt" 
"S1413-24782016000300611-scl","Prevenção e remediação das dificuldades de aprendizagem: adaptação do modelo de resposta à intervenção em uma amostra brasileira","ALMEIDA, ROSELAINE PONTES DE, PIZA, CAROLINA JULIEN MATTAR DE TOLEDO, CARDOSO, THIAGO DA SILVA GUSMÃO, MIRANDA, MÔNICA CAROLINA","Revista Brasileira de Educação; 21(66); 611-630","Revista Brasileira de Educação","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-24782016000300611&lang=pt" 
"S1991-38772016000300002-sza","Combating drunken driving: Questioning the validity of blood alcohol concentration analysis","Ehmke-Engelbrecht, Ursula, du Toit-Prinsloo, Lorraine, Deysel, Christelle, Jordaan, Joyce, Saayman, Gert","SA Crime Quarterly; (57); 7-14","SA Crime Quarterly","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1991-38772016000300002&lang=pt" 
"S0103-507X2016000300261-scl","Epidemiologia das infecções graves nas unidades de terapia intensiva latino-americanas","Ruiz, Guillermo Ortiz, Castell, Carmelo Dueñas","Revista Brasileira de Terapia Intensiva; 28(3); 261-263","Revista Brasileira de Terapia Intensiva","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2016000300261&lang=pt" 
"S0103-507X2016000300341-scl","Repercussões da hiperinsuflação manual em recém-nascidos pré-termo sob ventilação mecânica","Viana, Camila Chaves, Nicolau, Carla Marques, Juliani, Regina Celia Turola Passos, Carvalho, Werther Brunow de, Krebs, Vera Lucia Jornada","Revista Brasileira de Terapia Intensiva; 28(3); 341-347","Revista Brasileira de Terapia Intensiva","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2016000300341&lang=pt" 
"S0102-86502016000900638-scl","Early postoperative recovery after intracranial surgical procedures. Comparison of the effects of sevoflurane and desflurane","Gökçek, Erhan, Kaydu, Ayhan, Akdemir, Mehmet Salim, Akil, Ferit, Akıncı, Ibrahim Ozkan","Acta Cirurgica Brasileira; 31(9); 638-644","Acta Cirurgica Brasileira","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502016000900638&lang=pt" 
"S0103-507X2016000300215-scl","Intensivistas brasileiros: estafados, porém (ainda) satisfeitos com a escolha?","Zampieri, Fernando Godinho","Revista Brasileira de Terapia Intensiva; 28(3); 215-216","Revista Brasileira de Terapia Intensiva","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2016000300215&lang=pt" 
"S0103-507X2016000300310-scl","Possíveis fatores estressantes na unidade de terapia intensiva neonatal em hospital universitário","Jordão, Kamila Reis, Pinto, Lauriane de Assis Proença, Machado, Lucimer Rocha, Costa, Laetitia Braga Vasconcellos de Lima, Trajano, Eduardo Tavares Lima","Revista Brasileira de Terapia Intensiva; 28(3); 310-314","Revista Brasileira de Terapia Intensiva","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2016000300310&lang=pt" 
"S0104-92242016000300317-scl","Efeito da Diluição Sobre a Microestrutura da Liga AWS ER NiCrMo-14 na Soldagem de Revestimentos pelo Processo TIG com Alimentação de Arame Frio","Miná, Émerson Mendonça, Silva, Yuri Cruz da, Dille, Jean, Silva, Cleiton Carvalho","Soldagem &amp; Inspeção; 21(3); 317-329","Soldagem &amp; Inspeção","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-92242016000300317&lang=pt" 
"S0102-86502016000900608-scl","The effect of the aqueous extract Peumus boldus on the proliferation of hepatocytes and liver function in rats submitted to expanded hepatectomy","Figueiredo, Maria Bernadete Galrão de Almeida, Santana, Vanessa Rocha de, Nardelli, Maria Júlia, Nogueira, Matheus de Souza, Azevedo, Danilo Xavier, Santana, Danillo Primo Andrade, Figueiredo, Ana Galrão de Almeida, Duarte, Ívison Xavier, Albuquerque Junior, Ricardo Luiz Cavalcanti de, Lima, Sônia Oliveira","Acta Cirurgica Brasileira; 31(9); 608-614","Acta Cirurgica Brasileira","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502016000900608&lang=pt" 
"S0104-92242016000300282-scl","Correlation between Peel Test and Real Time Ultrasonic Test for Quality Diagnosis in Resistance Spot Welding","Andreoli, Angelo F., Chertov, Andriy M., Maev, Roman Gr.","Soldagem &amp; Inspeção; 21(3); 282-289","Soldagem &amp; Inspeção","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-92242016000300282&lang=pt" 
"S0066-782X2016004200285-scl","Heart Rate Recovery and Selective Serotonin Reuptake Inhibitors","Cerit, Levent","Arquivos Brasileiros de Cardiologia; 107(3); 285-286","Arquivos Brasileiros de Cardiologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2016004200285&lang=pt" 
"S0104-92242016000300379-scl","Experimental Development of Dual Phase Steel Laser-arc Hybrid Welding and its Comparison to Laser and Gas Metal Arc Welding","Antunes, Wagner Duarte, Lima, Milton Sergio Fernandes de","Soldagem &amp; Inspeção; 21(3); 379-386","Soldagem &amp; Inspeção","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-92242016000300379&lang=pt" 
"S0103-507X2016000300335-scl","Percepção de profissionais de saúde sobre o processo de tomada de decisão na assistência a pacientes pediátricos","Trotta, Eliana de Andrade, Scarpa, Fernanda Cristina, Halal, Michel George El, Goldim, José Roberto, Carvalho, Paulo Roberto Antonacci","Revista Brasileira de Terapia Intensiva; 28(3); 335-340","Revista Brasileira de Terapia Intensiva","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2016000300335&lang=pt" 
"S0066-782X2016004200216-scl","Effects of Air Pollutant Exposure on Acute Myocardial Infarction, According to Gender","Tuan, Tássia Soldi, Venâncio, Taís Siqueira, Nascimento, Luiz Fernando Costa","Arquivos Brasileiros de Cardiologia; 107(3); 216-222","Arquivos Brasileiros de Cardiologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2016004200216&lang=pt" 
"S0104-92242016000300253-scl","Influence of Metal Transfer Stability and Shielding Gas Composition on CO and CO2 Emissions during Short-circuiting MIG/MAG Welding","Meneses, Valter Alves de, Leal, Valdemar Silva, Scotti, Américo","Soldagem &amp; Inspeção; 21(3); 253-268","Soldagem &amp; Inspeção","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-92242016000300253&lang=pt" 
"S0066-782X2016004200266-scl","Relationship Between Neck Circumference and Epicardial Fat Thickness in a Healthy Male Population","Küçük, Uğur, Küçük, Hilal Olgun, Cüce, Ferhat, Balta, Sevket","Arquivos Brasileiros de Cardiologia; 107(3); 266-270","Arquivos Brasileiros de Cardiologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2016004200266&lang=pt" 
"S0104-92242016000300387-scl","Avaliação da Resistência Interlaminar do Compósito PEI/Fibras de Carbono Soldado pelo Método de Resistência Elétrica","Reis, Jonas Frank, Abrahao, Ana Beatriz Moreira, Costa, Michelle Leali, Botelho, Edson Cocchieri","Soldagem &amp; Inspeção; 21(3); 387-404","Soldagem &amp; Inspeção","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-92242016000300387&lang=pt" 
"S0103-507X2016000300217-scl","Avanços na atuação, mais benefícios... as perspectivas dos times de resposta rápida","Boniatti, Marcio Manozzo","Revista Brasileira de Terapia Intensiva; 28(3); 217-219","Revista Brasileira de Terapia Intensiva","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2016000300217&lang=pt" 
"S1991-38772016000300003-sza","&#039;Darker shades of blue&#039;: A comparison of three decades of South African Police Service culture","Steyn, Jéan, Mkhize, Sazelo","SA Crime Quarterly; (57); 15-26","SA Crime Quarterly","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1991-38772016000300003&lang=pt" 
"S0066-782X2016004200207-scl","Syntax Score and Major Adverse Cardiac Events in Patients with Suspected Coronary Artery Disease: Results from a Cohort Study in a University-Affiliated Hospital in Southern Brazil","Fuchs, Felipe C., Ribeiro, Jorge P., Fuchs, Flávio D., Wainstein, Marco V., Bergoli, Luis C., Wainstein, Rodrigo V., Zen, Vanessa, Kerkhoff, Alessandra C., Moreira, Leila B., Fuchs, Sandra C.","Arquivos Brasileiros de Cardiologia; 107(3); 207-215","Arquivos Brasileiros de Cardiologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2016004200207&lang=pt" 
"S0103-507X2016000300315-scl","Descalonamento, adequação antimicrobiana e positividade de culturas em pacientes sépticos: estudo observacional","Moraes, Rafael Barberena, Guillén, Julián Alberto Viteri, Zabaleta, William Javier Castillo, Borges, Flavia Kessler","Revista Brasileira de Terapia Intensiva; 28(3); 315-322","Revista Brasileira de Terapia Intensiva","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2016000300315&lang=pt" 
"S0103-507X2016000300270-scl","Prevalência de síndrome de burnout em médicos intensivistas de cinco capitais brasileiras","Tironi, Márcia Oliveira Staffa, Teles, José Mário Meira, Barros, Dalton de Souza, Vieira, Débora Feijó Villas Bôas, Silva Filho, Colbert Martins da, Martins Júnior, Davi Felix, Matos, Marcos Almeida, Nascimento Sobrinho, Carlito Lopes","Revista Brasileira de Terapia Intensiva; 28(3); 270-277","Revista Brasileira de Terapia Intensiva","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2016000300270&lang=pt" 
"S0066-782X2016004200245-scl","Complications after Surgical Procedures in Patients with Cardiac Implantable Electronic Devices: Results of a Prospective Registry","Silva, Katia Regina da, Albertini, Caio Marcos de Moraes, Crevelari, Elizabeth Sartori, Carvalho, Eduardo Infante Januzzi de, Fiorelli, Alfredo Inácio, Martinelli Filho, Martino, Costa, Roberto","Arquivos Brasileiros de Cardiologia; 107(3); 245-256","Arquivos Brasileiros de Cardiologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2016004200245&lang=pt" 
"S0066-782X2016004200223-scl","Jabuticaba-Induced Endothelium-Independent Vasodilating Effect on Isolated Arteries","Andrade, Daniela Medeiros Lobo de, Borges, Leonardo Luis, Torres, Ieda Maria Sapateiro, Conceição, Edemilson Cardoso da, Rocha, Matheus Lavorenti","Arquivos Brasileiros de Cardiologia; 107(3); 223-229","Arquivos Brasileiros de Cardiologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2016004200223&lang=pt" 
"S0103-507X2016000300294-scl","Limitação de Suporte Avançado de Vida em pacientes admitidos em unidade de terapia intensiva com cuidados paliativos integrados","Mazutti, Sandra Regina Gonzaga, Nascimento, Andréia de Fátima, Fumis, Renata Rego Lins","Revista Brasileira de Terapia Intensiva; 28(3); 294-300","Revista Brasileira de Terapia Intensiva","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2016000300294&lang=pt" 
"S0103-507X2016000300285-scl","Análise do conhecimento da população geral e profissionais de saúde sobre doação de órgãos após morte cardíaca","Bedenko, Ramon Correa, Nisihara, Renato, Yokoi, Douglas Shun, Candido, Vinícius de Mello, Galina, Ismael, Moriguchi, Rafael Massayuki, Ceulemans, Nico, Salvalaggio, Paolo","Revista Brasileira de Terapia Intensiva; 28(3); 285-293","Revista Brasileira de Terapia Intensiva","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2016000300285&lang=pt" 
"S0102-86502016000900578-scl","Adipose tissue stromal vascular fraction in the treatment of full thickness burns in rats","Cardoso, Alexandre Lamaro, Bachion, Maria Márcia, Morais, Júlia de Miranda, Fantinati, Marcelo Silva, Almeida, Vera Lúcia Lima de, Lino Júnior, Ruy Souza","Acta Cirurgica Brasileira; 31(9); 578-585","Acta Cirurgica Brasileira","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502016000900578&lang=pt" 
"S0103-507X2016000300278-scl","Avaliação de 5 anos de atuação de um time de resposta rápida liderado por médico intensivista em hospital universitário","Mezzaroba, Ana Luiza, Tanita, Marcos Toshiyuki, Festti, Josiane, Carrilho, Claudia Maria Dantas de Maio, Cardoso, Lucienne Tibery Queiroz, Grion, Cintia Magalhães Carvalho","Revista Brasileira de Terapia Intensiva; 28(3); 278-284","Revista Brasileira de Terapia Intensiva","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2016000300278&lang=pt" 
"S1688-12492016000300012-ury","Sobre el editorial del Dr Quian en Archivos de Pediatría","Amorin Casella, Belén, Quian, Jorge","Archivos de Pediatría del Uruguay; 87(3); 272-275","Archivos de Pediatría del Uruguay","Espanhol","2016","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492016000300012&lang=pt" 
"S1688-12492016000300008-ury","Los Departamentos de Emergencias y su función en la cadena de oportunidades diagnósticas","Marmo, Gastón, Sprovieri, Matías, Gagliardi, Romina, Kohn, Guillermo, González, Sebastián","Archivos de Pediatría del Uruguay; 87(3); 253-256","Archivos de Pediatría del Uruguay","Espanhol","2016","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492016000300008&lang=pt" 
"S1688-12492016000300006-ury","Trastorno del comportamiento alimentario de difícil tratamiento: Caso clínico","Bermúdez, Patricia, Machado, Karina, García, Irene","Archivos de Pediatría del Uruguay; 87(3); 240-244","Archivos de Pediatría del Uruguay","Espanhol","2016","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492016000300006&lang=pt" 
"S1688-12492016000300001-ury","Protección del recién nacido frente a la asfixia perinatal: perspectivas de un largo camino","Blasina, Fernanda","Archivos de Pediatría del Uruguay; 87(3); 195-197","Archivos de Pediatría del Uruguay","Espanhol","2016","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492016000300001&lang=pt" 
"S1688-12492016000300009-ury","Los pediatras en la prevención de enfermedades bucales","de la Luz Ayala, Carmen","Archivos de Pediatría del Uruguay; 87(3); 257-262","Archivos de Pediatría del Uruguay","Espanhol","2016","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492016000300009&lang=pt" 
"S1688-12492016000300011-ury","Dengue en el recién nacido","Moraes, Mario, Mayans, Eduardo, Sobrero, Helena, Borbonet, Daniel","Archivos de Pediatría del Uruguay; 87(3); 269-271","Archivos de Pediatría del Uruguay","Espanhol","2016","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492016000300011&lang=pt" 
"S1688-12492016000300010-ury","Pauta de colocación de catéteres umbilicales","Carbajal, Beatriz, Mayans, Eduardo, Rufo, Rita, Silvera, Fernando","Archivos de Pediatría del Uruguay; 87(3); 263-268","Archivos de Pediatría del Uruguay","Espanhol","2016","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492016000300010&lang=pt" 
"S1688-12492016000300004-ury","Neuroprotección en pacientes con asfixia perinatal: Neuroprotection in patients with perinatal asphyxia","Silvera, Fernando, Gesuele, Juan Pablo, Montes de Oca, Rosana, Vidal, Gabriela, Martínez, Viviana, Lucas, Leandro, Moraes, Mario, Ceruti, Beatriz, Borbonet, Daniel","Archivos de Pediatría del Uruguay; 87(3); 221-233","Archivos de Pediatría del Uruguay","Espanhol","2016","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492016000300004&lang=pt" 
"S1688-12492016000300007-ury","Chagas congénito de segunda generación en Uruguay: Primer caso sintomático descrito en el país","Amorín, Belén, Pérez, Leticia","Archivos de Pediatría del Uruguay; 87(3); 245-252","Archivos de Pediatría del Uruguay","Espanhol","2016","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492016000300007&lang=pt" 
"S1688-12492016000300003-ury","Hábitos de fotoprotección en los niños que concurren a Dermatología Pediátrica del Centro Hospitalario Pereira Rosell: Photoprotective habits in children seen at the Pediatric Dermatology Unit of CHPR","Magliano, Julio, Bálsamo, Andrés, Ruibal, Fernanda, Álvarez, Mariela, Bazzano, Carlos","Archivos de Pediatría del Uruguay; 87(3); 210-220","Archivos de Pediatría del Uruguay","Espanhol","2016","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492016000300003&lang=pt" 
