"S0717-97072011000400016-chl","REACTION KINETICS OF METHANE COMBUSTION OVER La1-x Ca FeO3 PEROVSKITES","PECCHI, GINA, JILIBERTO, M. GRACIELA, DELGADO, EDUARDO J","Journal of the Chilean Chemical Society; 56(4); 895-900","Journal of the Chilean Chemical Society","Inglês","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-97072011000400016&lang=pt" 
"S0718-34372011000300003-chl","CONDICIÓN JURÍDICA DEL ESTRECHO DE MAGALLANES","Ranson García, John","Revista chilena de derecho; 38(3); 457-485","Revista chilena de derecho","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372011000300003&lang=pt" 
"S0718-34372011000300004-chl","THE NON-OBVIOUSNESS REQUIREMENT IN THE CHILEAN PATENT LAW: A CRITICAL ASSESSMENT","Fernández, Fernando","Revista chilena de derecho; 38(3); 487-4510","Revista chilena de derecho","Inglês","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372011000300004&lang=pt" 
"S0718-34372011000300005-chl","LOS MÉTODOS DE PRECIOS DE TRANSFERENCIA Y EL INGRESO DE CHILE A LA OCDE","Hurtado Araneda, Hugo","Revista chilena de derecho; 38(3); 511-544","Revista chilena de derecho","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372011000300005&lang=pt" 
"S0718-34372011000300006-chl","LA SUSTITUCIÓN DE PENA EN EL DERECHO PENAL JUVENIL CHILENO","Estrada Vásquez, Francisco J","Revista chilena de derecho; 38(3); 545-572","Revista chilena de derecho","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372011000300006&lang=pt" 
"S0718-34372011000300007-chl","LA PENALIZACIÓN DE LA INCITACIÓN AL ODIO A LA LUZ DE LA JURISPRUDENCIA COMPARADA","Paúl Díaz, Álvaro","Revista chilena de derecho; 38(3); 573-609","Revista chilena de derecho","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372011000300007&lang=pt" 
"S0718-34372011000300008-chl","LA CLÁUSULA PENAL EN EL CONTRATO DE LEASING Y SU NULIDAD POR FALTA DE CAUSA: UNA EVOLUCIÓN EN LA JURISPRUDENCIA","Selman Nahum, Arturo","Revista chilena de derecho; 38(3); 611-622","Revista chilena de derecho","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372011000300008&lang=pt" 
"S0718-34372011000300009-chl","VERGARA BLANCO, ALEJANDRO (2010): INSTITUCIONES DE DERECHO MINERO","Mardones Osorio, Marcelo","Revista chilena de derecho; 38(3); 623-626","Revista chilena de derecho","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372011000300009&lang=pt" 
"S0718-34372011000300010-chl","RUIZ-TAGLE VIAL, CARLOS (2011): LA BUENA FE EN EL CONTRATO DE SEGURO DE VIDA","Ponce de León Solís, Viviana","Revista chilena de derecho; 38(3); 627-628","Revista chilena de derecho","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372011000300010&lang=pt" 
"S0718-34372011000300011-chl","","Muñoz L, Fernando","Revista chilena de derecho; 38(3); 629-632","Revista chilena de derecho","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372011000300011&lang=pt" 
"S0718-34372011000300012-chl","Santiago, Alfonso (2010): En las fronteras entre el Derecho Constitucional y la Filosofía del Derecho. Consideraciones iusfilosóficas acerca de algunos temas constitucionales","Madrid, Raúl","Revista chilena de derecho; 38(3); 633-638","Revista chilena de derecho","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372011000300012&lang=pt" 
"S0718-34372011000300013-chl","OPORTUNIDADES PROBATORIAS NO REGLAMENTADAS EXPLÍCITAMENTE EN LOS NUEVOS PROCEDIMIENTOS LABORALES","Utman Suárez, Felipe","Revista chilena de derecho; 38(3); 639-644","Revista chilena de derecho","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372011000300013&lang=pt" 
"S0864-21762011000200001-cub","Cuantificación objetiva de la opacidad de la cápsula posterior mediante tomogramas Scheimpflug del Pentacam","Hernández López, Iván, Nuñez Larín, Yisell, Fernández Hernández, Yaquelin, Veitía Rovirosa, Zucell, Pérez Candelaria, Eneida, Padilla González, Carmen","Revista Cubana de Oftalmología; 24(2); 208-219","Revista Cubana de Oftalmología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762011000200001&lang=pt" 
"S0864-21762011000200002-cub","Microscopia confocal de la córnea en facoemulsificación","Hernández Silva, Juan Raúl, Pérez Parra, Zaadia, Benítez Merino, María del Carmen, Ramos López, Meisy, Fernández Vásquez, Gilberto, Rúa Martínez, Raúl","Revista Cubana de Oftalmología; 24(2); 220-229","Revista Cubana de Oftalmología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762011000200002&lang=pt" 
"S0864-21762011000200003-cub","Resultados de la cirugía de catarata por técnica de Blumenthal en el Hospital de Ojos “José Martí” Uruguay 2009","Pérez González, Henry, Garcia Concha, Yanet, Zozaya Aldana, Beatriz","Revista Cubana de Oftalmología; 24(2); 230-238","Revista Cubana de Oftalmología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762011000200003&lang=pt" 
"S0864-21762011000200004-cub","Posición efectiva clínica del lente intraocular y otras variables asociadas al defecto esférico residual","Ballate Nodales, Edith M, Márquez Fernández, Melba, Jiménez Paneque, Rosa, Fernández Pérez, Elizabeth, Borges Pérez, Sandra","Revista Cubana de Oftalmología; 24(2); 239-247","Revista Cubana de Oftalmología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762011000200004&lang=pt" 
"S0864-21762011000200005-cub","Resultados del tratamiento quirúrgico de la catarata traumática","Rodríguez Alonso, Yamirka, Peña Sisto, Liliana A, Irarragorri Dorado, César Antonio, Martínez Montoya, Yudit, Cabrera Naranjo, María Gisela, Cárdenas Díaz, Taimi","Revista Cubana de Oftalmología; 24(2); 248-259","Revista Cubana de Oftalmología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762011000200005&lang=pt" 
"S0864-21762011000200006-cub","Resultados facodinámicos del chopping inverso en la cirugía de catarata 2009","Plasencia Blanco, Abel, Fernández Vázquez, Gilberto, Hernández Silva, Juan Raúl, Perea Ruiz, Carlos Alberto, Perea Hevia, Ledia","Revista Cubana de Oftalmología; 24(2); 260-270","Revista Cubana de Oftalmología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762011000200006&lang=pt" 
"S0864-21762011000200007-cub","Defectos refractivos más frecuentes que causan baja visión","Roselló Leyva, Annelise, Rodríguez Masó, Susana, Rojas Rondón, Irene, Linares Guerra, Marilyn, Ramos Gómez, Eduardo Ariel, Vázquez Adan, Yanis","Revista Cubana de Oftalmología; 24(2); 271-278","Revista Cubana de Oftalmología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762011000200007&lang=pt" 
"S0864-21762011000200008-cub","Retinosis pigmentaria en baja visión","Linares Guerra, Marilyn, Ramos Gómez, Eduardo A, Rodriguez Maso, Susana, Rosello Leyva, Annelise, Lázaro Izquierdo, Yulianela, Cuellar Alvarez, Rosabel","Revista Cubana de Oftalmología; 24(2); 279-286","Revista Cubana de Oftalmología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762011000200008&lang=pt" 
"S0864-21762011000200009-cub","Comportamiento clínico-epidemiológico de la retinopatía diabética en el municipio Marianao de agosto - noviembre 2007","Perera Miniet, Elianne, Ramos López, Meisy, Padilla González, Carmen María, Hernández Silva, Juan Raúl, Ruiz Miranda, Magdevis, Hernández Ramos, Heidy","Revista Cubana de Oftalmología; 24(2); 287-298","Revista Cubana de Oftalmología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762011000200009&lang=pt" 
"S0864-21762011000200010-cub","Resultados de la calidad visual óptima en pacientes operados de catarata en el Instituto Cubano de Oftalmología “Ramón Pando Ferrer” 2009","Plasencia Blanco, Abel, Perea Hevia, Ledia, Perea Ruiz, Carlos Alberto, Pérez Candelaria, Eneida, Hernández Silva, Juan Raúl, Rio Torres, Marcelino","Revista Cubana de Oftalmología; 24(2); 299-311","Revista Cubana de Oftalmología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762011000200010&lang=pt" 
"S0864-21762011000200011-cub","Estudio del endotelio corneal en el queratocono por microscopia confocal","Benítez Merino, María del Carmen, Manú Bogado, Héctor, Rodríguez de Paz, Urbano, Hernández Silva, Juan Raúl, Padilla González, Carmen María","Revista Cubana de Oftalmología; 24(2); 312-323","Revista Cubana de Oftalmología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762011000200011&lang=pt" 
"S0864-21762011000200012-cub","Rehabilitación visual mediante el microperímetro MP1 en pacientes con agujero macular y baja visión","Linares Guerra, Marilyn, Tirado Martínez, Oslay Mijail, García Hernández, Celso Darío, Rodríguez Maso, Susana, Pérez Tejeda, Alain, Rio Torres, Marcelino, Perea Ruiz, Carlos Alberto","Revista Cubana de Oftalmología; 24(2); 329-330","Revista Cubana de Oftalmología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762011000200012&lang=pt" 
"S0864-21762011000200013-cub","Defectos refractivos en estudiantes de la Escuela “Pedro D. Murillo”","Estévez Miranda, Yaimir, Naranjo Fernández, Rosa M, Pons Castro, Lucy, Méndez Sánchez, Teresita de J, Rúa Martínez, Raúl, Dorrego Oduardo, Milagros","Revista Cubana de Oftalmología; 24(2); 331-344","Revista Cubana de Oftalmología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762011000200013&lang=pt" 
"S0864-21762011000200014-cub","Clínica y cirugía del síndrome de esotropía miópica adquirida progresiva","Méndez Sánchez, Teresita de Jesús, Naranjo Fernández, Rosa María, Pons Castro, Lucy, González Blanco, Yanileidy, Estévez Miranda, Yaimir, Padilla González, Carmen María","Revista Cubana de Oftalmología; 24(2); 345-355","Revista Cubana de Oftalmología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762011000200014&lang=pt" 
"S0864-21762011000200015-cub","Bases teóricas de la microperimetría en la rehabilitación visual de pacientes con baja visión","Tirado Martínez, Oslay Mijail, Hernández Pérez, Arianna, Linares Guerra, Marilyn, Rodríguez Masó, Susana","Revista Cubana de Oftalmología; 24(2); 356-363","Revista Cubana de Oftalmología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762011000200015&lang=pt" 
"S0864-21762011000200016-cub","Topógrafos de elevación en el diagnóstico del queratocono","Tirado Martínez, Oslay Mijail, Hernández Pérez, Arianna","Revista Cubana de Oftalmología; 24(2); 364-373","Revista Cubana de Oftalmología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762011000200016&lang=pt" 
"S0864-21762011000200017-cub","Consideraciones actuales sobre la toxicidad retiniana por cloroquina y sus derivados","Columbié Garbey, Yannara Elina, Hernández Echavarría, Odelaisys, Hernández Silva, Yaimara, Cabal Rodríguez, Ramón","Revista Cubana de Oftalmología; 24(2); 374-382","Revista Cubana de Oftalmología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762011000200017&lang=pt" 
"S0864-21762011000200018-cub","Implante de lente intraocular en niños como solución a los problemas sociales de la ceguera por catarata congénita","Naranjo Fernández, Rosa María, Estévez Miranda, Yaimir, Méndez Sánchez, Teresita de J","Revista Cubana de Oftalmología; 24(2); 383-398","Revista Cubana de Oftalmología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762011000200018&lang=pt" 
"S0864-21762011000200019-cub","Trauma ocular a globo abierto en zona I","Cruz Izquierdo, Dunia, Capote Cabrera, Armando, Cárdenas Díaz, Taimi, Benítez Merino, Maria del Carmen, Noriega Martínez, Justo Luís","Revista Cubana de Oftalmología; 24(2); 399-404","Revista Cubana de Oftalmología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762011000200019&lang=pt" 
"S0864-21762011000200020-cub","Melanoma de iris con invasión al ángulo camerular","Verona Ugando, Leticia, Landrián Iglesias, Beatriz, Padierne González, Naysa, Delgado Moya, Raquel, Leiva González, Yamilet","Revista Cubana de Oftalmología; 24(2); 405-419","Revista Cubana de Oftalmología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762011000200020&lang=pt" 
"S0864-21762011000200021-cub","Presentación de dos casos de coroiditis serpiginosa","Vilches Lescaille, Daysi de la Caridad, López Hernández, Silvia María, Pérez Muñoz, María Emoé, del Castillo Pérez, Alexeide de la Caridad, Llanio Lazo, Ana Rosa","Revista Cubana de Oftalmología; 24(2); 413-419","Revista Cubana de Oftalmología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762011000200021&lang=pt" 
"S1729-519X2011000400001-cub","La Universidad de Ciencias Médicas de la Habana en su Aniversario 35","Moré Cuesta, Cosme","Revista Habanera de Ciencias Médicas; 10(4); 422-423","Revista Habanera de Ciencias Médicas","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2011000400001&lang=pt" 
"S1729-519X2011000400002-cub","Profesor Doctor Gerabel Roca Soler, modelo de dedicación a las ciencias de la salud","Moré Cuesta, Cosme","Revista Habanera de Ciencias Médicas; 10(4); 424-426","Revista Habanera de Ciencias Médicas","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2011000400002&lang=pt" 
"S1729-519X2011000400003-cub","Algunos aspectos bioéticos relacionados con la atención al paciente de hansen","Brito Chávez, Mayta, Mena Pérez, Rafael, Méndez Pérez, Susana, Salgueiro Pérez, José Ramón","Revista Habanera de Ciencias Médicas; 10(4); 427-435","Revista Habanera de Ciencias Médicas","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2011000400003&lang=pt" 
"S1729-519X2011000400004-cub","Habilidades comunicativas autovaloradas en profesores de ciencias básicas biomédicas","Damiani Cavero, Julieta Sonia","Revista Habanera de Ciencias Médicas; 10(4); 436-440","Revista Habanera de Ciencias Médicas","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2011000400004&lang=pt" 
"S1729-519X2011000400005-cub","Circunferencia de la cintura en adultos, indicador de riesgo de aterosclerosis","Pérez León, Sandra, Díaz-Perera Fernández, Georgia","Revista Habanera de Ciencias Médicas; 10(4); 441-447","Revista Habanera de Ciencias Médicas","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2011000400005&lang=pt" 
"S1729-519X2011000400006-cub","Síndrome de disfunción temporomandibular y factores asociados. Hospital Miguel Enríquez 2009-2010","Peñón Vivas, Pedro Ángel, Grau León, Ileana B, Sarracent Pérez, Humberto","Revista Habanera de Ciencias Médicas; 10(4); 448-457","Revista Habanera de Ciencias Médicas","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2011000400006&lang=pt" 
"S1729-519X2011000400007-cub","Papel de los herpes virus en la enfermedad periodontal. Revisión de literatura","Doncel Pérez, Clara, Castillo Castillo, Arturo","Revista Habanera de Ciencias Médicas; 10(4); 458-464","Revista Habanera de Ciencias Médicas","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2011000400007&lang=pt" 
"S1729-519X2011000400008-cub","Complicaciones de la colangiopancreatografía retrógrada endoscópica en las urgencias digestivas","Olazábal García, Enrique Alberto, Brizuela Quintanilla, Raúl A, Roque González, Rosalba, Barrios Osuna, Irene, Quintana Pajón, Ingrid, Sánchez Hernández, Ena C","Revista Habanera de Ciencias Médicas; 10(4); 465-475","Revista Habanera de Ciencias Médicas","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2011000400008&lang=pt" 
"S1729-519X2011000400009-cub","Micosis fungoide en estadio tumoral. Presentacion de un caso","Cruz Camejo, Yaniurka, Cáceres Lavernia, Haslen Hassiul, Flores Vega, Yoanna Ivette, Rodríguez Abascal, Alicia Amelia, Alsina Sarmiento, Sofía de la Caridad, Morales López, Jorge Luis","Revista Habanera de Ciencias Médicas; 10(4); 476-485","Revista Habanera de Ciencias Médicas","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2011000400009&lang=pt" 
"S1729-519X2011000400010-cub","Cardiomiopatía mixedematosa. Reporte de un caso","García Tassé, Marcelina, Serra Valdés, Miguel A","Revista Habanera de Ciencias Médicas; 10(4); 486-491","Revista Habanera de Ciencias Médicas","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2011000400010&lang=pt" 
"S1729-519X2011000400011-cub","Sexualidad y drogas: aspectos medicolegales de interés para el médico general integral","Gálvez Cabrera, Elisa, González Sosa, Yasser Armando, Consuegra Gálvez, Elisa","Revista Habanera de Ciencias Médicas; 10(4); 492-495","Revista Habanera de Ciencias Médicas","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2011000400011&lang=pt" 
"S1729-519X2011000400012-cub","La enseñanza y la práctica de la medicina legal en eritrea","Gálvez Cabrera, Elisa, González Sosa, Yasser Armando, Chiong Castillo, Mario","Revista Habanera de Ciencias Médicas; 10(4); 496-504","Revista Habanera de Ciencias Médicas","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2011000400012&lang=pt" 
"S1729-519X2011000400013-cub","Conocimiento médico y su gestión","Soler Morejón, Caridad","Revista Habanera de Ciencias Médicas; 10(4); 505-512","Revista Habanera de Ciencias Médicas","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2011000400013&lang=pt" 
"S1729-519X2011000400014-cub","Algunas aplicaciones de las leyes de la dialéctica a la enseñanza de la clínica","Blanco Aspiazú, Miguel Ángel, Rodríguez Collar, Tomás Lázaro, Morales González, Héctor Andrés","Revista Habanera de Ciencias Médicas; 10(4); 513-520","Revista Habanera de Ciencias Médicas","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2011000400014&lang=pt" 
"S1729-519X2011000400015-cub","La filosofía de la ciencia y su aplicación en el área de la salud","Padrón, Hilda Santos","Revista Habanera de Ciencias Médicas; 10(4); 521-531","Revista Habanera de Ciencias Médicas","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2011000400015&lang=pt" 
"S1729-519X2011000400016-cub","Control de la calidad de formulaciones farmacéuticas obtenidas de cassia uniflora mill","Morales León, José Angel, Jiménez Viltre, Marta, Fonseca García, Annielys, Almeida Saavedra, Manuel, Morales Torres, Galina","Revista Habanera de Ciencias Médicas; 10(4); 532-539","Revista Habanera de Ciencias Médicas","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2011000400016&lang=pt" 
"S1729-519X2011000400017-cub","Terapia fototer 101-m para el tratamiento de la hiperestesia dentinaria. Presentación de un caso clínico","Trotman Vinageras, Isabel, Ortiz Cabrera, Velsys Lázara, Méndez González, Janeth","Revista Habanera de Ciencias Médicas; 10(4); 540-544","Revista Habanera de Ciencias Médicas","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2011000400017&lang=pt" 
"S0253-570X2011000300001-cub","TERMINOLOGY CONCEPTS OF PROBIOTIC AND PREBIOTIC AND THEIR ROLE IN HUMAN AND ANIMAL HEALTH","Ferreira, Célia Lucia, Salminen, S, Lukasz, Grzeskowiak, Brizuela, Maria Antonieta, Sanchez, Lilian, Carneiro, Heloísa, Bonnet, M","Revista de Salud Animal; 33(3); 137-146","Revista de Salud Animal","Inglês","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2011000300001&lang=pt" 
"S0253-570X2011000300002-cub","ACTIVIDAD ANTIMICROBIANA DE UNA MEZCLA PROBIÓTICA DE EXCLUSIÓN COMPETITIVA Y SU ESTABILIDAD EN EL TIEMPO","Pérez, M, Laurencio, Marta, Rondón, Ana J, Milian, G, Bocourt, R, Arteaga, Fátima","Revista de Salud Animal; 33(3); 147-153","Revista de Salud Animal","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2011000300002&lang=pt" 
"S0253-570X2011000300003-cub","AISLAMIENTO Y CARACTERIZACIÓN in vitro DE CEPAS DE Lactobacillus spp. COMO CANDIDATO A PROBIÓTICAS","Sánchez, Lilian, Vichi, J, Llanes, Marisleidys, Castro, Erica, Soler, Dulce M, Espinosa, Ivette, Kociubinski, G.L, Ferreira, Celia L","Revista de Salud Animal; 33(3); 154-160","Revista de Salud Animal","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2011000300003&lang=pt" 
"S0253-570X2011000300004-cub","VALIDACIÓN DE UN MÉTODO DE CROMATOGRAFÍA LÍQUIDA DE ALTA RESOLUCIÓN (CLAR), EMPLEANDO COMO MARCADOR LA EPIGALOCATEQUINGALATO,PARA EVALUAR LA CALIDAD DE UNA FORMULACIÓN SEMISÓLIDA OBTENIDA DE Rhizophora mangle L.","Escobar, A, Faure, R, Sosa, Dayana, Bueno, Tania, Rodríguez, Yanet, Soler, Dulce M","Revista de Salud Animal; 33(3); 161-169","Revista de Salud Animal","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2011000300004&lang=pt" 
"S0253-570X2011000300005-cub","CAPACIDAD PROTECTORA CONFERIDA A LAS CRÍAS POR ANTICUERPOS MATERNOS INDUCIDOS POR UN CANDIDATO VACUNAL DE SUBUNIDAD PROTEICA (E2)","Vega, E, Barrera, Maritza, Abeledo, María A, del Pilar Rodríguez, M, Teresa Frías, M, Figueredo, JM, Chong, Daine, Bulnes, C, Castell, Sara","Revista de Salud Animal; 33(3); 170-177","Revista de Salud Animal","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2011000300005&lang=pt" 
"S0253-570X2011000300006-cub","EVALUACIÓN EPIDEMIOLÓGICA DE PROCESOS RESPIRATORIOS BACTERIANOS EN REEMPLAZOS DE PONEDORAS","Colas Chavez, M, Lamazares, María del Carmen, Pérez García, L, Sosa Testé, Ileana María, Abeledo, María Antonia, Merino López, A, Fuente, Dasha, Gómez Álvarez, E","Revista de Salud Animal; 33(3); 178-183","Revista de Salud Animal","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2011000300006&lang=pt" 
"S0253-570X2011000300007-cub","EFICACIA ANTIPARASITARIA DE IVERMECTINA Y CLOSANTEL CONTRA Oestrus ovis EN OVINOS INFESTADOS NATURALMENTE","Matos, Vilmaris, Rodríguez Diego, J.G, Alfonso, P, Martín, J, Mengana, Eliarse, Pérez, E, Moya, Saidranis, Matos, K","Revista de Salud Animal; 33(3); 184-189","Revista de Salud Animal","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2011000300007&lang=pt" 
"S0253-570X2011000300008-cub","FRECUENCIA DE LESIONES EN GENITALES DE DELFINES Tursiops truncatus DE LA CAYERÍA NORTE CENTRAL DE CUBA","Cruz, D, Barrera, M","Revista de Salud Animal; 33(3); 190-196","Revista de Salud Animal","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2011000300008&lang=pt" 
"S0253-570X2011000300009-cub","REPORTE DE CASOS DE HEMATURIA ENZOÓTICA BOVINA POR INGESTIÓN DE Pteridium arachnoideum EN LA REGIÓN GANADERA DE SAN MIGUEL DE BOLÍVAR, PROVINCIA BOLÍVAR, ECUADOR","Calderón Tobar, Ángela, Marrero Faz, Evangelina, Murilllo, V, Vega, V","Revista de Salud Animal; 33(3); 197-202","Revista de Salud Animal","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2011000300009&lang=pt" 
"S0253-570X2011000300010-cub","COMPORTAMIENTO REPRODUCTIVO DE CERDAS GESTANTES INMUNIZADAS CON UN CANDIDATO VACUNAL DE SUBUNIDAD E2 CONTRA EL VIRUS DE LA PESTE PORCINA CLÁSICA","Fonseca, O, Domínguez, Patricia, Pilar Rodríguez, María, González, R, Reyes, María, Antonia Abeledo, María, Suárez, Marisela, Fernández, O, Frías, María Teresa, Percedo, María Irian","Revista de Salud Animal; 33(3); 203-205","Revista de Salud Animal","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2011000300010&lang=pt" 
"S0253-570X2011000300011-cub","II MEETING OF THE CARIBVET TICKS AND TICKS-BORNE DISEASES WORKING GROUP","Corona González, Belkis, CaribVET, Ticks, Lefrancois, Thierry","Revista de Salud Animal; 33(3); 206-206","Revista de Salud Animal","Inglês","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2011000300011&lang=pt" 
"S0188-252X2011000200001-mex","","Corona Berkin, Sarah","Comunicación y sociedad; (16); 7-10","Comunicación y sociedad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2011000200001&lang=pt" 
"S0188-252X2011000200010-mex","La prensa mexicana analizada en el marco de nuevas circunstancias económicas y sociopolíticas","Salgado Andrade, Eva","Comunicación y sociedad; (16); 207-214","Comunicación y sociedad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2011000200010&lang=pt" 
"S0188-252X2011000200011-mex","La comunicación social y la reconstrucción de la nación mexicana","Karami, Tanius","Comunicación y sociedad; (16); 215-221","Comunicación y sociedad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2011000200011&lang=pt" 
"S0188-252X2011000200012-mex","","Hernández Lomelí, Francisco","Comunicación y sociedad; (16); 223-228","Comunicación y sociedad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2011000200012&lang=pt" 
"S0188-252X2011000200002-mex","El relativismo teórico en comunicación. Entre la comunicación como principio explicativo y la comunicación como disciplina práctica","Vidales Gonzáles, Carlos","Comunicación y sociedad; (16); 11-45","Comunicación y sociedad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2011000200002&lang=pt" 
"S0188-252X2011000200003-mex","Pensar a la audiencia transnacional: comunicación de masas en la etapa posnacional","Moreno Esparza, Gabriel Alberto","Comunicación y sociedad; (16); 47-74","Comunicación y sociedad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2011000200003&lang=pt" 
"S0188-252X2011000200004-mex","Re-visitando los estudios de recepción/ audiencias en Colombia","Bonilla Vélez, Jorge Iván","Comunicación y sociedad; (16); 75-103","Comunicación y sociedad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2011000200004&lang=pt" 
