"S1851-31232013000300003-arg","Aimé Césaire ensayista: una lectura de toussaint louverture","Aiello, Francisco","Revista Pilquen; 16(2); -","Revista Pilquen","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-31232013000300003&lang=pt" 
"S0104-07072013000400035-scl","A vivência de pacientes que necessitam de transplante renal na espera por um órgão compatível","Knihs, Neide da Silva, Sartori, Debora Laila, Zink, Vanessa, Roza, Bartira de Aguiar, Schirmer, Janine","Texto &amp; Contexto - Enfermagem; 22(4); 1160-1168","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400035&lang=pt" 
"S0104-07072013000400034-scl","Informantes folk: concepções de saúde","Lopes, Caroline Vasconcellos, Lima, Ângela Roberta Alves, Vasconcelos, Márcia Kaster Portelinha, Borges, Anelise Miritz, Barbieri, Rosa Lía, Heck, Rita Maria","Texto &amp; Contexto - Enfermagem; 22(4); 1152-1159","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400034&lang=pt" 
"S0104-07072013000400036-scl","Acompanhamento do crescimento infantil em unidades básicas de saúde da família do município de Queimadas, Paraíba, Brasil","Rocha, Ana Carolina Dantas, Pedraza, Dixis Figueroa","Texto &amp; Contexto - Enfermagem; 22(4); 1169-1178","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400036&lang=pt" 
"S0104-07072013000400031-scl","Cultura de segurança do paciente em terapia intensiva: recomendações da enfermagem","Mello, Janeide Freitas de, Barbosa, Sayonara de Fátima Faria","Texto &amp; Contexto - Enfermagem; 22(4); 1124-1133","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400031&lang=pt" 
"S0104-07072013000400030-scl","O crack no contexto familiar: uma abordagem fenomenológica","Reis, Helca Franciolli Teixeira, Moreira, Thais Oliveira","Texto &amp; Contexto - Enfermagem; 22(4); 1115-1123","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400030&lang=pt" 
"S0104-07072013000400033-scl","Desenvolvimento de recursos humanos para atuar nos serviços de saúde mental","Silva, Nathália dos Santos, Esperidião, Elizabeth, Cavalcante, Ana Caroline Gonçalves, Souza, Adrielle Cristina Silva, Silva, Kelly Kan Carvalho da","Texto &amp; Contexto - Enfermagem; 22(4); 1142-1151","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400033&lang=pt" 
"S0104-07072013000400032-scl","Cuidados paliativos na assistência hospitalar: a vivência de uma equipe multiprofissional","Cardoso, Daniela Habekost, Muniz, Rosani Manfrin, Schwartz, Eda, Arrieira, Isabel Cristina de Oliveira","Texto &amp; Contexto - Enfermagem; 22(4); 1134-1141","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400032&lang=pt" 
"S0104-07072013000400039-scl","Modelo de atenção crônica: inserção de uma teoria de enfermagem","Furtado, Luciana Gomes, Nóbrega, Maria Miriam Lima da","Texto &amp; Contexto - Enfermagem; 22(4); 1197-1204","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400039&lang=pt" 
"S0104-07072013000400038-scl","Produção do conhecimento em enfermagem à luz dos campos societais e do espaço quadripolar da pesquisa: um exercício reflexivo","van der Sand, Isabel Cristina Pacheco, Hildebrandt, Leila Mariza, Cabral, Fernanda Beheregaray, Moreira, Marlea Chagas, Gutiérrez, Maria Gaby Rivero de","Texto &amp; Contexto - Enfermagem; 22(4); 1187-1196","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400038&lang=pt" 
"S0104-07072013000400023-scl","Padrões funcionais de saúde: diagnósticos de enfermagem em escolares da rede pública","Pereira, Camila Dannyelle Fernandes Dutra, Tourinho, Francis Solange Vieira, Ribeiro, Joyce Laíse da Silva, Medeiros, Stephanie Barbosa de, Santos, Viviane Euzébia Pereira","Texto &amp; Contexto - Enfermagem; 22(4); 1056-1063","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400023&lang=pt" 
"S0104-44782013000400001-scl","Participação, desenho institucional e alcances democráticos: uma análise do Conselho das Cidades (ConCidades)","Brasil, Flávia de Paula Duque, Carneiro, Ricardo, Barbosa, Thiago Pinto, Almeida, Mariana Eugenio","Revista de Sociologia e Política; 21(48); 5-18","Revista de Sociologia e Política","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782013000400001&lang=pt" 
"S0104-44782013000400004-scl","A social-democracia do MAS boliviano","Reis, Guilherme Simões","Revista de Sociologia e Política; 21(48); 67-83","Revista de Sociologia e Política","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782013000400004&lang=pt" 
"S0104-44782013000400005-scl","Liberalismo igualitário e ação afirmativa: da teoria moral à política pública","Feres Júnior, João, Campos, Luiz Augusto","Revista de Sociologia e Política; 21(48); 85-99","Revista de Sociologia e Política","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782013000400005&lang=pt" 
"S1415-47142013000400007-scl","A internação para usuários de drogas: diálogos com a reforma psiquiátrica","Assis, Jaqueline Tavares de, Barreiros, Graziella Barbosa, Conceição, Maria Inês Gandolfo","Revista Latinoamericana de Psicopatologia Fundamental; 16(4); 584-596","Revista Latinoamericana de Psicopatologia Fundamental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142013000400007&lang=pt" 
"S0103-11042013000400007-scl","A experiência de uma família que vivencia a condição crônica por anemia falciforme em dois adolescentes","Weis, Margani Cadore, Barbosa, Mariana Roberta C., Bellato, Roseney, Araújo, Laura Filomena S. de, Silva, Alessandra Hoelscher","Saúde em Debate; 37(99); 597-609","Saúde em Debate","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042013000400007&lang=pt" 
"S0034-737X2013000600005-scl","Correlação entre produção de feijão e atributos físicos de um Latossolo em Mato Grosso do Sul","Montanari, Rafael, Pellin, Douglas Martins Pereira, Silva Júnior, Carlos Antonio da, Carvalho, Morel de Passos e, Gioia, Máila Terra, Dalchiavon, Flávio Carlos, Paz González, Antonio","Revista Ceres; 60(6); 772-784","Revista Ceres","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2013000600005&lang=pt" 
"S0102-69922013000300008-scl","Imagens do Brasil","Ortiz, Renato","Sociedade e Estado; 28(3); 609-633","Sociedade e Estado","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69922013000300008&lang=pt" 
"S0102-69922013000300007-scl","Entre o prescrito e o real: o papel da subjetividade na efetivalção dos direitos das empregadas domésticas no Brasil","Girard-Nunes, Christiane, Silva, Pedro Henrique Isaac","Sociedade e Estado; 28(3); 587-606","Sociedade e Estado","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69922013000300007&lang=pt" 
"S0102-69922013000300005-scl","As centrais sindicais e o fenômeno do transformismo no governo Lula","Soares, José de Lima","Sociedade e Estado; 28(3); 541-564","Sociedade e Estado","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69922013000300005&lang=pt" 
"S1415-47142013000400003-scl","Fenomenologia do transtorno do comportamento alimentar hiperfágico e adicções","Charbonneau, Georges, Moreira, Virginia","Revista Latinoamericana de Psicopatologia Fundamental; 16(4); 529-540","Revista Latinoamericana de Psicopatologia Fundamental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142013000400003&lang=pt" 
"S0102-69922013000300012-scl","Duas formas de fazer justiça: a atuação em uma Comissão Parlamentar de Inquérito (CPI) como mediadora de um acordo do paz no sertão pernambucano","Doula, Sheila Maria, Dupin, Leonardo Vilaça","Sociedade e Estado; 28(3); 691-712","Sociedade e Estado","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69922013000300012&lang=pt" 
"S0102-69922013000300010-scl","Sacrificio y ciudad: notas sobre la formación humana en las urbes","Valle Vázquez, Ana Ma.","Sociedade e Estado; 28(3); 649-661","Sociedade e Estado","Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69922013000300010&lang=pt" 
"S0034-737X2013000600016-scl","Efeito residual da aplicação de fosfato monoamônio revestido por diferentes polímeros na cultura de milho","Gazola, Rodolfo de Niro, Buzetti, Salatiér, Dinalli, Raíssa Pereira, Teixeira Filho, Marcelo Carvalho Minhoto, Celestrino, Thiago de Souza","Revista Ceres; 60(6); 876-884","Revista Ceres","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2013000600016&lang=pt" 
"S0102-69922013000300009-scl","Entre identidad y diferencia: apuntes para una economía política del cuerpo y la ciudad","Jiménez, Marco A.","Sociedade e Estado; 28(3); 635-648","Sociedade e Estado","Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69922013000300009&lang=pt" 
"S1981-77462013000300015-scl","O que é saúde?","Santos, Milena Silva dos, Gonçalves, Lucia Hisako Takase, Oliveira, Marília de Fátima Vieira de","Trabalho, Educação e Saúde; 11(3); 701-703","Trabalho, Educação e Saúde","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462013000300015&lang=pt" 
"S1981-77462013000300014-scl","A construção da sociedade do trabalho no Brasil: uma investigação sobre a persistência secular das desigualdades","Santana, Marco Aurélio","Trabalho, Educação e Saúde; 11(3); 699-701","Trabalho, Educação e Saúde","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462013000300014&lang=pt" 
"S1981-77462013000300001-scl","","Fonseca, Angélica Ferreira, Martins, Carla Macedo, Pronko, Marcela Alejandra","Trabalho, Educação e Saúde; 11(3); 465-467","Trabalho, Educação e Saúde","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462013000300001&lang=pt" 
"S1981-77462013000300006-scl","Representações sociais da educação em saúde pelos profissionais da equipe de saúde da família","Gazzinelli, Maria Flávia Carvalho, Marques, Rita de Cássia, Oliveira, Denize Cristina de, Amorim, Maria Marta Amancio, Araújo, Eduardo Gomes de","Trabalho, Educação e Saúde; 11(3); 553-571","Trabalho, Educação e Saúde","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462013000300006&lang=pt" 
"S1981-77462013000300013-scl","Entrevista: Christian Ingo Lenz Dunker","Couto, Hellington Chianca","Trabalho, Educação e Saúde; 11(3); 693-697","Trabalho, Educação e Saúde","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462013000300013&lang=pt" 
"S0103-18132013000200005-scl","Acuerdo cerrado - (des)construindo o discurso utilitarista sobre a aprendizagem da língua espanhola","Zolin-Vesz, Fernando, Vilhena, Flavia Braga Krauss de","Trabalhos em Linguística Aplicada; 52(2); 259-269","Trabalhos em Linguística Aplicada","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-18132013000200005&lang=pt" 
"S0103-18132013000200010-scl","Política linguística e internacionalização: a língua portuguesa no mundo globalizado do século XXI","Oliveira, Gilvan Müller de","Trabalhos em Linguística Aplicada; 52(2); 409-433","Trabalhos em Linguística Aplicada","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-18132013000200010&lang=pt" 
"S0103-18132013000200009-scl","O espaço político da língua espanhola no mundo","Lagares, Xoán Carlos","Trabalhos em Linguística Aplicada; 52(2); 385-408","Trabalhos em Linguística Aplicada","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-18132013000200009&lang=pt" 
"S0103-18132013000200001-scl","","","Trabalhos em Linguística Aplicada; 52(2); I-VI","Trabalhos em Linguística Aplicada","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-18132013000200001&lang=pt" 
"S1809-43412013000200004-scl","Foreword","Feldman-Bianco, Bela, Sanjurjo, Liliana, Azevedo, Desirée, Silva, Douglas Mansur da, Dias, Guilherme Mansur","Vibrant: Virtual Brazilian Anthropology; 10(2); 113-116","Vibrant: Virtual Brazilian Anthropology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-43412013000200004&lang=pt" 
"S1809-43412013000200006-scl","Immigration and the maintenance of the religious moral order: the case of the Ruthenian immigration to Paraná in the late nineteenth century","Guérios, Paulo Renato","Vibrant: Virtual Brazilian Anthropology; 10(2); 163-196","Vibrant: Virtual Brazilian Anthropology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-43412013000200006&lang=pt" 
"S0104-07072013000400001-scl","Colaboração na pesquisa qualitativa em saúde na América Latina: mais uma utopia?","Mercado-Martinez, Francisco J.","Texto &amp; Contexto - Enfermagem; 22(4); 871-872","Texto &amp; Contexto - Enfermagem","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400001&lang=pt" 
"S0104-07072013000400003-scl","Fatores de risco para doenças cardiovasculares em idosos de um município do interior de Minas Gerais","Diniz, Marina Aleixo, Tavares, Darlene Mara dos Santos","Texto &amp; Contexto - Enfermagem; 22(4); 885-892","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400003&lang=pt" 
"S0104-07072013000400008-scl","Atividades do enfermeiro de Centro de Material e Esterilização em instituições hospitalares","Gil, Rosineide Feres, Camelo, Silvia Helena, Laus, Ana Maria","Texto &amp; Contexto - Enfermagem; 22(4); 927-934","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400008&lang=pt" 
"S0104-07072013000400037-scl","Teoria de Tornar-se Humano na enfermagem ecológica: aplicando o método de avaliação de Meleis","Lins, Glauce Araújo Ideião, Armendaris, Marinez Kellermann, Pinho, Diana Lúcia Moura, Kamada, Ivone, Jesus, Cristine Alves Costa de, Reis, Paula Elaine Diniz dos","Texto &amp; Contexto - Enfermagem; 22(4); 1179-1186","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400037&lang=pt" 
"S0104-07072013000400022-scl","Avaliação da autoestima em pessoas vivendo com HIV/AIDS no município de Ribeirão Preto-SP","Castrighini, Carolina de Castro, Reis, Renata Karina, Neves, Lis Aparecida de Souza, Brunini, Sandra, Canini, Silvia Rita Marin da Silva, Gir, Elucir","Texto &amp; Contexto - Enfermagem; 22(4); 1049-1055","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400022&lang=pt" 
"S0004-27302013000900014-scl","Translational research into gut microbiota: new horizons in obesity treatment","Tsukumo, Daniela M., Carvalho, Bruno M., Carvalho-Filho, Marco A., Saad, Mário J. A.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 57(9); 753-753","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302013000900014&lang=pt" 
"S0100-39842013000600372-scl","Typical and atypical presentations of paranasal sinus mucocele at computed tomography","Carvalho, Bruna Vilaça de, Lopes, Izabella de Campos Carvalho, Corrêa, James de Brito, Ramos, Laura Filgueiras Mourão, Motta, Emília Guerra Pinto Coelho, Diniz, Renata Lopes Furletti Caldeira","Radiologia Brasileira; 46(6); 372-375","Radiologia Brasileira","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842013000600372&lang=pt" 
"S1678-69712013000600009-scl","A terceira margem do rio dos estudos críticos sobre administração e organizações no Brasil: (re)pensando a crítica a partir do pós-colonialismo","Rosa, Alexandre Reis, Alcadipani, Rafael","RAM. Revista de Administração Mackenzie; 14(6); 185-215","RAM. Revista de Administração Mackenzie","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712013000600009&lang=pt" 
"S1984-46702013000600008-scl","Temporal variations of Collembola (Arthropoda: Hexapoda) in the semiarid Caatinga in northeastern Brazil","Ferreira, Aila Soares, Bellini, Bruno Cavalcante, Vasconcellos, Alexandre","Zoologia (Curitiba); 30(6); 639-644","Zoologia (Curitiba)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702013000600008&lang=pt" 
"S1984-46702013000600015-scl","Synanthropic behavior of the Neotropical palm swift Tachornis squamata (Apodiformes: Apodidae) in the Brazilian Caatinga","Lunardi, Vitor O., Oliveira-Silva, Catharina C., Nascimento, Leandro A. do, Lunardi, Diana G.","Zoologia (Curitiba); 30(6); 697-700","Zoologia (Curitiba)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702013000600015&lang=pt" 
"S1984-46702013000600014-scl","New species and new records of Notonecta (Hemiptera: Heteroptera: Notonectidae) from Brazil","Barbosa, Julianna F., Nessimian, Jorge L.","Zoologia (Curitiba); 30(6); 692-696","Zoologia (Curitiba)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702013000600014&lang=pt" 
"S1984-46702013000600001-scl","Coordinated feeding behavior of the Guiana dolphin, Sotalia guianensis (Cetacea: Delphinidae), in southeastern Brazil: a comparison between populations","Oliveira, Elaine C. da S., Tardin, Rodrigo H., Poletto, Fabiana R., Simão, Sheila M.","Zoologia (Curitiba); 30(6); 585-591","Zoologia (Curitiba)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702013000600001&lang=pt" 
"S1984-46702013000600007-scl","Severe population decline of marsh deer, Blastocerus dichotomus (Cetartiodactyla: Cervidae), a threatened species, caused by flooding related to a hydroelectric power plant","Andriolo, Artur, Piovezan, Ubiratan, Costa, Mateus J.R. Paranhos da, Torres, Hermógenes A., Vogliotti, Alexandre, Zerbini, Alexandre N., Duarte, José M. B.","Zoologia (Curitiba); 30(6); 630-638","Zoologia (Curitiba)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702013000600007&lang=pt" 
"S2175-33692013000200011-scl","Estatuto da Cidade e seus instrumentos de combate às desigualdades socioterritoriais: o Plano Diretor Participativo de Palmas (TO)","Coriolano, Germana Pires, Rodrigues, Waldecy, Oliveira, Adão Francisco de","urbe. Revista Brasileira de Gestão Urbana; 5(2); 131-145","urbe. Revista Brasileira de Gestão Urbana","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2175-33692013000200011&lang=pt" 
"S2175-33692013000200001-scl","Editorial","Firmino, Rodrigo, Bollmann, Harry Alberto, Duarte, Fábio","urbe. Revista Brasileira de Gestão Urbana; 5(2); 7-8","urbe. Revista Brasileira de Gestão Urbana","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2175-33692013000200001&lang=pt" 
"S2179-975X2013000400001-scl","Editorial","Camargo, Antonio Fernando Monteiro","Acta Limnologica Brasiliensia; 25(4); 360-360","Acta Limnologica Brasiliensia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-975X2013000400001&lang=pt" 
"S1984-82502013000400001-scl","Pharmaceutical sciences scenario in CNPq research fellowship","Guterres, Silvia Stanisçuaski, Lopes, João Luis Callegari, Barreiro, Eliezer J., Mello, João Carlos Palazzo de","Brazilian Journal of Pharmaceutical Sciences; 49(4); V-VI","Brazilian Journal of Pharmaceutical Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502013000400001&lang=pt" 
"S1984-82502013000400007-scl","Prevalence and costs of hospitalizations for poisoning and accidental intoxication in Brazilian elderly","Abreu, Marcelle Silva de, Ferreira, Silvandro Diego de Albuquerque, Ferreira, Larissa Pelágia de Lima, Toneo Júnior, José Ferreira, Maciel, Wamberto Vieira, Maciel, Shirley Suely Soares Veras","Brazilian Journal of Pharmaceutical Sciences; 49(4); 679-687","Brazilian Journal of Pharmaceutical Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502013000400007&lang=pt" 
"S1984-82502013000400002-scl","Carbon nanotubes as a novel drug delivery system for anticancer therapy: a review","Kushwaha, Swatantra Kumar Singh, Ghoshal, Saurav, Rai, Awani Kumar, Singh, Satyawan","Brazilian Journal of Pharmaceutical Sciences; 49(4); 629-643","Brazilian Journal of Pharmaceutical Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502013000400002&lang=pt" 
"S1984-82502013000400030-scl","Analgesic and anti-inflammatory activities of several 4-substituted-6-(3&#039;-nitrophenyl)pyridazin-(2H)-3-one derivatives","Singh, Anita, Lakshmayya, , Asif, Mohammad","Brazilian Journal of Pharmaceutical Sciences; 49(4); 903-909","Brazilian Journal of Pharmaceutical Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502013000400030&lang=pt" 
"S1984-82502013000400025-scl","Bioanalytical method development and validation for determination of metoprolol tartarate and hydrochlorothiazide using HPTLC in human plasma","Rote, Ambadas Ranganath, Sonavane, Poonam Ramdas","Brazilian Journal of Pharmaceutical Sciences; 49(4); 845-851","Brazilian Journal of Pharmaceutical Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502013000400025&lang=pt" 
"S1984-82502013000400024-scl","Development and validation of an HPLC method for the simultaneous determination of artesunate and mefloquine hydrochloride in fixed-dose combination tablets","Nogueira, Fernando Henrique Andrade, Reis, Naialy Fernandes Araújo, Chellini, Paula Rocha, César, Isabela da Costa, Pianetti, Gerson Antônio","Brazilian Journal of Pharmaceutical Sciences; 49(4); 837-843","Brazilian Journal of Pharmaceutical Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502013000400024&lang=pt" 
"S1984-82502013000400021-scl","Floating tablets of hydralazine hydrochloride: optimization and evaluation","Vanitha, Kondi, Varma, Mohan, Ramesh, Alluri","Brazilian Journal of Pharmaceutical Sciences; 49(4); 811-819","Brazilian Journal of Pharmaceutical Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502013000400021&lang=pt" 
"S1984-82502013000400020-scl","In vivo hypotensive effect and in vitro inhibitory activity of some Cyperaceae species","Martins, Monica Lacerda Lopes, Pacheco, Henrique Poltronieri, Perini, Iara Giuberti, Lenz, Dominik, Andrade, Tadeu Uggere de, Endringer, Denise Coutinho","Brazilian Journal of Pharmaceutical Sciences; 49(4); 803-809","Brazilian Journal of Pharmaceutical Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502013000400020&lang=pt" 
"S1984-82502013000400023-scl","Use of an indicator to evaluate physician adherence to prescription guidelines for the treatment of heart failure","Oliveira, Márcio Galvão, Passos, Luiz Carlos, Santos Júnior, Edval Gomes, Barbosa, Andrea Cristina, Santos, Djanilson Barbosa","Brazilian Journal of Pharmaceutical Sciences; 49(4); 831-836","Brazilian Journal of Pharmaceutical Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502013000400023&lang=pt" 
"S1984-82502013000400029-scl","Formulation and evaluation of carvedilol microcapsules using Eudragit NE30D and sodium alginate","Bal, Trishna, Sengupta, Shubhranshu, Murthy, Padala Narasimha","Brazilian Journal of Pharmaceutical Sciences; 49(4); 889-901","Brazilian Journal of Pharmaceutical Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502013000400029&lang=pt" 
"S1984-82502013000400019-scl","Medication errors: classification of seriousness, type, and of medications involved in the reports from a university teaching hospital","Dalmolin, Gabriella Rejane dos Santos, Rotta, Eloni Terezinha, Goldim, José Roberto","Brazilian Journal of Pharmaceutical Sciences; 49(4); 793-802","Brazilian Journal of Pharmaceutical Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502013000400019&lang=pt" 
"S1984-82502013000400010-scl","Potentially inappropriate medication use among institutionalized elderly individuals in southeastern Brazil","Pinto, Mauro Cunha Xavier, Malaquias, Dalila Pinto, Ferré, Felipe, Pinheiro, Marcos Luciano Pimenta","Brazilian Journal of Pharmaceutical Sciences; 49(4); 709-717","Brazilian Journal of Pharmaceutical Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502013000400010&lang=pt" 
"S1984-82502013000400012-scl","The effect of natural and organophilic palygorskite on skin wound healing in rats","Silva, Mirna Luciano de Gois da, Fortes, Amanda Campos, Tomé, Adriana da Rocha, Silva Filho, Edson Cavalcanti da, Freitas, Rivelilson Mendes de, Soares-Sobrinho, José Lamartine, Leite, Cleide Maria da Silva, Soares, Mônica Felts de La Roca","Brazilian Journal of Pharmaceutical Sciences; 49(4); 729-736","Brazilian Journal of Pharmaceutical Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502013000400012&lang=pt" 
"S1984-82502013000400018-scl","Formulation and in vitro evaluation of fast dissolving tablets of metoprolol tartrate","Satpute, Mangesh Machhindranath, Tour, Nagesh Shivaji","Brazilian Journal of Pharmaceutical Sciences; 49(4); 783-792","Brazilian Journal of Pharmaceutical Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502013000400018&lang=pt" 
"S1984-82502013000400011-scl","Anatomical characters of the medicinal leaf and stem of Gymnanthemum amygdalinum (Delile) Sch.Bip. ex Walp. (Asteraceae)","Duarte, Márcia do Rocio, Silva, Ariane Gonçalves","Brazilian Journal of Pharmaceutical Sciences; 49(4); 719-727","Brazilian Journal of Pharmaceutical Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502013000400011&lang=pt" 
"S1984-82502013000400014-scl","Exendin-4 effects on islet volume and number in mouse pancreas","Khorsandi, Layasadat, Nejad-Dehbashi, Fereshteh","Brazilian Journal of Pharmaceutical Sciences; 49(4); 745-752","Brazilian Journal of Pharmaceutical Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502013000400014&lang=pt" 
"S2175-33692013000200002-scl","Editorial: Seção Especial","Pina Filho, Armando Carlos de, Rossi, Angela Maria Gabriella","urbe. Revista Brasileira de Gestão Urbana; 5(2); 11-12","urbe. Revista Brasileira de Gestão Urbana","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2175-33692013000200002&lang=pt" 
"S1984-46702013000600002-scl","Larval and adult density of the porcellanid crab Petrolisthes armatus (Anomura: Porcellanidae) in an Amazon estuary, northern Brazil","Oliveira, Danielly Brito de, Silva, Dalila Costa, Martinelli-Lemos, Jussara Moretto","Zoologia (Curitiba); 30(6); 592-600","Zoologia (Curitiba)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702013000600002&lang=pt" 
"S1984-46702013000600009-scl","Feeding ecology of stream-dwelling Characidae (Osteichthyes: Characiformes) from the upper Tocantins River, Brazil","Moraes, Maíra, Rezende, Carla Ferreira, Mazzoni, Rosana","Zoologia (Curitiba); 30(6); 645-651","Zoologia (Curitiba)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702013000600009&lang=pt" 
