"S0864-03942009000300003-cub","Diversidad y cuantía de la flora en un pastizal disturbado y pastoreado de forma racional","Machado, R, Milera, Milagros","Pastos y Forrajes; 32(3); 1-1","Pastos y Forrajes","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942009000300003&lang=pt" 
"S0034-74502009000300003-col","Uso de sustancias, impulsividad y trauma en pacientes con trastornos del comportamiento alimentario: una tríada de riesgo para comorbilidades complejas que afectan el pronóstico","Rodríguez Guarín, Maritza","Revista Colombiana de Psiquiatría; 38(3); 420-432","Revista Colombiana de Psiquiatría","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502009000300003&lang=pt" 
"S0034-74502009000300004-col","Caracterización de la onda P300 en pacientes colombianos con diagnóstico de esquizofrenia","Gil, Laura, Tamayo-Orrego, Lukas, Ramírez-Rozo, Juan Diego, Guerrero, Claudia, Toro, Sandra, Duque-Parra, Jorge Eduardo, Moscoso, Óscar H, Restrepo, Francia, Valderrama S, Alexandra","Revista Colombiana de Psiquiatría; 38(3); 433-445","Revista Colombiana de Psiquiatría","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502009000300004&lang=pt" 
"S0034-74502009000300005-col","Factores asociados a letalidad de intentos de suicidio en sujetos con trastorno depresivo mayor","Aristizábal Gaviria, Alejandro, González Morales, Andrea, Palacio Acosta, Carlos, García Valencia, Jenny, López Jaramillo, Carlos","Revista Colombiana de Psiquiatría; 38(3); 446-463","Revista Colombiana de Psiquiatría","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502009000300005&lang=pt" 
"S0034-74502009000300006-col","¿Se relaciona la severidad del asma con el trastorno de ansiedad generalizada y el trastorno depresivo mayor? Estudio de casos y controles","Meneses-Jácome, Claudia, Prada-Uribe, Diana María Catalina, Martínez-Acevedo, Adriana Marcela, Manchego-Báez, Claudia, Machado-Romero, Carlos Alfonso, Díaz-Martínez, Luis Alfonso, Campo-Arias, Adalberto","Revista Colombiana de Psiquiatría; 38(3); 464-470","Revista Colombiana de Psiquiatría","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502009000300006&lang=pt" 
"S0034-74502009000300007-col","Delírium: incidencia y características clínicas y epidemiológicas en un hospital universitario","Restrepo Bernal, Diana, Cardeño Castro, Carlos, Páramo Duque, Lina, Ospina Ospina, Sigifredo, Calle Bernal, Jorge","Revista Colombiana de Psiquiatría; 38(3); 471-487","Revista Colombiana de Psiquiatría","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502009000300007&lang=pt" 
"S0034-74502009000300008-col","Factores psicosociales y laborales asociados al burnout de psiquiatras en Colombia","Tejada M, Paola Andrea, Gómez O, Viviola","Revista Colombiana de Psiquiatría; 38(3); 488-512","Revista Colombiana de Psiquiatría","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502009000300008&lang=pt" 
"S0034-74502009000300009-col","Validación de una versión abreviada de la Escala para Depresión del Centro de Estudios Epidemiológicos (CES-D) en adultos colombianos","Rueda-Jaimes, Germán Eduardo, Díaz-Martínez, Luis Alfonso, López-Camargo, María Teresa, Campo-Arias, Adalberto","Revista Colombiana de Psiquiatría; 38(3); 513-521","Revista Colombiana de Psiquiatría","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502009000300009&lang=pt" 
"S0034-74502009000300001-col","Los psiquiatras y su trabajo","Gómez-Restrepo, Carlos","Revista Colombiana de Psiquiatría; 38(3); 401-404","Revista Colombiana de Psiquiatría","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502009000300001&lang=pt" 
"S0034-74502009000300002-col","Escenarios de violencia: interpretación de las lesiones no fatales, Colombia","Giraldo Giraldo, Carlos Alberto, Pastor Durango, María del Pilar, López López, María Victoria, García García, Héctor Iván","Revista Colombiana de Psiquiatría; 38(3); 405-419","Revista Colombiana de Psiquiatría","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502009000300002&lang=pt" 
"S0034-74502009000300012-col","Sociología y salud mental: una reseña de su asociación","Mendoza Bermúdez, Constanza","Revista Colombiana de Psiquiatría; 38(3); 555-573","Revista Colombiana de Psiquiatría","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502009000300012&lang=pt" 
"S0034-74502009000300013-col","Más allá del valor p","Monterrey Gutiérrez, Pedro Agustín, Gómez-Restrepo, Carlos","Revista Colombiana de Psiquiatría; 38(3); 574-586","Revista Colombiana de Psiquiatría","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502009000300013&lang=pt" 
"S0034-74502009000300011-col","Anormalidades cromosómicas y esquizofrenia","Forero Castro, Ruth Maribel, Cortés Duque, Carolina, Sánchez Espinosa, Mayely Paola, Corredor Rozo, Zayda Lorena","Revista Colombiana de Psiquiatría; 38(3); 534-554","Revista Colombiana de Psiquiatría","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502009000300011&lang=pt" 
"S0034-74502009000300010-col","Una entidad polimorfa y multifactorial: depresión en pacientes que reciben diálisis","Millán González, Ricardo","Revista Colombiana de Psiquiatría; 38(3); 522-533","Revista Colombiana de Psiquiatría","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502009000300010&lang=pt" 
"S1134-80462009000600006-esp","Déficits neurológicos y aracnoiditis secundarios a anestesia neuroaxial: rol de parestesias, punciones durales, anestésicos locales y género: Protocolo para su tratamiento","Ramírez Bermejo, A., Aldrete, J.A., Godínez Cubillo, N.C., Bautista Sánchez, S., Ghaly, R., Kassian Rank, A.","Revista de la Sociedad Española del Dolor; 16(6); 330-343","Revista de la Sociedad Española del Dolor","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462009000600006&lang=pt" 
"S1134-80462009000600005-esp","Valoración de factores sociales y clínicos en el síndrome de fibromialgia","Salgueiro, M., Buesa, I., Aira, Z., Montoya, P., Bilbao, J., Azkue, J.J.","Revista de la Sociedad Española del Dolor; 16(6); 323-329","Revista de la Sociedad Española del Dolor","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462009000600005&lang=pt" 
"S1676-06032009000300033-scl","Predação de fêmeas adultas de Podocnemis expansa Schweigger (Testudines, Podocnemididae) por Panthera onca Linnaeus (Carnivora, Felidae), no Estado do Tocantins","Salera Júnior, Giovanni, Portelinha, Thiago Costa Gonçalves, Malvasio, Adriana","Biota Neotropica; 9(3); 387-391","Biota Neotropica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000300033&lang=pt" 
"S1676-06032009000300009-scl","Espécies de Scarabaeidae fitófagos (Insecta: Coleoptera) associadas ao sistema radicular de Acrocomia aculeata (Jacq.) Lodd. ex Mart. (Arecaceae)","Puker, Anderson, Rodrigues, Sérgio Roberto, Tiago, Elison Floriano, Santos, Wilson Teixeira dos","Biota Neotropica; 9(3); 105-109","Biota Neotropica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000300009&lang=pt" 
"S1676-06032009000300007-scl","Aspectos ecológicos do cavalo-marinho Hippocampus reidi no estuário Camurupim/Cardoso, Piauí, Brasil, fornecendo subsídios para a criação de uma Área de Proteção Integral","Mai, Ana Cecília Giacometti, Rosa, Ierecê Maria de Lucena","Biota Neotropica; 9(3); 85-91","Biota Neotropica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000300007&lang=pt" 
"S1676-06032009000300004-scl","Feeding habits of the blue shark (Prionace glauca) off the coast of Brazil","Vaske Júnior, Teodoro, Lessa, Rosangela Paula, Gadig, Otto Bismarck Fazzano","Biota Neotropica; 9(3); 55-60","Biota Neotropica","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000300004&lang=pt" 
"S1676-06032009000300006-scl","Dinâmica alimentar de Rhaphiodon vulpinus Agassiz, 1829 (Teleostei, Cynodontidae) no alto Rio Tocantins (GO) em relação ao represamento pela UHE Serra da Mesa","Pacheco, Andreza Cecília Gomes, Bartolette, Renata, Caluca, José Filipe, Castro, André Luís Moraes de, Albrecht, Míriam Pilz, Caramaschi, Érica Pellegrini","Biota Neotropica; 9(3); 77-84","Biota Neotropica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000300006&lang=pt" 
"S1676-06032009000300005-scl","Farming expansion and land degradation in Western Bahia, Brazil","Batistella, Mateus, Valladares, Gustavo Souza","Biota Neotropica; 9(3); 61-76","Biota Neotropica","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000300005&lang=pt" 
"S1676-06032009000300013-scl","Hábitos alimentares de Basileuterus culicivorus (Aves: Parulidae) em uma área de Mata Atlântica secundária, sudeste do Brasil","Lima, Ana Luísa de Carvalho, Manhães, Marco Antônio","Biota Neotropica; 9(3); 137-143","Biota Neotropica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000300013&lang=pt" 
"S1676-06032009000300016-scl","Defensive repertoire of Xenodon dorbignyi (Serpentes, Dipsadidae)","Tozetti, Alexandro Marques, Oliveira, Roberto Baptista de, Pontes, Glaucia Maria Funk","Biota Neotropica; 9(3); 157-163","Biota Neotropica","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000300016&lang=pt" 
"S1676-06032009000300012-scl","Desenvolvimento ovariano de Plagioscion squamosissimus (Heckel, 1840) (Actinopterygii, Perciformes), no reservatório de Pedra, Rio de Contas, Bahia","Félix, Renata Triane da Silva, Severi, William, Santos, Athiê Jorge Guerra, El-Deir, Ana Carla Asfora, Soares, Maria Goretti, Evêncio Neto, Joaquim","Biota Neotropica; 9(3); 131-136","Biota Neotropica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000300012&lang=pt" 
"S1676-06032009000300030-scl","Pequenos mamíferos não voadores em fragmentos de Mata Atlântica e áreas agrícolas em Viana, Espírito Santo, Brasil","Pinto, Israel de Souza, Loss, Ana Carolina Covre, Falqueto, Aloísio, Leite, Yuri Luiz Reis","Biota Neotropica; 9(3); 355-360","Biota Neotropica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000300030&lang=pt" 
"S1676-06032009000300020-scl","Uso do hábitat, atividade e comportamento de Bothriopsis bilineatus e de Bothrops atrox (Serpentes: Viperidae) na floresta do Rio Moa, Acre, Brasil","Turci, Luiz Carlos Batista, Albuquerque, Saymon de, Bernarde, Paulo Sérgio, Miranda, Daniele Bazzo","Biota Neotropica; 9(3); 197-206","Biota Neotropica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000300020&lang=pt" 
"S1676-06032009000300021-scl","Alimentação de peixes na microbacia do Ribeirão Grande, Serra da Mantiqueira oriental, SP","Braga, Francisco Manoel de Souza, Gomiero, Leandro Muller","Biota Neotropica; 9(3); 207-212","Biota Neotropica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000300021&lang=pt" 
"S1676-06032009000300024-scl","Ictiofauna de campos alagados da Ilha do Marajó, Estado do Pará, Brasil","Montag, Luciano Fogaça de Assis, Albuquerque, Adna Almeida de, Freitas, Tiago Magalhães da Silva, Barthem, Ronaldo Borges","Biota Neotropica; 9(3); 241-253","Biota Neotropica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000300024&lang=pt" 
"S1676-06032009000300026-scl","Epigean and subterranean ichthyofauna in Cordisburgo karst area, eastern Brazil","Trajano, Eleonora, Secutti, Sandro, Mattox, George Mendes Taliaferro","Biota Neotropica; 9(3); 277-281","Biota Neotropica","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000300026&lang=pt" 
"S1676-06032009000300028-scl","Angiospermas em remanescentes de floresta montana no sul da Bahia, Brasil","Amorim, André Márcio, Jardim, Jomar Gomes, Lopes, Márdel Miranda Mendes, Fiaschi, Pedro, Borges, Rafael Augusto Xavier, Perdiz, Ricardo de Oliveira, Thomas, William Wayt","Biota Neotropica; 9(3); 313-348","Biota Neotropica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000300028&lang=pt" 
"S1676-06032009000300029-scl","Morcegos de Frederico Westphalen, Rio Grande do Sul, Brasil (Mammalia: Chiroptera): riqueza e utilização de abrigos","Bernardi, Itiberê Piaia, Miranda, João Marcelo Deliberador, Sponchiado, Jonas, Grotto, Eduardo, Jacomassa, Fábio Facco, Teixeira, Eli Maria, Roani, Suelen Holterman, Passos, Fernando Camargo","Biota Neotropica; 9(3); 349-354","Biota Neotropica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000300029&lang=pt" 
"S1676-06032009000300036-scl","The Chimango Caracara (Milvago chimango), an additional fisher among Caracarini falcons","Sazima, Ivan, Olmos, Fabio","Biota Neotropica; 9(3); 403-405","Biota Neotropica","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000300036&lang=pt" 
"S1676-06032009000300032-scl","Chave pictórica para identificação dos bivalves do baixo Rio Aripuanã, Amazonas, Brasil (Sphaeriidae, Hyriidae e Mycetopodidae)","Pimpão, Daniel Mansur, Mansur, Maria Cristina Dreher","Biota Neotropica; 9(3); 377-384","Biota Neotropica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000300032&lang=pt" 
"S1676-06032009000300035-scl","Fishing behaviour by Black Caracaras (Daptrius ater) in the Amazon","Olmos, Fabio, Sazima, Ivan","Biota Neotropica; 9(3); 399-401","Biota Neotropica","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000300035&lang=pt" 
"S1676-06032009000300038-scl","Influência do local da desova na incubação de Dermochelys coriacea Vandelli, 1761 (Testudines: Dermochelyidae) na Reserva Biológica de Comboios, norte do estado do Espírito Santo, Brasil","Santos, Conrado Hastenreiter dos, Ferreira Júnior, Paulo Dias","Biota Neotropica; 9(3); 413-418","Biota Neotropica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000300038&lang=pt" 
"S1676-06032009000300022-scl","Macrófitas aquáticas do Município de General Carneiro, Paraná, Brasil","Cervi, Armando Carlos, Bona, Cleusa, Moço, Maria Cecília de Chiara, von Linsingen, Leonardo","Biota Neotropica; 9(3); 215-222","Biota Neotropica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000300022&lang=pt" 
"S1676-06032009000300034-scl","A fauna apícola do Parque Municipal da Cachoeirinha (Iporá, GO)","Santiago, Leandro Rodrigues, Brito, Rute Magalhães, Muniz, Thiago Mahlmann Vitoriano Lopes, Oliveira, Favízia Freitas de, Francisco, Flávio de Oliveira","Biota Neotropica; 9(3); 393-397","Biota Neotropica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000300034&lang=pt" 
"S0003-25732009000300002-prt","Emigração e desenvolvimento da previdência social em Portugal","Pereira, Victor","Análise Social; (192); 471-510","Análise Social","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0003-25732009000300002&lang=pt" 
"S0003-25732009000300003-prt","Os proprietários e o associativismo agrário na Catalunha (1850-1936)","Planas, Jordi","Análise Social; (192); 511-531","Análise Social","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0003-25732009000300003&lang=pt" 
"S0003-25732009000300004-prt","Conceitos oitocentistas de cidadania: liberalismo e igualdade","Silva, Cristina Nogueira da","Análise Social; (192); 533-563","Análise Social","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0003-25732009000300004&lang=pt" 
"S0003-25732009000300005-prt","Henry Burnay no contexto das fortunas da Lisboa oitocentista","Lima, Nuno Miguel","Análise Social; (192); 565-588","Análise Social","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0003-25732009000300005&lang=pt" 
"S0003-25732009000300006-prt","The uses of luxury: some examples from the Portuguese courts from 1480 to 1580","Sá, Isabel dos Guimarães","Análise Social; (192); 589-604","Análise Social","Inglês","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0003-25732009000300006&lang=pt" 
"S0003-25732009000300007-prt","Hip-hop e graffiti: uma abordagem comparativa entre o Rio de Janeiro e São Paulo","Ventura, Tereza","Análise Social; (192); 605-634","Análise Social","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0003-25732009000300007&lang=pt" 
"S0003-25732009000300008-prt","","Rosa, Frederico Delgado","Análise Social; (192); 637-639","Análise Social","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0003-25732009000300008&lang=pt" 
"S0003-25732009000300009-prt","","Cardão, Marcos","Análise Social; (192); 639-643","Análise Social","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0003-25732009000300009&lang=pt" 
"S0003-25732009000300010-prt","","Maia, Marta","Análise Social; (192); 643-644","Análise Social","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0003-25732009000300010&lang=pt" 
"S0003-25732009000300011-prt","Os Fundamentos Racionais e Sociológicos da Música","Martinho, Teresa Duarte","Análise Social; (192); 645-648","Análise Social","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0003-25732009000300011&lang=pt" 
"S0003-25732009000300012-prt","","Vilaça, Helena","Análise Social; (192); 648-651","Análise Social","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0003-25732009000300012&lang=pt" 
"S0003-25732009000300013-prt","","Torres, Eduardo Cintra","Análise Social; (192); 651-653","Análise Social","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0003-25732009000300013&lang=pt" 
"S0003-25732009000300014-prt","Os proprietários Florestais","Dias, Amélia Branco","Análise Social; (192); 654-656","Análise Social","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0003-25732009000300014&lang=pt" 
"S0102-695X2009000500020-scl","Constituintes químicos voláteis de especiarias ricas em eugenol","Oliveira, Rosilene Aparecida de, Reis, Tâmara Vieira, Sacramento, Célio Kersul do, Duarte, Lucienir Pains, Oliveira, Fernando Faustino de","Revista Brasileira de Farmacognosia; 19(3); 771-775","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000500020&lang=pt" 
"S0102-695X2009000500021-scl","Avaliação de parâmetros de extração da Cinchona Vahl por métodos farmacopéicos e não farmacopéicos","Silva, Iarah Daniela Dantas, Aragão, Cícero Flávio Soares","Revista Brasileira de Farmacognosia; 19(3); 776-780","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000500021&lang=pt" 
"S0102-695X2009000500022-scl","Atividade antiviral de Musa acuminata Colla, Musaceae","Martins, Fernanda Otaviano, Fingolo, Catharina Eccard, Kuster, Ricardo Machado, Kaplan, Maria Auxiliadora Coelho, Romanos, Maria Teresa Villela","Revista Brasileira de Farmacognosia; 19(3); 781-784","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000500022&lang=pt" 
"S1413-73722009000300005-scl","Era uma casa ...!? discurso, dinâmica familiar e contingências da rua","Barros, Paula Cristina Monteiro de, Lima, Albenise de Oliveira, Frej, Nanette Zmeri, Vilar de Melo, Maria de Fátima","Psicologia em Estudo; 14(3); 447-453","Psicologia em Estudo","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722009000300005&lang=pt" 
"S1413-73722009000300020-scl","Anonimato de vida e de morte: figuras contemporâneas de uma trama social violenta","Catroli, Viviani Sousa","Psicologia em Estudo; 14(3); 583-591","Psicologia em Estudo","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722009000300020&lang=pt" 
"S0102-695X2009000500004-scl","Antinociceptive effect of the ethanolic extract of Amburana cearensis (Allemão) A.C. Sm., Fabaceae, in rodents","Oliveira, Rafael R. B., Góis, Rebecca M. O., Siqueira, Rosana S., Almeida, Jackson R. G. S., Lima, Julianeli T., Nunes, Xirley P., Oliveira, Viseldo R., Siqueira, Jullyana S., Quintans-Júnior, Lucindo J.","Revista Brasileira de Farmacognosia; 19(3); 672-676","Revista Brasileira de Farmacognosia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000500004&lang=pt" 
"S0102-695X2009000500005-scl","Anatomia e histoquímica dos órgãos vegetativos de Polygonum hydropiperoides Michx., Polygonaceae","Lopes, Daniela E. Silva, Oliveira, Virgínia Del Carmen, Macedo, João F., Oliveira, Alaíde Braga de, Jácome, Rose Lisieux R. Paiva","Revista Brasileira de Farmacognosia; 19(3); 677-685","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000500005&lang=pt" 
"S0102-695X2009000500007-scl","Controles físico, físico-químico, químico e microbiológico dos frutos de Dimorphandra mollis Benth., Fabaceae","Hubinger, Silviane Z., Salgado, Hérida R. N., Moreira, Raquel R. D.","Revista Brasileira de Farmacognosia; 19(3); 690-696","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000500007&lang=pt" 
"S0102-695X2009000500008-scl","Chemical composition of the fractions of leaf oil of Alpinia zerumbet (Pers.) B.L. Burtt &amp; R.M. Sm. and antimicrobial activity","Victório, Cristiane P., Alviano, Daniela S., Alviano, Celuta S., Lage, Celso L. S.","Revista Brasileira de Farmacognosia; 19(3); 697-701","Revista Brasileira de Farmacognosia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000500008&lang=pt" 
"S0102-695X2009000500011-scl","High performance liquid chromatography determination of cucurbitacins in the roots of Wilbrandia ebracteata Cogn.","Krepsky, Patricia Baier, Cervelin, Mariana de Oliveira, Porath, Débora, Peters, Rodrigo Rebelo, Ribeiro-do-Valle, Rosa Maria, Farias, Mareni Rocha","Revista Brasileira de Farmacognosia; 19(3); 715-719","Revista Brasileira de Farmacognosia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000500011&lang=pt" 
"S0102-695X2009000500012-scl","Morfonatomia do caule de Cuphea glutinosa Cham. &amp; Schltdl. (Lythraceae)","Zago, Adriana Maria, Manfron, Melânia Palermo, Morel, Ademir Farias, Zanetti, Gilberto Dolejal","Revista Brasileira de Farmacognosia; 19(3); 720-726","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000500012&lang=pt" 
"S0102-695X2009000500013-scl","Semente de linhaça e o efeito de seus compostos sobre as células mamárias","Cordeiro, Rosângela, Fernandes, Pedro L., Barbosa, Leandro A.","Revista Brasileira de Farmacognosia; 19(3); 727-732","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000500013&lang=pt" 
"S0102-695X2009000500014-scl","Four Brazilian Maytenus salicifolia Reissek (Celastraceae) groups studied by TLC and UV/Vis spectrophotometry","Valladão, Frederico N., Miranda, Roqueline R. S., Vale, Fernando H., Valladão, Sara A., Silva, Grácia D. F., Duarte, Lucienir P., Carvalho-Okano, Rita M., Messias, Maria C. T. B., Viera Filho, Sidney A.","Revista Brasileira de Farmacognosia; 19(3); 733-739","Revista Brasileira de Farmacognosia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000500014&lang=pt" 
"S0102-695X2009000500015-scl","Análise da pluviosidade e do efeito de borda sobre os teores de flavonóides em Bauhinia cheilantha (Bong.) Steud., Fabaceae","Peixoto Sobrinho, Tadeu J. da S., Cardoso, Késsio de C. M., Gomes, Tiago de L. B., Albuquerque, Ulysses P., Amorim, Elba L. C.","Revista Brasileira de Farmacognosia; 19(3); 740-745","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000500015&lang=pt" 
"S0102-695X2009000500024-scl","Atividade inibitória das folhas e caule de Kalanchoe brasiliensis Cambess frente a microrganismos com diferentes perfis de resistência a antibióticos","Silva, Jackeline G. da, Pereira, Maria do Socorro V., Gurgel, Ana Pavla Diniz, Siqueira-Júnior, José Pinto de, Souza, Ivone A. de","Revista Brasileira de Farmacognosia; 19(3); 790-794","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000500024&lang=pt" 
"S0102-695X2009000500025-scl","The genus Mansoa (Bignoniaceae): a source of organosulfur compounds","Zoghbi, Maria das Graças Bichara, Oliveira, Jorge, Guilhon, Giselle Maria Skelding Pinheiro","Revista Brasileira de Farmacognosia; 19(3); 795-804","Revista Brasileira de Farmacognosia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000500025&lang=pt" 
"S0102-695X2009000500026-scl","Plantas medicinais comercializadas no Mercado Municipal de Campo Grande-MS","Ustulin, Mirella, Figueiredo, Beatriz de Barros, Tremea, Catarine, Pott, Arnildo, Pott, Vali Joana, Bueno, Norlene Regina, Castilho, Rachel Oliveira","Revista Brasileira de Farmacognosia; 19(3); 805-813","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000500026&lang=pt" 
"S1808-18512009000300008-scl","Características morfológicas da pars de C2 de humanos","Carazzo, Charles André, Guirado, Vinícius Monteiro de Paula, Meluzzi, Alexandre, Liberti, Edson Aparecido, Dias, Mario Rubem Pena, Fontes, Ricardo Bragança de Vasconcelos, Taricco, Mario Augusto","Coluna/Columna; 8(3); 279-285","Coluna/Columna","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-18512009000300008&lang=pt" 
"S1808-18512009000300001-scl","Editorial","Defino, Helton, Daher, Sérgio","Coluna/Columna; 8(3); vii-vii","Coluna/Columna","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-18512009000300001&lang=pt" 
"S1808-18512009000300007-scl","Abordagem cirúrgica dos hemangioblastomas intramedulares","Joaquim, Andrei Fernandes, Santos, Marcos Juliano dos, Tedeschi, Hélder","Coluna/Columna; 8(3); 274-278","Coluna/Columna","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-18512009000300007&lang=pt" 
"S1808-18512009000300003-scl","Mieloma múltiplo da coluna: avaliação do tratamento cirúrgico","Avanzi, Osmar, Landim, Elcio, Meves, Robert, Caffaro, Maria Fernanda Silber, Pellegrino, Luciano Antonio Nassar","Coluna/Columna; 8(3); 254-259","Coluna/Columna","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-18512009000300003&lang=pt" 
"S1808-18512009000300006-scl","Estudo da estabilidade da coluna lombar após facetectomia","Rossanez, José Roberto, Costa, Rubens Barbieri Leme da, Camargo Junior, Rafael Xavier de, Burnato, Reinaldo, Moretti, Rodrigo Sabbag","Coluna/Columna; 8(3); 269-273","Coluna/Columna","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-18512009000300006&lang=pt" 
