"S1688-12492015000400005-ury","Endocarditis infecciosa por Haemophilus parainfluenzae","Ambrosoni, María, Zunino, Carlos, Pandolfo, Soledad, Peluffo4, Gabriel, Giachetto, Gustavo","Archivos de Pediatría del Uruguay; 86(4); 294-299","Archivos de Pediatría del Uruguay","Espanhol","2015","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492015000400005&lang=pt" 
"S2316-82422015000200009-scl","Editorial","Lima, Márcio José Silveira","Cadernos Nietzsche; 36(2); 9-12","Cadernos Nietzsche","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2316-82422015000200009&lang=pt" 
"S0104-66322015000400957-scl","THERMODYNAMIC TOPOLOGICAL ANALYSIS OF EXTRACTIVE DISTILLATION OF MAXIMUM BOILING AZEOTROPES","Shen, W. F., Benyounes, H., Song, J.","Brazilian Journal of Chemical Engineering; 32(4); 957-966","Brazilian Journal of Chemical Engineering","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322015000400957&lang=pt" 
"S2316-82422015000200165-scl","Paradigma da confissão e arqueologia do si em Nietzsche","Ferraro, Gianfranco","Cadernos Nietzsche; 36(2); 165-176","Cadernos Nietzsche","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2316-82422015000200165&lang=pt" 
"S1415-790X2015000700214-spa","Consumo de bebidas alcoólicas e direção de veículos nas capitais brasileiras e no Distrito Federal, segundo dois inquéritos nacionais de saúde","Malta, Deborah Carvalho, Bernal, Regina Tomie Ivata, Mascarenhas, Márcio Dênis Medeiros, Silva, Marta Maria Alves da, Szwarcwald, Celia Landman, Morais Neto, Otaliba Libânio de","Revista Brasileira de Epidemiologia; 18(); 214-223","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000700214&lang=pt" 
"S1415-790X2015000600033-scl","Determinantes da autoavaliação de saúde no Brasil e a influência dos comportamentos saudáveis: resultados da Pesquisa Nacional de Saúde, 2013","Szwarcwald, Celia Landmann, Damacena, Giseli Nogueira, Souza Júnior, Paulo Roberto Borges de, Almeida, Wanessa da Silva de, Lima, Lilandra Torquato Medrado de, Malta, Deborah Carvalho, Stopa, Sheila Rizzato, Vieira, Maria Lúcia França Pontes, Pereira, Cimar Azeredo","Revista Brasileira de Epidemiologia; 18(); 33-44","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000600033&lang=pt" 
"S0185-16592015000300005-mex","Evolución de la comunicación vocal y su papel en la estructuración del espacio social y bioacústico en prosimios: una aproximación biosemiótica","Méndez-Cárdenas, María G., Vargas, Luis Alberto","Cuicuilco; 22(64); 89-125","Cuicuilco","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592015000300005&lang=pt" 
"S1139-76322015000500023-esp","Programa nacional de telerradiología en Mali: desarrollo y resultados","Rodríguez-Salinas, E.","Pediatría Atención Primaria; 17(68); -","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000500023&lang=pt" 
"S0718-22012015000200006-chl","LA PATAGONIA COMO VERSIÓN DE UNA DISTANCIA","Mellado, Luciana Andrea","Alpha (Osorno); (41); 65-71","Alpha (Osorno)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012015000200006&lang=pt" 
"S1139-76322015000500027-esp","Inspiración","","Pediatría Atención Primaria; 17(68); -","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000500027&lang=pt" 
"S1139-76322015000500011-esp","Miositis osificante traumática: a propósito de un caso","Martín Martín, R.","Pediatría Atención Primaria; 17(68); 347-350","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000500011&lang=pt" 
"S1139-76322015000500004-esp","Retraso mental de causa genética: estudio observacional en una zona de salud","Tirado Melero, M., Milagro Jiménez, M.E., Romero Salas, Y., Galbe Sánchez-Ventura, J., Balagué Clemós, C., Zarazaga Gemes, G., Cebrián Gimeno, M.","Pediatría Atención Primaria; 17(68); 309-315","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000500004&lang=pt" 
"S1139-76322015000500016-esp","No existen pruebas suficientes que recomienden la azitromicina para prevenir episodios de sibilancias recurrentes posbronquiolitis","Buñuel álvarez, J. C.","Pediatría Atención Primaria; 17(68); 369-372","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000500016&lang=pt" 
"S1139-76322015000500015-esp","Causas de estridor. Laringomalacia: dos formas de presentación poco habituales","Comín Cabrera, C., Sánchez Perales, F.","Pediatría Atención Primaria; 17(68); e271-e278","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000500015&lang=pt" 
"S1139-76322015000500013-esp","Aplasia cutis congénita","García Font, D., Pablo Márquez, B. de, Pedrazas López, D.","Pediatría Atención Primaria; 17(68); 357-360","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000500013&lang=pt" 
"S1139-76322015000500022-esp","Estudio de la factibilidad de un plan de radiología digital para mejorar la calidad de la atención en Angola","Rodríguez-Salinas, E.","Pediatría Atención Primaria; 17(68); -","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000500022&lang=pt" 
"S1139-76322015000500026-esp","Misión posible","","Pediatría Atención Primaria; 17(68); -","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000500026&lang=pt" 
"S1139-76322015000500021-esp","El escondite: william Merritt Chase, 1888","Carabaño Aguado, I.","Pediatría Atención Primaria; 17(68); 381-382","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000500021&lang=pt" 
"S1139-76322015000500001-esp","Servicios no presenciales: nuevas luces en el quehacer de siempre","Carabaño Aguado, Iván","Pediatría Atención Primaria; 17(68); 299-300","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000500001&lang=pt" 
"S1139-76322015000500007-esp","Características de la rotación en Atención Primaria de los residentes de Pediatría","El Kadaoui Calvo, M., Gascón García, M., Méndez-Echevarría, A., Rosal Rabes, T. del","Pediatría Atención Primaria; 17(68); 329-331","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000500007&lang=pt" 
"S1139-76322015000500014-esp","Déficit de glucosa-6-fosfato deshidrogenasa: revisión a propósito de un caso","Bello Gutiérrez, P., Mohamed Dafa, L.","Pediatría Atención Primaria; 17(68); 361-368","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000500014&lang=pt" 
"S1139-76322015000500010-esp","Rinorrea de larga evolución: un hallazgo inesperado","Irles Díaz, L., Alcaraz Casquillo, P., Gil Peñafiel, B., Mayordomo Serna, M.","Pediatría Atención Primaria; 17(68); e267-e269","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000500010&lang=pt" 
"S1139-76322015000500018-esp","Una nueva &quot;vacuna&quot;: la del autoconocimiento: autoconocimiento a través de la neurociencia, la inteligencia emocional y el mindfulness","Merino Villeneuve, Inés","Pediatría Atención Primaria; 17(68); e289-e293","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000500018&lang=pt" 
"S1139-76322015000500009-esp","Debilidad muscular recurrente en piernas: no siempre pensar en molestias de crecimiento","Morata Alba, J., Jiménez Candel, M.I.","Pediatría Atención Primaria; 17(68); 341-345","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000500009&lang=pt" 
"S1139-76322015000500002-esp","Proceso de atención integrada para niños con necesidades especiales (PAINNE)","Saitua Iturriaga, G., Díez Sáez, C., Aparicio Guerra, E., Gutiérrez Amorós, A., Paz Camaño, C., Floyd Rebollo, M., Sánchez González, E.","Pediatría Atención Primaria; 17(68); e251-e260","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000500002&lang=pt" 
"S1139-76322015000500019-esp","Estudios de casos cruzados","Molina Arias, M.","Pediatría Atención Primaria; 17(68); 373-376","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000500019&lang=pt" 
"S1409-45682015000200079-cri","Predominio de violencia en la población del cantón de Tibás: enero, 2012 a julio, 2014","Solís, Mauren Araya, Vargas, Tatiana Chaves, Retana, Maricruz Pérez","Enfermería Actual de Costa Rica; (29); 79-91","Enfermería Actual de Costa Rica","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-45682015000200079&lang=pt" 
"S1646-69182015000400003-prt","A estratégia Watch and Wait constitui uma alternativa ao tratamento cirúrgico do cancro do recto?","Leite, Júlio Soares","Revista Portuguesa de Cirurgia; (35); 9-11","Revista Portuguesa de Cirurgia","Português","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-69182015000400003&lang=pt" 
"S1646-69182015000400007-prt","Hérnia de Spiegel: descrição de caso clínico com análise da literatura","Goulart, André, Marques, Helena, Reis, Mário","Revista Portuguesa de Cirurgia; (35); 41-47","Revista Portuguesa de Cirurgia","Português","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-69182015000400007&lang=pt" 
"S1139-76322015000500003-esp","Sobrepeso y obesidad: ¿cuál es nuestra realidad?, ¿qué referencia utilizamos?: el estudio OBESGAL","Fernández Bustillo, J.M., Pereira García, P., Méndez Bustelo, M.J.","Pediatría Atención Primaria; 17(68); 301-307","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000500003&lang=pt" 
"S0103-63512015000300553-scl","Restrição financeira e financiamento público à inovação no Brasil: uma análise com base em microdados da PINTEC","Kannebley Júnior, Sérgio, Prince, Diogo de","Nova Economia; 25(3); 553-574","Nova Economia","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-63512015000300553&lang=pt" 
"S0120-28122015000400002-col","Identificación de fructooligosacáridos e inulinas en residuos de hojas de fique - Furcraea macrophylla Baker","Guevara Apraez, Claudia Sofia, Vallejo Castillo, Elkin Javier","Acta Agronómica; 64(4); 297-301","Acta Agronómica","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28122015000400002&lang=pt" 
"S1415-790X2015000400728-scl","Mervyn Susser","Pereira, Mauricio Gomes","Revista Brasileira de Epidemiologia; 18(4); 728-731","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000400728&lang=pt" 
"S1415-790X2015000600728-spa","Mervyn Susser","Pereira, Mauricio Gomes","Revista Brasileira de Epidemiologia; 18(4); 728-731","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000600728&lang=pt" 
"S1415-790X2015000400983-scl","Saúde e emancipação no Século XXI: reificação e vulnerabilidade no contexto das cibertecnologias","Ayres, José Ricardo de C. M.","Revista Brasileira de Epidemiologia; 18(4); 983-987","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000400983&lang=pt" 
"S1415-790X2015000600990-spa","Os desafios da epidemiologia crítica e as respostas do capitalismo às suas dificuldades de reprodução: o caso da esfera cibernética","Soares, Cassia Baldini","Revista Brasileira de Epidemiologia; 18(4); 990-994","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000600990&lang=pt" 
"S1415-790X2015000600983-spa","Saúde e emancipação no Século XXI: reificação e vulnerabilidade no contexto das cibertecnologias","Ayres, José Ricardo de C. M.","Revista Brasileira de Epidemiologia; 18(4); 983-987","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000600983&lang=pt" 
"S1806-37132015000600539-scl","Sleep in the intensive care unit","Beltrami, Flávia Gabe, Nguyen, Xuân-Lan, Pichereau, Claire, Maury, Eric, Fleury, Bernard, Fagondes, Simone","Jornal Brasileiro de Pneumologia; 41(6); 539-546","Jornal Brasileiro de Pneumologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132015000600539&lang=pt" 
"S0034-74342015000400005-col","Guía de práctica clínica para la prevención, detección temprana y tratamiento de las complicaciones del embarazo, parto y puerperio: sección 3. Infecciones en el embarazo: ruptura prematura de membranas (RPM)","Amaya-Guío, Jairo, Rubio-Romero, Jorge Andrés, Arévalo-Mora, Leonardo, Osorio-Castaño, John Henry, Edna-Estrada, Francisco, Ospino-Guzmán, Martha Patricia","Revista Colombiana de Obstetricia y Ginecología; 66(4); 263-286","Revista Colombiana de Obstetricia y Ginecología","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342015000400005&lang=pt" 
"S2236-46332015000300813-scl","&quot;No obedecen a nadie, sino cada uno gobierna a su familia&quot;. Etnicidad y política en la reducción del maniel de Bahoruco, 1785-1795","Belmonte Postigo, José Luís","Almanack; (11); 813-840","Almanack","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-46332015000300813&lang=pt" 
"S1415-790X2015000400837-scl","Padrões alimentares estimados por técnicas multivariadas: uma revisão da literatura sobre os procedimentos adotados nas etapas analíticas","Borges, Camila Aparecida, Rinaldi, Ana Elisa, Conde, Wolney Lisboa, Mainardi, Giulia Marcelino, Behar, Dora, Slater, Betzabeth","Revista Brasileira de Epidemiologia; 18(4); 837-857","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000400837&lang=pt" 
"S1415-790X2015000400785-scl","Fatores que contribuem para preocupação com a imagem corporal de estudantes universitárias","Silva, Wanderson Roberto, Dias, Juliana Chioda Ribeiro, Maroco, João, Campos, Juliana Alvares Duarte Bonini","Revista Brasileira de Epidemiologia; 18(4); 785-797","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000400785&lang=pt" 
"S1415-790X2015000400809-scl","Atrasos na suspeita e no diagnóstico de tuberculose e fatores relacionados","Sasaki, Natália Sperli Geraldes Marin dos Santos, Santos, Maria de Lourdes Sperli Geraldes dos, Vendramini, Silvia Helena F., Ruffino-Netto, Antonio, Villa, Teresa Cristina Scatena, Chiaravalloti-Neto, Francisco","Revista Brasileira de Epidemiologia; 18(4); 809-823","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000400809&lang=pt" 
"S2236-46332015000300571-scl","Free and freed Afro-descendants and political equality in Portuguese America.Change of status, slavery and Atlantic perspective (1750-1840)","Silva, Luiz Geraldo","Almanack; (11); 571-632","Almanack","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-46332015000300571&lang=pt" 
"S1415-790X2015000600837-spa","Padrões alimentares estimados por técnicas multivariadas: uma revisão da literatura sobre os procedimentos adotados nas etapas analíticas","Borges, Camila Aparecida, Rinaldi, Ana Elisa, Conde, Wolney Lisboa, Mainardi, Giulia Marcelino, Behar, Dora, Slater, Betzabeth","Revista Brasileira de Epidemiologia; 18(4); 837-857","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000600837&lang=pt" 
"S0122-06672015000200011-col","Polifarmacia y prescripción de medicamentos potencialmente no apropiados en ancianos","Castro-Rodríguez, J. Alejandro, Orozco-Hernández, Juan P, Marín-Medina, Daniel S","Revista Médica de Risaralda; 21(2); 52-57","Revista Médica de Risaralda","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-06672015000200011&lang=pt" 
"S0122-06672015000200012-col","Músculo esquelético y lesión por reperfusión. Ultraestructura, alteración y regeneración: Revisión sistemática","Rosero, Doris H, Salazar, Liliana, Tovar, Maria Ana","Revista Médica de Risaralda; 21(2); 58-68","Revista Médica de Risaralda","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-06672015000200012&lang=pt" 
"S0185-16592015000300018-mex","Nuestro patrimonio subterráneo","Rosales de la Rosa, Edgar Ariel","Cuicuilco; 22(64); 325-328","Cuicuilco","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592015000300018&lang=pt" 
"S0104-66322015000400975-scl","Letter to the Editor:","Fegade, Swapnil L.","Brazilian Journal of Chemical Engineering; 32(4); 975-975","Brazilian Journal of Chemical Engineering","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322015000400975&lang=pt" 
"S0185-16592015000300016-mex","Performance: una travesía por los linderos de la inestabilidad","Ovando Vázquez, Pedro","Cuicuilco; 22(64); 315-319","Cuicuilco","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592015000300016&lang=pt" 
"S0185-16592015000300017-mex","Arqueología del conflicto, un estudio pionero sobre la guerra en la Conquista","Fuente Cid, Mario Enrique","Cuicuilco; 22(64); 321-324","Cuicuilco","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592015000300017&lang=pt" 
"S0185-16592015000300006-mex","Introducción","Calderón, Daniel","Cuicuilco; 22(64); 129-132","Cuicuilco","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592015000300006&lang=pt" 
"S0185-16592015000300014-mex","Nietzsche: la memoria, la historia: la Segunda intempestiva entre la crítica al historicismo y la negación de la filosofía de la historia","Frey, Herbert","Cuicuilco; 22(64); 271-290","Cuicuilco","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592015000300014&lang=pt" 
"S0185-16592015000300015-mex","Encuentro de voces en exhibiciones de etnografía: Yumanos, el mundo, Jalkutat y la serpiente divina como ejemplo","González Villarruel, Alejandro, Gabayet, Natalia","Cuicuilco; 22(64); 293-311","Cuicuilco","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592015000300015&lang=pt" 
"S0185-16592015000300011-mex","Trabajo y ayuda mutua: Los niños y niñas de San Pedro Tlalcuapan","Ramírez Sánchez, Martha Areli","Cuicuilco; 22(64); 203-222","Cuicuilco","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592015000300011&lang=pt" 
"S1415-790X2015000700170-spa","Prevalência do autorrelato de depressão no Brasil: resultados da Pesquisa Nacional de Saúde, 2013","Stopa, Sheila Rizzato, Malta, Deborah Carvalho, Oliveira, Max Moura de, Lopes, Claudia de Souza, Menezes, Paulo Rossi, Kinoshita, Roberto Tykanori","Revista Brasileira de Epidemiologia; 18(); 170-180","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000700170&lang=pt" 
"S2316-82422015000200013-scl","Niilismo e pós-humanidade na cultura contemporânea (Nietzsche contra Sloterdijk)","Casares, Manuel Barrios","Cadernos Nietzsche; 36(2); 13-48","Cadernos Nietzsche","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2316-82422015000200013&lang=pt" 
"S1415-790X2015000700045-spa","Tendência de fumantes na população Brasileira segundo a Pesquisa Nacional de Amostra de Domicílios 2008 e a Pesquisa Nacional de Saúde 2013","Malta, Deborah Carvalho, Vieira, Maria Lucia, Szwarcwald, Celia Landman, Caixeta, Roberta, Brito, Sonia Maria Feitosa, Reis, Ademar Arthur Chioro dos","Revista Brasileira de Epidemiologia; 18(); 45-56","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000700045&lang=pt" 
"S2316-82422015000200177-scl","Nietzsche e a fisiologia da arte","Pereira, Camilo Lelis Jota","Cadernos Nietzsche; 36(2); 177-200","Cadernos Nietzsche","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2316-82422015000200177&lang=pt" 
"S1415-790X2015000700083-spa","Prevalência de doenças crônicas não transmissíveis e associação com autoavaliação de saúde: Pesquisa Nacional de Saúde, 2013","Theme Filha, Mariza Miranda, Souza Junior, Paulo Roberto Borges de, Damacena, Giseli Nogueira, Szwarcwald, Celia Landmann","Revista Brasileira de Epidemiologia; 18(); 83-96","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000700083&lang=pt" 
"S2316-82422015000200201-scl","Crença e conhecimento em Nietzsche","Itaparica, André Luís Mota","Cadernos Nietzsche; 36(2); 201-218","Cadernos Nietzsche","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2316-82422015000200201&lang=pt" 
"S1415-790X2015000700123-spa","Prevalência de angina do peito pelo questionário de Rose na população brasileira: análise da Pesquisa Nacional de Saúde, 2013","Lotufo, Paulo Andrade, Malta, Deborah Carvalho, Szwarcwald, Celia Landmann, Stopa, Sheila Rizzato, Vieira, Maria Lucia, Bensenor, Isabela Martins","Revista Brasileira de Epidemiologia; 18(); 123-131","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000700123&lang=pt" 
"S1415-790X2015000700238-spa","Fatores de risco e proteção para doenças crônicas por inquérito telefônico nas capitais brasileiras, Vigitel 2014","Malta, Deborah Carvalho, Stopa, Sheila Rizzato, Iser, Betine Pinto Moehlecke, Bernal, Regina Tomie Ivata, Claro, Rafael Moreira, Nardi, Antônio Carlos Figueiredo, Reis, Ademar Arthur Chioro dos, Monteiro, Carlos Augusto","Revista Brasileira de Epidemiologia; 18(); 238-255","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000700238&lang=pt" 
"S1415-790X2015000700192-spa","Fontes de obtenção de medicamentos para tratamento de hipertensão arterial no Brasil: análise da Pesquisa Nacional de Saúde, 2013","Mengue, Sotero Serrate, Tavares, Noemia Urruth Leão, Costa, Karen Sarmento, Malta, Deborah Carvalho, Silva Júnior, Jarbas Barbosa da","Revista Brasileira de Epidemiologia; 18(); 192-203","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000700192&lang=pt" 
"S1415-790X2015000700097-spa","Prevalência de saúde cardiovascular ideal na população brasileira - Pesquisa Nacional de Saúde (2013)","Velasquez-Melendez, Gustavo, Felisbino-Mendes, Mariana Santos, Matozinhos, Fernanda Penido, Claro, Rafael, Gomes, Crizian Saar, Malta, Deborah Carvalho","Revista Brasileira de Epidemiologia; 18(); 97-108","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000700097&lang=pt" 
"S2316-82422015000200219-scl","A vontade de potência e a política democrática","Hatab, Lawrence J.","Cadernos Nietzsche; 36(2); 219-252","Cadernos Nietzsche","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2316-82422015000200219&lang=pt" 
"S2316-82422015000200049-scl","A crítica de Nietzsche ao romantismo","Crespo, Remedios Ávila","Cadernos Nietzsche; 36(2); 49-82","Cadernos Nietzsche","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2316-82422015000200049&lang=pt" 
"S1415-790X2015000700181-spa","Prevalência de autorrelato de diagnóstico médico de doença renal crônica no Brasil: Pesquisa Nacional de Saúde, 2013","Moura, Lenildo de, Andrade, Silvânia Suely Caribé de Araújo, Malta, Deborah Carvalho, Pereira, Cimar Azeredo, Passos, José Eduardo Fogolin","Revista Brasileira de Epidemiologia; 18(); 181-191","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000700181&lang=pt" 
"S0104-66322015000400857-scl","HYDRODYNAMICS OF PLATE COLUMN FOR ENZYMATIC REACTIONS OF OIL","Dondge, A., Rathod, V. K.","Brazilian Journal of Chemical Engineering; 32(4); 857-864","Brazilian Journal of Chemical Engineering","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322015000400857&lang=pt" 
"S0104-66322015000400919-scl","PLANTWIDE PERIODICAL DISTURBANCES ISOLATION AND ELIMINATION IN A PETROCHEMICAL UNIT","Farenzena, M., Kayser, C. A., Trierweiler, J. O.","Brazilian Journal of Chemical Engineering; 32(4); 919-927","Brazilian Journal of Chemical Engineering","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322015000400919&lang=pt" 
"S0104-66322015000400976-scl","Authors&#039; Reply to the Letter to the Editor: Reply to &quot;Non green perspective on biodegradable polymer nanocomposites&quot;","Ong, Yit Thai, Ahmad, Abdul Latif, Zein, Sharif Hussein Sharif, Tan, Huat","Brazilian Journal of Chemical Engineering; 32(4); 976-976","Brazilian Journal of Chemical Engineering","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322015000400976&lang=pt" 
"S0104-66322015000400949-scl","CHROMIUM EXTRACTION BY MICROEMULSIONS IN TWO- AND THREE-PHASE SYSTEMS","Melo, K. R. O., Castro Dantas, T. N., Moura, M. C. P. A., Dantas Neto, A. A., Oliveira, M.R, Barros Neto, E.L","Brazilian Journal of Chemical Engineering; 32(4); 949-956","Brazilian Journal of Chemical Engineering","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322015000400949&lang=pt" 
"S0104-66322015000400941-scl","MODELING OF THE EXTRACTION PROCESS OF TEA SEED OIL WITH SUPERCRITICAL CARBON DIOXIDE","Feng, Jinan, Lei, Huaping, Ge, Fahuan","Brazilian Journal of Chemical Engineering; 32(4); 941-947","Brazilian Journal of Chemical Engineering","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322015000400941&lang=pt" 
"S0104-66322015000400849-scl","SOLID HOLDUP AND CIRCULATION RATE IN A LIQUID-SOLID CIRCULATING FLUIDIZED BED WITH VISCOUS LIQUID MEDIUM","Gnanasundaram, N., Loganathan, M., Perumal, K.","Brazilian Journal of Chemical Engineering; 32(4); 849-856","Brazilian Journal of Chemical Engineering","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322015000400849&lang=pt" 
