"S0213-12852014000500005-esp","Antidiabéticos orales y odontología","González Montero, C., Manso Platero, F.J., López Alba, A.J.","Avances en Odontoestomatología; 30(5); 271-281","Avances en Odontoestomatología","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852014000500005&lang=pt" 
"S0325-00752014000500002-arg","Hipercalciuria idiopática en niños con infección del tracto urinario","Caletti, María Gracia","Archivos argentinos de pediatría; 112(5); 396-396","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500002&lang=pt" 
"S0325-00752014000500003-arg","Virus respiratorio sincicial: Patrón clínico epidemiológico en niños internados en un hospital pediátrico durante los años 2000-2013","Lucion, María Florencia, Juarez, María del Valle, Viegas, Mariana, Castellano, Vanesa, Romanin, Viviana Sandra, Grobaporto, Marcela, Bakir, Julia, Mistchenko, Alicia Susana, Gentile, Ángela","Archivos argentinos de pediatría; 112(5); 397-404","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500003&lang=pt" 
"S0325-00752014000500001-arg","La educación médica actual, sus desviaciones y debilidades","Ceriani Cernadas, Jose M.","Archivos argentinos de pediatría; 112(5); 394-395","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500001&lang=pt" 
"S0325-00752014000500006-arg","Epidemiología de dermatosis pediátricas en la región centro-occidental de Anatolia en Turquía","Kacar, Seval Dogruk, Ozuguz, Pinar, Polat, Serap, Manav, Vildan, Bukulmez, Aysegul, Karaca, Semsettin","Archivos argentinos de pediatría; 112(5); 421-427","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500006&lang=pt" 
"S0325-00752014000500007-arg","Hipercalciuria idiopática en niños con infección del tracto urinario","Balestracci, Alejandro, Battaglia, Luciana Meni, Toledo, Ismael, Martin, Sandra Mariel, Wainsztein, Raquel Eva","Archivos argentinos de pediatría; 112(5); 428-433","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500007&lang=pt" 
"S0325-00752014000500004-arg","Supervivencia y morbilidad en recién nacidos de muy bajo peso al nacer en una Red Neonatal sudamericana","Fernández, Rocío, D&#039;Apremont, Ivonne, Domínguez, Angélica, Tapia, José L","Archivos argentinos de pediatría; 112(5); 405-412","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500004&lang=pt" 
"S0325-00752014000500005-arg","Situación epidemiológica de coqueluche y estrategias para su control: Argentina, 2002-2011","Romanin, Viviana, Agustinho, Vanina, Califano, Gloria, Sagradini, Sandra, Aquino, Analía, Juárez, María del Valle, Antman, Julián, Giovacchini, Carlos, Galas, Marcelo, Lara, Claudia, Hozbor, Daniela, Gentile, Ángela, Vizzotti, Carla","Archivos argentinos de pediatría; 112(5); 413-420","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500005&lang=pt" 
"S0325-00752014000500008-arg","Prevalencia de trastornos de la piel en niños que asisten a la escuela primaria en Diyarbakir, Turquía","Sula, Bilal, Uçmak, Derya, Saka, Günay, Akdeniz, Sedat, Yavuz, Engin, Yakut, Yunus, Arslan, Evrim, Aktaş, Hamza, Yıldız, Mehmet, Yolbir, Sibel, Azizoğlu, Ruken","Archivos argentinos de pediatría; 112(5); 434-438","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500008&lang=pt" 
"S0325-00752014000500009-arg","Comparación del aporte de vitamina A en leche materna y alimentos complementarios en la dieta de lactantes de 6 meses de Jujuy y Buenos Aires","Greco, Carola Beatriz, López, Laura Beatriz, Rodríguez, Viviana, Dyner, Luis, Gibson, Verónica, Pinotti, Luisa Virginia, Ronayne de Ferrer, Patricia Ana","Archivos argentinos de pediatría; 112(5); 439-442","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500009&lang=pt" 
"S0325-00752014000500011-arg","Propuesta de un programa educativo para padres de niños con cardiopatías congénitas","Pino Armijo, Paola, Valdés Valenzuela, Carmen Gloria, Fajuri Moyano, Paula, Garrido Villablanca, Olga, Castillo Moya, Andrés","Archivos argentinos de pediatría; 112(5); 451-456","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500011&lang=pt" 
"S0325-00752014000500010-arg","Lineamientos en soporte nutricional en posoperatorios de cirugía cardíaca neonatal","Oeschger, Vanesa Verónica, Mazza, Carmen Silvia, Araujo, María Beatriz, Sauré, Carola","Archivos argentinos de pediatría; 112(5); 443-450","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500010&lang=pt" 
"S0325-00752014000500013-arg","Lipodistrofia congénita generalizada en un paciente con anomalía de Dandy Walker","Luna, Cecilia Inés, Fernández Cordero, Marisa, Escruela, Romina, Sierra, Valeria, Córdoba, Antonela, Goñi, Ignacio María, Berridi, Ricardo","Archivos argentinos de pediatría; 112(5); e196-e199","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500013&lang=pt" 
"S0325-00752014000500012-arg","Deficiencia de micronutrientes y enfermedad celíaca en pediatría","Guevara Pacheco, Gladys, Chávez Cortés, Eduardo, Castillo-Durán, Carlos","Archivos argentinos de pediatría; 112(5); 457-463","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500012&lang=pt" 
"S0325-00752014000500015-arg","Citrulinemia de presentación atípica: hipo persistente: a propósito de un caso","Degirmencioglu, Halil, Yekta Oncel, Mehmet, Yurttutan, Sadik, Ekmen, Sadrettin, Suna Oguz, Serife, Uras, Nurdan, Dilmen, Ugur","Archivos argentinos de pediatría; 112(5); e206-e208","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500015&lang=pt" 
"S0325-00752014000500014-arg","Insensibilidad congénita al dolor con anhidrosis. Diagnóstico clínico, evolución y complicaciones: reporte de un caso","Albuja Echeverría, Byron Orlando, Alvear Lozano, Mayra Bersabeth, Ordóñez Paredes, Carla Patricia","Archivos argentinos de pediatría; 112(5); e200-e205","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500014&lang=pt" 
"S0325-00752014000500017-arg","Recaída extramedular de leucemia linfocítica aguda: reporte de un caso","Bonetto, Germán, Flores Tonfi, María Laura, Fessia, Andrés, Mas, María Emilia, Rízzí, María, Calvo, Bernardo","Archivos argentinos de pediatría; 112(5); e213-e216","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500017&lang=pt" 
"S0325-00752014000500016-arg","Psoriasis y alopecia areata con traquioniquia concurrente en una paciente pediátrica con síndrome de Turner","Dogruk Kacar, Seval, Ozuguz, Pinar, Polat, Serap","Archivos argentinos de pediatría; 112(5); e209-e212","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500016&lang=pt" 
"S0325-00752014000500019-arg","Mesenquimoma fibrocartilaginoso de húmero proximal: reporte de un caso","Masquijo, Julio Javier, Sartori, Federico, Innocenti, Sergio","Archivos argentinos de pediatría; 112(5); e222-e226","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500019&lang=pt" 
"S0325-00752014000500018-arg","Deficiencia de biotinidasa y malformación de anillo vascular: reporte de un caso","González-Salazar, Francisco, Gabino Gerardo-Aviles, José, Rodríguez Jacobo, Sofía, Vargas-Camacho, Gerardo","Archivos argentinos de pediatría; 112(5); e217-e221","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500018&lang=pt" 
"S0325-00752014000500024-arg","Lupus eritematoso sistémico","Maroñas Jiménez, Lidia, Gutiérrez García-Rodrigo, Carlota, Muley Alonso, Rafael, Guerra Tapia, Aurora","Archivos argentinos de pediatría; 112(5); 488-480","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500024&lang=pt" 
"S0325-00752014000500025-arg","","","Archivos argentinos de pediatría; 112(5); 481-488","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500025&lang=pt" 
"S0325-00752014000500026-arg","Archivos hace 75 años","","Archivos argentinos de pediatría; 112(5); e231-e239","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500026&lang=pt" 
"S0325-00752014000500027-arg","","","Archivos argentinos de pediatría; 112(5); e240-e241","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500027&lang=pt" 
"S0325-00752014000500020-arg","Atresia de píloro: comunicación de 3 casos","Heinen, Fernando L","Archivos argentinos de pediatría; 112(5); e227-e230","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500020&lang=pt" 
"S0325-00752014000500021-arg","El ABCD en prevención del paludismo en niños viajeros","Berberian, Griselda, Rosanova, M. Teresa, Torroija, Cecilia, Praino, M. Laura","Archivos argentinos de pediatría; 112(5); -","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500021&lang=pt" 
"S0325-00752014000500022-arg","Rol actual en la Argentina del médico especialista en diagnóstico por imágenes pediátrico (radiólogo pediatra) y su relación con las reflexiones de Richard Heller (EE.UU.)","Gentile, Luis Fernando","Archivos argentinos de pediatría; 112(5); 474-475","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500022&lang=pt" 
"S0325-00752014000500023-arg","Consenso de cuidados respiratorios en enfermedades neuromusculares en niños: Resumen ejecutivo","Aguerre, Verónica","Archivos argentinos de pediatría; 112(5); 476-477","Archivos argentinos de pediatría","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752014000500023&lang=pt" 
"S1415-43662014001000013-scl","Climatização na pré-ordenha de vacas Girolando no inverno do semiárido","Almeida Neto, Luiz A. de, Pandorfi, Héliton, Almeida, Gledson L. P. de, Guiselini, Cristiane","Revista Brasileira de Engenharia Agrícola e Ambiental; 18(10); 1072-1078","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662014001000013&lang=pt" 
"S1415-43662014001000008-scl","Evapotranspiração real em bacia hidrográfica do Nordeste brasileiro por meio do SEBAL e produtos MODIS","Oliveira, Leidjane M. M. de, Montenegro, Suzana M. G. L., Silva, Bernardo B. da, Antonino, Antonio C. D., Moura, Albert E. S. S. de","Revista Brasileira de Engenharia Agrícola e Ambiental; 18(10); 1039-1046","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662014001000008&lang=pt" 
"S1415-43662014001000009-scl","Isotermas de sorção de água de frutos de Coffea canephora","Corrêa, Paulo C., Botelho, Fernando M., Botelho, Silvia de C. C., Goneli, André L. D.","Revista Brasileira de Engenharia Agrícola e Ambiental; 18(10); 1047-1052","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662014001000009&lang=pt" 
"S1415-43662014001000002-scl","Variabilidade espacial de atributos físico-químicos do solo e seus efeitos na produtividade do algodoeiro","Sana, Ronei S., Anghinoni, Ibanor, Brandão, Ziany N., Holzschuh, Marquel J.","Revista Brasileira de Engenharia Agrícola e Ambiental; 18(10); 994-1002","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662014001000002&lang=pt" 
"S1415-43662014001000003-scl","Condutividade hidráulica, porosidade, resistência mecânica e intervalo hídrico ótimo em Latossolos artificialmente compactados","R., Euriel Millan, Ruiz, Hugo A., Fernandes, Raphael B. A., Costa, Liovando M. da","Revista Brasileira de Engenharia Agrícola e Ambiental; 18(10); 1003-1009","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662014001000003&lang=pt" 
"S1415-43662014001000001-scl","Produtividade do quiabeiro adubado com esterco bovino e NPK","Oliveira, Ademar P. de, Silva, Ovídio P. R. da, Silva, Juliete A., Silva, Damiana F. da, Ferreira, Débora T. de A., Pinheiro, Suany M. G.","Revista Brasileira de Engenharia Agrícola e Ambiental; 18(10); 989-993","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662014001000001&lang=pt" 
"S1415-43662014001000006-scl","Proposta metodológica para projeto de redes hidrométricas: parte II - exclusão, rearranjo e inclusão de estações","Elesbon, Abrahão A. A., Silva, Demetrius D. da, Sediyama, Gilberto C., Montenegro, Abelardo A. A., Ribeiro, Carlos A. A. S., Guedes, Hugo A. S.","Revista Brasileira de Engenharia Agrícola e Ambiental; 18(10); 1023-1030","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662014001000006&lang=pt" 
"S1415-43662014001000007-scl","Disponibilidade energética para a cultura da cana-de-açúcar nos tabuleiros costeiros do estado da Paraíba","Azevedo, Pedro V. de, Saboya, Luciano M. F., Dantas Neto, José, Oliveira, Fabricio da S., Bezerra, José R. C., Farias, Carlos H. de A.","Revista Brasileira de Engenharia Agrícola e Ambiental; 18(10); 1031-1038","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662014001000007&lang=pt" 
"S1415-43662014001000004-scl","Composição granulométrica, densidade e porosidade de agregados de Latossolo Vermelho sob duas coberturas do solo","Carvalho, Marco A. de, Ruiz, Hugo A., Costa, Liovando M. da, Passos, Renato R., Araujo, Cícero A. de S.","Revista Brasileira de Engenharia Agrícola e Ambiental; 18(10); 1010-1016","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662014001000004&lang=pt" 
"S1415-43662014001000005-scl","Organic matter fractions in soil under coffee with split applications of phosphorus and water regimes","Araújo, Larissa G., Figueiredo, Cícero C. de, Borges, Inácio B., Ramos, Maria L. G., Rocha, Omar C., Guerra, Antonio F.","Revista Brasileira de Engenharia Agrícola e Ambiental; 18(10); 1017-1022","Revista Brasileira de Engenharia Agrícola e Ambiental","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662014001000005&lang=pt" 
"S1415-43662014001000011-scl","Caracterização e comportamento higroscópico do pó da polpa de cajá liofilizada","Oliveira, Gleison S., Costa, José M. C. da, Afonso, Marcos R. A.","Revista Brasileira de Engenharia Agrícola e Ambiental; 18(10); 1059-1064","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662014001000011&lang=pt" 
"S1415-43662014001000014-scl","Evaluation of wood volume in young eucalyptus trees with and without irrigation","Lopes, Adriano da S., Folegatti, Marcos V., Oliveira, Gabriel Q. de, Fanaya Júnior, Eder D., Belchior, Isabela B., Brito, Kelvin R. M.","Revista Brasileira de Engenharia Agrícola e Ambiental; 18(10); 1079-1085","Revista Brasileira de Engenharia Agrícola e Ambiental","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662014001000014&lang=pt" 
"S1415-43662014001000010-scl","Taxa de evaporação em função do processo de recobrimento de grânulos de quebra pedra","Rocha, Ana P. T., Alsina, Odelsia L. S. de, Silva, Osvaldo S. da, Araújo, Gilmar T., Gomes, Josivanda P.","Revista Brasileira de Engenharia Agrícola e Ambiental; 18(10); 1053-1058","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662014001000010&lang=pt" 
"S1413-81232014011100001-scl","Movimentos sociais e ciência pela justiça ambiental","Minayo, Maria Cecília de Souza, Gualhano, Luiza","Ciência &amp; Saúde Coletiva; 19(10); 01-01","Ciência &amp; Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232014011100001&lang=pt" 
"S2007-24222014000500010-mex","Esquema de cobro del servicio hidrológico que provee la cuenca alta del Pixquiac","Chávez-Cortés, Marta Magdalena, Mancilla-Hernández, Karla Erika","Tecnología y ciencias del agua; 5(5); 161-177","Tecnología y ciencias del agua","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-24222014000500010&lang=pt" 
"S2007-24222014000500011-mex","Modelamiento matemático de caudales recesivos en la región mediterránea andina del Maule: el caso del estero Upeo, Chile","Balocchi, Francisco, Pizarro, Roberto, Morales, Carolina, Olivares, Claudio","Tecnología y ciencias del agua; 5(5); 179-188","Tecnología y ciencias del agua","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-24222014000500011&lang=pt" 
"S2007-24222014000500012-mex","Evaluación de criterios de selección de modelos probabilísticos: validación con series de valores máximos simulados","Flowers-Cano, Roberto S., Flowers, Robert Jeffrey, Rivera-Trejo, Fabián","Tecnología y ciencias del agua; 5(5); 189-197","Tecnología y ciencias del agua","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-24222014000500012&lang=pt" 
"S2007-24222014000500013-mex","Predicciones extremas de lluvia en 24 horas en el estado de Zacatecas, México","Campos-Aranda, Daniel Francisco","Tecnología y ciencias del agua; 5(5); 199-225","Tecnología y ciencias del agua","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-24222014000500013&lang=pt" 
"S2007-24222014000500009-mex","Diseño óptimo de la red de monitoreo del acuífero &quot;Saltillo-Ramos Arizpe&quot; para el adecuado manejo del recurso hídrico, aplicando un enfoque geoestadístico","Díaz-Viera, Martín A., Canul-Pech, Félix","Tecnología y ciencias del agua; 5(5); 141-159","Tecnología y ciencias del agua","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-24222014000500009&lang=pt" 
"S2007-24222014000500008-mex","Percepciones y realidades de la contaminación en la comunidad minera San José de Avino, Durango","Corral-Bermúdez, María de Lourdes, Rivera-Quintero, Noelia, Sánchez-Ortiz, Eduardo","Tecnología y ciencias del agua; 5(5); 125-140","Tecnología y ciencias del agua","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-24222014000500008&lang=pt" 
"S2007-24222014000500003-mex","Estimación del potencial de tormentas vía la combinación de imágenes satelitales e información meteorológica: caso de estudio al noroeste de México","Arellano-Lara, Fabiola, Escalante-Sandoval, Carlos","Tecnología y ciencias del agua; 5(5); 39-61","Tecnología y ciencias del agua","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-24222014000500003&lang=pt" 
"S2007-24222014000500002-mex","Transferencia de sedimentos de una microcuenca a la red de drenaje urbano","Méndez, Guillermo José, Depettris, Carlos Alberto, Pilar, Jorge Víctor, Orfeo, Oscar, Ruberto, Alejandro Ricardo","Tecnología y ciencias del agua; 5(5); 21-37","Tecnología y ciencias del agua","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-24222014000500002&lang=pt" 
"S2007-24222014000500001-mex","Efectos del aumento del nivel del mar por cambio climático en la morfología de la ría de Celestún, Yucatán","Torres-Mota, Rogelio, Salles-Afonso-de-Almeida, Paulo, López-González, José","Tecnología y ciencias del agua; 5(5); 5-20","Tecnología y ciencias del agua","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-24222014000500001&lang=pt" 
"S2007-24222014000500007-mex","Suelos de humedal del lago de Pátzcuaro, Michoacán, México","Medina-Orozco, Lenin E., García-Calderón, Norma E., García-Oliva, Felipe, Ikkonen, Elena","Tecnología y ciencias del agua; 5(5); 111-124","Tecnología y ciencias del agua","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-24222014000500007&lang=pt" 
"S2007-24222014000500006-mex","Contenido de boro en el agua superficial de Puebla, Tlaxcala y Veracruz","Mancilla-Villa, Oscar Raúl, Bautista-Olivas, Ana Laura, Ortega-Escobar, Héctor Manuel, Ramírez-Ayala, Carlos, Reyes-Ortigoza, Amada Laura, Flores-Magdaleno, Héctor, González-Eguiarte, Diego Raymundo, Guevara-Gutiérrez, Rubén Darío","Tecnología y ciencias del agua; 5(5); 97-109","Tecnología y ciencias del agua","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-24222014000500006&lang=pt" 
"S2007-24222014000500005-mex","Calidad del agua para riego en la Sierra Norte de Puebla, México","Can-Chulim, Álvaro, Ortega-Escobar, Héctor Manuel, Sánchez-Bernal, Edgar Iván, Cruz-Crespo, Elia","Tecnología y ciencias del agua; 5(5); 77-96","Tecnología y ciencias del agua","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-24222014000500005&lang=pt" 
"S2007-24222014000500004-mex","Criterios hidrodinámicos para el diseño de sistemas de recirculación en acuicultura","García-Aragón, Juan A., Salinas-Tapia, Humberto, Díaz-Palomarez, Víctor, López-Rebollar, Boris M., Moreno-Guevara, Javier, Flores-Gutiérrez, Leonarda M.","Tecnología y ciencias del agua; 5(5); 63-76","Tecnología y ciencias del agua","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-24222014000500004&lang=pt" 
"S0120-87482014000400016-col","Infartos limítrofes cerebrales y cerebelosos asociados a compromiso hemodinámico: reporte de caso y revisión de la literatura","Benjumea, Vanessa, Vélez, Adolfo, Hernández, Olga, Santiago Uribe, Carlos","Acta Neurológica Colombiana; 30(4); 342-345","Acta Neurológica Colombiana","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87482014000400016&lang=pt" 
"S0120-87482014000400017-col","Síndrome de Tolosa-hunt: reporte de caso y revisión de la literatura","Aguirre V., David A., Zúñiga, Gonzalo, Barrera, Lena Isabel","Acta Neurológica Colombiana; 30(4); 346-352","Acta Neurológica Colombiana","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87482014000400017&lang=pt" 
"S0120-87482014000400014-col","Trastorno generalizado del desarrollo y esclerosis tuberosa","Barboza Ubarnes, Miriam, Bermúdez Buelvas, Isela Ester, Díaz Canedo, Daryevis","Acta Neurológica Colombiana; 30(4); 331-336","Acta Neurológica Colombiana","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87482014000400014&lang=pt" 
"S0120-87482014000400015-col","Accidente de trabajo por crisis epiléptica y traumatismo craneoencefálico con resultado de muerte Una revisión desde la jurisprudencia y legislación en España","Vicente-Herrero, María Teofila, Torres Alberich, J. Ignacio, Ramírez Iñiguez de la Torre, Maríaª Victoria, Capdevila García, Luisa, Terradillos García, María Jesús, López-González, Ángel Arturo, Aguilar Jiménez, Encarna","Acta Neurológica Colombiana; 30(4); 337-341","Acta Neurológica Colombiana","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87482014000400015&lang=pt" 
"S0120-87482014000400012-col","Hemiparesia ipsilateral y calcificaciones en ganglios basales: Reporte de un Caso","Pinilla-Monsalve, Gabriel David, Rueda-Ochoa, Oscar Leonel","Acta Neurológica Colombiana; 30(4); 314-321","Acta Neurológica Colombiana","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87482014000400012&lang=pt" 
"S0120-87482014000400013-col","Neuropatía hereditaria con susceptibilidad a la parálisis por presión. Estudio clínico, neurofisiológico y genético de 3 casos esporádicos","Díaz Negrillo, Antonio","Acta Neurológica Colombiana; 30(4); 322-330","Acta Neurológica Colombiana","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87482014000400013&lang=pt" 
"S0120-87482014000400010-col","Enfermedad de parkinson: criterios diagnósticos, factores de riesgo y de progresión, y escalas de valoración del estadio clínico","Castro Toro, Aracelly, Buriticá, Omar Freddy","Acta Neurológica Colombiana; 30(4); 300-306","Acta Neurológica Colombiana","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87482014000400010&lang=pt" 
"S0120-87482014000400011-col","Las guías de práctica clínica: una herramienta de participación en la construcción de una política pública","Pardo Turriago, Rodrigo, Molano Soto, Vivian Marcela","Acta Neurológica Colombiana; 30(4); 307-313","Acta Neurológica Colombiana","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87482014000400011&lang=pt" 
"S0120-87482014000400009-col","Discapacidad y neurociencias: la magnitud del déficit neurológico y neuro psiquiátrico","Suárez-Escudero, Juan Camilo","Acta Neurológica Colombiana; 30(4); 290-299","Acta Neurológica Colombiana","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87482014000400009&lang=pt" 
"S2341-45452014000500008-prt","An uncommon presentation of a rare disease in the gastrointestinal tract","Moleiro, Joana, Bernardo, Paulo, Faias, Sandra, Pereira, António Dias","GE-Portuguese Journal of Gastroenterology; 21(5); 212-214","GE-Portuguese Journal of Gastroenterology","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S2341-45452014000500008&lang=pt" 
"S2341-45452014000500009-prt","Varizes «downhill»","Costa, Mariana Nuno, Russo, Pedro, Capela, Tiago, Silva, Mário Jorge, Carvalho, Diana, Mendes, Milena","GE-Portuguese Journal of Gastroenterology; 21(5); 215-216","GE-Portuguese Journal of Gastroenterology","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S2341-45452014000500009&lang=pt" 
"S2341-45452014000500004-prt","Management of rectal cancer: Times they are changing","Cravo, Marilia, Rodrigues, Tania, Ouro, Susana, Ferreira, Ana, Féria, Luis, Maio, Rui","GE-Portuguese Journal of Gastroenterology; 21(5); 192-200","GE-Portuguese Journal of Gastroenterology","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S2341-45452014000500004&lang=pt" 
"S2341-45452014000500005-prt","What to expect from the ‘‘bear claw’’?: The initial Portuguese experience with the over-the-scope clip system","Bispo, Miguel","GE-Portuguese Journal of Gastroenterology; 21(5); 201-202","GE-Portuguese Journal of Gastroenterology","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S2341-45452014000500005&lang=pt" 
