"S0717-92272016000200009-chl","Estado actual de los trastornos somatomorfos y conversivos en niños y adolescentes","Arancibia M, Marcelo, Sepúlveda A, Elisa, Martínez-Aguayo, Juan Carlos, Behar A, Rosa","Revista chilena de neuro-psiquiatría; 54(2); 151-161","Revista chilena de neuro-psiquiatría","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272016000200009&lang=pt" 
"S2237-96222016000200423-scl","Estratégias da agenda pós-2015 para o controle da tuberculose no Brasil: desafios e oportunidades","Maciel, Ethel Leonor Noia","Epidemiologia e Serviços de Saúde; 25(2); 423-426","Epidemiologia e Serviços de Saúde","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222016000200423&lang=pt" 
"S2237-96222016000200405-spa","Registro de distúrbios mentais no Sistema de Informação da Atenção Básica do Brasil, 2014","Souza, Maximiliano Loiola Ponte de","Epidemiologia e Serviços de Saúde; 25(2); 405-410","Epidemiologia e Serviços de Saúde","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222016000200405&lang=pt" 
"S2237-96222016000200323-spa","Análise temporal da mortalidade por homicídios e acidentes de trânsito em Foz do Iguaçu, 2000-2010","Rocha, Gilberto Garcia da, Nunes, Bruno Pereira, Silva, Érica Ferreira da, Wehrmeister, Fernando César","Epidemiologia e Serviços de Saúde; 25(2); 323-330","Epidemiologia e Serviços de Saúde","Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222016000200323&lang=pt" 
"S2237-96222016000200411-spa","Instrumento de apoio à gestão regional de saúde para monitoramento de indicadores de saúde","Pereira, Bernadete dos Santos, Tomasi, Elaine","Epidemiologia e Serviços de Saúde; 25(2); 411-418","Epidemiologia e Serviços de Saúde","Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222016000200411&lang=pt" 
"S2237-96222016000200419-spa","Zika, dengue e chikungunya: desafios e questões","Valle, Denise, Pimenta, Denise Nacif, Aguiar, Raquel","Epidemiologia e Serviços de Saúde; 25(2); 419-422","Epidemiologia e Serviços de Saúde","Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222016000200419&lang=pt" 
"S2237-96222016000200423-spa","Estratégias da agenda pós-2015 para o controle da tuberculose no Brasil: desafios e oportunidades","Maciel, Ethel Leonor Noia","Epidemiologia e Serviços de Saúde; 25(2); 423-426","Epidemiologia e Serviços de Saúde","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222016000200423&lang=pt" 
"S2237-96222016000200373-spa","Avanços do Plano de Ações Estratégicas para o Enfrentamento das Doenças Crônicas não Transmissíveis no Brasil, 2011-2015","Malta, Deborah Carvalho, Oliveira, Taís Porto, Santos, Maria Aline Siqueira, Andrade, Silvânia Suely Caribé de Araújo, Silva, Marta Maria Alves da","Epidemiologia e Serviços de Saúde; 25(2); 373-390","Epidemiologia e Serviços de Saúde","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222016000200373&lang=pt" 
"S2237-96222016000200427-spa","Ferramentas para melhorar a qualidade e a transparência dos relatos de pesquisa em saúde: guias de redação científica","Galvão, Taís Freire, Silva, Marcus Tolentino, Garcia, Leila Posenato","Epidemiologia e Serviços de Saúde; 25(2); 427-436","Epidemiologia e Serviços de Saúde","Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222016000200427&lang=pt" 
"S2237-96222016000200301-spa","Fatores de risco para doenças cardiovasculares em servidores de instituição prisional: estudo transversal","Audi, Celene Aparecida Ferrari, Santiago, Silvia Maria, Andrade, Maria da Graça Garcia, Francisco, Priscila Maria Stolses Bergamo","Epidemiologia e Serviços de Saúde; 25(2); 301-310","Epidemiologia e Serviços de Saúde","Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222016000200301&lang=pt" 
"S2237-96222016000200343-spa","Internações por intoxicação de crianças de zero a 14 anos em hospital de ensino no Sul do Brasil, 2006-2011","Domingos, Samara Messias, Borghesan, Nataly Barbosa Alves, Merino, Maria de Fátima Garcia Lopes, Higarashi, Ieda Harumi","Epidemiologia e Serviços de Saúde; 25(2); 343-350","Epidemiologia e Serviços de Saúde","Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222016000200343&lang=pt" 
"S2237-96222016000200233-spa","Monitoramento de vírus respiratórios na região metropolitana de Belo Horizonte, 2011 a 2013","Monteiro, Cristiane Campos, Dezanet, Lorenza Nogueira Campos, França, Elisabeth Barboza","Epidemiologia e Serviços de Saúde; 25(2); 233-242","Epidemiologia e Serviços de Saúde","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222016000200233&lang=pt" 
"S2237-96222016000200291-spa","Comportamentos de risco à saúde de adolescentes e atividades educativas da Estratégia Saúde da Família em Cuiabá, Mato Grosso, 2011","Raizel, Raquel, Silva, Valdemar Guedes da, Godois, Allan da Mata, Espinosa, Mariano Martínez, Machado, Amélia Dreyer, Duarte, Sebastião Júnior Henrique, Ravagnani, Christianne de Faria Coelho","Epidemiologia e Serviços de Saúde; 25(2); 291-299","Epidemiologia e Serviços de Saúde","Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222016000200291&lang=pt" 
"S2237-96222016000200363-spa","Notificações de transtornos mentais relacionados ao trabalho entre trabalhadores na Bahia: estudo descritivo, 2007-2012","Cordeiro, Técia Maria Santos Carneiro e, Mattos, Amália Ivine Santana, Cardoso, Mariana de Castro Brandão, Santos, Kionna Oliveira Bernardes, Araújo, Tânia Maria de","Epidemiologia e Serviços de Saúde; 25(2); 363-372","Epidemiologia e Serviços de Saúde","Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222016000200363&lang=pt" 
"S2237-96222016000200281-spa","Contato pele a pele ao nascer: um desafio para a promoção do aleitamento materno em maternidade pública no Nordeste brasileiro com o título de Hospital Amigo da Criança","Sampaio, Ádila Roberta Rocha, Bousquat, Aylene, Barros, Claudia","Epidemiologia e Serviços de Saúde; 25(2); 281-290","Epidemiologia e Serviços de Saúde","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222016000200281&lang=pt" 
"S2237-96222016000200251-spa","Utilização de medicamentos genéricos no município de São Paulo em 2003: estudo de base populacional","Monteiro, Camila Nascimento, Gianini, Reinaldo José, Segri, Neuber José, Goldbaum, Moisés, Barros, Marilisa Berti de Azevedo, Cesar, Chester Luiz Galvão","Epidemiologia e Serviços de Saúde; 25(2); 251-258","Epidemiologia e Serviços de Saúde","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222016000200251&lang=pt" 
"S2237-96222016000200259-spa","Avaliação de indicadores de qualidade de prescrição de medicamentos em uma unidade de atenção primária com diferentes modelos de atenção","Melo, Daniela Oliveira de, Silva, Sílvia Regina Ansaldi da, Castro, Lia Lusitana Cardozo de","Epidemiologia e Serviços de Saúde; 25(2); 259-270","Epidemiologia e Serviços de Saúde","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222016000200259&lang=pt" 
"S2237-96222016000200311-spa","Mortalidade por câncer do colo do útero no estado do Rio Grande do Norte, no período de 1996 a 2010: tendência temporal e projeções até 2030","Sousa, Aretha Maria Virgínio de, Teixeira, Cinthia Carla Alves, Medeiros, Sidney da Silva, Nunes, Samira Jucinara Claudino, Salvador, Pétala Tuani Cândido de Oliveira, Barros, Rosires Magali Bezerra de, Lima, Fernanda Fabíola Santos de, Nascimento, Gésica Gabriela Costa do, Santos, Juliano dos, Souza, Dyego Leandro Bezerra de, Bezerra, Aline Patrícia dos Santos, Meira, Karina Cardoso","Epidemiologia e Serviços de Saúde; 25(2); 311-322","Epidemiologia e Serviços de Saúde","Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222016000200311&lang=pt" 
"S2237-96222016000200331-spa","Características epidemiológicas da violência contra a mulher no Distrito Federal, 2009 a 2012","Silva, Lídia Ester Lopes da, Oliveira, Maria Liz Cunha de","Epidemiologia e Serviços de Saúde; 25(2); 331-342","Epidemiologia e Serviços de Saúde","Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222016000200331&lang=pt" 
"S2237-96222016000200351-spa","Perfil das vítimas de acidentes de transporte terrestre relacionados ao trabalho em unidades de saúde sentinelas de Pernambuco, 2012 - 2014","Souto, Caroline Cordeiro, Reis, Flávia Karina Wanderley, Bertolini, Raphaella Patrícia Torres, Lins, Rosimeiry Santos de Melo Almeida, Souza, Sandra Luzia Barbosa de","Epidemiologia e Serviços de Saúde; 25(2); 351-361","Epidemiologia e Serviços de Saúde","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222016000200351&lang=pt" 
"S2237-96222016000200271-spa","Avaliação da adequação do cuidado pré-natal segundo a renda familiar em Aracaju, 2011","Carvalho, Renata Alves da Silva, Santos, Victor Santana, Melo, Cláudia Moura de, Gurgel, Ricardo Queiroz, Oliveira, Cristiane Costa da Cunha","Epidemiologia e Serviços de Saúde; 25(2); 271-280","Epidemiologia e Serviços de Saúde","Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222016000200271&lang=pt" 
"S0101-31732016000200197-scl","Reversões da Metafísica Moral: Algumas Formas da Alteridade em A Convidada","Rosa Filho, Sílvio","Trans/Form/Ação; 39(2); 197-216","Trans/Form/Ação","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732016000200197&lang=pt" 
"S0101-31732016000200087-scl","Intentionalism and the Problem of the Object of Perception","Chediak, Karla","Trans/Form/Ação; 39(2); 87-100","Trans/Form/Ação","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732016000200087&lang=pt" 
"S0101-31732016000200175-scl","&quot;O Primeiro Beijo&quot;: sobre a Origem da Filosofia nos Fichte-Studien de Novalis","Silva, Fernando Manuel Ferreira da","Trans/Form/Ação; 39(2); 175-196","Trans/Form/Ação","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732016000200175&lang=pt" 
"S0101-31732016000200217-scl","Claude Lefort: Democracia e Luta por Direitos","Ramos, Silvana de Souza","Trans/Form/Ação; 39(2); 217-234","Trans/Form/Ação","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732016000200217&lang=pt" 
"S1413-41522016000200415-scl","Vulnerabilidade à eutrofização de dois lagos tropicais de climas úmido (Cuba) e semiárido (Brasil)","Wiegand, Mario Cesar, Piedra, Julio Iván González, Araújo, José Carlos de","Engenharia Sanitaria e Ambiental; 21(2); 415-424","Engenharia Sanitaria e Ambiental","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522016000200415&lang=pt" 
"S0185-38802016000200139-mex","Photosynthetic activity estimated as in vivo chlorophyll a fluorescence in calcareous red macroalgae","Figueroa, Félix L., Hermoso-Beltrán, Maibe, Celis-Plá, Paula SM., Bonomi-Barufi, José, Álvarez-Gómez, Félix, Korbee, Nathalie, López-Calderón, Jorge, Cota-Lucero, Tania, Riosmena-Rodríguez, Rafael","Ciencias marinas; 42(2); 139-155","Ciencias marinas","Inglês","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802016000200139&lang=pt" 
"S1409-469X2016000100089-cri","La evolución de la aerolínea AVIANCA en función de la evolución de su contexto","Ospina Holguín, Javier Humberto","Diálogos Revista Electrónica de Historia; 17(1); 89-118","Diálogos Revista Electrónica de Historia","Espanhol","2016","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-469X2016000100089&lang=pt" 
"S1981-86372016000200186-scl","Molar incisor hypomineralization: an aesthetic conservative restorative approach","SILVA-JUNIOR, Manoelito Ferreira, ASSIS, Rahyza Inácio Freire de, PAZINATTO, Flávia Bittencourt","RGO - Revista Gaúcha de Odontologia; 64(2); 186-192","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000200186&lang=pt" 
"S1981-86372016000200203-scl","Osteoblastoma in the retromolar region: a case report","TENÓRIO, Jefferson da Rocha, SILVA FILHO, Tiago João da, OLIVEIRA, Denise Hélen Imaculada Pereira de, QUEIROZ, Lélia Maria Guedes","RGO - Revista Gaúcha de Odontologia; 64(2); 203-206","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000200203&lang=pt" 
"S1981-86372016000200132-scl","Durability of the adhesive cementation to the dentin substract","BRAZ, Rodivan, DURÃO, Márcia de Almeida, GOMES, Gabriela Luna Santana, SOUZA, Fabio Barbosa DE, LIMA, Eliane Alves","RGO - Revista Gaúcha de Odontologia; 64(2); 132-139","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000200132&lang=pt" 
"S1981-86372016000200193-scl","Septic arthritis of the TMJ: a case report","MORAIS, Hécio Henrique Araújo de, PEIXOTO, Tony Santos, BARBALHO, Jimmy Charles, DIAS, Tasiana Guedes de Sousa, VASCONCELLOS, Ricardo José de Holanda, LUCENA, Eudes Euler de Souza","RGO - Revista Gaúcha de Odontologia; 64(2); 193-197","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000200193&lang=pt" 
"S1981-86372016000200164-scl","Malocclusion in schoolhildren aged 7-12 years old in Minas Gerais, Brazil","MORAIS, Carlos Henrique de, ZANIN, Luciane, DEGAN, Viviane Veroni, VALDRIGHI, Heloísa Cristina, VENEZIAN, Giovana Cherubini, VEDOVELLO, Silvia Amélia Scudeler","RGO - Revista Gaúcha de Odontologia; 64(2); 164-170","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000200164&lang=pt" 
"S1981-86372016000200124-scl","Epidemiology and georeferencing of squamous cell carcinoma cases and their relationship with pesticides","CASTRO, Paulo Henrique de Souza, ARAÚJO, Ney Soares, CARVALHOSA, Artur Aburad de, ARIEIRA, Júlia, VOLPATO, Luiz Evaristo Ricci","RGO - Revista Gaúcha de Odontologia; 64(2); 124-131","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000200124&lang=pt" 
"S1981-86372016000200179-scl","Approaches adopted by dentists for management of occlusal caries in primary teeth","SANTOS, Julianna Larissa de Sousa, PERAZZO, Matheus de França, RIBEIRO, Gustavo Leite, FIRMINO, Ramon Targino, Granville-GARCIA, Ana Flávia, FERREIRA, Jainara Maria Soares","RGO - Revista Gaúcha de Odontologia; 64(2); 179-185","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000200179&lang=pt" 
"S1981-86372016000200140-scl","Bond strength of glass-ceramic cemented to a zirconia structure: influence of adhesive cementation strategy","TAVARES, Gilvan Cutrim, TAVARES, Renan Macedo Cutrim, MIRANDA, Milton Edson, TURSSI, Cecilia Pedroso, BASTING, Roberta Tarkany, FRANÇA, Fabiana Mantovani Gomes, AMARAL, Flavia Lucisano Botelho do","RGO - Revista Gaúcha de Odontologia; 64(2); 140-147","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000200140&lang=pt" 
"S1981-86372016000200154-scl","Pregnant women&#039;s oral health: knowledge, practices and their relationship with periodontal disease","SOUSA, Luciana Luz Araújo de, CAGNANI, Adriana, BARROS, Andréia Moreira de Souza, ZANIN, Luciane, FLÓRIO, Flávia Martão","RGO - Revista Gaúcha de Odontologia; 64(2); 154-163","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000200154&lang=pt" 
"S1981-86372016000200212-scl","Successful in a conservative treatment of osteoradionecrosis of the jaw: a case report and review of literature","MORAES, Paulo de Camargo, THOMAZ, Luiz Alexandre, SILVA, Milena Bortolotto Felippe, JUNQUEIRA, José Luiz Cintra, TEIXEIRA, Rubens Gonçalves","RGO - Revista Gaúcha de Odontologia; 64(2); 212-218","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000200212&lang=pt" 
"S1981-86372016000200148-scl","Osseointegration of machined and anodized implants under the influence of nicotine","LINDEN, Maria Salete Sandini, MIYAGAKI, Daniela Cristina, GROPPO, Francisco Carlos, SANTOS, Fábio André dos, CARLI, João Paulo De, RAMACCIATO, Juliana Camma","RGO - Revista Gaúcha de Odontologia; 64(2); 148-153","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000200148&lang=pt" 
"S1981-86372016000200171-scl","Degenerative bone changes in TMJ assessed by cone beam computed tomography","AZEVEDO, Marcella Quirino de ALMEIDA, BARROS, Renata Quirino de ALMEIDA, DONATO, Lúcio Flávio Azevedo, YOUSSEF, Michel Nicolau, MANHÃES JÚNIOR, Luis Roberto Coutinho, PANZARELLA, Francine Kühl","RGO - Revista Gaúcha de Odontologia; 64(2); 171-178","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000200171&lang=pt" 
"S1981-86372016000200198-scl","Odontoma associated with impacted mandibular canine: surgically guided eruption","NASCIMENTO, Murilo Maia, ALMEIDA, Carolina Medeiros de, NONAKA, Cassiano Francisco Weege, PEIXOTO, Tony Santos, GRANVILLE-GARCIA, Ana Flávia, COSTA, Edja Maria Melo de Brito","RGO - Revista Gaúcha de Odontologia; 64(2); 198-202","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000200198&lang=pt" 
"S1981-86372016000200207-scl","Papillary mucinous cystadenocarcinoma: rare malignant tumor in minor salivary gland","MARIANO, Ronaldo Célio, OLIVEIRA, Marina Reis, SILVA, Amanda de Carvalho, MARIANO, Lúcia de Carvalho Freire, VARGAS, Pablo Agustin, ALMEIDA, Oslei Paes de","RGO - Revista Gaúcha de Odontologia; 64(2); 207-211","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000200207&lang=pt" 
"S1659-13212016000100081-cri","Harina de cefalotórax de camarón en raciones para gallinas ponedoras: efectos en el huevo","Chacón-Villalobos, Alejandro, Salas-Durán, Catalina, Zamora-Sánchez, Laura","Agronomía Mesoamericana; 27(1); 81-93","Agronomía Mesoamericana","Espanhol","2016","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1659-13212016000100081&lang=pt" 
"S1659-13212016000100115-cri","Color y estado de madurez del fruto de tomate de cáscara","Benito-Bautista, Pedro, Arellanes-Juárez, Nelly, Pérez-Flores, María Eufemia","Agronomía Mesoamericana; 27(1); 115-130","Agronomía Mesoamericana","Espanhol","2016","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1659-13212016000100115&lang=pt" 
"S1659-13212016000100019-cri","Características fisicoquímicas y sensoriales de helados de leche caprina y bovina con grasa vegetal","Chacón-Villalobos, Alejandro, Pineda-Castro, María Lourdes, Jiménez-Goebel, Cristina","Agronomía Mesoamericana; 27(1); 19-36","Agronomía Mesoamericana","Espanhol","2016","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1659-13212016000100019&lang=pt" 
"S1409-469X2016000100177-cri","Diálogos sobre la historia de las desigualdades en América Latina. A propósito de: Mercados y bárbaros. La persistencia de las desigualdades de excedente en América Latina , 2014, por J. P. Pérez Sáinz, Costa Rica: FLACSO-Costa Rica","Viales Hurtado, Ronny J.","Diálogos Revista Electrónica de Historia; 17(1); 177-182","Diálogos Revista Electrónica de Historia","Espanhol","2016","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-469X2016000100177&lang=pt" 
"S1409-469X2016000100183-cri","Poverty alleviation through tourism development a comprehensive and integrated approach","Bartels Villanueva, Jorge","Diálogos Revista Electrónica de Historia; 17(1); 183-189","Diálogos Revista Electrónica de Historia","Espanhol","2016","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-469X2016000100183&lang=pt" 
"S1413-41522016000200227-scl","Instrumento para o gerenciamento de riscos ambientais","Bissacot, Thaiza Clemente Couto, Oliveira, Sílvia Maria Alves Correa","Engenharia Sanitaria e Ambiental; 21(2); 227-232","Engenharia Sanitaria e Ambiental","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522016000200227&lang=pt" 
"S1409-469X2016000100003-cri","En los orígenes de la profesión: la institucionalización de la formación profesional del trabajo social costarricense (1942-1952)","Brenes Rodríguez, Milton Ariel","Diálogos Revista Electrónica de Historia; 17(1); 3-15","Diálogos Revista Electrónica de Historia","Espanhol","2016","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-469X2016000100003&lang=pt" 
"S1409-469X2016000100035-cri","Juegos de miradas: entre voces hegemónicas y subalteridades. Análisis del cuento &quot;El Clis de Sol&quot; y La Crónica Viajera &quot;San José&quot;","Brenes Montoya, Mónica, Castillo Rodríguez, Larissa","Diálogos Revista Electrónica de Historia; 17(1); 35-60","Diálogos Revista Electrónica de Historia","Espanhol","2016","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-469X2016000100035&lang=pt" 
"S1870-879X2016000100145-mex","Relación entre síntomas autonómicos con niveles de ansiedad y depresión en mujeres con cáncer de mama","Sánchez Huerta, María Suhail, Figueroa López, Carlos Gonzalo, Cacho Díaz, Bernardo, Robles García, Rebeca","En-claves del pensamiento; 10(19); 145-162","En-claves del pensamiento","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-879X2016000100145&lang=pt" 
"S1665-109X2016000100007-mex","Expresiones de racismo en una muestra de estudiantes universitarios en méxico","Aguayo Rousell, Hilda Berenice, Piña Osorio, Juan Manuel","Sinéctica; (46); -","Sinéctica","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-109X2016000100007&lang=pt" 
"S1132-12962016000100016-esp","Propuesta de sistematización de la Hermenéutica analógica en Enfermería","Coca, Juan R., Bermúdez, Alfredo","Index de Enfermería; 25(1-2); 68-71","Index de Enfermería","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962016000100016&lang=pt" 
"S1870-879X2016000100013-mex","Santo Tomás de Aquino en la filosofía del derecho","Ruiz Rodríguez, Virgilio","En-claves del pensamiento; 10(19); 13-40","En-claves del pensamiento","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-879X2016000100013&lang=pt" 
"S1870-879X2016000100105-mex","To See or Not to See. Políticas de visibilidad en la web","Flores Farfán, Leticia","En-claves del pensamiento; 10(19); 105-124","En-claves del pensamiento","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-879X2016000100105&lang=pt" 
"S1665-109X2016000100006-mex","Ciudadanía y cuerpos: reconfigurando la ciudadanía desde la diversidad","Enríquez, Gustavo Adolfo, Martínez Díaz, Cecilia","Sinéctica; (46); -","Sinéctica","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-109X2016000100006&lang=pt" 
"S1870-879X2016000100041-mex","El estudio de la justicia desde la psicología: hacia un esfuerzo conjunto","Molina Pérez, Isaac, Ito Sugiyama, Emily","En-claves del pensamiento; 10(19); 41-64","En-claves del pensamiento","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-879X2016000100041&lang=pt" 
"S1132-12962016000100015-esp","Aplicación de la Hermenéutica Analógica al análisis de los modelos de enseñanza universitaria de enfermería","Paramá, Anabel, Fernández-Araque, Ana M.ª, Benedicto, Emilio","Index de Enfermería; 25(1-2); 63-67","Index de Enfermería","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962016000100015&lang=pt" 
"S0188-33802016000100005-mex","Presentación","Guzmán, Alenka","Economía: teoría y práctica; (44); 5-8","Economía: teoría y práctica","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-33802016000100005&lang=pt" 
"S0188-33802016000100115-mex","Estrategias dinámicas de cobertura cruzada eficiente para el mercado del petróleo mexicano: Evidencia de dos modelos GARCH multivariados con término de corrección de error","Jesús Gutiérrez, Raúl de","Economía: teoría y práctica; (44); 115-146","Economía: teoría y práctica","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-33802016000100115&lang=pt" 
"S1132-12962016000100014-esp","Aportaciones de la Hermenéutica analógica a la Enfermería: entrevista al prof. Mauricio Beuchot Puente","Paramá, Anabel, Coca, Juan R.","Index de Enfermería; 25(1-2); 60-62","Index de Enfermería","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962016000100014&lang=pt" 
"S1870-879X2016000100165-mex","Reseña de El ocaso del neoliberalismo de Jorge Velázquez Delgado","Di Filippo, Graciela","En-claves del pensamiento; 10(19); 165-172","En-claves del pensamiento","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-879X2016000100165&lang=pt" 
"S1870-879X2016000100173-mex","La herencia de la Antigüedad","Constante, Alberto","En-claves del pensamiento; 10(19); 173-178","En-claves del pensamiento","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-879X2016000100173&lang=pt" 
"S1870-879X2016000100085-mex","Historia y plasticidad. En torno a la historia contingente del capitalismo en Gilles Deleuze y Félix Guattari","Hernández Cuevas, Luis Armando","En-claves del pensamiento; 10(19); 85-104","En-claves del pensamiento","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-879X2016000100085&lang=pt" 
"S0188-33802016000100147-mex","Dinámicas del tipo de cambio nominal y del IPC, 1991-2014: una especificación que combina los modelos ARFIMA y GARCH","Salazar-Núñez, Héctor F., Venegas-Martínez, Francisco","Economía: teoría y práctica; (44); 147-168","Economía: teoría y práctica","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-33802016000100147&lang=pt" 
"S0188-33802016000100051-mex","Revisión de la hipótesis de convergencia mediante cointegración en panel: el caso de América Latina","Rodríguez Benavides, Domingo, López-Herrera, Francisco, Mendoza González, Miguel Ángel","Economía: teoría y práctica; (44); 51-82","Economía: teoría y práctica","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-33802016000100051&lang=pt" 
"S0188-33802016000100083-mex","República Popular China: aprendizaje tecnológico y retos del desarrollo exportador","Rivera Ríos, Miguel Ángel","Economía: teoría y práctica; (44); 83-114","Economía: teoría y práctica","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-33802016000100083&lang=pt" 
"S1132-12962016000100020-esp","La utilidad práctica de la Epistemología en la clarificación de la pertinencia teórica y metodológica en la disciplina enfermera","Siles González, José","Index de Enfermería; 25(1-2); 86-92","Index de Enfermería","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962016000100020&lang=pt" 
