"S1885-642X2013000100005-esp","Prevalence and control of hypertension in a Niger Delta semi urban community, Nigeria","Suleiman, Ismail A., Amogu, Ebubechukwu O., Ganiyu, Kehinde A.","Pharmacy Practice (Granada); 11(1); 24-29","Pharmacy Practice (Granada)","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1885-642X2013000100005&lang=pt" 
"S0042-96862013000200015-spa","Advocates need to show compulsory treatment of opioid dependence is effective, safe and ethical","Hall, Wayne, Carter, Adrian","Bulletin of the World Health Organization; 91(2); 146-146","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000200015&lang=pt" 
"S0042-96862013000200020-spa","","","Bulletin of the World Health Organization; 91(2); 156-156","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000200020&lang=pt" 
"S0042-96862013000200019-spa","Managing tuberculosis in people who use and inject illicit drugs","Getahun, Haileyesus, Baddeley, Annabel, Raviglione, Mario","Bulletin of the World Health Organization; 91(2); 154-156","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000200019&lang=pt" 
"S0042-96862013000200013-spa","Methadone maintenance treatment in Spain: the success of a harm reduction approach","Torrens, Marta, Fonseca, Francina, Castillo, Claudio, Domingo-Salvany, Antonia","Bulletin of the World Health Organization; 91(2); 136-141","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000200013&lang=pt" 
"S0042-96862013000200012-spa","Human resource development and capacity-building during China&#039;s rapid scale-up of methadone maintenance treatment services","Li, Jianhua, Wang, Changhe, McGoogan, Jennifer M, Rou, Keming, Bulterys, Marc, Wu, Zunyou","Bulletin of the World Health Organization; 91(2); 130-135","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000200012&lang=pt" 
"S0042-96862013000200005-spa","Public health round-up","","Bulletin of the World Health Organization; 91(2); 85-86","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000200005&lang=pt" 
"S0042-96862013000200004-spa","Human resources for universal health coverage: a call for papers","Sheikh, Mubashar, Boerma, Ties, Cometto, Giorgio, Duvivier, Robbert","Bulletin of the World Health Organization; 91(2); 84-84a","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000200004&lang=pt" 
"S0042-96862013000200003-spa","Opioid substitution: improving cost-efficiency","Sullivan, Sheena","Bulletin of the World Health Organization; 91(2); 83-83","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000200003&lang=pt" 
"S1413-81232013000700001-spa","Artigo faz revisão bibliográfica da produção científica sobre a Nutrição na Atenção Primária à Saúde no Brasil","Canella, Daniela Silva, Silva, Ana Carolina Feldenheimer da, Jaime, PatrÃcia Constante","Ciência &amp; Saúde Coletiva; 18(2); -","Ciência &amp; Saúde Coletiva","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232013000700001&lang=pt" 
"S0004-27302013000100010-scl","Disfunção tiróidea e amiodarona","Lima, Jandira, Carvalho, Patrícia, Molina, M. Auxiliadora, Rebelo, Marta, Dias, Patrícia, Vieira, José Diniz, Costa, José M. Nascimento","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 57(1); 71-78","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302013000100010&lang=pt" 
"S0004-27302013000100011-scl","Parathyroid carcinoma and hungry bone syndrome","Ohe, Monique Nakayama, Santos, Rodrigo Oliveira, Hojaij, Flavio, Neves, Murilo Catafesta, Kunii, Ilda Sizue, Orlandi, Denise, Valle, Luisa, Martins, Carla, Janovsky, Carolina, Ferreira, Rimarcs, Delcelo, Roseane, Domingos, Ana Maria, Abrahão, Marcio, Cervantes, Onivaldo, Lazaretti-Castro, Marise, Vieira, Jose Gilberto Henriques","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 57(1); 79-86","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302013000100011&lang=pt" 
"S0004-27302013000100009-scl","Triiodotironina não aumenta a diferenciação osteogênica reduzida pela idade de células-tronco mesenquimais da medula óssea de ratas","Boeloni, Jankerle Neves, Ocarino, Natalia Melo, Goes, Alfredo Miranda, Serakides, Rogéria","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 57(1); 62-70","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302013000100009&lang=pt" 
"S0004-27302013000100008-scl","Avaliação do valor de corte de TSH em amostras de filtro na triagem neonatal para diagnóstico de hipotireoidismo congênito no Programa &quot;Primeiros Passos&quot; - IEDE/RJ","Barone, Bianca, Lopes, Clarisse Lourandes da Silva, Tyszler, Latife Salomão, Amaral, Valéria Borges do, Zarur, Rosa Helena C., Paiva, Valéria Neto, Leite, Denise Boechat, Meirelles, Ricardo M. R.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 57(1); 57-61","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302013000100008&lang=pt" 
"S0004-27302013000100001-scl","Relação entre aterosclerose subclínica, pressão arterial e perfil lipídico em crianças e adolescentes obesos: uma revisão sistemática","Pizzi, Juliana, Silva, Larissa Rosa da, Moser, Deise, Leite, Neiva","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 57(1); 1-6","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302013000100001&lang=pt" 
"S0004-27302013000100002-scl","Implementação de programa estruturado de hábitos de vida saudáveis para redução de risco cardiometabólico","Barros, Camila Risso de, Cezaretto, Adriana, Salvador, Emanuel Péricles, Santos, Tainá Carvalho dos, Siqueira-Catania, Antonela, Ferreira, Sandra R. G.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 57(1); 7-18","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302013000100002&lang=pt" 
"S1982-56762013000100001-scl","Two new records of smut fungi for Panama and new combinations into the genus Tolyposporium","Piepenbring, Meike, Yilmaz, Efsun, Weisenborn, Jascha L.F.","Tropical Plant Pathology; 38(1); 03-10","Tropical Plant Pathology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762013000100001&lang=pt" 
"S1982-56762013000100004-scl","Indutores de resistência no controle da pinta bacteriana do tomateiro e na atividade de enzimas de defesa","Andrade, Camila C.L., Resende, Renata S., Rodrigues, Fabrício A., Silveira, Patrícia R., Rios, Jonas A., Oliveira, José R., Mariano, Rosa L.R.","Tropical Plant Pathology; 38(1); 28-34","Tropical Plant Pathology","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762013000100004&lang=pt" 
"S1982-56762013000100008-scl","Loss of sensitivity of Blumeria graminis f. sp. tritici to triadimenol applied as seed treatment","Reis, Erlei Melo, Basso, Diógenes Fernando, Zanatta, Mateus","Tropical Plant Pathology; 38(1); 55-57","Tropical Plant Pathology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762013000100008&lang=pt" 
"S1982-56762013000100011-scl","Reação de cultivares de soja à Corynespora cassiicola","Teramoto, Adriana, Machado, Tariane A., Santos, Lucas M. dos, Volf, Marcelo R., Meyer, Maurício C., Cunha, Marcos G. da","Tropical Plant Pathology; 38(1); 68-71","Tropical Plant Pathology","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762013000100011&lang=pt" 
"S1982-56762013000100002-scl","Barley yellow dwarf virus-PAV in Brazil: seasonal fluctuation and biological characteristics","Parizoto, Gabriela, Rebonatto, Adriane, Schons, Jurema, Lau, Douglas","Tropical Plant Pathology; 38(1); 11-19","Tropical Plant Pathology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762013000100002&lang=pt" 
"S1982-56762013000100003-scl","Management of sorghum anthracnose through diversification of genetic resistance in host population","Souza, Breno O., Casela, Carlos R., Nunes, José A., Castro, Hilário A.","Tropical Plant Pathology; 38(1); 20-27","Tropical Plant Pathology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762013000100003&lang=pt" 
"S1982-56762013000100005-scl","Análise de risco da ocorrência de Sigatoka-negra baseada em modelos polinomiais: um estudo de caso","Bendini, Hugo do Nascimento, Moraes, Wilson da S., Silva, Silvia H.M.G. da, Tezuka, Erika S., Cruvinel, Paulo Estevão","Tropical Plant Pathology; 38(1); 35-43","Tropical Plant Pathology","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762013000100005&lang=pt" 
"S1982-56762013000100007-scl","Production of polyclonal antiserum against Cowpea mild mottle virus coat protein and its application in virus detection","Carvalho, Silvia L. de, Silva, Fábio N. da, Zanardo, Larissa G., Almeida, Álvaro M.R., Zerbini, F. Murilo, Carvalho, Claudine M.","Tropical Plant Pathology; 38(1); 49-54","Tropical Plant Pathology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762013000100007&lang=pt" 
"S1982-56762013000100009-scl","Identification and characterization of viroids in &#039;Navelina ISA 315&#039; sweet orange","Eiras, Marcelo, Silva, Simone R., Stuchi, Eduardo S., Carvalho, Sérgio A., Garcêz, Renata M.","Tropical Plant Pathology; 38(1); 58-62","Tropical Plant Pathology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762013000100009&lang=pt" 
"S1982-56762013000100010-scl","Efeito de agentes fumigantes sobre o bolor azul e o mofo cinzento em frutos de maçã","Osório, Guilherme Telésforo, Oliveira, Bruno Salvador, Di Piero, Robson Marcelo","Tropical Plant Pathology; 38(1); 63-67","Tropical Plant Pathology","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762013000100010&lang=pt" 
"S1982-56762013000100012-scl","Fontes de fosfito e acibenzolar-S-metílico associados a fungicidas para o controle de doenças foliares na cultura da soja","Silva, Olavo C., Santos, Hellen A.A., Deschamps, Cícero, Dalla Pria, Maristella, May De Mio, Louise L.","Tropical Plant Pathology; 38(1); 72-77","Tropical Plant Pathology","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762013000100012&lang=pt" 
"S1982-56762013000100006-scl","Evaluation of acibenzolar-S-methyl for the control of Meloidogyne javanica and effects on the development of susceptible and resistant soybean","Puerari, Heriksen H., Dias-Arieira, Claudia R., Dadazio, Tais S., Mattei, Danielle, Silva, Tiago R.B. da, Ribeiro, Regina C.F.","Tropical Plant Pathology; 38(1); 44-48","Tropical Plant Pathology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762013000100006&lang=pt" 
"S1983-41952013000100002-scl","RC T beams strengthened to shear with carbon fiber composites","Spagnolo JR, L. A., Sánchez Filho, E. S., Velasco, M. S. L.","Revista IBRACON de Estruturas e Materiais; 6(1); 1-12","Revista IBRACON de Estruturas e Materiais","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952013000100002&lang=pt" 
"S1983-41952013000100003-scl","Automation of the evaluation of bonded and unbonded prestressed concrete beams, according to brazilian and french code specifications","Lazzari, P. M., Campos Filho, A., Gastal, F. P. S. L., Barbieri, R. A., Schwingel, R. C.","Revista IBRACON de Estruturas e Materiais; 6(1); 13-54","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952013000100003&lang=pt" 
"S1983-41952013000100004-scl","Platform for dynamic tests: preliminary studies, design and construction","Campuzano, J. E., Castro, R. de, Ávila, S., Doz, G.","Revista IBRACON de Estruturas e Materiais; 6(1); 55-74","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952013000100004&lang=pt" 
"S1983-41952013000100005-scl","Considerations about the determination of γz coefficient","Oliveira, D. M., Silva, N. A., Bremer, C. F., Inoue, H.","Revista IBRACON de Estruturas e Materiais; 6(1); 75-100","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952013000100005&lang=pt" 
"S1983-41952013000100007-scl","Comparison and calibration of numerical models from monitoring data of a reinforced concrete highway bridge","Andrade, R. G. M. de, Trautwein, L. M., Bittencourt, T. N.","Revista IBRACON de Estruturas e Materiais; 6(1); 121-138","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952013000100007&lang=pt" 
"S1983-41952013000100008-scl","The strut-and-tie models in reinforced concrete structures analysed by a numerical technique","Almeida, V. S., Simonetti, H. L., Oliveira Neto, L.","Revista IBRACON de Estruturas e Materiais; 6(1); 139-157","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952013000100008&lang=pt" 
"S1983-41952013000100009-scl","Concrete compressive characteristic strength analysis of pile caps with three piles","Buttignol, T. E.T., Almeida, L.C.","Revista IBRACON de Estruturas e Materiais; 6(1); 158-177","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952013000100009&lang=pt" 
"S0102-311X2013000200031-scl","A medicina no Brasil Imperial: clima, parasitos e patologia tropical","Araújo, Adauto José Gonçalves de","Cadernos de Saúde Pública; 29(2); 414-416","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200031&lang=pt" 
"S0102-311X2013000200011-scl","The authors reply","Schlüssel, Michael Maia, Silva, Antonio Augusto Moura da, Pérez-Escamilla, Rafael, Kac, Gilberto","Cadernos de Saúde Pública; 29(2); 240-241","Cadernos de Saúde Pública","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200011&lang=pt" 
"S0102-311X2013000200009-scl","Methodological reflections on food insecurity, nutritional status, and poverty","Burlandy, Luciene","Cadernos de Saúde Pública; 29(2); 235-236","Cadernos de Saúde Pública","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200009&lang=pt" 
"S0102-311X2013000200008-scl","Food insecurity in countries with low development: new trends","Belik, Walter","Cadernos de Saúde Pública; 29(2); 233-235","Cadernos de Saúde Pública","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200008&lang=pt" 
"S0102-311X2013000200007-scl","Conceptual and methodological reflections on the article by Schlüssel et al.","Castro, Inês Rugani R. de","Cadernos de Saúde Pública; 29(2); 232-233","Cadernos de Saúde Pública","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200007&lang=pt" 
"S0102-311X2013000200006-scl","Using a life course approach and a bio-cultural perspective to understand the food insecurity and obesity paradox","Himmelgreen, David A.","Cadernos de Saúde Pública; 29(2); 230-231","Cadernos de Saúde Pública","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200006&lang=pt" 
"S0102-311X2013000200001-scl","Acesso livre","Carvalho, Marilia Sá, Travassos, Claudia, Coeli, Cláudia Medina","Cadernos de Saúde Pública; 29(2); 213-215","Cadernos de Saúde Pública","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200001&lang=pt" 
"S0102-311X2013000200004-scl","A life course approach yields breakthroughs in understanding food insecurity and obesity among Brazilian females","Cook, John T.","Cadernos de Saúde Pública; 29(2); 227-228","Cadernos de Saúde Pública","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200004&lang=pt" 
"S0102-311X2013000200005-scl","Confronting myths about household food insecurity and excess weight","Frongillo, Edward A.","Cadernos de Saúde Pública; 29(2); 229-230","Cadernos de Saúde Pública","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200005&lang=pt" 
"S0102-311X2013000200010-scl","Obesity, poverty, and food insecurity in Brazilian males and females","Santos, Leonor Maria Pacheco","Cadernos de Saúde Pública; 29(2); 237-239","Cadernos de Saúde Pública","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200010&lang=pt" 
"S0102-311X2013000200013-scl","Impact of vaccination on the incidence of measles in Mozambique in the period 2000 to 2011","Muloliwa, Artur Manuel, Camacho, Luiz Antonio Bastos, Verani, José Fernando Souza, Simões, Taynãna César, Dgedge, Martinho do Carmo","Cadernos de Saúde Pública; 29(2); 257-269","Cadernos de Saúde Pública","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200013&lang=pt" 
"S0102-311X2013000200019-scl","Dor crônica em idosos residentes em São Paulo, Brasil: prevalência, características e associação com capacidade funcional e mobilidade (Estudo SABE)","Dellaroza, Mara Solange Gomes, Pimenta, Cibele Andrucioli de Mattos, Duarte, Yeda Aparecida, Lebrão, Maria Lúcia","Cadernos de Saúde Pública; 29(2); 325-334","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200019&lang=pt" 
"S0102-311X2013000200026-scl","Avaliação da situação do aleitamento materno em menores de um ano de idade no Município de São Paulo, Brasil, em 2008","Sadeck, Lilian dos Santos Rodrigues, Leone, Cléa Rodrigues","Cadernos de Saúde Pública; 29(2); 397-402","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200026&lang=pt" 
"S0102-311X2013000200025-scl","Mulheres vítimas de homicídio em Recife, Pernambuco, Brasil, 2009/2010: um estudo descritivo","Silva, Maria Arleide da, Cabral Filho, José Eulálio, Amorim, Melania Maria Ramos, Falbo Neto, Gilliatt Hanois","Cadernos de Saúde Pública; 29(2); 391-396","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200025&lang=pt" 
"S0102-311X2013000200029-scl","Os autores respondem","Anjos, Luiz Antonio dos, Barbosa, Thomaz Barcellos Côrtes, Wahrlich, Vivian, Vasconcellos, Mauricio Teixeira Leite de","Cadernos de Saúde Pública; 29(2); 412-413","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200029&lang=pt" 
"S0102-311X2013000200027-scl","Equivalências conceitual, semântica e instrumental: análises preliminares da versão em português (Brasil) da Male Body Dissatisfaction Scale (MBDS)","Carvalho, Pedro Henrique Berbert de, Ferreira, Maria Elisa Caputo, Kotait, Marcela, Teixeira, Paula Costa, Hearst, Norman, Cordás, Táki Athanássios, Conti, Maria Aparecida","Cadernos de Saúde Pública; 29(2); 403-409","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200027&lang=pt" 
"S0102-311X2013000200028-scl","Padrão de atividade física em adultos na cidade de Niterói, Rio de Janeiro, Brasil: uma amostra não representativa da população","Peluffo, Débora Razera, Corrêa, Janete, Santos, Rodrigo Pires dos","Cadernos de Saúde Pública; 29(2); 411-411","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200028&lang=pt" 
"S0102-311X2013000200030-scl","Desafios da avaliação de programas e serviços de saúde","Magluta, Cynthia","Cadernos de Saúde Pública; 29(2); 414-414","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200030&lang=pt" 
"S1983-41952013000100001-scl","Editorial","Campos Filho, Américo, Sousa, José Luiz Antunes de Oliveira e, Silva Filho, Luiz Carlos Pinto da, Toledo Filho, Romildo Dias","Revista IBRACON de Estruturas e Materiais; 6(1); -","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952013000100001&lang=pt" 
"S0104-11692013000700001-scl","Challenges for nursing human resources","Cassiani, Silvia Helena de Bortoli","Revista Latino-Americana de Enfermagem; 21(spe); 1-2","Revista Latino-Americana de Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000700001&lang=pt" 
"S0034-75902013000100009-scl","Persistência do colonialismo: primavera árabe compreendida além de seu tempo","Muzzio, Henrique","Revista de Administração de Empresas; 53(1); 92-93","Revista de Administração de Empresas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902013000100009&lang=pt" 
"S0034-75902013000100007-scl","Produção científica brasileira em marketing no período 2000-2009","Mazzon, José Afonso, Hernandez, José Mauro da Costa","Revista de Administração de Empresas; 53(1); 67-80","Revista de Administração de Empresas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902013000100007&lang=pt" 
"S0034-75902013000100003-scl","Produção científica brasileira em comportamento organizacional no período 2000-2010","Sobral, Filipe João Bera de Azevedo, Mansur, Juliana Arcoverde","Revista de Administração de Empresas; 53(1); 21-34","Revista de Administração de Empresas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902013000100003&lang=pt" 
"S0034-75902013000100002-scl","Produção científica brasileira em administração na década de 2000","Bertero, Carlos Osmar, Vasconcelos, Flávio Carvalho de, Binder, Marcelo Pereira, Wood Jr., Thomaz","Revista de Administração de Empresas; 53(1); 12-20","Revista de Administração de Empresas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902013000100002&lang=pt" 
"S0034-75902013000100005-scl","Produção científica brasileira em finanças no período 2000-2010","Leal, Ricardo Pereira Câmara, Almeida, Vinicio de Souza e, Bortolon, Patrícia Maria","Revista de Administração de Empresas; 53(1); 46-55","Revista de Administração de Empresas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902013000100005&lang=pt" 
"S0034-75902013000100006-scl","Produção científica brasileira em gestão de operações no período 2000-2010","Paiva, Ely Laureano, Brito, Luiz Artur Ledur","Revista de Administração de Empresas; 53(1); 56-66","Revista de Administração de Empresas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902013000100006&lang=pt" 
"S0102-311X2013000200002-scl","Against the tide: current perspectives in Brazilian drug policy","Bastos, Francisco I.","Cadernos de Saúde Pública; 29(2); 216-218","Cadernos de Saúde Pública","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200002&lang=pt" 
"S0102-311X2013000200003-scl","Household food insecurity and excess weight/obesity among Brazilian women and children: a life-course approach","Schlüssel, Michael Maia, Silva, Antonio Augusto Moura da, Pérez-Escamilla, Rafael, Kac, Gilberto","Cadernos de Saúde Pública; 29(2); 219-226","Cadernos de Saúde Pública","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200003&lang=pt" 
"S0102-311X2013000200012-scl","Breastfeeding up to two years of age or beyond and its influence on child growth and development: a systematic review","Delgado, Carlos, Matijasevich, Alicia","Cadernos de Saúde Pública; 29(2); 243-256","Cadernos de Saúde Pública","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200012&lang=pt" 
"S0102-311X2013000200015-scl","Cultura de seguridad del paciente y factores asociados en una red de hospitales públicos españoles","Gama, Zenewton André da Silva, Oliveira, Adriana Catarina de Souza, Hernández, Pedro Jesus Saturno","Cadernos de Saúde Pública; 29(2); 283-293","Cadernos de Saúde Pública","Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200015&lang=pt" 
"S0102-311X2013000200016-scl","Cobertura vacinal do esquema básico para o primeiro ano de vida nas capitais do Nordeste brasileiro","Queiroz, Lorena Lauren Chaves, Monteiro, Silvio Gomes, Mochel, Elba Gomide, Veras, Maria Amélia de Sousa Mascena, Sousa, Francisca Georgina Macêdo de, Bezerra, Márcio Lee de Meneses, Chein, Maria Bethânia da Costa","Cadernos de Saúde Pública; 29(2); 294-302","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200016&lang=pt" 
"S0102-311X2013000200017-scl","&quot;Stuck in the muck&quot;: an eco-idiom of distress from childhood respiratory diseases in an urban mangrove in Northeast Brazil","Nations, Marilyn, Gondim, Ana Paula Soares","Cadernos de Saúde Pública; 29(2); 303-312","Cadernos de Saúde Pública","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200017&lang=pt" 
"S0102-311X2013000200018-scl","Prevalência e fatores associados à obesidade abdominal em indivíduos na faixa etária de 25 a 59 anos do Estado de Pernambuco, Brasil","Pinho, Claudia Porto Sabino, Diniz, Alcides da Silva, Arruda, Ilma Kruze Grande de, Batista Filho, Malaquias, Coelho, Poliana Cabral, Sequeira, Leopoldina Augusta de Souza, Lira, Pedro Israel Cabral de","Cadernos de Saúde Pública; 29(2); 313-324","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200018&lang=pt" 
"S0102-311X2013000200021-scl","Peso ao nascer de crianças brasileiras menores de dois anos","Viana, Kelly de Jesus, Taddei, José Augusto de Aguiar Carrazedo, Cocetti, Monize, Warkentin, Sarah","Cadernos de Saúde Pública; 29(2); 349-356","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200021&lang=pt" 
"S0102-311X2013000200023-scl","Identificação e distribuição espacial de imóveis-chave de Aedes aegypti no bairro Porto Dantas, Aracaju, Sergipe, Brasil entre 2007 e 2008","Marteis, Letícia Silva, Steffler, Lizandra Makowski, Araújo, Karina Conceição Gomes Machado de, Santos, Roseli La Corte dos","Cadernos de Saúde Pública; 29(2); 368-378","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200023&lang=pt" 
"S0102-311X2013000200024-scl","Reprodutibilidade e validade relativa do Questionário de Frequência Alimentar do ELSA-Brasil","Molina, Maria del Carmen Bisi, Benseñor, Isabela M., Cardoso, Letícia de Oliveira, Velasquez-Melendez, Gustavo, Drehmer, Michele, Pereira, Taísa Sabrina Silva, Faria, Carolina Perim de, Melere, Cristiane, Manato, Lívia, Gomes, Andrea Lizabeth Costa, Fonseca, Maria de Jesus Mendes da, Sichieri, Rosely","Cadernos de Saúde Pública; 29(2); 379-389","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000200024&lang=pt" 
"S0104-11692013000700004-scl","Home visit improves knowledge, self-care and adhesion in heart failure: randomized Clinical Trial HELEN-I","Mussi, Cláudia Motta, Ruschel, Karen, Souza, Emiliane Nogueira de, Lopes, Alexandra Nogueira Mello, Trojahn, Melina Maria, Paraboni, Caroline Camargo, Rabelo, Eneida Rejane","Revista Latino-Americana de Enfermagem; 21(spe); 20-28","Revista Latino-Americana de Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000700004&lang=pt" 
