"S0038-23532009000200010-sza","A review of soybean rust from a South African perspective","Jarvie, J. Antony","South African Journal of Science; 105(3-4); 103-108","South African Journal of Science","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532009000200010&lang=pt" 
"S0123-34322009000100007-col","Una propuesta holística de desarrollo profesional para maestros de inglés de la básica primaria","Cadavid Múnera, Isabel Cristina, Quinchía Ortiz, Diana Isabel, Díaz Mosquera, Claudia Patricia","Íkala, Revista de Lenguaje y Cultura; 14(21); 135-158","Íkala, Revista de Lenguaje y Cultura","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322009000100007&lang=pt" 
"S0123-34322009000100006-col","Exploring Academic Writing and Voice in ESL Writing","Correa, Doris","Íkala, Revista de Lenguaje y Cultura; 14(21); 103-132","Íkala, Revista de Lenguaje y Cultura","Inglês","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322009000100006&lang=pt" 
"S0123-34322009000100005-col","La prueba de decisión léxica como herramienta para ubicar al estudiante de español en los programas universitarios","Fairclough, Marta, Ramírez Vera, Carlos J.","Íkala, Revista de Lenguaje y Cultura; 14(21); 85-99","Íkala, Revista de Lenguaje y Cultura","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322009000100005&lang=pt" 
"S0123-34322009000100004-col","La evaluación de traductores e intérpretes jurados. Revisión teórica y análisis del tratamiento informativo de los candidatos a pruebas de acreditación y selección","Ordóñez López, Pilar","Íkala, Revista de Lenguaje y Cultura; 14(21); 59-81","Íkala, Revista de Lenguaje y Cultura","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322009000100004&lang=pt" 
"S0123-34322009000100003-col","Manipulación ideológica y formal en la traducción literaria de Pablo Montoya Campuzano","Orozco, Wilson","Íkala, Revista de Lenguaje y Cultura; 14(21); 39-55","Íkala, Revista de Lenguaje y Cultura","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322009000100003&lang=pt" 
"S0123-34322009000100002-col","Generación de nuevos significados, mediante la metonimia, en el parlache","Pérez Sánchez, Juan Manuel","Íkala, Revista de Lenguaje y Cultura; 14(21); 13-35","Íkala, Revista de Lenguaje y Cultura","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322009000100002&lang=pt" 
"S0123-34322009000100001-col","","González Moncada, Adriana","Íkala, Revista de Lenguaje y Cultura; 14(21); 09-10","Íkala, Revista de Lenguaje y Cultura","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322009000100001&lang=pt" 
"S0120-33472009000100010-col","Bloqueo de nervio periférico bajo visión ecográfica en un paciente con cardiodesibrilador implantable","González Obregón, María Patricia, Rivera Díaz, Roberto Carlo, Vásquez Sadder, María Isabel, Arias Jiménez, Juan Miguel, Ordóñez Molina, Jaime Eduardo","Revista Colombiana de Anestesiología; 37(1); 79-80","Revista Colombiana de Anestesiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472009000100010&lang=pt" 
"S0120-33472009000100011-col","Manejo de paciente obstétrica a término con fibrilación auricular con respuesta ventricular rápida sin inestabilidad hemodinámica","Ferrer, Leopoldo, Garzón, Diana","Revista Colombiana de Anestesiología; 37(1); 81-83","Revista Colombiana de Anestesiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472009000100011&lang=pt" 
"S0120-33472009000100009-col","Lesión nerviosa periférica secundaria a anestesia regional subaracnoidea en paciente ginecobstétrica. Reporte de un caso","Navarro Vargas, José Ricardo, Luquetta Berrio, Jorge A, Tejada López, Etelberto","Revista Colombiana de Anestesiología; 37(1); 71-78","Revista Colombiana de Anestesiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472009000100009&lang=pt" 
"S0120-33472009000100008-col","Ayuno preoperatorio en niños sanos de 2, 4 y 6 horas","Álvarez Plata, Liliana, Reyes Patiño, Rubén Darío","Revista Colombiana de Anestesiología; 37(1); 63-70","Revista Colombiana de Anestesiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472009000100008&lang=pt" 
"S0120-33472009000100005-col","Comparación de dos métodos usados para el reconocimiento de arritmias: Experimento educativo controlado en estudiantes de medicina","Rincón, David A, Navarro, J. Ricardo","Revista Colombiana de Anestesiología; 37(1); 40-48","Revista Colombiana de Anestesiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472009000100005&lang=pt" 
"S0120-33472009000100004-col","Desarrollo de una aplicación informática para la administración de anestesia intravenosa","Gómez Oquendo, Francisco Javier, Arango Castro, Pedro, Ruiz, Jorge Andrés, Fernández, Juan Manuel","Revista Colombiana de Anestesiología; 37(1); 29-39","Revista Colombiana de Anestesiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472009000100004&lang=pt" 
"S0120-33472009000100007-col","Craneotomia con paciente despierto para resección de tumores cerebrales","González, Luis Fernando, Cadena, Fredy Ariza, Senz, Ernest, Alfonso Uribe, Juan, Velázquez, Fernando","Revista Colombiana de Anestesiología; 37(1); 57-62","Revista Colombiana de Anestesiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472009000100007&lang=pt" 
"S0120-33472009000100006-col","Intubación con paciente despierto con fibroscopio retromolar de Bonfils bajo sedación con dexmedetomidina. Reporte de 7 casos","Gempeler R, Fritz E, Devis M, Angélica, Pedraza M, Pompilio A","Revista Colombiana de Anestesiología; 37(1); 49-56","Revista Colombiana de Anestesiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472009000100006&lang=pt" 
"S0120-33472009000100001-col","XXVIII Congreso Colombiano de Anestesiología y Reanimación: Los aciertos, los sinsabores y el futuro","Reyes D, Gustavo","Revista Colombiana de Anestesiología; 37(1); 9-12","Revista Colombiana de Anestesiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472009000100001&lang=pt" 
"S0120-33472009000100003-col","Validación de nomogramas de remifentanil y propofol para la administración de anestesia total endovenosa","Tafur B, Luis Alberto, Gómez M, Juan Manuel, Parra, Luis Eduardo","Revista Colombiana de Anestesiología; 37(1); 21-28","Revista Colombiana de Anestesiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472009000100003&lang=pt" 
"S0120-33472009000100002-col","La metoclopramida no disminuye la incidencia de náusea y vómito postoperatorios cuando se asocia a dexametasona en pacientes ambulatorios llevados a procedimientos otorrinolaringológicos","Zárate, Eduardo, Corrales, Edgardo, Guzmán, Juan Marcos, Alcalá, Ramiro, Fragoso, Wilmer, Soto, Catalina","Revista Colombiana de Anestesiología; 37(1); 13-20","Revista Colombiana de Anestesiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472009000100002&lang=pt" 
"S1665-11462009000200001-mex","La transición nutricia: un fenómeno mundial","Heller-Rouassant, Solange","Boletín médico del Hospital Infantil de México; 66(2); 107-108","Boletín médico del Hospital Infantil de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462009000200001&lang=pt" 
"S1665-11462009000200010-mex","Síndrome de Alagille: una causa de colestasis intrahepática persistente","Vázquez-Frias, Rodrigo, Worona-Dibner, Liliana, Cabrera-Muñoz, María de Lourdes, Sadowinski-Pine, Stanislaw","Boletín médico del Hospital Infantil de México; 66(2); 178-188","Boletín médico del Hospital Infantil de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462009000200010&lang=pt" 
"S1665-11462009000200011-mex","Hepatitis C en población pediátrica: panorama actual","Heller-Rouassant, Solange, Valencia-Mayoral, Pedro","Boletín médico del Hospital Infantil de México; 66(2); 189-203","Boletín médico del Hospital Infantil de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462009000200011&lang=pt" 
"S1665-11462009000200012-mex","Evolución reciente del comportamiento de las hepatitis virales en México, 1990-2007","Perdigón-Villaseñor, Gerardo, Fernández-Cantón, Sonia B","Boletín médico del Hospital Infantil de México; 66(2); 204-207","Boletín médico del Hospital Infantil de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462009000200012&lang=pt" 
"S1665-11462009000200013-mex","Dr. Gregorio Moreno Penagos","Nieto-Zermeño, Jaime","Boletín médico del Hospital Infantil de México; 66(2); 208-209","Boletín médico del Hospital Infantil de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462009000200013&lang=pt" 
"S1665-11462009000200002-mex","Importancia de la transición nutricia en la población materno-infantil: Parte I. Experiencias en México","Vásquez-Garibay, Edgar M., Álvarez-Treviño, Lucía, Romero-Velarde, Enrique, Larrosa-Haro, Alfredo","Boletín médico del Hospital Infantil de México; 66(2); 109-123","Boletín médico del Hospital Infantil de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462009000200002&lang=pt" 
"S1665-11462009000200003-mex","Importancia de la transición nutricia en la población materno-infantil: Parte II. Experiencias en América Latina y otras regiones","Vásquez-Garibay, Edgar M., Álvarez-Treviño, Lucía, Romero-Velarde, Enrique, Larrosa-Haro, Alfredo","Boletín médico del Hospital Infantil de México; 66(2); 124-131","Boletín médico del Hospital Infantil de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462009000200003&lang=pt" 
"S1665-11462009000200004-mex","Alteraciones de la vena porta en pacientes con atresia de vías biliares extrahepáticas","Acosta-Jiménez, Elsa, Varela-Fascinetto, Gustavo, Valencia-Mayoral, Pedro","Boletín médico del Hospital Infantil de México; 66(2); 132-140","Boletín médico del Hospital Infantil de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462009000200004&lang=pt" 
"S1665-11462009000200005-mex","Colestasis neonatal no obstructiva asociada a infección por citomegalovirus: Seguimiento a largo plazo de una serie de casos del Hospital Infantil de México Federico Gómez","Consuelo-Sánchez, Alejandra, Baca-Rodríguez, Liz Wendy, Roque-Lee, Graciela, Valencia-Mayoral, Pedro F","Boletín médico del Hospital Infantil de México; 66(2); 141-152","Boletín médico del Hospital Infantil de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462009000200005&lang=pt" 
"S1665-11462009000200006-mex","Asociación de asma, obesidad y enfermedad por reflujo gastroesofágico en niños","Villalpando-Carrión, Salvador, Ura-Hernández, José Pablo, Río-Navarro, Blanca Estela del, Heller-Rouassant, Solange","Boletín médico del Hospital Infantil de México; 66(2); 153-159","Boletín médico del Hospital Infantil de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462009000200006&lang=pt" 
"S1665-11462009000200007-mex","Factores asociados al desarrollo de complicaciones en pancreatitis aguda en niños","García-Dávila, M., Villalpando-Carrión, Salvador, Heller-Rouassant, S., Solís-Perales, N.E., Ortiz-Ramírez, O.E., López-Contreras, N","Boletín médico del Hospital Infantil de México; 66(2); 160-166","Boletín médico del Hospital Infantil de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462009000200007&lang=pt" 
"S1665-11462009000200008-mex","Marsupialización externa: técnica eficaz del hamartoma hepático gigante en niños","Silva-Báez, Héctor, Riojas-Robles, Julio, Pelayo, Marcela, Coello-Ramírez, Pedro","Boletín médico del Hospital Infantil de México; 66(2); 167-170","Boletín médico del Hospital Infantil de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462009000200008&lang=pt" 
"S1665-11462009000200009-mex","Síndrome de Fanconi-Bickel: reporte de un caso","Miranda-Sánchez, Sergio, Villalpando-Carrión, Salvador, Núñez-Barrera, Isela, Salgado-Arroyo, Betsabé, Heller-Rouassant, Solange, Valencia-Mayoral, Pedro","Boletín médico del Hospital Infantil de México; 66(2); 171-177","Boletín médico del Hospital Infantil de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-11462009000200009&lang=pt" 
"S0185-16592009000100013-mex","Las aguas celestiales. Nevado de Toluca","Vigliani, Silvina","Cuicuilco; 16(45); 265-273","Cuicuilco","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592009000100013&lang=pt" 
"S0185-16592009000100001-mex","Presentación","Peña Martínez, Francisco de la","Cuicuilco; 16(45); 5-7","Cuicuilco","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592009000100001&lang=pt" 
"S0185-16592009000100010-mex","Redes sociales y construcción de la colonia en la Ciudad de México. El caso del enclave étnico chocholteco en San Miguel Teotongo, Iztapalapa","Gissi B., Nicolás","Cuicuilco; 16(45); 209-226","Cuicuilco","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592009000100010&lang=pt" 
"S0185-16592009000100011-mex","Miradas y reflexiones antropológicas sobre el desfile del 5 de mayo en la ciudad de Puebla","Jiménez Medina, Luis Arturo, Escalante Conde, Natalia","Cuicuilco; 16(45); 227-245","Cuicuilco","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592009000100011&lang=pt" 
"S0185-16592009000100012-mex","Ai&#039; se ven: imagen y guadalupanismo otomí y chichimeca jonaz","Ferro Vidal, Luis Enrique","Cuicuilco; 16(45); 247-262","Cuicuilco","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592009000100012&lang=pt" 
"S0185-16592009000100002-mex","Las imágenes de la locura en el cine como representaciones culturales","Peña Martínez, Francisco de la","Cuicuilco; 16(45); 11-25","Cuicuilco","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592009000100002&lang=pt" 
"S0185-16592009000100003-mex","El niño y la niebla. La enfermedad mental según Rodolfo Usigli y Roberto Gavaldón","Ríos Molina, Andrés","Cuicuilco; 16(45); 27-50","Cuicuilco","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592009000100003&lang=pt" 
"S0185-16592009000100004-mex","La constitución de un sentido práctico del malestar cotidiano y el lugar del psicoanálisis en la Argentina","Visacovsky, Sergio","Cuicuilco; 16(45); 51-78","Cuicuilco","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592009000100004&lang=pt" 
"S0185-16592009000100005-mex","Ante el santuario de la esperanza: imágenes que curan en Soracá (Boyacá, Colombia)","Uribe, Carlos Alberto","Cuicuilco; 16(45); 79-111","Cuicuilco","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592009000100005&lang=pt" 
"S0185-16592009000100006-mex","El loco por fuerza, trasunto de los sucesos de Aragón (1591). Algunas hipótesis de lectura","Tropé, Hélène","Cuicuilco; 16(45); 113-135","Cuicuilco","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592009000100006&lang=pt" 
"S0185-16592009000100007-mex","¿Herejes o locos?","Ordorika Sacristán, Teresa","Cuicuilco; 16(45); 137-161","Cuicuilco","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592009000100007&lang=pt" 
"S0185-16592009000100008-mex","La locura se topa con el manicomio. Una historia por contar","Sacristán, Cristina","Cuicuilco; 16(45); 163-188","Cuicuilco","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592009000100008&lang=pt" 
"S0185-16592009000100009-mex","Bio-intersubjetividad, violencia simbólica y campo familiar","Alvarez-Larrauri, Selene, Macellari, Leonardo","Cuicuilco; 16(45); 191-207","Cuicuilco","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592009000100009&lang=pt" 
"S0185-16592009000100014-mex","Chiapas: La Babel religiosa o cuando la presión sociopolítica y religiosa opacó al efecto chichonal","Topete Lara, Hilario","Cuicuilco; 16(45); 275-280","Cuicuilco","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592009000100014&lang=pt" 
"S0034-89102009000200001-scl","Disponibilidade de polifenóis em frutas e hortaliças consumidas no Brasil","Faller, Ana Luísa Kremer, Fialho, Eliane","Revista de Saúde Pública; 43(2); 211-218","Revista de Saúde Pública","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102009000200001&lang=pt" 
"S0034-89102009000200001-spa","Disponibilidade de polifenóis em frutas e hortaliças consumidas no Brasil","Faller, Ana Luísa Kremer, Fialho, Eliane","Revista de Saúde Pública; 43(2); 211-218","Revista de Saúde Pública","Inglês, Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102009000200001&lang=pt" 
"S1851-82652009000100002-spa","Violencia y ética práctica","Schramm, Fermin Roland","Salud Colectiva; 5(1); 13-25","Salud Colectiva","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652009000100002&lang=pt" 
"S1851-82652009000100003-spa","La estrategia de Atención Primaria de la Salud: ¿progresividad o regresividad en el derecho a la salud?","Ase, Ivan, Burijovich, Jacinta","Salud Colectiva; 5(1); 27-47","Salud Colectiva","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652009000100003&lang=pt" 
"S1851-82652009000100004-spa","Una revisión de los estudios en torno a enfermedades gastrointestinales: en busca de nuevas alternativas para el análisis de los procesos de salud-enfermedad","Sy, Anahi","Salud Colectiva; 5(1); 49-62","Salud Colectiva","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652009000100004&lang=pt" 
"S1851-82652009000100005-spa","La contribución del método etnográfico al registro del dato epidemiológico: epidemiología sociocultural indígena quechua de la ciudad de Potosí","Ramírez Hita, Susana","Salud Colectiva; 5(1); 63-85","Salud Colectiva","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652009000100005&lang=pt" 
"S1851-82652009000100006-spa","Pequeños grandes clientes: la publicidad de sucedáneos de la leche materna en dos revistas pediátricas de Argentina entre 1977 y 2006","Vallone, Fernando","Salud Colectiva; 5(1); 87-105","Salud Colectiva","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652009000100006&lang=pt" 
"S1851-82652009000100007-spa","Médicos y policías durante la epidemia de fiebre amarilla (Buenos Aires, 1871)","Galeano, Diego","Salud Colectiva; 5(1); 107-120","Salud Colectiva","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652009000100007&lang=pt" 
"S1851-82652009000100009-spa","La vacuna contra VPH: el conflicto de interés","Laurell, Asa Cristina","Salud Colectiva; 5(1); 127-128","Salud Colectiva","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652009000100009&lang=pt" 
"S1851-82652009000100008-spa","Medicina comunitaria: introducción a un análisis crítico","Paim, Jairnilson Silva","Salud Colectiva; 5(1); 121-126","Salud Colectiva","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652009000100008&lang=pt" 
"S1851-82652009000100001-spa","Política científica: manejar la precariedad de los excesos y desnaturalizar la ideología &quot;publicacionista&quot; todopoderosa","Castiel, Luis David, Sanz-Valero, Javier","Salud Colectiva; 5(1); 5-11","Salud Colectiva","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652009000100001&lang=pt" 
"S0186-29792009000100001-mex","Desarrollo de un índice de integridad biológica avifaunístico para dos asociaciones vegetales de la reserva de la biosfera pantanos de Centla, Tabasco","Córdova-Avalos, A, Alcántara-Carbajal, JL, Guzmán-Plazola, R, Mendoza-Martínez, GD, González-Romero, V","Universidad y ciencia; 25(1); 1-22","Universidad y ciencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-29792009000100001&lang=pt" 
"S0186-29792009000100002-mex","Uso de sistemas de información geográfica en pesquerías: la pesca en Yucatán, al sur del Golfo de México","Mexicano-Cíntora, G, Liceaga-Correa, MA, Salas, S","Universidad y ciencia; 25(1); 23-38","Universidad y ciencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-29792009000100002&lang=pt" 
"S0186-29792009000100003-mex","Evaluación de la sustentabilidad de dos sistemas de producción de cacao: estudios de caso de unidades de producción rural en Comalcalco, Tabasco","Priego-Castillo, GA, Galmiche-Tejeda, A, Castelán-Estrada, M, Ruiz-Rosado, O, Ortiz-Ceballos, Al","Universidad y ciencia; 25(1); 39-57","Universidad y ciencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-29792009000100003&lang=pt" 
"S0186-29792009000100004-mex","Producción de tomate en invernadero con composta y vermicomposta como sustrato","de la Cruz-Lázaro, E, Estrada-Botello, MA, Robledo-Torres, V, Osorio-Osorio, R, Márquez-Hernández, C, Sánchez-Hernández, R","Universidad y ciencia; 25(1); 59-67","Universidad y ciencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-29792009000100004&lang=pt" 
"S0186-29792009000100005-mex","Concentraciones de nitrógeno en un suelo con diferentes espaciamientos de drenaje subterráneo en la Chontalpa, Tabasco","Cristóbal-Acevedo, D, Estrada-Botello, MA, Mendoza-Palacios, JD","Universidad y ciencia; 25(1); 69-79","Universidad y ciencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-29792009000100005&lang=pt" 
"S0186-29792009000100006-mex","Análisis de la interacción genotipo-ambiente mediante el modelo Ammi y potencial de producción de triticales forrajeros (X Triticosecale Wittm.)","Lozano-del Rio, AJ, Zamora-Villa, VM, Ibarra-Jiménez, L, Rodríguez-Herrera, SA, de la Cruz-Lázaro, E, de la Rosa-Ibarra, M","Universidad y ciencia; 25(1); 81-92","Universidad y ciencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-29792009000100006&lang=pt" 
"S0186-29792009000100007-mex","Rendimiento de grano de genotipos de maíz sembrados bajo tres densidades de población","de la Cruz-Lázaro, E, Córdova-Orellana, H, Estrada-Botello, MA, Mendoza-Palacios, JD, Gómez-Vázquez, A, Brito-Manzano, NP","Universidad y ciencia; 25(1); 93-98","Universidad y ciencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-29792009000100007&lang=pt" 
"S0186-29792009000100008-mex","Relación entre un método no destructivo y uno de extracción destructivo, para medir el contenido de clorofila en hojas de plántula de albahaca (Ocimum basilicum L)","Fenech-Larios, L, Troyo-Diéguez, E, Trasviña-Castro, M, Ruiz-Espinoza, F, Beltrán-Morales, A, Murillo-Amador, B, García-Hernández, J, Zamora-Salgado, S","Universidad y ciencia; 25(1); 99-102","Universidad y ciencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-29792009000100008&lang=pt" 
"S0186-29792009000100009-mex","Composición de la dieta, consumo de proteína y energía en iguana negra, Ctenosaura pectinata Wiegmann, 1834, Y densidad poblacional en Santos Reyes Nopala, Oaxaca","Zurita-Carmona, ME, Aguilar-Valdez, BC, González-Embarcadero, A, Mendoza-Martínez, GD, Arcos-García, JL","Universidad y ciencia; 25(1); 103-109","Universidad y ciencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-29792009000100009&lang=pt" 
"S1850-37482009000200013-arg","La salud es una decisión política","Iglesias, Ricardo","Revista argentina de cardiología; 77(2); 141-142","Revista argentina de cardiología","Espanhol","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482009000200013&lang=pt" 
"S1850-37482009000200014-arg","Las palabras de la medicina clínica","Tajer, Carlos D.","Revista argentina de cardiología; 77(2); 143-150","Revista argentina de cardiología","Espanhol","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482009000200014&lang=pt" 
