"S0034-70942015000500414-scl","Anaesthesia for infant with Jarcho Levin syndrome: case report","Geze, Sukran, Arslan, Ufuk, Tusat, Mustafa","Revista Brasileira de Anestesiologia; 65(5); 414-416","Revista Brasileira de Anestesiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942015000500414&lang=pt" 
"S1517-86922015000500395-scl","Protocolo de samba brasileiro para reabilitação cardíaca","Braga, Helena de Oliveira, Gonzáles, Ana Inês, Sties, Sabrina Weiss, Carvalho, Gabriela Maria Dutra de, Netto, Almir Schmitt, Campos, Oswaldo Augusto, Lima, Daiane Pereira, Carvalho, Tales de","Revista Brasileira de Medicina do Esporte; 21(5); 395-399","Revista Brasileira de Medicina do Esporte","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922015000500395&lang=pt" 
"S1517-86922015000500390-scl","Água de coco em pó como suplemento hidroeletrolítico e energético para atletas","Pinto, Antônio Carlos Lopes, Vieira, Mauro Regis, Lima, Danilo Lopes Ferreira, Alves, Francisco de Assis Francelino, Santos, Ricardo Lima dos","Revista Brasileira de Medicina do Esporte; 21(5); 390-394","Revista Brasileira de Medicina do Esporte","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922015000500390&lang=pt" 
"S1517-86922015000500403-scl","Endurance training induces structural and morphoquantitative changes in rat vagus nerve","Pianca, Eduardo, Krause Neto, Walter, Pithon-Curi, Tania Christina, Gama, Eliane Florencio, Sabbag, Alexandre, Souza, Romeu Rodrigues de","Revista Brasileira de Medicina do Esporte; 21(5); 403-406","Revista Brasileira de Medicina do Esporte","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922015000500403&lang=pt" 
"S0718-88702015000200002-chl","Financial risk of Uruguayan Households","Borraz, Fernando, González Pampillón, Nicolás","Revista de análisis económico; 30(2); 19-43","Revista de análisis económico","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-88702015000200002&lang=pt" 
"S0718-88702015000200003-chl","The importance of financial institutions for the development of the Brazilian Amazon: An application of the social accounting matrix","Cutrim Carvalho, André, Ferreira Carvalho, David","Revista de análisis económico; 30(2); 45-78","Revista de análisis económico","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-88702015000200003&lang=pt" 
"S0718-88702015000200004-chl","Efecto directo e indirecto de la dispersión de las emisiones industriales sobre la regulación ambiental","Rioseco Vallejos, Gabriel, Mardones Poblete, Cristian, Jiménez del Río, Jorge","Revista de análisis económico; 30(2); 79-96","Revista de análisis económico","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-88702015000200004&lang=pt" 
"S0718-88702015000200001-chl","The yield curve in information under unconventional monetary policies","Ceballos, Luis, Romero, Damián","Revista de análisis económico; 30(2); 3-18","Revista de análisis económico","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-88702015000200001&lang=pt" 
"S0066-782X2015002300381-scl","Sex-Specific Equations to Estimate Maximum Oxygen Uptake in Cycle Ergometry","Silva, Christina G. de Souza e, Araújo, Claudio Gil S.","Arquivos Brasileiros de Cardiologia; 105(4); 381-389","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002300381&lang=pt" 
"S0365-05962015000500671-scl","Patch test results in children and adolescents. Study from the Santa Casa de Belo Horizonte Dermatology Clinic, Brazil, from 2003 to 2010","Rodrigues, Dulcilea Ferraz, Goulart, Eugênio Marcos Andrade","Anais Brasileiros de Dermatologia; 90(5); 671-683","Anais Brasileiros de Dermatologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962015000500671&lang=pt" 
"S0365-05962015000500766-scl","Do steroid hormones have an important role on cutaneous lupus physiopathology?","Brasileiro, Ana, Campos, Sara, Fidalgo, Ana","Anais Brasileiros de Dermatologia; 90(5); 766-768","Anais Brasileiros de Dermatologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962015000500766&lang=pt" 
"S0365-05962015000500759-scl","Syndrome in question","Pousa, Catharina Maria Freire de Lucena, Lavorato, Fernanda Guedes, Rehfeldt, Fernanda Valente, Mann, Danielle, Alves, Maria de Fátima Gonçalves Scotelaro","Anais Brasileiros de Dermatologia; 90(5); 759-761","Anais Brasileiros de Dermatologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962015000500759&lang=pt" 
"S0365-05962015000500753-scl","Scanning electron microscopy of superficial white onychomycosis","Almeida Jr., Hiram Larangeira de, Boabaid, Roberta Oliveira, Timm, Vitor, Silva, Ricardo Marques e, Castro, Luis Antonio Suita de","Anais Brasileiros de Dermatologia; 90(5); 753-755","Anais Brasileiros de Dermatologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962015000500753&lang=pt" 
"S0365-05962015000500769-scl","Bier spots and unilateral nevoid telangiectasia: more than just a coincidence","Pinho, André, Gouveia, Miguel, Oliveira, Hugo, Vieira, Ricardo","Anais Brasileiros de Dermatologia; 90(5); 769-770","Anais Brasileiros de Dermatologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962015000500769&lang=pt" 
"S0365-05962015000500738-scl","Hypopigmented macules of the limbs in two sisters: report on familial Bier spots","Stinco, Giuseppe, Errichetti, Enzo, Patrone, Pasquale","Anais Brasileiros de Dermatologia; 90(5); 738-739","Anais Brasileiros de Dermatologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962015000500738&lang=pt" 
"S0066-782X2015002300390-scl","A Novel Algorithm to Quantify Coronary Remodeling Using Inferred Normal Dimensions","Falcão, Breno A. A., Falcão, João Luiz A. A., Morais, Gustavo R., Silva, Rafael C., Lopes, Augusto C., Soares, Paulo R., Mariani Jr, José, Kalil-Filho, Roberto, Edelman, Elazer R., Lemos, Pedro A.","Arquivos Brasileiros de Cardiologia; 105(4); 390-398","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002300390&lang=pt" 
"S0365-05962015000500610-scl","Coccidioidomycosis and the skin: a comprehensive review","Garcia Garcia, Sandra Cecilia, Salas Alanis, Julio Cesar, Flores, Minerva Gomez, Gonzalez Gonzalez, Sergio Eduardo, Vera Cabrera, Lucio, Ocampo Candiani, Jorge","Anais Brasileiros de Dermatologia; 90(5); 610-619","Anais Brasileiros de Dermatologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962015000500610&lang=pt" 
"S0365-05962015000500707-scl","Radiofrequency for the treatment of skin laxity: mith or truth","Araújo, Angélica Rodrigues de, Soares, Viviane Pinheiro Campos, Silva, Fernanda Souza da, Moreira, Tatiane da Silva","Anais Brasileiros de Dermatologia; 90(5); 707-721","Anais Brasileiros de Dermatologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962015000500707&lang=pt" 
"S0365-05962015000500687-scl","Cutaneous primary B-cell lymphomas: from diagnosis to treatment","Lima, Margarida","Anais Brasileiros de Dermatologia; 90(5); 687-706","Anais Brasileiros de Dermatologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962015000500687&lang=pt" 
"S1413-86702015000500553-scl","Infectious mononucleosis skin rash without previous antibiotic use","Koufakis, Theocharis, Gabranis, Ioannis","Brazilian Journal of Infectious Diseases; 19(5); 553-553","Brazilian Journal of Infectious Diseases","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702015000500553&lang=pt" 
"S1413-86702015000500466-scl","Molecular epidemiology of heteroresistant vancomycin-intermediate Staphylococcus aureus in Brazil","Silveira, Alessandro Conrado de Oliveira, Cunha, Gabriela Rosa da, Caierão, Juliana, Cordova, Caio Mauricio Mendes de, d&#039;Azevedo, Pedro Alves","Brazilian Journal of Infectious Diseases; 19(5); 466-472","Brazilian Journal of Infectious Diseases","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702015000500466&lang=pt" 
"S0036-36342015000500020-spa","Peste y Cólera","Gómez Dantés, Héctor","Salud Pública de México; 57(5); 480-481","Salud Pública de México","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342015000500020&lang=pt" 
"S1415-65552015000900001-scl","Editorial","Kimura, Herbert","Revista de Administração Contemporânea; 19(spe3); 1-3","Revista de Administração Contemporânea","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552015000900001&lang=pt" 
"S0100-39842015000500335-scl","Femoral artery injury during aneurysm coiling","Aguiar-Dias, Daniel, Castro-Afonso, Luis Henrique, Abud, Daniel Giansante","Radiologia Brasileira; 48(5); 335-336","Radiologia Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842015000500335&lang=pt" 
"S0100-39842015000500333-scl","Pulmonary artery sarcoma mimicking chronic pulmonary thromboembolism","Batista, Marianna Nunes, Barreto, Miriam Menna, Cavaguti, Renata Fukamati, Zanetti, Gláucia, Marchiori, Edson","Radiologia Brasileira; 48(5); 333-334","Radiologia Brasileira","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842015000500333&lang=pt" 
"S0100-39842015000500330-scl","Spontaneous rupture of ovarian cystadenocarcinoma: pre- and post-rupture computed tomography evaluation","Salvadori, Priscila Silveira, Bomfim, Lucas Novais, von Atzingen, Augusto Castelli, D&#039;Ippolito, Giuseppe","Radiologia Brasileira; 48(5); 330-332","Radiologia Brasileira","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842015000500330&lang=pt" 
"S0036-36342015000500019-spa","Noticias de salud ambiental ehp-spm","Schmidt, Charles W.","Salud Pública de México; 57(5); 470-479","Salud Pública de México","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342015000500019&lang=pt" 
"S0036-36342015000500013-spa","Evaluación de un panel reducido de cepas de leptospiras para el diagnóstico en humanos por microaglutinación (MAT)","Jacob, Paulina, Schmeling, María F, Chiani, Yosena T, Landolt, Noelia Y, Scialfa, Exequiel, Fusco, Silvia, Vanasco, Bibiana","Salud Pública de México; 57(5); 419-425","Salud Pública de México","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342015000500013&lang=pt" 
"S0036-36342015000500014-spa","Impacto de la utilización de la red propia de una aseguradora privada sobre los costos de atención ambulatoria","Zuluaga-Ramírez, Mónica Márcela, Macedo-Ivanauskas, Terry, Fagundes-Ferreira, Fernando, Rodrigues-Neto, Camilo","Salud Pública de México; 57(5); 426-432","Salud Pública de México","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342015000500014&lang=pt" 
"S0036-36342015000500015-spa","La nueva reforma a la salud en Colombia: el derecho, el aseguramiento y el sistema de salud","Bernal, Oscar, Barbosa, Samuel","Salud Pública de México; 57(5); 433-440","Salud Pública de México","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342015000500015&lang=pt" 
"S1413-86702015000500498-scl","The carriage of the serine-aspartate repeat protein-encodingsdr genes among Staphylococcus aureuslineages","Liu, Huanle, Lv, Jingnan, Qi, Xiuqin, Ding, Yu, Li, Dan, Hu, Longhua, Wang, Liangxing, Yu, Fangyou","Brazilian Journal of Infectious Diseases; 19(5); 498-502","Brazilian Journal of Infectious Diseases","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702015000500498&lang=pt" 
"S1413-86702015000500543-scl","Polyclonal outbreak of bacteremia caused by Burkholderia cepacia complex and the presumptive role of ultrasound gel","Nannini, Esteban C., Ponessa, Adriana, Muratori, Rosa, Marchiaro, Patricia, Ballerini, Viviana, Flynn, Luis, Limansky, Adriana S.","Brazilian Journal of Infectious Diseases; 19(5); 543-545","Brazilian Journal of Infectious Diseases","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702015000500543&lang=pt" 
"S1413-86702015000500549-scl","Rare severe mycotic infections in children receiving empirical caspofungin treatment for febrile neutropenia","Karapinar, Deniz Yilmaz, Karadas, Nihal, Sivis, Zühal Önder, Yazici, Pinar, Duyu, Muhterem, Metin, Dilek, Karapinar, Bülent, Aydinok, Yeşim","Brazilian Journal of Infectious Diseases; 19(5); 549-552","Brazilian Journal of Infectious Diseases","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702015000500549&lang=pt" 
"S0100-39842015000500287-scl","Sonographic diagnosis of carpal tunnel syndrome: a study in 200 hospital workers","Castro, Adham do Amaral e, Skare, Thelma Larocca, Nassif, Paulo Afonso Nunes, Sakuma, Alexandre Kaue, Barros, Wagner Haese","Radiologia Brasileira; 48(5); 287-291","Radiologia Brasileira","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842015000500287&lang=pt" 
"S0100-39842015000500003-scl","Diagnosis of pulmonary alveolar microlithiasis","Santos, Marcel Koenigkam","Radiologia Brasileira; 48(5); IX-X","Radiologia Brasileira","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842015000500003&lang=pt" 
"S1413-86702015000500533-scl","Hepatitis B virus reactivation after treatment for hepatitis C in hemodialysis patients with HBV/HCV coinfection","Wahle, Raul Carlos, Perez, Renata Mello, Pereira, Patrícia Fucuta, Oliveira, Elze Maria Gomes, Emori, Christini Takemi, Uehara, Silvia Naomi de Oliveira, Silva, Ivonete Sandra de Souza, Silva, Antônio Eduardo Benedito, Ferraz, Maria Lucia Gomes","Brazilian Journal of Infectious Diseases; 19(5); 533-537","Brazilian Journal of Infectious Diseases","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702015000500533&lang=pt" 
"S1413-86702015000500538-scl","Effectiveness of the prevention of mother-to-child HIV transmission in Bahia, Brazil","Patricio, Fátima Rejane Lemos, Rutherford, George Williams, Barreto, José Henrique Silva, Rodamilans, Cynthia, Badaró, Roberto","Brazilian Journal of Infectious Diseases; 19(5); 538-542","Brazilian Journal of Infectious Diseases","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702015000500538&lang=pt" 
"S0036-36342015000500007-spa","México continúa justificando con evidencia las intervenciones en nutrición","Dary, Omar","Salud Pública de México; 57(5); 368-371","Salud Pública de México","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342015000500007&lang=pt" 
"S1413-86702015000500525-scl","Hepatitis B virus genotyping in chronic hepatitis B patients in southwestern Saudi Arabia","Asaad, Ahmed Morad, Al-Ayed, Mohamed Saeed Zayed, Aleraky, Mohamed, Qureshi, Mohamed Ansar","Brazilian Journal of Infectious Diseases; 19(5); 525-528","Brazilian Journal of Infectious Diseases","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702015000500525&lang=pt" 
"S1413-86702015000500529-scl","Use of new antiretroviral drugs and classes in Bahia, Brazil: a real life experience on salvage therapy of AIDS patients","Brites, Carlos, Nóbrega, Isabella, Netto, Eduardo Martins","Brazilian Journal of Infectious Diseases; 19(5); 529-532","Brazilian Journal of Infectious Diseases","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702015000500529&lang=pt" 
"S0036-36342015000500018-spa","Dr. Carlos J. Finlay (1833-1915): a 100 años de su muerte","Gómez Dantés, Héctor","Salud Pública de México; 57(5); 468-469","Salud Pública de México","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342015000500018&lang=pt" 
"S0066-782X2015002300371-scl","Mortality from Cardiovascular Diseases in the Elderly: Comparative Analysis of Two Five-year Periods","Piuvezam, Grasiela, Medeiros, Wilton Rodrigues, Costa, Andressa Vellasco, Emerenciano, Felipe Fonseca, Santos, Renata Cristina, Seabra, Danilo Silveira","Arquivos Brasileiros de Cardiologia; 105(4); 371-380","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002300371&lang=pt" 
"S0365-05962015000500638-scl","Study of the histopathological types of cutaneous melanoma in Palmas-TO from 2001 to 2011","Costa, Nilo Fernandes da, Fernandes, Nurimar Conceição, Borges, Myrlena Regina Machado Mescouto","Anais Brasileiros de Dermatologia; 90(5); 638-645","Anais Brasileiros de Dermatologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962015000500638&lang=pt" 
"S0066-782X2015002300345-scl","The Benefits of Prone SPECT Myocardial Perfusion Imaging in Reducing Both Artifact Defects and Patient Radiation Exposure","Stathaki, Maria, Koukouraki, Sophia, Papadaki, Emmanouela, Tsaroucha, Angeliki, Karkavitsas, Nikolaos","Arquivos Brasileiros de Cardiologia; 105(4); 345-352","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002300345&lang=pt" 
"S0066-782X2015002300353-scl","Palliative Senning in the Treatment of Congenital Heart Disease with Severe Pulmonary Hypertension","Penha, Juliano Gomes da, Zorzanelli, Leina, Barbosa-Lopes, Antonio Augusto, Atik, Edimar, Miana, Leonardo Augusto, Tanamati, Carla, Caneo, Luiz Fernando, Miura, Nana, Aiello, Vera Demarchi, Jatene, Marcelo Biscegli","Arquivos Brasileiros de Cardiologia; 105(4); 353-361","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002300353&lang=pt" 
"S0034-75902015000500486-scl","IMPLEMENTATION OF GREEN IT IN ORGANIZATIONS: A STRUCTURATIONAL VIEW","DOLCI, DÉCIO BITTENCOURT, LUNARDI, GUILHERME LERCH, SALLES, ANA CAROLINA, ALVES, ANA PAULA FERREIRA","Revista de Administração de Empresas; 55(5); 486-497","Revista de Administração de Empresas","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902015000500486&lang=pt" 
"S0034-75902015000500498-scl","IMPACTO DA DISTÂNCIA SOCIAL NAS TRANSGRESSÕES ENTRE EMPRESAS E CONSUMIDORES","MANTOVANI, DANIELLE, KORELO, JOSÉ CARLOS, VIAPIANA, LARISSA, PRADO, PAULO HENRIQUE MÜLLER","Revista de Administração de Empresas; 55(5); 498-510","Revista de Administração de Empresas","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902015000500498&lang=pt" 
"S0034-75902015000500511-scl","GESTÃO DE RECURSOS DO EAD: COMO ADEQUAR AS TECNOLOGIAS AOS PERFIS DE ASSIMILAÇÃO","SANCHEZ, LUCIA HELENA APONI, SANCHEZ, OTÁVIO PRÓSPERO, ALBERTIN, ALBERTO LUIZ","Revista de Administração de Empresas; 55(5); 511-526","Revista de Administração de Empresas","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902015000500511&lang=pt" 
"S0034-75902015000500527-scl","REMONTANDO A REDE DE ATORES NA IMPLANTAÇÃO DE UM SISTEMA DE INFORMAÇÃO EM SAÚDE","FORNAZIN, MARCELO, JOIA, LUIZ ANTONIO","Revista de Administração de Empresas; 55(5); 527-538","Revista de Administração de Empresas","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902015000500527&lang=pt" 
"S0034-75902015000500539-scl","DETERMINANTS OF THE SUCCESS OF GLOBAL AND LOCAL BRANDS IN LATIN AMERICA","Farías, Pablo","Revista de Administração de Empresas; 55(5); 539-550","Revista de Administração de Empresas","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902015000500539&lang=pt" 
"S0034-75902015000500551-scl","EVALUATING THE EFFICIENCY PROGRESS WITH TECHNOLOGY IN A SPANISH HOTEL CHAIN","González-Rodriguez, Maria del Rosario, Martín-Samper, Rosario, Giuliani, Antonio Carlos","Revista de Administração de Empresas; 55(5); 551-562","Revista de Administração de Empresas","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902015000500551&lang=pt" 
"S0034-75902015000500563-scl","MÉTODOS COLABORATIVOS NA GESTÃO DE CADEIAS DE SUPRIMENTOS: DESAFIOS DE IMPLEMENTAÇÃO","GOMES, LEONARDO DE CARVALHO, KLIEMANN NETO, FRANCISCO JOSÉ","Revista de Administração de Empresas; 55(5); 563-577","Revista de Administração de Empresas","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902015000500563&lang=pt" 
"S0034-75902015000500578-scl","PROPOSTA DE INVESTIGAÇÃO SOBRE O USO DE SOFTWARE NO SUPORTE À INOVAÇÃO EM SERVIÇOS","PINHEIRO, ALESSANDRO DE ORLANDO MAIA, TIGRE, PAULO BASTOS","Revista de Administração de Empresas; 55(5); 578-592","Revista de Administração de Empresas","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902015000500578&lang=pt" 
"S0034-75902015000500593-scl","CROSS-COUNTRY STUDY ON THE DETERMINANTS OF BANK FINANCIAL DISTRESS","ZHEN-JIA-LIU, ","Revista de Administração de Empresas; 55(5); 593-603","Revista de Administração de Empresas","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902015000500593&lang=pt" 
"S0034-737X2015000500438-scl","Estratégias de predição e efeitos de ambientes na avaliação de populações segregantes de feijão","Rocha, Gilmar Silvério da, Carneiro, José Eustáquio de Souza, Carneiro, Pedro Crescêncio Souza, Poersch, Nerison Luís, Lima, Marilene Santos de, Silva, Lelisângela Carvalho da","Revista Ceres; 62(5); 438-445","Revista Ceres","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2015000500438&lang=pt" 
"S0034-737X2015000500496-scl","Comparison of different methods for the determination of total organic carbon and humic substances in Brazilian soils","Fernandes, Raphael Bragança Alves, Carvalho Junior, Ildeu Afonso de, Ribeiro Junior, Emerson Silva, Mendonça, Eduardo de Sá","Revista Ceres; 62(5); 496-501","Revista Ceres","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2015000500496&lang=pt" 
"S0034-737X2015000500446-scl","Influence of foliar fertilization with manganese on germination, vigor and storage time of RR soybean seeds","Ignácio, Vanessa Leonardo, Nava, Ivair André, Malavasi, Marlene de Matos, Gris, Eloir Paulo","Revista Ceres; 62(5); 446-452","Revista Ceres","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2015000500446&lang=pt" 
"S0034-737X2015000500453-scl","Avaliação de genótipos de mandioca industriais em área de Cerrado do Noroeste de Minas Gerais","Vieira, Eduardo Alano, Fialho, Josefino de Freitas, Carvalho, Luiz Joaquim Castelo Branco, Malaquias, Juaci Vitoria, Fernandes, Francisco Duarte","Revista Ceres; 62(5); 453-459","Revista Ceres","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2015000500453&lang=pt" 
"S0034-737X2015000500460-scl","Crescimento de crambe na presença ou ausência de competição interespecífica","Concenço, Germani, Staut, Luiz Alberto, Correia, Igor Vinicius Talhari, Vieira, Luiz Carlos Yamamoto, Silva, César José da","Revista Ceres; 62(5); 460-468","Revista Ceres","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2015000500460&lang=pt" 
"S0034-737X2015000500469-scl","Efeito de bioestimulante no crescimento inicial e na produtividade de plantas de batata-doce","Rós, Amarílis Beraldo, Narita, Nobuyoshi, Araújo, Humberto Sampaio de","Revista Ceres; 62(5); 469-474","Revista Ceres","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2015000500469&lang=pt" 
"S0034-737X2015000500475-scl","Espaçamento e adubação nitrogenada afetando o desenvolvimento do arroz de terras altas sob plantio direto","Arf, Orivaldo, Rodrigues, Ricardo Antônio Ferreira, Nascente, Adriano Stephan, Lacerda, Mábio Chrisley","Revista Ceres; 62(5); 475-482","Revista Ceres","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2015000500475&lang=pt" 
"S0034-737X2015000500421-scl","Avaliação do efeito antibacteriano de extratos de folhas de batata-doce (Ipomoea batatas L. frente a bactérias de interesse em alimentos e correlação com os compostos fenólicos","José, António Elísio, Carvalho, Heloisa Helena Chaves, Wiest, José Maria","Revista Ceres; 62(5); 421-429","Revista Ceres","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2015000500421&lang=pt" 
"S0034-737X2015000500489-scl","Agronomic performance of common bean in straw mulch systems and topdressing nitrogen rates in no-tillage","Cunha, Tatiana Pagan Loeiro da, Mingotte, Fábio Luiz Checchio, Carmeis Filho, Antonio Carlos de Almeida Carmeis, Chiamolera, Fernando Marcelo, Lemos, Leandro Borges, Fornasieri Filho, Domingos","Revista Ceres; 62(5); 489-495","Revista Ceres","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2015000500489&lang=pt" 
"S1415-43662015001001005-scl","Residual effect of sewage sludge fertilization on sunflower yield and nutrition","Albuquerque, Hermann C. de, Junio, Geraldo R. Zuba, Sampaio, Regynaldo A., Fernandes, Luiz A., Prates, Fabiano B. S., Amaral Sobrinho, Nelson M. B. do","Revista Brasileira de Engenharia Agrícola e Ambiental; 19(10); 1005-1011","Revista Brasileira de Engenharia Agrícola e Ambiental","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662015001001005&lang=pt" 
"S1415-43662015001000953-scl","Qualidade física de um Latossolo Vermelho ácrico sob sistemas silviagrícolas","Stone, Luís F., Didonet, Agostinho D., Alcântara, Flávia, Ferreira, Enderson P. de B.","Revista Brasileira de Engenharia Agrícola e Ambiental; 19(10); 953-960","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662015001000953&lang=pt" 
"S1415-43662015001000946-scl","Trocas gasosas e fluorescência da clorofila em plantas de berinjela sob lâminas de irrigação","Silva, Flaviana G. da, Dutra, Wellison F., Dutra, Alexson F., Oliveira, Izaac M. de, Filgueiras, Luanna M. B., Melo, Alberto S. de","Revista Brasileira de Engenharia Agrícola e Ambiental; 19(10); 946-952","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662015001000946&lang=pt" 
"S1415-43662015001000973-scl","Physiological characterization of grapevine rootstocks grown in soil with increasing zinc doses","Zalamena, Jovani, Melo, George W., Santos, Henrique P., Silva, Leandro S. da, Fialho, Flavio B., Brunetto, Gustavo","Revista Brasileira de Engenharia Agrícola e Ambiental; 19(10); 973-980","Revista Brasileira de Engenharia Agrícola e Ambiental","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662015001000973&lang=pt" 
"S1415-43662015001000961-scl","Produtividade e qualidade do morangueiro sob dois ambientes e doses de biofertilizante","Dias, Chrislene N., Marinho, Albanise B., Arruda, Rafaela da S., Silva, Marcio J. P. e, Pereira, Ednângelo D., Fernandes, Carlos N. V.","Revista Brasileira de Engenharia Agrícola e Ambiental; 19(10); 961-966","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662015001000961&lang=pt" 
