"S0718-27242013000200004-chl","Building a Sustainable Competitive Advantage","Srivastava, Mukesh, Franklin, Andy, Martinette, Louis","Journal of technology management &amp; innovation; 8(2); 47-60","Journal of technology management &amp; innovation","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242013000200004&lang=pt" 
"S1692-25222013000100009-col","El proceso de representaciones sobre las FARC. 1964. Los inicios","Penagos Carreño, Julián","Anagramas -Rumbos y sentidos de la comunicación-; 11(22); 145-162","Anagramas -Rumbos y sentidos de la comunicación-","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-25222013000100009&lang=pt" 
"S1692-25222013000100008-col","Manuel Chaves Nogales, periodista","Pérez Álvarez, Álvaro","Anagramas -Rumbos y sentidos de la comunicación-; 11(22); 131-144","Anagramas -Rumbos y sentidos de la comunicación-","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-25222013000100008&lang=pt" 
"S1692-25222013000100007-col","The project Digital Medellín and how to examine the triad of ICT, practice, and learning through change processes with an ethnographic case study approach","Christer Olsson, Jan-Ove","Anagramas -Rumbos y sentidos de la comunicación-; 11(22); 113-130","Anagramas -Rumbos y sentidos de la comunicación-","Inglês","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-25222013000100007&lang=pt" 
"S1692-25222013000100006-col","La comunicación en las instituciones de carácter público: de lo institucional a lo participativo","Martínez Heredia, Katia, Téllez Balcázar, Sandra Lorena","Anagramas -Rumbos y sentidos de la comunicación-; 11(22); 93-112","Anagramas -Rumbos y sentidos de la comunicación-","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-25222013000100006&lang=pt" 
"S1692-25222013000100005-col","Análisis de la planeación estratégica de la comunicación en cuatro proyectos de intervención social en Montería","Malluk Marenco, Ana Lorena","Anagramas -Rumbos y sentidos de la comunicación-; 11(22); 79-92","Anagramas -Rumbos y sentidos de la comunicación-","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-25222013000100005&lang=pt" 
"S1692-25222013000100004-col","Estudio de la comunicación de lobby en el caso de la gripe A. Persuasión en la prensa escrita española","Perea Rodríguez, Antonia, Hellín Ortuño, Pedro A.","Anagramas -Rumbos y sentidos de la comunicación-; 11(22); 53-78","Anagramas -Rumbos y sentidos de la comunicación-","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-25222013000100004&lang=pt" 
"S1886-58872013000200008-esp","Las cosas por su nombre: ¿objeción de conciencia o desobediencia civil?","Navarro Casado, Silvia","Revista de Bioética y Derecho; (28); 91-101","Revista de Bioética y Derecho","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1886-58872013000200008&lang=pt" 
"S1886-58872013000200001-esp","Iniciativas OBD","","Revista de Bioética y Derecho; (28); 1-3","Revista de Bioética y Derecho","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1886-58872013000200001&lang=pt" 
"S1415-43662013000500001-scl","Interação entre salinidade e bioestimulante na cultura do feijão caupi","Oliveira, Francisco de A. de, Medeiros, José F. de, Oliveira, Mychelle K. T. de, Souza, Antônia A. T., Ferreira, José A., Souza, Mateus S.","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(5); 465-471","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013000500001&lang=pt" 
"S1415-43662013000500002-scl","Sistemas de manejo e atributos físico-hídricos de um Latossolo Vermelho cultivado com milho","Rossetti, Karina de V., Centurion, José F.","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(5); 472-479","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013000500002&lang=pt" 
"S1415-43662013000500003-scl","Changes in chemical attributes of a Fluvent cultivated with castor bean and irrigated with wastewater","Barreto, Aurelir N., Nascimento, Joab J. V. R. do, Medeiros, Everaldo P. de, Nóbrega, Janiny A. da, Bezerra, Jose R. C.","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(5); 480-486","Revista Brasileira de Engenharia Agrícola e Ambiental","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013000500003&lang=pt" 
"S1415-43662013000500004-scl","Pinhão-manso: crescimento sob condições diferenciadas de irrigação e de adubação no semiárido nordestino","Carvalho, Clayton M. de, Viana, Thales V. de A., Marinho, Albanise B., Lima Júnior, Luiz A. de, Valnir Júnior, Manoel","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(5); 487-496","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013000500004&lang=pt" 
"S1415-43662013000500005-scl","Características morfológicas e produtivas de feijão guandu anão cultivado em solo compactado","Farias, Lorraine do N., Bonfim-Silva, Edna M., Pietro-Souza, William, Vilarinho, Marcella K. C., Silva, Tonny J. A. da, Guimarães, Salomão L.","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(5); 497-503","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013000500005&lang=pt" 
"S1415-43662013000500006-scl","Efeito do lodo de esgoto e do nitrogênio nos fatores produtivos do girassol","Lobo, Thomaz F., Grassi Filho, Helio, Bull, Leonardo T., Kummer, Ana C. B.","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(5); 504-509","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013000500006&lang=pt" 
"S1415-43662013000500007-scl","Comparação de métodos de extração da solução do solo","Souza, Edivan R. de, Melo, Hidelblandi F. de, Almeida, Brivaldo G. de, Melo, Diego V. M. de","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(5); 510-517","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013000500007&lang=pt" 
"S1415-43662013000500008-scl","Água residuária de esgoto doméstico tratado na atividade microbiana do solo e crescimento da mamoneira","Simões, Karine da S., Peixoto, Maria de F. da S. P., Almeida, Ademir T., Ledo, Carlos A. da S., Peixoto, Clóvis P., Pereira, Francisco A. de C.","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(5); 518-523","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013000500008&lang=pt" 
"S1415-43662013000500009-scl","Morfologia e propriedades físicas de solo segundo sistemas de manejo em culturas anuais","Fuentes-Llanillo, Rafael, Guimarães, Maria de F., Tavares Filho, João","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(5); 524-530","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013000500009&lang=pt" 
"S1415-43662013000500011-scl","Sobrevivência e crescimento do pinhão-manso em função do método de aplicação e formulações de hidrogel","Dranski, João A. L., Pinto Junior, Artur S., Campagnolo, Marcelo A., Malavasi, Ubirajara C., Malavasi, Marlene M.","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(5); 537-542","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013000500011&lang=pt" 
"S1415-43662013000500012-scl","Atributos químicos do solo e lixiviação de compostos fenólicos após adição de resíduo sólido alcalino","Branco, Sabrina B., Silveira, Cristian B. da, Campos, Mari L., Gatiboni, Luciano C., Miquelluti, David J.","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(5); 543-550","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013000500012&lang=pt" 
"S1415-43662013000500013-scl","Características agronômicas e o estado nutricional de cultivares de girassol irrigado","Aquino, Leonardo A. de, Silva, Fred D. B. da, Berger, Paulo G.","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(5); 551-557","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013000500013&lang=pt" 
"S1415-43662013000500014-scl","Degradação do herbicida sulfentrazone em dois solos de Mato Grosso do Sul","Brum, Camila S., Franco, André A., Scorza Júnior, Rômulo P.","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(5); 558-564","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013000500014&lang=pt" 
"S1415-43662013000500015-scl","Desempenho e emissões de um motor-gerador ciclo diesel sob diferentes concentrações de biodiesel de soja","Reis, Elton F. dos, Cunha, João P. B., Mateus, Diego L. S., Delmond, Josué G., Couto, Ródney F.","Revista Brasileira de Engenharia Agrícola e Ambiental; 17(5); 565-571","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662013000500015&lang=pt" 
"S0102-86502013000500002-scl","Aqueous-ozone irrigation of bone monocortical wounds in hyperglycemic rats","Frascino, Alexandre Viana, Mantesso, Andrea, Corrêa, Luciana, Deboni, Maria Cristina Zindel","Acta Cirurgica Brasileira; 28(5); 327-333","Acta Cirurgica Brasileira","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502013000500002&lang=pt" 
"S0102-86502013000500004-scl","Study on nano-structured hydroxyapatite/zirconia stabilized yttria on healing of articular cartilage defect in rabbit","Sotoudeh, Amir, Jahanshahi, Amirali, Takhtfooladi, Mohammad Ashrafzadeh, Bazazan, Ali, Ganjali, Amin, Harati, Maryam Pourramezani","Acta Cirurgica Brasileira; 28(5); 340-345","Acta Cirurgica Brasileira","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502013000500004&lang=pt" 
"S0102-86502013000500005-scl","Bioassay-guided evaluation of wound healing effect of fatty acids-incorporated collagen-based films","Santos, Catharina Grace, Nascimento, Marismar Fernandes do, Oliveira, Clauberto Rodrigues de, Melo, Genecy Calado de, Cardoso, Juliana Cordeiro, Padilha, Francine Ferreira, Lima, Sonia Oliveira, Albuquerque-Júnior, Ricardo Luiz Cavalcanti de","Acta Cirurgica Brasileira; 28(5); 346-352","Acta Cirurgica Brasileira","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502013000500005&lang=pt" 
"S0102-86502013000500011-scl","Evaluation of breathing exercise in hormonal and immunological responses in patients undergoing abdominal surgery","Carneiro, Élida Mara, Ramos, Marisa de Carvalho, Terra, Guilherme Azevedo, Rodrigues Júnior, Virmondes, Matos, Délcio, Crema, Eduardo","Acta Cirurgica Brasileira; 28(5); 385-390","Acta Cirurgica Brasileira","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502013000500011&lang=pt" 
"S0102-86502013000500012-scl","Correlation of intraluminal esophageal pressure with the dynamic extension of tracheoesophageal voice in total laryngectomees","Reis, Nathália, Aguiar-Ricz, Lílian, Dantas, Roberto Oliveira, Ricz, Hilton Marcos Alves","Acta Cirurgica Brasileira; 28(5); 391-396","Acta Cirurgica Brasileira","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502013000500012&lang=pt" 
"S0102-86502013000500013-scl","Nitric oxide levels in cochlear fluids of guinea pig","Yonamine, Fernando Kaoru, Onishi, Ektor Tsuneo, Mouro, Margareth Gori, Higa, Elisa Mieko Suemitsu, Cruz, Oswaldo Laércio Mendonça","Acta Cirurgica Brasileira; 28(5); 397-402","Acta Cirurgica Brasileira","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502013000500013&lang=pt" 
"S0102-86502013000500010-scl","Age-related changes in the concentration of elastic fibers in different regions of the rabbit penis","Abidu-Figueiredo, Marcelo, Costa, Waldemar Silva, Chagas, Maurício Alves, Sampaio, Francisco José Barcellos, Cardoso, Luiz Eduardo de Macedo","Acta Cirurgica Brasileira; 28(5); 378-384","Acta Cirurgica Brasileira","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502013000500010&lang=pt" 
"S1413-81232013001300001-spa","Vigilância em Saúde: experiências e perspectivas","Minayo, Maria Cecília de Souza","Ciência &amp; Saúde Coletiva; 18(5); -","Ciência &amp; Saúde Coletiva","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232013001300001&lang=pt" 
"S1413-81232013001100017-spa","Problemas metodológicos en las investigaciones sobre VIH/SIDA en Bolivia","Ramírez Hita, Susana","Ciência &amp; Saúde Coletiva; 18(5); 1321-1329","Ciência &amp; Saúde Coletiva","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232013001100017&lang=pt" 
"S0102-311X2013000500004-scl","Saúde suplementar no Brasil: abordagens sobre a articulação público/privada na assistência à saúde","Sestelo, José Antonio de Freitas, Souza, Luis Eugenio Portela Fernandes de, Bahia, Lígia","Cadernos de Saúde Pública; 29(5); 851-866","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000500004&lang=pt" 
"S0102-311X2013000500006-scl","Disordered eating among Brazilian female college students","Alvarenga, Marle dos Santos, Lourenço, Bárbara Hatzlhoffer, Philippi, Sonia Tucunduva, Scagliusi, Fernanda Baeza","Cadernos de Saúde Pública; 29(5); 879-888","Cadernos de Saúde Pública","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000500006&lang=pt" 
"S0102-311X2013000500007-scl","Consumo de sustancias psicoactivas en dos regiones argentinas y su relación con indicadores de pobreza","Abeldaño, Roberto Ariel, Fernández, Alicia Ruth, Ventura, Carla Ap. Arena, Estario, Juan Carlos","Cadernos de Saúde Pública; 29(5); 899-908","Cadernos de Saúde Pública","Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000500007&lang=pt" 
"S0102-311X2013000500008-scl","Violência sexual: estudo descritivo sobre as vítimas e o atendimento em um serviço universitário de referência no Estado de São Paulo, Brasil","Facuri, Cláudia de Oliveira, Fernandes, Arlete Maria dos Santos, Oliveira, Karina Diniz, Andrade, Tiago dos Santos, Azevedo, Renata Cruz Soares de","Cadernos de Saúde Pública; 29(5); 889-898","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000500008&lang=pt" 
"S0102-311X2013000500015-scl","Experiencias de mujeres mexicanas migrantes indocumentadas en California, Estados Unidos, en su acceso a los servicios de salud sexual y reproductiva: estudio de caso","Deeb-Sossa, Natalia, Díaz Olavarrieta, Claudia, Juárez-Ramírez, Clara, García, Sandra G., Villalobos, Aremis","Cadernos de Saúde Pública; 29(5); 981-991","Cadernos de Saúde Pública","Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000500015&lang=pt" 
"S0102-311X2013000500019-scl","Concordância entre informações do Cartão da Gestante e do recordatório materno entre puérperas de uma cidade brasileira de médio porte","Zanchi, Mariza, Gonçalves, Carla Vitola, Cesar, Juraci A., Dumith, Samuel de Carvalho","Cadernos de Saúde Pública; 29(5); 1019-1028","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000500019&lang=pt" 
"S1413-81232013000500017-scl","Problemas metodológicos en las investigaciones sobre VIH/SIDA en Bolivia","Ramírez Hita, Susana","Ciência &amp; Saúde Coletiva; 18(5); 1321-1329","Ciência &amp; Saúde Coletiva","Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232013000500017&lang=pt" 
"S0102-311X2013000500018-scl","The gap between knowledge on HIV/AIDS and sexual behavior: a study of teenagers in Vespasiano, Minas Gerais State, Brazil","Moura, Luciana Ramos de, Lamounier, Joyce Romano, Guimarães, Patrícia Regina, Duarte, Júlia Mesquita, Beling, Maria Tereza Cordeiro, Pinto, Jorge Andrade, Goulart, Eugênio Marcos de Andrade, Grillo, Cristiane de Freitas Cunha","Cadernos de Saúde Pública; 29(5); 1008-1018","Cadernos de Saúde Pública","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000500018&lang=pt" 
"S0256-95742013000500001-sza","Screening - benefits or harms?","Farham, Bridget","SAMJ: South African Medical Journal; 103(5); 270-271","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500001&lang=pt" 
"S0256-95742013000500002-sza","","Seggie, Janet","SAMJ: South African Medical Journal; 103(5); 271-272","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500002&lang=pt" 
"S0256-95742013000500003-sza","Triage - keep it simple, swift, safe and scientific","Twomey, Michele, Tuffin, Heather, Wallis, Lee A","SAMJ: South African Medical Journal; 103(5); 273-273","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500003&lang=pt" 
"S0256-95742013000500004-sza","An adapted triage tool (ETAT) at Red Cross War Memorial Children&#039;s Hospital Medical Emergency Unit, Cape Town, South Africa: An evaluation","Westwood, Anthony, Buys, Heloise, Cheema, Baljit","SAMJ: South African Medical Journal; 103(5); 273-273","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500004&lang=pt" 
"S0256-95742013000500005-sza","Artesunate v. quinine for severe malaria","Naidoo, P, Saman, S","SAMJ: South African Medical Journal; 103(5); 274-274","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500005&lang=pt" 
"S0256-95742013000500006-sza","Asthma guidelines: Why aminophylline?","Wallis, Lee A, Stander, Melanie","SAMJ: South African Medical Journal; 103(5); 274-274","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500006&lang=pt" 
"S0256-95742013000500007-sza","Late termination of pregnancy: Maternal counselling and fetal rights","Larsen, J V, Govender, L, Moodley, J","SAMJ: South African Medical Journal; 103(5); 274-275","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500007&lang=pt" 
"S0256-95742013000500008-sza","Autism - mitigating a global epidemic","Bateman, Chris","SAMJ: South African Medical Journal; 103(5); 276-278","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500008&lang=pt" 
"S0256-95742013000500009-sza","Whistle blast on private healthcare&#039;s &#039;zero sum game&#039;","Bateman, Chris","SAMJ: South African Medical Journal; 103(5); 278-279","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500009&lang=pt" 
"S0256-95742013000500010-sza","&#039;Jack-knife&#039; scrum victim: 8 years on, no payout","Bateman, Chris","SAMJ: South African Medical Journal; 103(5); 279-281","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500010&lang=pt" 
"S0256-95742013000500011-sza","Karabus&#039; &#039;Argo moment&#039; a long time coming","Bateman, Chris","SAMJ: South African Medical Journal; 103(5); 281-282","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500011&lang=pt" 
"S0256-95742013000500012-sza","Is the mass circumcision drive in KwaZulu-Natal involving neonates and children less than 16 years of age legal? What should doctors do?","McQuoid-Mason, D J","SAMJ: South African Medical Journal; 103(5); 283-284","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500012&lang=pt" 
"S0256-95742013000500013-sza","Private theatre utilisation in South Africa: A case study","Hartmann, D, Sunjka, B","SAMJ: South African Medical Journal; 103(5); 285-287","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500013&lang=pt" 
"S0256-95742013000500014-sza","Toxicovigilance: Experience of the Tygerberg Poison Information Centre in context","Verdoorn, G H","SAMJ: South African Medical Journal; 103(5); 288-289","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500014&lang=pt" 
"S0256-95742013000500015-sza","Screening for chronic diseases in South Africa","Fryatt, R","SAMJ: South African Medical Journal; 103(5); 289-289","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500015&lang=pt" 
"S0256-95742013000500016-sza","Paradigm shift needed for cervical cancer: HPV infection is the real epidemic","Richter, K, Dreyer, G","SAMJ: South African Medical Journal; 103(5); 290-292","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500016&lang=pt" 
"S0256-95742013000500017-sza","Toxicovigilance I: A survey of acute poisonings in South Africa based on tygerberg poison information centre data","Veale, D J H, Wium, C A, Müller, G J","SAMJ: South African Medical Journal; 103(5); 293-297","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500017&lang=pt" 
"S0256-95742013000500018-sza","Toxicovigilance II: A survey of the spectrum of acute poisoning and current practices in the initial management of poisoning cases admitted to South African hospitals","Veale, D J H, Wium, C A, Müller, G J","SAMJ: South African Medical Journal; 103(5); 298-303","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500018&lang=pt" 
"S0256-95742013000500019-sza","Vital signs for children at triage: A multicentre validation of the revised South African Triage Scale (SATS) for children","Twomey, M, Cheema, B, Buys, H, Cohen, K, de Sà, A, Louw, P, Ismail, M, Finlayson, H, Cunningham, C, Westwood, A","SAMJ: South African Medical Journal; 103(5); 304-308","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500019&lang=pt" 
"S0256-95742013000500020-sza","Provincial screening rates for chronic diseases of lifestyle, cancers and HIV in a health-insured population","Adonis, L, An, R, Luiz, J, Mehrotra, A, Patel, D, Basu, D, Sturm, R","SAMJ: South African Medical Journal; 103(5); 309-312","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500020&lang=pt" 
"S0256-95742013000500021-sza","Age-specific prevalence of cervical human papillomavirus infection and cytological abnormalities in women in Gauteng Province, South Africa","Richter, K, Becker, P, Horton, A, Dreyer, G","SAMJ: South African Medical Journal; 103(5); 313-317","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500021&lang=pt" 
"S0256-95742013000500022-sza","High uptake of Gardasil vaccine among 9 - 12-year-old schoolgirls participating in an HPV vaccination demonstration project in KwaZulu-Natal, South Africa","Moodley, I, Tathiah, N, Mubaiwa, V, Denny, L","SAMJ: South African Medical Journal; 103(5); 313-317","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500022&lang=pt" 
"S0256-95742013000500023-sza","Risk of nevirapine-associated Stevens-Johnson syndrome among HIV-infected pregnant women: The Medunsa National Pharmacovigilance Centre, 2007 - 2012","Dube, N, Adewusi, E, Summers, R","SAMJ: South African Medical Journal; 103(5); 318-321","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500023&lang=pt" 
"S0256-95742013000500024-sza","Bone marrow morphological features and diagnostic value in paediatric disseminated tuberculosis in the setting of increased HIV prevalence","Grewal, R, Abayomi, E A","SAMJ: South African Medical Journal; 103(5); 322-325","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500024&lang=pt" 
"S0256-95742013000500025-sza","Hepatitis B virus in HIV-infected patients in northeastern South Africa: Prevalence, exposure, protection and response to HAART","Ayuk, J, Mphahlele, J, Bessong, P","SAMJ: South African Medical Journal; 103(5); 330-333","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500025&lang=pt" 
"S0256-95742013000500026-sza","South African guideline for the management of chronic hepatitis B: 2013","Spearman, C W N, Sonderup, M W, Botha, J F, van der Merwe, S W, Song, E, Kassianides, C, Newton, K A, Hairwadzi, H N","SAMJ: South African Medical Journal; 103(5); 335-349","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000500026&lang=pt" 
"S0102-86502013000500001-scl","Experimental diabetes exacerbates skin transplant rejection in rats","Reis, Flávio Pola dos, Sementilli, Angelo, Gagliardi, Antonio Ricardo de Toledo","Acta Cirurgica Brasileira; 28(5); 323-326","Acta Cirurgica Brasileira","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502013000500001&lang=pt" 
"S0102-86502013000500003-scl","Effects of carbon dioxide therapy on the healing of acute skin wounds induced on the back of rats","Penhavel, Maria Vitória Carmo, Nascimento, Victor Henrique Tavares, Durães, Eliana Ferreira Ribeiro, Carneiro, Fabiana Pirani, Sousa, João Batista de","Acta Cirurgica Brasileira; 28(5); 334-339","Acta Cirurgica Brasileira","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502013000500003&lang=pt" 
"S0102-86502013000500006-scl","In vitro evaluation of three different biomaterials as scaffolds for canine mesenchymal stem cells","Pereira-Junior, Oduvaldo Câmara Marques, Rahal, Sheila Canevese, Lima-Neto, João Ferreira, Landim-Alvarenga, Fernanda da Cruz, Monteiro, Frederico Ozanan Barros","Acta Cirurgica Brasileira; 28(5); 353-360","Acta Cirurgica Brasileira","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502013000500006&lang=pt" 
"S0102-86502013000500007-scl","Biochemical study of the effects of cilostazol in rats subjected to acute ischemia and reperfusion of hind limbs","Souza Júnior, Sylvio Sebastião de, Moreira Neto, Antonio Augusto, Schmidt Júnior, Aurelino Fernandes, Lemos, José Benedito Dias, Rodrigues, Olavo Ribeiro","Acta Cirurgica Brasileira; 28(5); 361-366","Acta Cirurgica Brasileira","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502013000500007&lang=pt" 
"S0102-86502013000500014-scl","Educational and research activity of the Department of Operative Techniques and Surgical Research, Institute of Surgery at the Medical and Health Science Center, University of Debrecen in Hungary","Nemeth, Norbert, Furka, Istvan, Miko, Iren","Acta Cirurgica Brasileira; 28(5); 403-406","Acta Cirurgica Brasileira","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502013000500014&lang=pt" 
