"S1692-88572014000100009-col","Mimesis en Platón y Adorno","Escobar Moncada, Jairo","Eidos; (20); 173-220","Eidos","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-88572014000100009&lang=pt" 
"S0256-95742014000100012-sza","Charting a path along the continuum of PMTCT of HIV-1, to elimination, and finally to eradication","Ramkissoon, A, Coovadia, H","SAMJ: South African Medical Journal; 104(1); 18-20","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100012&lang=pt" 
"S0256-95742014000100011-sza","Adult circumcision in the prevention of HIV/AIDS","Goldstuck, Norman D","SAMJ: South African Medical Journal; 104(1); 17-17","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100011&lang=pt" 
"S0256-95742014000100010-sza","Traditional male circumcision: Balancing cultural rights and the prevention of serious, avoidable harm","Behrens, K G","SAMJ: South African Medical Journal; 104(1); 15-16","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100010&lang=pt" 
"S0021-75572014000100092-scl","Lethality by pneumonia and factors associated to death","Ferreira, Sidnei, Sant&#039;Anna, Clemax C., March, Maria de Fatima B.P., Santos, Marilene Augusta R.C., Cunha, Antonio Jose Ledo A.","Jornal de Pediatria; 90(1); 92-97","Jornal de Pediatria","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572014000100092&lang=pt" 
"S0021-75572014000100001-scl","Extrauterine growth restriction: is it preventable?","Ehrenkranz, Richard A.","Jornal de Pediatria; 90(1); 01-03","Jornal de Pediatria","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572014000100001&lang=pt" 
"S0021-75572014000100007-scl","Does breastfeeding influence the risk of developing diabetes mellitus in children? A review of current evidence","Pereira, Patricia Feliciano, Alfenas, Rita de Cassia G., Araujo, Raquel Maria A.","Jornal de Pediatria; 90(1); 7-15","Jornal de Pediatria","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572014000100007&lang=pt" 
"S0021-75572014000100042-scl","Clinical and epidemiological aspects related to the detection of adenovirus or respiratory syncytial virus in infants hospitalized for acute lower respiratory tract infection","Ferone, Eduardo A., Berezin, Eitan N., Durigon, Giuliana S., Finelli, Cristiane, Felicio, Maria C.C., Storni, Juliana G., Durigon, Edison L., Oliveira, Danielle B. L. de","Jornal de Pediatria; 90(1); 42-49","Jornal de Pediatria","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572014000100042&lang=pt" 
"S0021-75572014000100035-scl","Physical activity in adolescents: analysis of the social influence of parents and friends","Cheng, Luanna Alexandra, Mendonca, Gerfeson, Farias Junior, Jose Cazuza de","Jornal de Pediatria; 90(1); 35-41","Jornal de Pediatria","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572014000100035&lang=pt" 
"S0021-75572014000100078-scl","Portuguese Children&#039;s Sleep Habits Questionnaire -validation and cross-cultural comparison","Silva, Filipe Gloria, Silva, Claudia Rocha, Braga, Ligia Barbosa, Serrao Neto, Ana","Jornal de Pediatria; 90(1); 78-84","Jornal de Pediatria","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572014000100078&lang=pt" 
"S1516-35982014000100002-scl","Effects of Lactobacillus buchneri on the nutritive value of sugarcane silage for finishing beef bulls","Schmidt, Patrick, Nussio, Luiz Gustavo, Queiroz, Oscar Cézar Müller, Santos, Mateus Castilho, Zopollatto, Maity, Toledo Filho, Sérgio Gil de, Daniel, João Luiz Pratti","Revista Brasileira de Zootecnia; 43(1); 8-13","Revista Brasileira de Zootecnia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982014000100002&lang=pt" 
"S1516-35982014000100003-scl","Intake and digestibility of sorghum (Sorghum bicolor, L. Moench) silages with different tannin contents in sheep","Teixeira, Alex de Matos, Ribeiro Junior, Gabriel de Oliveira, Velasco, Frederico Osório, Faria Júnior, Wilson Gonçalves de, Rodriguez, Norberto Mario, Santos Rodrigues, José Avelino, McAllister, Tim, Gonçalves, Lúcio Carlos","Revista Brasileira de Zootecnia; 43(1); 14-19","Revista Brasileira de Zootecnia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982014000100003&lang=pt" 
"S1516-35982014000100004-scl","Effects of supplementation of calcium salts of polyunsaturated fatty acids on serum concentrations of progesterone and insulin of pregnant dairy cows","Moriel, Philipe, Cappellozza, Bruno Ieda, Ferraretto, Luiz Felipe, Aboin, Augusto Cossolino, Vieira, Fernanda Victor Rodrigues, Rodrigues, Ricardo de Oliveira, Cooke, Reinaldo Fernandes, Vasconcelos, José Luiz Moraes","Revista Brasileira de Zootecnia; 43(1); 20-26","Revista Brasileira de Zootecnia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982014000100004&lang=pt" 
"S1516-35982014000100007-scl","Hormonal changes in female buffaloes under shading in tropical climate of Eastern Amazon, Brazil","Silva, Jamile Andréa Rodrigues da, Araújo, Airton Alencar de, Lourenço Júnior, José de Brito, Santos, Núbia de Fátima Alves dos, Viana, Rinaldo Batista, Garcia, Alexandre Rossetto, Rondina, Davide, Grise, Márcia Mascarenhas","Revista Brasileira de Zootecnia; 43(1); 44-48","Revista Brasileira de Zootecnia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982014000100007&lang=pt" 
"S0250-71612014000100001-chl","Ciudades, barrios y gobernanza multiescalar en la Europa urbana","Moulaert, Frank, Parra, Constanza, Swyngedouw, Erik","EURE (Santiago); 40(119); 5-24","EURE (Santiago)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612014000100001&lang=pt" 
"S0250-71612014000100007-chl","La ciudad y sus partes: una historia de la institucionalidad local en la Ciudad de Buenos Aires","Landau, Matías","EURE (Santiago); 40(119); 151-171","EURE (Santiago)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612014000100007&lang=pt" 
"S0250-71612014000100005-chl","A cidade e a construção sociopolítica do planejamento urbano-tecnológico","Firmino, Rodrigo, Frey, Klaus","EURE (Santiago); 40(119); 99-118","EURE (Santiago)","Português","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612014000100005&lang=pt" 
"S0250-71612014000100014-chl","EL RÍO EN LA CIUDAD DEL PLAN","Ortega, Andrea","EURE (Santiago); 40(119); 293-297","EURE (Santiago)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612014000100014&lang=pt" 
"S0250-71612014000100013-chl","","Mora, Rodrigo","EURE (Santiago); 40(119); 289-292","EURE (Santiago)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612014000100013&lang=pt" 
"S0250-71612014000100009-chl","Niñas y Niños de Rosario y Montevideo: la voz de una nueva ciudadanía","Corvera, Nicolás","EURE (Santiago); 40(119); 193-216","EURE (Santiago)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612014000100009&lang=pt" 
"S0250-71612014000100010-chl","La transición al pos-productivismo: parques patrimoniales, parques culturales y ordenación territorial","Alonso, Pablo","EURE (Santiago); 40(119); 217-238","EURE (Santiago)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612014000100010&lang=pt" 
"S0250-71612014000100011-chl","El movimiento de pobladores chilenos y la población La Victoria: ejemplaridad, movimientos sociales y el derecho a la ciudad","Cortés, Alexis","EURE (Santiago); 40(119); 239-260","EURE (Santiago)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612014000100011&lang=pt" 
"S0250-71612014000100008-chl","La conversión social de Santa Mónica en una ciudad sustentable","Ibarra, Guillermo, Moreno, Adriana","EURE (Santiago); 40(119); 173-192","EURE (Santiago)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612014000100008&lang=pt" 
"S0250-71612014000100006-chl","Valoración de la vulnerabilidad integral en las áreas residenciales de Madrid","Temes, Rafael R","EURE (Santiago); 40(119); 119-149","EURE (Santiago)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612014000100006&lang=pt" 
"S0250-71612014000100004-chl","O princípio de coesão territorial enquanto novo paradigma de desenvolvimento na formulação de políticas públicas: (re)construindo ideias dominantes","Santinha, Gonçalo","EURE (Santiago); 40(119); 75-97","EURE (Santiago)","Português","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612014000100004&lang=pt" 
"S0250-71612014000100003-chl","Conocimiento, innovación y estrategias públicas de desarrollo: análisis comparado de tres ciudades medias de Andalucía (España)","Caravaca, Inmaculada, González, Gema, García, Antonio, Fernández, Víctor, Mendoza, Aída","EURE (Santiago); 40(119); 49-74","EURE (Santiago)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612014000100003&lang=pt" 
"S0250-71612014000100012-chl","Movilidad residencial y redistribución de la población metropolitana: los casos de Madrid y Barcelona","Bayona-i-Carrasco, Jordi, Pujadas-i-Rúbies, Isabel","EURE (Santiago); 40(119); 261-287","EURE (Santiago)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612014000100012&lang=pt" 
"S0250-71612014000100002-chl","El estudio de la segregación residencial en Santiago de Chile: revisión crítica de algunos problemas metodológicos y conceptuales","Ruiz-Tagle, Javier, López M, Ernesto","EURE (Santiago); 40(119); 25-48","EURE (Santiago)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612014000100002&lang=pt" 
"S0034-71672014000100111-scl","Tecnologia no cuidado de enfermagem: uma análise a partir do marco conceitual da Enfermagem Fundamental","Silva, Rafael Celestino da, Ferreira, Márcia de Assunção","Revista Brasileira de Enfermagem; 67(1); 111-118","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000100111&lang=pt" 
"S0034-71672014000100085-scl","Prevalência e significância clínica de interações fármaco-nutrição enteral em Unidades de Terapia Intensiva","Reis, Adriano Max Moreira, Carvalho, Rhanna Emanuela Fontenele Lima de, Faria, Leila Marcia Pereira de, Oliveira, Regina Célia de, Zago, Karine Santana de Azevedo, Cavelagna, Milena Ferreira, Silva, Adriano Gomes, Neto, Manoel Luis, Cassiani, Silvia Helena de Bortoli","Revista Brasileira de Enfermagem; 67(1); 85-90","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000100085&lang=pt" 
"S0034-71672014000100043-scl","Resistência à insulina em adolescentes com e sem excesso de peso de município da Grande Florianópolis-SC","Sigwalt, Fabia Rosa, Silva, Rosane Carla Rosendo da","Revista Brasileira de Enfermagem; 67(1); 43-47","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000100043&lang=pt" 
"S0034-71672014000100048-scl","Conhecimentos e atitudes de adolescentes de uma escola pública sobre a transmissão sexual do HIV","Chaves, Ana Clara Patriota, Bezerra, Elys Oliveira, Pereira, Maria Lúcia Duarte, Wolfgang, Wagner","Revista Brasileira de Enfermagem; 67(1); 48-53","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000100048&lang=pt" 
"S0034-71672014000100127-scl","Contaminação microbiana de punhos de jalecos durante a assistência à saúde","Margarido, Carla Auxiliadora, Villas Boas, Tamires Monteiro, Mota, Valeria Siqueira, Silva, Cristiane Karina Malvezzi da, Poveda, Vanessa de Brito","Revista Brasileira de Enfermagem; 67(1); 127-132","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000100127&lang=pt" 
"S0034-71672014000100091-scl","Ações ecossistêmicas e gerontotecnológicas no cuidado de enfermagem complexo ao idoso estomizado","Barros, Edaiane Joana Lima, Santos, Silvana Sidney Costa, Gomes, Giovana Calcagno, Erdmann, Alacoque Lorenzini, Pelzer, Marlene Teda, Gautério, Daiane Porto","Revista Brasileira de Enfermagem; 67(1); 91-96","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000100091&lang=pt" 
"S0034-71672014000100054-scl","Dor crônica associada à AIDS: perspectiva de enfermeiros e médicos","Oliveira, Roberta Meneses, Silva, Lucilane Maria Sales da","Revista Brasileira de Enfermagem; 67(1); 54-61","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000100054&lang=pt" 
"S0034-71672014000100013-scl","Educação em saúde no ciclo gravídico-puerperal: sentidos atribuídos por puérperas","Guerreiro, Eryjosy Marculino, Rodrigues, Dafne Paiva, Queiroz, Ana Beatriz Azevedo, Ferreira, Márcia de Assunção","Revista Brasileira de Enfermagem; 67(1); 13-21","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000100013&lang=pt" 
"S0034-71672014000100062-scl","Aplicação do Processo de Enfermagem a usuário de crack fundamentado no modelo de Betty Neuman","Wandekoken, Kallen Dettmann, Siqueira, Marluce Miguel de","Revista Brasileira de Enfermagem; 67(1); 62-70","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000100062&lang=pt" 
"S0034-71672014000100028-scl","Crianças e adolescentes com câncer em cuidados paliativos: experiência de familiares","Sanches, Mariana Vendrami Parra, Nascimento, Lucila Castanheira, Lima, Regina Aparecida Garcia de","Revista Brasileira de Enfermagem; 67(1); 28-35","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000100028&lang=pt" 
"S0034-71672014000100141-scl","Des-interesse no ensino profissionalizante na produção do Seminário Nacional de Diretrizes para a Educação em Enfermagem","Vieira, Silvana Lima, Silva, Gilberto Tadeu Reis da, Fernandes, Josicelia Dumêt, Bião e Silva, Ana Cláudia de Azevêdo, Santana, Monique Santos, Santos, Thadeu Borges Souza","Revista Brasileira de Enfermagem; 67(1); 141-148","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000100141&lang=pt" 
"S0034-71672014000100078-scl","Biossegurança na perspectiva da equipe de enfermagem de Unidades de Tratamento Intensivo","Brand, Cátia Inácia, Fontana, Rosane Teresinha","Revista Brasileira de Enfermagem; 67(1); 78-84","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000100078&lang=pt" 
"S0034-71672014000100071-scl","Significados de apoio social de acordo com pessoas submetidas à revascularização do miocárdio: estudo etnográfico","Bin, Giovanna, Costa, Maria Cristina Silva, Vila, Vanessa da Silva Carvalho, Dantas, Rosana Aparecida Spadoti, Rossi, Lidia Aparecida","Revista Brasileira de Enfermagem; 67(1); 71-77","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000100071&lang=pt" 
"S0034-71672014000100036-scl","Itinerário percorrido pelas famílias de crianças internadas em um hospital escola","Oliveira, Kézia de, Veronez, Marly, Marques, Camilla Delavalentina Cavalini, Higarashi, Ieda Harumi, Marcon, Sonia Silva","Revista Brasileira de Enfermagem; 67(1); 36-42","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000100036&lang=pt" 
"S0034-71672014000100022-scl","Dificuldades no aleitamento materno e influência no desmame precoce","Rocci, Eliana, Fernandes, Rosa Aurea Quintella","Revista Brasileira de Enfermagem; 67(1); 22-27","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000100022&lang=pt" 
"S0034-71672014000100133-scl","Estágio curricular supervisionado: análise da experiência discente","Lima, Tiago Cristiano de, Paixão, Fábio Ricardo Consorti, Cândido, Elaine Cristina, Campos, Claudinei José Gomes, Ceolim, Maria Filomena","Revista Brasileira de Enfermagem; 67(1); 133-140","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000100133&lang=pt" 
"S0004-282X2014000100028-scl","Effects of botulinum toxin type A for spastic foot in post-stroke patients enrolled in a rehabilitation program","Pimentel, Leonardo Halley Carvalho, Alencar, Francisco José, Rodrigues, Leonardo Raphael Santos, Sousa, Francisca Cléa Florenço de, Teles, João Batista Mendes","Arquivos de Neuro-Psiquiatria; 72(1); 28-32","Arquivos de Neuro-Psiquiatria","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2014000100028&lang=pt" 
"S0004-282X2014000100033-scl","Low specificity and sensitivity of smell identification testing for the diagnosis of Parkinson?s disease","Rodríguez-Violante, Mayela, Gonzalez-Latapi, Paulina, Camacho-Ordoñez, Azyadeh, Martínez-Ramírez, Daniel, Morales-Briceño, Hugo, Cervantes-Arriaga, Amin","Arquivos de Neuro-Psiquiatria; 72(1); 33-37","Arquivos de Neuro-Psiquiatria","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2014000100033&lang=pt" 
"S0004-282X2014000100063-scl","Insomnia: psychological and neurobiological aspects and non-pharmacological treatments","Molen, Yara Fleury, Carvalho, Luciane Bizari Coin, Prado, Lucila Bizari Fernandes do, Prado, Gilmar Fernandes do","Arquivos de Neuro-Psiquiatria; 72(1); 63-71","Arquivos de Neuro-Psiquiatria","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2014000100063&lang=pt" 
"S0004-282X2014000100049-scl","A new expansive two-open-doors laminoplasty for multilevel cervical spondylotic myelopathy: technical report and follow-up results","Arantes Júnior, Aluizio Augusto, Silva Junior, Geraldo Alves da, Malheiros, José Augusto, Gonçalves, Fernando Flavio, Magaldi, Marcelo, Santiago, Erica, Nicolato, Arthur Adolfo, Gusmão, Sebastião Nataniel Silva","Arquivos de Neuro-Psiquiatria; 72(1); 49-54","Arquivos de Neuro-Psiquiatria","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2014000100049&lang=pt" 
"S0004-282X2014000100038-scl","A short neuropsychological evaluation of patients with primary Sjögren&#039;s syndrome","Rodrigues, Dóra-Neide, Hora, João Sergio Ignácio, Salgado, Maria Cecília Fonseca, Paes, Renata Alves, Vasconcelos, Claudia Cristina Ferreira, Landeira-Fernandez, J., Alvarenga, Regina Maria Papais","Arquivos de Neuro-Psiquiatria; 72(1); 38-43","Arquivos de Neuro-Psiquiatria","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2014000100038&lang=pt" 
"S0102-311X2014000100021-scl","Bias of using odds ratio estimates in multinomial logistic regressions to estimate relative risk or prevalence ratio and alternatives","Camey, Suzi Alves, Torman, Vanessa Bielefeldt Leotti, Hirakata, Vania Naomi, Cortes, Renan Xavier, Vigo, Alvaro","Cadernos de Saúde Pública; 30(1); 21-29","Cadernos de Saúde Pública","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000100021&lang=pt" 
"S0102-311X2014000100079-scl","Personal and behavioral factors associated with bicycling in adults from Curitiba, Paraná State, Brazil","Kienteka, Marilson, Reis, Rodrigo Siqueira, Rech, Cassiano Ricardo","Cadernos de Saúde Pública; 30(1); 79-87","Cadernos de Saúde Pública","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000100079&lang=pt" 
"S0102-311X2014000100044-scl","Padrões alimentares de crianças menores de cinco anos de idade residentes na capital e em municípios da Bahia, Brasil, 1996 e 1999/2000","Matos, Sheila Maria Alvim de, Barreto, Mauricio Lima, Rodrigues, Laura Cunha, Oliveira, Valterlinda A., Oliveira, Lucivalda P. M., D?Innocenzo, Silvana, Teles, Carlos Antonio Santos, Pereira, Sheila Regina dos Santos, Prado, Matildes da Silva, Assis, Ana Marlúcia Oliveira","Cadernos de Saúde Pública; 30(1); 44-54","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000100044&lang=pt" 
"S0102-311X2014000100137-scl","Avaliação da adesão ao checklist de cirurgia segura da OMS em cirurgias urológicas e ginecológicas, em dois hospitais de ensino de Natal, Rio Grande do Norte, Brasil","Freitas, Marise Reis de, Antunes, Amanda Ginani, Lopes, Beatriz Noele Azevedo, Fernandes, Flávia da Costa, Monte, Lorena de Carvalho, Gama, Zenewton André da Silva","Cadernos de Saúde Pública; 30(1); 137-148","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000100137&lang=pt" 
"S0102-311X2014000100055-scl","The payment for performance model and its influence on British general practitioners&#039; principles and practice","Norman, Armando Henrique, Russell, Andrew J., Macnaughton, Jane","Cadernos de Saúde Pública; 30(1); 55-67","Cadernos de Saúde Pública","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000100055&lang=pt" 
"S0102-311X2014000100149-scl","Reforma na atenção primária à saúde e implicações na cultura organizacional dos Agrupamentos dos Centros de Saúde em Portugal","Leone, Claudia, Dussault, Gilles, Lapão, Luís Velez","Cadernos de Saúde Pública; 30(1); 149-160","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000100149&lang=pt" 
"S0102-311X2014000100175-scl","Age, class and race discrimination: their interactions and associations with mental health among Brazilian university students","Bastos, João Luiz, Barros, Aluisio J. D., Celeste, Roger Keller, Paradies, Yin, Faerstein, Eduardo","Cadernos de Saúde Pública; 30(1); 175-186","Cadernos de Saúde Pública","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000100175&lang=pt" 
"S0102-311X2014000100161-scl","Insegurança alimentar no Nordeste e Sul do Brasil: magnitude, fatores associados e padrões de renda per capita para redução das iniquidades","Facchini, Luiz Augusto, Nunes, Bruno Pereira, Motta, Janaína Vieira dos Santos, Tomasi, Elaine, Silva, Suele Manjourany, Thumé, Elaine, Silveira, Denise Silva da, Siqueira, Fernando Vinholes, Dilélio, Alitéia Santiago, Saes, Mirelle de Oliveira, Miranda, Vanessa Iribarrem Avena, Volz, Pâmela Moraes, Osório, Alessander, Fassa, Anaclaudia Gastal","Cadernos de Saúde Pública; 30(1); 161-174","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000100161&lang=pt" 
"S0102-311X2014000100126-scl","Não adesão ao tratamento medicamentoso contínuo: prevalência e determinantes em adultos de 40 anos e mais","Remondi, Felipe Assan, Cabrera, Marcos Aparecido Sarria, Souza, Regina Kazue Tanno de","Cadernos de Saúde Pública; 30(1); 126-136","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000100126&lang=pt" 
"S1413-35552014000100088-scl","Citations of Brazilian physical therapy journals in national publications","Teixeira, Renan K. C., Yamaki, Vitor N., Botelho, Nara M., Teixeira, Renato C.","Brazilian Journal of Physical Therapy; 18(1); 88-92","Brazilian Journal of Physical Therapy","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552014000100088&lang=pt" 
"S1413-35552014000100009-scl","Cardiac autonomic responses during upper versus lower limb resistance exercise in healthy elderly men","Machado-Vidotti, Heloisa G., Mendes, Renata G., Simões, Rodrigo P., Simões, Viviane Castello-, Catai, Aparecida M., Borghi-Silva, Audrey","Brazilian Journal of Physical Therapy; 18(1); 9-18","Brazilian Journal of Physical Therapy","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552014000100009&lang=pt" 
"S1413-35552014000100079-scl","Lung function and six-minute walk test performance in individuals with sickle cell disease","Ohara, Daniela G., Ruas, Gualberto, Walsh, Isabel A. P., Castro, Shamyr S., Jamami, Mauricio","Brazilian Journal of Physical Therapy; 18(1); 79-87","Brazilian Journal of Physical Therapy","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552014000100079&lang=pt" 
"S1413-35552014000100030-scl","The influence of resistance exercise with emphasis on specific contractions (concentric vs. eccentric) on muscle strength and post-exercise autonomic modulation: a randomized clinical trial","Gois, Mariana O., Campoy, Fernanda A. S., Alves, Thâmara, Ávila, Roseana P., Vanderlei, Luiz C. M., Pastre, Carlos M.","Brazilian Journal of Physical Therapy; 18(1); 30-37","Brazilian Journal of Physical Therapy","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552014000100030&lang=pt" 
"S1413-35552014000100063-scl","Functional outcomes in patients with chronic obstructive pulmonary disease: a multivariate analysis","Athayde, Filipe T. S., Vieira, Danielle S. R., Britto, Raquel R., Parreira, Verônica F.","Brazilian Journal of Physical Therapy; 18(1); 63-71","Brazilian Journal of Physical Therapy","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552014000100063&lang=pt" 
"S0034-71672014000100007-scl","Ampliando a participação e fortalecendo a unidade","Alvarez, Angela Maria, Jardim, Lucília de Fátima Santana","Revista Brasileira de Enfermagem; 67(1); 7-8","Revista Brasileira de Enfermagem","Inglês, Português, Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000100007&lang=pt" 
"S0034-71672014000100097-scl","Da violência ao vínculo: construindo novos sentidos para a atenção à crise","Willrich, Janaína Quinzen, Kantorski, Luciane Prado, Antonacci, Milena Hohmann, Cortes, Jandro Moraes, Chiavagatti, Fabieli Gopinger","Revista Brasileira de Enfermagem; 67(1); 97-103","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000100097&lang=pt" 
"S0034-71672014000100119-scl","Acidentes de trabalho com material biológico ocorridos em municípios de Minas Gerais","Julio, Renata Siqueira, Filardi, Monique Borsato Silva, Marziale, Maria Helena Palucci","Revista Brasileira de Enfermagem; 67(1); 119-126","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000100119&lang=pt" 
"S0034-71672014000100149-scl","Família disfuncional no contexto do alcoolismo: análise de conceito","Mangueira, Suzana de Oliveira, Lopes, Marcos Venícios de Oliveira","Revista Brasileira de Enfermagem; 67(1); 149-154","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000100149&lang=pt" 
"S0034-71672014000100104-scl","Acolhimento: quando o usuário bate à porta","Lopes, Gisele Vieira Dourado Oliveira, Menezes, Tânia Maria de Oliva, Miranda, Adriana Cerqueira, Araújo, Kênya Lima de, Guimarães, Eleonora Lima Peixinho","Revista Brasileira de Enfermagem; 67(1); 104-110","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000100104&lang=pt" 
