"S0104-66322001000100011-scl","Single - and multi-component liquid phase adsorption measurements by headspace chromatography","Torres, A.E.B., Neves, S.B., Abreu, J.C.N., Cavalcante Jr., C.L., Ruthven, D.M.","Brazilian Journal of Chemical Engineering; 18(1); 121-125","Brazilian Journal of Chemical Engineering","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322001000100011&lang=pt" 
"S1516-44462001000100014-scl","Emergências psiquiátricas","Santos, Maria Eugênia de Simone Brito dos","Revista Brasileira de Psiquiatria; 23(1); 55-55","Revista Brasileira de Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000100014&lang=pt" 
"S1516-44462001000100012-scl","Mood disturbance and pregnancy: pros and cons of pharmacologic treatment","Soares, Claudio N, Viguera, Adele C, Cohen, Lee S","Revista Brasileira de Psiquiatria; 23(1); 48-53","Revista Brasileira de Psiquiatria","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000100012&lang=pt" 
"S1516-44462001000100004-scl","Fatores associados a perfusão cerebral anormal em dependentes de cocaína","Silveira, Dartiu X da, Fernandes, Marcelo, Barbieri, Antonio, Labigalini, Eliseu, Silveira, Evelyn D","Revista Brasileira de Psiquiatria; 23(1); 9-14","Revista Brasileira de Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000100004&lang=pt" 
"S1517-74912001000100002-scl","Anticorpos antileucotoxina contra Actinobacillus actinomycetemcomitans em amostras de soro e saliva de pacientes com periodontite juvenil localizada","NAKAGAWA, Roberto Issamu, GUAZELI-AMIN, Valéria H., HIDALGO, Mirian Marubayashi, TREVISAN Jr., Wilson, ITANO, Eiko Nakagawa","Pesquisa Odontológica Brasileira; 15(1); 05-11","Pesquisa Odontológica Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-74912001000100002&lang=pt" 
"S1517-74912001000100005-scl","Prevalência de características da oclusão normal na dentição decídua","FERREIRA, Rívea Inês, BARREIRA, Alice Kelly, SOARES, Carolina Dias, ALVES, Alessandra Castro","Pesquisa Odontológica Brasileira; 15(1); 23-28","Pesquisa Odontológica Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-74912001000100005&lang=pt" 
"S1517-74912001000100006-scl","Influência do modo de armazenamento na microinfiltração de dentes decíduos restaurados com diferentes sistemas adesivos: estudo in vitro","GHERSEL, Eloisa Lorenzo de Azevedo, GUEDES-PINTO, Antônio Carlos, CIAMPONI, Ana Lídia","Pesquisa Odontológica Brasileira; 15(1); 29-34","Pesquisa Odontológica Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-74912001000100006&lang=pt" 
"S1517-74912001000100007-scl","Avaliação da efetividade do método de Tanaka-Johnston para predição do diâmetro mésio-distal de caninos e pré-molares não-irrompidos","MARCHIONNI, Viviane Maria Teixeira, SILVA, Maria Catarina de Araújo, ARAÚJO, Telma Martins de, REIS, Silvia Regina de Almeida","Pesquisa Odontológica Brasileira; 15(1); 35-40","Pesquisa Odontológica Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-74912001000100007&lang=pt" 
"S1517-74912001000100012-scl","Effect of the surface treatment of plain carbon fiber posts on the retention of the composite core: an in vitro evaluation","QUINTAS, Adriana Ferreira, BOTTINO, Marco Antonio, NEISSER, Maximiliano Piero, ARAÚJO, Maria Auxiliadora Junho de","Pesquisa Odontológica Brasileira; 15(1); 64-69","Pesquisa Odontológica Brasileira","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-74912001000100012&lang=pt" 
"S1517-74912001000100013-scl","Influência da aplicação de flúor sobre a rugosidade superficial do ionômero de vidro Vitremer e adesão microbiana a este material","PEDRINI, Denise, GAETTI-JARDIM Jr., Elerson, MORI, Graziela Garrido","Pesquisa Odontológica Brasileira; 15(1); 70-76","Pesquisa Odontológica Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-74912001000100013&lang=pt" 
"S1516-44462001000100005-scl","Ataques de pânico provocados pelo dióxido de carbono: estudo clínico-fenomenológico","Valença, Alexandre M, Nardi, Antonio Egidio, Nascimento, Isabella, Mezassalma, Marco André, Lopes, Fabiana L, Zin, Walter A","Revista Brasileira de Psiquiatria; 23(1); 15-20","Revista Brasileira de Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000100005&lang=pt" 
"S1516-44462001000100011-scl","Modelo teórico de exposição a risco para transmissão do vírus HIV em usuários de drogas","Pechansky, Flavio","Revista Brasileira de Psiquiatria; 23(1); 41-47","Revista Brasileira de Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000100011&lang=pt" 
"S0001-37652001000100001-scl","Moduli space of special Lagrangians in almost Kahler spaces","MA, LI","Anais da Academia Brasileira de Ciências; 73(1); 01-05","Anais da Academia Brasileira de Ciências","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652001000100001&lang=pt" 
"S0001-37652001000100005-scl","Bacterioplankton abundance, biomass and production in a Brazilian coastal lagoon and in two German lakes","FURTADO, ANDRÉ L. S., CASPER, PETER, ESTEVES, FRANCISCO A.","Anais da Academia Brasileira de Ciências; 73(1); 39-49","Anais da Academia Brasileira de Ciências","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652001000100005&lang=pt" 
"S0001-37652001000100004-scl","Effect of leaf essential oil from Piper solmsianum C.DC. in mice behaviour","MOREIRA, DAVYSON L., SOUZA, PATRÍCIA O., KAPLAN, MARIA AUXILIADORA C., PEREIRA, NUNO A., CARDOSO, GERALDO L., GUIMARÃES, ELSIE F.","Anais da Academia Brasileira de Ciências; 73(1); 33-57","Anais da Academia Brasileira de Ciências","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652001000100004&lang=pt" 
"S0001-37652001000100006-scl","Alcohol and atherosclerosis","DA LUZ, PROTASIO L., COIMBRA, SILMARA R.","Anais da Academia Brasileira de Ciências; 73(1); 51-55","Anais da Academia Brasileira de Ciências","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652001000100006&lang=pt" 
"S0001-37652001000100011-scl","A Temnospondyl amphibian from the Rio do Rasto Formation, Upper Permian of southern Brazil","DIAS, ELISEU V., BARBERENA, MARIO C.","Anais da Academia Brasileira de Ciências; 73(1); 135-143","Anais da Academia Brasileira de Ciências","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652001000100011&lang=pt" 
"S0001-37652001000100010-scl","Geochemistry and mineralogy of recent sediments of Guanabara Bay (NE sector) and its major rivers - Rio de Janeiro State - Brazil","FARIA, MARCIA DE MELO, SANCHEZ, BRAZ A.","Anais da Academia Brasileira de Ciências; 73(1); 121-133","Anais da Academia Brasileira de Ciências","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652001000100010&lang=pt" 
"S0001-37652001000100009-scl","Evidence of mingling between contrasting magmas in a deep plutonic environment: the example of Várzea Alegre, in the Ribeira Mobile Belt, Espírito Santo, Brazil","MEDEIROS, SILVIA R., WIEDEMANN-LEONARDOS, CRISTINA M., VRIEND, SIMON","Anais da Academia Brasileira de Ciências; 73(1); 99-119","Anais da Academia Brasileira de Ciências","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652001000100009&lang=pt" 
"S0001-37652001000100003-scl","Computer simulations for biological aging and sexual reproduction","STAUFFER, DIETRICH, OLIVEIRA, PAULO M.C. DE, OLIVEIRA, SUZANA MOSS DE, PENNA, THADEU J.P., MARTINS, JORGE S. SÁ","Anais da Academia Brasileira de Ciências; 73(1); 18-32","Anais da Academia Brasileira de Ciências","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652001000100003&lang=pt" 
"S0001-37652001000100007-scl","Multidrug resistance in tumour cells: characterisation of the multidrug resistant cell line K562-Lucena 1","RUMJANEK, VIVIAN M., TRINDADE, GILMA S., WAGNER-SOUZA, KAREN, MELETTI-DE-OLIVEIRA, MICHELE C., MARQUES-SANTOS, LUIS F., MAIA, RAQUEL C., CAPELLA, MÁRCIA A. M.","Anais da Academia Brasileira de Ciências; 73(1); 57-69","Anais da Academia Brasileira de Ciências","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652001000100007&lang=pt" 
"S0001-37652001000100008-scl","Petrography and mineral chemistry of carbonatites and mica-rich rocks from the Araxá complex (Alto Paranaíba Province, Brazil)","TRAVERSA, GIANBOSCO, GOMES, CELSO B., BROTZU, PIERO, BURAGLINI, NICOLETTA, MORBIDELLI, LUCIO, PRINCIPATO, MARIA SPERANZA, RONCA, SARA, RUBERTI, EXCELSO","Anais da Academia Brasileira de Ciências; 73(1); 71-98","Anais da Academia Brasileira de Ciências","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652001000100008&lang=pt" 
"S0001-37652001000100002-scl","On the existence of Levi Foliations","OSTWALD, RENATA N.","Anais da Academia Brasileira de Ciências; 73(1); 07-13","Anais da Academia Brasileira de Ciências","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652001000100002&lang=pt" 
"S0100-879X2001000300017-scl","Experimental myocardial hypertrophy induced by a minimally invasive ascending aorta coarctation","Martins, A.S., Aguilera, N.W., Matsubara, B.B., Bregagnollo, E.A.","Brazilian Journal of Medical and Biological Research; 34(3); 413-415","Brazilian Journal of Medical and Biological Research","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2001000300017&lang=pt" 
"S0100-879X2001000300006-scl","Effect of a leucine-supplemented diet on body composition changes in pregnant rats bearing Walker 256 tumor","Ventrucci, G., Mello, M.A.R., Gomes-Marcondes, M.C.C.","Brazilian Journal of Medical and Biological Research; 34(3); 333-338","Brazilian Journal of Medical and Biological Research","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2001000300006&lang=pt" 
"S0100-879X2001000300016-scl","Effect of chronic oral administration of a low dose of captopril on sodium appetite of hypothyroid rats: Influence of aldosterone treatment","Ventura, R.R., Olivares, E.L., Passos Junior, D.B., Ramalho, M.J., Antunes-Rodrigues, J., Reis, L.C.","Brazilian Journal of Medical and Biological Research; 34(3); 407-411","Brazilian Journal of Medical and Biological Research","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2001000300016&lang=pt" 
"S0100-879X2001000300009-scl","Intestinal permeability in strongyloidiasis","Werneck-Silva, A.L., Sipahi, A.M., Damião, A.O.M.C., Buchpigue, C.A., Iriya, K., Laudanna, A.A.","Brazilian Journal of Medical and Biological Research; 34(3); 353-357","Brazilian Journal of Medical and Biological Research","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2001000300009&lang=pt" 
"S0100-879X2001000300005-scl","Effect of epithelial debridement on human cornea proteoglycans","Soriano, E.S., Campos, M.S.Q., Aguiar, J.A.K., Michelacci, Y.M.","Brazilian Journal of Medical and Biological Research; 34(3); 325-331","Brazilian Journal of Medical and Biological Research","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2001000300005&lang=pt" 
"S0100-879X2001000300012-scl","Apoptosis of sensory neurons and satellite cells after sciatic nerve transection in C57BL/6J mice","Oliveira, A.L.R.","Brazilian Journal of Medical and Biological Research; 34(3); 375-380","Brazilian Journal of Medical and Biological Research","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2001000300012&lang=pt" 
"S0100-879X2001000300013-scl","The mechanism of gentisic acid-induced relaxation of the guinea pig isolated trachea: the role of potassium channels and vasoactive intestinal peptide receptors","Cunha, J.F., Campestrini, F.D., Calixto, J.B., Scremin, A., Paulino, N.","Brazilian Journal of Medical and Biological Research; 34(3); 381-388","Brazilian Journal of Medical and Biological Research","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2001000300013&lang=pt" 
"S0100-879X2001000300011-scl","Psychometric properties of the Portuguese version of the State-Trait Anxiety Inventory applied to college students: factor analysis and relation to the Beck Depression Inventory","Andrade, L., Gorenstein, C., Vieira Filho, A.H., Tung, T.C., Artes, R.","Brazilian Journal of Medical and Biological Research; 34(3); 367-374","Brazilian Journal of Medical and Biological Research","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2001000300011&lang=pt" 
"S0100-879X2001000300014-scl","Lack of antidiabetic effect of a Eugenia jambolana leaf decoction on rat streptozotocin diabetes","Pepato, M.T., Folgado, V.B.B., Kettelhut, I.C., Brunetti, I.L.","Brazilian Journal of Medical and Biological Research; 34(3); 389-395","Brazilian Journal of Medical and Biological Research","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2001000300014&lang=pt" 
"S0100-879X2001000300001-scl","The brain decade in debate: III. Neurobiology of emotion","Blanchard, C., Blanchard, R., Fellous, J.-M., Guimarães, F.S., Irwin, W., LeDoux, J.E., McGaugh, J.L., Rosen, J.B., Schenberg, L.C., Volchan, E., Da Cunha, C.","Brazilian Journal of Medical and Biological Research; 34(3); 283-293","Brazilian Journal of Medical and Biological Research","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2001000300001&lang=pt" 
"S0100-879X2001000300002-scl","RNA and DNA aptamers as potential tools to prevent cell adhesion in disease","Ulrich, H., Alves, M.J.M., Colli, W.","Brazilian Journal of Medical and Biological Research; 34(3); 295-300","Brazilian Journal of Medical and Biological Research","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2001000300002&lang=pt" 
"S0100-879X2001000300003-scl","Fever induction pathways: evidence from responses to systemic or local cytokine formation","Roth, J., de Souza, G.E.P.","Brazilian Journal of Medical and Biological Research; 34(3); 301-314","Brazilian Journal of Medical and Biological Research","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2001000300003&lang=pt" 
"S0100-879X2001000300004-scl","ClC-5 chloride channel and kidney stones: what is the link?","Silva, I.V., Morales, M.M., Lopes, A.G.","Brazilian Journal of Medical and Biological Research; 34(3); 315-323","Brazilian Journal of Medical and Biological Research","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2001000300004&lang=pt" 
"S1516-31802001000200001-scl","Editorial Minor symptoms: the illnesses of the 21st Century","Benseñor, Isabela Martins","Sao Paulo Medical Journal; 119(2); 46-47","Sao Paulo Medical Journal","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802001000200001&lang=pt" 
"S1516-31802001000200004-scl","Use of arteriography for the initial evaluation of patients with intermittent lower limb claudication","Wolosker, Nelson, Rosoky, Ruben Ayzin, Nishinari, Kenji, Nakano, Lívio","Sao Paulo Medical Journal; 119(2); 59-61","Sao Paulo Medical Journal","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802001000200004&lang=pt" 
"S1516-31802001000200006-scl","Evaluation of invasive and non-invasive methods for the diagnosis of Helicobacter pylori infection in symptomatic children and adolescents","Ogata, Silvio Kazuo, Kawakami, Elisabete, Patrício, Francy Reis Silva, Pedroso, Margareth Zabeu, Santos, Antonio Mario","Sao Paulo Medical Journal; 119(2); 67-71","Sao Paulo Medical Journal","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802001000200006&lang=pt" 
"S1516-31802001000200010-scl","Multicentric pheochromocytoma and involvement of the inferior vena cava","Lucon, Antonio Marmo, Falci Júnior, Renato, Praxedes, José Nery, Machado, Marcel Cerqueira Cesar, Saldanha, Luis Balthazar, Machado, Marcelo Marcondes, Arap, Sami","Sao Paulo Medical Journal; 119(2); 86-88","Sao Paulo Medical Journal","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802001000200010&lang=pt" 
"S1516-31802001000200011-scl","Cricoarytenoid joint: histological changes during aging","Dedivitis, Rogério Aparecido, Abrahão, Márcio, Simões, Manoel de Jesus, Mora, Osvaldo Alves, Cervantes, Onivaldo","Sao Paulo Medical Journal; 119(2); 89-90","Sao Paulo Medical Journal","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802001000200011&lang=pt" 
"S1516-31802001000200009-scl","Latent Autoimmune Diabetes of the Adult (LADA) in a Brazilian Indian","Vieira Filho, João Paulo Botelho, Moisés, Regina Célia Santiago, Sá, João Roberto de, Chacra, Antonio Roberto, Dib, Sergio Atala","Sao Paulo Medical Journal; 119(2); 84-85","Sao Paulo Medical Journal","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802001000200009&lang=pt" 
"S1516-31802001000200003-scl","Effects of hypertension on maternal adaptations to pregnancy: experimental study on spontaneously hypertensive rats","Peraçoli, José Carlos, Rudge, Marilza Vieira Cunha, Sartori, Maria Salete, Franco, Roberto Jorge da Silva","Sao Paulo Medical Journal; 119(2); 54-58","Sao Paulo Medical Journal","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802001000200003&lang=pt" 
"S1516-31802001000200008-scl","The perimenopause, depressive disorders, and hormonal variability","Soares, Cláudio de Novaes, Cohen, Lee Stuart","Sao Paulo Medical Journal; 119(2); 78-83","Sao Paulo Medical Journal","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802001000200008&lang=pt" 
"S1516-31802001000200007-scl","Involuntary weight loss in elderly individuals: assessment and treatment","Moriguti, Julio Cesar, Moriguti, Eny Kiyomi Uemura, Ferriolli, Eduardo, Cação, João de Castilho, Iucif Junior, Nelson, Marchini, Julio Sergio","Sao Paulo Medical Journal; 119(2); 72-77","Sao Paulo Medical Journal","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802001000200007&lang=pt" 
"S1516-31802001000200002-scl","Osteoporotic fractures of proximal femur: clinical and epidemiological features in a population of the city of São Paulo","Ramalho, Ana Claudia, Lazaretti-Castro, Marise, Hauache, Omar, Vieira, José Gilberto, Takata, Edmilson, Cafalli, Francisco, Tavares, Fernando","Sao Paulo Medical Journal; 119(2); 48-53","Sao Paulo Medical Journal","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802001000200002&lang=pt" 
"S1516-31802001000200005-scl","Height, weight, weight change and risk of breast cancer in Rio de Janeiro, Brazil","Vasconcelos, Anelise Bezerra de, Mendonça, Gulnar Azevedo e Silva, Sichieri, Rosely","Sao Paulo Medical Journal; 119(2); 62-66","Sao Paulo Medical Journal","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802001000200005&lang=pt" 
"S0103-90162001000100004-scl","Estabilidade de uma formulação de Bacillus sphaericus armazenada sob diferentes temperaturas","Alves, Luis Francisco Angeli, Alves, Sérgio Batista, Lopes, Rogério Biaggioni, Augusto, Nílson Toschi","Scientia Agricola; 58(1); 21-26","Scientia Agricola","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162001000100004&lang=pt" 
"S0103-90162001000100001-scl","Altos níveis dietéticos de cobre no desempenho e no colesterol sérico e muscular de frangos de corte","Morais, Sonia Cristina Daróz de, Menten, José Fernando Machado, Brainer, Mônica Maria de Almeida, Vale, Marcos Martinez do","Scientia Agricola; 58(1); 1-5","Scientia Agricola","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162001000100001&lang=pt" 
"S0103-90162001000100003-scl","Sistemas de resfriamento evaporativo e o desempenho de frangos de corte","Sartor, Valmir, Baêta, Fernando da Costa, Luz, Maira Luciana, Orlando, Roberto Carlos","Scientia Agricola; 58(1); 17-20","Scientia Agricola","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162001000100003&lang=pt" 
"S0103-90162001000100010-scl","Alterações estruturais do sistema radicular de soja em resposta à disponibilidade de fósforo no solo","Teruel, Dioger Alexandre, Dourado-Neto, Durval, Hopmans, Jan W., Reichardt, Klaus","Scientia Agricola; 58(1); 55-60","Scientia Agricola","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162001000100010&lang=pt" 
"S0103-90162001000100009-scl","Indução e desenvolvimento de calos e embriões somáticos em mamoeiro","Almeida, Eliane Pires de, Oliveira, Roberto Pedroso de, Dantas, Jorge Luis Loyola","Scientia Agricola; 58(1); 51-54","Scientia Agricola","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162001000100009&lang=pt" 
"S0103-90162001000100011-scl","Atividade alelopática da leucena sobre espécies de plantas daninhas","Pires, Nádja de Moura, Prates, Hélio Teixeira, Pereira Filho, Israel Alexandre, Oliveira Jr., Rubem Silvério de, Faria, Trícia Cristina Lessa de","Scientia Agricola; 58(1); 61-65","Scientia Agricola","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162001000100011&lang=pt" 
"S0103-90162001000100007-scl","Estimation of papaya leaf area using the central vein length","Campostrini, Eliemar, Yamanishi, Osvaldo Kiyoshi","Scientia Agricola; 58(1); 39-42","Scientia Agricola","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162001000100007&lang=pt" 
"S0103-90162001000100014-scl","Indicadores de determinação de cortes de cultivares de aveia forrageira","Primavesi, Ana Cândida, Primavesi, Odo, Chinellato, Artur, Godoy, Rodolfo","Scientia Agricola; 58(1); 79-89","Scientia Agricola","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162001000100014&lang=pt" 
"S0103-90162001000100031-scl","Qualidade fisiológica e tamanho de sementes de cenoura","Rodo, Angelica Brod, Perleberg, Cleiton Stigger, Torres, Salvador Barros, Gentil, Daniel Felipe de Oliveira, Tessarioli Neto, João","Scientia Agricola; 58(1); 201-204","Scientia Agricola","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162001000100031&lang=pt" 
"S0103-90162001000100021-scl","Características fisiológicas de porta-enxertos de videira em solução salina","Viana, Alexandre Pio, Bruckner, Claudio Horst, Prieto Martinez, Herminia Emilia, Martinez y Huaman, Carlos Alberto, Mosquim, Paulo Roberto","Scientia Agricola; 58(1); 139-143","Scientia Agricola","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162001000100021&lang=pt" 
"S0103-90162001000100029-scl","Bioensaio rápido de determinação da sensibilidade da acetolactato sintase (ALS) a herbicidas inibidores","Monqueiro, Patrícia Andrea, Christoffoleti, Pedro Jacob","Scientia Agricola; 58(1); 193-196","Scientia Agricola","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162001000100029&lang=pt" 
"S0103-90162001000100028-scl","Teores de Na, K, Mg e Ca em porta-enxertos de videira em solução salina","Viana, Alexandre Pio, Bruckner, Claudio Horst, Prieto Martinez, Herminia Emilia, Martinez y Huaman, Carlos Alberto, Mosquim, Paulo Roberto","Scientia Agricola; 58(1); 187-191","Scientia Agricola","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162001000100028&lang=pt" 
"S0103-90162001000100025-scl","Field evaluation of water or citrate soluble phosphorus in modified phosphate rocks for soybean","Prochnow, Luís Ignácio, Cunha, José Francisco da, Ventimiglia, Ariel Francisco Candiotti","Scientia Agricola; 58(1); 165-170","Scientia Agricola","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162001000100025&lang=pt" 
"S0103-90162001000100027-scl","Qualidade de cultivares de alface produzidos em hidroponia","Ohse, Silvana, Dourado-Neto, Durval, Manfron, Paulo Augusto, Santos, Osmar Souza dos","Scientia Agricola; 58(1); 181-185","Scientia Agricola","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162001000100027&lang=pt" 
"S0103-90162001000100030-scl","Cádmio e a atividade de peroxidase durante a germinação de sementes de feijoeiro","Rossi, Celso, Lima, Giuseppina Pace Pereira","Scientia Agricola; 58(1); 197-199","Scientia Agricola","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162001000100030&lang=pt" 
"S0103-90162001000100005-scl","Extrato aquoso de ramos de Trichilia pallida e o desenvolvimento de Spodoptera frugiperda em genótipos de milho","Torrecillas, Sônia Martins, Vendramim, José Djair","Scientia Agricola; 58(1); 27-31","Scientia Agricola","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162001000100005&lang=pt" 
"S0103-90162001000100002-scl","Desempenho de ovinos e respostas de pastagens de tifton 85 (Cynodon spp.) sob lotação contínua","Carnevalli, Roberta Aparecida, Silva, Sila Carneiro da, Fagundes, Jaílson Lara, Sbrissia, André Fischer, Carvalho, Carlos Augusto Brandão de, Pinto, Luiz Felipe de Moura, Pedreira, Carlos Guilherme Silveira","Scientia Agricola; 58(1); 7-15","Scientia Agricola","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162001000100002&lang=pt" 
"S0103-90162001000100006-scl","Aplicação de co2 via água de irrigação em relação à produtividade do meloeiro","Pinto, José Maria, Botrel, Tarlei Arriel, Machado, Eduardo C., Feitosa Filho, José C.","Scientia Agricola; 58(1); 33-38","Scientia Agricola","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162001000100006&lang=pt" 
"S0103-90162001000100008-scl","Estresse hídrico e reguladores de crescimento na germinação de sementes de canafístula","Botelho, Beatriz Amoroso, Perez, Sonia Cristina Juliano Gualtieri de Andrade","Scientia Agricola; 58(1); 43-49","Scientia Agricola","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162001000100008&lang=pt" 
"S0103-90162001000100013-scl","Concentração de bap e a eficiência de micropropagação de bananeira tetraplóide (grupo AAAB)","Oliveira, Roberto Pedroso de, Silveira, Daniela Garcia, Silva, Sebastião de Oliveira e","Scientia Agricola; 58(1); 73-78","Scientia Agricola","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162001000100013&lang=pt" 
"S0103-90162001000100015-scl","Seleção de caramboleiras pelas características biométricas e físico-químicas dos frutos","Araújo, Paulo Sérgio Rodrigues de, Minami, Keigo","Scientia Agricola; 58(1); 91-99","Scientia Agricola","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162001000100015&lang=pt" 
"S0103-90162001000100016-scl","Biologia reprodutiva de etnovariedades de mandioca","Silva, Rainério Meireles da, Bandel, Gerhard, Faraldo, Maria Inez Fernandes, Martins, Paulo Sodero","Scientia Agricola; 58(1); 101-107","Scientia Agricola","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162001000100016&lang=pt" 
"S0103-90162001000100017-scl","Estimação e predição por modelo linear misto com ênfase na ordenação de médias de tratamentos genéticos","Duarte, João Batista, Vencovsky, Roland","Scientia Agricola; 58(1); 109-117","Scientia Agricola","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162001000100017&lang=pt" 
"S0103-90162001000100018-scl","Genetic correlation between traits in the ESALQ-PB1 maize population divergently selected for tassel size and ear height","Farias Neto, Austeclínio Lopes, Miranda Filho, José Branco de","Scientia Agricola; 58(1); 119-123","Scientia Agricola","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162001000100018&lang=pt" 
