"S0365-94021999000300012-chl","Estandarización de la ELISA IgM e IgA para el inmunodiagnóstico de la triquinosis humana","Contreras, María del C., Acevedo, Elsa, Aguilera, Susana, Sandoval, Lea, Salinas, Patricia","Boletín chileno de parasitología; 54(3-4); 104-109","Boletín chileno de parasitología","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0365-94021999000300012&lang=pt" 
"S0100-40421999000400002-scl","Redução seletiva aplicada à especiação de mercúrio em peixes: uma adaptação do método de Magos","Limaverde Filho, Aricelso Maia, Campos, Reinaldo Calixto de","Química Nova; 22(4); 477-482","Química Nova","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40421999000400002&lang=pt" 
"S0100-40421999000400004-scl","Presença de compostos carbonílicos no ar em ambientes internos na cidade de São Paulo","Pires, Marçal, Carvalho, Lilian R. F. de","Química Nova; 22(4); 487-496","Química Nova","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40421999000400004&lang=pt" 
"S0100-40421999000400010-scl","Fotólise no estado estacionário e com pulso de laser de 1-benzociclanonas e de seus derivados &lt;FONT FACE=Symbol&gt;a&lt;/font&gt;,&lt;FONT FACE=Symbol&gt;a&lt;/font&gt; -dimetilados","Netto-Ferreira, José Carlos, Scaiano, J. C.","Química Nova; 22(4); 516-521","Química Nova","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40421999000400010&lang=pt" 
"S0100-40421999000400011-scl","A técnica da reflectância difusa aplicada ao estudo da fluorescência de 2,3-naftalimidas n-substituídas com grupos alquila incluídas em &lt;FONT FACE=Symbol&gt;b&lt;/font&gt;-ciclodextrina e adsorvidas em celulose microcristalina","Ferreira, Luis Filipe Vieira, Lemos, Maria João, Wintgens, Veronique, Netto-Ferreira, José Carlos","Química Nova; 22(4); 522-528","Química Nova","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40421999000400011&lang=pt" 
"S0100-40421999000400012-scl","Cinética e mecanismo da reação de auto-oxidação de  S(IV) catalisada por íons metálicos de transição","Pezza, Helena Redigolo, Lopes, Cristiane F. Fernandes, Suárez-Iha, Maria Encarnación V., Coichev, Nina","Química Nova; 22(4); 529-540","Química Nova","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40421999000400012&lang=pt" 
"S0100-40421999000400015-scl","Métodos analíticos ultrasensíveis: lente térmica e técnicas correlatas","Baptista, Mauricio S.","Química Nova; 22(4); 565-573","Química Nova","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40421999000400015&lang=pt" 
"S0100-40421999000400018-scl","Fibras de carbono: aplicações em eletroanalítica como material eletródico","Carvalho, Rosangela M. de, Kubota, Lauro T., Rohwedder, Jarbas J.","Química Nova; 22(4); 591-599","Química Nova","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40421999000400018&lang=pt" 
"S0100-40421999000400022-scl","A influência da Química nos saberes médicos acadêmicos e práticos do século XVIII em Portugal e no Brasil","Filgueiras, Carlos A. L.","Química Nova; 22(4); 614-621","Química Nova","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40421999000400022&lang=pt" 
"S0100-40421999000400023-scl","Parâmetros e símbolos a serem utilizados em Ressonância Magnética Nuclear","Veloso, Dorila Piló, Seidl, Peter R., Menezes, Sonia Maria Cabral de","Química Nova; 22(4); 622-629","Química Nova","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40421999000400023&lang=pt" 
"S0100-40421999000400016-scl","Termodinâmica estatística de líquidos com o método de Monte Carlo. II. O líquido clorofórmio","Barlette, Vania Elisabeth, Freitas, Luiz Carlos Gomide","Química Nova; 22(4); 574-583","Química Nova","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40421999000400016&lang=pt" 
"S0100-40421999000400013-scl","Vinte anos de efeito SERS","Faria, Dalva L. A. de, Temperini, Marcia L. A., Sala, Oswaldo","Química Nova; 22(4); 541-552","Química Nova","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40421999000400013&lang=pt" 
"S0100-736X1999000300004-scl","Aspectos clínicos e patológicos da paratuberculose em bovinos no Rio Grande do Sul","Driemeier, David, Cruz, Claudio Estevão Farias, Gomes, Marcos José Pereira, Corbellini, Luís Gustavo, Loretti, Alexandre Paulino, Colodel, Edson Moleta","Pesquisa Veterinária Brasileira; 19(3-4); 109-115","Pesquisa Veterinária Brasileira","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X1999000300004&lang=pt" 
"S0100-736X1999000300003-scl","Astrócitos imunorreativos à proteína glial fibrilar ácida (GFAP) em sistema nervoso central de equinos normais e de equinos com leucoencefalomalácia","Lemos, Karen Regina, Alessi, Antonio Carlos","Pesquisa Veterinária Brasileira; 19(3-4); 104-108","Pesquisa Veterinária Brasileira","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X1999000300003&lang=pt" 
"S0100-736X1999000300007-scl","Estudos complementares sobre a toxidez de Lantana camara (Verbenaceae) em bovinos","Tokarnia, Carlos Hubinger, Armién, Anibal Guillermo, Barros, Severo Sales de, Peixoto, Paulo Vargas, Döbereiner, Jürgen","Pesquisa Veterinária Brasileira; 19(3-4); 128-132","Pesquisa Veterinária Brasileira","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X1999000300007&lang=pt" 
"S0100-736X1999000300006-scl","Development and standardization of an indirect ELISA for the serological diagnosis of classical swine fever","Paredes, Julio Cesar Muñoz, Oliveira, Liliane Guimarães, Braga, Alexandre de Carvalho, Trevisol, Iara Maria, Roehe, Paulo Michel","Pesquisa Veterinária Brasileira; 19(3-4); 123-127","Pesquisa Veterinária Brasileira","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X1999000300006&lang=pt" 
"S0100-736X1999000300008-scl","Detection of illegal estrogen administration through immunohistochemical markers in the bovine prostate","Fernández, Patricia Elena, Sanguinetti, Héctor Ramón, Portiansky, Enrique Leo, Barbeito, Claudio Gustavo, Gimeno, Eduardo Juan","Pesquisa Veterinária Brasileira; 19(3-4); 133-138","Pesquisa Veterinária Brasileira","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X1999000300008&lang=pt" 
"S0100-736X1999000300001-scl","A new concept in prophylaxis and therapy: paramunization by poxvirus inducers","Mayr, Anton, Mayr, Barbara","Pesquisa Veterinária Brasileira; 19(3-4); 91-98","Pesquisa Veterinária Brasileira","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X1999000300001&lang=pt" 
"S0100-736X1999000300002-scl","Resistência anti-helmíntica em rebanhos caprinos no Estado do Ceará","Vieira, Luiz Silva, Cavalcante, Antônio César Rocha","Pesquisa Veterinária Brasileira; 19(3-4); 99-103","Pesquisa Veterinária Brasileira","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X1999000300002&lang=pt" 
"S0100-736X1999000300005-scl","Intoxicação experimental por Phalaris angusta (Gramineae) em bovinos","Sousa, Renato Silva de, Irigoyen, Luiz Francisco","Pesquisa Veterinária Brasileira; 19(3-4); 116-122","Pesquisa Veterinária Brasileira","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X1999000300005&lang=pt" 
"S0104-65001999000200001-scl","Letter from the editor in chief","Medeiros, Claudia Bauzer","Journal of the Brazilian Computer Society; 6(1); -","Journal of the Brazilian Computer Society","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-65001999000200001&lang=pt" 
"S0104-65001999000200002-scl","A system to implement primitive data types","Durham, Alan Mitchell, Johnson, Ralph","Journal of the Brazilian Computer Society; 6(1); 5-12","Journal of the Brazilian Computer Society","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-65001999000200002&lang=pt" 
"S0104-65001999000200004-scl","Heuristics and pedigrees for drawing directed graphs","Stolfi, J., Nascimento, H. A. D. do, Mendonça, C. F. X. de","Journal of the Brazilian Computer Society; 6(1); 38-49","Journal of the Brazilian Computer Society","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-65001999000200004&lang=pt" 
"S0104-65001999000200003-scl","The world’s a stage: a survey on requirements engineering using a real-life case study","Breitman, Karin Koogan, Leite, Julio Cesar S. do Prado, Finkelstein, Anthony","Journal of the Brazilian Computer Society; 6(1); 13-37","Journal of the Brazilian Computer Society","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-65001999000200003&lang=pt" 
"S0104-65001999000200005-scl","Application of middleware in the three tier client/server database design methodology","Fong, Joseph, Hui, Riemann","Journal of the Brazilian Computer Society; 6(1); 50-64","Journal of the Brazilian Computer Society","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-65001999000200005&lang=pt" 
"S0001-37141999000300001-scl","Recent advances in the study of biocorrosion: an overview","Beech, Iwona B., Gaylarde, Christine C.","Revista de Microbiologia; 30(3); 117-190","Revista de Microbiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37141999000300001&lang=pt" 
"S0001-37141999000300005-scl","Algae and cyanobacteria on painted surfaces in Southern Brazil","Gaylarde, Peter M., Gaylarde, Christine C.","Revista de Microbiologia; 30(3); 209-213","Revista de Microbiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37141999000300005&lang=pt" 
"S0001-37141999000300003-scl","Bacteria and protozoa populations in groundwater in landfill area in São Carlos, SP","Fusconi, Roberta, Godinho, Mirna Januária Leal","Revista de Microbiologia; 30(3); 196-202","Revista de Microbiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37141999000300003&lang=pt" 
"S0001-37141999000300004-scl","Quantitative evaluation of acidity tolerance of root nodule bacteria","Oliveira, Luiz Antonio de, Magalhães, Hélio Paracaima de","Revista de Microbiologia; 30(3); 203-208","Revista de Microbiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37141999000300004&lang=pt" 
"S0001-37141999000300007-scl","Flocculation of fine fluorite particles with Corynebacterium xerosis","Haas, Sandra R., Nascimento, Fábio R., Schneider, Ivo André H., Gaylarde, Christine","Revista de Microbiologia; 30(3); 225-230","Revista de Microbiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37141999000300007&lang=pt" 
"S0001-37141999000300011-scl","Equine leukoencephalomalacia associated with ingestion of corn contaminated with fumonisin B1","Mallmann, Carlos A., Santurio, Janio M., Dilkin, Paulo","Revista de Microbiologia; 30(3); 249-252","Revista de Microbiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37141999000300011&lang=pt" 
"S0001-37141999000300002-scl","Antagonism of yeasts to Xanthomonas campestris pv. campestris on cabbage phylloplane in field","Assis, Sayonara M.P., Mariano, Rosa L.R., Michereff, Sami J., Silva, Gil, Maranhão, Elizabeth A.A.","Revista de Microbiologia; 30(3); 191-195","Revista de Microbiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37141999000300002&lang=pt" 
"S0001-37141999000300006-scl","Bacteria isolated from a sugarcane agroecosystem: their potential production of polyhydroxyalcanoates and resistance to antibiotics","Lima, Teresa Cristina S. de, Grisi, Breno M., Bonato, M. Christina M.","Revista de Microbiologia; 30(3); 214-224","Revista de Microbiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37141999000300006&lang=pt" 
"S0001-37141999000300014-scl","Properties of a new fungal &lt;FONT FACE=Symbol&gt;b&lt;/font&gt;-galactosidase with potential application in the dairy industry","Cruz, Rubens, Cruz, Vinícius D&#039;Arcádia, Belote, Juliana Gisele, Khenayfes, Marcelo de Oliveira, Dorta, Claudia, Oliveira, Luiza Helena dos Santos","Revista de Microbiologia; 30(3); 265-271","Revista de Microbiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37141999000300014&lang=pt" 
"S0001-37141999000300015-scl","Influence of raw meat natural background flora on growth of Escherichia coli O157: H7 in ground beef","Saad, Susana M.I., Franco, Bernadette D.G.M.","Revista de Microbiologia; 30(3); 272-277","Revista de Microbiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37141999000300015&lang=pt" 
"S0001-37141999000300016-scl","Hepatosplenomegaly caused by an extract of cyanobacterium Microcystis aeruginosa bloom collected in the Manguaba Lagoon, Alagoas - Brazil","Porfirio, Zenaldo, Ribeiro, Micheline P., Estevam, Cicero S., Houly, Ricardo L. S., Sant&#039;Ana, Antonio Euzébio G.","Revista de Microbiologia; 30(3); 278-285","Revista de Microbiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37141999000300016&lang=pt" 
"S0103-06631999000300012-scl","Avaliação das disfunções craniomandibulares em pacientes parcialmente edentados unilaterais: um estudo longitudinal sobre o efeito da utilização de Prótese Parcial Removível (PPR)","GIL, Carlos, NAKAMAE, Atlas Edson Moleros","Revista de Odontologia da Universidade de São Paulo; 13(3); 275-282","Revista de Odontologia da Universidade de São Paulo","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-06631999000300012&lang=pt" 
"S0103-06631999000300016-scl","Cárie tipo mamadeira e a importância da promoção de saúde bucal em crianças de 0 a 4 anos","RAMOS, Bárbara de Carvalho, MAIA, Lucianne Cople","Revista de Odontologia da Universidade de São Paulo; 13(3); 303-311","Revista de Odontologia da Universidade de São Paulo","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-06631999000300016&lang=pt" 
"S0103-06631999000300004-scl","Níveis de infecção de estreptococos do grupo mutans em gestantes","TORRES, Sergio A., ROSA, Odila P. S., AKIYOSHI, Noemia, SILVEIRA, Adriana M. M., BRETZ, Walter A.","Revista de Odontologia da Universidade de São Paulo; 13(3); 225-231","Revista de Odontologia da Universidade de São Paulo","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-06631999000300004&lang=pt" 
"S0103-06631999000300008-scl","Prevalência das maloclusões e dos índices anamnésicos e clínicos, em pacientes com disfunção da articulação temporomandibular","TEIXEIRA, Antonio Castelo Branco, MARCUCCI, Gilberto, LUZ, João Gualberto Cerqueira","Revista de Odontologia da Universidade de São Paulo; 13(3); 251-256","Revista de Odontologia da Universidade de São Paulo","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-06631999000300008&lang=pt" 
"S0103-06631999000300009-scl","Avaliação in vitro da força de união, através de teste de tração, de porcelana feldspática com diversos tratamentos superficiais à resina composta","CARNEIRO JUNIOR, Américo Mendes, CARVALHO, Rubens Côrte Real de, TURBINO, Míriam Lacalle","Revista de Odontologia da Universidade de São Paulo; 13(3); 257-262","Revista de Odontologia da Universidade de São Paulo","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-06631999000300009&lang=pt" 
"S0103-06631999000300010-scl","In vitro evaluation of the marginal microleakage of class II amalgam restoration associated with dentin adhesive","OLIVEIRA, Fabiana Sodré de, SILVA, Salete Moura Bonifácio da, BIJELLA, Maria Francisca Thereza Borro, LIMA, José Eduardo de Oliveira","Revista de Odontologia da Universidade de São Paulo; 13(3); 263-268","Revista de Odontologia da Universidade de São Paulo","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-06631999000300010&lang=pt" 
"S1516-31801999000400008-scl","Confidentiality","","Sao Paulo Medical Journal; 117(4); 179-179","Sao Paulo Medical Journal","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31801999000400008&lang=pt" 
"S1516-31801999000400001-scl","Evidence-based medicine in Brazil","Atallah, Álvaro Nagib","Sao Paulo Medical Journal; 117(4); 143-144","Sao Paulo Medical Journal","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31801999000400001&lang=pt" 
"S1516-31801999000400004-scl","Autoimmune and non-autoimmune thyroid diseases have different patterns of cellular HLA class II expression","Zantut-Wittmann, Denise Engelbrecht, Boechat, Luís Henrique Barbosa, Pinto, Glauce Aparecida, Trevisan, Miriam Aparecida da Silva, Vassallo, José","Sao Paulo Medical Journal; 117(4); 161-164","Sao Paulo Medical Journal","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31801999000400004&lang=pt" 
"S1516-31801999000400007-scl","Identification and medical importance of coagulase-negative staphylococci species","Minto, Elaine Cristina Manini, Barelli, Cristiane, Martinez, Roberto, Darini, Ana Lúcia da Costa","Sao Paulo Medical Journal; 117(4); 175-178","Sao Paulo Medical Journal","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31801999000400007&lang=pt" 
"S0104-11691999000300010-scl","A prática do aleitamento materno em um grupo de mulheres brasileiras: movimento de acomodação e resistência","Nakano, Ana Márcia Spanó, Mamede, Marli Villela","Revista Latino-Americana de Enfermagem; 7(3); 69-76","Revista Latino-Americana de Enfermagem","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691999000300010&lang=pt" 
"S0104-11691999000300009-scl","Perfil de mulheres com infarto agudo do miocárdio, segundo o modelo de &quot;campo de saúde&quot;","Dantas, Rosana Aparecida Spadoti, Colombo, Roberta Cunha Rodrigues, Aguillar, Olga Maimoni","Revista Latino-Americana de Enfermagem; 7(3); 63-68","Revista Latino-Americana de Enfermagem","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691999000300009&lang=pt" 
"S0104-11691999000300004-scl","Representações sociais da equipe de enfermagem sobre a criança desnutrida e sua família","Ciampone, Maria Helena, Tonete, Vera Lúcia Pamplona, Pettengill, Myriam Aparecida Mandetta, Chubaci, Rosa Yuka Sato","Revista Latino-Americana de Enfermagem; 7(3); 17-24","Revista Latino-Americana de Enfermagem","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691999000300004&lang=pt" 
"S0104-11691999000300011-scl","A iniciação científica na graduação em enfermagem da Universidade de São Paulo (1993 a 1996): análise crítica","Pereira, Ligia de Oliveira, Inocenti, Adriana, Silva, Graciette Borges da","Revista Latino-Americana de Enfermagem; 7(3); 77-86","Revista Latino-Americana de Enfermagem","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691999000300011&lang=pt" 
"S0104-11691999000300005-scl","O cuidado humano transicional na trajetória de enfermagem","Zagonel, Ivete Palmira Sanson","Revista Latino-Americana de Enfermagem; 7(3); 25-32","Revista Latino-Americana de Enfermagem","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691999000300005&lang=pt" 
"S0104-11691999000300007-scl","Demanda por doenças crônico-degenerativas entre adultos matriculados em uma unidade básica de saúde em São Carlos - SP","Feliciano, Adriana Barbieri, Moraes, Suzana Alves de","Revista Latino-Americana de Enfermagem; 7(3); 41-47","Revista Latino-Americana de Enfermagem","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691999000300007&lang=pt" 
"S0104-11691999000300003-scl","Prostituição: causas e perspectivas de futuro em um grupo de jovens","Torres, Gilson de Vasconcelos, Davim, Rejane Marie Barbosa, Costa, Terêsa Neumann Alcoforado da","Revista Latino-Americana de Enfermagem; 7(3); 9-15","Revista Latino-Americana de Enfermagem","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691999000300003&lang=pt" 
"S0104-11691999000300012-scl","Memória e história para uma nova visão da enfermagem no Brasil","Barreira, Ieda de Alencar","Revista Latino-Americana de Enfermagem; 7(3); 87-93","Revista Latino-Americana de Enfermagem","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691999000300012&lang=pt" 
"S0104-11691999000300006-scl","A enfermagem na assistência ao indivíduo em sofrimento psíquico","Rodrigues, Rosa Maria, Schneider, Jacó Fernando","Revista Latino-Americana de Enfermagem; 7(3); 33-40","Revista Latino-Americana de Enfermagem","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691999000300006&lang=pt" 
"S0104-11691999000300002-scl","A saúde e o direito da criança ameaçados pela violência","Gomes, Romeu, Almeida, Ana Beatriz Braz de, Ecteins, Isabella Brizzante, Solter, Márcio, Paiva, Samanta Cristina Sena de","Revista Latino-Americana de Enfermagem; 7(3); 5-8","Revista Latino-Americana de Enfermagem","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691999000300002&lang=pt" 
"S0104-11691999000300001-scl","Editorial","Cano, Maria Aparecida Tedeschi","Revista Latino-Americana de Enfermagem; 7(3); 1-3","Revista Latino-Americana de Enfermagem","Português, Espanhol","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691999000300001&lang=pt" 
"S0104-11691999000300013-scl","Revistas de enfermagem indexadas","Spagnol, Carla Aparecida, Arreguy-Sena, Cristina, Carvalho, Viviane Tosta de, Valle, Márcia Simoni Fernandes Ribeiro do, Brandão, Vânia Zaqueu, Ribeiro, Rita de Cássia Helu Mendonça, Gemelli, Lorena Moraes Goeten","Revista Latino-Americana de Enfermagem; 7(3); 95-98","Revista Latino-Americana de Enfermagem","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691999000300013&lang=pt" 
"S0104-11691999000300008-scl","Avaliação do doente com dor crônica em consulta de enfermagem: proposta de instrumento segundo diagnósticos de enfermagem","Cruz, Diná de Almeida Lopes Monteiro da, Pimenta, Cibele Andrucioli de Mattos","Revista Latino-Americana de Enfermagem; 7(3); 49-62","Revista Latino-Americana de Enfermagem","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691999000300008&lang=pt" 
"S0100-72031999000600008-scl","Gravidez ectópica cervical com embrião vivo: relato de quatro casos","Elito Junior, Julio, Uchiyama, Mary N., Camano, Luiz","Revista Brasileira de Ginecologia e Obstetrícia; 21(6); 347-350","Revista Brasileira de Ginecologia e Obstetrícia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72031999000600008&lang=pt" 
"S0100-72031999000600007-scl","Cesariana pós-morte","Papa, Amélia Cirone Esposito, Mattar, Rosiane, Camano, Luiz","Revista Brasileira de Ginecologia e Obstetrícia; 21(6); 341-345","Revista Brasileira de Ginecologia e Obstetrícia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72031999000600007&lang=pt" 
"S0100-72031999000600010-scl","Revisão e análise crítica de fibroadenoma da mama","Tobias, Pedro","Revista Brasileira de Ginecologia e Obstetrícia; 21(6); 359-359","Revista Brasileira de Ginecologia e Obstetrícia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72031999000600010&lang=pt" 
"S0100-72031999000600001-scl","Agosto e as eleições","","Revista Brasileira de Ginecologia e Obstetrícia; 21(6); 310-310","Revista Brasileira de Ginecologia e Obstetrícia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72031999000600001&lang=pt" 
"S0100-72031999000600003-scl","Influência da glândula pineal sobre a ingestão de água e NaCl em ratas normais e ooforectomizadas","Soares Jr., José Maria, Baracat, Edmund Chada, Oliveira, Shirley, Haidar, Mauro Abi, Simões, Manoel Jesus, Reis, Luiz Carlos","Revista Brasileira de Ginecologia e Obstetrícia; 21(6); 317-321","Revista Brasileira de Ginecologia e Obstetrícia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72031999000600003&lang=pt" 
"S0100-72031999000600013-scl","Aspectos histomorfométricos do endométrio de ratas adultas castradas após o uso de estrogênio, progestogênio e tamoxifeno","Andrade, Priscila Maria de","Revista Brasileira de Ginecologia e Obstetrícia; 21(6); 360-360","Revista Brasileira de Ginecologia e Obstetrícia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72031999000600013&lang=pt" 
"S0100-72031999000600011-scl","Neoplasia intra-epitelial vulvar: estudo clínico e histopatológico","Almeida Filho, Gutemberg Leão de","Revista Brasileira de Ginecologia e Obstetrícia; 21(6); 359-360","Revista Brasileira de Ginecologia e Obstetrícia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72031999000600011&lang=pt" 
"S0100-72031999000600012-scl","Níveis de integrina &lt;FONT FACE=Symbol&gt;anb&lt;/FONT&gt;3 no endométrio de mulheres usuárias do DIU T200","Savaris, Ricardo Francalacci","Revista Brasileira de Ginecologia e Obstetrícia; 21(6); 360-360","Revista Brasileira de Ginecologia e Obstetrícia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72031999000600012&lang=pt" 
"S0100-72031999000600006-scl","Sensibilidade e especificidade da oximetria fetal de pulso e da cardiotocografia durante o parto: comparação entre os métodos no prognóstico de recém-nascidos Acidóticos","Morais, Edson Nunes de, Spara, Patricia, Gallarreta, Francisco Maximiliano Pancich","Revista Brasileira de Ginecologia e Obstetrícia; 21(6); 335-339","Revista Brasileira de Ginecologia e Obstetrícia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72031999000600006&lang=pt" 
"S0100-72031999000600009-scl","Peritonite meconial como diagnóstico diferencial de ascite fetal: relato de caso","Amorim, Melania Maria Ramos de, Vilela, Paulo Carvalho, Santos, Luiz Carlos, Falbo Neto, Gilliatt Hanois, Cursino, Ozanil, Amaral, Fernando, Bitencourt, Karina Maria Azevedo","Revista Brasileira de Ginecologia e Obstetrícia; 21(6); 353-357","Revista Brasileira de Ginecologia e Obstetrícia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72031999000600009&lang=pt" 
"S0100-72031999000600005-scl","Uso de uma espátula de ayre modificada para colheita colpocitológica","Alves, Álvaro Luiz Lage, Almeida, Geraldo Magela de, Melo, Victor Hugo de","Revista Brasileira de Ginecologia e Obstetrícia; 21(6); 327-331","Revista Brasileira de Ginecologia e Obstetrícia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72031999000600005&lang=pt" 
"S0100-72031999000600004-scl","Fase menstrual na data da cirurgia para câncer de mama: resultados tardios e taxas de sobrevida assintomática","Montoro, Antonio Franco, Montoro, Flávio Franco, Rivera, José Solis","Revista Brasileira de Ginecologia e Obstetrícia; 21(6); 323-326","Revista Brasileira de Ginecologia e Obstetrícia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72031999000600004&lang=pt" 
