"S0100-39842001000500019-scl","Carcinoma bronquíolo-alveolar: aspectos na tomografia computadorizada de alta resolução","Moreira, Luiza Beatriz Melo","Radiologia Brasileira; 34(5); 298-298","Radiologia Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842001000500019&lang=pt" 
"S1316-00872001000200001-ven","","","Investigación y Postgrado; 16(2); 7-9","Investigación y Postgrado","Espanhol","2001","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872001000200001&lang=pt" 
"S1316-00872001000200002-ven","DETERMINACIÓN DEL CALOR ESPECÍFICO DE LA PAPA Y LA ZANAHORIA: UN EJEMPLO DE INVESTIGACIÓN GUIADA EN QUÍMICA","Carrasquero D, Armando","Investigación y Postgrado; 16(2); 11-24","Investigación y Postgrado","Espanhol","2001","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872001000200002&lang=pt" 
"S1316-00872001000200003-ven","EL COMPORTAMIENTO Y EL CAMBIO EN LAS ORGANIZACIONES EDUCATIVAS: VÍAS PARA UNA INVESTIGACIÓN EDUCACIONAL CRÍTICA","Picón Medina, Gilberto","Investigación y Postgrado; 16(2); 25-52","Investigación y Postgrado","Espanhol","2001","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872001000200003&lang=pt" 
"S1316-00872001000200004-ven","ANÁLISIS DE LA IMAGEN Y SU IMPORTANCIA EN LA FORMACIÓN DEL COMUNICADOR AUDIOVISUAL","Sulbarán, Eugenio, Boscán, Juan Pablo, Pirela, Johan","Investigación y Postgrado; 16(2); 53-71","Investigación y Postgrado","Espanhol","2001","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872001000200004&lang=pt" 
"S1316-00872001000200005-ven","VEINTE AÑOS DE INVESTIGACIÓN EN LOS TRABAJOS DE GRADO DE MAESTRÍA EN PSICOLOGÍA DE LA UNIVERSIDAD SIMÓN BOLÍVAR","Valarino, Elizabeth, Meneses, Rocío, Yáber, Guillermo, Pujol, Lydia","Investigación y Postgrado; 16(2); 73-102","Investigación y Postgrado","Espanhol","2001","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872001000200005&lang=pt" 
"S1316-00872001000200006-ven","GOMECISMO Y EDUCACIÓN: REFORMA, CONTRARREFORMA Y NUEVAS REFORMAS. 1900- 1930","Luque, Guillermo","Investigación y Postgrado; 16(2); 103-133","Investigación y Postgrado","Espanhol","2001","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872001000200006&lang=pt" 
"S1316-00872001000200007-ven","PROPUESTA DE LINEAMIENTOS GEOESTRATÉGICOS PARA EL DESARROLLO EDUCATIVO DE LA ZONA FRONTERIZA: MUNICIPIO PÁEZ DEL ESTADO ZULIA","Marcano, Noraida, Ortega, Sheila","Investigación y Postgrado; 16(2); 135-157","Investigación y Postgrado","Espanhol","2001","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872001000200007&lang=pt" 
"S1316-00872001000200011-ven","DAVID RUIZ CHATAING (2001): LA CONTROVERSIA CENTRALISMO FEDERALISMO EN LA PRENSA VENEZOLANA DEL SIGLO XIX: 1864-1899. CARACAS: UPEL","Páez, Gladys Marlene","Investigación y Postgrado; 16(2); 191-192","Investigación y Postgrado","Espanhol","2001","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872001000200011&lang=pt" 
"S1316-00872001000200010-ven","ITALO TEDESCO (2001): OTROS VENDRÁN DESPUÉS DE MÍ. CARACAS: UNIVERSIDAD CATÓLICA ANDRÉS BELLO","Suárez, Rosario","Investigación y Postgrado; 16(2); 189-190","Investigación y Postgrado","Espanhol","2001","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872001000200010&lang=pt" 
"S1516-14392001000400016-scl","Erratum","","Materials Research; 4(4); 327-327","Materials Research","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392001000400016&lang=pt" 
"S1516-35982001000600001-scl","Desempenho e características de carcaça de machos revertidos de tilápias do Nilo (Oreochromis niloticus), linhagens tailandesa e comum, nas fases inicial e de crescimento","Boscolo, Wilson Rogério, Hayashi, Carmino, Soares, Claudemir Martins, Furuya, Wilson Massamitu, Meurer, Fábio","Revista Brasileira de Zootecnia; 30(5); 1391-1396","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600001&lang=pt" 
"S1516-35982001000600005-scl","Qualidade da forragem e participação relativa na produção de matéria seca de diferentes frações de cultivares de capim-elefante (Pennisetum purpureum Schumach.)","Deschamps, Francisco Carlos, Brito, Cláudio José Freixieiro Alves de","Revista Brasileira de Zootecnia; 30(5); 1418-1423","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600005&lang=pt" 
"S1516-35982001000600004-scl","Caracterização anatômica em diferentes frações de cultivares de capim-elefante (Pennisetum purpureum Schumach.)","Brito, Cláudio José Freixieiro Alves de, Deschamps, Francisco Carlos","Revista Brasileira de Zootecnia; 30(5); 1409-1417","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600004&lang=pt" 
"S1516-35982001000600026-scl","Estimativa das frações dos carboidratos, da casca e polpa desidratada de café (Coffea arabica L.) armazenadas em diferentes períodos","Barcelos, Adauto Ferreira, Paiva, Paulo César de Aguiar, Olalquialga Pérez, Juan Ramón, Cardoso, Roberto Maciel, Santos, Vander Bruno dos","Revista Brasileira de Zootecnia; 30(5); 1566-1571","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600026&lang=pt" 
"S1516-35982001000600003-scl","Determinação do sistema endócrino difuso nos intestinos de três Teleostei (Pisces) de água doce com hábitos alimentares diferentes","Seixas Filho, José Teixeira de, Fonseca, Cláudio César, Oliveira, Maria Goreti de Almeida, Donzele, Juarez Lopes, Menin, Eliane","Revista Brasileira de Zootecnia; 30(5); 1403-1408","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600003&lang=pt" 
"S1516-35982001000600020-scl","Equações de predição das exigências protéicas para frangos de corte","Longo, Flavio Alves, Sakomura, Nilva Kazue, Figueiredo, Adriana Nogueira, Rabello, Carlos Bôa-Viagem, Ferraudo, Antônio Sergio","Revista Brasileira de Zootecnia; 30(5); 1521-1530","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600020&lang=pt" 
"S1516-35982001000600031-scl","Características de carcaça e composição corporal de touros jovens da raça Nelore terminados em diferentes sistemas","Macedo, Marcelo Pereira, Bastos, João Francisco Pereira, Bianchini Sobrinho, Evaristo, Resende, Flávio Dutra de, Figueiredo, Leopoldo Andrade de, Rodrigues Neto, Antônio José","Revista Brasileira de Zootecnia; 30(5); 1610-1620","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600031&lang=pt" 
"S1516-35982001000600033-scl","Digestibilidade e degradabilidade de rações à base de milho desintegrado com palha e sabugo em diferentes graus de moagem","Paziani, Solidete de Fátima, Berchielli, Telma Teresinha, Andrade, Pedro de","Revista Brasileira de Zootecnia; 30(5); 1630-1638","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600033&lang=pt" 
"S1516-35982001000600014-scl","Desempenho e rendimento de carcaça de frangos de corte submetidos a diferentes níveis de treonina e lisina, na fase final de criação","Barbosa, Maria José Baptista, Junqueira, Otto Mack, Andreotti, Marcelo de Oliveira, Cancherini, Luciana Cardoso, Araújo, Lúcio Francelino","Revista Brasileira de Zootecnia; 30(5); 1476-1480","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600014&lang=pt" 
"S1516-35982001000600013-scl","Estimativas de tendência genética para características produtivas em um rebanho do ecótipo Mantiqueira","Silva, Marcos Vinícius Gualberto Barbosa da, Ferreira, William José, Cobuci, Jaime Araujo, Guaragna, Guilherme Paes, Oliveira, Paulo Rogério Palma de","Revista Brasileira de Zootecnia; 30(5); 1466-1475","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600013&lang=pt" 
"S1516-35982001000600012-scl","Avaliação dos fatores ambientais no desenvolvimento corporal de cordeiros deslanados da raça Morada Nova","Fernandes, Antônio Amaury Oriá, Buchanan, David, Selaive-Villarroel, Arturo Bernardo","Revista Brasileira de Zootecnia; 30(5); 1460-1465","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600012&lang=pt" 
"S1516-35982001000600002-scl","Farinhas de peixe, carne e ossos, vísceras e crisálida como atractantes em dietas para alevinos de tilápia do Nilo (Oreochromis niloticus)","Boscolo, Wilson Rogério, Hayashi, Carmino, Meurer, Fábio, Soares, Claudemir Martins","Revista Brasileira de Zootecnia; 30(5); 1397-1402","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600002&lang=pt" 
"S1516-35982001000600011-scl","Período de serviço em rebanho Nelore na Amazônia Oriental","Cavalcante, Francisco Aloísio, Martins Filho, Raimundo, Campello, Claudio Cabral, Lobo, Raimundo Nonato Braga, Martins, Gabrimar Araujo","Revista Brasileira de Zootecnia; 30(5); 1456-1459","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600011&lang=pt" 
"S1516-35982001000600010-scl","Período de gestação em rebanho Nelore na Amazônia Oriental","Cavalcante, Francisco Aloísio, Martins Filho, Raimundo, Campello, Claudio Cabral, Lobo, Raimundo Nonato Braga, Martins, Gabrimar Araujo","Revista Brasileira de Zootecnia; 30(5); 1451-1455","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600010&lang=pt" 
"S1516-35982001000600009-scl","Avaliação da utilização do &quot;cio do potro&quot; na coleta de embriões","Carvalho, Giovanni Ribeiro de, Fonseca, Francisco Aloizio, Silva Filho, José Monteiro da, Ruas, José Reinaldo Mendes, Borges, Alan Maia","Revista Brasileira de Zootecnia; 30(5); 1445-1450","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600009&lang=pt" 
"S1516-35982001000600027-scl","Avaliação da determinação da fibra em detergente neutro e da fibra em detergente ácido pelo sistema ANKOM","Berchielli, Telma Teresinha, Sader, Ana Paula de Oliveira, Tonani, Flávia Lucyla, Paziani, Solidete de Fátima, Andrade, Pedro de","Revista Brasileira de Zootecnia; 30(5); 1572-1578","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600027&lang=pt" 
"S1516-35982001000600032-scl","Produção de proteína microbiana e estimativas das excreções de derivados de purinas e de uréia em vacas lactantes alimentadas com rações isoprotéicas contendo diferentes níveis de compostos nitrogenados não-protéicos","Oliveira, Antonia Santos, Valadares, Rilene Ferreira Diniz, Valadares Filho, Sebastião de Campos, Cecon, Paulo Roberto, Rennó, Luciana Navajas, Queiroz, Augusto César de, Chizzotti, Mário Luiz","Revista Brasileira de Zootecnia; 30(5); 1621-1629","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600032&lang=pt" 
"S1516-35982001000600035-scl","Influência de Rumensin®, óleo de soja e níveis de concentrado sobre o consumo e os parâmetros fermentativos ruminais em bovinos","Vargas, Luiz Henrique, Lana, Rogério de Paula, Mâncio, Antônio Bento, Campos, José Maurício de Souza, Jham, Gulab Newamdram, Freitas, Acyr Wanderley de Paula, Oliveira, Marcus Vinicius Morais de","Revista Brasileira de Zootecnia; 30(5); 1650-1658","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600035&lang=pt" 
"S1516-35982001000600006-scl","Qualidade da silagem de capim-elefante (Pennisetum purpureum Schum.) emurchecido ou acrescido de farelo de mandioca","Ferrari Júnior, Evaldo, Lavezzo, Wagner","Revista Brasileira de Zootecnia; 30(5); 1424-1431","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600006&lang=pt" 
"S1516-35982001000600007-scl","Porcentagens de saponinas e taninos em vinte e oito cultivares de alfafa (Medicago sativa L.) em duas épocas de corte - Botucatu - SP","Vieira, Maria Eunice de Queiroz, Costa, Ciniro, Silveira, Antônio Carlos, Arrigoni, Mário De Beni","Revista Brasileira de Zootecnia; 30(5); 1432-1438","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600007&lang=pt" 
"S1516-35982001000600008-scl","Resposta superovulatória de novilhas mestiças holandês-zebu tratadas com somatotropina bovina recombinante (rbST)","Borges, Álan Maia, Torres, Ciro Alexandre Alves, Ruas, José Reinaldo Mendes, Rocha Júnior, Vicente Ribeiro, Carvalho, Giovanni Ribeiro de","Revista Brasileira de Zootecnia; 30(5); 1439-1444","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600008&lang=pt" 
"S1516-35982001000600015-scl","Composição corporal e puberdade de leitoas alimentadas com níveis alto e baixo de proteína na dieta","Budiño, Fábio Enrique Lemos, Kessler, Alexandre de Mello, Bernardi, Mari Lourdes","Revista Brasileira de Zootecnia; 30(5); 1481-1489","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600015&lang=pt" 
"S1516-35982001000600016-scl","Níveis dietéticos de lisina para frangos de corte de 1 a 21 e 22 a 40 dias de idade","Costa, Fernando Guilherme Perazzo, Rostagno, Horacio Santiago, Albino, Luiz Fernando Teixeira, Gomes, Paulo Cezar, Toledo, Rodrigo Santana","Revista Brasileira de Zootecnia; 30(5); 1490-1497","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600016&lang=pt" 
"S1516-35982001000600018-scl","Efeito do estresse térmico agudo sobre os níveis da proteína e RNA mensageiro da Hsp70, em fígado e cérebro de pintos de corte de diferentes linhagens","Dionello, Nelson José Laurino, Ferro, Jesus Aparecido, Macari, Marcos, Rutz, Fernando, Furlan, Luiz Roberto, Ferro, Maria Inês Tiraboschi","Revista Brasileira de Zootecnia; 30(5); 1506-1513","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600018&lang=pt" 
"S1516-35982001000600019-scl","Disponibilidade biológica do fósforo de fontes fosfatadas determinada por intermédio da técnica de diluição isotópica: II. Suínos em crescimento","Figueirêdo, Agustinho Valente de, Vitti, Dorinha Miriam S. S., Lopes, João Batista, Barbosa, Hacy Pinto","Revista Brasileira de Zootecnia; 30(5); 1514-1520","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600019&lang=pt" 
"S1516-35982001000600024-scl","Efeitos da substituição do milho pelo resíduo de panificação sobre as características de carcaça de novilhos da raça Holandesa","Passini, Roberta, Spers, Aleksandrs, Lucci, Carlos de Souza","Revista Brasileira de Zootecnia; 30(5); 1550-1557","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600024&lang=pt" 
"S1516-35982001000600025-scl","Consumo e fermentação ruminal de proteínas em função de suplementação alimentar energética e protéica em novilhos","Barbosa, Natália Guarino Souza, Lana, Rogério de Paula, Jham, Gulab Newandram, Borges, Arnaldo Chaer, Mâncio, Antônio Bento, Pereira, José Carlos, Oliveira, Juliana Silva","Revista Brasileira de Zootecnia; 30(5); 1558-1565","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600025&lang=pt" 
"S1516-35982001000600028-scl","Digestibilidade in vitro/gás de volumosos exclusivos ou combinados avaliados pelo resíduo remanescente da digestão da matéria seca e produção de gás","Campos, Fábio Prudêncio de, Sampaio, Alexandre Amstalden Moraes, Vieira, Paulo de Figueiredo, Bose, Max Lázaro Vieira","Revista Brasileira de Zootecnia; 30(5); 1579-1589","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600028&lang=pt" 
"S1516-35982001000600029-scl","Desempenho e características de carcaça de bezerros confinados recebendo dietas com diferentes degradabilidades da fração protéica","Cervieri, Rafael da Costa, Arrigoni, Mário De Beni, Oliveira, Henrique Nunes de, Silveira, Antônio Carlos, Chardulo, Luis Arthur Loyola, Costa, Ciniro, Martins, Cyntia Ludovico","Revista Brasileira de Zootecnia; 30(5); 1590-1599","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600029&lang=pt" 
"S1516-35982001000600030-scl","Cromo e indicadores internos na determinação do consumo de novilhos mestiços, suplementados, a pasto","Detmann, Edenio, Paulino, Mário Fonseca, Zervoudakis, Joanis Tilemahos, Valadares Filho, Sebastião de Campos, Euclydes, Ricardo Frederico, Lana, Rogério de Paula, Queiroz, Domingos Sávio de","Revista Brasileira de Zootecnia; 30(5); 1600-1609","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600030&lang=pt" 
"S1516-35982001000600034-scl","Uréia para vacas em lactação: 1. Consumo, digestibilidade, produção e composição do leite","Silva, Rosângela Maria Nunes da, Valadares, Rilene Ferreira Diniz, Valadares Filho, Sebastião de Campos, Cecon, Paulo Roberto, Campos, José Maurício de Souza, Oliveira, Gisele Andrade de, Oliveira, Antonia Santos","Revista Brasileira de Zootecnia; 30(5); 1639-1649","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600034&lang=pt" 
"S1516-35982001000600022-scl","Níveis de proteína bruta para leitoas dos 30 aos 60 kg mantidas em ambiente de alta temperatura (31ºC)","Orlando, Uislei Antonio Dias, Oliveira, Rita Flávia Miranda de, Donzele, Juarez Lopes, Lopes, Darci Clementino, Silva, Francisco Carlos de Oliveira, Generoso, Rafaela Antonia Ramos","Revista Brasileira de Zootecnia; 30(5); 1536-1543","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600022&lang=pt" 
"S1516-35982001000600023-scl","Efeito da condição corporal ao parto sobre alguns parâmetros do metabolismo energético, produção de leite e incidência de doenças no pós-parto de vacas leiteiras","Lago, Ernani Paulino do, Pires, Alexandre Vaz, Susin, Ivanete, Faria, Vidal Pedroso de, Lago, Luiz Alberto do","Revista Brasileira de Zootecnia; 30(5); 1544-1549","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600023&lang=pt" 
"S1516-35982001000600021-scl","Digestibilidade verdadeira da lisina HCl e da lisina Sulfato determinada com galos cecectomizados","Neme, Rafael, Albino, Luiz Fernando Teixeira, Rostagno, Horacio Santiago, Rodrigueiro, Ramalho José Barbosa, Nunes, Ricardo Vianna","Revista Brasileira de Zootecnia; 30(5); 1531-1535","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600021&lang=pt" 
"S1516-35982001000600017-scl","Níveis dietéticos de proteína bruta para frangos de corte de 1 a 21 e 22 a 42 dias de idade","Costa, Fernando Guilherme Perazzo, Rostagno, Horacio Santiago, Albino, Luiz Fernando Teixeira, Gomes, Paulo Cezar, Toledo, Rodrigo Santana, Vargas Junior, José Geraldo de","Revista Brasileira de Zootecnia; 30(5); 1498-1505","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000600017&lang=pt" 
"S0066-782X2001001400002-scl","Diretrizes da Sociedade Brasileira de Cardiologia sobre Angina Instável e Infarto Agudo do Miocárdio sem Supradesnível do Segmento ST: PARTE II Condutas nos Pacientes de Risco Intermediário e Alto","Nicolau, José Carlos, Cesar, Luiz Antonio Machado, Timerman, Ari, Piegas, Leopoldo Soares, Marin-Neto, José Antonio","Arquivos Brasileiros de Cardiologia; 77(); 24-38","Arquivos Brasileiros de Cardiologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2001001400002&lang=pt" 
"S0100-204X2001001000008-scl","Valor nutritivo de cana-de-açúcar tratada com hidróxido de sódio e acrescida de rolão-de-milho","Andrade, João Batista de, Ferrari Júnior, Evaldo, Braun, Gilberto","Pesquisa Agropecuária Brasileira; 36(10); 1265-1268","Pesquisa Agropecuária Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2001001000008&lang=pt" 
"S0100-204X2001001000001-scl","Lucratividade e risco de sistemas de produção de grãos combinados com pastagens de inverno","Ambrosi, Ivo, Santos, Henrique Pereira dos, Fontaneli, Renato Serena, Zoldan, Sandra Maria","Pesquisa Agropecuária Brasileira; 36(10); 1213-1219","Pesquisa Agropecuária Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2001001000001&lang=pt" 
"S0100-204X2001001000007-scl","Preservação in vitro da batata com ácido acetilsalicílico e duas fontes de carboidrato","Fortes, Gerson Renan de Luces, Pereira, Jonny Everson Scherwinski","Pesquisa Agropecuária Brasileira; 36(10); 1261-1264","Pesquisa Agropecuária Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2001001000007&lang=pt" 
"S0100-204X2001001000004-scl","Eliminação do desbaste na cultura do algodoeiro","Cia, Edivaldo, Furlani Júnior, Enes, Sabino, Nelson Paulieri, Fuzatto, Milton Geraldo, Ferraz, Carlos Antonio Menezes, Carvalho, Luiz Henrique, Bortoletto, Nelson, Sabino, José Carlos, Campana, Mario Pércio","Pesquisa Agropecuária Brasileira; 36(10); 1239-1244","Pesquisa Agropecuária Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2001001000004&lang=pt" 
"S0100-204X2001001000005-scl","Controle genético e tolerância ao estresse de calor em populações híbridas e em cultivares de trigo","Souza, Moacil Alves de, Ramalho, Magno Antonio Patto","Pesquisa Agropecuária Brasileira; 36(10); 1245-1253","Pesquisa Agropecuária Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2001001000005&lang=pt" 
"S0100-204X2001001000009-scl","Influência da cultura anterior e da compactação do solo na absorção de macronutrientes em soja","Silva, Rosemeire Helena da, Rosolem, Ciro Antonio","Pesquisa Agropecuária Brasileira; 36(10); 1269-1275","Pesquisa Agropecuária Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2001001000009&lang=pt" 
"S0100-204X2001001000013-scl","Controle de Acacia farnesiana e de Mimosa pteridofita em pastagem","Carmona, Ricardo, Araujo Neto, Bernardo Sayão Carvalho, Pereira, Roberto Carvalho","Pesquisa Agropecuária Brasileira; 36(10); 1301-1307","Pesquisa Agropecuária Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2001001000013&lang=pt" 
"S0100-204X2001001000015-scl","Propagação de orquídea Gongora quinquenervis por semeadura in vitro","Martini, Priscilla Cavalcante, Willadino, Lilia, Alves, Gilberto Dias, Donato, Virgínia Maria Tenório Sabino","Pesquisa Agropecuária Brasileira; 36(10); 1319-1324","Pesquisa Agropecuária Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2001001000015&lang=pt" 
"S1020-49892001001000001-spa","From surveys to surveillance","Bonita, Ruth, Strong, Kathleen, Courten, Maximilian de","Revista Panamericana de Salud Pública; 10(4); 223-225","Revista Panamericana de Salud Pública","Inglês","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001001000001&lang=pt" 
"S1020-49892001001000006-spa","Revisión sistemática de la literatura sobre telemedicina","","Revista Panamericana de Salud Pública; 10(4); 257-258","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001001000006&lang=pt" 
"S1020-49892001001000002-spa","Prevalence estimates for hypertension in Latin America and the Caribbean: are they useful for surveillance?","Ordúñez, Pedro, Silva, Luis Carlos, Rodríguez, María Paz, Robles, Sylvia","Revista Panamericana de Salud Pública; 10(4); 226-231","Revista Panamericana de Salud Pública","Inglês","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001001000002&lang=pt" 
"S1020-49892001001000005-spa","Valor monetario de la leche materna en Bolivia","Aguayo, Víctor M., Ross, Jay, Saunero, Roxana, Tórrez, Albina, Johnston, Robert","Revista Panamericana de Salud Pública; 10(4); 249-256","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001001000005&lang=pt" 
"S1020-49892001001000009-spa","Lugar de residencia e incidencia de cardiopatía coronaria","","Revista Panamericana de Salud Pública; 10(4); 260-261","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001001000009&lang=pt" 
"S1020-49892001001000008-spa","Los antidepresivos como factor de riesgo de cardiopatía isquémica","","Revista Panamericana de Salud Pública; 10(4); 259-260","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001001000008&lang=pt" 
"S1020-49892001001000007-spa","El tratamiento del dolor de garganta con antibióticos en atención primaria","","Revista Panamericana de Salud Pública; 10(4); 258-259","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001001000007&lang=pt" 
"S1020-49892001001000010-spa","Reducción del aborto en Bangladesh gracias a mejores servicios de planificación familiar","","Revista Panamericana de Salud Pública; 10(4); 261-262","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001001000010&lang=pt" 
"S1020-49892001001000014-spa","Estrategia mundial de la OMS para contener la resistencia a los antimicrobianos","","Revista Panamericana de Salud Pública; 10(4); 284-293","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001001000014&lang=pt" 
"S1020-49892001001000013-spa","Cross-national research to help countries prepare for an aging population","","Revista Panamericana de Salud Pública; 10(4); 277-283","Revista Panamericana de Salud Pública","Inglês","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001001000013&lang=pt" 
"S1020-49892001001000012-spa","La enfermedad de Alzheimer en el año 2000","","Revista Panamericana de Salud Pública; 10(4); 268-276","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001001000012&lang=pt" 
"S1020-49892001001000011-spa","La farmacoeconomía en la industria farmacéutica y el sistema sanitario de Cuba","Collazo Herrera, Manuel M., Casademunt Balbín, Norma","Revista Panamericana de Salud Pública; 10(4); 263-267","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001001000011&lang=pt" 
