"S0004-282X2011000500031-scl","Supratentorial tanycytic ependymoma: an uncommon fibrillary ependymoma variant","Reis, Fabiano, Schwingel, Ricardo, Morais, Francisco Carlos de, Queiroz, Luciano de Souza","Arquivos de Neuro-Psiquiatria; 69(4); 723-723","Arquivos de Neuro-Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2011000500031&lang=pt" 
"S1516-35982011000800015-scl","Redução do nível de proteína bruta em rações para frangos de corte em ambiente de termoneutralidade","Oliveira, Will Pereira de, Oliveira, Rita Flávia Miranda de, Donzele, Juarez Lopes, Albino, Luiz Fernando Teixeira, Martins, Mariana dos Santos, Maia, Ana Paula de Assis","Revista Brasileira de Zootecnia; 40(8); 1725-1731","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800015&lang=pt" 
"S1516-35982011000800017-scl","Desempenho e histomorfometria intestinal de frangos de corte de 1 a 21 dias de idade recebendo melhoradores de crescimento","Ramos, Lidiana de Siqueira Nunes, Lopes, João Batista, Silva, Silvana Maria Medeiros de Sousa, Silva, Francisco Eduardo Soares, Ribeiro, Mabell Nery","Revista Brasileira de Zootecnia; 40(8); 1738-1744","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800017&lang=pt" 
"S1516-35982011000800018-scl","Feather and blood meal in pre-starter and starter diets for broilers","Xavier, Suzany Aparecida Gomes, Stringhini, José Henrique, Brito, Alexandre Barbosa de, Andrade, Maria Auxiliadora, Café, Marcos Barcellos, Leandro, Nadja Susana Mogyca","Revista Brasileira de Zootecnia; 40(8); 1745-1752","Revista Brasileira de Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800018&lang=pt" 
"S1516-35982011000800021-scl","Comportamento ingestivo em caprinos alimentados com dietas contendo cana-de-açúcar tratada com óxido de cálcio","Carvalho, Gleidson Giordano Pinto de, Garcia, Rasmo, Pires, Aureliano José Vieira, Detmann, Edenio, Ribeiro, Leandro Sampaio Oliveira, Chagas, Daiane Maria Trindade, Silva, Robério Rodrigues, Pinho, Bianca Damasceno","Revista Brasileira de Zootecnia; 40(8); 1767-1773","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800021&lang=pt" 
"S1516-35982011000800022-scl","Características dos componentes externos e das gorduras descartadas de novilhos superprecoces não-castrados ou castrados de dois genótipos terminados em confinamento","Cattelam, Jonatas, Freitas, Leandro da Silva, Brondani, Ivan Luiz, Silva, José Henrique Souza da, Arboitte, Miguelangelo Ziegler, Weise, Matheus Smidt","Revista Brasileira de Zootecnia; 40(8); 1774-1780","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800022&lang=pt" 
"S1516-35982011000800023-scl","Qualidade física e sensorial da carne de cordeiros de três genótipos alimentados com rações formuladas com duas relações volumoso: concentrado","Costa, Roberto Germano, Santos, Neube Michel dos, Sousa, Wandrick Hauss de, Queiroga, Rita de Cássia Ramos do Egypto, Azevedo, Paulo Sérgio de, Cartaxo, Felipe Queiroga","Revista Brasileira de Zootecnia; 40(8); 1781-1787","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800023&lang=pt" 
"S1516-35982011000800025-scl","Sugar cane treated with calcium hydroxide in diet for cattle: intake, digestibility of nutrients and ingestive behaviour","Dias, Alexandre Menezes, Ítavo, Luís Carlos Vinhas, Damasceno, Julio Cesar, Santos, Geraldo Tadeu dos, Ítavo, Camila Celeste Brandão Ferreira, Silva, Fabiano Ferreira da, Nogueira, Ériklis, Soares, Cláudia Muniz","Revista Brasileira de Zootecnia; 40(8); 1799-1806","Revista Brasileira de Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800025&lang=pt" 
"S1516-35982011000800026-scl","Zona de conforto térmico de ovinos da raça Santa Inês com base nas respostas fisiológicas","Eustáquio Filho, Antônio, Teodoro, Sônia Martins, Chaves, Modesto Antônio, Santos, Paulo Eduardo Ferreira dos, Silva, Marcos Welber Ribeiro da, Murta, Rogério Mendes, Carvalho, Gleidson Giordano Pinto de, Souza, Luiz Eduardo Barreto de","Revista Brasileira de Zootecnia; 40(8); 1807-1814","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800026&lang=pt" 
"S1516-35982011000800027-scl","Characteristics of carcass and non-carcass components in feedlot native goats in the Brazilian semiarid region","Silva, Andrea Souza da, Furtado, Dermeval Araújo, Medeiros, Ariosvaldo Nunes de, Costa, Roberto Germano, Cezar, Marcílio Fontes, Pereira Filho, José Morais","Revista Brasileira de Zootecnia; 40(8); 1815-1821","Revista Brasileira de Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800027&lang=pt" 
"S1516-35982011000800028-scl","Desempenho e características qualitativas da carcaça e da carne de cordeiros terminados em confinamento alimentados com dietas contendo soja grão ou gordura protegida","Fernandes, Alexandre Rodrigo Mendes, Orrico Junior, Marco Antonio Previdelli, Orrico, Ana Carolina Amorim, Vargas Junior, Fernando Miranda de, Oliveira, Arley Borges de Moraes","Revista Brasileira de Zootecnia; 40(8); 1822-1829","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800028&lang=pt" 
"S1516-35982011000800024-scl","Consumo e digestibilidade em bovinos em pastejo durante o período das águas sob suplementação com fontes de compostos nitrogenados e de carboidratos","Costa, Viviane Aparecida Carli, Detmann, Edenio, Paulino, Mário Fonseca, Valadares Filho, Sebastião de Campos, Carvalho, Isabela Pena Carvalho de, Monteiro, Luana Pereira","Revista Brasileira de Zootecnia; 40(8); 1788-1798","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800024&lang=pt" 
"S1519-566X2011000400019-scl","First report of Elasmus polistis Burks (Hymenoptera: Eulophidae) recovered from Polistes versicolor (Olivier) (Hymenoptera: Vespidae) nests in Brazil","Dorfey, C, Köhler, A","Neotropical Entomology; 40(4); 515-516","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000400019&lang=pt" 
"S1519-566X2011000400001-scl","Oviposition behavior of Grapholita molesta Busck (Lepidoptera: Tortricidae) at different temperatures","Silva, EDB da, Kuhn, TMA, Monteiro, LB","Neotropical Entomology; 40(4); 415-420","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000400001&lang=pt" 
"S1519-566X2011000400005-scl","Relocation of Croton sonderianus (Euphorbiaceae) seeds by Pheidole fallax Mayr (Formicidae): a case of post-dispersal seed protection by ants?","Lôbo, D, Tabarelli, M, Leal, IR","Neotropical Entomology; 40(4); 440-444","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000400005&lang=pt" 
"S1519-566X2011000400003-scl","Flower-visiting insects of five tree species in a restored area of semideciduous seasonal forest","Fragoso, FP, Varanda, EM","Neotropical Entomology; 40(4); 431-435","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000400003&lang=pt" 
"S1519-566X2011000400004-scl","Nutrient flux associated with the emergence of Quesada gigas Olivier (Hemiptera: Cicadidae) in an urban ecosystem","Aoki, C, Lopes, FS, de Oliveira, AMR, Souza, FL de, Marques, MR","Neotropical Entomology; 40(4); 436-439","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000400004&lang=pt" 
"S1519-566X2011000400007-scl","New species of Tetramorium Mayr (Hymenoptera: Formicidae) from Puebla State, Mexico","Vásquez-Bolaños, M, Castaño-Meneses, G, Guzmán-Mendoza, R","Neotropical Entomology; 40(4); 452-455","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000400007&lang=pt" 
"S1519-566X2011000400008-scl","Changes in the fat body during the post-embryonic development of the predator Toxorhynchites theobaldi (Dyar &amp; Knab) (Diptera: Culicidae)","Pascini, TV, Albeny, DS, Ramalho-Ortigão, M, Vilela, EF, Serrão, JE, Martins, GF","Neotropical Entomology; 40(4); 456-461","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000400008&lang=pt" 
"S1519-566X2011000400009-scl","Allometry and ontogeny in Callibia diana Stål (Mantodea: Acanthopidae)","Avendaño, J, Sarmiento, CE","Neotropical Entomology; 40(4); 462-469","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000400009&lang=pt" 
"S1519-566X2011000400011-scl","Host quality of different aphid species for rearing Diaeretiella rapae (McIntosh) (Hymenoptera: Braconidae)","Silva, RJ, Cividanes, FJ, Pedroso, EC, Sala, SRD","Neotropical Entomology; 40(4); 477-482","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000400011&lang=pt" 
"S1519-566X2011000400018-scl","New host plant records for Oenomaus ortygnus (Cramer) (Lepidoptera: Lycaenidae) in Mexico","Castañeda-Vildózola, A, Nava-Díaz, C, Duarte, M, Franco-Mora, O, Hernández-Fuentes, LM","Neotropical Entomology; 40(4); 512-514","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000400018&lang=pt" 
"S1519-566X2011000400017-scl","Amblyomma dissimile Koch (Acari: Ixodidae) attacking Primolius maracana Vieillot (Psittaciformes: Psittacidae) in the Amazon region, state of Pará, Brazil","Scofield, A, Bahia, M, Martins, AL, Góes-Cavalcante, G, Martins, TF, Labruna, MB","Neotropical Entomology; 40(4); 509-511","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000400017&lang=pt" 
"S1519-566X2011000400016-scl","Nasal mites (Gamasida: Rhinonyssidae) of Paroaria coronata (Miller) (Passeriformes: Emberezidae)","Mascarenhas, CS, Coimbra, MAA, Müller, G, Brum, JGW","Neotropical Entomology; 40(4); 507-508","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000400016&lang=pt" 
"S1519-566X2011000400015-scl","Genetic differentiation in natural populations of Lutzomyia longipalpis (Lutz &amp; Neiva) (Diptera: Psychodidae) with different phenotypic spot patterns on tergites in males","Silva, MH, Nascimento, MDSB, Leonardo, FS, Rebêlo, JMM, Pereira, SRF","Neotropical Entomology; 40(4); 501-506","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000400015&lang=pt" 
"S1519-566X2011000400020-scl","First Record of Anastrepha flavipennis Greene (Diptera: Tephritidae) and of its Host in the Brazilian Amazon","Corrêa, EC, Silva, NM, Silva, FCC, Pena, MR","Neotropical Entomology; 40(4); 517-518","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000400020&lang=pt" 
"S1519-566X2011000400013-scl","Resistance of citrus genotypes to Phyllocnitis citrella Stainton (Lepidoptera: Gracillariidae)","Santos, MS, Vendramim, JD, Lourenção, AL, Pitta, RM, Martins, ES","Neotropical Entomology; 40(4); 489-494","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000400013&lang=pt" 
"S1676-24442011000400003-scl","Tendências em medicina laboratorial","Campana, Gustavo Aguiar, Oplustil, Carmen Paz, Faro, Lorena Brito de","Jornal Brasileiro de Patologia e Medicina Laboratorial; 47(4); 399-408","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442011000400003&lang=pt" 
"S1676-24442011000400005-scl","Métodos alternativos para detecção de betalactamase de espectro estendido em Escherichia coli e Klebsiella pneumoniae","Martins, Alexsander Costa, Picoli, Simone Ulrich","Jornal Brasileiro de Patologia e Medicina Laboratorial; 47(4); 421-426","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442011000400005&lang=pt" 
"S1676-24442011000400009-scl","O decréscimo vertiginoso das autópsias em um hospital universitário do Brasil nos últimos 20 anos","Rodrigues, Fabiana Resende, Lopes, Vânia Glória Silami, Lopez, Consuelo Lozoya, Soares Filho, Porphírio José, Silva, Rita de Cássia Lauria Gonçalves da, Silva, Licínio Esmeraldo da, Teixeira, Graça Helena M. de Canto","Jornal Brasileiro de Patologia e Medicina Laboratorial; 47(4); 445-450","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442011000400009&lang=pt" 
"S1676-24442011000400012-scl","Kint3-4 protein from human plasminogen delays Ehrlich tumor growth in mice","Souza, Cristina Maria de, Ferreira, Enio, Ferreira, Mônica Alves Neves Diniz, Andrade, Silvia Passos, Santos, Ivan Carlos, Pesquero, Jorge Luiz, Cassali, Geovanni Dantas","Jornal Brasileiro de Patologia e Medicina Laboratorial; 47(4); 465-472","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442011000400012&lang=pt" 
"S1519-566X2011000400002-scl","Haplotype identification within Spodoptera frugiperda (J.E. Smith) (Lepidoptera: Noctuidae) corn and rice strains from Colombia","Salinas-Hernandez, H, Saldamando-Benjumea, CI","Neotropical Entomology; 40(4); 421-430","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000400002&lang=pt" 
"S1519-566X2011000400006-scl","Description and key to the fifth-instars of some Cicadas (Hemiptera: Cicadidae) associated with coffee plants in Brazil","Maccagnan, DHB, Martinelli, NM","Neotropical Entomology; 40(4); 445-451","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000400006&lang=pt" 
"S1519-566X2011000400010-scl","Cage and field assessments of Beauveria bassiana-based Mycoinsecticides for Myzus persicae Sulzer (Hemiptera: Aphididae) control in cabbage","Michereff Filho, M, Oliveira, SOD, de Liz, RS, Faria, M","Neotropical Entomology; 40(4); 470-476","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000400010&lang=pt" 
"S1519-566X2011000400012-scl","Nível de dano econômico para formigas-cortadeiras em função do índice de produtividade florestal de eucaliptais em uma região de Mata Atlântica","Souza, A, Zanetti, R, Calegario, N","Neotropical Entomology; 40(4); 483-488","Neotropical Entomology","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000400012&lang=pt" 
"S1519-566X2011000400014-scl","Silicon influence on resistance induction against Bemisia tabaci biotype B (Genn.) (Hemiptera: Aleyrodidae) and on vegetative development in two soybean cultivars","Ferreira, RS, Moraes, JC, antunes, CS","Neotropical Entomology; 40(4); 495-500","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000400014&lang=pt" 
"S1980-00372011000400001-scl","Determinant factors of cardiorespiratory fitness in Portuguese adolescents of different ethnicities","Santos, Diana Aguiar, Silva, Analiza Mónica, Santa-Clara, Helena, Matias, Catarina Nunes, Fields, David A., Sardinha, Luís Bettencourt","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 13(4); 243-249","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372011000400001&lang=pt" 
"S1980-00372011000400002-scl","Circunferências medidas em diferentes locais do tronco e fatores de risco cardiometabólico","Alves, Viviane Valentim, Ribeiro, Luiz Fernando Paulino, Barros, Rosinei, Gadelha, Sandra Rocha, Santos, Stênio Carvalho","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 13(4); 250-256","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372011000400002&lang=pt" 
"S1980-00372011000400004-scl","Composição corporal e consumo alimentar de adolescentes da rede pública de ensino de Blumenau (Brasil)","Chiarelli, Graciella, Ulbrich, Anderson Zampier, Bertin, Renata Labronici","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 13(4); 265-271","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372011000400004&lang=pt" 
"S1980-00372011000400005-scl","Prevalencia de sobrepeso, obesidad e hipertensión arterial en adolescentes de una escuela de arte","Torres, Patricia, Linares, Jorgelina, Bonzi, Natalia, Giuliano, Maria Elena, Sanziani, Laura, Pezzotto, Stella M., Luna, Marta Bravo","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 13(4); 272-278","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372011000400005&lang=pt" 
"S1980-00372011000400007-scl","Caracterização da curva da frequência cardíaca durante teste incremental máximo em esteira","Nascimento, Eduardo Marcel Fernandes, Silva, Adriano Eduardo Lima, Bertuzzi, Rômulo Cássio Moraes, Kiss, Maria Augusta Pedutti Dal&#039;Molin, Pires, Flavio de Oliveira","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 13(4); 285-291","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372011000400007&lang=pt" 
"S1980-00372011000400008-scl","Avaliação da capacidade funcional de mulheres com fibromialgia: métodos diretos e autorrelatados","Homann, Diogo, Goes, Suelen Meira, Timossi, Luciana da Silva, Leite, Neiva","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 13(4); 292-298","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372011000400008&lang=pt" 
"S1980-00372011000400009-scl","Biofotogrametria confiabilidade das medidas do protocolo do software para avaliação postural (SAPO)","Souza, Juliana Alves, Pasinato, Fernanda, Basso, Débora, Corrêa, Eliane Castilhos Rodrigues, Silva, Ana Maria Toniolo da","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 13(4); 299-305","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372011000400009&lang=pt" 
"S1980-00372011000400010-scl","Contribuições da cineantropometria no Brasil: grupos de pesquisa e produção científica","Santos, Sueyla Ferreira da Silva dos, Ferrari, Elisa Pinheiro, Pacheco, Ricardo Lucas, Santos, Saray Giovana dos, Benedetti, Tânia Rosane Bertoldo, Pires-Neto, Candido Simões","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 13(4); 306-312","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372011000400010&lang=pt" 
"S1980-00372011000400011-scl","Política de periódicos nacionais em Educação Física para estudos de revisão/sistemática","Schütz, Gustavo Ricardo, Sant&#039;Ana, Antônio Sérgio Santos, Santos, Saray Giovana dos","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 13(4); 313-319","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372011000400011&lang=pt" 
"S1980-00372011000400012-scl","Exercício físico, processo inflamatório e adaptação: uma visão geral","Silva, Fernando Oliveira Catanho da, Macedo, Denise Vaz","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 13(4); 320-328","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372011000400012&lang=pt" 
"S1676-24442011000400008-scl","Gallbladder carcinoma: clinicopathological study of 24 cases","Veloso, Moema Gonçalves Pinheiro, Rodrigues, Daniel Nava","Jornal Brasileiro de Patologia e Medicina Laboratorial; 47(4); 439-444","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442011000400008&lang=pt" 
"S1676-24442011000400004-scl","Pseudomonas aeruginosa multirresistente: um problema endêmico no Brasil","Neves, Patrícia R., Mamizuka, Elsa M., Levy, Carlos E., Lincopan, Nilton","Jornal Brasileiro de Patologia e Medicina Laboratorial; 47(4); 409-420","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442011000400004&lang=pt" 
"S1980-00372011000400003-scl","Fatores associados à atividade física no lazer entre residentes de áreas urbanas de um município do nordeste do Brasil","Rocha, Saulo Vasconcelos, Almeida, Maura Maria Guimarães de, Araújo, Tânia Maria de, Virtuoso Júnior, Jair Sindra","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 13(4); 257-264","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372011000400003&lang=pt" 
"S1851-17322011000400001-arg","La Gestión de las relaciones con los grupos de interés: Un análisis exploratorio de casos en el sector hotelero español","Gessa Perera, Ana, Jiménez Jiménez, Mª del Amor","Estudios y perspectivas en turismo; 20(4); 753-771","Estudios y perspectivas en turismo","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322011000400001&lang=pt" 
"S1851-17322011000400002-arg","Complejos turísticos residenciales: Análisis del crecimiento del turismo residencial en el Mediterráneo español y en el Litoral Nordestino (Brasil) y su impacto socio-ambiental","Demajorovic, Jacques, Aledo Tur, Antonio, Landi, Beatriz, Mantovani Kondo, Ana Luisa","Estudios y perspectivas en turismo; 20(4); 772-796","Estudios y perspectivas en turismo","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322011000400002&lang=pt" 
"S0212-16112011000400012-esp","Ground roasted peanuts leads to a lower post-prandial glycemic response than raw peanuts","Reis, C. E. G., Bordalo, L. A., Rocha, A. L. C., Freitas, D. M. O., da Silva, M. V. L., de Faria, V. C., Martino, H. S. D., Costa, N. M. B., Alfenas, R. C.","Nutrición Hospitalaria; 26(4); 745-751","Nutrición Hospitalaria","Inglês","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400012&lang=pt" 
"S0212-16112011000400006-esp","Multidisciplinary consensus on the approach to hospital malnutrition in Spain","García de Lorenzo, A., Álvarez Hernández, J., Planas, M., Burgos, R., Araujo, K.","Nutrición Hospitalaria; 26(4); 701-710","Nutrición Hospitalaria","Inglês","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400006&lang=pt" 
"S0212-16112011000400005-esp","Burns, metabolism and nutritional requirements","Mendonça Machado, N., Gragnani, A., Masako Ferreira, L.","Nutrición Hospitalaria; 26(4); 692-700","Nutrición Hospitalaria","Inglês","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400005&lang=pt" 
"S0212-16112011000400035-esp","The effect of a modified meat product on nutritional status in institutionalized elderly people","Beriain, M.ª J., Ibáñez, F. C., Baleztena, J., Oria, E.","Nutrición Hospitalaria; 26(4); 907-915","Nutrición Hospitalaria","Inglês","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400035&lang=pt" 
"S0212-16112011000400025-esp","Long-term nutritional assessment of patients with severe short bowel syndrome managed with home enteral nutrition and oral intake","Chaer Borges, V., Teixeira da Silva, M.ª de L., Gonçalves Dias, M.ª C., González, M.ª C., Linetzky Waitzberg, D.","Nutrición Hospitalaria; 26(4); 834-842","Nutrición Hospitalaria","Inglês","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400025&lang=pt" 
"S0212-16112011000400023-esp","Efecto de la suplementación con antioxidantes sobre el estrés oxidativo y la calidad de vida durante el tratamiento oncológico en pacientes con cáncer cérvico uterino","Fuchs-Tarlovsky, V., Bejarano-Rosales, M., Gutiérrez-Salmeán, G., Casillas, M.ª A., López-Alvarenga, J. C., Ceballos-Reyes, G. M.","Nutrición Hospitalaria; 26(4); 819-826","Nutrición Hospitalaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400023&lang=pt" 
"S0212-16112011000400001-esp","Changes, functional disorders, and diseases in the gastrointestinal tract of elderly","Grassi, M., Petraccia, L., Mennuni, G., Fontana, M., Scarno, A., Sabetta, S., Fraioli, A.","Nutrición Hospitalaria; 26(4); 659-668","Nutrición Hospitalaria","Inglês","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400001&lang=pt" 
"S0212-16112011000400030-esp","Blood pressure of omnivorous and semi-vegetarian postmenopausal women and their relationship with dietary and hair concentrations of essential and toxic metals","Rodenas, S., Sánchez-Muniz, F. J., Bastida, S., Sevillano, M. I., Larrea Marín, T., González-Muñoz, M. J.","Nutrición Hospitalaria; 26(4); 874-883","Nutrición Hospitalaria","Inglês","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400030&lang=pt" 
"S1676-24442011000400001-scl","2011: ano internacional de química","","Jornal Brasileiro de Patologia e Medicina Laboratorial; 47(4); 01-01","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442011000400001&lang=pt" 
"S1676-24442011000400002-scl","","Andriolo, Adagmar","Jornal Brasileiro de Patologia e Medicina Laboratorial; 47(4); 396-397","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442011000400002&lang=pt" 
"S1676-24442011000400010-scl","Infecção oral pelo HPV e lesões epiteliais proliferativas associadas","Ferraro, Cíntia Tereza Lima, Canedo, Nathalie Henriques Silva, Oliveira, Silvia Paula de, Carvalho, Maria da Glória da Costa, Dias, Eliane Pedra","Jornal Brasileiro de Patologia e Medicina Laboratorial; 47(4); 451-459","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442011000400010&lang=pt" 
"S1676-24442011000400007-scl","Concentração de fenol em resíduos de laboratórios de análises clínicas","Almeida, Maria Clarinda de Araujo, Morégula, Andréa de A., Marrocos, Paulo César L., Souza, Soraya M. M. de, Farias, Marcel Tavares de","Jornal Brasileiro de Patologia e Medicina Laboratorial; 47(4); 431-437","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442011000400007&lang=pt" 
"S1676-24442011000400006-scl","Estudo comparativo de detecção de metapneumovírus humano pelos métodos de PCR e imunofluorescência direta","Parmezan, Sheila Negrini, Pasternak, Jacyr, Dezene, Ana Helena Perosa, Martino, Marinês Dalla Valle, Souza, Andrea Vieira de","Jornal Brasileiro de Patologia e Medicina Laboratorial; 47(4); 427-430","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442011000400006&lang=pt" 
