"S0717-75262010000300013-chl","Vitaminas C y E para la prevención de las complicaciones de la hipertensión en el embarazo","Vergara R, Angie, Carvajal C., Jorge, Vera PG, Claudio","Revista chilena de obstetricia y ginecología; 75(3); 213-215","Revista chilena de obstetricia y ginecología","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75262010000300013&lang=pt" 
"S0104-42302010000300002-scl","RAMB: Redução do tempo para decisão sobre artigos submetidos!","Caramelli, Bruno","Revista da Associação Médica Brasileira; 56(3); 260-260","Revista da Associação Médica Brasileira","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000300002&lang=pt" 
"S0104-42302010000300012-scl","Cardiovascular risk factors and metabolic syndrome in a population of young students from the National University of Colombia","Feliciano-Alfonso, John Edwin, Mendivil, Carlos Olimpo, Ariza, Iván Darío Sierra, Pérez, Clara Eugenia","Revista da Associação Médica Brasileira; 56(3); 293-298","Revista da Associação Médica Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000300012&lang=pt" 
"S0101-31732010000100003-scl","Contrato e confederação: notas sobre o papel das relações internacionais no pensamento político de Jean-Jacques Rousseau","Marques, José Oscar de Almeida","Trans/Form/Ação; 33(1); 19-30","Trans/Form/Ação","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732010000100003&lang=pt" 
"S0004-27302010000500010-scl","Is there a link between glucose levels and heart failure? An update","Schainberg, Arnaldo, Ribeiro-Oliveira Jr., Antônio, Ribeiro, José Marcio","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 54(5); 488-497","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302010000500010&lang=pt" 
"S0103-64402010000200006-scl","Preload loss and bacterial penetration on different implant-abutment connection systems","Ricomini Filho, Antônio Pedro, Fernandes, Frederico Silva de Freitas, Straioto, Fabiana Gouveia, Silva, Wander José da, Del Bel Cury, Altair Antoninha","Brazilian Dental Journal; 21(2); 123-129","Brazilian Dental Journal","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-64402010000200006&lang=pt" 
"S0004-27302010000500001-scl","Crianças nascidas pequenas para a idade gestacional: necessidade de acompanhamento médico durante todo o período de crescimento","Boguszewski, Margaret C. S.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 54(5); 433-434","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302010000500001&lang=pt" 
"S0004-27302010000500003-scl","Preditores clínicos do ganho estatural do primeiro ano de tratamento com dose fixa de hormônio de crescimento em crianças nascidas pequenas para idade gestacional","Furtado, Adriana Claudia Lopes Carvalho, Castro, Luiz Claudio Gonçalves de, Rodrigues, Marcelo Palmeira, Naves, Luciana Ansaneli","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 54(5); 443-448","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302010000500003&lang=pt" 
"S0004-27302010000500006-scl","Efeito dos ácidos graxos n-3 no perfil glicêmico e lipídico, no estresse oxidativo e na capacidade antioxidante total de pacientes com síndrome metabólica","Simão, Andréa Name Colado, Godeny, Paula, Lozovoy, Marcell Alysson Batisti, Dichi, Jane Bandeira, Dichi, Isaias","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 54(5); 463-469","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302010000500006&lang=pt" 
"S0004-27302010000500011-scl","Pituitary gland metastasis from renal cell carcinoma presented as a non-functioning macroadenoma","Kramer, Caroline Kaercher, Ferreira, Nélson, Silveiro, Sandra Pinho, Gross, Jorge Luiz, Dora, José Miguel, Azevedo, Mirela Jobim de","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 54(5); 498-501","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302010000500011&lang=pt" 
"S0004-27302010000500012-scl","Long term treatment of a thyrotropin-secreting microadenoma with somatostatin analogues","Prieto-Tenreiro, Alma, Díaz-Guardiola, Patricia","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 54(5); 502-506","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302010000500012&lang=pt" 
"S0004-27302010000500013-scl","Nadir growth hormone after oral glucose overload in obese subjects","Rosario, Pedro Weslley, Salles, Daniela Santos, Bessa, Breno, Furtado, Mariana Silva","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 54(5); 507-509","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302010000500013&lang=pt" 
"S0101-31732010000100001-scl","Palavra do Editor","","Trans/Form/Ação; 33(1); -","Trans/Form/Ação","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732010000100001&lang=pt" 
"S0004-27302010000500002-scl","The difficult patient: drug interaction and the influence of concomitant diseases on the treatment of hypothyroidism","Ward, Laura S.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 54(5); 435-442","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302010000500002&lang=pt" 
"S0004-27302010000500004-scl","Implicações clínicas da persistência de anti-GAD positivo e peptídeo C detectável em pacientes com diabetes melito tipo 1 de longa duração","Serfaty, Fabiano Marcel, Dantas, Joana R., Almeida, Mirella H., Duarte, Juliana Domingues G., Kupfer, Rosane, Campos, Felipe, Zajdenverg, Lenita, Milech, Adolpho, Rodacki, Melanie, Oliveira, José Egídio Paulo de","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 54(5); 449-454","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302010000500004&lang=pt" 
"S0004-27302010000500007-scl","Padronização do gasto metabólico de repouso e proposta de nova equação para uma população feminina brasileira","Rodrigues, Alessandra E., Mancini, Marcio C., Dalcanale, Lorença, Melo, Maria Edna de, Cercato, Cíntia, Halpern, Alfredo","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 54(5); 470-476","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302010000500007&lang=pt" 
"S0004-27302010000500008-scl","Normal values of serum IGF-1 in adults: results from a Brazilian population","Rosario, Pedro Weslley","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 54(5); 477-481","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302010000500008&lang=pt" 
"S0004-27302010000500009-scl","Molecular analysis of the PROP1 and HESX1 genes in patients with septo-optic dysplasia and/or pituitary hormone deficiency","Cruz, Juliana B., Nunes, Vania S., Clara, Sueli A., Perone, Denise, Kopp, Peter, Nogueira, Célia R.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 54(5); 482-487","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302010000500009&lang=pt" 
"S0103-50532010000700004-scl","Palladium(II) complexes with thiosemicarbazones: syntheses, characterization and cytotoxicity against breast cancer cells and Anti-Mycobacterium tuberculosis activity","Maia, Pedro I. da S., Graminha, Angélica, Pavan, Fernando R., Leite, Clarice Q. F., Batista, Alzir A., Back, Davi F., Lang, Ernesto S., Ellena, Javier, Lemos, Sebastião de S., Salistre-de-Araujo, Heloisa S., Deflon, Victor M.","Journal of the Brazilian Chemical Society; 21(7); 1177-1186","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000700004&lang=pt" 
"S0103-50532010000700005-scl","Synthesis, structural and spectroscopic studies of novel azo-containing N,O-bonded complexes in the α-Iminoketone and Azophenolate forms","Visentin, Lorenzo C., Ferreira, Leonardo C., Bordinhão, Jairo, Filgueiras, Carlos A. L.","Journal of the Brazilian Chemical Society; 21(7); 1187-1194","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000700005&lang=pt" 
"S0101-31732010000100008-scl","La libertad civil como condición de posibilidad de la autonomía moral: sobre la aportación de Freud al planteamiento práctico de Kant","Zahonero, Luis Alegre","Trans/Form/Ação; 33(1); 155-182","Trans/Form/Ação","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732010000100008&lang=pt" 
"S1415-43662010000800001-scl","Acúmulo de metais pesados e alterações químicas em Cambissolo cultivado com meloeiro","Mendes, Alessandra M. S., Duda, Gustavo P., Nascimento, Clistenes W. A. do, Lima, José Alexsandro G., Medeiros, Aluízio D. L.","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(8); 791-796","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000800001&lang=pt" 
"S1415-43662010000800003-scl","Qualidade da água subterrânea para irrigação na bacia hidrográfica do Rio Piauí, em Sergipe","Amorim, Julio R. A. de, Cruz, Marcus A. S., Resende, Ronaldo S.","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(8); 804-811","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000800003&lang=pt" 
"S1415-43662010000800004-scl","Compressibilidade de um Argissolo Vermelho fisicamente degradado e recuperado","Macedo, Vera R. M., Silva, Apolino J. N. da, Cabeda, Mário S. V.","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(8); 812-818","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000800004&lang=pt" 
"S1415-43662010000800005-scl","Caracterização morfométrica de bacias hidrográficas através de dados SRTM","Oliveira, Paulo T. S. de, Alves Sobrinho, Teodorico, Steffen, Jorge L., Rodrigues, Dulce B. B.","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(8); 819-825","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000800005&lang=pt" 
"S1415-43662010000800006-scl","Relação entre uso do solo e comportamento hidrológico na Bacia Hidrográfica do Ribeirão João Leite","Santos, Eduardo H. M. dos, Griebeler, Nori P., Oliveira, Luiz F. C. de","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(8); 826-834","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000800006&lang=pt" 
"S1415-43662010000800007-scl","Evolução da qualidade do substrato de uma área minerada no cerrado revegetada com Stylosanthes spp","Silva, Lucas C. R., Corrêa, Rodrigo S.","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(8); 835-841","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000800007&lang=pt" 
"S1415-43662010000800008-scl","Desempenho de forrageiras em sistemas alagados de tratamento de águas residuárias do processamento do café","Fia, Ronaldo, Matos, Antonio T. de, Fia, Fátima R. L., Matos, Mateus P. de, Lambert, Túlio F., Nascimento, Felipe S.","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(8); 842-847","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000800008&lang=pt" 
"S1415-43662010000800009-scl","Adsorção e deslocamento do íon cádmio em solos do cerrado","Oliveira, Luiz F. C., Lemke-de-Castro, Mara L., Rodrigues, Cristiane, Borges, Jácomo D.","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(8); 848-855","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000800009&lang=pt" 
"S1415-43662010000800010-scl","Influência de tensões compressivas na pressão de precompactação e no índice de compressão do solo","Macedo, Vera R. M., Silva, Apolino J. N. da, Cabeda, Mário S. V.","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(8); 856-862","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000800010&lang=pt" 
"S1415-43662010000800013-scl","Toxicidade da combinação de dióxido de carbono e fosfina sob diferentes temperaturas para Tribolium castaneum","Aguiar, Raimundo W. S., Faroni, Lêda R. D&#039;A., Guedes, Raul N. C., Sousa, Adalberto H., Rozado, Adriano F.","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(8); 881-886","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000800013&lang=pt" 
"S1415-43662010000800014-scl","Implantação de Reservas Legais: uma nova perspectiva na conservação dos recursos naturais em paisagem rural","Déstro, Guilherme F. G., Campos, Sérgio","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(8); 887-895","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000800014&lang=pt" 
"S1415-43662010000800015-scl","Energy performance of a production system of eucalyptus","Romanelli, Thiago L., Milan, Marcos","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(8); 896-903","Revista Brasileira de Engenharia Agrícola e Ambiental","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000800015&lang=pt" 
"S0104-530X2010000200001-scl","Editorial","Pereira, Néocles Alves, Alves Filho, Alceu Gomes","Gestão &amp; Produção; 17(2); i-i","Gestão &amp; Produção","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2010000200001&lang=pt" 
"S0104-530X2010000200006-scl","Gerenciamento do portfolio de projetos: um estudo exploratório","Castro, Henrique Gonçalves de, Carvalho, Marly Monteiro de","Gestão &amp; Produção; 17(2); 283-296","Gestão &amp; Produção","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2010000200006&lang=pt" 
"S0104-530X2010000200012-scl","Contabilidade de custos vs. contabilidade de ganhos: respostas às exigências da produção enxuta","Queiroz, José Antonio de, Rentes, Antonio Freitas","Gestão &amp; Produção; 17(2); 377-388","Gestão &amp; Produção","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2010000200012&lang=pt" 
"S0104-530X2010000200011-scl","Métodos heurísticos construtivos para redução do estoque em processo em ambientes de produção flow shop híbridos com tempos de setup dependentes da sequência","Morais, Márcia de Fátima, Moccellin, João Vitor","Gestão &amp; Produção; 17(2); 367-375","Gestão &amp; Produção","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2010000200011&lang=pt" 
"S0104-530X2010000200010-scl","Seleção de flexibilidades de manufatura: uma analogia à carteira de ações para minimização de riscos e problemas no ambiente fabril","Oliveira, Ualison Rébula, Marins, Fernando Augusto Silva, Dalcol, Paulo Roberto Tavares","Gestão &amp; Produção; 17(2); 351-366","Gestão &amp; Produção","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2010000200010&lang=pt" 
"S0103-73312010000200017-spa","O desafio colocado pelas pessoas em medida de segurança no âmbito do Sistema Único de Saúde: a experiência do PAILI-GO","Silva, Martinho Braga Batista e","Physis: Revista de Saúde Coletiva; 20(2); 653-682","Physis: Revista de Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312010000200017&lang=pt" 
"S0103-73312010000200015-spa","Teoria da Estruturação de Giddens e os estudos de práticas avaliativas","O&#039;Dwyer, Gisele, Mattos, Ruben Araujo de","Physis: Revista de Saúde Coletiva; 20(2); 609-623","Physis: Revista de Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312010000200015&lang=pt" 
"S0103-73312010000200001-scl","Editorial: alimentação e cultura como campo científico","Camargo Jr., Kenneth Rochel de","Physis: Revista de Saúde Coletiva; 20(2); 351-352","Physis: Revista de Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312010000200001&lang=pt" 
"S0103-73312010000200002-scl","Apresentação - Alimentação e Cultura na Espanha, no México e no Brasil: reflexões sobre a constituição desse campo científico","Prado, Shirley Donizete","Physis: Revista de Saúde Coletiva; 20(2); 353-355","Physis: Revista de Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312010000200002&lang=pt" 
"S0103-73312010000200018-scl","Organização do processo de trabalho nas Equipes de Saúde Bucal: debate político, técnico e ético","Santos, Adriano Maia dos","Physis: Revista de Saúde Coletiva; 20(2); 683-686","Physis: Revista de Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312010000200018&lang=pt" 
"S0103-73312010000200012-scl","Movimentos de mudança na formação em saúde: da medicina comunitária às diretrizes curriculares","González, Alberto Durán, Almeida, Marcio José de","Physis: Revista de Saúde Coletiva; 20(2); 551-570","Physis: Revista de Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312010000200012&lang=pt" 
"S0103-73312010000200012-spa","Movimentos de mudança na formação em saúde: da medicina comunitária às diretrizes curriculares","González, Alberto Durán, Almeida, Marcio José de","Physis: Revista de Saúde Coletiva; 20(2); 551-570","Physis: Revista de Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312010000200012&lang=pt" 
"S0103-73312010000200003-spa","Alimentación y cultura en España: una aproximación desde la antropología social","Gracia Arnaiz, Mabel","Physis: Revista de Saúde Coletiva; 20(2); 357-386","Physis: Revista de Saúde Coletiva","Espanhol","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312010000200003&lang=pt" 
"S0103-73312010000200004-spa","Acercamiento antropológico de la alimentación y salud en México","Bertran Vilà, Miriam","Physis: Revista de Saúde Coletiva; 20(2); 387-411","Physis: Revista de Saúde Coletiva","Espanhol","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312010000200004&lang=pt" 
"S0103-73312010000200001-spa","Editorial: alimentação e cultura como campo científico","Camargo Jr., Kenneth Rochel de","Physis: Revista de Saúde Coletiva; 20(2); 351-352","Physis: Revista de Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312010000200001&lang=pt" 
"S0103-73312010000200018-spa","Organização do processo de trabalho nas Equipes de Saúde Bucal: debate político, técnico e ético","Santos, Adriano Maia dos","Physis: Revista de Saúde Coletiva; 20(2); 683-686","Physis: Revista de Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312010000200018&lang=pt" 
"S0103-73312010000200002-spa","Apresentação - Alimentação e Cultura na Espanha, no México e no Brasil: reflexões sobre a constituição desse campo científico","Prado, Shirley Donizete","Physis: Revista de Saúde Coletiva; 20(2); 353-355","Physis: Revista de Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312010000200002&lang=pt" 
"S0104-530X2010000200002-scl","Barreiras às novas formas de coordenação no agrossistema do caju na região nordeste, Brasil","Souza Filho, Hildo Meirelles de, Guanziroli, Carlos Enrique, Figueiredo, Adelson Martins, Valente Júnior, Aírton Saboya","Gestão &amp; Produção; 17(2); 229-244","Gestão &amp; Produção","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2010000200002&lang=pt" 
"S0104-530X2010000200003-scl","Modelo que integra processo de desenvolvimento de produto e planejamento inicial de spin-offs acadêmicos","Gomes, Leonardo Augusto de Vasconcelos, Salerno, Mario Sergio","Gestão &amp; Produção; 17(2); 245-255","Gestão &amp; Produção","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2010000200003&lang=pt" 
"S0104-530X2010000200004-scl","Gestão do desenvolvimento de produto em empresas de pequeno e médio porte do setor de máquinas e implementos agrícolas do Estado de SP","Toledo, José Carlos de, Simões, Julianita Maria Scaranello","Gestão &amp; Produção; 17(2); 257-269","Gestão &amp; Produção","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2010000200004&lang=pt" 
"S0104-530X2010000200007-scl","Analysis and improvement of the process of economic, social, and environmental impact assessment of technologies from Embrapa Pecuária Sudeste","Bernardi, Alberto Carlos de Campos, Rodrigues, Armando de Andrade, Mendonça, Fernando Campos, Tupy, Oscar, Barioni Junior, Wladomiro, Primavesi, Odo","Gestão &amp; Produção; 17(2); 297-316","Gestão &amp; Produção","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2010000200007&lang=pt" 
"S0104-530X2010000200008-scl","Desenvolvendo um processo de análise de investimentos baseado em competências","Nieweglowski, Ronald, Lima, Edson Pinheiro de, Costa, Sergio Eduardo Gouvea da","Gestão &amp; Produção; 17(2); 317-337","Gestão &amp; Produção","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2010000200008&lang=pt" 
"S0104-530X2010000200009-scl","Compensações financeiras obtidas por fornecedores de componentes premium em transações industriais","Benevite, Fábio Rovian Pereira, Pereira, Giancarlo Medeiros, Sellitto, Miguel Afonso, Borchardt, Miriam","Gestão &amp; Produção; 17(2); 339-350","Gestão &amp; Produção","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2010000200009&lang=pt" 
"S0104-530X2010000200013-scl","Lean Office em organizações militares de saúde: estudo de caso do Posto Médico da Guarnição Militar de Campinas","Seraphim, Everton Cesar, Silva, Íris Bento da, Agostinho, Osvaldo Luis","Gestão &amp; Produção; 17(2); 389-405","Gestão &amp; Produção","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2010000200013&lang=pt" 
"S0104-530X2010000200014-scl","Diretrizes para implantação de sistemas de segurança e saúde do trabalho em empresas produtoras de baterias automotivas","Oliveira, Otávio José de, Oliveira, Alessandra Bizan de, Almeida, Renan Augusto de","Gestão &amp; Produção; 17(2); 407-419","Gestão &amp; Produção","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2010000200014&lang=pt" 
"S0104-530X2010000200015-scl","Taxonomia de Bloom: revisão teórica e apresentação das adequações do instrumento para definição de objetivos instrucionais","Ferraz, Ana Paula do Carmo Marcheti, Belhot, Renato Vairo","Gestão &amp; Produção; 17(2); 421-431","Gestão &amp; Produção","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2010000200015&lang=pt" 
"S0104-530X2010000200016-scl","Utilização da tecnologia em Educação a Distância na formação de engenheiros de produção da Universidade Federal de Itajubá: uma avaliação educacional","Benfatti, Eliana de Fátima Souza Salomon, Stano, Rita de Cássia Magalhães Trindade","Gestão &amp; Produção; 17(2); 433-446","Gestão &amp; Produção","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2010000200016&lang=pt" 
"S0103-73312010000200003-scl","Alimentación y cultura en España: una aproximación desde la antropología social","Gracia Arnaiz, Mabel","Physis: Revista de Saúde Coletiva; 20(2); 357-386","Physis: Revista de Saúde Coletiva","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312010000200003&lang=pt" 
"S0103-73312010000200004-scl","Acercamiento antropológico de la alimentación y salud en México","Bertran Vilà, Miriam","Physis: Revista de Saúde Coletiva; 20(2); 387-411","Physis: Revista de Saúde Coletiva","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312010000200004&lang=pt" 
"S0103-73312010000200015-scl","Teoria da Estruturação de Giddens e os estudos de práticas avaliativas","O&#039;Dwyer, Gisele, Mattos, Ruben Araujo de","Physis: Revista de Saúde Coletiva; 20(2); 609-623","Physis: Revista de Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312010000200015&lang=pt" 
"S0103-73312010000200017-scl","O desafio colocado pelas pessoas em medida de segurança no âmbito do Sistema Único de Saúde: a experiência do PAILI-GO","Silva, Martinho Braga Batista e","Physis: Revista de Saúde Coletiva; 20(2); 653-682","Physis: Revista de Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312010000200017&lang=pt" 
"S1415-43662010000800012-scl","Avaliação do desempenho dos diferentes métodos de interpoladores para parâmetros do balanço hídrico climatológico","Castro, Fábio da S., Pezzopane, José E. M., Cecílio, Roberto A., Pezzopane, José R. M., Xavier, Alexandre C.","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(8); 871-880","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000800012&lang=pt" 
"S0103-73312010000200009-scl","A construção de um dispositivo que permita estudar os discursos que organizam o campo da saúde: um ensaio sobre os efeitos discursivos e a formação do profissional em saúde","Medeiros, Roberto H. Amorim de","Physis: Revista de Saúde Coletiva; 20(2); 497-514","Physis: Revista de Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312010000200009&lang=pt" 
"S0103-73312010000200010-scl","Incertidumbre, esperanza y corporalidad en el final de la vida","Alonso, Juan Pedro","Physis: Revista de Saúde Coletiva; 20(2); 515-532","Physis: Revista de Saúde Coletiva","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312010000200010&lang=pt" 
"S0103-73312010000200013-scl","É economicamente viável regionalizar a atuação de um hospital público de médio porte?","Souza, Paulo César de, Scatena, João Henrique G.","Physis: Revista de Saúde Coletiva; 20(2); 571-588","Physis: Revista de Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312010000200013&lang=pt" 
"S0103-73312010000200014-scl","Filiação e tecnologias de reprodução assistida: entre medicina e direito","Moás, Luciane da Costa, Correa, Marilena Cordeiro D. Villela","Physis: Revista de Saúde Coletiva; 20(2); 591-607","Physis: Revista de Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312010000200014&lang=pt" 
"S0103-73312010000200016-scl","O erro médico e a violação às normas e prescrições em saúde: uma discussão teórica na área de segurança do paciente","Nascimento, Nadia Bomfim do, Travassos, Cláudia Maria de Rezende","Physis: Revista de Saúde Coletiva; 20(2); 625-651","Physis: Revista de Saúde Coletiva","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312010000200016&lang=pt" 
"S0211-69952010000200023-esp","Imagen radiológica del carbonato de lantano","Diez Ojea, Beatriz, Medrano Martínez, S., Alonso Álvarez, M.A.","Nefrología (Madrid); 30(2); 263-264","Nefrología (Madrid)","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952010000200023&lang=pt" 
